event_id	clause_id	physical_page	locus	surface	component_recipe	codebook_layer	learned_card_id	simple_reading_route	simple_card_reading_de
P912-E0143	P915-C004	f11r	f11r.6	dair	D_ADDR+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · LAUF
P912-E0144	P915-C004	f11r	f11r.6	chody	CH+O+D_ADDR+Y	LEARNED_FORMULA_CARD	P952-K72	LEARNED_FORMULA_IDIOM	DEN BEZEICHNETEN TEIL BEARBEITEN
P912-E0145	P915-C004	f11r	f11r.6	cthy	CTH+Y	LEARNED_FORMULA_CARD	P942-K34	LEARNED_FORMULA_IDIOM	BIS BEREIT FUEHREN
P912-E0146	P915-C004	f11r	f11r.6	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
P912-E0147	P915-C004	f11r	f11r.6	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0148	P915-C004	f11r	f11r.7	qotchy	OT+Y	LEARNED_FORMULA_CARD	P942-K17	LEARNED_FORMULA_IDIOM	DANACH DIESER POSTEN
P912-E0149	P915-C004	f11r	f11r.7	okchol	OK+OL	LEARNED_FORMULA_CARD	P949-K48	LEARNED_FORMULA_IDIOM	ANSETZEN UND WEITERFÜHREN
P912-E0150	P915-C004	f11r	f11r.7	cthy	CTH+Y	LEARNED_FORMULA_CARD	P942-K34	LEARNED_FORMULA_IDIOM	BIS BEREIT FUEHREN
P912-E0151	P915-C004	f11r	f11r.7	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0152	P915-C005	f13r	f13r.1	torshor	T+OR+SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · ANSATZ · HALTEN · ANSATZ
P912-E0153	P915-C005	f13r	f13r.1	opchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · DIES
P912-E0154	P915-C005	f13r	f13r.1	shol	SH+OL	LEARNED_FORMULA_CARD	P942-K45	LEARNED_FORMULA_IDIOM	WEITER HALTEN
P912-E0155	P915-C005	f13r	f13r.1	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0156	P915-C005	f13r	f13r.1	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · DIES
P912-E0157	P915-C005	f13r	f13r.1	shol	SH+OL	LEARNED_FORMULA_CARD	P942-K45	LEARNED_FORMULA_IDIOM	WEITER HALTEN
P912-E0158	P915-C005	f13r	f13r.1	opchor	O+P+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · ENTNEHMEN · ANSATZ
P912-E0159	P915-C005	f13r	f13r.1	dypchy	D_ADDR+Y+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · DIES · EINSETZEN · DIES
P912-E0160	P915-C005	f13r	f13r.1	dchg	D_ADDR+CH+LOCAL_CHAR_G	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · ENTNEHMEN · EINMAL
P912-E0161	P915-C005	f13r	f13r.2	dchol	D_ADDR+OL	LEARNED_FORMULA_CARD	P949-K53	LEARNED_FORMULA_IDIOM	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E0162	P915-C005	f13r	f13r.2	chol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0163	P915-C005	f13r	f13r.2	dol	D_ADDR+OL	LEARNED_FORMULA_CARD	P949-K53	LEARNED_FORMULA_IDIOM	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E0164	P915-C005	f13r	f13r.2	shkchy	SH+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · ZUGEBEN · DIES
P912-E0165	P915-C005	f13r	f13r.2	ydal	Y+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZIEL
P912-E0166	P915-C005	f13r	f13r.2	shy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0167	P915-C005	f13r	f13r.2	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · DIES
P912-E0168	P915-C005	f13r	f13r.2	qoty	OT+Y	LEARNED_FORMULA_CARD	P942-K17	LEARNED_FORMULA_IDIOM	DANACH DIESER POSTEN
P912-E0169	P915-C005	f13r	f13r.2	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0170	P915-C005	f13r	f13r.2	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
P912-E0171	P915-C005	f13r	f13r.2	y	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0172	P915-C005	f13r	f13r.3	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
P912-E0173	P915-C005	f13r	f13r.3	y	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0174	P915-C005	f13r	f13r.3	dchor	D_ADDR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · ENTNEHMEN · ANSATZ
P912-E0175	P915-C005	f13r	f13r.3	shaiin	SH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · SOLLMASS
P912-E0176	P915-C005	f13r	f13r.3	oeees	O+EEE+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · VOLL · AUSWÄHLEN
P912-E0177	P915-C005	f13r	f13r.3	ykor	Y+K+OR	LEARNED_FORMULA_CARD	P952-K79	LEARNED_FORMULA_IDIOM	DIESEN POSTEN DEM ANSATZ ZUGEBEN
P912-E0178	P915-C005	f13r	f13r.3	chor	CH+OR	LEARNED_FORMULA_CARD	P942-K39	LEARNED_FORMULA_IDIOM	VOM ANSATZ ENTNEHMEN
P912-E0179	P915-C005	f13r	f13r.3	ytshy	Y+T+Y	LEARNED_FORMULA_CARD	P952-K66	LEARNED_FORMULA_IDIOM	DIESEN POSTEN EINSTELLEN
P912-E0180	P915-C005	f13r	f13r.3	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · DIES
P912-E0181	P915-C005	f13r	f13r.3	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · DIES
P912-E0182	P915-C005	f13r	f13r.3	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	P942-K19	LEARNED_FORMULA_IDIOM	AUS DEM BEZEICHNETEN TEIL
P912-E0183	P915-C005	f13r	f13r.4	qodchy	O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · TEIL · DIES
P912-E0184	P915-C005	f13r	f13r.4	ytchy	Y+T+Y	LEARNED_FORMULA_CARD	P952-K66	LEARNED_FORMULA_IDIOM	DIESEN POSTEN EINSTELLEN
P912-E0185	P915-C005	f13r	f13r.4	otchor	OT+CH+OR	LEARNED_FORMULA_CARD	P952-K76	LEARNED_FORMULA_IDIOM	DANACH TEIL FÜR DEN ANSATZ ENTNEHMEN
P912-E0186	P915-C005	f13r	f13r.5	shorodo	SH+OR+O+D_ADDR+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · ANSATZ · AUSFÜHREN · TEIL · AUSFÜHREN
P912-E0187	P915-C005	f13r	f13r.5	shy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0188	P915-C005	f13r	f13r.5	tshy	T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · DIES
P912-E0189	P915-C005	f13r	f13r.5	kchol	K+OL	LEARNED_FORMULA_CARD	P949-K60	LEARNED_FORMULA_IDIOM	WEITER ZUGEBEN
P912-E0190	P915-C005	f13r	f13r.5	dpchy	D_ADDR+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · EINSETZEN · DIES
P912-E0191	P915-C005	f13r	f13r.5	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · EINSETZEN · DIES
P912-E0192	P915-C005	f13r	f13r.5	otchol	OT+CH+OL	LEARNED_FORMULA_CARD	P952-K69	LEARNED_FORMULA_IDIOM	DANACH TEIL ENTNEHMEN UND WEITER
P912-E0193	P915-C005	f13r	f13r.5	cfholdy	CFH+OL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TRENNEN · FORTSETZEN · SCHLIESSEN
P912-E0194	P915-C006	f13r	f13r.6	tchor	T+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · ENTNEHMEN · ANSATZ
P912-E0195	P915-C006	f13r	f13r.6	dor	D_ADDR+OR	LEARNED_FORMULA_CARD	P949-K58	LEARNED_FORMULA_IDIOM	BEZEICHNETER TEILANSATZ
P912-E0196	P915-C006	f13r	f13r.6	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0197	P915-C006	f13r	f13r.6	qotchol	OT+CH+OL	LEARNED_FORMULA_CARD	P952-K69	LEARNED_FORMULA_IDIOM	DANACH TEIL ENTNEHMEN UND WEITER
P912-E0198	P915-C006	f13r	f13r.6	okchy	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0199	P915-C006	f13r	f13r.6	okchor	OK+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ENTNEHMEN · ANSATZ
P912-E0200	P915-C006	f13r	f13r.6	oiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · STUFE
P912-E0201	P915-C006	f13r	f13r.6	chckhy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E0202	P915-C006	f13r	f13r.6	d	D_ADDR	LEARNED_FORMULA_CARD	P942-K42	LEARNED_FORMULA_IDIOM	DER BEZEICHNETE TEIL
P912-E0203	P915-C006	f13r	f13r.7	dchy	D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · DIES
P912-E0204	P915-C006	f13r	f13r.7	qoky	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0205	P915-C006	f13r	f13r.7	chol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0206	P915-C006	f13r	f13r.7	dy	Y	LEARNED_FORMULA_CARD	P942-K01	LEARNED_FORMULA_IDIOM	DIESER POSTEN
P912-E0207	P915-C006	f13r	f13r.7	qoy	O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · DIES
P912-E0208	P915-C006	f13r	f13r.7	d	D_ADDR	LEARNED_FORMULA_CARD	P942-K42	LEARNED_FORMULA_IDIOM	DER BEZEICHNETE TEIL
P912-E0209	P915-C006	f13r	f13r.7	oldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E0210	P915-C007	f13r	f13r.7	okchor	OK+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ENTNEHMEN · ANSATZ
P912-E0211	P915-C007	f13r	f13r.7	doaiin	D_ADDR+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · AUSFÜHREN · SOLLMASS
P912-E0212	P915-C007	f13r	f13r.8	shochy	HO+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEILSTOFF · DIES
P912-E0213	P915-C007	f13r	f13r.8	qokchy	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0214	P915-C007	f13r	f13r.8	torchy	T+OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · ANSATZ · DIES
P912-E0215	P915-C007	f13r	f13r.8	k	K	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN
P912-E0216	P915-C007	f13r	f13r.8	s	S	LEARNED_FORMULA_CARD	P942-K12	LEARNED_FORMULA_IDIOM	VARIANTE WAEHLEN
P912-E0217	P915-C007	f13r	f13r.8	okchey	OK+Y	LEARNED_FORMULA_CARD	P942-K08	LEARNED_FORMULA_IDIOM	DIESEN POSTEN ANSETZEN
P912-E0218	P915-C007	f13r	f13r.8	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0219	P915-C007	f13r	f13r.9	oldy	OL+DY	LEARNED_FORMULA_CARD	P942-K26	LEARNED_FORMULA_IDIOM	DAMIT FORTFAHREN; ENDE
P912-E0220	P915-C008	f13r	f13r.9	shey	SH+E+Y	LEARNED_FORMULA_CARD	P942-K15	LEARNED_FORMULA_IDIOM	KURZ HALTEN
P912-E0221	P915-C008	f13r	f13r.9	chol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0222	P915-C008	f13r	f13r.9	doiin	D_ADDR+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · AUSFÜHREN · STUFE
P912-E0223	P915-C008	f13r	f13r.9	ykoly	Y+K+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · FORTSETZEN · DIES
P912-E0224	P915-C008	f13r	f13r.9	okchal	OK+CH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ENTNEHMEN · ZIEL
P912-E0225	P915-C008	f13r	f13r.9	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZIEL · SCHLIESSEN
P912-E0226	P915-C009	f13r	f13r.10	sotchy	S+OT+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSWÄHLEN · DANACH · DIES
P912-E0227	P915-C009	f13r	f13r.10	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · DIES
P912-E0228	P915-C009	f13r	f13r.10	okorory	OK+OR+OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · ANSATZ · ANSATZ · DIES
P912-E0229	P915-C010	f55v	f55v.1	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · ENTNEHMEN · LÄNGER · TEIL · UMSETZEN · DIES
P912-E0230	P915-C010	f55v	f55v.1	oedain	O+E+D_ADDR+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · KURZ · TEIL · PORTION
P912-E0231	P915-C010	f55v	f55v.1	chckhy	CKH+Y	LEARNED_FORMULA_CARD	P942-K28	LEARNED_FORMULA_IDIOM	DURCH DEN DURCHLASS FUEHREN
P912-E0232	P915-C010	f55v	f55v.1	otoldaiin	OT+OL+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DANACH · FORTSETZEN · TEIL · SOLLMASS
P912-E0233	P915-C010	f55v	f55v.1	dodyd	D_ADDR+O+DY+D_LABEL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · AUSFÜHREN · SCHLIESSEN · RAND
P912-E0234	P915-C010	f55v	f55v.2	oeeed	O+EEE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · VOLL · TEIL
P912-E0235	P915-C010	f55v	f55v.2	yteey	Y+T+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · EINSTELLEN · LÄNGER · DIES
P912-E0236	P915-C010	f55v	f55v.2	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	P942-K07	LEARNED_FORMULA_IDIOM	LAENGER ANSETZEN; ENDE
P912-E0237	P915-C011	f55v	f55v.2	qoaiin	CARRIER_Q+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · SOLLMASS
P912-E0238	P915-C011	f55v	f55v.2	okeody	OK+E+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E0239	P915-C011	f55v	f55v.2	ykeesan	Y+K+EE+S+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · LÄNGER · AUSWÄHLEN · ZUSATZ
P912-E0240	P915-C011	f55v	f55v.3	qokeeey	OK+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · VOLL · DIES
P912-E0241	P915-C011	f55v	f55v.3	os	OS	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DAZU
P912-E0242	P915-C011	f55v	f55v.3	ain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0243	P915-C011	f55v	f55v.3	qool	CARRIER_Q+O+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	BEGINNEN · AUSFÜHREN · FORTSETZEN
P912-E0244	P915-C011	f55v	f55v.3	al	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E0245	P915-C011	f55v	f55v.3	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0246	P915-C011	f55v	f55v.3	sar	S+AR	LEARNED_FORMULA_CARD	P942-K32	LEARNED_FORMULA_IDIOM	QUELLE WAEHLEN
P912-E0247	P915-C011	f55v	f55v.3	aiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0248	P915-C011	f55v	f55v.3	ol	OL	LEARNED_FORMULA_CARD	P942-K02	LEARNED_FORMULA_IDIOM	DAMIT WEITER
P912-E0249	P915-C011	f55v	f55v.3	kar	K+AR	LEARNED_FORMULA_CARD	P949-K59	LEARNED_FORMULA_IDIOM	VON DER ENTNAHMESTELLE ZUGEBEN
P912-E0250	P915-C011	f55v	f55v.3	am	AM_ADDR	LEARNED_FORMULA_CARD	P942-K33	LEARNED_FORMULA_IDIOM	AN DER INNENSTELLE
P912-E0251	P915-C011	f55v	f55v.4	okar	OK+AR	LEARNED_FORMULA_CARD	P942-K20	LEARNED_FORMULA_IDIOM	AUS DER QUELLE ANSETZEN
P912-E0252	P915-C011	f55v	f55v.4	chckhdy	CH+CKH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · DURCHLASS · TEIL · DIES
P912-E0253	P915-C011	f55v	f55v.4	cheody	CHEO+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSZUG · DIES
P912-E0254	P915-C011	f55v	f55v.4	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · LÄNGER · DIES · NEBENWEG · QUELLE
P912-E0255	P915-C011	f55v	f55v.4	al	AL	LEARNED_FORMULA_CARD	P942-K09	LEARNED_FORMULA_IDIOM	ZUR ZIELSTELLE
P912-E0256	P915-C011	f55v	f55v.4	ochedy	O+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · UMSETZEN · DIES
P912-E0257	P915-C011	f55v	f55v.4	qokain	OK+AIN	LEARNED_FORMULA_CARD	P942-K10	LEARNED_FORMULA_IDIOM	EINE PORTION ANSETZEN
P912-E0258	P915-C011	f55v	f55v.4	ody	O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · SCHLIESSEN
P912-E0259	P915-C012	f55v	f55v.5	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	P942-K13	LEARNED_FORMULA_IDIOM	NACH SOLLMASS ANSETZEN
P912-E0260	P915-C012	f55v	f55v.5	chaiin	CH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN · SOLLMASS
P912-E0261	P915-C012	f55v	f55v.5	ykain	Y+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · PORTION
P912-E0262	P915-C012	f55v	f55v.5	ykan	Y+K+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · ZUSATZ
P912-E0263	P915-C012	f55v	f55v.5	ody	O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	AUSFÜHREN · SCHLIESSEN
P912-E0264	P915-C013	f55v	f55v.5	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0265	P915-C013	f55v	f55v.5	chedy	CHD+Y	LEARNED_FORMULA_CARD	P942-K04	LEARNED_FORMULA_IDIOM	DIESEN POSTEN UMSETZEN
P912-E0266	P915-C013	f55v	f55v.5	talam	T+AL+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · ZIEL · INNEN
P912-E0267	P915-C013	f55v	f55v.6	ykaiin	Y+K+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · SOLLMASS
P912-E0268	P915-C013	f55v	f55v.6	daiin	AIIN	LEARNED_FORMULA_CARD	P942-K03	LEARNED_FORMULA_IDIOM	NACH SOLLMASS
P912-E0269	P915-C013	f55v	f55v.6	ykair	Y+K+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · LAUF
P912-E0270	P915-C013	f55v	f55v.6	cheky	CHK+E+Y	LEARNED_FORMULA_CARD	P942-K41	LEARNED_FORMULA_IDIOM	KURZ BEHANDELN
P912-E0271	P915-C013	f55v	f55v.6	daiiny	D_ADDR+AIIN+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	TEIL · SOLLMASS · DIES
P912-E0272	P915-C013	f55v	f55v.7	okchd	OK+CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ANSETZEN · UMSETZEN
P912-E0273	P915-C013	f55v	f55v.7	ykain	Y+K+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	DIES · ZUGEBEN · PORTION
P912-E0274	P915-C013	f55v	f55v.7	sheokey	SH+E+OK+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	HALTEN · KURZ · ANSETZEN · KURZ · DIES
P912-E0275	P915-C013	f55v	f55v.7	or	OR	LEARNED_FORMULA_CARD	P942-K23	LEARNED_FORMULA_IDIOM	DER ANSATZ
P912-E0276	P915-C013	f55v	f55v.7	ain	AIN	LEARNED_FORMULA_CARD	P942-K18	LEARNED_FORMULA_IDIOM	EINE PORTION
P912-E0277	P915-C013	f55v	f55v.7	ch	CH	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ENTNEHMEN
P912-E0278	P915-C013	f55v	f55v.7	kchdy	K+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZUGEBEN · UMSETZEN · DIES
P912-E0279	P915-C013	f55v	f55v.7	pchal	P+CH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSETZEN · ENTNEHMEN · ZIEL
P912-E0280	P915-C013	f55v	f55v.7	ar	AR	LEARNED_FORMULA_CARD	P942-K16	LEARNED_FORMULA_IDIOM	AUS DER QUELLE
P912-E0281	P915-C013	f55v	f55v.7	aldy	AL+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZIEL · TEIL · DIES
P912-E0282	P915-C013	f55v	f55v.7	dary	DA+R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	ZWEIT · MARKIEREN · DIES
P912-E0283	P915-C013	f55v	f55v.8	tar	T+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	NONE	ROOT_LEMMA_COMPOSITION	EINSTELLEN · QUELLE
