clause_id	physical_page	register	start_event	end_event	events	formula_cards	root_compositions	end_reason	surface_equals_reading	simple_continuous_reading_de	event_ids
P915-C190	f82r	BIOLOGICAL	P912-E1153	P912-E1160	8	3	5	LICENSED_DY_CLOSE	qol=DAMIT WEITER | shedaiin=ABSETZEN · SOLLMASS | sheckhy=HALTEN · KURZ · DURCHLASS · DIES | okal=AN DER ZIELSTELLE ANSETZEN | sheky=HALTEN · KURZ · ZUGEBEN · DIES | qotaiin=DANACH · SOLLMASS | chedol=UMSETZEN · FORTSETZEN | dshedy=KURZ HALTEN; ENDE	DAMIT WEITER; dann ABSETZEN · SOLLMASS; dann HALTEN · KURZ · DURCHLASS · DIES; dann AN DER ZIELSTELLE ANSETZEN; dann HALTEN · KURZ · ZUGEBEN · DIES; dann DANACH · SOLLMASS; dann UMSETZEN · FORTSETZEN; dann KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E1153|P912-E1154|P912-E1155|P912-E1156|P912-E1157|P912-E1158|P912-E1159|P912-E1160
P915-C191	f82r	BIOLOGICAL	P912-E1161	P912-E1163	3	2	1	LICENSED_DY_CLOSE	sotaiin=AUSWÄHLEN · DANACH · SOLLMASS | qokar=AUS DER QUELLE ANSETZEN | shedy=ABSETZEN; ENDE	AUSWÄHLEN · DANACH · SOLLMASS; dann AUS DER QUELLE ANSETZEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1161|P912-E1162|P912-E1163
P915-C192	f82r	BIOLOGICAL	P912-E1164	P912-E1164	1	1	0	LICENSED_DY_CLOSE	solshedy=WEITER KURZ HALTEN; ENDE	WEITER KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E1164
P915-C193	f82r	BIOLOGICAL	P912-E1165	P912-E1170	6	5	1	LICENSED_DY_CLOSE	qokeey=LAENGER ANSETZEN | qoky=DIESEN POSTEN ANSETZEN | ls=DAMIT WEITER | cheey=LAENGER HALTEN | qekeey=BEGINNEN · KURZ · ZUGEBEN · LÄNGER · DIES | sheedy=LAENGER HALTEN; ENDE	LAENGER ANSETZEN; dann DIESEN POSTEN ANSETZEN; dann DAMIT WEITER; dann LAENGER HALTEN; dann BEGINNEN · KURZ · ZUGEBEN · LÄNGER · DIES; dann LAENGER HALTEN; ENDE. Teilgang geschlossen.	P912-E1165|P912-E1166|P912-E1167|P912-E1168|P912-E1169|P912-E1170
P915-C194	f82r	BIOLOGICAL	P912-E1171	P912-E1171	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1171
P915-C195	f82r	BIOLOGICAL	P912-E1172	P912-E1184	13	7	6	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	lcho=LEITEN · ENTNEHMEN · AUSFÜHREN | r=ZUSTAND MARKIEREN | cheey=LAENGER HALTEN | qokey=KURZ ANSETZEN | qotal=ZUR NÄCHSTEN STELLE | chedy=DIESEN POSTEN UMSETZEN | qoteor=DANACH · KURZ · ANSATZ | ssholshecthy=AUSWÄHLEN · HALTEN · AUSFÜHREN · SPÜLEN · KURZ · BEREIT · DIES | qokaiin=NACH SOLLMASS ANSETZEN | chkedy=BEHANDELN · KURZ · TEIL · DIES | rchey=MARKIEREN · ENTNEHMEN · KURZ · DIES | dairchey=TEIL · LAUF · ENTNEHMEN · KURZ · DIES | qokaiin=NACH SOLLMASS ANSETZEN	LEITEN · ENTNEHMEN · AUSFÜHREN; dann ZUSTAND MARKIEREN; dann LAENGER HALTEN; dann KURZ ANSETZEN; dann ZUR NÄCHSTEN STELLE; dann DIESEN POSTEN UMSETZEN; dann DANACH · KURZ · ANSATZ; dann AUSWÄHLEN · HALTEN · AUSFÜHREN · SPÜLEN · KURZ · BEREIT · DIES; dann NACH SOLLMASS ANSETZEN; dann BEHANDELN · KURZ · TEIL · DIES; dann MARKIEREN · ENTNEHMEN · KURZ · DIES; dann TEIL · LAUF · ENTNEHMEN · KURZ · DIES; dann NACH SOLLMASS ANSETZEN.	P912-E1172|P912-E1173|P912-E1174|P912-E1175|P912-E1176|P912-E1177|P912-E1178|P912-E1179|P912-E1180|P912-E1181|P912-E1182|P912-E1183|P912-E1184
P915-C196	f82r	BIOLOGICAL	P912-E1186	P912-E1187	2	1	1	LICENSED_DY_CLOSE	kolchdy=ZUGEBEN · FORTSETZEN · UMSETZEN · DIES | qokedy=KURZ ANSETZEN; ENDE	ZUGEBEN · FORTSETZEN · UMSETZEN · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1186|P912-E1187
P915-C197	f82r	BIOLOGICAL	P912-E1188	P912-E1194	7	3	4	LICENSED_DY_CLOSE	qopol=BEGINNEN · AUSFÜHREN · EINSETZEN · FORTSETZEN | qotedor=DANACH · KURZ · TEIL · ANSATZ | chopchedy=ENTNEHMEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES | qotal=ZUR NÄCHSTEN STELLE | chedy=DIESEN POSTEN UMSETZEN | kam=ZUGEBEN · INNEN | otedy=NAECHSTEN SCHRITT KURZ; ENDE	BEGINNEN · AUSFÜHREN · EINSETZEN · FORTSETZEN; dann DANACH · KURZ · TEIL · ANSATZ; dann ENTNEHMEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES; dann ZUR NÄCHSTEN STELLE; dann DIESEN POSTEN UMSETZEN; dann ZUGEBEN · INNEN; dann NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1188|P912-E1189|P912-E1190|P912-E1191|P912-E1192|P912-E1193|P912-E1194
P915-C198	f82r	BIOLOGICAL	P912-E1195	P912-E1203	9	3	6	LICENSED_DY_CLOSE	qodched=BEGINNEN · AUSFÜHREN · TEIL · UMSETZEN | olqo=FORTSETZEN · BEGINNEN · AUSFÜHREN | dar=AUS DEM BEZEICHNETEN TEIL | checkho=ENTNEHMEN · KURZ · DURCHLASS · AUSFÜHREN | lolol=LEITEN · FORTSETZEN · FORTSETZEN | okal=AN DER ZIELSTELLE ANSETZEN | okarchedy=ANSETZEN · QUELLE · UMSETZEN · DIES | tcheol=EINSTELLEN · AUSZUG · LEITEN | olchedy=WEITER UMSETZEN; ENDE	BEGINNEN · AUSFÜHREN · TEIL · UMSETZEN; dann FORTSETZEN · BEGINNEN · AUSFÜHREN; dann AUS DEM BEZEICHNETEN TEIL; dann ENTNEHMEN · KURZ · DURCHLASS · AUSFÜHREN; dann LEITEN · FORTSETZEN · FORTSETZEN; dann AN DER ZIELSTELLE ANSETZEN; dann ANSETZEN · QUELLE · UMSETZEN · DIES; dann EINSTELLEN · AUSZUG · LEITEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1195|P912-E1196|P912-E1197|P912-E1198|P912-E1199|P912-E1200|P912-E1201|P912-E1202|P912-E1203
P915-C199	f82r	BIOLOGICAL	P912-E1204	P912-E1204	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1204
P915-C200	f82r	BIOLOGICAL	P912-E1205	P912-E1205	1	1	0	LICENSED_DY_CLOSE	qotedy=NAECHSTEN SCHRITT KURZ; ENDE	NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1205
P915-C201	f82r	BIOLOGICAL	P912-E1206	P912-E1218	13	8	5	LICENSED_DY_CLOSE	chedar=UMSETZEN · QUELLE | cheey=LAENGER HALTEN | lchey=LEITEN · DIES | solarol=AUSWÄHLEN · FORTSETZEN · QUELLE · FORTSETZEN | r=ZUSTAND MARKIEREN | olchy=FORTSETZEN · ENTNEHMEN · DIES | qokal=AN DER ZIELSTELLE ANSETZEN | chey=DIESER POSTEN | qokain=EINE PORTION ANSETZEN | deeedy=TEIL · VOLL · TEIL · DIES | qokeey=LAENGER ANSETZEN | qokaiin=NACH SOLLMASS ANSETZEN | olchedy=WEITER UMSETZEN; ENDE	UMSETZEN · QUELLE; dann LAENGER HALTEN; dann LEITEN · DIES; dann AUSWÄHLEN · FORTSETZEN · QUELLE · FORTSETZEN; dann ZUSTAND MARKIEREN; dann FORTSETZEN · ENTNEHMEN · DIES; dann AN DER ZIELSTELLE ANSETZEN; dann DIESER POSTEN; dann EINE PORTION ANSETZEN; dann TEIL · VOLL · TEIL · DIES; dann LAENGER ANSETZEN; dann NACH SOLLMASS ANSETZEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1206|P912-E1207|P912-E1208|P912-E1209|P912-E1210|P912-E1211|P912-E1212|P912-E1213|P912-E1214|P912-E1215|P912-E1216|P912-E1217|P912-E1218
P915-C202	f82r	BIOLOGICAL	P912-E1219	P912-E1219	1	0	1	LICENSED_DY_CLOSE	kedy=ZUGEBEN · KURZ · SCHLIESSEN	ZUGEBEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1219
P915-C203	f82r	BIOLOGICAL	P912-E1220	P912-E1220	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1220
P915-C204	f82r	BIOLOGICAL	P912-E1221	P912-E1221	1	1	0	LICENSED_DY_CLOSE	qokedy=KURZ ANSETZEN; ENDE	KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1221
P915-C205	f82r	BIOLOGICAL	P912-E1222	P912-E1222	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1222
P915-C206	f82r	BIOLOGICAL	P912-E1223	P912-E1229	7	6	1	LICENSED_DY_CLOSE	lkeedy=LEITEN · ZUGEBEN · LÄNGER · TEIL · DIES | qokaiin=NACH SOLLMASS ANSETZEN | dy=DIESER POSTEN | daiin=NACH SOLLMASS | chdy=DIESEN POSTEN UMSETZEN | dy=DIESER POSTEN | qokeedy=LAENGER ANSETZEN; ENDE	LEITEN · ZUGEBEN · LÄNGER · TEIL · DIES; dann NACH SOLLMASS ANSETZEN; dann DIESER POSTEN; dann NACH SOLLMASS; dann DIESEN POSTEN UMSETZEN; dann DIESER POSTEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1223|P912-E1224|P912-E1225|P912-E1226|P912-E1227|P912-E1228|P912-E1229
P915-C207	f82r	BIOLOGICAL	P912-E1230	P912-E1230	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1230
P915-C208	f82r	BIOLOGICAL	P912-E1231	P912-E1231	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1231
P915-C209	f82r	BIOLOGICAL	P912-E1232	P912-E1241	10	8	2	LICENSED_DY_CLOSE	cheey=LAENGER HALTEN | r=ZUSTAND MARKIEREN | or=DER ANSATZ | ol=DAMIT WEITER | s=VARIANTE WAEHLEN | aiin=NACH SOLLMASS | chey=DIESER POSTEN | ra=MARKIEREN · ORT | dam=ZWEIT · INNEN | dshedy=KURZ HALTEN; ENDE	LAENGER HALTEN; dann ZUSTAND MARKIEREN; dann DER ANSATZ; dann DAMIT WEITER; dann VARIANTE WAEHLEN; dann NACH SOLLMASS; dann DIESER POSTEN; dann MARKIEREN · ORT; dann ZWEIT · INNEN; dann KURZ HALTEN; ENDE. Teilgang geschlossen.	P912-E1232|P912-E1233|P912-E1234|P912-E1235|P912-E1236|P912-E1237|P912-E1238|P912-E1239|P912-E1240|P912-E1241
P915-C210	f82r	BIOLOGICAL	P912-E1242	P912-E1245	4	3	1	LICENSED_DY_CLOSE	qoteey=NAECHSTEN POSTEN LAENGER HALTEN | chedy=DIESEN POSTEN UMSETZEN | qokeeey=ANSETZEN · VOLL · DIES | qokedy=KURZ ANSETZEN; ENDE	NAECHSTEN POSTEN LAENGER HALTEN; dann DIESEN POSTEN UMSETZEN; dann ANSETZEN · VOLL · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1242|P912-E1243|P912-E1244|P912-E1245
P915-C211	f82r	BIOLOGICAL	P912-E1246	P912-E1247	2	1	1	LICENSED_DY_CLOSE	lteedy=LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES | qokeedy=LAENGER ANSETZEN; ENDE	LEITEN · EINSTELLEN · LÄNGER · TEIL · DIES; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1246|P912-E1247
P915-C212	f82r	BIOLOGICAL	P912-E1248	P912-E1251	4	1	3	LICENSED_DY_CLOSE	ralchey=MARKIEREN · ZIEL · ENTNEHMEN · KURZ · DIES | polched=EINSETZEN · FORTSETZEN · UMSETZEN | otain=DANACH · PORTION | shedy=ABSETZEN; ENDE	MARKIEREN · ZIEL · ENTNEHMEN · KURZ · DIES; dann EINSETZEN · FORTSETZEN · UMSETZEN; dann DANACH · PORTION; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1248|P912-E1249|P912-E1250|P912-E1251
P915-C213	f82r	BIOLOGICAL	P912-E1252	P912-E1252	1	1	0	LICENSED_DY_CLOSE	shedy=ABSETZEN; ENDE	ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1252
P915-C214	f82r	BIOLOGICAL	P912-E1253	P912-E1264	12	8	4	LICENSED_DY_CLOSE	dal=ZUR ZIELSTELLE | chedar=UMSETZEN · QUELLE | qokeey=LAENGER ANSETZEN | ykeey=DIESEN POSTEN LÄNGER ZUGEBEN | l=LEITEN | s=VARIANTE WAEHLEN | araiin=QUELLE · SOLLMASS | ory=ANSATZ · DIES | okain=EINE PORTION ANSETZEN | char=AUS DER QUELLE | okain=EINE PORTION ANSETZEN | qokeedy=LAENGER ANSETZEN; ENDE	ZUR ZIELSTELLE; dann UMSETZEN · QUELLE; dann LAENGER ANSETZEN; dann DIESEN POSTEN LÄNGER ZUGEBEN; dann LEITEN; dann VARIANTE WAEHLEN; dann QUELLE · SOLLMASS; dann ANSATZ · DIES; dann EINE PORTION ANSETZEN; dann AUS DER QUELLE; dann EINE PORTION ANSETZEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1253|P912-E1254|P912-E1255|P912-E1256|P912-E1257|P912-E1258|P912-E1259|P912-E1260|P912-E1261|P912-E1262|P912-E1263|P912-E1264
P915-C215	f82r	BIOLOGICAL	P912-E1265	P912-E1267	3	1	2	LICENSED_DY_CLOSE	lchy=LEITEN · ENTNEHMEN · DIES | posalshy=EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES | qokedy=KURZ ANSETZEN; ENDE	LEITEN · ENTNEHMEN · DIES; dann EINSETZEN · AUSFÜHREN · AUSWÄHLEN · ORT · SPÜLEN · DIES; dann KURZ ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1265|P912-E1266|P912-E1267
P915-C216	f82r	BIOLOGICAL	P912-E1268	P912-E1269	2	1	1	LICENSED_DY_CLOSE	cphal=UMLEITEN · ZIEL | shedy=ABSETZEN; ENDE	UMLEITEN · ZIEL; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1268|P912-E1269
P915-C217	f82r	BIOLOGICAL	P912-E1270	P912-E1273	4	2	2	LICENSED_DY_CLOSE	sheol=KURZ HALTEN UND WEITERFÜHREN | keeedy=ZUGEBEN · VOLL · TEIL · DIES | lkaiin=LEITEN · ZUGEBEN · SOLLMASS | shedy=ABSETZEN; ENDE	KURZ HALTEN UND WEITERFÜHREN; dann ZUGEBEN · VOLL · TEIL · DIES; dann LEITEN · ZUGEBEN · SOLLMASS; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1270|P912-E1271|P912-E1272|P912-E1273
P915-C218	f82r	BIOLOGICAL	P912-E1274	P912-E1277	4	3	1	LICENSED_DY_CLOSE	qoly=MIT DIESEM POSTEN WEITER | daiin=NACH SOLLMASS | cheoky=AUSZUG · ZUGEBEN · DIES | lkedy=AM WEG KURZ ZUGEBEN; ENDE	MIT DIESEM POSTEN WEITER; dann NACH SOLLMASS; dann AUSZUG · ZUGEBEN · DIES; dann AM WEG KURZ ZUGEBEN; ENDE. Teilgang geschlossen.	P912-E1274|P912-E1275|P912-E1276|P912-E1277
P915-C219	f82r	BIOLOGICAL	P912-E1278	P912-E1300	23	15	8	LICENSED_DY_CLOSE	salshey=AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES | daiin=NACH SOLLMASS | chey=DIESER POSTEN | qol=DAMIT WEITER | chedy=DIESEN POSTEN UMSETZEN | qokeey=LAENGER ANSETZEN | dal=ZUR ZIELSTELLE | qokaiin=NACH SOLLMASS ANSETZEN | cheor=AUSZUG MARKIEREN | sheey=LAENGER HALTEN | qokaiin=NACH SOLLMASS ANSETZEN | shckhey=HALTEN · DURCHLASS · KURZ · DIES | qol=DAMIT WEITER | keeedy=ZUGEBEN · VOLL · TEIL · DIES | qokeeey=ANSETZEN · VOLL · DIES | rasy=MARKIEREN · ORT · AUSWÄHLEN · DIES | cheey=LAENGER HALTEN | qcthey=BEREIT · KURZ · DIES | qokeey=LAENGER ANSETZEN | lcheey=LEITEN · LÄNGER · DIES | daiin=NACH SOLLMASS | chey=DIESER POSTEN | qokeeedy=ANSETZEN · VOLL · SCHLIESSEN	AUSWÄHLEN · ORT · SPÜLEN · KURZ · DIES; dann NACH SOLLMASS; dann DIESER POSTEN; dann DAMIT WEITER; dann DIESEN POSTEN UMSETZEN; dann LAENGER ANSETZEN; dann ZUR ZIELSTELLE; dann NACH SOLLMASS ANSETZEN; dann AUSZUG MARKIEREN; dann LAENGER HALTEN; dann NACH SOLLMASS ANSETZEN; dann HALTEN · DURCHLASS · KURZ · DIES; dann DAMIT WEITER; dann ZUGEBEN · VOLL · TEIL · DIES; dann ANSETZEN · VOLL · DIES; dann MARKIEREN · ORT · AUSWÄHLEN · DIES; dann LAENGER HALTEN; dann BEREIT · KURZ · DIES; dann LAENGER ANSETZEN; dann LEITEN · LÄNGER · DIES; dann NACH SOLLMASS; dann DIESER POSTEN; dann ANSETZEN · VOLL · SCHLIESSEN. Teilgang geschlossen.	P912-E1278|P912-E1279|P912-E1280|P912-E1281|P912-E1282|P912-E1283|P912-E1284|P912-E1285|P912-E1286|P912-E1287|P912-E1288|P912-E1289|P912-E1290|P912-E1291|P912-E1292|P912-E1293|P912-E1294|P912-E1295|P912-E1296|P912-E1297|P912-E1298|P912-E1299|P912-E1300
P915-C220	f82r	BIOLOGICAL	P912-E1301	P912-E1301	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1301
P915-C221	f82r	BIOLOGICAL	P912-E1302	P912-E1303	2	1	1	LICENSED_DY_CLOSE	lar=LEITEN · QUELLE | qokeedy=LAENGER ANSETZEN; ENDE	LEITEN · QUELLE; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1302|P912-E1303
P915-C222	f82r	BIOLOGICAL	P912-E1304	P912-E1312	9	3	6	LICENSED_DY_CLOSE	lcheedy=LEITEN · ENTNEHMEN · LÄNGER · TEIL · DIES | qokeoy=ANSETZEN · KURZ · AUSFÜHREN · DIES | sal=ZIELSTELLE WAEHLEN | raiin=MARKIEREN · SOLLMASS | qokeey=LAENGER ANSETZEN | lkeey=LEITEN · ZUGEBEN · LÄNGER · DIES | qokeey=LAENGER ANSETZEN | raiin=MARKIEREN · SOLLMASS | ydy=DIES · SCHLIESSEN	LEITEN · ENTNEHMEN · LÄNGER · TEIL · DIES; dann ANSETZEN · KURZ · AUSFÜHREN · DIES; dann ZIELSTELLE WAEHLEN; dann MARKIEREN · SOLLMASS; dann LAENGER ANSETZEN; dann LEITEN · ZUGEBEN · LÄNGER · DIES; dann LAENGER ANSETZEN; dann MARKIEREN · SOLLMASS; dann DIES · SCHLIESSEN. Teilgang geschlossen.	P912-E1304|P912-E1305|P912-E1306|P912-E1307|P912-E1308|P912-E1309|P912-E1310|P912-E1311|P912-E1312
P915-C223	f82r	BIOLOGICAL	P912-E1313	P912-E1314	2	1	1	LICENSED_DY_CLOSE	dol=DEN BEZEICHNETEN TEIL WEITERFÜHREN | qoesedy=BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN	DEN BEZEICHNETEN TEIL WEITERFÜHREN; dann BEGINNEN · AUSFÜHREN · KURZ · AUSWÄHLEN · KURZ · SCHLIESSEN. Teilgang geschlossen.	P912-E1313|P912-E1314
P915-C224	f82r	BIOLOGICAL	P912-E1315	P912-E1316	2	1	1	LICENSED_DY_CLOSE	sheeal=HALTEN · LÄNGER · ZIEL | sheedy=LAENGER HALTEN; ENDE	HALTEN · LÄNGER · ZIEL; dann LAENGER HALTEN; ENDE. Teilgang geschlossen.	P912-E1315|P912-E1316
P915-C225	f82r	BIOLOGICAL	P912-E1317	P912-E1319	3	2	1	LICENSED_DY_CLOSE	lshed=LEITEN · ABSETZEN | qockhey=DIESEN POSTEN KURZ DURCHFÜHREN | lchedy=WEITER UMSETZEN; ENDE	LEITEN · ABSETZEN; dann DIESEN POSTEN KURZ DURCHFÜHREN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1317|P912-E1318|P912-E1319
P915-C226	f82r	BIOLOGICAL	P912-E1320	P912-E1324	5	3	2	LICENSED_DY_CLOSE	lar=LEITEN · QUELLE | sheey=LAENGER HALTEN | ry=MARKIEREN · DIES | tshey=KURZ HALTEN | qokeedy=LAENGER ANSETZEN; ENDE	LEITEN · QUELLE; dann LAENGER HALTEN; dann MARKIEREN · DIES; dann KURZ HALTEN; dann LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1320|P912-E1321|P912-E1322|P912-E1323|P912-E1324
P915-C227	f82r	BIOLOGICAL	P912-E1325	P912-E1332	8	6	2	LICENSED_DY_CLOSE	cheal=ZUR ZIELSTELLE | lchedar=LEITEN · UMSETZEN · QUELLE | ches=ENTNEHMEN · KURZ · AUSWÄHLEN | aiin=NACH SOLLMASS | oteey=NAECHSTEN POSTEN LAENGER HALTEN | qokaiin=NACH SOLLMASS ANSETZEN | okey=KURZ ANSETZEN | pchedy=EINSETZEN, UMSETZEN; ENDE	ZUR ZIELSTELLE; dann LEITEN · UMSETZEN · QUELLE; dann ENTNEHMEN · KURZ · AUSWÄHLEN; dann NACH SOLLMASS; dann NAECHSTEN POSTEN LAENGER HALTEN; dann NACH SOLLMASS ANSETZEN; dann KURZ ANSETZEN; dann EINSETZEN, UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1325|P912-E1326|P912-E1327|P912-E1328|P912-E1329|P912-E1330|P912-E1331|P912-E1332
P915-C228	f82r	BIOLOGICAL	P912-E1333	P912-E1334	2	0	2	LICENSED_DY_CLOSE	rsheal=MARKIEREN · HALTEN · KURZ · ZIEL | daldy=ZIEL · SCHLIESSEN	MARKIEREN · HALTEN · KURZ · ZIEL; dann ZIEL · SCHLIESSEN. Teilgang geschlossen.	P912-E1333|P912-E1334
P915-C229	f82r	BIOLOGICAL	P912-E1335	P912-E1335	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1335
P915-C230	f82r	BIOLOGICAL	P912-E1336	P912-E1336	1	0	1	LICENSED_DY_CLOSE	rshedy=MARKIEREN · ABSETZEN · SCHLIESSEN	MARKIEREN · ABSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1336
P915-C231	f82r	BIOLOGICAL	P912-E1337	P912-E1337	1	1	0	LICENSED_DY_CLOSE	qoteedy=NAECHSTEN SCHRITT LAENGER; ENDE	NAECHSTEN SCHRITT LAENGER; ENDE. Teilgang geschlossen.	P912-E1337
P915-C232	f82r	BIOLOGICAL	P912-E1338	P912-E1338	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1338
P915-C233	f82r	BIOLOGICAL	P912-E1339	P912-E1339	1	0	1	LICENSED_DY_CLOSE	lochedy=LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN	LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN. Teilgang geschlossen.	P912-E1339
P915-C234	f82r	BIOLOGICAL	P912-E1340	P912-E1341	2	1	1	LICENSED_DY_CLOSE	qokoiin=ANSETZEN · AUSFÜHREN · STUFE | shedy=ABSETZEN; ENDE	ANSETZEN · AUSFÜHREN · STUFE; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1340|P912-E1341
P915-C235	f82r	BIOLOGICAL	P912-E1342	P912-E1342	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1342
P915-C236	f82r	BIOLOGICAL	P912-E1343	P912-E1351	9	6	3	LICENSED_DY_CLOSE	qotaiin=DANACH · SOLLMASS | chcthey=ENTNEHMEN · BEREIT · KURZ · DIES | qoteeol=DANACH · LÄNGER · FORTSETZEN | chey=DIESER POSTEN | qokaiin=NACH SOLLMASS ANSETZEN | oly=MIT DIESEM POSTEN WEITER | d=DER BEZEICHNETE TEIL | cheey=LAENGER HALTEN | lchedy=WEITER UMSETZEN; ENDE	DANACH · SOLLMASS; dann ENTNEHMEN · BEREIT · KURZ · DIES; dann DANACH · LÄNGER · FORTSETZEN; dann DIESER POSTEN; dann NACH SOLLMASS ANSETZEN; dann MIT DIESEM POSTEN WEITER; dann DER BEZEICHNETE TEIL; dann LAENGER HALTEN; dann WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1343|P912-E1344|P912-E1345|P912-E1346|P912-E1347|P912-E1348|P912-E1349|P912-E1350|P912-E1351
P915-C237	f82r	BIOLOGICAL	P912-E1352	P912-E1352	1	1	0	LICENSED_DY_CLOSE	qokeedy=LAENGER ANSETZEN; ENDE	LAENGER ANSETZEN; ENDE. Teilgang geschlossen.	P912-E1352
P915-C238	f82r	BIOLOGICAL	P912-E1353	P912-E1353	1	1	0	LICENSED_DY_CLOSE	lchedy=WEITER UMSETZEN; ENDE	WEITER UMSETZEN; ENDE. Teilgang geschlossen.	P912-E1353
P915-C239	f82r	BIOLOGICAL	P912-E1354	P912-E1356	3	2	1	LICENSED_DY_CLOSE	rchedy=MARKIEREN · UMSETZEN · DIES | oky=DIESEN POSTEN ANSETZEN | qotedy=NAECHSTEN SCHRITT KURZ; ENDE	MARKIEREN · UMSETZEN · DIES; dann DIESEN POSTEN ANSETZEN; dann NAECHSTEN SCHRITT KURZ; ENDE. Teilgang geschlossen.	P912-E1354|P912-E1355|P912-E1356
P915-C240	f82r	BIOLOGICAL	P912-E1357	P912-E1363	7	6	1	LICENSED_DY_CLOSE	qoty=DANACH DIESER POSTEN | qoty=DANACH DIESER POSTEN | qoteey=NAECHSTEN POSTEN LAENGER HALTEN | raiin=MARKIEREN · SOLLMASS | cheol=DEN AUSZUG WEITERFUEHREN | qoteey=NAECHSTEN POSTEN LAENGER HALTEN | shedy=ABSETZEN; ENDE	DANACH DIESER POSTEN; dann DANACH DIESER POSTEN; dann NAECHSTEN POSTEN LAENGER HALTEN; dann MARKIEREN · SOLLMASS; dann DEN AUSZUG WEITERFUEHREN; dann NAECHSTEN POSTEN LAENGER HALTEN; dann ABSETZEN; ENDE. Teilgang geschlossen.	P912-E1357|P912-E1358|P912-E1359|P912-E1360|P912-E1361|P912-E1362|P912-E1363
