audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	local_before_de	local_after_de	flags	hard_collision	verdict	review_reason
G642-A01-123	1	cheol	f83v	f83v.15	B	B	2	5	MEDIAL	qokeey	dal	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	qotaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	qokaiin cheol shey qokeey cheol dal cheeoiin olkeedy qokal chaloly	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	3	heiß, Grad III | [cheol:?] | feucht, attributiv gebunden | [qokeey:?] | [cheol:?] | [dal:?] | [cheeaiin:?] | [olkeedy:?] | heiße Substanz | [chaloly:?]	heiß, Grad III | trockener Drogenstoff | feucht, attributiv gebunden | [qokeey:?] | trockener Drogenstoff | [dal:?] | [cheeaiin:?] | [olkeedy:?] | heiße Substanz | [chaloly:?]	HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-124	1	cheol	f83v	f83v.20	B	B	2	4	MEDIAL	olol	tedy	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	tocthey cheor olol cheol te y sheckhal sheeckhy cheal	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	0	[tocthey:?] | [cheor:?] | [olol:?] | [cheol:?] | [tedy:?] | [sheckhal:?] | [sheeckhy:?] | [cheal:?]	[tocthey:?] | [cheor:?] | [olol:?] | trockener Drogenstoff | [tedy:?] | [sheckhal:?] | [sheeckhy:?] | [cheal:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-125	1	cheol	f83v	f83v.27	B	B	2	2	MEDIAL	dsheol	shedy	dsheol cheol shedy qokaiin cheeky lols	dsheol cheol shedy qokaiin cheeky lols	dsheol cheol edy qokaiin cheeky lols	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	1	[dsheol:?] | [cheol:?] | [shedy:?] | heiß, Grad III | [cheeky:?] | [lols:?]	[dsheol:?] | trockener Drogenstoff | [shedy:?] | heiß, Grad III | [cheeky:?] | [lols:?]	OPAQUE_OTHER_TOKENS|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-126	1	cheol	f85r1	f85r1.3	T	B	2	9	MEDIAL	otedy	saiin	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam	tarar otedy opcheey ykdair chy qotedy qokchdy otedy cheol saiin otedam	t rar ote y opcheey ykdair chy qote y qokchdy otedy cheol saiin otedam	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	4	[tarar:?] | gekühlter Ansatz | [opcheey:?] | [ykdair:?] | trocken, Grundform | [qotedy:?] | [qokchdy:?] | gekühlter Ansatz | [cheol:?] | Samen/Saatgut, Typ/Charge III | [otedam:?]	[tarar:?] | gekühlter Ansatz | [opcheey:?] | [ykdair:?] | trocken, Grundform | [qotedy:?] | [qokchdy:?] | gekühlter Ansatz | trockener Drogenstoff | Samen/Saatgut, Typ/Charge III | [otedam:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-127	1	cheol	f86v6	f86v6.9	T	B	2	6	MEDIAL	qokol	otar	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	dor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	3	[dshor:?] | [ykaiin:?] | [dar:?] | feucht, Bindungsstufe II | [qokol:?] | [cheol:?] | [otar:?] | [ar:?] | Menge-/Klassenwert IV | [qoteeos:?] | Menge III	[dshor:?] | [ykaiin:?] | [dar:?] | feucht, Bindungsstufe II | [qokol:?] | trockener Drogenstoff | [otar:?] | [ar:?] | Menge-/Klassenwert IV | [qoteeos:?] | Menge III	HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-128	1	cheol	f87r	f87r.15	H	A	1	2	MEDIAL	shos	cheos	shos cheol cheos ckhey saiin qockheo ldaiin	shos cheol cheos ckhey saiin qockheol daiin	shos cheol cheos ckhey s aiin qo ckheo ldaiin	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	1	[shos:?] | [cheol:?] | [cheos:?] | [ckhey:?] | Samen/Saatgut, Typ/Charge III | [qockheo:?] | [ldaiin:?]	[shos:?] | trockener Drogenstoff | [cheos:?] | [ckhey:?] | Samen/Saatgut, Typ/Charge III | [qockheo:?] | [ldaiin:?]	OPAQUE_OTHER_TOKENS|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-129	1	cheol	f87r	f87r.16	H	A	1	2	MEDIAL	yteeor	dcheeol	yteeor cheol dcheeol	yteeos cheol dcheeol	yteeos cheol dcheeol	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	0	[yteeor:?] | [cheol:?] | [dcheeol:?]	[yteeor:?] | trockener Drogenstoff | [dcheeol:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-130	1	cheol	f87v	f87v.12	H	A	1	6	MEDIAL	s	sal	ytcheoqo chos ckheos cheoy s cheol sal dain	ytcheo qy chos ckheos cheoy scheol sal dain	ytche q chos ckheor cheoy s cheol sal dain	0	0	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	2	[ytcheoqo:?] | [chos:?] | [ckheos:?] | [cheoy:?] | [s:?] | [cheol:?] | Saat-Rohstoff I | Grad-/Maßwert II	[ytcheoqo:?] | [chos:?] | [ckheos:?] | [cheoy:?] | [s:?] | trockener Drogenstoff | Saat-Rohstoff I | Grad-/Maßwert II	ALTERNATE_READER_BOUNDARY	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A01-131	1	cheol	f88r	f88r.10	P	A	1	2	MEDIAL	qokeol	saiin	qokeol cheol saiin cheos cheol doleeey or cheom cheojam	qokeol cheol saiin cheos cheol doleeey or cheom cheomam	qokeol cheol saiin cheos cheol doleeey or cheom cheomam	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	2	[qokeol:?] | [cheol:?] | Samen/Saatgut, Typ/Charge III | [cheos:?] | [cheol:?] | [doleeey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheom:?] | [cheojam:?]	[qokeol:?] | trockener Drogenstoff | Samen/Saatgut, Typ/Charge III | [cheos:?] | trockener Drogenstoff | [doleeey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheom:?] | [cheojam:?]	ACTIVE_SCOPE_RIVAL|HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-132	1	cheol	f88r	f88r.10	P	A	1	5	MEDIAL	cheos	doleeey	qokeol cheol saiin cheos cheol doleeey or cheom cheojam	qokeol cheol saiin cheos cheol doleeey or cheom cheomam	qokeol cheol saiin cheos cheol doleeey or cheom cheomam	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	2	[qokeol:?] | [cheol:?] | Samen/Saatgut, Typ/Charge III | [cheos:?] | [cheol:?] | [doleeey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheom:?] | [cheojam:?]	[qokeol:?] | trockener Drogenstoff | Samen/Saatgut, Typ/Charge III | [cheos:?] | trockener Drogenstoff | [doleeey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheom:?] | [cheojam:?]	ACTIVE_SCOPE_RIVAL	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-133	1	cheol	f88r	f88r.19	P	A	1	8	FINAL	okol	<EOS>	dchey chokol daiin qoekol qoekol qockhol okol cheol	dchey chokol daiin qoekol qoekol qockhoy okol cheol	dchey chokol daiin qoekol qoekol qockhol okol cheol	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	1	[dchey:?] | [chokol:?] | Qualitätsgrad III | [qoekol:?] | [qoekol:?] | [qockhol:?] | [okol:?] | [cheol:?]	[dchey:?] | [chokol:?] | Qualitätsgrad III | [qoekol:?] | [qoekol:?] | [qockhol:?] | [okol:?] | trockener Drogenstoff	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-134	1	cheol	f88r	f88r.28	P	A	1	2	MEDIAL	ykar	chol	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	2	[ykar:?] | [cheol:?] | trocken; nominal trockenes Gut/Material | [chey:?] | [ckhey:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shear:?] | [ar:?] | [alsy:?]	[ykar:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | [chey:?] | [ckhey:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shear:?] | [ar:?] | [alsy:?]	ACTIVE_SCOPE_RIVAL	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-135	1	cheol	f88r	f88r.29	P	A	1	4	MEDIAL	qokol	chody	kor chey qokol cheol chody qokol kchor chol dal	kor chey qokol cheol chody qokol kchor chol dal	kor chey qokol cheol chody qokol chos chol al	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	1	[kor:?] | [chey:?] | [qokol:?] | [cheol:?] | [chody:?] | [qokol:?] | [kchor:?] | trocken; nominal trockenes Gut/Material | [dal:?]	[kor:?] | [chey:?] | [qokol:?] | trockener Drogenstoff | [chody:?] | [qokol:?] | [kchor:?] | trocken; nominal trockenes Gut/Material | [dal:?]	OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-136	1	cheol	f88r	f88r.30	P	A	1	4	MEDIAL	cheotey	qokeor	ykeeey cheor cheotey cheol qokeor chetchy ofal	ykeeey cheor cheotey cheol qokeor chetchy ofal	ykeeey cheor cheotey cheol qokeor chetchy ofal	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	1	[ykeeey:?] | [cheor:?] | [cheotey:?] | [cheol:?] | [qokeor:?] | getrocknete Droge; kalt-trocken, Grundform | [ofal:?]	[ykeeey:?] | [cheor:?] | [cheotey:?] | trockener Drogenstoff | [qokeor:?] | getrocknete Droge; kalt-trocken, Grundform | [ofal:?]	OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-137	1	cheol	f89v1	f89v1.6	P	A	1	4	MEDIAL	qokol	cthody	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	dor sheey qokol cheol cthody qockhy dain teey otar cthol	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	2	[dor:?] | feucht, Bindungsstufe II | [qokol:?] | [cheol:?] | [cthody:?] | [qockhy:?] | Grad-/Maßwert II | [yteey:?] | [otar:?] | [cthol:?]	[dor:?] | feucht, Bindungsstufe II | [qokol:?] | trockener Drogenstoff | [cthody:?] | [qockhy:?] | Grad-/Maßwert II | [yteey:?] | [otar:?] | [cthol:?]	HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-138	1	cheol	f93r	f93r.10	H	A	1	4	MEDIAL	keol	ckhody	ychos chey keol cheol ckhody	ychor chey keol cheol ckhody	ychos chey keol cheol ckhody	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	0	[ychos:?] | [chey:?] | [keol:?] | [cheol:?] | [ckhody:?]	[ychos:?] | [chey:?] | [keol:?] | trockener Drogenstoff | [ckhody:?]	OPAQUE_OTHER_TOKENS|HOT_NEIGHBOR_DIFFERENT_SLOT	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-139	1	cheol	f95r2	f95r2.8	H	B	3	3	MEDIAL	y	okal	tedykaiin y cheol okal chedy shdy qokchdy otar chctham	tedy kaiin ycheol okal chedy shdy qokchdy otar chctham	te ykaiin y cheol ok l chedy sh y qokchdy otar chcthag	0	0	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	2	[tedykaiin:?] | [y:?] | [cheol:?] | Ansatz aus heißem Rohstoff, Form I | getrockneter Zustand | [shdy:?] | [qokchdy:?] | [otar:?] | [chctham:?]	[tedykaiin:?] | [y:?] | trockener Drogenstoff | Ansatz aus heißem Rohstoff, Form I | getrockneter Zustand | [shdy:?] | [qokchdy:?] | [otar:?] | [chctham:?]	ALTERNATE_READER_BOUNDARY	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A01-140	1	cheol	f96r	f96r.12	H	A	1	2	MEDIAL	dcheor	cheodaiin	dcheor cheol cheodaiin ol dy d chs archeody	dcheor cheol cheodain ol dy d chs archeody	dcheor cheol cheodaiin ol dy d chs archeody	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	1	[dcheor:?] | [cheol:?] | [cheodaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dy:?] | [d:?] | [chs:?] | [archeody:?]	[dcheor:?] | trockener Drogenstoff | [cheodaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dy:?] | [d:?] | [chs:?] | [archeody:?]	ACTIVE_SCOPE_RIVAL|OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A01-141	1	cheol	f96r	f96r.6	H	A	1	5	MEDIAL	cholody	ctheor	lor ckheey chol cholody cheol ctheor sor	lor ckheey chol cholody cheol ctheor sor	lor ckheey chol cholody cheol ctheor s or	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	3	Holzportion | [ckheey:?] | trocken; nominal trockenes Gut/Material | [cholody:?] | [cheol:?] | [ctheor:?] | Samenportion	Holzportion | [ckheey:?] | trocken; nominal trockenes Gut/Material | [cholody:?] | trockener Drogenstoff | [ctheor:?] | Samenportion	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A01-142	1	cheol	f99v	f99v.35	P	A	1	4	MEDIAL	oqoeeol	chody	ol okeeey oqoeeol cheol chody okoiin	ol okeeey oqoeeol cheol chody okoiin	ol okeeey oqoeeol cheol chody ok iin	1	1	UNKNOWN_SURFACE	[cheol:?]	trockener Drogenstoff	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeeey:?] | [oqoeeol:?] | [cheol:?] | [chody:?] | [okoiin:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeeey:?] | [oqoeeol:?] | trockener Drogenstoff | [chody:?] | [okoiin:?]	ACTIVE_SCOPE_RIVAL|OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-001	2	cheor	f100v	f100v.20	P	A	1	6	MEDIAL	saraloaly	ol	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar	ycheoky shokeesy qokeey chokeol soraloaly cheor ol chockhar	ycheoky shokeesy qokeey chokeol s raloaly cheor ol chockhar	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[ycheoky:?] | [shokeesy:?] | [qokeey:?] | [chokeol:?] | [saraloaly:?] | [cheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chockhar:?]	[ycheoky:?] | [shokeesy:?] | [qokeey:?] | [chokeol:?] | [saraloaly:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chockhar:?]	ACTIVE_SCOPE_RIVAL|OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-002	2	cheor	f102v1	f102v1.12	P	A	1	8	MEDIAL	ar	ey	y cheol cheol doiir shekcheor s ar cheor ey pchodaiin	ycheol cheol doiir shekcheor sar cheor ckhey pchodaiin	y cheol cheol doiir shekcheor s ar cheor ckhey pchodaiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[y:?] | [cheol:?] | [cheol:?] | [doiir:?] | [shekcheor:?] | [s:?] | [ar:?] | [cheor:?] | [ey:?] | [pchodaiin:?]	[y:?] | [cheol:?] | [cheol:?] | [doiir:?] | [shekcheor:?] | [s:?] | [ar:?] | trockener Drogenteil | [ey:?] | [pchodaiin:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-003	2	cheor	f102v1	f102v1.14	P	A	1	2	MEDIAL	chor	ckhey	chor cheor ckhey oteol aeky	chor cheor ckhey oteol aikheky	chor cheor ckhey oteol aeky	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	Pflanzen-/Reproduktionsteil | [cheor:?] | [ckhey:?] | [oteol:?] | [aeky:?]	Pflanzen-/Reproduktionsteil | trockener Drogenteil | [ckhey:?] | [oteol:?] | [aeky:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-004	2	cheor	f102v1	f102v1.8	P	A	1	8	MEDIAL	aiin	qokey	dairn ol chey ctheol qokeor os aiin cheor qokey choky	daisn ol chey ckheol qokeor osaiin cheor qokey choky	dairn ol chey ctheol qokeor os aiin cheo r qokey choky	0	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[dairn:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [ctheol:?] | [qokeor:?] | [os:?] | Menge III | [cheor:?] | [qokey:?] | [choky:?]	[dairn:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [ctheol:?] | [qokeor:?] | [os:?] | Menge III | trockener Drogenteil | [qokey:?] | [choky:?]	ALTERNATE_READER_BOUNDARY|SPLIT_NORMALIZED|ACTIVE_SCOPE_RIVAL|HOT_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-005	2	cheor	f102v2	f102v2.11	P	A	1	1	ONLY	<BOS>	<EOS>	cheor	cheor	cheor	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[cheor:?]	trockener Drogenteil	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-006	2	cheor	f102v2	f102v2.32	P	A	1	2	MEDIAL	dar	shoar	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	dar cheor sheor okeol shoy s ar oky cheeor ol daiin sy	dor cheos sho r okeol shoy s ar oky cheeor ol daiin sy	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[dar:?] | [cheor:?] | [shoar:?] | [okeol:?] | [shoy:?] | [s:?] | [ar:?] | [oky:?] | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	[dar:?] | trockener Drogenteil | [shoar:?] | [okeol:?] | [shoy:?] | [s:?] | [ar:?] | [oky:?] | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	ALTERNATE_READER_BOUNDARY|ACTIVE_SCOPE_RIVAL|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-007	2	cheor	f102v2	f102v2.33	P	A	1	4	MEDIAL	keeeos	o	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	qokeor sho keeeos cheor o s al chos aiiin oky okar aiin	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	2	[qokeor:?] | feuchter Ansatz | [keeeos:?] | [cheor:?] | [o:?] | [s:?] | [al:?] | [chos:?] | Menge-/Klassenwert IV | [o:?] | [ky:?] | [okaraiin:?]	[qokeor:?] | feuchter Ansatz | [keeeos:?] | trockener Drogenteil | [o:?] | [s:?] | [al:?] | [chos:?] | Menge-/Klassenwert IV | [o:?] | [ky:?] | [okaraiin:?]	HOT_NEIGHBOR_DIFFERENT_SLOT	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-008	2	cheor	f102v2	f102v2.39	P	A	1	2	MEDIAL	yotaiin	cheekey	yotaiin cheor cheekey orain	yotaiin cheor cheekey orain	yotaiin cheor cheekey orain	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	0	[yotaiin:?] | [cheor:?] | [cheekey:?] | [orain:?]	[yotaiin:?] | trockener Drogenteil | [cheekey:?] | [orain:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-009	2	cheor	f104r	f104r.22	S	B	3	9	MEDIAL	opchar	chckhey	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	tshedar chllo rl shed kche y chokor cheed opchar cheor chckhey taiin am	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	1	[tshedar:?] | [chllo:?] | [rl:?] | [shed:?] | [kchedy:?] | [chokor:?] | [cheedy:?] | [opchar:?] | [cheor:?] | [chckhey:?] | kalt, Grad III | [dam:?]	[tshedar:?] | [chllo:?] | [rl:?] | [shed:?] | [kchedy:?] | [chokor:?] | [cheedy:?] | [opchar:?] | trockener Drogenteil | [chckhey:?] | kalt, Grad III | [dam:?]	OPAQUE_OTHER_TOKENS	0	OPAQUE_CONTEXT	fewer than two independently glossed companion positions
G642-A02-010	2	cheor	f104v	f104v.24	S	B	3	2	MEDIAL	ykaiin	cheeey	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary	ykoiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary	ykaiin che r cheeey d aiiin cheo dal aiin chockhedy chedaiin otor qokar ary	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	3	[ykaiin:?] | [cheor:?] | [cheeey:?] | Grad-/Maßwert IV | trocken angesetzte Zubereitung | [dalaiin:?] | [chockhedy:?] | [chedaiin:?] | [otor:?] | heiße Portion | [ary:?]	[ykaiin:?] | trockener Drogenteil | [cheeey:?] | Grad-/Maßwert IV | trocken angesetzte Zubereitung | [dalaiin:?] | [chockhedy:?] | [chedaiin:?] | [otor:?] | heiße Portion | [ary:?]	ALTERNATE_READER_BOUNDARY	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-011	2	cheor	f104v	f104v.9	S	B	3	6	MEDIAL	qokaiin	ol	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar ched qoty dal	ycheo lcheod otaiin qokeedy qokaiin che r ol chedaiin qotar chedy qoty dal	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	6	[ycheo:?] | [lcheod:?] | kalt im Zubereitungsrahmen, Grad III | heißer Zustand, Bindungsstufe II | heiß, Grad III | [cheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chedaiin:?] | [qotar:?] | getrockneter Zustand | kalt, Grundform | [dal:?]	[ycheo:?] | [lcheod:?] | kalt im Zubereitungsrahmen, Grad III | heißer Zustand, Bindungsstufe II | heiß, Grad III | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chedaiin:?] | [qotar:?] | getrockneter Zustand | kalt, Grundform | [dal:?]	ALTERNATE_READER_BOUNDARY|ACTIVE_SCOPE_RIVAL|HOT_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-012	2	cheor	f106r	f106r.43	S	B	3	7	MEDIAL	okar	al	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras	daiiral sheol daiin otedy qokain akar cheor al taiin chekal otaras	daiiral she l aiin ote y qokain akar cheor al taiin chekal otarar	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	5	[daiiral:?] | feuchtes Material | Qualitätsgrad III | gekühlter Ansatz | heiß, Grad II | [okar:?] | [cheor:?] | [al:?] | kalt, Grad III | [chekal:?] | [otaras:?]	[daiiral:?] | feuchtes Material | Qualitätsgrad III | gekühlter Ansatz | heiß, Grad II | [okar:?] | trockener Drogenteil | [al:?] | kalt, Grad III | [chekal:?] | [otaras:?]	NONE	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
G642-A02-013	2	cheor	f107r	f107r.26	S	B	3	2	MEDIAL	ol	shey	ol cheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	0	0	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	5	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheor:?] | feucht, attributiv gebunden | [cheey:?] | [olcheol:?] | heiß, Grad III | [otair:?] | Ansatz aus heißem Rohstoff, Form I | getrockneter Ansatz	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | feucht, attributiv gebunden | [cheey:?] | [olcheol:?] | heiß, Grad III | [otair:?] | Ansatz aus heißem Rohstoff, Form I | getrockneter Ansatz	ALTERNATE_READER_BOUNDARY|MOIST_NEIGHBOR_DIFFERENT_SLOT	0	READER_BOUNDARY_WARNING	ZL3b target is not the same exact token in every alternate reading
G642-A02-014	2	cheor	f107r	f107r.46	S	B	3	6	MEDIAL	ol	aiin	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	1	1	UNKNOWN_SURFACE	[cheor:?]	trockener Drogenteil	6	Samenfraktion I | [cheey:?] | [qodaiin:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheor:?] | Menge III | [otal:?] | kalt, Grad III | heiß, Grad III | [otal:?] | [alkal:?]	Samenfraktion I | [cheey:?] | [qodaiin:?] | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | Menge III | [otal:?] | kalt, Grad III | heiß, Grad III | [otal:?] | [alkal:?]	ACTIVE_SCOPE_RIVAL	0	CONSISTENT_CONCRETE	material/part reading fits the visible list or quality frame without a same-slot collision
