statement_id	physical_page	register	visible_owner_or_namespace_de	locus_span	event_count	template_id	template_name_de	template_pattern_de	canonical_slot_signature	event_role_trace	observed_primary_trace	end_style	crosses_physical_line	surface_sequence	fluent_workshop_de	event_ids
P1006-S082	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.19|f75r.20|f75r.21|f75r.22|f75r.23|f75r.24|f75r.25	50	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	SEQUENCE | ITEM+ACTION+STATE | ITEM+ACTION | ITEM+ACTION+STATE | ITEM+STATE | QUANTITY+ACTION | SOURCE | SEQUENCE+ITEM | ITEM+ACTION+STATE | PREPARATION | ITEM | ITEM+PATH | ACTION+PATH | ITEM+QUANTITY | ITEM+ACTION+STATE | QUANTITY+ACTION | QUANTITY+ACTION | ITEM | ITEM+PATH | PREPARATION | ITEM+PREPARATION+ACTION+STATE | SEQUENCE | PREPARATION+PATH | TARGET | SOURCE+ACTION+TARGET | ITEM+ACTION+STATE | QUANTITY+ACTION | ITEM+ACTION | PREPARATION | ITEM+ACTION+STATE | SOURCE+ACTION | ITEM+ACTION | SOURCE | ITEM+ACTION | ITEM+ACTION+STATE | ITEM+ACTION+STATE | ACTION+TARGET | ITEM+ACTION+STATE | SEQUENCE | ITEM+ACTION+TARGET | QUANTITY+ACTION | ITEM+PATH+STATE | ITEM+SOURCE+PATH | QUANTITY | ITEM+STATE | PREPARATION+PATH | SEQUENCE | QUANTITY | ITEM+ACTION+PATH | ACTION+STATE+CLOSE	SEQUENCE>STATE>ACTION>STATE>QUANTITY>SOURCE>SEQUENCE>STATE>PREPARATION>ITEM>PATH>QUANTITY>STATE>QUANTITY>ITEM>PATH>PREPARATION>STATE>SEQUENCE>PATH>TARGET>STATE>QUANTITY>ACTION>PREPARATION>STATE>SOURCE>ACTION>SOURCE>ACTION>STATE>TARGET>STATE>SEQUENCE>TARGET>QUANTITY>PATH>QUANTITY>STATE>PATH>SEQUENCE>QUANTITY>PATH>CLOSE	CLOSE	YES	qol shey qoky shey ey qokain ar ry shey qor chey lchey lo ydain shey qokain oqokain chey qckhsy or ysheor ol lor am odar shey qokain chedy or shey kar chedy sar pchey kshey qokeey qokal sshey qol chedyqokam qokain olkeey qolkary sain checthy lor ol sain shckhy qokeedy	Auf dem großen Stationsblatt mehrere Teilposten nacheinander vom markierten Vorrat nehmen, nach Sollwert an den zugehörigen Zielstellen ansetzen, kurz oder länger halten, über die sichtbaren Durchlässe leiten und in den passenden Becken auffangen; den letzten Posten vollständig setzen und die Zelle schließen.	P912-E0606|P912-E0607|P912-E0608|P912-E0609|P912-E0610|P912-E0611|P912-E0612|P912-E0613|P912-E0614|P912-E0615|P912-E0616|P912-E0617|P912-E0618|P912-E0619|P912-E0620|P912-E0621|P912-E0622|P912-E0623|P912-E0624|P912-E0625|P912-E0626|P912-E0627|P912-E0628|P912-E0629|P912-E0630|P912-E0631|P912-E0632|P912-E0633|P912-E0634|P912-E0635|P912-E0636|P912-E0637|P912-E0638|P912-E0639|P912-E0640|P912-E0641|P912-E0642|P912-E0643|P912-E0644|P912-E0645|P912-E0646|P912-E0647|P912-E0648|P912-E0649|P912-E0650|P912-E0651|P912-E0652|P912-E0653|P912-E0654|P912-E0655
P1006-S083	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.25	3	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>STATE>CLOSE	ITEM | ITEM | ACTION+STATE+CLOSE	ITEM>CLOSE	CLOSE	NO	shy dy qokeedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0656|P912-E0657|P912-E0658
P1006-S084	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.25	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>CLOSE	ACTION+PATH+CLOSE	CLOSE	CLOSE	NO	lchedy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0659
P1006-S085	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.25|f75r.26|f75r.27	14	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>PREPARATION>ACTION>TARGET>STATE>CLOSE	SEQUENCE+TARGET | QUANTITY | SEQUENCE | SEQUENCE+ACTION+STATE | QUANTITY | SEQUENCE | SEQUENCE+ITEM | SOURCE+TARGET | ITEM+TARGET | PREPARATION+ACTION+TARGET | SEQUENCE+ACTION | SEQUENCE+ITEM | SOURCE+ACTION | ACTION+CLOSE	SEQUENCE>QUANTITY>SEQUENCE>QUANTITY>SEQUENCE>TARGET>SEQUENCE>SOURCE>CLOSE	CLOSE	YES	ram dain ol sheol dain ol qoly dar ajy pdalshor shtol qoty pshar shedy	Den inneren Posten portionsweise weiterführen, an der markierten Zielstelle einsetzen, kurz halten und danach aus der Quellstation in den nächsten Gang geben; absetzen lassen und schließen.	P912-E0660|P912-E0661|P912-E0662|P912-E0663|P912-E0664|P912-E0665|P912-E0666|P912-E0667|P912-E0668|P912-E0669|P912-E0670|P912-E0671|P912-E0672|P912-E0673
P1006-S086	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.27	1	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ACTION>TARGET>CLOSE	ACTION+TARGET+CLOSE	CLOSE	CLOSE	NO	okaldy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0674
P1006-S087	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.27	3	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>SOURCE>ACTION>TARGET>CLOSE	SOURCE+TARGET | SEQUENCE+SOURCE | SEQUENCE+ACTION+CLOSE	TARGET>SEQUENCE>CLOSE	CLOSE	NO	dar otar otody	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0675|P912-E0676|P912-E0677
P1006-S088	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.27|f75r.28	4	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>CLOSE	ITEM | SEQUENCE | ITEM+ACTION | ACTION+CLOSE	ITEM>SEQUENCE>ACTION>CLOSE	CLOSE	YES	dy rol tchedy pchedy	Auf dem großen Bad- und Stationsblatt in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0678|P912-E0679|P912-E0680|P912-E0681
P1006-S089	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.28	7	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>STATE>CLOSE	ITEM+ACTION+STATE | SEQUENCE | SEQUENCE+PATH+TARGET | ITEM+ACTION+STATE | SEQUENCE | PATH | ACTION+STATE+CLOSE	STATE>SEQUENCE>STATE>SEQUENCE>PATH>CLOSE	CLOSE	NO	qokeey sol oldair shecthy qol l sheedy	Auf dem großen Bad- und Stationsblatt länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	P912-E0682|P912-E0683|P912-E0684|P912-E0685|P912-E0686|P912-E0687|P912-E0688
P1006-S090	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.28	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokeedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0689
P1006-S091	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.28	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ACTION>PATH>CLOSE	SEQUENCE+ACTION+PATH+CLOSE	CLOSE	CLOSE	NO	lolchedy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0690
P1006-S092	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.29	10	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	QUANTITY | ACTION+TARGET | ITEM | ACTION+PATH | QUANTITY+ACTION+PATH | SEQUENCE | SEQUENCE+ACTION+STATE | QUANTITY | SEQUENCE+ITEM | ACTION+STATE+CLOSE	QUANTITY>TARGET>ITEM>PATH>SEQUENCE>QUANTITY>SEQUENCE>CLOSE	CLOSE	NO	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy	Auf dem großen Bad- und Stationsblatt die vorgesehene Füllung einstellen, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0691|P912-E0692|P912-E0693|P912-E0694|P912-E0695|P912-E0696|P912-E0697|P912-E0698|P912-E0699|P912-E0700
P1006-S093	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.29|f75r.30	14	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	BESITZER → [FOLGE] → [POSTEN/QUELLE/MENGE/ANSATZ] → HANDLUNG+ → [WEG/ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION | SEQUENCE | ACTION | QUANTITY | ITEM+ACTION+STATE | ITEM+ACTION+STATE | QUANTITY+ACTION | ITEM+ACTION+STATE | ACTION+TARGET | QUANTITY | ITEM+ACTION | ACTION | SEQUENCE+ACTION+TARGET | ACTION+CLOSE	ACTION>SEQUENCE>ACTION>QUANTITY>STATE>QUANTITY>STATE>TARGET>QUANTITY>ACTION>SEQUENCE>CLOSE	CLOSE	YES	chedy qotan qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy	Den Posten zur nächsten Station umsetzen, eine Portion länger behandeln, kurz an der Zielstelle ansetzen und weiterführen; danach absetzen lassen und schließen.	P912-E0701|P912-E0702|P912-E0703|P912-E0704|P912-E0705|P912-E0706|P912-E0707|P912-E0708|P912-E0709|P912-E0710|P912-E0711|P912-E0712|P912-E0713|P912-E0714
P1006-S094	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.30|f75r.31	3	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>SOURCE>ACTION>TARGET>STATE>CLOSE	SOURCE+ACTION | SEQUENCE+ACTION+TARGET | ACTION+STATE+CLOSE	SOURCE>SEQUENCE>CLOSE	CLOSE	YES	okar olom dshedy	Auf dem großen Bad- und Stationsblatt kurz halten und behandeln und den Teilgang schließen.	P912-E0715|P912-E0716|P912-E0717
P1006-S095	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.31	4	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>SOURCE>ACTION>PATH>STATE>CLOSE	ITEM+ACTION+STATE | ITEM+PATH | SOURCE+ACTION | ACTION+CLOSE	STATE>PATH>SOURCE>CLOSE	CLOSE	NO	qokey chckhy qokar shedy	Auf dem großen Bad- und Stationsblatt durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	P912-E0718|P912-E0719|P912-E0720|P912-E0721
P1006-S096	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.31	3	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>TARGET>STATE>CLOSE	ITEM | ACTION+TARGET+STATE | ACTION+STATE+CLOSE	ITEM>TARGET>CLOSE	CLOSE	NO	chey qoked qokedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0722|P912-E0723|P912-E0724
P1006-S097	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.31	1	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>TARGET>CLOSE	TARGET+CLOSE	CLOSE	CLOSE	NO	daldy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0725
P1006-S098	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.32	3	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>ACTION>TARGET>CLOSE	SEQUENCE+ITEM+ACTION | TARGET | ACTION+CLOSE	SEQUENCE>TARGET>CLOSE	CLOSE	NO	polshy dal shedy	Auf dem großen Bad- und Stationsblatt in die Arbeitsstation geben, halten und behandeln, absetzen lassen und den Teilgang schließen.	P912-E0726|P912-E0727|P912-E0728
P1006-S099	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.32	3	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SOURCE>QUANTITY>ACTION>TARGET>CLOSE	QUANTITY+ACTION | SOURCE+TARGET | ACTION+CLOSE	QUANTITY>TARGET>CLOSE	CLOSE	NO	qokain dar chsdy	Auf dem großen Bad- und Stationsblatt den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen und den Teilgang schließen.	P912-E0729|P912-E0730|P912-E0731
P1006-S100	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.32	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>CLOSE	ACTION+CLOSE	CLOSE	CLOSE	NO	shedy	Auf dem großen Bad- und Stationsblatt absetzen lassen und den Teilgang schließen.	P912-E0732
P1006-S101	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.32	2	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>SOURCE>ACTION>CLOSE	SEQUENCE+SOURCE | ACTION+CLOSE	SEQUENCE>CLOSE	CLOSE	NO	qotar shedy	Auf dem großen Bad- und Stationsblatt absetzen lassen und den Teilgang schließen.	P912-E0733|P912-E0734
P1006-S102	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.32	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>PATH>CLOSE	PATH+CLOSE	CLOSE	CLOSE	NO	ldy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0735
P1006-S103	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.33	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>ACTION>PATH>STATE>CLOSE	ITEM+ACTION+STATE | PATH | ACTION+CLOSE	STATE>PATH>CLOSE	CLOSE	NO	qokeey l shedy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	P912-E0736|P912-E0737|P912-E0738
P1006-S104	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.33	5	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ITEM>QUANTITY>ACTION>PATH>STATE>CLOSE	ACTION | PATH | ITEM+ACTION | QUANTITY+ACTION | ACTION+STATE+CLOSE	ACTION>PATH>ACTION>QUANTITY>CLOSE	CLOSE	NO	qo l chedy qokain chcthedy	Auf dem großen Bad- und Stationsblatt die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	P912-E0739|P912-E0740|P912-E0741|P912-E0742|P912-E0743
P1006-S105	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.33	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>ACTION>PATH>STATE>CLOSE	ACTION+PATH+STATE+CLOSE	CLOSE	CLOSE	NO	ltedy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0744
P1006-S106	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.33|f75r.34	3	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SOURCE>ACTION>PATH>TARGET>STATE>CLOSE	SOURCE+ACTION+TARGET | LOCAL_SIGN | PATH+STATE+CLOSE	TARGET>LOCAL_SIGN>CLOSE	CLOSE	YES	darom s olkedy	Auf dem großen Bad- und Stationsblatt den bezeichneten Stationsposten wählen, im Empfangsbecken auffangen und den Teilgang schließen.	P912-E0745|P912-E0746|P912-E0747
P1006-S107	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.34	8	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE>CLOSE	ACTION+TARGET | SOURCE+TARGET | SEQUENCE+ITEM | SOURCE+ACTION | SEQUENCE+SOURCE | SEQUENCE | QUANTITY+ACTION | SEQUENCE+ACTION+STATE+CLOSE	TARGET>SEQUENCE>SOURCE>SEQUENCE>QUANTITY>CLOSE	CLOSE	NO	okal dar oty okar otar ol kain oltedy	Auf dem großen Bad- und Stationsblatt die vorgesehene Füllung einstellen und den Teilgang schließen.	P912-E0748|P912-E0749|P912-E0750|P912-E0751|P912-E0752|P912-E0753|P912-E0754|P912-E0755
P1006-S108	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.35	6	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE>CLOSE	QUANTITY+ACTION | ITEM+ACTION+STATE | QUANTITY+ACTION | SOURCE+TARGET | SOURCE+TARGET | ACTION+CLOSE	QUANTITY>STATE>QUANTITY>TARGET>CLOSE	CLOSE	NO	qokain sheety qokain dar dar shedy	Auf dem großen Bad- und Stationsblatt die vorgesehene Füllung einstellen, länger halten und behandeln, absetzen lassen und den Teilgang schließen.	P912-E0756|P912-E0757|P912-E0758|P912-E0759|P912-E0760|P912-E0761
P1006-S109	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.35	2	T04	ABGEMESSENER ARBEITSGANG	BESITZER → [POSTEN] → MENGE/STUFE → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>QUANTITY>ACTION>CLOSE	QUANTITY+ACTION | SEQUENCE+CLOSE	QUANTITY>CLOSE	CLOSE	NO	qokain oldy	Auf dem großen Bad- und Stationsblatt die vorgesehene Füllung einstellen und den Teilgang schließen.	P912-E0762|P912-E0763
P1006-S110	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.36	2	T03	FORTSETZUNG ODER FOLGESCHRITT	BESITZER → DANACH/FORTSETZEN → [POSTEN] → HANDLUNG → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ACTION>STATE>CLOSE	SEQUENCE | ACTION+STATE+CLOSE	SEQUENCE>CLOSE	CLOSE	NO	sol keedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0764|P912-E0765
P1006-S111	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.36	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokeedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0766
P1006-S112	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.36	4	T06	AN ZIELSTELLE AUSFÜHREN	BESITZER → [FOLGE/POSTEN/MENGE] → HANDLUNG → ZIEL → [ZUSTAND] → ENDE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	ITEM+ACTION+STATE | SOURCE+ACTION | SEQUENCE+SOURCE | SOURCE+TARGET+CLOSE	STATE>SOURCE>SEQUENCE>CLOSE	CLOSE	NO	qokey okar otar dardardy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0767|P912-E0768|P912-E0769|P912-E0770
P1006-S113	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.37	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0771
P1006-S114	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.37	3	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>STATE>CLOSE	ITEM | ITEM+ACTION+STATE | ACTION+STATE+CLOSE	ITEM>STATE>CLOSE	CLOSE	NO	dy sheety qokedy	Auf dem großen Bad- und Stationsblatt länger halten und behandeln und den Teilgang schließen.	P912-E0772|P912-E0773|P912-E0774
P1006-S115	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.37	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokeedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0775
P1006-S116	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.37	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokechdy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0776
P1006-S117	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.37|f75r.38	2	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>SEQUENCE>ACTION>PATH>STATE>CLOSE	SEQUENCE+PATH | ACTION+STATE+CLOSE	SEQUENCE>CLOSE	CLOSE	YES	lol qokeedy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0777|P912-E0778
P1006-S118	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.38	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokeedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0779
P1006-S119	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.38	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0780
P1006-S120	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.38	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0781
P1006-S121	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.38	1	T01	EINFACHER ARBEITSGANG	BESITZER → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ACTION>STATE>CLOSE	ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	qokeedy	Auf dem großen Bad- und Stationsblatt den Teilgang schließen.	P912-E0782
P1006-S122	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.38	1	T07	ÜBER EINEN WEG FÜHREN	BESITZER → [QUELLE/POSTEN] → HANDLUNG → WEG → [ZIEL/ZUSTAND] → ENDE	OWNER>PATH>CLOSE	PATH+CLOSE	CLOSE	CLOSE	NO	ldy	Auf dem großen Bad- und Stationsblatt über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	P912-E0783
P1006-S123	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	f75r.39	1	T02	POSTEN BEARBEITEN	BESITZER → POSTEN → HANDLUNG → [ZUSTAND] → ENDE	OWNER>ITEM>ACTION>STATE>CLOSE	ITEM+ACTION+STATE+CLOSE	CLOSE	CLOSE	NO	yshedy	Auf dem großen Bad- und Stationsblatt kurz halten und behandeln und den Teilgang schließen.	P912-E0784
