language	config	seed	unit	category	output	train_occurrences	held_occurrences
latin	B3_W8	11	daN	S	et	844	387
latin	B3_W8	11	Cedy	S	non	732	448
latin	B3_W8	11	qot	S	ven	727	353
latin	B3_W8	11	e	S	ter	699	453
latin	B3_W8	11	Cy	S	tis	671	212
latin	B3_W8	11	E	N	<EMPTY>	669	497
latin	B3_W8	11	l	B	<EMPTY>	666	524
latin	B3_W8	11	ody	S	ere	608	272
latin	B3_W8	11	dy	S	que	603	204
latin	B3_W8	11	aI	L	t	597	414
latin	B3_W8	11	p	N	<EMPTY>	572	338
latin	B3_W8	11	Se	L	s	570	260
latin	B3_W8	11	Col	S	tra	522	188
latin	B3_W8	11	Cey	S	est	521	264
latin	B3_W8	11	Ey	L	i	505	370
latin	B3_W8	11	ey	S	tem	498	259
latin	B3_W8	11	Edy	L	i	469	312
latin	B3_W8	11	edy	S	tus	446	253
latin	B3_W8	11	od	S	eri	445	222
latin	B3_W8	11	Sedy	S	tes	418	173
latin	B3_W8	11	am	S	iis	408	242
latin	B3_W8	11	olk	S	ili	402	152
latin	B3_W8	11	yk	L	e	396	149
latin	B3_W8	11	Cor	S	ani	376	100
latin	B3_W8	11	yt	L	s	375	90
latin	B3_W8	11	r	S	res	374	250
latin	B3_W8	11	qo	S	min	371	233
latin	B3_W8	11	Co	L	s	364	121
latin	B3_W8	11	dal	S	num	362	174
latin	B3_W8	11	T	N	<EMPTY>	344	121
latin	B3_W8	11	dar	S	ine	341	227
latin	B3_W8	11	Cdy	S	ium	331	167
latin	B3_W8	11	a	L	i	278	128
latin	B3_W8	11	Ky	L	e	273	120
latin	B3_W8	11	ai	L	t	264	143
latin	B3_W8	11	air	L	t	254	210
latin	B3_W8	11	Ty	L	e	251	74
latin	B3_W8	11	K	N	<EMPTY>	250	98
latin	B3_W8	11	Sey	L	a	236	148
latin	B3_W8	11	N	B	<EMPTY>	222	88
latin	B3_W8	11	f	L	i	220	104
latin	B3_W8	11	ky	S	ita	204	69
latin	B3_W8	11	So	S	qua	201	76
latin	B3_W8	11	qokaI	L	l	201	74
latin	B3_W8	11	i	N	<EMPTY>	199	118
latin	B3_W8	11	op	N	<EMPTY>	198	110
latin	B3_W8	11	Sol	L	a	195	51
latin	B3_W8	11	qokaN	L	m	190	72
latin	B3_W8	11	qokEdy	D	cc	189	105
latin	B3_W8	11	qokal	L	a	187	41
latin	B3_W8	11	qokedy	D	xx	185	62
latin	B3_W8	11	CE	S	ver	178	98
latin	B3_W8	11	Sy	L	t	173	68
latin	B3_W8	11	eol	L	i	173	75
latin	B3_W8	11	q	L	s	173	71
latin	B3_W8	11	CEy	D	ii	171	113
latin	B3_W8	11	Ceol	L	a	167	77
latin	B3_W8	11	daI	S	men	165	148
latin	B3_W8	11	os	L	e	164	86
latin	B3_W8	11	qol	S	pro	158	45
latin	B3_W8	11	lk	L	s	156	249
latin	B3_W8	11	qokEy	L	c	149	134
latin	B3_W8	11	okaN	L	c	144	92
latin	B3_W8	11	okal	L	a	143	52
latin	B3_W8	11	m	B	<EMPTY>	138	80
latin	B3_W8	11	otal	L	a	130	48
latin	B3_W8	11	oky	L	e	129	44
latin	B3_W8	11	oty	L	e	127	48
latin	B3_W8	11	P	L	i	107	66
latin	B3_W8	11	n	L	s	86	37
latin	B3_W8	11	g	L	t	73	38
latin	B3_W8	11	F	L	l	35	13
latin	B3_W8	11	I	L	c	18	9
latin	B3_W8	11	x	L	m	14	11
latin	B3_W8	11	b	L	o	12	3
latin	B3_W8	11	j	L	d	7	3
latin	B3_W8	11	u	L	n	5	3
latin	B3_W8	11	c	L	l	4	1
latin	B3_W8	11	h	L	p	2	1
latin	B3_W8	11	z	L	n	2	1
latin	B3_W8	11	v	D	mm	1	0
latin	B3_W8	29	ol	W	proeliis	1825	712
latin	B3_W8	29	y	W	exercitus	1554	554
latin	B3_W8	29	C	W	helvetii	1445	711
latin	B3_W8	29	ar	S	ter	1423	766
latin	B3_W8	29	or	W	caesaris	1322	535
latin	B3_W8	29	s	W	castris	1322	486
latin	B3_W8	29	aN	S	tum	1169	556
latin	B3_W8	29	d	W	civitates	1144	597
latin	B3_W8	29	o	W	exercitum	1126	609
latin	B3_W8	29	ok	S	per	1084	625
latin	B3_W8	29	ot	S	con	1033	689
latin	B3_W8	29	k	S	ner	1025	478
latin	B3_W8	29	al	S	eri	915	476
latin	B3_W8	29	S	W	fluminis	910	439
latin	B3_W8	29	t	S	ver	883	359
latin	B3_W8	29	Ce	S	si	866	609
latin	B3_W8	29	qok	S	int	862	444
latin	B3_W8	29	daN	S	tur	844	387
latin	B3_W8	29	Cedy	S	ere	732	448
latin	B3_W8	29	qot	L	s	727	353
latin	B3_W8	29	e	N	<EMPTY>	699	453
latin	B3_W8	29	Cy	S	ita	671	212
latin	B3_W8	29	E	N	<EMPTY>	669	497
latin	B3_W8	29	l	S	rem	666	524
latin	B3_W8	29	ody	S	cum	608	272
latin	B3_W8	29	dy	S	qua	603	204
latin	B3_W8	29	aI	S	unt	597	414
latin	B3_W8	29	p	S	mis	572	338
latin	B3_W8	29	Se	S	pro	570	260
latin	B3_W8	29	Col	S	ari	522	188
latin	B3_W8	29	Cey	S	iam	521	264
latin	B3_W8	29	Ey	L	e	505	370
latin	B3_W8	29	ey	S	ent	498	259
latin	B3_W8	29	Edy	L	i	469	312
latin	B3_W8	29	edy	L	e	446	253
latin	B3_W8	29	od	S	er	445	222
latin	B3_W8	29	Sedy	S	ea	418	173
latin	B3_W8	29	am	L	e	408	242
latin	B3_W8	29	olk	L	s	402	152
latin	B3_W8	29	yk	L	s	396	149
latin	B3_W8	29	Cor	S	is	376	100
latin	B3_W8	29	yt	S	min	375	90
latin	B3_W8	29	r	S	cit	374	250
latin	B3_W8	29	qo	S	era	371	233
latin	B3_W8	29	Co	L	e	364	121
latin	B3_W8	29	dal	S	est	362	174
latin	B3_W8	29	T	L	s	344	121
latin	B3_W8	29	dar	S	atu	341	227
latin	B3_W8	29	Cdy	L	e	331	167
latin	B3_W8	29	a	L	e	278	128
latin	B3_W8	29	Ky	L	t	273	120
latin	B3_W8	29	ai	L	i	264	143
latin	B3_W8	29	air	L	i	254	210
latin	B3_W8	29	Ty	S	ret	251	74
latin	B3_W8	29	K	L	d	250	98
latin	B3_W8	29	Sey	L	a	236	148
latin	B3_W8	29	N	L	t	222	88
latin	B3_W8	29	f	L	t	220	104
latin	B3_W8	29	ky	B	<EMPTY>	204	69
latin	B3_W8	29	So	L	a	201	76
latin	B3_W8	29	qokaI	S	one	201	74
latin	B3_W8	29	i	N	<EMPTY>	199	118
latin	B3_W8	29	op	N	<EMPTY>	198	110
latin	B3_W8	29	Sol	D	ii	195	51
latin	B3_W8	29	qokaN	D	xx	190	72
latin	B3_W8	29	qokEdy	L	a	189	105
latin	B3_W8	29	qokal	S	nos	187	41
latin	B3_W8	29	qokedy	L	c	185	62
latin	B3_W8	29	CE	L	i	178	98
latin	B3_W8	29	Sy	S	ati	173	68
latin	B3_W8	29	eol	L	i	173	75
latin	B3_W8	29	q	N	<EMPTY>	173	71
latin	B3_W8	29	CEy	L	a	171	113
latin	B3_W8	29	Ceol	L	a	167	77
latin	B3_W8	29	daI	L	c	165	148
latin	B3_W8	29	os	L	i	164	86
latin	B3_W8	29	qol	L	c	158	45
latin	B3_W8	29	lk	L	s	156	249
latin	B3_W8	29	qokEy	L	c	149	134
latin	B3_W8	29	okaN	L	t	144	92
latin	B3_W8	29	okal	L	a	143	52
latin	B3_W8	29	m	L	s	138	80
latin	B3_W8	29	otal	S	num	130	48
latin	B3_W8	29	oky	L	c	129	44
latin	B3_W8	29	oty	L	t	127	48
latin	B3_W8	29	P	L	n	107	66
latin	B3_W8	29	n	L	t	86	37
latin	B3_W8	29	g	N	<EMPTY>	73	38
latin	B3_W8	29	F	N	<EMPTY>	35	13
latin	B3_W8	29	I	B	<EMPTY>	18	9
latin	B3_W8	29	x	L	l	14	11
latin	B3_W8	29	b	L	o	12	3
latin	B3_W8	29	j	B	<EMPTY>	7	3
latin	B3_W8	29	u	L	o	5	3
latin	B3_W8	29	c	D	tt	4	1
latin	B3_W8	29	h	L	x	2	1
latin	B3_W8	29	z	D	rr	2	1
latin	B3_W8	29	v	L	l	1	0
latin	B3_W8	47	ol	W	legiones	1825	712
latin	B3_W8	47	y	W	exercitum	1554	554
latin	B3_W8	47	C	W	haeduorum	1445	711
latin	B3_W8	47	ar	S	est	1423	766
latin	B3_W8	47	or	S	ant	1322	535
latin	B3_W8	47	s	W	circiter	1322	486
latin	B3_W8	47	aN	S	que	1169	556
latin	B3_W8	47	d	W	helvetios	1144	597
latin	B3_W8	47	o	W	propter	1126	609
latin	B3_W8	47	ok	S	per	1084	625
latin	B3_W8	47	ot	S	min	1033	689
latin	B3_W8	47	k	W	caesaris	1025	478
latin	B3_W8	47	al	S	ari	915	476
latin	B3_W8	47	S	S	ver	910	439
latin	B3_W8	47	t	W	longius	883	359
latin	B3_W8	47	Ce	S	ani	866	609
latin	B3_W8	47	qok	S	int	862	444
latin	B3_W8	47	daN	S	cum	844	387
latin	B3_W8	47	Cedy	S	qui	732	448
latin	B3_W8	47	qot	L	d	727	353
latin	B3_W8	47	e	L	i	699	453
latin	B3_W8	47	Cy	S	ita	671	212
latin	B3_W8	47	E	L	i	669	497
latin	B3_W8	47	l	B	<EMPTY>	666	524
latin	B3_W8	47	ody	S	tum	608	272
latin	B3_W8	47	dy	S	ter	603	204
latin	B3_W8	47	aI	S	ium	597	414
latin	B3_W8	47	p	N	<EMPTY>	572	338
latin	B3_W8	47	Se	B	<EMPTY>	570	260
latin	B3_W8	47	Col	S	ex	522	188
latin	B3_W8	47	Cey	S	tem	521	264
latin	B3_W8	47	Ey	S	tis	505	370
latin	B3_W8	47	ey	S	unt	498	259
latin	B3_W8	47	Edy	D	ii	469	312
latin	B3_W8	47	edy	S	ere	446	253
latin	B3_W8	47	od	S	tur	445	222
latin	B3_W8	47	Sedy	S	iam	418	173
latin	B3_W8	47	am	S	are	408	242
latin	B3_W8	47	olk	N	<EMPTY>	402	152
latin	B3_W8	47	yk	L	s	396	149
latin	B3_W8	47	Cor	S	rem	376	100
latin	B3_W8	47	yt	N	<EMPTY>	375	90
latin	B3_W8	47	r	S	non	374	250
latin	B3_W8	47	qo	S	man	371	233
latin	B3_W8	47	Co	S	in	364	121
latin	B3_W8	47	dal	S	num	362	174
latin	B3_W8	47	T	N	<EMPTY>	344	121
latin	B3_W8	47	dar	S	mis	341	227
latin	B3_W8	47	Cdy	S	eri	331	167
latin	B3_W8	47	a	L	e	278	128
latin	B3_W8	47	Ky	L	a	273	120
latin	B3_W8	47	ai	L	a	264	143
latin	B3_W8	47	air	L	i	254	210
latin	B3_W8	47	Ty	L	a	251	74
latin	B3_W8	47	K	L	s	250	98
latin	B3_W8	47	Sey	S	ius	236	148
latin	B3_W8	47	N	N	<EMPTY>	222	88
latin	B3_W8	47	f	N	<EMPTY>	220	104
latin	B3_W8	47	ky	L	s	204	69
latin	B3_W8	47	So	S	nos	201	76
latin	B3_W8	47	qokaI	L	a	201	74
latin	B3_W8	47	i	B	<EMPTY>	199	118
latin	B3_W8	47	op	N	<EMPTY>	198	110
latin	B3_W8	47	Sol	S	tri	195	51
latin	B3_W8	47	qokaN	D	cc	190	72
latin	B3_W8	47	qokEdy	D	xx	189	105
latin	B3_W8	47	qokal	L	l	187	41
latin	B3_W8	47	qokedy	L	c	185	62
latin	B3_W8	47	CE	L	i	178	98
latin	B3_W8	47	Sy	L	a	173	68
latin	B3_W8	47	eol	L	e	173	75
latin	B3_W8	47	q	L	e	173	71
latin	B3_W8	47	CEy	L	a	171	113
latin	B3_W8	47	Ceol	S	sar	167	77
latin	B3_W8	47	daI	L	t	165	148
latin	B3_W8	47	os	L	s	164	86
latin	B3_W8	47	qol	L	e	158	45
latin	B3_W8	47	lk	L	d	156	249
latin	B3_W8	47	qokEy	L	l	149	134
latin	B3_W8	47	okaN	L	m	144	92
latin	B3_W8	47	okal	L	e	143	52
latin	B3_W8	47	m	L	c	138	80
latin	B3_W8	47	otal	L	e	130	48
latin	B3_W8	47	oky	L	s	129	44
latin	B3_W8	47	oty	L	m	127	48
latin	B3_W8	47	P	L	s	107	66
latin	B3_W8	47	n	L	t	86	37
latin	B3_W8	47	g	L	t	73	38
latin	B3_W8	47	F	L	t	35	13
latin	B3_W8	47	I	L	d	18	9
latin	B3_W8	47	x	L	t	14	11
latin	B3_W8	47	b	L	i	12	3
latin	B3_W8	47	j	L	m	7	3
latin	B3_W8	47	u	L	t	5	3
latin	B3_W8	47	c	L	m	4	1
latin	B3_W8	47	h	L	c	2	1
latin	B3_W8	47	z	D	ss	2	1
latin	B3_W8	47	v	L	n	1	0
latin	B3_W8	71	ol	W	caesaris	1825	712
latin	B3_W8	71	y	W	civitates	1554	554
latin	B3_W8	71	C	S	ari	1445	711
latin	B3_W8	71	ar	W	proelio	1423	766
latin	B3_W8	71	or	W	caesari	1322	535
latin	B3_W8	71	s	W	quorum	1322	486
latin	B3_W8	71	aN	S	cum	1169	556
latin	B3_W8	71	d	W	nostrorum	1144	597
latin	B3_W8	71	o	S	qui	1126	609
latin	B3_W8	71	ok	W	reliquos	1084	625
latin	B3_W8	71	ot	N	<EMPTY>	1033	689
latin	B3_W8	71	k	B	<EMPTY>	1025	478
latin	B3_W8	71	al	W	oppidum	915	476
latin	B3_W8	71	S	S	eti	910	439
latin	B3_W8	71	t	B	<EMPTY>	883	359
latin	B3_W8	71	Ce	N	<EMPTY>	866	609
latin	B3_W8	71	qok	S	per	862	444
latin	B3_W8	71	daN	S	bus	844	387
latin	B3_W8	71	Cedy	S	ret	732	448
latin	B3_W8	71	qot	B	<EMPTY>	727	353
latin	B3_W8	71	e	L	i	699	453
latin	B3_W8	71	Cy	S	que	671	212
latin	B3_W8	71	E	N	<EMPTY>	669	497
latin	B3_W8	71	l	S	iti	666	524
latin	B3_W8	71	ody	S	tem	608	272
latin	B3_W8	71	dy	S	ani	603	204
latin	B3_W8	71	aI	S	tum	597	414
latin	B3_W8	71	p	N	<EMPTY>	572	338
latin	B3_W8	71	Se	S	pro	570	260
latin	B3_W8	71	Col	S	quo	522	188
latin	B3_W8	71	Cey	S	tur	521	264
latin	B3_W8	71	Ey	S	num	505	370
latin	B3_W8	71	ey	S	tes	498	259
latin	B3_W8	71	Edy	S	nis	469	312
latin	B3_W8	71	edy	S	ant	446	253
latin	B3_W8	71	od	S	ter	445	222
latin	B3_W8	71	Sedy	S	et	418	173
latin	B3_W8	71	am	S	iis	408	242
latin	B3_W8	71	olk	N	<EMPTY>	402	152
latin	B3_W8	71	yk	N	<EMPTY>	396	149
latin	B3_W8	71	Cor	S	rum	376	100
latin	B3_W8	71	yt	S	par	375	90
latin	B3_W8	71	r	L	s	374	250
latin	B3_W8	71	qo	L	e	371	233
latin	B3_W8	71	Co	S	de	364	121
latin	B3_W8	71	dal	S	est	362	174
latin	B3_W8	71	T	N	<EMPTY>	344	121
latin	B3_W8	71	dar	S	non	341	227
latin	B3_W8	71	Cdy	S	mis	331	167
latin	B3_W8	71	a	L	e	278	128
latin	B3_W8	71	Ky	L	s	273	120
latin	B3_W8	71	ai	L	e	264	143
latin	B3_W8	71	air	L	a	254	210
latin	B3_W8	71	Ty	L	t	251	74
latin	B3_W8	71	K	L	n	250	98
latin	B3_W8	71	Sey	S	ab	236	148
latin	B3_W8	71	N	L	t	222	88
latin	B3_W8	71	f	L	s	220	104
latin	B3_W8	71	ky	L	s	204	69
latin	B3_W8	71	So	S	qua	201	76
latin	B3_W8	71	qokaI	L	c	201	74
latin	B3_W8	71	i	L	n	199	118
latin	B3_W8	71	op	L	e	198	110
latin	B3_W8	71	Sol	L	a	195	51
latin	B3_W8	71	qokaN	L	l	190	72
latin	B3_W8	71	qokEdy	L	c	189	105
latin	B3_W8	71	qokal	D	xx	187	41
latin	B3_W8	71	qokedy	D	cc	185	62
latin	B3_W8	71	CE	L	i	178	98
latin	B3_W8	71	Sy	D	ii	173	68
latin	B3_W8	71	eol	L	a	173	75
latin	B3_W8	71	q	L	e	173	71
latin	B3_W8	71	CEy	S	se	171	113
latin	B3_W8	71	Ceol	L	a	167	77
latin	B3_W8	71	daI	L	t	165	148
latin	B3_W8	71	os	S	ita	164	86
latin	B3_W8	71	qol	S	tri	158	45
latin	B3_W8	71	lk	L	i	156	249
latin	B3_W8	71	qokEy	L	x	149	134
latin	B3_W8	71	okaN	L	a	144	92
latin	B3_W8	71	okal	L	m	143	52
latin	B3_W8	71	m	L	t	138	80
latin	B3_W8	71	otal	L	m	130	48
latin	B3_W8	71	oky	L	a	129	44
latin	B3_W8	71	oty	S	ci	127	48
latin	B3_W8	71	P	L	s	107	66
latin	B3_W8	71	n	L	t	86	37
latin	B3_W8	71	g	L	t	73	38
latin	B3_W8	71	F	L	n	35	13
latin	B3_W8	71	I	L	c	18	9
latin	B3_W8	71	x	L	m	14	11
latin	B3_W8	71	b	L	s	12	3
latin	B3_W8	71	j	L	d	7	3
latin	B3_W8	71	u	L	m	5	3
latin	B3_W8	71	c	L	d	4	1
latin	B3_W8	71	h	L	o	2	1
latin	B3_W8	71	z	L	n	2	1
latin	B3_W8	71	v	D	mm	1	0
latin	B3_W8	89	ol	W	omnibus	1825	712
latin	B3_W8	89	y	W	exercitum	1554	554
latin	B3_W8	89	C	W	helvetii	1445	711
latin	B3_W8	89	ar	W	partem	1423	766
latin	B3_W8	89	or	W	propterea	1322	535
latin	B3_W8	89	s	W	navibus	1322	486
latin	B3_W8	89	aN	S	non	1169	556
latin	B3_W8	89	d	W	haeduorum	1144	597
latin	B3_W8	89	o	W	civitates	1126	609
latin	B3_W8	89	ok	S	ter	1084	625
latin	B3_W8	89	ot	N	<EMPTY>	1033	689
latin	B3_W8	89	k	B	<EMPTY>	1025	478
latin	B3_W8	89	al	S	per	915	476
latin	B3_W8	89	S	S	ini	910	439
latin	B3_W8	89	t	B	<EMPTY>	883	359
latin	B3_W8	89	Ce	S	quo	866	609
latin	B3_W8	89	qok	S	con	862	444
latin	B3_W8	89	daN	S	nos	844	387
latin	B3_W8	89	Cedy	S	num	732	448
latin	B3_W8	89	qot	S	pro	727	353
latin	B3_W8	89	e	S	ci	699	453
latin	B3_W8	89	Cy	S	tum	671	212
latin	B3_W8	89	E	S	qui	669	497
latin	B3_W8	89	l	S	ani	666	524
latin	B3_W8	89	ody	S	tur	608	272
latin	B3_W8	89	dy	S	tis	603	204
latin	B3_W8	89	aI	S	cum	597	414
latin	B3_W8	89	p	N	<EMPTY>	572	338
latin	B3_W8	89	Se	S	in	570	260
latin	B3_W8	89	Col	S	qua	522	188
latin	B3_W8	89	Cey	S	ius	521	264
latin	B3_W8	89	Ey	S	tem	505	370
latin	B3_W8	89	ey	S	nes	498	259
latin	B3_W8	89	Edy	S	si	469	312
latin	B3_W8	89	edy	S	nis	446	253
latin	B3_W8	89	od	L	s	445	222
latin	B3_W8	89	Sedy	S	se	418	173
latin	B3_W8	89	am	S	ita	408	242
latin	B3_W8	89	olk	N	<EMPTY>	402	152
latin	B3_W8	89	yk	N	<EMPTY>	396	149
latin	B3_W8	89	Cor	S	est	376	100
latin	B3_W8	89	yt	B	<EMPTY>	375	90
latin	B3_W8	89	r	S	ere	374	250
latin	B3_W8	89	qo	S	cae	371	233
latin	B3_W8	89	Co	S	eri	364	121
latin	B3_W8	89	dal	S	tra	362	174
latin	B3_W8	89	T	N	<EMPTY>	344	121
latin	B3_W8	89	dar	L	s	341	227
latin	B3_W8	89	Cdy	S	rem	331	167
latin	B3_W8	89	a	L	e	278	128
latin	B3_W8	89	Ky	L	s	273	120
latin	B3_W8	89	ai	L	e	264	143
latin	B3_W8	89	air	L	a	254	210
latin	B3_W8	89	Ty	L	t	251	74
latin	B3_W8	89	K	L	i	250	98
latin	B3_W8	89	Sey	L	a	236	148
latin	B3_W8	89	N	L	i	222	88
latin	B3_W8	89	f	N	<EMPTY>	220	104
latin	B3_W8	89	ky	L	s	204	69
latin	B3_W8	89	So	S	re	201	76
latin	B3_W8	89	qokaI	D	cc	201	74
latin	B3_W8	89	i	L	d	199	118
latin	B3_W8	89	op	N	<EMPTY>	198	110
latin	B3_W8	89	Sol	L	a	195	51
latin	B3_W8	89	qokaN	L	m	190	72
latin	B3_W8	89	qokEdy	L	m	189	105
latin	B3_W8	89	qokal	D	xx	187	41
latin	B3_W8	89	qokedy	L	c	185	62
latin	B3_W8	89	CE	L	i	178	98
latin	B3_W8	89	Sy	S	ant	173	68
latin	B3_W8	89	eol	D	ii	173	75
latin	B3_W8	89	q	L	i	173	71
latin	B3_W8	89	CEy	L	a	171	113
latin	B3_W8	89	Ceol	L	a	167	77
latin	B3_W8	89	daI	L	t	165	148
latin	B3_W8	89	os	L	s	164	86
latin	B3_W8	89	qol	S	hos	158	45
latin	B3_W8	89	lk	L	i	156	249
latin	B3_W8	89	qokEy	L	c	149	134
latin	B3_W8	89	okaN	L	c	144	92
latin	B3_W8	89	okal	L	e	143	52
latin	B3_W8	89	m	L	a	138	80
latin	B3_W8	89	otal	L	e	130	48
latin	B3_W8	89	oky	L	s	129	44
latin	B3_W8	89	oty	L	t	127	48
latin	B3_W8	89	P	L	i	107	66
latin	B3_W8	89	n	L	t	86	37
latin	B3_W8	89	g	L	d	73	38
latin	B3_W8	89	F	L	l	35	13
latin	B3_W8	89	I	L	c	18	9
latin	B3_W8	89	x	L	m	14	11
latin	B3_W8	89	b	L	t	12	3
latin	B3_W8	89	j	L	m	7	3
latin	B3_W8	89	u	L	d	5	3
latin	B3_W8	89	c	L	x	4	1
latin	B3_W8	89	h	L	d	2	1
latin	B3_W8	89	z	D	ff	2	1
latin	B3_W8	89	v	L	q	1	0
latin	B3_W8	107	ol	W	castris	1825	712
latin	B3_W8	107	y	W	legiones	1554	554
latin	B3_W8	107	C	W	habebat	1445	711
latin	B3_W8	107	ar	S	tur	1423	766
latin	B3_W8	107	or	W	haeduos	1322	535
latin	B3_W8	107	s	W	passuum	1322	486
latin	B3_W8	107	aN	S	ius	1169	556
latin	B3_W8	107	d	W	oppidum	1144	597
latin	B3_W8	107	o	W	caesaris	1126	609
latin	B3_W8	107	ok	S	ini	1084	625
latin	B3_W8	107	ot	L	e	1033	689
latin	B3_W8	107	k	W	superiore	1025	478
latin	B3_W8	107	al	S	ere	915	476
latin	B3_W8	107	S	S	eti	910	439
latin	B3_W8	107	t	S	era	883	359
latin	B3_W8	107	Ce	S	ter	866	609
latin	B3_W8	107	qok	S	in	862	444
latin	B3_W8	107	daN	S	et	844	387
latin	B3_W8	107	Cedy	S	tum	732	448
latin	B3_W8	107	qot	S	fac	727	353
latin	B3_W8	107	e	N	<EMPTY>	699	453
latin	B3_W8	107	Cy	S	ret	671	212
latin	B3_W8	107	E	N	<EMPTY>	669	497
latin	B3_W8	107	l	B	<EMPTY>	666	524
latin	B3_W8	107	ody	S	tis	608	272
latin	B3_W8	107	dy	S	cum	603	204
latin	B3_W8	107	aI	S	nis	597	414
latin	B3_W8	107	p	N	<EMPTY>	572	338
latin	B3_W8	107	Se	S	tra	570	260
latin	B3_W8	107	Col	S	nos	522	188
latin	B3_W8	107	Cey	S	iam	521	264
latin	B3_W8	107	Ey	S	rat	505	370
latin	B3_W8	107	ey	L	t	498	259
latin	B3_W8	107	Edy	L	t	469	312
latin	B3_W8	107	edy	L	t	446	253
latin	B3_W8	107	od	S	qua	445	222
latin	B3_W8	107	Sedy	S	tri	418	173
latin	B3_W8	107	am	S	rem	408	242
latin	B3_W8	107	olk	L	e	402	152
latin	B3_W8	107	yk	N	<EMPTY>	396	149
latin	B3_W8	107	Cor	S	non	376	100
latin	B3_W8	107	yt	B	<EMPTY>	375	90
latin	B3_W8	107	r	L	a	374	250
latin	B3_W8	107	qo	S	par	371	233
latin	B3_W8	107	Co	S	iti	364	121
latin	B3_W8	107	dal	S	qui	362	174
latin	B3_W8	107	T	L	e	344	121
latin	B3_W8	107	dar	S	quo	341	227
latin	B3_W8	107	Cdy	S	unt	331	167
latin	B3_W8	107	a	L	s	278	128
latin	B3_W8	107	Ky	L	s	273	120
latin	B3_W8	107	ai	S	ner	264	143
latin	B3_W8	107	air	L	t	254	210
latin	B3_W8	107	Ty	L	e	251	74
latin	B3_W8	107	K	L	e	250	98
latin	B3_W8	107	Sey	L	m	236	148
latin	B3_W8	107	N	L	a	222	88
latin	B3_W8	107	f	B	<EMPTY>	220	104
latin	B3_W8	107	ky	L	e	204	69
latin	B3_W8	107	So	L	s	201	76
latin	B3_W8	107	qokaI	D	xx	201	74
latin	B3_W8	107	i	L	i	199	118
latin	B3_W8	107	op	N	<EMPTY>	198	110
latin	B3_W8	107	Sol	D	ii	195	51
latin	B3_W8	107	qokaN	L	c	190	72
latin	B3_W8	107	qokEdy	L	a	189	105
latin	B3_W8	107	qokal	L	a	187	41
latin	B3_W8	107	qokedy	L	l	185	62
latin	B3_W8	107	CE	L	s	178	98
latin	B3_W8	107	Sy	S	res	173	68
latin	B3_W8	107	eol	L	t	173	75
latin	B3_W8	107	q	N	<EMPTY>	173	71
latin	B3_W8	107	CEy	S	ad	171	113
latin	B3_W8	107	Ceol	S	est	167	77
latin	B3_W8	107	daI	S	ari	165	148
latin	B3_W8	107	os	S	mis	164	86
latin	B3_W8	107	qol	L	a	158	45
latin	B3_W8	107	lk	L	u	156	249
latin	B3_W8	107	qokEy	L	m	149	134
latin	B3_W8	107	okaN	L	a	144	92
latin	B3_W8	107	okal	L	c	143	52
latin	B3_W8	107	m	N	<EMPTY>	138	80
latin	B3_W8	107	otal	L	c	130	48
latin	B3_W8	107	oky	L	m	129	44
latin	B3_W8	107	oty	L	c	127	48
latin	B3_W8	107	P	L	i	107	66
latin	B3_W8	107	n	L	i	86	37
latin	B3_W8	107	g	L	i	73	38
latin	B3_W8	107	F	L	i	35	13
latin	B3_W8	107	I	L	d	18	9
latin	B3_W8	107	x	L	s	14	11
latin	B3_W8	107	b	L	o	12	3
latin	B3_W8	107	j	L	i	7	3
latin	B3_W8	107	u	L	t	5	3
latin	B3_W8	107	c	D	mm	4	1
latin	B3_W8	107	h	L	n	2	1
latin	B3_W8	107	z	D	ee	2	1
latin	B3_W8	107	v	L	d	1	0
latin	B6_W5	11	ol	W	caesarem	1825	712
latin	B6_W5	11	y	W	proelium	1554	554
latin	B6_W5	11	C	S	con	1445	711
latin	B6_W5	11	ar	S	tur	1423	766
latin	B6_W5	11	or	W	propter	1322	535
latin	B6_W5	11	s	S	cum	1322	486
latin	B6_W5	11	aN	S	ant	1169	556
latin	B6_W5	11	d	W	exercitum	1144	597
latin	B6_W5	11	o	W	nostrorum	1126	609
latin	B6_W5	11	ok	S	ver	1084	625
latin	B6_W5	11	ot	S	cer	1033	689
latin	B6_W5	11	k	S	ter	1025	478
latin	B6_W5	11	al	S	ius	915	476
latin	B6_W5	11	S	S	per	910	439
latin	B6_W5	11	t	B	<EMPTY>	883	359
latin	B6_W5	11	Ce	S	ari	866	609
latin	B6_W5	11	qok	S	fac	862	444
latin	B6_W5	11	daN	S	se	844	387
latin	B6_W5	11	Cedy	S	ita	732	448
latin	B6_W5	11	qot	B	<EMPTY>	727	353
latin	B6_W5	11	e	S	er	699	453
latin	B6_W5	11	Cy	S	iis	671	212
latin	B6_W5	11	E	N	<EMPTY>	669	497
latin	B6_W5	11	l	B	<EMPTY>	666	524
latin	B6_W5	11	ody	S	tes	608	272
latin	B6_W5	11	dy	S	que	603	204
latin	B6_W5	11	aI	S	tis	597	414
latin	B6_W5	11	p	B	<EMPTY>	572	338
latin	B6_W5	11	Se	S	in	570	260
latin	B6_W5	11	Col	S	non	522	188
latin	B6_W5	11	Cey	S	quo	521	264
latin	B6_W5	11	Ey	S	tus	505	370
