chol	world	timing	object	state	row_status
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.7:4	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.7:5	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.17:2	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.1:4	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.1:7	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.3:2	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.3:3	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.4:3	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.5:5	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.6:2	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.7:4	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.7:5	{}	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.17:2	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.1:4	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.1:7	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.3:2	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.3:3	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.4:3	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.5:5	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.6:2	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.7:4	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.7:5	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	O	f24r.17:2	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.1:4	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.1:7	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.2:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.3:2	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.3:3	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.4:3	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.5:5	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.6:2	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.6:3	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.7:4	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.7:5	{}	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.8:6	"{""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.11:5	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.12:3	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.12:4	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.16:1	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	recorded
H	E|ZL3b|M|f24r|f24r.1-f24r.20	I	f24r.17:2	{}	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.8:3	{}	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.9:2	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.11:2	{}	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.8:3	{}	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.9:2	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.11:2	{}	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.8:3	{}	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.9:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	O	f45v.11:2	{}	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.8:3	{}	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.9:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f45v|f45v.5-f45v.11	I	f45v.11:2	{}	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.8:3	{}	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.9:2	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.11:2	{}	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.8:3	{}	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.9:2	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.11:2	{}	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.8:3	{}	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.9:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	O	f45v.11:2	{}	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.8:3	{}	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.9:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f45v|f45v.5-f45v.11	I	f45v.11:2	{}	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.8:3	{}	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.9:2	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.11:2	{}	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.8:3	{}	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.9:2	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.11:2	{}	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.8:3	{}	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.9:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	O	f45v.11:2	{}	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.5:1	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.6:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.7:2	"{""CONSTITUTION:moisture"":""dry""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.8:3	{}	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.8:6	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.9:2	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|M|f45v|f45v.5-f45v.11	I	f45v.11:2	{}	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.23:4	{}	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.23:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.23:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.24:4	{}	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.23:4	{}	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.23:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.23:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.24:4	{}	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.23:4	{}	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.23:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.23:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	O	f86v5.24:4	{}	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.23:4	{}	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.23:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.23:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|B|f86v5|f86v5.18-f86v5.25	I	f86v5.24:4	{}	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.23:4	{}	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.23:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.23:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.24:4	{}	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.23:4	{}	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.23:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.23:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
D	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.24:4	{}	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.23:4	{}	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.23:6	"{""CONSTITUTION:moisture"":""wet""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.23:7	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	O	f86v5.24:4	{}	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.18:8	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.20:5	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.20:6	"{""PHYSICAL:thermal"":""warm""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.20:7	"{""CONSTITUTION:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.21:4	"{""PHYSICAL:thermal"":""cold""}"	recorded
H	E|ZL3b|J|f86v5|f86v5.18-f86v5.25	I	f86v5.21:6	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""cold""}"	recorded
