edition	variant	paragraph	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		SHARED_RIGHT_J		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		SHARED_RIGHT_J		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.36:5	chey	prüfe	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		LOCAL_LEFT				recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;UNREAD_BETWEEN:f102v2.37:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.30:7	sheey	benetze				MISSING	MISSING_PATIENT			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.31:2	ckhy	stampfe				MISSING	MISSING_PATIENT			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		SHARED_RIGHT_M		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		SHARED_RIGHT_M		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.36:5	chey	prüfe	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		LOCAL_LEFT				recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;UNREAD_BETWEEN:f102v2.37:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
IT2a	B	f106r|f106r.8-f106r.9	f106r.8:5	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
IT2a	B	f106r|f106r.8-f106r.9	f106r.8:6	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
IT2a	B	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain		LOCAL_RIGHT				recorded
IT2a	J	f106r|f106r.8-f106r.9	f106r.8:5	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
IT2a	J	f106r|f106r.8-f106r.9	f106r.8:6	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
IT2a	J	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain		LOCAL_RIGHT				recorded
IT2a	M	f106r|f106r.8-f106r.9	f106r.8:5	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			recorded
IT2a	M	f106r|f106r.8-f106r.9	f106r.8:6	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
IT2a	M	f106r|f106r.8-f106r.9	f106r.9:2	chol	trockne	f106r.9:3	qokain		LOCAL_RIGHT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.7:2	ychol	trockne	f6v.7:4	cthol		LOCAL_RIGHT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		LOCAL_LEFT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		LOCAL_LEFT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		LOCAL_RIGHT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:1	qokchod	trockne vollständig	f6v.9:4	cthom		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	vermische	f6v.10:3	kchdy		LOCAL_RIGHT	MISSING_COINGREDIENT			recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		LOCAL_RIGHT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.14:1	qokor	erhitze	f6v.13:4	chor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f6v.13:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.14:2	chol	trockne	f6v.14:3	cthol		LOCAL_RIGHT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	vermische	f6v.14:3	cthol		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.16:1	ochy	kühle	f6v.16:2	cthar		LOCAL_RIGHT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.17:2	ckhal	presse aus	f6v.17:3	cthodam		LOCAL_RIGHT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		LOCAL_LEFT				recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		LOCAL_LEFT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.7:2	ychol	trockne	f6v.7:4	cthol		LOCAL_RIGHT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		LOCAL_LEFT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		LOCAL_LEFT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		LOCAL_RIGHT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:1	qokchod	trockne vollständig	f6v.10:3	kchdy		SHARED_RIGHT_J		f6v.10:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	vermische	f6v.10:3	kchdy		SHARED_RIGHT_J	MISSING_COINGREDIENT	f6v.10:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		LOCAL_RIGHT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		SHARED_RIGHT_J		f6v.14:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.14:2	chol	trockne	f6v.14:3	cthol		SHARED_RIGHT_J		f6v.14:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	vermische	f6v.14:3	cthol		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.16:1	ochy	kühle	f6v.16:2	cthar		LOCAL_RIGHT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.17:2	ckhal	presse aus	f6v.17:3	cthodam		LOCAL_RIGHT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		LOCAL_LEFT				recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		LOCAL_LEFT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.7:1	ychos	zerkleinere	f6v.7:4	cthol		SHARED_RIGHT_M		f6v.7:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.7:2	ychol	trockne	f6v.7:4	cthol		SHARED_RIGHT_M		f6v.7:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		LOCAL_LEFT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		LOCAL_LEFT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		LOCAL_RIGHT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:1	qokchod	trockne vollständig	f6v.10:3	kchdy		SHARED_RIGHT_M		f6v.10:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	vermische	f6v.10:3	kchdy		SHARED_RIGHT_M	MISSING_COINGREDIENT	f6v.10:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		LOCAL_RIGHT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		SHARED_RIGHT_M		f6v.14:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.14:2	chol	trockne	f6v.14:3	cthol		SHARED_RIGHT_M		f6v.14:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	vermische	f6v.14:3	cthol		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.16:1	ochy	kühle	f6v.16:2	cthar		LOCAL_RIGHT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.17:2	ckhal	presse aus	f6v.17:3	cthodam		LOCAL_RIGHT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		LOCAL_LEFT				recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		LOCAL_LEFT				recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.5:1	pchor	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.5:3	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.7:1	qo	nimm	f9v.6:4	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.7:2	chol	trockne	f9v.6:4	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.7:3	chol	trockne	f9v.7:6	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f9v.7:4			recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.10:3	chol	trockne	f9v.10:2	kchol		LOCAL_LEFT				recorded
RF1b	B	f9v|f9v.5-f9v.12	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		LOCAL_RIGHT				recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.5:1	pchor	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.5:3	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.7:1	qo	nimm	f9v.6:4	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.7:2	chol	trockne	f9v.6:4	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.7:3	chol	trockne	f9v.7:6	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f9v.7:4			recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.10:3	chol	trockne	f9v.10:2	kchol		LOCAL_LEFT				recorded
RF1b	J	f9v|f9v.5-f9v.12	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		LOCAL_RIGHT				recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.5:1	pchor	nimm				MISSING	MISSING_PATIENT			recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.5:3	qotor	kühle ab				MISSING	MISSING_PATIENT			recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.7:1	qo	nimm	f9v.6:4	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.7:2	chol	trockne	f9v.6:4	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.7:3	chol	trockne	f9v.7:6	otal		LOCAL_RIGHT	UNREAD_BETWEEN:f9v.7:4			recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.8:3	qokcho	verarbeite warm	f9v.7:6	otal		PARAGRAPH_CARRY	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.10:3	chol	trockne	f9v.10:2	kchol		LOCAL_LEFT				recorded
RF1b	M	f9v|f9v.5-f9v.12	f9v.12:2	ckhy	stampfe	f9v.12:3	chor		LOCAL_RIGHT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.5:1	ychol	trockne	f17v.4:1	kchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.5:2	chol	trockne	f17v.5:4	tchol		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		LOCAL_LEFT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.7:3			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.11:4	chol	trockne	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.13:3	chol	trockne	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.16:2	chol	trockne	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.18:4	chol	trockne	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.19:4	cthor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.19:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		LOCAL_RIGHT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.20:4	chol	trockne	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	B	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.5:1	ychol	trockne	f17v.4:1	kchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.5:2	chol	trockne	f17v.5:4	tchol		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3			recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		LOCAL_LEFT				recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.7:3			recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.11:4	chol	trockne	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.13:3	chol	trockne	f17v.13:4	cthol		LOCAL_RIGHT				recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.16:2	chol	trockne	f17v.16:3	okeol		LOCAL_RIGHT				recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.17:3	she	lasse stehen	f17v.16:4	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.16:5;UNREAD_BETWEEN:f17v.17:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.18:4	chol	trockne	f17v.18:2	cheeor		LOCAL_LEFT				recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.19:2	chey	prüfe	f17v.19:4	cthor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.19:3			recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	erwärme erneut	f17v.20:3	cheor		SHARED_RIGHT_J		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.20:2	okeey	erwärme vorsichtig	f17v.20:3	cheor		SHARED_RIGHT_J		f17v.20:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.20:4	chol	trockne	f17v.20:3	cheor		LOCAL_LEFT				recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.22:3	chey	prüfe	f17v.22:4	keeor		LOCAL_RIGHT				recorded
RF1b	J	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	zerreibe vollständig	f17v.23:2	okeor		LOCAL_RIGHT				recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.5:1	ychol	trockne	f17v.4:1	kchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.5:2	chol	trockne	f17v.5:4	tchol		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.5:3			recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	stampfe	f17v.5:4	tchol		LOCAL_LEFT				recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	zerreibe vollständig	f17v.7:4	cheor		LOCAL_RIGHT	UNREAD_BETWEEN:f17v.7:3			recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	erhitze anhaltend	f17v.7:4	cheor		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
RF1b	M	f17v|f17v.1-f17v.23	f17v.11:4	chol	trockne	f17v.10:4	okol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
