occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G663-T0079	f104v	f104v.39	5	char	MEDIAL	1	1	NONE	NONE	0	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	ysheey rar akain char lkeey roiir shey cheey kas ar lkchs ar y rais alod	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ary air alod	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0080	f104v	f104v.4	2	chedaiin	MEDIAL	1	1	NONE	NONE	0	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokee y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0081	f104v	f104v.40	5	odain	MEDIAL	1	1	NONE	NONE	0	qokeeey okchedy qokeey aiin odain orchedy qoky	qokeeey okchedy qokeey aiin odain orchedy qoky	qokeeey okchedy qokeey aiin odain orche y qoky	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0082	f104v	f104v.41	4	l	MEDIAL	0	0	NONE	NONE	0	tchedy qotechy otcheeo l keedy qoty raiin cheedy qotaiin otchdy qotain	tchedy qotechy otcheeo lkeeda qoty raiin cheedy qotaiin oteedy qotain	tchedy qotechy otcheeolkee a qoty raiin chee y qotaiin oteedy qotain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0083	f104v	f104v.6	6	l	MEDIAL	1	1	NONE	NONE	0	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady	solchd shol sheol qokchy qoko l chedy shedy qokain cheedy cpheo opchedy qotody	solchd shol sheol qokchy qoko l chedy shedy qo ain cheedy cpheo opche y qotady	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0084	f104v	f104v.8	12	lo	EOS	1	1	NONE	NONE	0	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	tchodls cheeo y cheeool ls air ykee y chotedy qotched y chedy qoeky qoteeo lo	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0085	f104v	f104v.9	8	chedaiin	MEDIAL	1	1	NONE	NONE	0	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar ched qoty dal	ycheo lcheod otaiin qokeedy qokaiin che r ol chedaiin qotar chedy qoty dal	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0086	f105r	f105r.14	3	keeody	MEDIAL	1	1	NONE	NONE	0	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheolkeey	kesoar qoeee y keeody dlls air shckhy oekeody cheody oeey qokeeody sheolkeey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0087	f105r	f105r.14	10	qokeeody	MEDIAL	1	1	NONE	NONE	0	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheolkeey	kesoar qoeee y keeody dlls air shckhy oekeody cheody oeey qokeeody sheolkeey	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0088	f105r	f105r.20	7	olkaiin	MEDIAL	1	1	NONE	NONE	0	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	saiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	s aiin chey teol ykair paiir olkaiin olfaiin o ar al airo y al teedar dam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0089	f105r	f105r.20	13	teedar	MEDIAL	1	1	NONE	NONE	0	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	saiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	s aiin chey teol ykair paiir olkaiin olfaiin o ar al airo y al teedar dam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0090	f105r	f105r.21	2	lkedy	MEDIAL	1	1	NONE	NONE	0	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	ycheo lkedy qoee qokedy qokedal saiin otol shody che y okaiin chekaim	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0091	f105r	f105r.21	8	shody	MEDIAL	1	1	NONE	NONE	0	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	ycheo lkedy qoee qokedy qokedal saiin otol shody che y okaiin chekaim	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0092	f105r	f105r.23	2	opchey	MEDIAL	1	1	NONE	NONE	0	dchees opchey aeeodchy chefchedy	dchees opchey aeeodeey chefchey	dchees opchey oeeodeey chefchedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0093	f105r	f105r.28	3	opchey	MEDIAL	1	1	NONE	NONE	0	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odeaiin aiir opair kechedy	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0094	f105r	f105r.29	7	okair	MEDIAL	1	1	NONE	NONE	0	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	oees olkeedy qockhy raiin chol okair oteedy qopchedy odaiin ypchedy ykam	o ees olkee y qockhy raiin chol okair oteedy qopchedy odaiin ypchedy ykam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0095	f105r	f105r.3	1	olshey	BOS	0	0	NONE	NONE	0	olshey qoden odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol	olshey qodan odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol	lshey qoden odee kcheody cheeo ar yteey ytchy ote y qokee y qokeey rol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0096	f105r	f105r.3	8	ytchy	MEDIAL	1	1	NONE	NONE	0	olshey qoden odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol	olshey qodan odeey kcheody cheeo ar yteey ytchy otedy qokeedy qokeey rol	lshey qoden odee kcheody cheeo ar yteey ytchy ote y qokee y qokeey rol	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0097	f105r	f105r.31	8	lkedy	MEDIAL	1	1	NONE	NONE	0	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	kodeey lchl shx ar aiidy cpheesy okal lkedy lkor chedy qokaiin or fchoky	todeey lchl shx ar aiijy cpheesy okal lkedy lk r che y qokaiin or fcho y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0098	f105r	f105r.37	2	chedaiin	MEDIAL	1	1	NONE	NONE	0	otoiir chedaiin otair otaly	otoiis chedaiin otair otaly	otoiir chedaiin otair otaly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0099	f105r	f105r.4	7	ochedy	MEDIAL	0	0	NONE	NONE	0	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin ok ar eeeodaiin ytee oched qokeee oy tee qotam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0100	f105v	f105v.10	8	l	MEDIAL	0	0	RIGHT	lkair	0	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	ykeey ky che oiiin dal kaiin okairo lkair chedy sodar air al oral odam	ykeey ky che oiiin dal kaiin otairo l kair chedy s odar air al oral odaj	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0101	f105v	f105v.16	5	okair	MEDIAL	1	1	NONE	NONE	1	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0102	f105v	f105v.17	4	l	MEDIAL	0	0	RIGHT	lraiin	0	olr aiin chey l raiin lkl dl lklor diiin olkaiin	olr aiin chey lraiin lkl dl lklor daiiiolkaiin	l aiin chey lraiin lkl l lklor diiinolkaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0103	f105v	f105v.17	10	olkaiin	EOS	0	0	NONE	NONE	0	olr aiin chey l raiin lkl dl lklor diiin olkaiin	olr aiin chey lraiin lkl dl lklor daiiiolkaiin	l aiin chey lraiin lkl l lklor diiinolkaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0104	f105v	f105v.18	2	chedaiin	MEDIAL	1	1	NONE	NONE	1	pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim	pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim	pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0105	f105v	f105v.25	5	opchey	MEDIAL	1	1	NONE	NONE	0	kchdaldy alfo lfcheedy ofoiir opchey fchedy qotor oeeeodr qopar y dl	kchdaldy alfo lfcheedy ofaiis opchey fchedy qotor oeeeodr qopar aifhhy dl	kchdaldy alfo lfcheedy ofaiir opchey fchedy qotor oeeeodr qopar ay dl	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0106	f105v	f105v.3	4	okair	MEDIAL	1	1	NONE	NONE	0	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin	dedy qoedaiin ytaiin okair qot l dol okoldy qokedy opched oteedy qotaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0107	f105v	f105v.33	6	l	MEDIAL	0	0	LEFT	ol	0	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	lsheody tair oteey oteeo ol otaiin okeey qokaiin ar aiir al dal	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0108	f105v	f105v.34	8	chedaiin	MEDIAL	1	1	NONE	NONE	0	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkl dain	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkl dain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0109	f105v	f105v.35	3	l	MEDIAL	0	0	NONE	NONE	0	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee okcheeo lkaiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee otcheeo l taiin tcheedy chor aiin odaiin chedy otaiin al kaishd	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0110	f105v	f105v.36	5	ytaiin	MEDIAL	1	1	NONE	NONE	0	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	laiin sheod okeeody qoaiin ytaiin otair chdal dydaim chdaiin ockhhy	laiin sheod okeeody qoaiin ytaiin otair chdal dydaim chdaiin oy	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0111	f105v	f105v.4	8	chedaiin	EOS	1	1	NONE	NONE	1	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0112	f105v	f105v.7	5	olkaiin	MEDIAL	1	1	NONE	NONE	0	ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo lkaiin otair ol olkaiin okairody lche r	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0113	f105v	f105v.9	13	l	MEDIAL	0	0	NONE	NONE	0	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ain ookam	lcheey qoeees y daiin okairy otchedy ockhe otchey daiin or r ail l okam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0114	f106r	f106r.16	9	chedar	MEDIAL	1	1	NONE	NONE	0	soin oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam	sain oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam	sain oin okain aiin arol ocheedy lkeee dy daiin chedar okol otar chdam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0115	f106r	f106r.19	3	shosaiin	MEDIAL	1	1	NONE	NONE	0	otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y	otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y	otchedy qokeey shosaiin qokaiin otain cholkeeey ltal olcheey qotchoraiin y	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0116	f106r	f106r.2	8	ched	MEDIAL	1	1	NONE	NONE	0	shedchy ytchedy chees otshes okcho chdy qokeedy ched chedy chedy qotar rod	shedchy ytchedy chees otshes okcho chdy qoteedy ched chedy chedy qotar rod	shedch ytchedy chees otshes okcho chdy qotee y ched chedy chedy qotar rod	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0117	f106r	f106r.20	1	ytaiin	BOS	1	1	NONE	NONE	1	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0118	f106r	f106r.22	3	odain	MEDIAL	1	1	NONE	NONE	0	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy pchody	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0119	f106r	f106r.23	1	ychedy	BOS	1	1	NONE	NONE	0	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ychedy qckhedy dair al qokedy ecphy qokchy otedy dar aror	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0120	f106r	f106r.24	7	chedar	MEDIAL	1	1	NONE	NONE	0	podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram	podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram	podedy qokchedy lkechor otchod ar cho lky chedar otaiin chkche aram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0121	f106r	f106r.25	3	lo	MEDIAL	1	1	NONE	NONE	0	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykar ain	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0122	f106r	f106r.28	8	chokaiin	MEDIAL	1	1	NONE	NONE	0	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol rarolchl	okaiin ol lcho rche raiin qokaiin chey chokaiin chear ar l raralchl	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0123	f106r	f106r.29	10	char	MEDIAL	0	0	NONE	NONE	0	saiin chal chlal okal ykalaiin okain qokain ar okaiin char aiiny		saiin chal chlal okal ykalaiin okain qokain ar okaiin chor aiiny	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0124	f106r	f106r.30	6	l	MEDIAL	0	0	LEFT	sheol	0	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	ycheeo lkaiin cho ror sheol kain shor sar aiiry sheo al kairam	ycheeo lkaiin cho r r eolkain shor sar aiiry sheoal kairam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0125	f106r	f106r.32	3	keeody	MEDIAL	0	0	NONE	NONE	0	poral sho keeody qokain chckhy olteeedy qopcher al karchy qotedary	poral sho keeody qokain chckhy olteeedy qopches al karchy qotedary	p ral shokeeody qokain chckh olteee y qopches al karchy qotedary	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0126	f106r	f106r.33	2	chokaiin	MEDIAL	1	1	NONE	NONE	1	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0127	f106r	f106r.33	4	chody	MEDIAL	1	1	NONE	NONE	1	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0128	f106r	f106r.47	4	char	MEDIAL	1	1	NONE	NONE	0	ycheoar okain qokain char oky cheokam	ycheoar okain qokain char oky cheokam	ycheo ar okain qokain char oky cheokam	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0129	f106r	f106r.5	3	char	MEDIAL	1	1	NONE	NONE	0	ysheor aiin char okaiin qokeechy checkhy qokeod ar qokeo lkeo lchorom	ysheor aiin char okaiin qokeechy checkhy qokeod ar qokeo lkeo leeo ram	ysheor aiin char okaiin qokeechy checkhy qok eod ar qokeo lkeo lcho ram	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
G663-T0130	f106r	f106r.7	3	ychedy	MEDIAL	1	1	NONE	NONE	0	olched qoiin ychedy qokam sheol qokor cheees	olched qoiin ychedy qokam sheol qokor cheees	olched qoiin ychedy qokam sheol qok r cheees	reader agreement selects boundary confidence or an l-merge card; it does not identify plaintext
