occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v39_gloss_de	v40_gloss_de	v39_scope_state	v40_scope_state	v40_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G663-T0028	f103v	f103v.31	2	2	12	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	okeey	chey	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	0	okeey l chey qokeey o qokeey chedy qekchy daiin chckhy sar olainy	okeey l chey qokeey oqokeey chedy qckhhy daiin chckhy sar olainy	okeey l chey qokeey oqokeey chedy qekchy daiin chckhy sar olainy	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Ansatz auf Heizendstufe; ein Pfund; bis zur mittleren Trockenstufe; bis zur Heizendstufe; [o:?]; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; [qekchy:?]; drei Maße; Arzneikompositum: trocken, Gradanfang; Samenfraktion I; [olainy:?]	0	1	0
G663-T0029	f103v	f103v.32	4	4	7	chokaiin	P	MEDIAL	S	B	3	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotey	shal	NONE	NONE	Trockenansatz, heiß auf Stufe III	Trockenansatz, heiß auf Stufe III	CH_DRY+O_PREP+K_HOT+A+IIN_III	heiße Trockendroge III ohne Ansatz	1	1	1	1	qokeeey chey qotey chokaiin shal chedy olkam	qokeeey chey qotey chokaiin shal chedy olkam	qokeeey chey qotey chokaiin shal chedy olkam	[chokaiin:?]	Trockenansatz, heiß auf Stufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	erhitze bis Endstufe III; bis zur mittleren Trockenstufe; bis zur mittleren Kühlstufe; Trockenansatz, heiß auf Stufe III; Rohstoff I, feucht am Gradanfang; bis zur mittleren Trockenstufe gebracht; eine Maßeinheit heißer Drogenbasis	1	0	0
G663-T0030	f103v	f103v.33	9	9	10	opchey	P	MEDIAL	S	B	3	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shdpchy	oly	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	1	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yshey:?]; Drogenholz, heiß am Gradende; heiß, Grad II; Ansatz bis zur mittleren Heizstufe; Ansatz auf Heizstufe III; getrockneter Ansatz; Ansatz bis zur mittleren Kühlstufe; [shdpchy:?]; Trockenpulver-Ansatz, Form I; seihe Vorstehendes ab.	1	0	0
G663-T0031	f103v	f103v.37	1	1	9	olshey	P	BOS	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qokain	NONE	NONE	eingeweichte Drogenbasis, Mittelstufe	eingeweichte Drogenbasis, Mittelstufe	OL_BASE+SHEY_MOIST_MIDDLE	nur feuchtes Material	0	1	1	0	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar	ol shey qokain ol shey qokeshe lsheok shdy qcphhy chety dar	olshey qokain ol shey qokeshe lsheok shdy qcphey chety dar	[olshey:?]	eingeweichte Drogenbasis, Mittelstufe	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	eingeweichte Drogenbasis, Mittelstufe; heiß, Grad II; Grundansatz; bis zur mittleren Einweichstufe; [qokeshe:?]; [lsheok:?]; leicht angefeuchtet, abgeschlossen; [qcphey:?]; [chetydar:?]	1	0	0
G663-T0032	f103v	f103v.38	2	2	8	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	oteey	chees	RIGHT	lchees	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	oteey l chees ol chey chey chol keechy	oteey lchees ol chey chey chol keechy	oteey l chees ol chey chey cholkeechy	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatz auf Kühlendstufe; Holzdroge in der gebundenen Anschlussform; Grundansatz; bis zur mittleren Trockenstufe; bis zur mittleren Trockenstufe; Trockengut; [keechy:?]	0	1	0
G663-T0033	f103v	f103v.41	3	3	13	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	shey	shey	RIGHT	lshey	eingeweichtes Drogenholz, Form I	eingeweichtes Drogenholz, Form I	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	daiin shey lshey lshey qoar shar al otar shedy ithy lchdy ras	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	[l:?]	eingeweichtes Drogenholz, Form I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	drei Maße; bis zur mittleren Einweichstufe; eingeweichtes Drogenholz, Form I; eingeweichtes Drogenholz, Form I; Drogenfraktion I; [shas:?]; Rohstoff I; kalte Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe gebracht; hierzu: Drogenholz, getrocknete Kurz-/Kompaktform; Wurzelfraktion I	0	1	0
G663-T0034	f103v	f103v.45	5	5	11	lkain	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lcheey	shckhy	NONE	NONE	Holzdroge, heiß auf Stufe II	Holzdroge, heiß auf Stufe II	L_WOOD+K_HOT+A+IN_II	erwärmte Flüssigkeit, Stufe II	1	1	1	0	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	okey ol cheey lcheey lkain shckhy sheckhy orain otar oly	okey ol cheey lcheey lkain shckhy sheckhyorain otar oly	[lkain:?]	Holzdroge, heiß auf Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Ansatz bis zur mittleren Heizstufe; Grundansatz; vollständig getrocknet; Drogenholz, trocken gebunden, Form II; Holzdroge, heiß auf Stufe II; Arzneikompositum: feucht, Gradanfang; feuchtes Arzneikompositum am Gradanfang; Drogenportion; zwei Teile; kalte Drogenfraktion I im Ansatz; seihe Vorstehendes ab.	1	0	0
G663-T0035	f104r	f104r.1	3	3	10	char	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chedy	qopchedy	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	0	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeo chey qopchedy sain	pchdar chedy char qopchedy ocphedy qopchedy she aiin oteeochey qopchedy sain	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pchdar:?]; bis zur mittleren Trockenstufe gebracht; Trockenfraktion I; [qopchedy:?]; [ocphedy:?]; [qopchedy:?]; [shedaiin:?]; [oteeochey:?]; [qopchedy:?]; Saatgut, Typ/Charge II	1	0	0
G663-T0036	f104r	f104r.10	6	6	12	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	os	air	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	0	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	tol chedal cheockay otyd os l air shdy qokchd octheody cholfor otalr	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	kalt; nominal kaltes Gut/Material; trockene abgemessene Rohstoffmenge I in der Gradmitte; [cheoy:?]; [otyd:?]; [os:?]; ein Pfund; [air:?]; leicht angefeuchtet, abgeschlossen; abgemessene heiß-trockene Droge; [octheody:?]; [cholfor:?]; [otalr:?]	0	1	0
G663-T0037	f104r	f104r.10	9	9	12	qokchd	P	MEDIAL	S	B	3	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shdy	octheody	NONE	NONE	abgemessene heiß-trockene Droge	abgemessene heiß-trockene Droge	QO_FRAME+K_HOT+CH_DRY+D_MEASURE	verkürztes QOKCHDY	1	1	1	0	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	tol chedal cheockay otyd os l air shdy qokchd octheody cholfor otalr	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	[qokchd:?]	abgemessene heiß-trockene Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt; nominal kaltes Gut/Material; trockene abgemessene Rohstoffmenge I in der Gradmitte; [cheoy:?]; [otyd:?]; [os:?]; ein Pfund; [air:?]; leicht angefeuchtet, abgeschlossen; abgemessene heiß-trockene Droge; [octheody:?]; [cholfor:?]; [otalr:?]	1	0	0
G663-T0038	f104r	f104r.12	5	5	11	lo	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoteode	sar	NONE	NONE	Holzabsud	Holzabsud	L_WOOD+O_DECOCTION	Flüssigkeitsansatz	1	1	1	0	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol qotchedy qokoeey qoteode lo sar al octhy qot r opchey qotam	[lo:?]	Holzabsud	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tshdol:?]; kalt und bis zur mittleren Trockenstufe gebracht; [qokoeey:?]; [qoteode:?]; Holzabsud; Samenfraktion I; Rohstoff I; CTH-Zubereitung/Ansatz, Grundform; kalte Drogenportion; Trockenpulver-Ansatz, Form I; [qotam:?]	1	0	0
G663-T0039	f104r	f104r.12	10	10	11	opchey	P	MEDIAL	S	B	3	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qotor	qotam	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	0	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol qotchedy qokoeey qoteode lo sar al octhy qot r opchey qotam	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[tshdol:?]; kalt und bis zur mittleren Trockenstufe gebracht; [qokoeey:?]; [qoteode:?]; Holzabsud; Samenfraktion I; Rohstoff I; CTH-Zubereitung/Ansatz, Grundform; kalte Drogenportion; Trockenpulver-Ansatz, Form I; [qotam:?]	1	0	0
G663-T0040	f104r	f104r.13	5	5	10	lkain	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okcho	okar	NONE	NONE	Holzdroge, heiß auf Stufe II	Holzdroge, heiß auf Stufe II	L_WOOD+K_HOT+A+IN_II	erwärmte Flüssigkeit, Stufe II	1	1	1	0	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	ol cheol qodain chokar okcho lkain okar cheody okeeody qo am chdy	[lkain:?]	Holzdroge, heiß auf Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olcheol:?]; Stufe II; [chokar:?]; [okcho:?]; Holzdroge, heiß auf Stufe II; heiße Drogenfraktion I im Ansatz; getrockneter Ansatz; [okeeody:?]; [qodam:?]; angetrocknet	1	0	0
G663-T0041	f104r	f104r.15	3	3	8	chody	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chodaiin	okar	NONE	NONE	Trockenansatz, abgeschlossen	Trockenansatz, abgeschlossen	CH_DRY+O_PREP+DY_FINISHED	bloß getrockneter Zustand	1	1	1	0	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	sor chodaiin chody okar otol keechdy okal kaiin cheodaiin	s r cho aiin chody okar otolkeechdy okal kaiin cheo aiin	[chody:?]	Trockenansatz, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenportion; [chodaiin:?]; Trockenansatz, abgeschlossen; heiße Drogenfraktion I im Ansatz; [otolkeechdy:?]; Rohstoff I, leicht erhitzt im Ansatz; heiß, Grad III; [cheodaiin:?]	1	0	0
G663-T0042	f104r	f104r.16	5	5	10	opchey	P	MEDIAL	S	B	3	POWDER	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoepchy	qoty	NONE	NONE	Trockenpulver-Ansatz, Form I	Trockenpulver-Ansatz, Form I	O_PREP+P_POWDER+CHEY_DRY_MIDDLE	trockenes Pulver ohne Ansatz	1	1	1	0	ocheoey qoctheody ykeeodey qoepchy opchey qoty sh tey yteedy shody	ocheoithey qoctheody ykeeodey qoepchy opchey qoty shtey yteedy shody	ocheoey qoctheody ykeeo dey qoepchy opchey qoty sh tey yteedy shody	[opchey:?]	Trockenpulver-Ansatz, Form I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ocheoey:?]; [qoctheody:?]; [ykeeodey:?]; [qoepchy:?]; Trockenpulver-Ansatz, Form I; leicht gekühlt; [sh:?]; bis zur mittleren Kühlstufe; [yteedy:?]; vollständig eingeweichter Ansatz	1	0	0
G663-T0043	f104r	f104r.16	10	10	10	shody	P	EOS	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	yteedy	<EOS>	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	0	ocheoey qoctheody ykeeodey qoepchy opchey qoty sh tey yteedy shody	ocheoithey qoctheody ykeeodey qoepchy opchey qoty shtey yteedy shody	ocheoey qoctheody ykeeo dey qoepchy opchey qoty sh tey yteedy shody	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ocheoey:?]; [qoctheody:?]; [ykeeodey:?]; [qoepchy:?]; Trockenpulver-Ansatz, Form I; leicht gekühlt; [sh:?]; bis zur mittleren Kühlstufe; [yteedy:?]; vollständig eingeweichter Ansatz	1	0	0
G663-T0044	f104r	f104r.19	2	2	12	chdar	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	toaiin	otar	NONE	NONE	abgemessene Trockenfraktion I, Anfangsstufe	abgemessene Trockenfraktion I, Anfangsstufe	CH_DRY+D_MEASURE+AR_FRACTION_I	trockener Grad statt gemessener Fraktion	1	1	1	0	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otar airod lshd	[chdar:?]	abgemessene Trockenfraktion I, Anfangsstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[toaiin:?]; abgemessene Trockenfraktion I, Anfangsstufe; kalte Drogenfraktion I im Ansatz; [shd:?]; kalte Drogenfraktion I; [olkchedy:?]; trocken angesetzte heiße Zubereitung am Gradende; [kary:?]; [opair:?]; kalte Drogenportion im Ansatz; [airod:?]; [lshd:?]	1	0	0
G663-T0045	f104r	f104r.23	6	6	13	lkain	P	MEDIAL	S	B	3	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okeedal	chol	NONE	NONE	Holzdroge, heiß auf Stufe II	Holzdroge, heiß auf Stufe II	L_WOOD+K_HOT+A+IN_II	erwärmte Flüssigkeit, Stufe II	1	1	1	0	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol sheo ckhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol sheockhey chol kechd okeedal lkain cholkeeo y otchor aiir chol kar alol	[lkain:?]	Holzdroge, heiß auf Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grundansatz; feucht angesetztes Arzneikompositum in der Gradmitte; Trockengut; [kechdy:?]; [okeedal:?]; Holzdroge, heiß auf Stufe II; Trockengut; vollständig ausgekochter Ansatz; kalt-trockene Drogenportion im Ansatz; [aiir:?]; Trockengut; heiße Drogenfraktion I; [alol:?]	1	0	0
G663-T0046	f104r	f104r.23	8	8	13	keeody	P	MEDIAL	S	B	3	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chol	otchor	NONE	NONE	vollständig ausgekochter Ansatz	vollständig ausgekochter Ansatz	K_HOT+EE_END+O_PREP+DY_FINISHED	vollständig auskochen	0	0	1	0	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol sheo ckhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	ol sheockhey chol kechd okeedal lkain cholkeeo y otchor aiir chol kar alol	[keeody:?]	vollständig ausgekochter Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Grundansatz; feucht angesetztes Arzneikompositum in der Gradmitte; Trockengut; [kechdy:?]; [okeedal:?]; Holzdroge, heiß auf Stufe II; Trockengut; vollständig ausgekochter Ansatz; kalt-trockene Drogenportion im Ansatz; [aiir:?]; Trockengut; heiße Drogenfraktion I; [alol:?]	1	0	0
G663-T0047	f104r	f104r.24	2	2	10	char	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	daiin	qotal	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	0	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	daiin char qotal okechol olkeeor olkeeodal lkaiin chalkeeedy qokam	daiin char qotal okechol olkeeor ol keeodal lkaiin chal keee y qokam	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	drei Maße; Trockenfraktion I; Rohstoff I, kalt am Gradanfang; [okechol:?]; [olkeeor:?]; [olkeeodal:?]; [lkaiin:?]; Rohstoff I, trocken am Gradanfang; [keeedy:?]; [qokam:?]	1	0	0
G663-T0048	f104r	f104r.25	2	2	11	okair	P	MEDIAL	S	B	3	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sar	chckhey	NONE	NONE	heiße Drogenfraktion II im Ansatz	heiße Drogenfraktion II im Ansatz	O_PREP+K_HOT+AIR_FRACTION_II	heißer Ansatz, Stufe II	1	1	1	0	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar aisam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	[okair:?]	heiße Drogenfraktion II im Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenfraktion I; heiße Drogenfraktion II im Ansatz; Arzneikompositum: trocken, Gradmitte; Stufe III; Arzneikompositum: trocken, Gradanfang; [checkhd:?]; ein Pfund; Wurzel, Typ/Charge III; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; [airam:?]	1	0	0
G663-T0049	f104r	f104r.25	7	7	11	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_FREE_WEIGHT_SIGLUM	checkhd	raiin	NONE	NONE	Pfund / Gewichtseinheit	ein Pfund	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	1	1	1	0	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar aisam	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam	[l:?]	Pfund / Gewichtseinheit	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	Samenfraktion I; heiße Drogenfraktion II im Ansatz; Arzneikompositum: trocken, Gradmitte; Stufe III; Arzneikompositum: trocken, Gradanfang; [checkhd:?]; ein Pfund; Wurzel, Typ/Charge III; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; [airam:?]	0	1	0
G663-T0050	f104r	f104r.28	2	2	15	chedar	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olcheear	or	NONE	NONE	abgemessene Trockenfraktion I, Mittelstufe	abgemessene Trockenfraktion I, Mittelstufe	CH_DRY+E_MIDDLE+D_MEASURE+AR_FRACTION_I	anders getrenntes CHE+D+AR	1	1	1	0	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	olcheear chedar or arorsheey olkeechy or char cheeol sor or aiin otam	olcheear chedar or aror eey olkeechy or char cheeol s or or aiin tam	[chedar:?]	abgemessene Trockenfraktion I, Mittelstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olcheear:?]; abgemessene Trockenfraktion I, Mittelstufe; Drogenportion; [aror:?]; vollständig eingeweicht; [olkeechy:?]; Drogenportion; Trockenfraktion I; Grundstoff des vorstehenden Ansatzes; Samen-/Saatgutposten; Drogenportion; Drogenportion; drei Teile; [atam:?]	1	0	0
G663-T0051	f104r	f104r.28	8	8	15	char	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	or	cheeo	NONE	NONE	Trockenfraktion I	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	1	1	1	0	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	olcheear chedar or arorsheey olkeechy or char cheeol sor or aiin otam	olcheear chedar or aror eey olkeechy or char cheeol s or or aiin tam	[char:?]	Trockenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olcheear:?]; abgemessene Trockenfraktion I, Mittelstufe; Drogenportion; [aror:?]; vollständig eingeweicht; [olkeechy:?]; Drogenportion; Trockenfraktion I; Grundstoff des vorstehenden Ansatzes; Samen-/Saatgutposten; Drogenportion; Drogenportion; drei Teile; [atam:?]	1	0	0
G663-T0052	f104r	f104r.28	10	10	15	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_LEFT	cheeo	s	LEFT	cheeol	Grundstoff des vorstehenden Ansatzes	Grundstoff des vorstehenden Ansatzes	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	olcheear chedar or arorsheey olkeechy or char cheeol sor or aiin otam	olcheear chedar or aror eey olkeechy or char cheeol s or or aiin tam	[l:?]	Grundstoff des vorstehenden Ansatzes	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[olcheear:?]; abgemessene Trockenfraktion I, Mittelstufe; Drogenportion; [aror:?]; vollständig eingeweicht; [olkeechy:?]; Drogenportion; Trockenfraktion I; Grundstoff des vorstehenden Ansatzes; Samen-/Saatgutposten; Drogenportion; Drogenportion; drei Teile; [atam:?]	0	1	0
G663-T0053	f104r	f104r.29	2	2	8	shody	P	MEDIAL	S	B	3	MOIST_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ysheodaiin	yteedy	NONE	NONE	vollständig eingeweichter Ansatz	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	1	1	1	0	ysheodaiin shody yteedy cheedar or air cheoltar arodly	ysheo daiin shody yteedy cheedar or air cheoltar arodly	ysheodaiin shody yteedy cheedar or air cheoltar arodly	[shody:?]	vollständig eingeweichter Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ysheodaiin:?]; vollständig eingeweichter Ansatz; [yteedy:?]; [cheedar:?]; Drogenportion; [air:?]; [cheoltar:?]; [arodly:?]	1	0	0
G663-T0054	f104r	f104r.30	2	2	11	l	P	MEDIAL	S	B	3	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_SIGLUM	L_READER_MERGE_RIGHT	okeeo	keeo	RIGHT	lkeeo	Holzdroge in der gebundenen Anschlussform	Holzdroge in der gebundenen Anschlussform	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	0	0	1	0	okeeo l keeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheof qopaiin	okeeo lkeeo dain lkeodaiin qokeeo lkechey okeody otechdy opcheocf qopaiin	okeeolkeeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheoef qopaiin	[l:?]	Holzdroge in der gebundenen Anschlussform	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okeeo:?]; Holzdroge in der gebundenen Anschlussform; zwei Maße; [lkeodaiin:?]; heißer Ansatz, Bindungsstufe II; [lkeeeey:?]; [okeody:?]; [otechdy:?]; [opcheof:?]; [qopaiin:?]	0	1	0
