clause_id	physical_page	locus_span	visible_owner_or_namespace_de	event_count	surface_sequence	exact_event_phrase_chain_de	natural_workshop_reading_de	rewrite_mode	global_network_claim	end_reason	event_ids
P915-C219	f82r	f82r.21|f82r.22|f82r.23	mehrere getrennte Bad- und Leitungsstationen	23	salshey daiin chey qol chedy qokeey dal qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy cheey qcthey qokeey lcheey daiin chey qokeeedy	kurz die bezeichnete Station auswählen am bezeichneten Ort, dann die Station spülen → STATIONSWERT verwenden → POSTEN verwenden → FORTSETZEN verwenden → den Posten umsetzen → länger den aktuellen Posten beibehalten → ZIELSTATION verwenden → die bezeichnete Einstellung übernehmen → den Zustand markieren → länger den Posten halten → die bezeichnete Einstellung übernehmen → kurz den Posten halten → FORTSETZEN verwenden → vollständig den aktuellen Posten beibehalten mit dem Teilposten → vollständig den aktuellen Posten beibehalten → den Zustand markieren am bezeichneten Ort, dann die bezeichnete Station auswählen → den Klarlauf abnehmen → kurz den Posten gebrauchsfertig machen → länger den aktuellen Posten beibehalten → den Posten an der Nassstelle anwenden → STATIONSWERT verwenden → POSTEN verwenden → vollständig den Teilgang abschließen	An dieser Stationsgruppe den gewählten Posten nach Sollwert einsetzen, zum Zielbecken versetzen, länger halten, durch den sichtbaren Durchlass führen und den Klarlauf prüfen; anschließend vollständig füllen und die Zelle schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1278|P912-E1279|P912-E1280|P912-E1281|P912-E1282|P912-E1283|P912-E1284|P912-E1285|P912-E1286|P912-E1287|P912-E1288|P912-E1289|P912-E1290|P912-E1291|P912-E1292|P912-E1293|P912-E1294|P912-E1295|P912-E1296|P912-E1297|P912-E1298|P912-E1299|P912-E1300
P915-C220	f82r	f82r.23	mehrere getrennte Bad- und Leitungsstationen	1	lchedy	den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1301
P915-C221	f82r	f82r.23|f82r.24	mehrere getrennte Bad- und Leitungsstationen	2	lar qokeedy	Bodenablauf verwenden → länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1302|P912-E1303
P915-C222	f82r	f82r.24	mehrere getrennte Bad- und Leitungsstationen	9	lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	länger den Posten weiterleiten mit dem Teilposten → kurz den Stationsgang ausführen → die bezeichnete Station auswählen → den Zustand markieren → länger den aktuellen Posten beibehalten → länger den Posten weiterleiten → länger den aktuellen Posten beibehalten → den Zustand markieren → den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1304|P912-E1305|P912-E1306|P912-E1307|P912-E1308|P912-E1309|P912-E1310|P912-E1311|P912-E1312
P915-C223	f82r	f82r.25	mehrere getrennte Bad- und Leitungsstationen	2	dol qoesedy	den Teilgang fortsetzen mit dem Teilposten → kurz den Stationsgang ausführen, dann die bezeichnete Station auswählen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1313|P912-E1314
P915-C224	f82r	f82r.25	mehrere getrennte Bad- und Leitungsstationen	2	sheeal sheedy	länger den Posten halten → länger den Posten halten, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1315|P912-E1316
P915-C225	f82r	f82r.25	mehrere getrennte Bad- und Leitungsstationen	3	lshed qockhey lchedy	den Posten weiterleiten, dann den Posten absetzen lassen → kurz den Stationsgang ausführen → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1317|P912-E1318|P912-E1319
P915-C226	f82r	f82r.25|f82r.26	mehrere getrennte Bad- und Leitungsstationen	5	lar sheey ry tshey qokeedy	Bodenablauf verwenden → länger den Posten halten → den Zustand markieren → Spülwasser verwenden → länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1320|P912-E1321|P912-E1322|P912-E1323|P912-E1324
P915-C227	f82r	f82r.26|f82r.27	mehrere getrennte Bad- und Leitungsstationen	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	ZIELSTATION verwenden → den Posten weiterleiten, dann den Posten umsetzen → gleichteilen verwenden → STATIONSWERT verwenden → länger zum nächsten Teilgang gehen → die bezeichnete Einstellung übernehmen → kurz den aktuellen Posten beibehalten → den Posten einsetzen, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1325|P912-E1326|P912-E1327|P912-E1328|P912-E1329|P912-E1330|P912-E1331|P912-E1332
P915-C228	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	2	rsheal daldy	Warmwasser verwenden → den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1333|P912-E1334
P915-C229	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1335
P915-C230	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	rshedy	Waschgang verwenden	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsgang nach der Vorlage ausführen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1336
P915-C231	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	qoteedy	länger zum nächsten Teilgang gehen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1337
P915-C232	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1338
P915-C233	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	lochedy	den Posten weiterleiten, dann den Stationsgang ausführen, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1339
P915-C234	f82r	f82r.28	mehrere getrennte Bad- und Leitungsstationen	2	qokoiin shedy	den Stationsgang ausführen auf der eingestellten Stufe → den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1340|P912-E1341
P915-C235	f82r	f82r.28	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1342
P915-C236	f82r	f82r.28|f82r.29	mehrere getrennte Bad- und Leitungsstationen	9	qotaiin chcthey qoteeol chey qokaiin oly d cheey lchedy	zum nächsten Teilgang gehen → kurz den Posten gebrauchsfertig machen → länger zum nächsten Teilgang gehen, dann den Teilgang fortsetzen → POSTEN verwenden → die bezeichnete Einstellung übernehmen → den Teilgang fortsetzen → TEIL verwenden → den Klarlauf abnehmen → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1343|P912-E1344|P912-E1345|P912-E1346|P912-E1347|P912-E1348|P912-E1349|P912-E1350|P912-E1351
P915-C237	f82r	f82r.29	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1352
P915-C238	f82r	f82r.29	mehrere getrennte Bad- und Leitungsstationen	1	lchedy	den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1353
P915-C239	f82r	f82r.29	mehrere getrennte Bad- und Leitungsstationen	3	rchedy oky qotedy	den Zustand markieren, dann den Posten umsetzen → den aktuellen Posten beibehalten → kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1354|P912-E1355|P912-E1356
P915-C240	f82r	f82r.29|f82r.30	mehrere getrennte Bad- und Leitungsstationen	7	qoty qoty qoteey raiin cheol qoteey shedy	zum nächsten Teilgang gehen → zum nächsten Teilgang gehen → länger zum nächsten Teilgang gehen → den Zustand markieren → den Posten weiterleiten → länger zum nächsten Teilgang gehen → den Posten absetzen lassen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1357|P912-E1358|P912-E1359|P912-E1360|P912-E1361|P912-E1362|P912-E1363
P915-C241	f82r	f82r.30	mehrere getrennte Bad- und Leitungsstationen	2	qokeey lshedy	länger den aktuellen Posten beibehalten → kurz die Station spülen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1364|P912-E1365
P915-C242	f82r	f82r.30	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	länger den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1366
P915-C243	f82r	f82r.30|f82r.31	mehrere getrennte Bad- und Leitungsstationen	5	rag cheol ol rsheedy lchedy	den Zustand markieren am bezeichneten Ort, dann den Zustand prüfen → den Posten weiterleiten → FORTSETZEN verwenden → länger den Zustand markieren mit dem Teilposten, dann den Posten halten → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1367|P912-E1368|P912-E1369|P912-E1370|P912-E1371
P915-C244	f82r	f82r.31|f82r.32|f82r.33	mehrere getrennte Bad- und Leitungsstationen	20	qoty lcheeor qokain cheedy lched taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain sain ol cheol ey cheor chey	zum nächsten Teilgang gehen → länger den Posten weiterleiten → die bezeichnete Einstellung übernehmen mit dem Teilposten → länger den aktuellen Posten beibehalten mit dem Teilposten → den Posten weiterleiten, dann den Posten umsetzen → die Stufe einstellen → den Posten absetzen lassen → kurz den Posten durch den sichtbaren Durchlass führen → den Posten weiterleiten → den Posten weiterleiten → länger den Posten halten → den Posten weiterleiten, dann den Zustand markieren → POSTEN verwenden → den Zustand markieren mit dem Teilposten → die bezeichnete Station auswählen mit dem Teilposten → FORTSETZEN verwenden → den Posten weiterleiten → kurz den aktuellen Posten beibehalten → den Zustand markieren → POSTEN verwenden	Zur nächsten Station gehen, eine Portion aus dem vorherigen Becken abführen, nach Sollwert absetzen lassen und durch den sichtbaren Durchlass weiterleiten; den Auszug markieren und die Fortsetzung offenlassen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1372|P912-E1373|P912-E1374|P912-E1375|P912-E1376|P912-E1377|P912-E1378|P912-E1379|P912-E1380|P912-E1381|P912-E1382|P912-E1383|P912-E1384|P912-E1385|P912-E1386|P912-E1387|P912-E1388|P912-E1389|P912-E1390|P912-E1391
P915-C245	f83r	f83r.1	Variantenatlas lokaler Becken und Anwendungen	3	tchedy lpchedy opedy	die Stufe einstellen, dann den Posten umsetzen → den Posten weiterleiten, dann den Posten einsetzen, dann den Posten umsetzen → kurz den Stationsgang ausführen, dann den Posten einsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1404|P912-E1405|P912-E1406
P915-C246	f83r	f83r.1	Variantenatlas lokaler Becken und Anwendungen	3	chepol pchedar shedy	kurz den Posten einsetzen, dann den Teilgang fortsetzen → den Posten einsetzen, dann den Posten umsetzen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1407|P912-E1408|P912-E1409
P915-C247	f83r	f83r.1|f83r.2	Variantenatlas lokaler Becken und Anwendungen	8	qopchedy sol cheey qokaiin shol lchs shey qoteedy	den Stationsgang ausführen, dann den Posten einsetzen, dann den Posten umsetzen → FORTSETZEN verwenden → den Klarlauf abnehmen → die bezeichnete Einstellung übernehmen → den Posten halten, dann den Teilgang fortsetzen → den Posten weiterleiten, dann die bezeichnete Station auswählen → den Klarlauf abnehmen → länger zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, in die Arbeitsstation geben, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1410|P912-E1411|P912-E1412|P912-E1413|P912-E1414|P912-E1415|P912-E1416|P912-E1417
P915-C248	f83r	f83r.2|f83r.3	Variantenatlas lokaler Becken und Anwendungen	5	rches ar chedy dor olkeedy	kurz den Zustand markieren, dann die bezeichnete Station auswählen → QUELLSTATION verwenden → den Posten umsetzen → die bezeichnete Einstellung übernehmen mit dem Teilposten → länger den Posten auffangen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1418|P912-E1419|P912-E1420|P912-E1421|P912-E1422
P915-C249	f83r	f83r.3	Variantenatlas lokaler Becken und Anwendungen	2	qotal chkeedy	zum nächsten Teilgang gehen → länger den Posten behandeln, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1423|P912-E1424
P915-C250	f83r	f83r.3	Variantenatlas lokaler Becken und Anwendungen	4	chey daiin chey lchedy	POSTEN verwenden → STATIONSWERT verwenden → POSTEN verwenden → den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1425|P912-E1426|P912-E1427|P912-E1428
P915-C251	f83r	f83r.3|f83r.4	Variantenatlas lokaler Becken und Anwendungen	4	qokaiin qotal dar qokshedy	die bezeichnete Einstellung übernehmen → zum nächsten Teilgang gehen → die bezeichnete Einstellung übernehmen mit dem Teilposten → kurz den Posten halten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1429|P912-E1430|P912-E1431|P912-E1432
P915-C252	f83r	f83r.4	Variantenatlas lokaler Becken und Anwendungen	2	chedy qokedy	den Posten umsetzen → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1433|P912-E1434
P915-C253	f83r	f83r.4	Variantenatlas lokaler Becken und Anwendungen	4	chkedy daiin shetar shedy	kurz den Posten behandeln mit dem Teilposten → STATIONSWERT verwenden → kurz den Posten halten, dann die Stufe einstellen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1435|P912-E1436|P912-E1437|P912-E1438
P915-C254	f83r	f83r.4|f83r.5	Variantenatlas lokaler Becken und Anwendungen	8	qekaiin chedy deey qotaiin checkhy qoty cheg shedy	kurz die bezeichnete Einstellung übernehmen → den Posten umsetzen → länger den aktuellen Posten beibehalten mit dem Teilposten → zum nächsten Teilgang gehen → kurz den Posten durch den sichtbaren Durchlass führen → zum nächsten Teilgang gehen → kurz die bezeichnete Einstellung übernehmen → den Posten absetzen lassen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1439|P912-E1440|P912-E1441|P912-E1442|P912-E1443|P912-E1444|P912-E1445|P912-E1446
P915-C255	f83r	f83r.5	Variantenatlas lokaler Becken und Anwendungen	3	qokeey rchedy qoteedy	länger den aktuellen Posten beibehalten → den Zustand markieren, dann den Posten umsetzen → länger zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1447|P912-E1448|P912-E1449
P915-C256	f83r	f83r.5|f83r.6	Variantenatlas lokaler Becken und Anwendungen	2	lo schedy	Bodenablauf verwenden → den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1450|P912-E1451
P915-C257	f83r	f83r.6	Variantenatlas lokaler Becken und Anwendungen	3	chedchy qokal olchedy	den Posten umsetzen → die bezeichnete Einstellung übernehmen → den Teilgang fortsetzen, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1452|P912-E1453|P912-E1454
P915-C258	f83r	f83r.6	Variantenatlas lokaler Becken und Anwendungen	3	qokaiin chedy qokeedy	die bezeichnete Einstellung übernehmen → den Posten umsetzen → länger den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1455|P912-E1456|P912-E1457
P915-C259	f83r	f83r.6	Variantenatlas lokaler Becken und Anwendungen	1	lchedy	den Posten weiterleiten, dann den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1458
P915-C260	f83r	f83r.6|f83r.7	Variantenatlas lokaler Becken und Anwendungen	9	qoky solshed lsheedy qeeedy qoky o qol rsheedy qokedy	den aktuellen Posten beibehalten → die bezeichnete Station auswählen, dann den Teilgang fortsetzen, dann den Posten absetzen lassen → länger die Station spülen mit dem Teilposten → vollständig den aktuellen Posten beibehalten mit dem Teilposten → den aktuellen Posten beibehalten → AUSFÜHREN verwenden → FORTSETZEN verwenden → länger den Zustand markieren mit dem Teilposten, dann den Posten halten → kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, länger halten und behandeln, die Station spülen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1459|P912-E1460|P912-E1461|P912-E1462|P912-E1463|P912-E1464|P912-E1465|P912-E1466|P912-E1467
P915-C261	f83r	f83r.7	Variantenatlas lokaler Becken und Anwendungen	1	qoteedy	länger zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1468
P915-C262	f83r	f83r.7	Variantenatlas lokaler Becken und Anwendungen	1	qoteedy	länger zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1469
P915-C263	f83r	f83r.8	Variantenatlas lokaler Becken und Anwendungen	2	pchedal otedy	den Posten einsetzen, dann den Posten umsetzen → kurz zum nächsten Teilgang gehen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1470|P912-E1471
P915-C264	f83r	f83r.8|f83r.9	Variantenatlas lokaler Becken und Anwendungen	6	shecthedchy qoky chedy chary pchor checphedy	aufstreichen verwenden → den aktuellen Posten beibehalten → den Posten umsetzen → abkühlen verwenden → den Posten einsetzen → kurz den Posten umleiten, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1472|P912-E1473|P912-E1474|P912-E1475|P912-E1476|P912-E1477
P915-C265	f83r	f83r.9	Variantenatlas lokaler Becken und Anwendungen	1	qokedy	kurz den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1478
P915-C266	f83r	f83r.9	Variantenatlas lokaler Becken und Anwendungen	2	lsheedy qokchdy	länger die Station spülen mit dem Teilposten → den Posten umsetzen, dann den Teilgang abschließen	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1479|P912-E1480
P915-C267	f83r	f83r.9|f83r.10|f83r.11	Variantenatlas lokaler Becken und Anwendungen	19	r shedkedy qopshdy qopy olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam sor shedy	MARKIEREN verwenden → kurz den Posten absetzen lassen mit dem Teilposten → den Stationsgang ausführen mit dem Teilposten, dann den Posten einsetzen, dann den Posten halten → den Stationsgang ausführen, dann den Posten einsetzen → länger den Posten auffangen → den Zustand markieren, dann die bezeichnete Station auswählen → länger die bezeichnete Einstellung übernehmen → den Teilgang fortsetzen, dann die bezeichnete Station auswählen → STATIONSWERT verwenden → die bezeichnete Station auswählen → den Posten durch das Tuch führen → den Posten gebrauchsfertig machen → AUSWÄHLEN verwenden → STATIONSWERT verwenden → den Posten behandeln → den Posten weiterleiten → die bezeichnete Station auswählen im inneren Becken → die bezeichnete Station auswählen → den Posten absetzen lassen, dann den Teilgang abschließen	Die markierte Beckenvariante wählen, den Posten kurz einsetzen, länger im Auffangbecken halten, durch das Tuch führen und an der Zielstelle gebrauchsfertig machen; anschließend absetzen und schließen.	MANUAL_LONG_CLAUSE_REWRITE	NONE_LOCAL_STATION_ONLY	LICENSED_DY_CLOSE	P912-E1481|P912-E1482|P912-E1483|P912-E1484|P912-E1485|P912-E1486|P912-E1487|P912-E1488|P912-E1489|P912-E1490|P912-E1491|P912-E1492|P912-E1493|P912-E1494|P912-E1495|P912-E1496|P912-E1497|P912-E1498|P912-E1499
