source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v84_reading_id	v84_lexical_core_de	v84_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de
AR275	shdal#1	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	2	2	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	shdal#1	feuchte abgemessene Rohstoffmenge I am Gradanfang	feuchte abgemessene Rohstoffmenge I am Gradanfang	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	H0_NONE	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR277	sheckhy#1	sheckhy	feuchtes Arzneikompositum am Gradanfang	1	1	CURRENT_DEBT_ONLY	4	CKH_CPH_EXACT_FAMILY	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sheckhy#1	feuchtes Arzneikompositum am Gradanfang	feuchtes Arzneikompositum am Gradanfang	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR279	shedal#1	shedal	feuchte abgemessene Rohstoffmenge I in der Gradmitte	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	shedal#1	feuchte abgemessene Rohstoffmenge I in der Gradmitte	feuchte abgemessene Rohstoffmenge I in der Gradmitte	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR282	sheeey#1	sheeey	vollständig eingeweichtes Gut der Schlussstufe	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sheeey#1	vollständig eingeweichtes Gut der Schlussstufe	vollständig eingeweichtes Gut der Schlussstufe	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: CRITICAL
AR284	sheey#1	sheey	feucht am Ende des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sheey#1	feucht am Ende des Grades	feucht am Ende des Grades	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR286	sheody#1	sheody	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	sheody#1	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: angefeuchteter Ansatz, abgeschlossen; lebender Rivale: Einweichung|feuchte Zubereitung
AR288	shkeol#1	shkeol	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	shkeol#1	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	29	W1_WEAK_WORKING	29	W1_WEAK_WORKING	29	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: CRITICAL
AR289	shoko#1	shoko	erhitztes Mazerat	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	REPAIRED_IN_V84	PRODUCT_TO_VISIBLE_CORE	UNSUPPORTED_MACERATE_PRODUCT	shoko#V84_1	erhitzte Feuchtzubereitung	erhitzte Feuchtzubereitung	30	W1_WEAK_WORKING	44	W2_PROVISIONAL_WORKING	44	W2_PROVISIONAL_WORKING	H0_NONE	SH/O/K stützen Feuchtzubereitung plus Hitze.	Kein Mazeratkopf, Stoff oder Produkt ist unabhängig identifiziert.
AR293	shotchey#1	shotchey	Mazerat aus kalt bis Mittelstufe getrockneter Droge	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	shotchey#1	Mazerat aus kalt bis Mittelstufe getrockneter Droge	Mazerat aus kalt bis Mittelstufe getrockneter Droge	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Feuchtzubereitung|Einweichung
AR294	shx#1	shx	eingeweichtes Gummi	1	1	NO_LISTED_DEBT_LOW_OR_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REPAIRED_IN_V84	UNSUPPORTED_IDENTITY_REMOVAL	UNSUPPORTED_GUM_IDENTITY	shx#V84_1	eingeweicht	eingeweicht	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	29	W1_WEAK_WORKING	29	W1_WEAK_WORKING	H0_NONE	STATE_WET stützt die Feucht-/Einweichlesung.	X und Gummi sind ohne Identitätssignal; LOW-Singleton bleibt schwach.
AR295	shy#1	shy	feucht am Anfang des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	shy#1	feucht am Anfang des Grades	feucht am Anfang des Grades	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR296	solchedy#1	solchedy	bis zur Mittelstufe getrocknete Samenmasse	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	solchedy#1	bis zur Mittelstufe getrocknete Samenmasse	bis zur Mittelstufe getrocknete Samenmasse	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: getrockneter Samen/Saatgutstoff/-ansatz; lebender Rivale: Samenrückstand|Samenzubereitung
AR299	taiky#1	taiky	kalt angesetzte Charge, leicht angewärmt	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	taiky#1	kalt angesetzte Charge, leicht angewärmt	kalt angesetzte Charge, leicht angewärmt	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar
AR300	tail#1	tail	kaltgestellte Rohdroge II	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	tail#1	kaltgestellte Rohdroge II	kaltgestellte Rohdroge II	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar
AR301	tal#1	tal	Rohstoffklasse I, kalt am Gradanfang	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	tal#1	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, kalt am Gradanfang	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR304	tchedaiin#1	tchedaiin	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	tchedaiin#1	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	drei Dosen bis zur Mittelstufe kalt-getrocknete Droge	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR307	teeedy#1	teeedy	vollständig abgekühlte Zubereitung, fertig	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	teeedy#1	vollständig abgekühlte Zubereitung, fertig	vollständig abgekühlte Zubereitung, fertig	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: vollständig abgekühlt und abgeschlossen; lebender Rivale: Auszug|Absud
AR309	tolg#1	tolg	ein Gran kalten Drogenmaterials	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	REPAIRED_IN_V84	UNSUPPORTED_IDENTITY_REMOVAL	UNSUPPORTED_GRAN_AND_DRUG_IDENTITY	tolg#V84_1	kaltes Material	kaltes Material	21	W1_WEAK_WORKING	29	W1_WEAK_WORKING	29	W1_WEAK_WORKING	H0_NONE	T und der Materialträger stützen kalt plus Material.	Kein Mengensignal stützt Gran; G besitzt andernorts einen Abschlussrivalen; LOW-Quelle.
AR310	tshey#1	tshey	kalt und feucht in der Mitte des Grades	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	tshey#1	kalt und feucht in der Mitte des Grades	kalt und feucht in der Mitte des Grades	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR311	tshol#1	tshol	kalt eingeweichter Drogenstoff	1	1	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	tshol#1	kalt eingeweichter Drogenstoff	kalt eingeweichter Drogenstoff	29	W1_WEAK_WORKING	29	W1_WEAK_WORKING	29	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: CRITICAL
AR312	y#1	y	.	1	1	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	y#1	.	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei lokale Rechtsbezüge und ein EOS-Beleg sind positionsgebunden darstellbar.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Eintragsschluss; Oberflaeche besitzt 2 getrennte Kontextlesarten; Global liegen 270 Belege in acht Kontextklassen; nacktes y ist kein universelles deutsches Wort.
AR313	y#2	y	Hierzu:	3	3	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	y#2	Hierzu:	Hierzu:	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei lokale Rechtsbezüge und ein EOS-Beleg sind positionsgebunden darstellbar.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: bloßes Scharnier|neuer Unterposten; Oberflaeche besitzt 2 getrennte Kontextlesarten; Global liegen 270 Belege in acht Kontextklassen; nacktes y ist kein universelles deutsches Wort.
AR318	ydaiin#1	ydaiin	davon drei Maße	1	1	CURRENT_DEBT_ONLY	5	ABSTRACT_VALUE_AXIS	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ydaiin#1	davon drei Maße	davon drei Maße	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR319	yey#1	yey	hieran anschließend	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	yey#1	hieran anschließend	hieran anschließend	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die Position kann als lokaler Anschluss gerendert werden.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: CRITICAL; LOW/EXPLORATORY-Provenienz bleibt sichtbar; Singleton und Rendererwahl; keine Stoff- oder Aktionsbedeutung wird unabhängig getragen.
AR322	ykcho#1	ykcho	hieraus eine warme Trockenmischung bereiten	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ykcho#1	hieraus eine warme Trockenmischung bereiten	hieraus eine warme Trockenmischung bereiten	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: heiße Trockenzubereitung|Trockenextrakt
AR324	yky#1	yky	hierzu leicht erhitzen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	yky#1	hierzu leicht erhitzen	hierzu leicht erhitzen	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
AR326	ypchesy#1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ypchesy#1	hiervon Samenpulver bis zur Mittelstufe trocknen	hiervon Samenpulver bis zur Mittelstufe trocknen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar
AR327	ytcho#1	ytcho	hieraus eine kalte Trockenmischung herstellen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ytcho#1	hieraus eine kalte Trockenmischung herstellen	hieraus eine kalte Trockenmischung herstellen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Kaltansatz|Trockenmasse
