surface	reading_id	working_meaning_de	current_layer	semantic_scope	semantic_applicability	form_level	occurrence_count	page_count	locus_count	working_model_score_0_100_not_probability	working_model_level	source_gdts	positive_evidence_de	counterevidence_de	historical_confirmation	historical_analogue	relation_word_delta	global_export_scope	bound_span_ids	unconditional_global_export_allowed	v84_context_realizations_de	source_reading_ids
araram	araram#1	Drogenanteil I; davon ein Maß	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	30	W1_WEAK_WORKING	GDT694	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: ein Maß des Unteranteils I des Drogenanteils I	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	Drogenanteil I; davon ein Maß	araram#1
arl	arl#1	Anteil I der Holzdroge	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	30	W1_WEAK_WORKING	GDT694	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: erste Holzdrogenfraktion; lebender Rivale: Drogenanteil I; ein Pfund	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	Anteil I der Holzdroge	arl#1
arol	arol#GLOBAL	Grundauszug, Fraktion I	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	8	8	8	61	W3_SOLID_WORKING_THEORY	GDT664:EXACT_WHOLE	V48-Quelle GDT664:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 8 exakte ZL3b-Vorkommen auf 8 Seiten und 8 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Grundauszug, Fraktion I	arol#GLOBAL
arolkeey	arolkeey#GLOBAL	Drogenfraktion I, vollständig erhitzt	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	1	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT663:EXACT_WHOLE	V48-Quelle GDT663:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Drogenfraktion I, vollständig erhitzt	arolkeey#GLOBAL
aror	aror#1	eine Portion des Drogenanteils I	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	44	W2_PROVISIONAL_WORKING	GDT693	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	eine Portion des Drogenanteils I	aror#1
ary	ary#GLOBAL	Drogenfraktion I, abgeschlossen	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	15	13	15	66	W3_SOLID_WORKING_THEORY	GDT663:EXACT_WHOLE	V48-Quelle GDT663:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 15 exakte ZL3b-Vorkommen auf 13 Seiten und 15 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Drogenfraktion I, abgeschlossen	ary#GLOBAL
as	as#GLOBAL	ein gleicher Teil der Arzneispecies	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	11	10	11	58	W2_PROVISIONAL_WORKING	GDT665:EXACT_WHOLE	V48-Quelle GDT665:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 11 exakte ZL3b-Vorkommen auf 10 Seiten und 11 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	ein gleicher Teil der Arzneispecies	as#GLOBAL
ay	ay#GLOBAL	ein gleicher Teil, abgeschlossen	GLOBAL_V48_DEFAULT	KNOWN_CONTEXT_LICENSED	SEMANTIC_WORKING_READING	F2_CONTEXT_OR_READER_VARIANT	7	5	7	26	W1_WEAK_WORKING	GDT666:CONTEXT_SHORT_DEFAULT	V48-Quelle GDT666:CONTEXT_SHORT_DEFAULT mit Staerke CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY und Scope KNOWN_CONTEXT_LICENSED; 7 exakte ZL3b-Vorkommen auf 5 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	NONE	0	ein gleicher Teil, abgeschlossen	ay#GLOBAL
cfhar	cfhar#GLOBAL	Blütenfraktion I	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	1	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT664:EXACT_WHOLE	V48-Quelle GDT664:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Blütenfraktion I	cfhar#GLOBAL
ch	ch#GLOBAL	trockne	GLOBAL_V48_DEFAULT	KNOWN_CONTEXT_LICENSED	SEMANTIC_WORKING_READING	F2_CONTEXT_OR_READER_VARIANT	13	13	13	31	W1_WEAK_WORKING	GDT664:CONTEXT_SHORT_DEFAULT	V48-Quelle GDT664:CONTEXT_SHORT_DEFAULT mit Staerke CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY und Scope KNOWN_CONTEXT_LICENSED; 13 exakte ZL3b-Vorkommen auf 13 Seiten und 13 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	NONE	0	trockne	ch#GLOBAL
chag	chag#GLOBAL	ein Gran Trockendroge	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	1	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT666:EXACT_WHOLE	V48-Quelle GDT666:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	ein Gran Trockendroge	chag#GLOBAL
chaiiin	chaiiin#GLOBAL	trocken, Grad IV	GLOBAL_V48_DEFAULT	KNOWN_CONTEXT_LICENSED	SEMANTIC_WORKING_READING	F2_CONTEXT_OR_READER_VARIANT	1	1	1	46	W2_PROVISIONAL_WORKING	V13:QUALITY_DEGREE_SERIES	V48-Quelle V13:QUALITY_DEGREE_SERIES mit Staerke PRODUCTIVE_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	NONE	0	trocken, Grad IV	chaiiin#GLOBAL
chaiin	chaiin#GLOBAL	trocken, Grad III	GLOBAL_V48_DEFAULT	KNOWN_CONTEXT_LICENSED	SEMANTIC_WORKING_READING	F2_CONTEXT_OR_READER_VARIANT	48	36	47	59	W2_PROVISIONAL_WORKING	V13:QUALITY_DEGREE_SERIES	V48-Quelle V13:QUALITY_DEGREE_SERIES mit Staerke PRODUCTIVE_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 48 exakte ZL3b-Vorkommen auf 36 Seiten und 47 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	NONE	0	trocken, Grad III	chaiin#GLOBAL
chain	chain#GLOBAL	trocken, Grad II	GLOBAL_V48_DEFAULT	KNOWN_CONTEXT_LICENSED	SEMANTIC_WORKING_READING	F2_CONTEXT_OR_READER_VARIANT	19	17	18	59	W2_PROVISIONAL_WORKING	V13:QUALITY_DEGREE_SERIES	V48-Quelle V13:QUALITY_DEGREE_SERIES mit Staerke PRODUCTIVE_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 19 exakte ZL3b-Vorkommen auf 17 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	NONE	0	trocken, Grad II	chain#GLOBAL
chair	chair#1	trockener Drogenanteil II	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	30	W1_WEAK_WORKING	GDT694	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Anteil II des Trockenguts	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	trockener Drogenanteil II	chair#1
chakal	chakal#GLOBAL	Rohstoff I, trocken-heiß am Gradanfang	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	1	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT661:EXACT_WHOLE	V48-Quelle GDT661:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Rohstoff I, trocken-heiß am Gradanfang	chakal#GLOBAL
chal	chal#1	Rohstoffklasse I, trocken am Gradanfang	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	2	2	2	38	W1_WEAK_WORKING	GDT656	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	Rohstoffklasse I, trocken am Gradanfang	chal#1
cham	cham#GLOBAL	ein Maß Trockendroge	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	15	13	15	76	W3_SOLID_WORKING_THEORY	GDT665:EXACT_WHOLE	V48-Quelle GDT665:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 15 exakte ZL3b-Vorkommen auf 13 Seiten und 15 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	ein Maß Trockendroge	cham#GLOBAL
chan	chan#GLOBAL	trocken, Grad I	GLOBAL_V48_DEFAULT	KNOWN_CONTEXT_LICENSED	SEMANTIC_WORKING_READING	F2_CONTEXT_OR_READER_VARIANT	12	11	12	59	W2_PROVISIONAL_WORKING	V13:QUALITY_DEGREE_SERIES	V48-Quelle V13:QUALITY_DEGREE_SERIES mit Staerke PRODUCTIVE_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 12 exakte ZL3b-Vorkommen auf 11 Seiten und 12 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_KNOWN_CONTEXT_LICENSED_NO_UNCONDITIONAL_EXPORT	NONE	0	trocken, Grad I	chan#GLOBAL
char	char#1	trockener Drogenanteil I	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	30	W1_WEAK_WORKING	GDT694	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Trockenfraktion I; lebender Rivale: Anteil I des Trockenguts	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	trockener Drogenanteil I	char#1
chcfhy	chcfhy#GLOBAL	leicht getrocknete Blütenfraktion	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	2	2	2	48	W2_PROVISIONAL_WORKING	GDT666:EXACT_WHOLE	V48-Quelle GDT666:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	leicht getrocknete Blütenfraktion	chcfhy#GLOBAL
chckhal	chckhal#GLOBAL	trockenes Arzneikompositum, Rohstoffform I	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	4	4	4	61	W3_SOLID_WORKING_THEORY	GDT653:STRONG_LEARNED_HEAD_COMPOUND	V48-Quelle GDT653:STRONG_LEARNED_HEAD_COMPOUND mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	trockenes Arzneikompositum, Rohstoffform I	chckhal#GLOBAL
chckhan	chckhan#GLOBAL	trockenes Arzneikompositum auf Stufe I	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	1	1	1	46	W2_PROVISIONAL_WORKING	GDT665:EXACT_WHOLE	V48-Quelle GDT665:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	trockenes Arzneikompositum auf Stufe I	chckhan#GLOBAL
chckhd	chckhd#GLOBAL	trockenes Arzneikompositum, abgeschlossen	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	4	4	4	56	W2_PROVISIONAL_WORKING	GDT661:EXACT_WHOLE	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	trockenes Arzneikompositum, abgeschlossen	chckhd#GLOBAL
chckhdy	chckhdy#1	trockenes Arzneikompositum, Anfangsstufe erreicht	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	54	W2_PROVISIONAL_WORKING	GDT689	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Arzneikompositum: trocken, Gradanfang, abgeschlossen	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	trockenes Arzneikompositum, Anfangsstufe erreicht	chckhdy#1
chckhedy	chckhedy#GLOBAL	Arzneikompositum: trocken, Gradmitte, abgeschlossen	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	9	9	9	71	W3_SOLID_WORKING_THEORY	GDT651:REVISED_FOUR_SHELL_CKH_GRID	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 9 exakte ZL3b-Vorkommen auf 9 Seiten und 9 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Arzneikompositum: trocken, Gradmitte, abgeschlossen	chckhedy#GLOBAL
chckheey	chckheey#GLOBAL	Arzneikompositum: trocken, Gradende	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	1	1	1	41	W2_PROVISIONAL_WORKING	GDT651:REVISED_FOUR_SHELL_CKH_GRID	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Arzneikompositum: trocken, Gradende	chckheey#GLOBAL
chckhes	chckhes#GLOBAL	getrocknete Arzneikompositum-Charge auf mittlerer Stufe	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	1	1	1	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT666:EXACT_WHOLE	V48-Quelle GDT666:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	getrocknete Arzneikompositum-Charge auf mittlerer Stufe	chckhes#GLOBAL
chckhey	chckhey#GLOBAL	Arzneikompositum: trocken, Gradmitte	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	29	26	29	71	W3_SOLID_WORKING_THEORY	GDT651:REVISED_FOUR_SHELL_CKH_GRID	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 29 exakte ZL3b-Vorkommen auf 26 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Arzneikompositum: trocken, Gradmitte	chckhey#GLOBAL
chckhy	chckhy#V84_1	trockene Mischung, Anfangsstufe	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	45	W2_PROVISIONAL_WORKING	GDT651|GDT711	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Trockene CKH-Schwesterzelle und Anfangszelle sind sichtbar.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Mischung ist ein gelernter Familienkopf, keine freie CKH- oder Arzneibedeutung.	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	trockene Mischung, Anfangsstufe	chckhy#1
chcphedy	chcphedy#GLOBAL	Arzneikompositum bis zur Mittelstufe trocknen und abschließen	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	4	4	4	66	W3_SOLID_WORKING_THEORY	GDT666:EXACT_WHOLE	V48-Quelle GDT666:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	Arzneikompositum bis zur Mittelstufe trocknen und abschließen	chcphedy#GLOBAL
chcphey	chcphey#1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	ACTIVE_V84_LEXICAL_CORE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	2	2	2	46	W2_PROVISIONAL_WORKING	GDT675	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	H0_NONE	NONE	0_GDT696_TO_GDT709	ACTIVE_WORKING_DEFAULT	NONE	1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	chcphey#1
chcth	chcth#GLOBAL	getrocknete Kraut- oder Blattdroge	GLOBAL_V48_DEFAULT	KNOWN_EXACT_WHOLE	SEMANTIC_WORKING_READING	F3_EXACT_ZL3B_WHOLE	2	2	2	48	W2_PROVISIONAL_WORKING	GDT666:EXACT_WHOLE	V48-Quelle GDT666:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	H0_NONE	NONE	0_GDT696_TO_GDT709	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	1	getrocknete Kraut- oder Blattdroge	chcth#GLOBAL
