physical_page	locus	kind	owner_id	visible_owner_de	surface_sequence	component_sequence	portable_reading_de	local_workshop_reading_de	groups
f88v	f88v.19	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	O+D_ADDR+AIIN | SH+E+O | OL | OK+EE+Y | OL+AIIN | CHEO+Y | CH+O+CTH+E+Y | OT+E+O+Y | Y	AUSFÜHREN · TEIL · MASS ; HALTEN · KURZ · AUSFÜHREN ; FORTSETZEN ; SETZEN · LÄNGER · POSTEN ; FORTSETZEN · MASS ; AUSZUG · POSTEN ; NEHMEN · AUSFÜHREN · BEREIT · KURZ · POSTEN ; DANACH · KURZ · AUSFÜHREN · POSTEN ; POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · den Arbeitsschritt ausführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: denselben Ansatz fortführen · nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · den Arbeitsschritt ausführen · gebrauchsfertig · kurz einwirken lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten	9
f88v	f88v.20	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	sqokeodaiin cheody oteol cheockhy chody	S+OK+E+O+D_ADDR+AIIN | CHEO+Y | OT+E+OL | CHEO+CKH+Y | CH+O+D_ADDR+Y	AUSWÄHLEN · SETZEN · KURZ · AUSFÜHREN · TEIL · MASS ; AUSZUG · POSTEN ; DANACH · KURZ · FORTSETZEN ; AUSZUG · DURCHLASS · POSTEN ; NEHMEN · AUSFÜHREN · TEIL · POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten	5
f88v	f88v.21	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	toairy oteeody cpheody ykchey dam cheor chaly korain	D_ADDR+O+AIR | OT+EE+O+DY | CPH+E+O+DY | Y+K+CH+E+Y | DA+AM_ADDR | CHEO+R | CH+AL+Y | OR+AIN	TEIL · AUSFÜHREN · LAUF ; DANACH · LÄNGER · AUSFÜHREN · SCHLUSS ; UMLEITEN · KURZ · AUSFÜHREN · SCHLUSS ; POSTEN · GEBEN · NEHMEN · KURZ · POSTEN ; ZWEIT · INNEN ; AUSZUG · MERKEN ; NEHMEN · ZIEL · POSTEN ; ANSATZ · PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · den Arbeitsschritt ausführen · der Flüssigkeitslauf ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · länger halten oder ziehen lassen · den Arbeitsschritt ausführen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: in einen anderen Empfänger leiten · kurz einwirken lassen · den Arbeitsschritt ausführen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · vom bezeichneten Pflanzenteil entnehmen · kurz einwirken lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: zweiter Ansatz oder zweite Zugabe · im Gefäß oder inneren Anteil ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · Teilgang oder Zustand merken ; am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · in das Zielgefäß oder an die Gebrauchsstelle · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: der laufende Ansatz · eine Portion	8
f88v	f88v.22	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	dairodain ykeodain dain shedy qoteo lchdy qokeo r ain	D_ADDR+AIR+O+D_ADDR+AIN | Y+K+E+O+D_ADDR+AIN | AIN | SHED+DY | OT+E+O | L+CHD+Y | OK+E+O | R | AIN	TEIL · LAUF · AUSFÜHREN · TEIL · PORTION ; POSTEN · GEBEN · KURZ · AUSFÜHREN · TEIL · PORTION ; PORTION ; ABSETZEN · SCHLUSS ; DANACH · KURZ · AUSFÜHREN ; LEITEN · UMSETZEN · POSTEN ; SETZEN · KURZ · AUSFÜHREN ; MERKEN ; PORTION	am Stoffbild zweite Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · der Flüssigkeitslauf · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · eine Portion ; am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · eine Portion ; am Stoffbild zweite Gefaess-/Zutatengruppe: eine Portion ; am Stoffbild zweite Gefaess-/Zutatengruppe: stehen und absetzen lassen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: den nächsten Teilgang nehmen · kurz einwirken lassen · den Arbeitsschritt ausführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: gießen, abführen oder durchleiten · in ein anderes Gefäß versetzen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: Teilgang oder Zustand merken ; am Stoffbild zweite Gefaess-/Zutatengruppe: eine Portion	9
f88v	f88v.23	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	tol keeodaiin qoky sheol daiin chees aiin chokar daimd	T+OL | T+E+O+AIIN | OK+Y | SH+E+OL | AIIN | SH+EE+S_ADDR | AIIN | OK+AR | DA+IIN+M_LOCAL	STELLEN · FORTSETZEN ; STELLEN · KURZ · AUSFÜHREN · MASS ; SETZEN · POSTEN ; HALTEN · KURZ · FORTSETZEN ; MASS ; HALTEN · LÄNGER · SONDERORT ; MASS ; SETZEN · QUELLE ; ZWEIT · STUFE · MITTE	am Stoffbild zweite Gefaess-/Zutatengruppe: Menge, Dauer oder Stufe stellen · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: Menge, Dauer oder Stufe stellen · kurz einwirken lassen · den Arbeitsschritt ausführen · nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · denselben Ansatz fortführen ; am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · länger halten oder ziehen lassen · besonders bezeichnete Materialstelle ; am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · aus Wurzelstock oder Vorrat ; am Stoffbild zweite Gefaess-/Zutatengruppe: zweiter Ansatz oder zweite Zugabe · Ernte-, Reife- oder Arbeitsstufe · im Mittelgefäß oder mittleren Anteil	9
f88v	f88v.24	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	daiin sheor sheedy daiin shoy qokeody doy dair	AIIN | SH+E+OR | SH+EE+DY | AIIN | SH+O+Y | OK+E+O+D_ADDR+Y | D_ADDR+O+Y | D_ADDR+AIR	MASS ; HALTEN · KURZ · ANSATZ ; HALTEN · LÄNGER · SCHLUSS ; MASS ; HALTEN · AUSFÜHREN · POSTEN ; SETZEN · KURZ · AUSFÜHREN · TEIL · POSTEN ; TEIL · AUSFÜHREN · POSTEN ; TEIL · LAUF	am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · der laufende Ansatz ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · länger halten oder ziehen lassen · Teilansatz abschließen ; am Stoffbild zweite Gefaess-/Zutatengruppe: nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · kurz einwirken lassen · den Arbeitsschritt ausführen · Wurzel-, Blatt-, Blüten- oder Fruchtteil · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · den Arbeitsschritt ausführen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: Wurzel-, Blatt-, Blüten- oder Fruchtteil · der Flüssigkeitslauf	8
f88v	f88v.25	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	ykeey sheor tos checkhy dain cheos cheockhy saldy	Y+K+EE+Y | SH+E+OR | T+O+S | CH+E+CKH+Y | AIN | CHEO+S | CHEO+CKH+Y | S+AL+DY	POSTEN · GEBEN · LÄNGER · POSTEN ; HALTEN · KURZ · ANSATZ ; STELLEN · AUSFÜHREN · AUSWÄHLEN ; NEHMEN · KURZ · DURCHLASS · POSTEN ; PORTION ; AUSZUG · AUSWÄHLEN ; AUSZUG · DURCHLASS · POSTEN ; AUSWÄHLEN · ZIEL · SCHLUSS	am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten · dem Ansatz zugeben · länger halten oder ziehen lassen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: halten, ziehen oder stehen lassen · kurz einwirken lassen · der laufende Ansatz ; am Stoffbild zweite Gefaess-/Zutatengruppe: Menge, Dauer oder Stufe stellen · den Arbeitsschritt ausführen · den bezeichneten Drogenposten wählen ; am Stoffbild zweite Gefaess-/Zutatengruppe: vom bezeichneten Pflanzenteil entnehmen · kurz einwirken lassen · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: eine Portion ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · den bezeichneten Drogenposten wählen ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · durch Tuch, Sieb oder Auslass · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · in das Zielgefäß oder an die Gebrauchsstelle · Teilansatz abschließen	8
f88v	f88v.26	P	F88V_BATCH_B	zweite Gefaess-/Zutatengruppe	saiin choky cheor shy	S+AIIN | OK+Y | CHEO+R | Y	AUSWÄHLEN · MASS ; SETZEN · POSTEN ; AUSZUG · MERKEN ; POSTEN	am Stoffbild zweite Gefaess-/Zutatengruppe: den bezeichneten Drogenposten wählen · nach vorgeschriebenem Maß ; am Stoffbild zweite Gefaess-/Zutatengruppe: im Ansatz ansetzen · dieser Pflanzen-/Drogenposten ; am Stoffbild zweite Gefaess-/Zutatengruppe: der gewonnene Auszug · Teilgang oder Zustand merken ; am Stoffbild zweite Gefaess-/Zutatengruppe: dieser Pflanzen-/Drogenposten	4
f88v	f88v.27	L	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	daramdal	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	1
f88v	f88v.28	L	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	otydary	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	1
f88v	f88v.29	L	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	otdordy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	1
f88v	f88v.30	L	F88V_BATCH_C	dritte Gefaess-/Zutatengruppe	dararda	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	1
f71v	f71v.1	C	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	osheo parar oteeodaiin she ateey daiin oteokeey dal al oteey teey dy otchy keey sheeo ochey chey otcheodal sheealody cheol otar okam oteodar chpchy ar al aiin oteoshar okeodaly oteey teeey oteey keor or arol cheols okaikaly	O+SH+E+O | P+AR+AR | OT+EE+O+D_ADDR+AIIN | SH+E | A_ADDR+T+EE+Y | AIIN | OT+E+O+K+EE+Y | AL | AL | OT+EE+Y | T+EE+Y | Y | OT+CH+Y | K+EE+Y | SH+EE+O | O+CH+E+Y | Y | OT+CHEO+D_ADDR+AL | SH+EE+AL+O+DY | CHEO+L | OT+AR | OK+AM_ADDR | OT+E+O+D_ADDR+AR | CH+P+CH+Y | AR | AL | AIIN | OT+E+O+SH+AR | OK+E+O+D_ADDR+AL+Y | OT+EE+Y | T+EEE+Y | OT+EE+Y | K+E+OR | OR | AR+OL | CHEO+L+S | OK+A_ADDR+IIN+K+AL+Y	AUSFÜHREN · HALTEN · KURZ · AUSFÜHREN ; EINSETZEN · QUELLE · QUELLE ; DANACH · LÄNGER · AUSFÜHREN · TEIL · MASS ; HALTEN · KURZ ; ORT · STELLEN · LÄNGER · POSTEN ; MASS ; DANACH · KURZ · AUSFÜHREN · GEBEN · LÄNGER · POSTEN ; ZIEL ; ZIEL ; DANACH · LÄNGER · POSTEN ; STELLEN · LÄNGER · POSTEN ; POSTEN ; DANACH · NEHMEN · POSTEN ; GEBEN · LÄNGER · POSTEN ; HALTEN · LÄNGER · AUSFÜHREN ; AUSFÜHREN · NEHMEN · KURZ · POSTEN ; POSTEN ; DANACH · AUSZUG · TEIL · ZIEL ; HALTEN · LÄNGER · ZIEL · AUSFÜHREN · SCHLUSS ; AUSZUG · LEITEN ; DANACH · QUELLE ; SETZEN · INNEN ; DANACH · KURZ · AUSFÜHREN · TEIL · QUELLE ; NEHMEN · EINSETZEN · NEHMEN · POSTEN ; QUELLE ; ZIEL ; MASS ; DANACH · KURZ · AUSFÜHREN · HALTEN · QUELLE ; SETZEN · KURZ · AUSFÜHREN · TEIL · ZIEL · POSTEN ; DANACH · LÄNGER · POSTEN ; STELLEN · VOLL · POSTEN ; DANACH · LÄNGER · POSTEN ; GEBEN · KURZ · ANSATZ ; ANSATZ ; QUELLE · FORTSETZEN ; AUSZUG · LEITEN · AUSWÄHLEN ; SETZEN · ORT · STUFE · GEBEN · ZIEL · POSTEN	im Ring erste lokale Figuren-/Sternringgruppe: eingetragene Operation ausführen · Posten festhalten · erster Grad · eingetragene Operation ausführen ; im Ring erste lokale Figuren-/Sternringgruppe: in Ring/Tabelle eintragen · Quellplatz · Quellplatz ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · eingetragene Operation ausführen · Unterplatz · eingetragenes Maß oder Tabellenwert ; im Ring erste lokale Figuren-/Sternringgruppe: Posten festhalten · erster Grad ; im Ring erste lokale Figuren-/Sternringgruppe: lokale Adresse · Stellung oder Grad setzen · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: eingetragenes Maß oder Tabellenwert ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · erster Grad · eingetragene Operation ausführen · Wert zuordnen · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: Zielplatz ; im Ring erste lokale Figuren-/Sternringgruppe: Zielplatz ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: Stellung oder Grad setzen · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · Eintrag entnehmen/wählen · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: Wert zuordnen · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: Posten festhalten · zweiter/längerer Grad · eingetragene Operation ausführen ; im Ring erste lokale Figuren-/Sternringgruppe: eingetragene Operation ausführen · Eintrag entnehmen/wählen · erster Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · lokale Eintragsklasse · Unterplatz · Zielplatz ; im Ring erste lokale Figuren-/Sternringgruppe: Posten festhalten · zweiter/längerer Grad · Zielplatz · eingetragene Operation ausführen · Eintrag schließen ; im Ring erste lokale Figuren-/Sternringgruppe: lokale Eintragsklasse · zu verbundenem Platz führen ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · Quellplatz ; im Ring erste lokale Figuren-/Sternringgruppe: Posten aktivieren · Innenring/-platz ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · erster Grad · eingetragene Operation ausführen · Unterplatz · Quellplatz ; im Ring erste lokale Figuren-/Sternringgruppe: Eintrag entnehmen/wählen · in Ring/Tabelle eintragen · Eintrag entnehmen/wählen · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: Quellplatz ; im Ring erste lokale Figuren-/Sternringgruppe: Zielplatz ; im Ring erste lokale Figuren-/Sternringgruppe: eingetragenes Maß oder Tabellenwert ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · erster Grad · eingetragene Operation ausführen · Posten festhalten · Quellplatz ; im Ring erste lokale Figuren-/Sternringgruppe: Posten aktivieren · erster Grad · eingetragene Operation ausführen · Unterplatz · Zielplatz · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: Stellung oder Grad setzen · voller Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring erste lokale Figuren-/Sternringgruppe: Wert zuordnen · erster Grad · Eintragsgruppe ; im Ring erste lokale Figuren-/Sternringgruppe: Eintragsgruppe ; im Ring erste lokale Figuren-/Sternringgruppe: Quellplatz · in derselben Reihe fortfahren ; im Ring erste lokale Figuren-/Sternringgruppe: lokale Eintragsklasse · zu verbundenem Platz führen · Ring-/Sternplatz wählen ; im Ring erste lokale Figuren-/Sternringgruppe: Posten aktivieren · lokale Adresse · Grad/Stufe · Wert zuordnen · Zielplatz · dieser Himmels-/Ringposten	37
f71v	f71v.2	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	char arom	LOCAL_ADDRESS | LOCAL_ADDRESS	BILDADRESSE ; BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe ; Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	2
f71v	f71v.3	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	chfaly	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	1
f71v	f71v.4	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	okolar	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	1
f71v	f71v.5	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	otchody	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	1
f71v	f71v.6	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	alcphy	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	1
f71v	f71v.7	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	otaiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	1
f71v	f71v.8	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	okaraiin	LOCAL_ADDRESS	BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	1
f71v	f71v.9	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	otar ar aly	LOCAL_ADDRESS | LOCAL_ADDRESS | LOCAL_ADDRESS	BILDADRESSE ; BILDADRESSE ; BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe ; Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe ; Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	3
f71v	f71v.10	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	opalar am dan	LOCAL_ADDRESS | LOCAL_ADDRESS | LOCAL_ADDRESS	BILDADRESSE ; BILDADRESSE ; BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe ; Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe ; Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	3
f71v	f71v.11	L	F71V_RING_A	erste lokale Figuren-/Sternringgruppe	opalor ar	LOCAL_ADDRESS | LOCAL_ADDRESS	BILDADRESSE ; BILDADRESSE	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe ; Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	2
f71v	f71v.12	C	F71V_RING_B	zweite lokale Figuren-/Sternringgruppe	chal oteeos al sheky okalar ar okeo dar oty oto kaiin chey tal otchr chtos cheor shepchol otor sheo shopcho ar aly okeo cheey otal al shldy otaly okol sheeor	CH+AL | OT+EE+O+S_ADDR | AL | SH+E+K+Y | OK+AL+AR | AR | OK+E+O | D_ADDR+AR | OT+Y | OT+Y | K+AIIN | Y | T+AL | OT+CH+R | CH+T+O+S | CHEO+R | SH+E+P+CH+OL | OT+OR | SH+E+O | SH+O+P+CH+O | AR | AL+Y | OK+E+O | SH+EE+Y | OT+AL | AL | SH+L+DY | OT+AL+Y | OK+OL | SH+EE+OR	NEHMEN · ZIEL ; DANACH · LÄNGER · AUSFÜHREN · SONDERORT ; ZIEL ; HALTEN · KURZ · GEBEN · POSTEN ; SETZEN · ZIEL · QUELLE ; QUELLE ; SETZEN · KURZ · AUSFÜHREN ; TEIL · QUELLE ; DANACH · POSTEN ; DANACH · POSTEN ; GEBEN · MASS ; POSTEN ; STELLEN · ZIEL ; DANACH · NEHMEN · MERKEN ; NEHMEN · STELLEN · AUSFÜHREN · AUSWÄHLEN ; AUSZUG · MERKEN ; HALTEN · KURZ · EINSETZEN · NEHMEN · FORTSETZEN ; DANACH · ANSATZ ; HALTEN · KURZ · AUSFÜHREN ; HALTEN · AUSFÜHREN · EINSETZEN · NEHMEN · AUSFÜHREN ; QUELLE ; ZIEL · POSTEN ; SETZEN · KURZ · AUSFÜHREN ; HALTEN · LÄNGER · POSTEN ; DANACH · ZIEL ; ZIEL ; HALTEN · LEITEN · SCHLUSS ; DANACH · ZIEL · POSTEN ; SETZEN · FORTSETZEN ; HALTEN · LÄNGER · ANSATZ	im Ring zweite lokale Figuren-/Sternringgruppe: Eintrag entnehmen/wählen · Zielplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: nächster Platz · zweiter/längerer Grad · eingetragene Operation ausführen · Sternstelle ; im Ring zweite lokale Figuren-/Sternringgruppe: Zielplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten festhalten · erster Grad · Wert zuordnen · dieser Himmels-/Ringposten ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten aktivieren · Zielplatz · Quellplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: Quellplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten aktivieren · erster Grad · eingetragene Operation ausführen ; im Ring zweite lokale Figuren-/Sternringgruppe: Unterplatz · Quellplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: nächster Platz · dieser Himmels-/Ringposten ; im Ring zweite lokale Figuren-/Sternringgruppe: nächster Platz · dieser Himmels-/Ringposten ; im Ring zweite lokale Figuren-/Sternringgruppe: Wert zuordnen · eingetragenes Maß oder Tabellenwert ; im Ring zweite lokale Figuren-/Sternringgruppe: dieser Himmels-/Ringposten ; im Ring zweite lokale Figuren-/Sternringgruppe: Stellung oder Grad setzen · Zielplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: nächster Platz · Eintrag entnehmen/wählen · Platz oder Zustand merken ; im Ring zweite lokale Figuren-/Sternringgruppe: Eintrag entnehmen/wählen · Stellung oder Grad setzen · eingetragene Operation ausführen · Ring-/Sternplatz wählen ; im Ring zweite lokale Figuren-/Sternringgruppe: lokale Eintragsklasse · Platz oder Zustand merken ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten festhalten · erster Grad · in Ring/Tabelle eintragen · Eintrag entnehmen/wählen · in derselben Reihe fortfahren ; im Ring zweite lokale Figuren-/Sternringgruppe: nächster Platz · Eintragsgruppe ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten festhalten · erster Grad · eingetragene Operation ausführen ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten festhalten · eingetragene Operation ausführen · in Ring/Tabelle eintragen · Eintrag entnehmen/wählen · eingetragene Operation ausführen ; im Ring zweite lokale Figuren-/Sternringgruppe: Quellplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: Zielplatz · dieser Himmels-/Ringposten ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten aktivieren · erster Grad · eingetragene Operation ausführen ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten festhalten · zweiter/längerer Grad · dieser Himmels-/Ringposten ; im Ring zweite lokale Figuren-/Sternringgruppe: nächster Platz · Zielplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: Zielplatz ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten festhalten · zu verbundenem Platz führen · Eintrag schließen ; im Ring zweite lokale Figuren-/Sternringgruppe: nächster Platz · Zielplatz · dieser Himmels-/Ringposten ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten aktivieren · in derselben Reihe fortfahren ; im Ring zweite lokale Figuren-/Sternringgruppe: Posten festhalten · zweiter/längerer Grad · Eintragsgruppe	30
