edition	page	physical_leaf	window_start	model	status	paragraph_ids	observed_suffixes	unknown_suffixes	pair_conflicts	R5_noninjective	independent_confirmation_leaves
ZL3b	f104r	104	f104r|f104r.16-f104r.18	R5	CONTRADICTED	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	qokain qolar or chockhar otalkshedy;dsheedy qokaiin chear olkchedy charaiin;airam shar sheey kar sheody;cheedar or air cheoltar arodly;olkeeey olcheo lkaiin chey raly;qodal chey chol cheol olaly;okaiin [o:a]rcheol qokchol kcheody qotchdy	4	[[1,2],[1,5],[2,5]]		0
ZL3b	f104r	104	f104r|f104r.19-f104r.21	R1	CONTRADICTED	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	charaiin;sheody;arodly;raly;olaly;qotchdy;cholkar	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104r	104	f104r|f104r.19-f104r.21	R5	CONTRADICTED	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	dsheedy qokaiin chear olkchedy charaiin;airam shar sheey kar sheody;cheedar or air cheoltar arodly;olkeeey olcheo lkaiin chey raly;qodal chey chol cheol olaly;okaiin [o:a]rcheol qokchol kcheody qotchdy;oqockhy dar y lshedy cholkar	4	[[1,4],[1,7],[4,7]]		0
ZL3b	f104r	104	f104r|f104r.22-f104r.26	R1	CONTRADICTED	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	sheody;arodly;raly;olaly;qotchdy;cholkar;otaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104r	104	f104r|f104r.22-f104r.26	R5	CONTRADICTED	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	airam shar sheey kar sheody;cheedar or air cheoltar arodly;olkeeey olcheo lkaiin chey raly;qodal chey chol cheol olaly;okaiin [o:a]rcheol qokchol kcheody qotchdy;oqockhy dar y lshedy cholkar;ar chedy qokaiin otaiin otaiin	4	[[3,6],[3,7],[6,7]]	7	0
ZL3b	f104v	104	f104v|f104v.1-f104v.5	R1	CONTRADICTED	f104v|f104v.1-f104v.5;f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26	chedal;cheodalol;daiin;daindl;sarain;chodain;chochs	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.1-f104v.5	R5	CONTRADICTED	f104v|f104v.1-f104v.5;f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26	chdeey oeeodain s airol chedal;chedy cheedy chedy sol cheodalol;qokchd qotol qokol qokol daiin;lcheolshedy s aiin cheky daindl;qokaiin lkar ytaiin otcheochy sarain;sheedy qokaiin shokchey qokeey chodain;ysheor sheey qodaiin chodar chochs	2	[[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	3	0
ZL3b	f104v	104	f104v|f104v.6-f104v.7	R1	CONTRADICTED	f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28	cheodalol;daiin;daindl;sarain;chodain;chochs;cheody	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.6-f104v.7	R5	CONTRADICTED	f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28	chedy cheedy chedy sol cheodalol;qokchd qotol qokol qokol daiin;lcheolshedy s aiin cheky daindl;qokaiin lkar ytaiin otcheochy sarain;sheedy qokaiin shokchey qokeey chodain;ysheor sheey qodaiin chodar chochs;qokchy daiin chody qodaiin cheody	1	[[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	2	0
ZL3b	f104v	104	f104v|f104v.8-f104v.11	R1	CONTRADICTED	f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31	daiin;daindl;sarain;chodain;chochs;cheody;lkeedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.8-f104v.11	R5	CONTRADICTED	f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31	qokchd qotol qokol qokol daiin;lcheolshedy s aiin cheky daindl;qokaiin lkar ytaiin otcheochy sarain;sheedy qokaiin shokchey qokeey chodain;ysheor sheey qodaiin chodar chochs;qokchy daiin chody qodaiin cheody;sheody qokair qoeey cheey lkeedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]	1	0
ZL3b	f104v	104	f104v|f104v.12-f104v.14	R1	CONTRADICTED	f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34	daindl;sarain;chodain;chochs;cheody;lkeedy;olcho	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.12-f104v.14	R5	CONTRADICTED	f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34	lcheolshedy s aiin cheky daindl;qokaiin lkar ytaiin otcheochy sarain;sheedy qokaiin shokchey qokeey chodain;ysheor sheey qodaiin chodar chochs;qokchy daiin chody qodaiin cheody;sheody qokair qoeey cheey lkeedy;okaiin chokain okain cheol olcho	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.15-f104v.18	R1	CONTRADICTED	f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36	sarain;chodain;chochs;cheody;lkeedy;olcho;qokcheodaiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.15-f104v.18	R5	CONTRADICTED	f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36	qokaiin lkar ytaiin otcheochy sarain;sheedy qokaiin shokchey qokeey chodain;ysheor sheey qodaiin chodar chochs;qokchy daiin chody qodaiin cheody;sheody qokair qoeey cheey lkeedy;okaiin chokain okain cheol olcho;aiir sheos qoiiin okeedy qokcheodaiin	1	[[1,2],[1,3],[1,4],[1,5],[1,6],[2,3],[2,4],[2,5],[2,6],[3,4],[3,5],[3,6],[4,5],[4,6],[5,6]]		0
ZL3b	f104v	104	f104v|f104v.19-f104v.21	R1	CONTRADICTED	f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40	chodain;chochs;cheody;lkeedy;olcho;qokcheodaiin;qoky	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.19-f104v.21	R5	CONTRADICTED	f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40	sheedy qokaiin shokchey qokeey chodain;ysheor sheey qodaiin chodar chochs;qokchy daiin chody qodaiin cheody;sheody qokair qoeey cheey lkeedy;okaiin chokain okain cheol olcho;aiir sheos qoiiin okeedy qokcheodaiin;qokeey aiin odain orchedy qoky	2	[[1,2],[1,3],[1,4],[1,5],[2,3],[2,4],[2,5],[3,4],[3,5],[4,5]]		0
ZL3b	f104v	104	f104v|f104v.22-f104v.26	R1	CONTRADICTED	f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40;f104v|f104v.41-f104v.44	chochs;cheody;lkeedy;olcho;qokcheodaiin;qoky;okeey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f104v	104	f104v|f104v.22-f104v.26	R5	CONTRADICTED	f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40;f104v|f104v.41-f104v.44	ysheor sheey qodaiin chodar chochs;qokchy daiin chody qodaiin cheody;sheody qokair qoeey cheey lkeedy;okaiin chokain okain cheol olcho;aiir sheos qoiiin okeedy qokcheodaiin;qokeey aiin odain orchedy qoky;chey okeeey qokeeey okeey okeey	3	[[1,2],[1,3],[1,4],[2,3],[2,4],[3,4]]		0
ZL3b	f105r	105	f105r|f105r.1-f105r.5	R1	CONTRADICTED	f105r|f105r.1-f105r.5;f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27	otey;ytam;ot;oral;chefchedy;airols;cphedy	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105r	105	f105r|f105r.1-f105r.5	R5	CONTRADICTED	f105r|f105r.1-f105r.5;f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27	cheod or aiiroekey otchdy otey;okchey sairy ore daiindy ytam;qoked shedy qoteody cheedy ot;aiin odal oiir okeedy oral;ols dchees opchey aeeod[ch:ee]y chefchedy;cheodkedy chedy decthdy daiiils airols;al r lal cheesy cphedy	2	[[1,2],[1,3],[1,4],[1,6],[2,3],[2,4],[2,6],[3,4],[3,6],[4,6]]		0
ZL3b	f105r	105	f105r|f105r.6-f105r.10	R1	CONTRADICTED	f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30	ytam;ot;oral;chefchedy;airols;cphedy;cheolkary	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105r	105	f105r|f105r.6-f105r.10	R5	CONTRADICTED	f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30	okchey sairy ore daiindy ytam;qoked shedy qoteody cheedy ot;aiin odal oiir okeedy oral;ols dchees opchey aeeod[ch:ee]y chefchedy;cheodkedy chedy decthdy daiiils airols;al r lal cheesy cphedy;teey tair cheody qokolky cheolkary	3	[[1,2],[1,3],[1,5],[2,3],[2,5],[3,5]]		0
ZL3b	f105r	105	f105r|f105r.11-f105r.13	R1	CONTRADICTED	f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34	ot;oral;chefchedy;airols;cphedy;cheolkary;alkam	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105r	105	f105r|f105r.11-f105r.13	R5	CONTRADICTED	f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34	qoked shedy qoteody cheedy ot;aiin odal oiir okeedy oral;ols dchees opchey aeeod[ch:ee]y chefchedy;cheodkedy chedy decthdy daiiils airols;al r lal cheesy cphedy;teey tair cheody qokolky cheolkary;al oees al ar alkam	3	[[1,2],[1,4],[1,7],[2,4],[2,7],[4,7]]	7	0
ZL3b	f105r	105	f105r|f105r.14-f105r.16	R1	CONTRADICTED	f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.37	oral;chefchedy;airols;cphedy;cheolkary;alkam;otaly	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105r	105	f105r|f105r.14-f105r.16	R5	CONTRADICTED	f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.37	aiin odal oiir okeedy oral;ols dchees opchey aeeod[ch:ee]y chefchedy;cheodkedy chedy decthdy daiiils airols;al r lal cheesy cphedy;teey tair cheody qokolky cheolkary;al oees al ar alkam;otaiin otoiir chedaiin otair otaly	3	[[1,3],[1,6],[1,7],[3,6],[3,7],[6,7]]	6	0
ZL3b	f105v	105	f105v|f105v.1-f105v.4	R1	CONTRADICTED	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24	chedaiin;lchedr;lkchdal;olkaiin;am;cheey;fchedypaiin	1	[[1,2],[1,3],[1,5],[1,6],[1,7],[2,3],[2,5],[2,6],[2,7],[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105v	105	f105v|f105v.1-f105v.4	R5	CONTRADICTED	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24	chdor olar ol keeol chedaiin;otair ol olkaiin okairody lchedr;otar al kair okees lkchdal;lkl dl lklor diiin olkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin	2	[[1,2],[1,3],[1,5],[1,6],[2,3],[2,5],[2,6],[3,5],[3,6],[5,6]]		0
ZL3b	f105v	105	f105v|f105v.5-f105v.7	R1	CONTRADICTED	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28	lchedr;lkchdal;olkaiin;am;cheey;fchedypaiin;otaiin	1	[[1,2],[1,4],[1,5],[1,6],[1,7],[2,4],[2,5],[2,6],[2,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105v	105	f105v|f105v.5-f105v.7	R5	CONTRADICTED	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28	otair ol olkaiin okairody lchedr;otar al kair okees lkchdal;lkl dl lklor diiin olkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin;ar al odor aiil otaiin	2	[[1,2],[1,4],[1,5],[1,7],[2,4],[2,5],[2,7],[4,5],[4,7],[5,7]]		0
ZL3b	f105v	105	f105v|f105v.8-f105v.13	R1	CONTRADICTED	f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	lkchdal;olkaiin;am;cheey;fchedypaiin;otaiin;daiin	1	[[1,3],[1,4],[1,5],[1,6],[1,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105v	105	f105v|f105v.8-f105v.13	R5	CONTRADICTED	f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	otar al kair okees lkchdal;lkl dl lklor diiin olkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin;ar al odor aiil otaiin;otaiin aiidy okchd otar daiin	2	[[1,3],[1,4],[1,6],[1,7],[3,4],[3,6],[3,7],[4,6],[4,7],[6,7]]		0
ZL3b	f105v	105	f105v|f105v.14-f105v.17	R1	CONTRADICTED	f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	olkaiin;am;cheey;fchedypaiin;otaiin;daiin;okshey	1	[[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f105v	105	f105v|f105v.14-f105v.17	R5	CONTRADICTED	f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	lkl dl lklor diiin olkaiin;okeed ail kchey rokaix am;cheodaiin chedal air okaiin cheey;oto daiin ckheol lkol fchedypaiin;ar al odor aiil otaiin;otaiin aiidy okchd otar daiin;aildy cheody oaiir ain okshey	2	[[2,3],[2,5],[2,6],[2,7],[3,5],[3,6],[3,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.1-f106r.3	R1	CONTRADICTED	f106r|f106r.1-f106r.3;f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21	cheos;cheees;qokar;dchedy;okeor;aiinchodar;okain	1	[[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.1-f106r.3	R5	CONTRADICTED	f106r|f106r.1-f106r.3;f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21	lchedy lkchedy ytchdy or cheos;ychedy qokam sheol qokor cheees;qokain chocphol lchedy qocheo qokar;okeey lcheedy olkeey qokeeo dchedy;dolchedy otair otal chedy okeor;lshedy qockhey qokedain or aiinchodar;qokchedy cheo lkeedy chearaiin okain	1	[[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.4-f106r.7	R1	CONTRADICTED	f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23	cheees;qokar;dchedy;okeor;aiinchodar;okain;aror	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.4-f106r.7	R5	CONTRADICTED	f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23	ychedy qokam sheol qokor cheees;qokain chocphol lchedy qocheo qokar;okeey lcheedy olkeey qokeeo dchedy;dolchedy otair otal chedy okeor;lshedy qockhey qokedain or aiinchodar;qokchedy cheo lkeedy chearaiin okain;shecphy qokchy otedy dar aror	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.8-f106r.9	R1	CONTRADICTED	f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26	qokar;dchedy;okeor;aiinchodar;okain;aror;lkeey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.8-f106r.9	R5	CONTRADICTED	f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26	qokain chocphol lchedy qocheo qokar;okeey lcheedy olkeey qokeeo dchedy;dolchedy otair otal chedy okeor;lshedy qockhey qokedain or aiinchodar;qokchedy cheo lkeedy chearaiin okain;shecphy qokchy otedy dar aror;qokain chees ykarain ycheeo lkeey	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.10-f106r.12	R1	CONTRADICTED	f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31	dchedy;okeor;aiinchodar;okain;aror;lkeey;oraiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.10-f106r.12	R5	CONTRADICTED	f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31	okeey lcheedy olkeey qokeeo dchedy;dolchedy otair otal chedy okeor;lshedy qockhey qokedain or aiinchodar;qokchedy cheo lkeedy chearaiin okain;shecphy qokchy otedy dar aror;qokain chees ykarain ycheeo lkeey;chkar aiiiky ral cheol oraiin	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
ZL3b	f106r	106	f106r|f106r.13-f106r.14	R1	CONTRADICTED	f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31;f106r|f106r.32-f106r.33	okeor;aiinchodar;okain;aror;lkeey;oraiin;okaly	0	[[1,2],[1,3],[1,4],[1,5],[1,6],[1,7],[2,3],[2,4],[2,5],[2,6],[2,7],[3,4],[3,5],[3,6],[3,7],[4,5],[4,6],[4,7],[5,6],[5,7],[6,7]]		0
