target_occurrence_id	surface	page	physical_folio	locus	line_number	section	language	hand	ordinal	token_index	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	written_line_eva	ed0_d1_features	ed0_d1_donors	ed0_d1_family_blocked	ed0_d1_source_composed_blocked	ed0_d1_eligible_positions	ed0_d1_family_blocked_positions	ed0_d1_source_composed_blocked_positions	ed0_r3_features	ed0_r3_donors	ed0_r3_family_blocked	ed0_r3_source_composed_blocked	ed0_r3_eligible_positions	ed0_r3_family_blocked_positions	ed0_r3_source_composed_blocked_positions	ed0_line_features	ed0_line_donors	ed0_line_family_blocked	ed0_line_source_composed_blocked	ed0_line_eligible_positions	ed0_line_family_blocked_positions	ed0_line_source_composed_blocked_positions	ed1_d1_features	ed1_d1_donors	ed1_d1_family_blocked	ed1_d1_source_composed_blocked	ed1_d1_eligible_positions	ed1_d1_family_blocked_positions	ed1_d1_source_composed_blocked_positions	ed1_r3_features	ed1_r3_donors	ed1_r3_family_blocked	ed1_r3_source_composed_blocked	ed1_r3_eligible_positions	ed1_r3_family_blocked_positions	ed1_r3_source_composed_blocked_positions	ed1_line_features	ed1_line_donors	ed1_line_family_blocked	ed1_line_source_composed_blocked	ed1_line_eligible_positions	ed1_line_family_blocked_positions	ed1_line_source_composed_blocked_positions	ed2_d1_features	ed2_d1_donors	ed2_d1_family_blocked	ed2_d1_source_composed_blocked	ed2_d1_eligible_positions	ed2_d1_family_blocked_positions	ed2_d1_source_composed_blocked_positions	ed2_r3_features	ed2_r3_donors	ed2_r3_family_blocked	ed2_r3_source_composed_blocked	ed2_r3_eligible_positions	ed2_r3_family_blocked_positions	ed2_r3_source_composed_blocked_positions	ed2_line_features	ed2_line_donors	ed2_line_family_blocked	ed2_line_source_composed_blocked	ed2_line_eligible_positions	ed2_line_family_blocked_positions	ed2_line_source_composed_blocked_positions	reader_exact	gdt754_source_composed_gate	edit_distance_semantic_credit	component_export_credit
G768-T0121	chor	f19r	f19	f19r.8	8	H	A	1	5	5	7	MIDDLE	0.666667	0	0	0	0	or chor daky dal chor dorl shy	VALUE_AMOUNT	dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE]	NONE	NONE	2	0	0	MOIST|STAGE|VALUE_AMOUNT	daky@3:d2[NONE];dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE];shy@7:d2[MOIST|STAGE]	chor@2:d3	NONE	4	1	0	MOIST|STAGE|VALUE_AMOUNT	or@1:d4[NONE];daky@3:d2[NONE];dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE];shy@7:d2[MOIST|STAGE]	chor@2:d3	NONE	5	1	0	VALUE_AMOUNT	dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE]	NONE	NONE	2	0	0	MOIST|STAGE|VALUE_AMOUNT	daky@3:d2[NONE];dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE];shy@7:d2[MOIST|STAGE]	chor@2:d3	NONE	4	1	0	MOIST|STAGE|VALUE_AMOUNT	or@1:d4[NONE];daky@3:d2[NONE];dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE];shy@7:d2[MOIST|STAGE]	chor@2:d3	NONE	5	1	0	VALUE_AMOUNT	dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE]	NONE	NONE	2	0	0	MOIST|STAGE|VALUE_AMOUNT	daky@3:d2[NONE];dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE];shy@7:d2[MOIST|STAGE]	chor@2:d3	NONE	4	1	0	MOIST|STAGE|VALUE_AMOUNT	daky@3:d2[NONE];dal@4:d1[VALUE_AMOUNT];dorl@6:d1[NONE];shy@7:d2[MOIST|STAGE]	or@1:d4;chor@2:d3	NONE	4	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0122	chor	f19r	f19	f19r.12	12	H	A	1	2	2	4	MIDDLE	0.333333	0	0	0	0	ykchor chor daiin daiinol	HOT|VALUE_AMOUNT|PROCESS_CLOSE	ykchor@1:d1[HOT|VALUE_AMOUNT|PROCESS_CLOSE]	NONE	NONE	1	0	0	HOT|VALUE_AMOUNT|PROCESS_CLOSE	ykchor@1:d1[HOT|VALUE_AMOUNT|PROCESS_CLOSE];daiinol@4:d2[NONE]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|PROCESS_CLOSE	ykchor@1:d1[HOT|VALUE_AMOUNT|PROCESS_CLOSE];daiinol@4:d2[NONE]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|PROCESS_CLOSE	ykchor@1:d1[HOT|VALUE_AMOUNT|PROCESS_CLOSE]	NONE	NONE	1	0	0	HOT|VALUE_AMOUNT|PROCESS_CLOSE	ykchor@1:d1[HOT|VALUE_AMOUNT|PROCESS_CLOSE];daiinol@4:d2[NONE]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT|PROCESS_CLOSE	ykchor@1:d1[HOT|VALUE_AMOUNT|PROCESS_CLOSE];daiinol@4:d2[NONE]	NONE	NONE	2	0	0	NONE	NONE	ykchor@1:d1	NONE	0	1	0	NONE	daiinol@4:d2[NONE]	ykchor@1:d1	NONE	1	1	0	NONE	daiinol@4:d2[NONE]	ykchor@1:d1	NONE	1	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0123	chor	f19v	f19	f19v.9	9	H	A	1	3	3	7	MIDDLE	0.333333	0	0	0	0	ychor oky chor ytol chol oky ddor	NONE	oky@2:d1[NONE]	NONE	NONE	1	0	0	DRY	oky@2:d1[NONE];chol@5:d2[DRY]	NONE	ychor@1:d2	2	0	1	DRY	oky@2:d1[NONE];chol@5:d2[DRY]	NONE	ychor@1:d2	2	0	1	NONE	oky@2:d1[NONE]	NONE	NONE	1	0	0	NONE	oky@2:d1[NONE]	chol@5:d2	ychor@1:d2	1	1	1	NONE	oky@2:d1[NONE]	chol@5:d2	ychor@1:d2	1	1	1	NONE	oky@2:d1[NONE]	NONE	NONE	1	0	0	NONE	oky@2:d1[NONE]	chol@5:d2	ychor@1:d2	1	1	1	NONE	oky@2:d1[NONE]	chol@5:d2	ychor@1:d2	1	1	1	1	ACTIVE_172_SURFACES	0	0
G768-T0124	chor	f19v	f19	f19v.10	10	H	A	1	2	2	6	MIDDLE	0.200000	0	0	0	0	daiin chor daiin qokor y okchan	VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT];qokor@4:d2[HOT|VALUE_AMOUNT]	NONE	NONE	3	0	0	HOT|VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT];qokor@4:d2[HOT|VALUE_AMOUNT];okchan@6:d4[NONE]	NONE	NONE	4	0	0	VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT];qokor@4:d2[HOT|VALUE_AMOUNT]	NONE	NONE	3	0	0	HOT|VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT];qokor@4:d2[HOT|VALUE_AMOUNT];okchan@6:d4[NONE]	NONE	NONE	4	0	0	VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	HOT|VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT];qokor@4:d2[HOT|VALUE_AMOUNT]	NONE	NONE	3	0	0	HOT|VALUE_AMOUNT	daiin@1:d1[VALUE_AMOUNT];daiin@3:d1[VALUE_AMOUNT];qokor@4:d2[HOT|VALUE_AMOUNT];okchan@6:d4[NONE]	NONE	NONE	4	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0125	chor	f20r	f20	f20r.10	10	H	A	1	2	2	8	MIDDLE	0.142857	0	0	0	0	ochoaiin chor sody pchodaiin chetody choky dchy toy	H2	ochoaiin@1:d1[NONE];sody@3:d1[H2]	NONE	NONE	2	0	0	H2	ochoaiin@1:d1[NONE];sody@3:d1[H2];pchodaiin@4:d2[NONE];chetody@5:d3[NONE]	NONE	NONE	4	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP|H2	ochoaiin@1:d1[NONE];sody@3:d1[H2];pchodaiin@4:d2[NONE];chetody@5:d3[NONE];choky@6:d4[DRY|HOT|STAGE|PREP];dchy@7:d5[DRY|STAGE|VALUE_AMOUNT];toy@8:d6[NONE]	NONE	NONE	7	0	0	H2	ochoaiin@1:d1[NONE];sody@3:d1[H2]	NONE	NONE	2	0	0	H2	ochoaiin@1:d1[NONE];sody@3:d1[H2];pchodaiin@4:d2[NONE];chetody@5:d3[NONE]	NONE	NONE	4	0	0	DRY|HOT|STAGE|VALUE_AMOUNT|PREP|H2	ochoaiin@1:d1[NONE];sody@3:d1[H2];pchodaiin@4:d2[NONE];chetody@5:d3[NONE];choky@6:d4[DRY|HOT|STAGE|PREP];dchy@7:d5[DRY|STAGE|VALUE_AMOUNT];toy@8:d6[NONE]	NONE	NONE	7	0	0	H2	ochoaiin@1:d1[NONE];sody@3:d1[H2]	NONE	NONE	2	0	0	H2	ochoaiin@1:d1[NONE];sody@3:d1[H2];pchodaiin@4:d2[NONE];chetody@5:d3[NONE]	NONE	NONE	4	0	0	DRY|STAGE|VALUE_AMOUNT|H2	ochoaiin@1:d1[NONE];sody@3:d1[H2];pchodaiin@4:d2[NONE];chetody@5:d3[NONE];dchy@7:d5[DRY|STAGE|VALUE_AMOUNT];toy@8:d6[NONE]	choky@6:d4	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0126	chor	f20r	f20	f20r.13	13	H	A	1	2	2	5	MIDDLE	0.250000	0	1	0	0	ochaiin chor chor cheey tchey	NONE	ochaiin@1:d1[NONE]	NONE	NONE	1	0	0	DRY|COLD|STAGE	ochaiin@1:d1[NONE];tchey@5:d3[DRY|COLD|STAGE]	NONE	NONE	2	0	0	DRY|COLD|STAGE	ochaiin@1:d1[NONE];tchey@5:d3[DRY|COLD|STAGE]	NONE	NONE	2	0	0	NONE	ochaiin@1:d1[NONE]	NONE	NONE	1	0	0	DRY|COLD|STAGE	ochaiin@1:d1[NONE];tchey@5:d3[DRY|COLD|STAGE]	NONE	NONE	2	0	0	DRY|COLD|STAGE	ochaiin@1:d1[NONE];tchey@5:d3[DRY|COLD|STAGE]	NONE	NONE	2	0	0	NONE	ochaiin@1:d1[NONE]	NONE	NONE	1	0	0	DRY|COLD|STAGE	ochaiin@1:d1[NONE];tchey@5:d3[DRY|COLD|STAGE]	NONE	NONE	2	0	0	DRY|COLD|STAGE	ochaiin@1:d1[NONE];tchey@5:d3[DRY|COLD|STAGE]	NONE	NONE	2	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0127	cthy	f20v	f20	f20v.7	7	H	A	1	3	3	8	MIDDLE	0.285714	0	0	0	0	shocthy sho cthy daiin sheoy tey s soaiin	VALUE_AMOUNT	daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	COLD|STAGE|VALUE_AMOUNT	shocthy@1:d2[NONE];daiin@4:d1[VALUE_AMOUNT];tey@6:d3[COLD|STAGE]	NONE	NONE	3	0	0	COLD|STAGE|VALUE_AMOUNT|H2	shocthy@1:d2[NONE];daiin@4:d1[VALUE_AMOUNT];tey@6:d3[COLD|STAGE];s@7:d4[NONE];soaiin@8:d5[H2]	NONE	NONE	5	0	0	VALUE_AMOUNT	daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	COLD|STAGE|VALUE_AMOUNT	shocthy@1:d2[NONE];daiin@4:d1[VALUE_AMOUNT];tey@6:d3[COLD|STAGE]	NONE	NONE	3	0	0	COLD|STAGE|VALUE_AMOUNT|H2	shocthy@1:d2[NONE];daiin@4:d1[VALUE_AMOUNT];tey@6:d3[COLD|STAGE];s@7:d4[NONE];soaiin@8:d5[H2]	NONE	NONE	5	0	0	VALUE_AMOUNT	daiin@4:d1[VALUE_AMOUNT]	NONE	NONE	1	0	0	VALUE_AMOUNT	shocthy@1:d2[NONE];daiin@4:d1[VALUE_AMOUNT]	tey@6:d3	NONE	2	1	0	VALUE_AMOUNT|H2	shocthy@1:d2[NONE];daiin@4:d1[VALUE_AMOUNT];s@7:d4[NONE];soaiin@8:d5[H2]	tey@6:d3	NONE	4	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0128	cthy	f20v	f20	f20v.9	9	H	A	1	4	4	8	MIDDLE	0.428571	0	0	0	0	ykchy keody cho cthy chol shd qoty d	DRY|PREP	cho@3:d1[DRY|PREP];chol@5:d1[DRY]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PREP	ykchy@1:d3[DRY|HOT|STAGE];keody@2:d2[NONE];cho@3:d1[DRY|PREP];chol@5:d1[DRY];shd@6:d2[NONE];qoty@7:d3[NONE]	NONE	NONE	6	0	0	DRY|HOT|STAGE|PREP	ykchy@1:d3[DRY|HOT|STAGE];keody@2:d2[NONE];cho@3:d1[DRY|PREP];chol@5:d1[DRY];shd@6:d2[NONE];qoty@7:d3[NONE];d@8:d4[NONE]	NONE	NONE	7	0	0	DRY|PREP	cho@3:d1[DRY|PREP];chol@5:d1[DRY]	NONE	NONE	2	0	0	DRY|HOT|STAGE|PREP	ykchy@1:d3[DRY|HOT|STAGE];keody@2:d2[NONE];cho@3:d1[DRY|PREP];chol@5:d1[DRY];shd@6:d2[NONE];qoty@7:d3[NONE]	NONE	NONE	6	0	0	DRY|HOT|STAGE|PREP	ykchy@1:d3[DRY|HOT|STAGE];keody@2:d2[NONE];cho@3:d1[DRY|PREP];chol@5:d1[DRY];shd@6:d2[NONE];qoty@7:d3[NONE];d@8:d4[NONE]	NONE	NONE	7	0	0	DRY	chol@5:d1[DRY]	cho@3:d1	NONE	1	1	0	DRY|HOT|STAGE	ykchy@1:d3[DRY|HOT|STAGE];keody@2:d2[NONE];chol@5:d1[DRY];shd@6:d2[NONE];qoty@7:d3[NONE]	cho@3:d1	NONE	5	1	0	DRY|HOT|STAGE	ykchy@1:d3[DRY|HOT|STAGE];keody@2:d2[NONE];chol@5:d1[DRY];shd@6:d2[NONE];qoty@7:d3[NONE];d@8:d4[NONE]	cho@3:d1	NONE	6	1	0	1	ACTIVE_172_SURFACES	0	0
G768-T0129	chor	f20v	f20	f20v.10	10	H	A	1	6	6	7	MIDDLE	0.833333	0	0	0	0	shokaiin chocthy chol daiin chy chor ety	DRY|STAGE	chy@5:d1[DRY|STAGE];ety@7:d1[NONE]	NONE	NONE	2	0	0	DRY|STAGE|VALUE_AMOUNT	chol@3:d3[DRY];daiin@4:d2[VALUE_AMOUNT];chy@5:d1[DRY|STAGE];ety@7:d1[NONE]	NONE	NONE	4	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP	shokaiin@1:d5[MOIST|HOT|STAGE|PREP];chocthy@2:d4[NONE];chol@3:d3[DRY];daiin@4:d2[VALUE_AMOUNT];chy@5:d1[DRY|STAGE];ety@7:d1[NONE]	NONE	NONE	6	0	0	DRY|STAGE	chy@5:d1[DRY|STAGE];ety@7:d1[NONE]	NONE	NONE	2	0	0	DRY|STAGE|VALUE_AMOUNT	daiin@4:d2[VALUE_AMOUNT];chy@5:d1[DRY|STAGE];ety@7:d1[NONE]	chol@3:d3	NONE	3	1	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT|PREP	shokaiin@1:d5[MOIST|HOT|STAGE|PREP];chocthy@2:d4[NONE];daiin@4:d2[VALUE_AMOUNT];chy@5:d1[DRY|STAGE];ety@7:d1[NONE]	chol@3:d3	NONE	5	1	0	NONE	ety@7:d1[NONE]	chy@5:d1	NONE	1	1	0	VALUE_AMOUNT	daiin@4:d2[VALUE_AMOUNT];ety@7:d1[NONE]	chol@3:d3;chy@5:d1	NONE	2	2	0	MOIST|HOT|STAGE|VALUE_AMOUNT|PREP	shokaiin@1:d5[MOIST|HOT|STAGE|PREP];chocthy@2:d4[NONE];daiin@4:d2[VALUE_AMOUNT];ety@7:d1[NONE]	chol@3:d3;chy@5:d1	NONE	4	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0130	cthy	f21r	f21	f21r.2	2	H	A	1	8	8	9	MIDDLE	0.875000	0	0	0	0	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	MOIST|STAGE|VALUE_AMOUNT	sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT|PREP	qotchol@5:d3[DRY|COLD];oteos@6:d2[COLD|STAGE|VALUE_AMOUNT|PREP];sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	4	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT|PREP|H2	saiin@1:d7[VALUE_AMOUNT|H2];chcphy@2:d6[NONE];oky@3:d5[NONE];sheaiin@4:d4[NONE];qotchol@5:d3[DRY|COLD];oteos@6:d2[COLD|STAGE|VALUE_AMOUNT|PREP];sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	8	0	0	MOIST|STAGE|VALUE_AMOUNT	sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT|PREP	qotchol@5:d3[DRY|COLD];oteos@6:d2[COLD|STAGE|VALUE_AMOUNT|PREP];sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	4	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT|PREP|H2	saiin@1:d7[VALUE_AMOUNT|H2];chcphy@2:d6[NONE];oky@3:d5[NONE];sheaiin@4:d4[NONE];qotchol@5:d3[DRY|COLD];oteos@6:d2[COLD|STAGE|VALUE_AMOUNT|PREP];sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	8	0	0	MOIST|STAGE|VALUE_AMOUNT	sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	2	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT|PREP	qotchol@5:d3[DRY|COLD];oteos@6:d2[COLD|STAGE|VALUE_AMOUNT|PREP];sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	4	0	0	DRY|MOIST|COLD|STAGE|VALUE_AMOUNT|PREP|H2	saiin@1:d7[VALUE_AMOUNT|H2];chcphy@2:d6[NONE];oky@3:d5[NONE];sheaiin@4:d4[NONE];qotchol@5:d3[DRY|COLD];oteos@6:d2[COLD|STAGE|VALUE_AMOUNT|PREP];sheey@7:d1[MOIST|STAGE];daiin@9:d1[VALUE_AMOUNT]	NONE	NONE	8	0	0	1	ACTIVE_172_SURFACES	0	0
G768-T0131	cthy	f21r	f21	f21r.9	9	H	A	1	8	8	9	MIDDLE	0.875000	0	0	0	0	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	NONE	s@9:d1[NONE]	NONE	cthody@7:d1	1	0	1	NONE	s@9:d1[NONE]	NONE	cthody@7:d1	1	0	1	DRY|MOIST|HOT|STAGE|PREP	okaiin@1:d7[NONE];sho@2:d6[MOIST|PREP];tshaiin@3:d5[NONE];chkaiin@4:d4[DRY|HOT|STAGE];s@9:d1[NONE]	NONE	cthody@7:d1	5	0	1	NONE	s@9:d1[NONE]	NONE	cthody@7:d1	1	0	1	NONE	s@9:d1[NONE]	NONE	cthody@7:d1	1	0	1	DRY|MOIST|HOT|STAGE|PREP	okaiin@1:d7[NONE];sho@2:d6[MOIST|PREP];tshaiin@3:d5[NONE];chkaiin@4:d4[DRY|HOT|STAGE];s@9:d1[NONE]	NONE	cthody@7:d1	5	0	1	NONE	s@9:d1[NONE]	NONE	cthody@7:d1	1	0	1	NONE	s@9:d1[NONE]	NONE	cthody@7:d1	1	0	1	DRY|MOIST|HOT|STAGE|PREP	okaiin@1:d7[NONE];sho@2:d6[MOIST|PREP];tshaiin@3:d5[NONE];chkaiin@4:d4[DRY|HOT|STAGE];s@9:d1[NONE]	NONE	cthody@7:d1	5	0	1	1	ACTIVE_172_SURFACES	0	0
G768-T0132	chor	f21r	f21	f21r.12	12	H	A	1	2	2	8	MIDDLE	0.142857	0	1	0	0	ykeey chor sheey ysheol chor chol daiin chkaiin	MOIST|STAGE	sheey@3:d1[MOIST|STAGE]	NONE	NONE	1	0	0	MOIST|STAGE	sheey@3:d1[MOIST|STAGE]	chor@5:d3	NONE	1	1	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d1[MOIST|STAGE];chol@6:d4[DRY];daiin@7:d5[VALUE_AMOUNT];chkaiin@8:d6[DRY|HOT|STAGE]	chor@5:d3	NONE	4	1	0	MOIST|STAGE	sheey@3:d1[MOIST|STAGE]	NONE	NONE	1	0	0	MOIST|STAGE	sheey@3:d1[MOIST|STAGE]	chor@5:d3	NONE	1	1	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d1[MOIST|STAGE];daiin@7:d5[VALUE_AMOUNT];chkaiin@8:d6[DRY|HOT|STAGE]	chor@5:d3;chol@6:d4	NONE	3	2	0	MOIST|STAGE	sheey@3:d1[MOIST|STAGE]	NONE	NONE	1	0	0	MOIST|STAGE	sheey@3:d1[MOIST|STAGE]	chor@5:d3	NONE	1	1	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d1[MOIST|STAGE];daiin@7:d5[VALUE_AMOUNT];chkaiin@8:d6[DRY|HOT|STAGE]	chor@5:d3;chol@6:d4	NONE	3	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0133	chor	f21r	f21	f21r.12	12	H	A	1	5	5	8	MIDDLE	0.571429	0	1	0	0	ykeey chor sheey ysheol chor chol daiin chkaiin	DRY	chol@6:d1[DRY]	NONE	NONE	1	0	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d2[MOIST|STAGE];chol@6:d1[DRY];daiin@7:d2[VALUE_AMOUNT];chkaiin@8:d3[DRY|HOT|STAGE]	chor@2:d3	NONE	4	1	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d2[MOIST|STAGE];chol@6:d1[DRY];daiin@7:d2[VALUE_AMOUNT];chkaiin@8:d3[DRY|HOT|STAGE]	chor@2:d3	NONE	4	1	0	NONE	NONE	chol@6:d1	NONE	0	1	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d2[MOIST|STAGE];daiin@7:d2[VALUE_AMOUNT];chkaiin@8:d3[DRY|HOT|STAGE]	chor@2:d3;chol@6:d1	NONE	3	2	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d2[MOIST|STAGE];daiin@7:d2[VALUE_AMOUNT];chkaiin@8:d3[DRY|HOT|STAGE]	chor@2:d3;chol@6:d1	NONE	3	2	0	NONE	NONE	chol@6:d1	NONE	0	1	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d2[MOIST|STAGE];daiin@7:d2[VALUE_AMOUNT];chkaiin@8:d3[DRY|HOT|STAGE]	chor@2:d3;chol@6:d1	NONE	3	2	0	DRY|MOIST|HOT|STAGE|VALUE_AMOUNT	sheey@3:d2[MOIST|STAGE];daiin@7:d2[VALUE_AMOUNT];chkaiin@8:d3[DRY|HOT|STAGE]	chor@2:d3;chol@6:d1	NONE	3	2	0	1	ACTIVE_172_SURFACES	0	0
G768-T0134	chor	f21v	f21	f21v.3	3	H	A	1	6	6	9	MIDDLE	0.625000	0	0	0	0	qotol keeees chotchy tcho choty chor qotol daiin dal	DRY|COLD|PREP	choty@5:d1[DRY|COLD|PREP];qotol@7:d1[COLD]	NONE	NONE	2	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	chotchy@3:d3[DRY|COLD|STAGE|PREP];tcho@4:d2[DRY|COLD|PREP];choty@5:d1[DRY|COLD|PREP];qotol@7:d1[COLD];daiin@8:d2[VALUE_AMOUNT];dal@9:d3[VALUE_AMOUNT]	NONE	NONE	6	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	qotol@1:d5[COLD];keeees@2:d4[NONE];chotchy@3:d3[DRY|COLD|STAGE|PREP];tcho@4:d2[DRY|COLD|PREP];choty@5:d1[DRY|COLD|PREP];qotol@7:d1[COLD];daiin@8:d2[VALUE_AMOUNT];dal@9:d3[VALUE_AMOUNT]	NONE	NONE	8	0	0	DRY|COLD|PREP	choty@5:d1[DRY|COLD|PREP];qotol@7:d1[COLD]	NONE	NONE	2	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	chotchy@3:d3[DRY|COLD|STAGE|PREP];tcho@4:d2[DRY|COLD|PREP];choty@5:d1[DRY|COLD|PREP];qotol@7:d1[COLD];daiin@8:d2[VALUE_AMOUNT];dal@9:d3[VALUE_AMOUNT]	NONE	NONE	6	0	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	qotol@1:d5[COLD];keeees@2:d4[NONE];chotchy@3:d3[DRY|COLD|STAGE|PREP];tcho@4:d2[DRY|COLD|PREP];choty@5:d1[DRY|COLD|PREP];qotol@7:d1[COLD];daiin@8:d2[VALUE_AMOUNT];dal@9:d3[VALUE_AMOUNT]	NONE	NONE	8	0	0	COLD	qotol@7:d1[COLD]	choty@5:d1	NONE	1	1	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	chotchy@3:d3[DRY|COLD|STAGE|PREP];qotol@7:d1[COLD];daiin@8:d2[VALUE_AMOUNT];dal@9:d3[VALUE_AMOUNT]	tcho@4:d2;choty@5:d1	NONE	4	2	0	DRY|COLD|STAGE|VALUE_AMOUNT|PREP	qotol@1:d5[COLD];keeees@2:d4[NONE];chotchy@3:d3[DRY|COLD|STAGE|PREP];qotol@7:d1[COLD];daiin@8:d2[VALUE_AMOUNT];dal@9:d3[VALUE_AMOUNT]	tcho@4:d2;choty@5:d1	NONE	6	2	0	1	ACTIVE_172_SURFACES	0	0
