event_id	page	record	statement_id	locus	owner_de	owner_renderer_tray	semantic_family	component_recipe	semantic_reading_de	exact_subfamilies	exact_card_selection_layer	default_exact_card	observed_exact_card	card_default_correct	surface_selection_layer	default_surface	observed_surface	surface_default_correct	exception_kind	final_copy_instruction_de
E276	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	OT12	SEM136	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · DIES	1	UNIQUE_EXACT_CARD	PROC143	PROC143	YES	GLOBAL_CARD_FORM	shecthy	shecthy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E277	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	OT12	SEM018	Y	DIES	1	UNIQUE_EXACT_CARD	PROC019	PROC019	YES	GLOBAL_CARD_FORM	chey	chey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E278	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	OT12	SEM054	AL	ZIEL	1	UNIQUE_EXACT_CARD	PROC055	PROC055	YES	OWNER_CARD_DEFAULT	tal	tal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E279	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	OT12	SEM013	CTH+Y	BEREIT · DIES	1	UNIQUE_EXACT_CARD	PROC014	PROC014	YES	OWNER_CARD_DEFAULT	shcthy	shcthy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E280	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	OT12	SEM137	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC144	PROC144	YES	GLOBAL_CARD_FORM	dalchdy	dalchdy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E281	f83r	B3	B3-S022	f83r.15	unverbundener Zwischenbereich	OT12	SEM138	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	2	OWNER_RECORD_SUBFAMILY	PROC145	PROC145	YES	OWNER_CARD_DEFAULT	qotchedy	qotchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E282	f83r	B3	B3-S023	f83r.15	unverbundener Zwischenbereich	OT12	SEM114	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC120	PROC120	YES	GLOBAL_CARD_FORM	lchedy	lchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E283	f83r	B3	B3-S024	f83r.16	unverbundener Zwischenbereich	OT12	SEM074	CHD+DY	UMSETZEN · SCHLUSS	2	LOCUS_BOUNDARY_PRIOR	PROC076	PROC076	YES	OWNER_CARD_DEFAULT	tchedy	tchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E284	f83r	B3	B3-S025	f83r.16	unverbundener Zwischenbereich	OT12	SEM080	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	2	LOCUS_BOUNDARY_PRIOR	PROC082	PROC082	YES	GLOBAL_CARD_FORM	qokchdy	qokchdy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E285	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	OT12	SEM139	EE+AR	LANG · QUELLE	1	UNIQUE_EXACT_CARD	PROC146	PROC146	YES	GLOBAL_CARD_FORM	cheedar	cheedar	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E286	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	OT12	SEM140	L+AIIN	WEITERLEITEN · MASS	1	UNIQUE_EXACT_CARD	PROC147	PROC147	YES	GLOBAL_CARD_FORM	chldaiin	chldaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E287	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	OT12	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E288	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	OT12	SEM078	OK+AIN	ANSETZEN · PORTION	1	UNIQUE_EXACT_CARD	PROC080	PROC080	YES	GLOBAL_CARD_FORM	qokain	qokain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E289	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	OT12	SEM013	CTH+Y	BEREIT · DIES	1	UNIQUE_EXACT_CARD	PROC014	PROC014	YES	GLOBAL_CARD_FORM	checthy	checthy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E290	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	OT12	SEM141	AL+R+OR	ZIEL · KUEHLEN · ANSATZ	1	UNIQUE_EXACT_CARD	PROC148	PROC148	YES	GLOBAL_CARD_FORM	chealror	chealror	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E291	f83r	B3	B3-S026	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM094	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC098	PROC098	YES	OWNER_CARD_DEFAULT	solkeedy	solkeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E292	f83r	B3	B3-S027	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM123	OT+EE+DY	DANACH · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC129	PROC129	YES	GLOBAL_CARD_FORM	qoteedy	qoteedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E293	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM089	OK+EE+Y	ANSETZEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC092	PROC092	YES	GLOBAL_CARD_FORM	qokeey	qokeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E294	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM065	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC067	PROC067	YES	GLOBAL_CARD_FORM	qokedy	qokedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E295	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	GLOBAL_CARD_FORM	sol	sol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E296	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM142	EEE+T+Y	VOLL · EINTRAGEN · DIES	1	UNIQUE_EXACT_CARD	PROC149	PROC149	YES	GLOBAL_CARD_FORM	cheeety	cheeety	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E297	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM065	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC067	PROC067	YES	GLOBAL_CARD_FORM	qokedy	qokedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E298	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM008	OK+Y	ANSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC008	PROC008	YES	GLOBAL_CARD_FORM	qoky	qoky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E299	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	OWNER_CARD_DEFAULT	saiin	saiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E300	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM143	CHD+AIR	UMSETZEN · LAUF	1	UNIQUE_EXACT_CARD	PROC150	PROC150	YES	GLOBAL_CARD_FORM	schedair	schedair	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E301	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM138	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	2	OWNER_RECORD_SUBFAMILY	PROC145	PROC145	YES	GLOBAL_CARD_FORM	otchedy	otchedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E302	f83r	B3	B3-S031	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E303	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM144	CHD+AIN	UMSETZEN · PORTION	1	UNIQUE_EXACT_CARD	PROC151	PROC151	YES	GLOBAL_CARD_FORM	chedain	chedain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E304	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E305	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM145	OT+E+AIIN	DANACH · KURZ · MASS	1	UNIQUE_EXACT_CARD	PROC152	PROC152	YES	GLOBAL_CARD_FORM	qotedaiin	qotedaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E306	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM107	OT+AIIN	DANACH · MASS	1	UNIQUE_EXACT_CARD	PROC112	PROC112	YES	GLOBAL_CARD_FORM	otaiin	otaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E307	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM128	OT+E+DY	DANACH · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC135	PROC135	YES	GLOBAL_CARD_FORM	otedy	otedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E308	f83r	B3	B3-S033	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM103	L+DY	WEITERLEITEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC108	PROC108	YES	GLOBAL_CARD_FORM	ldy	ldy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E309	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM093	O+IIN	GANG · STUFE	1	UNIQUE_EXACT_CARD	PROC097	PROC097	YES	OWNER_CARD_DEFAULT	soiiin	soiiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E310	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM013	CTH+Y	BEREIT · DIES	1	UNIQUE_EXACT_CARD	PROC014	PROC014	YES	GLOBAL_CARD_FORM	checthy	checthy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E311	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM004	T+Y	EINTRAGEN · DIES	1	UNIQUE_EXACT_CARD	PROC004	PROC004	YES	OWNER_CARD_DEFAULT	chety	chety	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E312	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM107	OT+AIIN	DANACH · MASS	1	UNIQUE_EXACT_CARD	PROC112	PROC112	YES	GLOBAL_CARD_FORM	otaiin	otaiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E313	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM146	OL+AL+Y	FORTSETZEN · ZIEL · DIES	1	UNIQUE_EXACT_CARD	PROC153	PROC153	YES	GLOBAL_CARD_FORM	olsaly	olsaly	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E314	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OT13	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E315	f83r	B4	B4-S001	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E316	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM147	OL+Y	FORTSETZEN · DIES	1	UNIQUE_EXACT_CARD	PROC154	PROC154	YES	GLOBAL_CARD_FORM	qolchey	qolchey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E317	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM089	OK+EE+Y	ANSETZEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC092	PROC092	YES	GLOBAL_CARD_FORM	qokeey	qokeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E318	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM065	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC067	PROC067	YES	GLOBAL_CARD_FORM	qokedy	qokedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E319	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E320	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM125	OT+AL	DANACH · ZIEL	1	UNIQUE_EXACT_CARD	PROC131	PROC131	YES	OWNER_CARD_DEFAULT	otal	otal	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E321	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM035	OT+Y	DANACH · DIES	2	OWNER_RECORD_SUBFAMILY	PROC065	PROC065	YES	GLOBAL_CARD_FORM	otchey	otchey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E322	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM089	OK+EE+Y	ANSETZEN · LANG · DIES	1	UNIQUE_EXACT_CARD	PROC092	PROC092	YES	GLOBAL_CARD_FORM	qokeey	qokeey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E323	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM008	OK+Y	ANSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC008	PROC008	YES	GLOBAL_CARD_FORM	qoky	qoky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E324	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM012	OL	FORTSETZEN	2	OWNER_RECORD_SUBFAMILY	PROC013	PROC013	YES	OWNER_CARD_DEFAULT	tol	tol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E325	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E326	f83r	B4	B4-S004	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM148	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC155	PROC155	YES	GLOBAL_CARD_FORM	qokylddy	qokylddy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E327	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM149	AIN	PORTION	1	UNIQUE_EXACT_CARD	PROC156	PROC156	YES	GLOBAL_CARD_FORM	dain	dain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E328	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	GLOBAL_CARD_FORM	chedy	chedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E329	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM096	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC100	PROC100	YES	GLOBAL_CARD_FORM	qokeedy	qokeedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E330	f83r	B4	B4-S006	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM095	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC099	PROC099	YES	GLOBAL_CARD_FORM	shckhedy	shckhedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E331	f83r	B4	B4-S007	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM095	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC099	PROC099	YES	GLOBAL_CARD_FORM	shckhedy	shckhedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E332	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	GLOBAL_CARD_FORM	saiin	saiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E333	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM045	CHK+EE+Y	WAERMEN · LANG · DIES	2	OWNER_RECORD_SUBFAMILY	PROC046	PROC046	YES	GLOBAL_CARD_FORM	cheeky	cheeky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E334	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM030	SH+EE+Y	HALTEN · LANG · DIES	2	OWNER_RECORD_SUBFAMILY	PROC157	PROC157	YES	GLOBAL_CARD_FORM	sheey	sheey	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E335	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM065	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC067	PROC067	YES	GLOBAL_CARD_FORM	qokedy	qokedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E336	f83r	B4	B4-S009	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM076	SHED+DY	ABSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC078	PROC078	YES	GLOBAL_CARD_FORM	shedy	shedy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E337	f83r	B4	B4-S010	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	OT14	SEM046	OL+DY	FORTSETZEN · SCHLUSS	1	UNIQUE_EXACT_CARD	PROC047	PROC047	YES	GLOBAL_CARD_FORM	oldy	oldy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E338	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	OT15	SEM009	AIIN	MASS	1	UNIQUE_EXACT_CARD	PROC009	PROC009	YES	GLOBAL_CARD_FORM	saiin	saiin	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E339	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	OT15	SEM081	CHK+E+Y	WAERMEN · KURZ · DIES	1	UNIQUE_EXACT_CARD	PROC083	PROC083	YES	GLOBAL_CARD_FORM	cheky	cheky	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E340	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	OT15	SEM150	OK+EE+OL	ANSETZEN · LANG · FORTSETZEN	1	UNIQUE_EXACT_CARD	PROC158	PROC158	YES	GLOBAL_CARD_FORM	okeeol	okeeol	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E341	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	OT15	SEM078	OK+AIN	ANSETZEN · PORTION	1	UNIQUE_EXACT_CARD	PROC080	PROC080	YES	CONTEXT_WRAPPER_RULE	okain	okain	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
E342	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	OT15	SEM041	CHD+Y	UMSETZEN · DIES	2	LOCUS_BOUNDARY_PRIOR	PROC042	PROC042	YES	OWNER_CARD_DEFAULT	chdy	chdy	YES	NONE	Bedeutungsfamilie lesen; Unterkarte waehlen; Renderer anwenden; gegebenenfalls lokalen Ausnahmezettel vorziehen.
