occurrence_id	page	locus	token_index	ordinal	line_length	position	token_kind	section	language	hand	left_surface	right_surface	left_fused_surface	left_fused_occurrences	right_fused_surface	right_fused_occurrences	left_v35_known	left_v35_meaning_de	right_v35_known	right_v35_meaning_de	right_materia_preparation_head	base_context_class	context_class	materia_subtype	direction_override	label_subrole	structural_tag	token_gloss_de	working_render_de	live_rival_de	all_three_present	line_all_present_exact	all_reader_separate_y	it2a_boundary_class	it2a_matched_surface	rf1b_boundary_class	rf1b_matched_surface
G659-Y217	f78r	f78r.33	4	4	10	MEDIAL	P	B	B	2	ykedy	olsheey	ykedyy	0	yolsheey	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_RIGHT	yolsheey	SEPARATE	y
G659-Y218	f78r	f78r.35	1	1	11	BOS	P	B	B	2	<BOS>	sain	NONE	0	ysain	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y219	f78r	f78r.35	8	8	11	MEDIAL	P	B	B	2	daiin	tees	daiiny	3	ytees	0	1	Grad-/Maßwert III	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_RIGHT	ytees	SEPARATE	y
G659-Y220	f78r	f78r.35	11	11	11	EOS	P	B	B	2	ol	<EOS>	oly	53	NONE	0	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	MERGE_LEFT	oly	VARIANT_OTHER	NONE
G659-Y221	f78v	f78v.7	2	2	9	MEDIAL	P	B	B	2	otor	shedy	otory	2	yshedy	7	1	kalte Drogenportion im Ansatz	1	feucht in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	yshedy	SEPARATE	y
G659-Y222	f78v	f78v.9	1	1	10	BOS	P	B	B	2	<BOS>	cheolk	NONE	0	ycheolk	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	ycheolk	SEPARATE	y
G659-Y223	f79r	f79r.20	1	1	8	BOS	P	B	B	2	<BOS>	shal	NONE	0	yshal	0	0	OPEN	1	Rohstoffklasse I, feucht am Gradanfang	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y224	f79r	f79r.20	3	3	8	MEDIAL	P	B	B	2	shal	chedar	shaly	1	ychedar	2	1	Rohstoffklasse I, feucht am Gradanfang	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ychedar	SEPARATE	y
G659-Y225	f79r	f79r.24	8	8	8	EOS	P	B	B	2	okain	<EOS>	okainy	1	NONE	0	1	heiß im Zubereitungsrahmen, Grad II	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y226	f79r	f79r.28	1	1	9	BOS	P	B	B	2	<BOS>	dolsheey	NONE	0	ydolsheey	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y227	f79r	f79r.3	6	6	10	MEDIAL	P	B	B	2	qo	chey	qoy	12	ychey	13	0	OPEN	1	trocken in der Mitte des Grades	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	qoy	SEPARATE	y
G659-Y228	f79r	f79r.30	1	1	5	BOS	P	B	B	2	<BOS>	shedy	NONE	0	yshedy	7	0	OPEN	1	feucht in der Mitte des Grades, abgeschlossen	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	yshedy	SEPARATE	y
G659-Y229	f79r	f79r.40	1	1	8	BOS	P	B	B	2	<BOS>	shedy	NONE	0	yshedy	7	0	OPEN	1	feucht in der Mitte des Grades, abgeschlossen	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y230	f79r	f79r.43	1	1	10	BOS	P	B	B	2	<BOS>	shey	NONE	0	yshey	11	0	OPEN	1	feucht in der Mitte des Grades	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	SEPARATE	y	MERGE_RIGHT	yshey
G659-Y231	f79v	f79v.42	7	7	8	MEDIAL	P	B	B	2	ain	daral	ainy	1	ydaral	0	1	Menge-/Klassenwert II	0	OPEN	0	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	0	MERGE_RIGHT	ydaral	SEPARATE	y
G659-Y232	f80r	f80r.11	9	9	10	MEDIAL	P	B	B	2	olkoiin	darshey	olkoiiny	0	ydarshey	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y233	f80r	f80r.34	10	10	10	EOS	P	B	B	2	koroiin	<EOS>	koroiiny	0	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y234	f80r	f80r.42	1	1	8	BOS	P	B	B	2	<BOS>	cheeytal	NONE	0	ycheeytal	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	ycheeytal	SEPARATE	y
G659-Y235	f80r	f80r.52	9	9	12	MEDIAL	P	B	B	2	aiin	daiin	aiiny	2	ydaiin	14	1	Menge III	1	Grad-/Maßwert III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ydaiin	SEPARATE	y
G659-Y236	f80v	f80v.21	4	4	10	MEDIAL	P	B	B	2	okal	rchey	okaly	16	yrchey	0	1	Rohstoffklasse I im Ansatz, heiß am Gradanfang	1	Wurzel/Wurzeldroge, trocken gebunden, Form I	1	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	1	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: trocken gebundene Wurzeldroge, Form I	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	0	0	MERGE_RIGHT	yrchey	SEPARATE	y
G659-Y237	f80v	f80v.35	4	4	12	MEDIAL	P	B	B	2	olkar	qol	olkary	0	yqol	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	1	1	SEPARATE	y	SEPARATE	y
G659-Y238	f81r	f81r.17	1	1	7	BOS	P	B	B	2	<BOS>	checthy	NONE	0	ychecthy	0	0	OPEN	1	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	ychecthy	SEPARATE	y
G659-Y239	f81r	f81r.29	1	1	9	BOS	P	B	B	2	<BOS>	sheedy	NONE	0	ysheedy	5	0	OPEN	1	feucht am Ende des Grades, abgeschlossen	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	SEPARATE	y	MERGE_RIGHT	ysheedy
G659-Y240	f81v	f81v.25	5	5	12	MEDIAL	P	B	B	2	chedy	shchey	chedyy	0	yshchey	0	1	trocken in der Mitte des Grades, abgeschlossen	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_RIGHT	yshchey	SEPARATE	y
G659-Y241	f82v	f82v.24	8	8	10	MEDIAL	P	B	B	2	dytar	l	dytary	0	yl	2	0	OPEN	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_LEFT	dytary	SEPARATE	y
G659-Y242	f83v	f83v.25	1	1	8	BOS	P	B	B	2	<BOS>	shey	NONE	0	yshey	11	0	OPEN	1	feucht in der Mitte des Grades	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y243	f85r1	f85r1.16	4	4	5	MEDIAL	P	T	B	2	okar	cheey	okary	8	ycheey	18	1	heiße Drogenfraktion I im Ansatz	1	trocken am Ende des Grades	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	okary	SEPARATE	y
G659-Y244	f85r1	f85r1.20	2	2	11	MEDIAL	P	T	B	2	pcheo	kshedy	pcheoy	0	ykshedy	1	1	trockene Pulverzubereitung/Trockenansatz	1	heiß und feucht in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_LEFT	pcheoy	SEPARATE	y
G659-Y245	f85r1	f85r1.31	12	12	12	EOS	P	T	B	2	air	<EOS>	airy	1	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y246	f86v3	f86v3.13	8	8	11	MEDIAL	P	C	B	2	chedaiin	chedy	chedaiiny	0	ychedy	11	0	OPEN	1	trocken in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_RIGHT	ychedy	SEPARATE	y
G659-Y247	f86v3	f86v3.25	2	2	11	MEDIAL	P	C	B	2	qodaiin	ochedy	qodaiiny	0	yochedy	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_RIGHT	yochedy	SEPARATE	y
G659-Y248	f86v5	f86v5.17	3	3	9	MEDIAL	P	T	B	2	ched	taiin	chedy	470	ytaiin	39	0	OPEN	1	kalt, Grad III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ytaiin	SEPARATE	y
G659-Y249	f86v5	f86v5.9	7	7	12	MEDIAL	P	T	B	2	chaiin	tal	chaiiny	0	ytal	12	1	trocken, Grad III	1	Rohstoffklasse I, kalt am Gradanfang	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: Rohstoffklasse I, kalt am Gradanfang	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	0	0	VARIANT_OTHER	NONE	VARIANT_OTHER	NONE
G659-Y250	f86v6	f86v6.10	11	11	11	EOS	P	T	B	2	o	<EOS>	oy	12	NONE	0	0	OPEN	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	VARIANT_OTHER	NONE	VARIANT_OTHER	NONE
G659-Y251	f86v6	f86v6.28	10	10	14	MEDIAL	P	T	B	2	d	tshedy	dy	229	ytshedy	2	0	OPEN	1	kalt und feucht in der Mitte des Grades, abgeschlossen	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	dy	SEPARATE	y
G659-Y252	f86v6	f86v6.39	1	1	12	BOS	P	T	B	2	<BOS>	aiin	NONE	0	yaiin	4	0	OPEN	1	Menge III	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	yaiin	MERGE_RIGHT	yaiin
G659-Y253	f86v6	f86v6.7	2	2	15	MEDIAL	P	T	B	2	qokaiin	lchedor	qokaiiny	0	ylchedor	0	1	heiß, Grad III	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_RIGHT	ylchedor	SEPARATE	y
G659-Y254	f87r	f87r.7	1	1	8	BOS	P	H	A	1	<BOS>	teeodal	NONE	0	yteeodal	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	yteeodal	MERGE_RIGHT	yteeodal
G659-Y255	f87v	f87v.10	2	2	6	MEDIAL	P	H	A	1	opcheey	cpheckhy	opcheeyy	0	ycpheckhy	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y256	f87v	f87v.3	1	1	6	BOS	P	H	A	1	<BOS>	cheockhy	NONE	0	ycheockhy	1	0	OPEN	1	trocken angesetztes Arzneikompositum am Gradanfang	1	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	0	MERGE_RIGHT	ycheockhy	MERGE_RIGHT	ycheockhy
G659-Y257	f88v	f88v.9	3	3	9	MEDIAL	P	P	A	1	keeod	s	keeody	8	ys	1	0	OPEN	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	keeody	SEPARATE	y
G659-Y258	f89r1	f89r1.10	9	9	10	MEDIAL	P	P	A	1	chor	daiin	chory	11	ydaiin	14	1	Pflanzen-/Reproduktionsteil	1	Grad-/Maßwert III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y259	f8r	f8r.11	5	5	9	MEDIAL	P	H	A	1	do	tchody	doy	1	ytchody	3	0	OPEN	0	OPEN	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_RIGHT	ytchody	MERGE_RIGHT	ytchody
G659-Y260	f8r	f8r.17	7	7	9	MEDIAL	P	H	A	1	chean	char	cheany	0	ychar	1	0	OPEN	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y261	f8v	f8v.2	8	8	8	EOS	P	H	A	1	otaiin	<EOS>	otaiiny	0	NONE	0	1	kalt im Zubereitungsrahmen, Grad III	0	OPEN	0	Y_EOS_CLOSE	Y_EOS_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	Eintrag abgeschlossen	.	postponierter Bezug auf den linken Stoff	1	0	0	VARIANT_OTHER	NONE	SEPARATE	y
G659-Y262	f94v	f94v.9	6	6	11	MEDIAL	P	H	B	3	otaiin	ypchdair	otaiiny	0	yypchdair	0	1	kalt im Zubereitungsrahmen, Grad III	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y263	f95r2	f95r2.6	1	1	11	BOS	P	H	B	3	<BOS>	olkor	NONE	0	yolkor	0	0	OPEN	0	OPEN	0	Y_BOS_ENTRY	Y_BOS_ENTRY	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	Eintrag:	Eintrag:	hierzu / zu derselben Droge, falls ein lokaler Antezedent sichtbar wird	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y264	f95r2	f95r2.8	2	2	9	MEDIAL	P	H	B	3	tedykaiin	cheol	tedykaiiny	0	ycheol	11	0	OPEN	1	trockener Drogenstoff	1	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE_MATERIA	1	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	hierzu:	hierzu: trockener Drogenstoff	plain mechanical right reference; f80v.21 retains its recorded LEFT-close rival	1	0	0	MERGE_RIGHT	ycheol	SEPARATE	y
G659-Y265	f95v1	f95v1.3	3	3	11	MEDIAL	P	H	B	3	qokaiin	char	qokaiiny	0	ychar	1	1	heiß, Grad III	0	OPEN	0	Y_MEDIAL_RIGHT_REFERENCE	Y_MEDIAL_RIGHT_REFERENCE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	hierzu:	hierzu:	neuer Unterposten statt deiktischer Bezug	1	0	0	MERGE_RIGHT	ychar	SEPARATE	y
G659-Y266	f95v2	f95v2.2	10	10	11	MEDIAL	P	H	B	3	qotaiin	kaipy	qotaiiny	0	ykaipy	0	1	kalt, Grad III	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_RIGHT	ykaipy	SEPARATE	y
G659-Y267	f95v2	f95v2.6	6	6	8	MEDIAL	P	H	B	3	olaiin	okain	olaiiny	1	yokain	0	0	OPEN	1	heiß im Zubereitungsrahmen, Grad II	1	Y_MEDIAL_LEFT_CLOSE	Y_MEDIAL_LEFT_CLOSE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	Eintragsteil abgeschlossen	;	rechte Eintragsreferenz bei einem konkreten Folgekörper	1	0	1	SEPARATE	y	SEPARATE	y
G659-Y268	f96v	f96v.2	7	7	8	MEDIAL	P	H	A	1	qoches	cheom	qochesy	0	ycheom	0	0	OPEN	0	OPEN	0	Y_MEDIAL_UNRESOLVED_HINGE	Y_MEDIAL_UNRESOLVED_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	hierzu:	hierzu:	gelernter lokaler Trenner ohne deiktische Funktion	1	0	0	MERGE_RIGHT	ycheom	SEPARATE	y
G659-Y269	f99r	f99r.2	2	2	2	EOS	L	P	A	1	okar	<EOS>	okary	8	NONE	0	1	heiße Drogenfraktion I im Ansatz	0	OPEN	0	Y_EOS_CLOSE	Y_LABEL_SIGLUM	0	0	LABEL_CLOSE	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	Labelschluss	.	bloßes Form- oder Schlusszeichen innerhalb des Labels	1	0	0	MERGE_LEFT	okary	MERGE_LEFT	okary
G659-Y270	f9v	f9v.4	3	3	8	MEDIAL	P	H	A	1	tch	kaiin	tchy	27	ykaiin	43	0	OPEN	1	heiß, Grad III	0	Y_MEDIAL_BIDIRECTIONAL_HINGE	Y_MEDIAL_BIDIRECTIONAL_HINGE	0	0	NONE	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	; hierzu:	hierzu:	nur linkes Formende oder nur rechter Eintragskopf	1	0	0	MERGE_LEFT	tchy	VARIANT_OTHER	NONE
