gdt744_field_id	gdt743_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	target_ordinal	surface	body	opaque_head_id	line_position	family	level	left_extent	right_extent	bounded_span_tokens	left_boundary_reason	right_boundary_reason	boundary_complete	strong_anchor_count	strong_anchor_surfaces	strong_anchor_tags	thermal_quality_conflict	moisture_quality_conflict	quality_conflict	strong_anchor_signature	strong_anchor_evidence	supplemental_whole_role_anchor_count	supplemental_whole_role_surfaces	raw_field_channel	w3_only_anchor_count	w3_only_anchor_signature	w3_only_field_channel	r2_anchor_count	r2_field_channel	unclipped_anchor_count	unclipped_field_channel	unresolved_candidate_count	unresolved_candidate_surfaces	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_working_render_de	gdt743_specific_local_dispatch	field_scope	literal_lexeme_claimed	plaintext_clause_claimed	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	surface_channel_occurrences	surface_channel_pages	surface_channel_anchor_signatures	complete_surface_channel_occurrences	complete_surface_channel_pages	complete_surface_channel_anchor_signatures	window_recurrence_gate	complete_template_gate	field_confidence_tier	template_backed_field_reading	exploratory_field_candidate	w3_only_complete_template_gate	w3_only_same_channel	w3_only_template_reading_retained	historical_mode	unresolved_content_slot_class	unresolved_slot_label_de	field_render_de	combined_target_field_render_de	combined_specific_dispatch
G744-F0021	G743-R0021	G739-D0021	G738-P0021	G737-O0059	f104r	f104r.24	7	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	3	8	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	qotal	COLD|MATERIAL|VALUE	0	0	0	L4@3:qotal:COLD|MATERIAL|VALUE	L4 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	L4@3:qotal:COLD|MATERIAL|VALUE	DESCRIPTIVE_MATERIA	0	OPEN	1	DESCRIPTIVE_MATERIA	2	okechol|olkeeor	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	11	8	11	6	5	6	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=kalt; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe III; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=kalt; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0022	G743-R0022	G739-D0022	G738-P0022	G737-O0061	f104r	f104r.32	8	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	3	8	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	okshey	HOT|MOIST|PREPARATION|VALUE	0	0	0	L5@3:okshey:HOT|MOIST|PREPARATION|VALUE	L5 okshey=heiß-feuchter Ansatz in der Mitte des Grades [HOT|MOIST|PREPARATION|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	L5@3:okshey:HOT|MOIST|PREPARATION|VALUE	DESCRIPTIVE_MATERIA	0	OPEN	1	DESCRIPTIVE_MATERIA	3	alchd|otechshy|shoda	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	11	8	11	6	5	6	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+feucht/eingeweicht; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe III; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Zubereitung; Qualität=heiß+feucht/eingeweicht; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0023	G743-R0023	G739-D0023	G738-P0023	G737-O0062	f104r	f104r.33	8	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	1	6	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	2	olcheo|olkeeey	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0024	G743-R0024	G739-D0024	G738-P0024	G737-O0066	f104r	f104r.41	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	2	4	6	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_QUALITY	1	oqockhy	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0025	G743-R0025	G739-D0025	G738-P0025	G737-O0069	f104v	f104v.13	8	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	3	8	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	2	cheo|qokeol	DRY|HOT|MATERIAL|PREPARATION|PROCESS|VALUE	0	0	0	L4@4:qokeol:HOT|MATERIAL|PROCESS|VALUE|L1@7:cheo:DRY|PREPARATION	L4 qokeol=erhitze den Drogenstoff bis zur Mittelstufe [HOT|MATERIAL|PROCESS|VALUE;W3_SOLID_WORKING_THEORY] || L1 cheo=trocken angesetzte Zubereitung [DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	L4@4:qokeol:HOT|MATERIAL|PROCESS|VALUE|L1@7:cheo:DRY|PREPARATION	PRESCRIPTIVE_RECIPE	1	DESCRIPTIVE_MATERIA	2	PRESCRIPTIVE_RECIPE	2	cheetar|qoeechdy	OPEN_SCALAR	PREPARATION	Skalarstufe III der Zubereitung; Dimension offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	2	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+trocken; Ziel=Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe III der Zubereitung; Dimension offen ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff+Zubereitung; Mengenmarker=nicht belegt; Bedingung=heiß+trocken; Ziel=Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0026	G743-R0026	G739-D0026	G738-P0026	G737-O0083	f105r	f105r.15	7	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	5	6	PRIOR_CLOSE_BEFORE_R2	RADIUS5_CENSORED	0	2	aral|okeeol	HOT|MATERIAL|PART|PREPARATION	0	0	0	R1@8:okeeol:HOT|MATERIAL|PREPARATION|R5@12:aral:MATERIAL|PART	R1 okeeol=vollständig erhitzter Ansatzstoff [HOT|MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY] || R5 aral=Rohdrogenfraktion I [MATERIAL|PART;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	R1@8:okeeol:HOT|MATERIAL|PREPARATION|R5@12:aral:MATERIAL|PART	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	3	DESCRIPTIVE_MATERIA	1	oteeol	OPEN_SCALAR	PREPARATION_MATERIAL	Skalarstufe III des Zubereitungsmaterials; Dimension offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	11	8	11	6	5	6	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe III des Zubereitungsmaterials; Dimension offen ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0027	G743-R0027	G739-D0027	G738-P0027	G737-O0093	f105v	f105v.7	2	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	4	5	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R5	1	1	ycheeo	DRY|PASS|PREPARATION	0	0	0	L1@1:ycheeo:DRY|PASS|PREPARATION	L1 ycheeo=Eintrag: zweiter Trockenansatz [DRY|PASS|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	1	L1@1:ycheeo:DRY|PASS|PREPARATION	PRESCRIPTIVE_RECIPE	1	PRESCRIPTIVE_RECIPE	1	PRESCRIPTIVE_RECIPE	1	okairody	PROCESS_PASS	PREPARATION	Verarbeitungsgang III der Zubereitung	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	2	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_PASS_CONTENT	Zutat-/Verarbeitungsinhalt offen	Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Verarbeitungsgang III der Zubereitung ⟦Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0028	G743-R0028	G739-D0028	G738-P0028	G737-O0098	f105v	f105v.37	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	4	3	7	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R3	1	2	qoeeo|sheo	MOIST|PASS|PREPARATION	0	0	0	L2@3:sheo:MOIST|PREPARATION|L1@4:qoeeo:MOIST|PASS|PREPARATION	L2 sheo=Feuchtzubereitung [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || L1 qoeeo=zweite Feuchtzubereitung [MOIST|PASS|PREPARATION;W2_PROVISIONAL_WORKING]	0	NONE	PRESCRIPTIVE_RECIPE	1	L2@3:sheo:MOIST|PREPARATION	DESCRIPTIVE_MATERIA	2	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	0	NONE	PROCESS_PASS	PREPARATION	Verarbeitungsgang III der Zubereitung	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	2	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	0	1	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_PASS_CONTENT	Zutat-/Verarbeitungsinhalt offen	Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=feucht/eingeweicht; Ziel=Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Verarbeitungsgang III der Zubereitung ⟦Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=feucht/eingeweicht; Ziel=Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0029	G743-R0029	G739-D0029	G738-P0029	G737-O0108	f106r	f106r.30	2	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	1	2	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R2	1	2	cho|ycheeo	DRY|PASS|PREPARATION	0	0	0	L1@1:ycheeo:DRY|PASS|PREPARATION|R1@3:cho:DRY|PREPARATION	L1 ycheeo=Eintrag: zweiter Trockenansatz [DRY|PASS|PREPARATION;W3_SOLID_WORKING_THEORY] || R1 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	0	NONE	PRESCRIPTIVE_RECIPE	1	L1@1:ycheeo:DRY|PASS|PREPARATION	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	0	NONE	PROCESS_PASS	PREPARATION	Verarbeitungsgang III der Zubereitung	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	2	3	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_PROCESS_PASS_CONTENT	Zutat-/Verarbeitungsinhalt offen	Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Verarbeitungsgang III der Zubereitung ⟦Rezept-/Verarbeitungsfeld: Zutat offen; Verarbeitungsabschnitt belegt; Träger=Zubereitung; Mengenmarker=nicht belegt; Bedingung=trocken; Ziel=Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0030	G743-R0030	G739-D0030	G738-P0030	G737-O0113	f106r	f106r.40	5	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	4	1	5	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	0	OPEN	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0031	G743-R0031	G739-D0031	G738-P0031	G737-O0126	f107r	f107r.8	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	0	4	4	PRIOR_CLOSE_BEFORE_R1	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0032	G743-R0032	G739-D0032	G738-P0032	G737-O0129	f107r	f107r.21	8	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	1	6	RADIUS5_CENSORED	NEXT_TARGET_BEFORE_R2	0	2	qokeol|qotal	COLD|HOT|MATERIAL|PROCESS|VALUE	1	0	1	L3@5:qotal:COLD|MATERIAL|VALUE|L1@7:qokeol:HOT|MATERIAL|PROCESS|VALUE	L3 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|VALUE;W3_SOLID_WORKING_THEORY] || L1 qokeol=erhitze den Drogenstoff bis zur Mittelstufe [HOT|MATERIAL|PROCESS|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	PRESCRIPTIVE_RECIPE	2	L3@5:qotal:COLD|MATERIAL|VALUE|L1@7:qokeol:HOT|MATERIAL|PROCESS|VALUE	PRESCRIPTIVE_RECIPE	1	PRESCRIPTIVE_RECIPE	2	PRESCRIPTIVE_RECIPE	0	NONE	QUALITY_DEGREE	MATERIAL	Heißgrad III des Materials	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	5	4	5	3	2	3	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	0	1	0	PRESCRIPTIVE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff; Mengenmarker=nicht belegt; Bedingung=heiß+kalt (konkurrierende Anker); Ziel=Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Heißgrad III des Materials ⟦Rezeptanweisung: Zutat offen; Vorgang belegt; Träger=Stoff; Mengenmarker=nicht belegt; Bedingung=heiß+kalt (konkurrierende Anker); Ziel=Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0033	G743-R0033	G739-D0033	G738-P0033	G737-O0130	f107r	f107r.21	10	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	1	2	NEXT_TARGET_BEFORE_R2	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	2	PRESCRIPTIVE_RECIPE	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0034	G743-R0034	G739-D0034	G738-P0034	G737-O0132	f107r	f107r.28	9	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	2	7	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	cholor	DRY	0	0	0	L5@4:cholor:DRY	L5 cholor=trockene Zutat [DRY;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L5@4:cholor:DRY	DESCRIPTIVE_QUALITY	0	OPEN	1	DESCRIPTIVE_QUALITY	1	sheees	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	3	4	2	2	2	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=trocken; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe III; Dimension offen ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=trocken; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0035	G743-R0035	G739-D0035	G738-P0035	G737-O0137	f107r	f107r.35	6	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	1	1	2	STRICT_INITIAL_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R1	1	1	qokor	AMOUNT|HOT|MATERIAL	0	0	0	L1@5:qokor:AMOUNT|HOT|MATERIAL	L1 qokor=heiße Drogenportion [AMOUNT|HOT|MATERIAL;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	1	L1@5:qokor:AMOUNT|HOT|MATERIAL	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	1	DESCRIPTIVE_MATERIA	0	NONE	AMOUNT_DOSE	MATERIAL	Mengen-/Portionsstufe III des Materials	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	11	8	11	6	5	6	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Mengenmarker=vorhanden; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Mengen-/Portionsstufe III des Materials ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff; Qualität=heiß; Mengenmarker=vorhanden; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0036	G743-R0036	G739-D0036	G738-P0036	G737-O0139	f107r	f107r.36	11	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	5	0	5	RADIUS5_CENSORED	NEXT_TARGET_BEFORE_R1	0	1	qokchey	DRY|HOT|VALUE	0	0	0	L3@8:qokchey:DRY|HOT|VALUE	L3 qokchey=heiß und trocken in der Mitte des Grades [DRY|HOT|VALUE;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_QUALITY	1	L3@8:qokchey:DRY|HOT|VALUE	DESCRIPTIVE_QUALITY	0	OPEN	1	DESCRIPTIVE_QUALITY	0	NONE	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	4	3	4	2	2	2	1	1	F2_RECURRENT_TEMPLATE_PARTIAL_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen	Skalarstufe III; Dimension offen ⟦Materia-medica-Beschreibung: Lemma und Träger offen; Qualität=heiß+trocken; Skala/Stufe III; Evidenz=voll begrenzte Vorlage wiederholt; dieser Feldrand >R5 offen⟧	1
G744-F0037	G743-R0037	G739-D0037	G738-P0037	G737-O0146	f107r	f107r.49	7	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	3	2	5	PRIOR_CLOSE_BEFORE_R4	STRICT_INITIAL_BEFORE_R3	1	2	okair	HOT|MATERIAL|PART|PREPARATION	0	0	0	L2@5:okair:HOT|MATERIAL|PART|PREPARATION|R1@8:okair:HOT|MATERIAL|PART|PREPARATION	L2 okair=heiße Drogenfraktion II im Ansatz [HOT|MATERIAL|PART|PREPARATION;W3_SOLID_WORKING_THEORY] || R1 okair=heiße Drogenfraktion II im Ansatz [HOT|MATERIAL|PART|PREPARATION;W3_SOLID_WORKING_THEORY]	0	NONE	DESCRIPTIVE_MATERIA	2	L2@5:okair:HOT|MATERIAL|PART|PREPARATION|R1@8:okair:HOT|MATERIAL|PART|PREPARATION	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	2	DESCRIPTIVE_MATERIA	2	chtl	AMOUNT_DOSE	PREPARATION_MATERIAL_PART	Mengen-/Portionsstufe III der Zubereitungsfraktion	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	11	8	11	6	5	6	1	1	F3_RECURRENT_COMPLETE_CONTEXT	1	0	1	1	1	DESCRIPTIVE	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt	Mengen-/Portionsstufe III der Zubereitungsfraktion ⟦Materia-medica-Beschreibung: Lemma offen; Träger=Stoff+Zubereitung+Teil/Portion; Qualität=heiß; Skala/Stufe III; Evidenz=voll begrenzt und auf mehreren Seiten wiederholt⟧	1
G744-F0038	G743-R0038	G739-D0038	G738-P0038	G737-O0148	f107v	f107v.1	4	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	3	1	4	LINE_EDGE_AFTER_R3	CURRENT_CLOSE_INCLUDED_R1	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	PRESCRIPTIVE_RECIPE	1	otalkchy	OPEN_SCALAR	OPEN	Skalarstufe III; Dimension offen	0	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	0
G744-F0039	G743-R0039	G739-D0039	G738-P0039	G737-O0151	f107v	f107v.3	10	lkaiin	kaiin	H4	MIDDLE	SCALAR	III	0	3	3	PRIOR_CLOSE_BEFORE_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	0	0	0	NONE	NONE	0	NONE	OPEN	0	NONE	OPEN	0	OPEN	1	DESCRIPTIVE_MATERIA	2	alody|olkiir	OPEN_SCALAR	PREPARATION_MATERIAL	Skalarstufe III des Zubereitungsmaterials; Dimension offen	1	EXACT_COMPLETE_TARGET_WHOLE_AT_ENUMERATED_CACHED_OCCURRENCE	0	0	0	0	0	18	10	1	16	10	1	0	0	F0_OPEN	0	0	0	1	0	OPEN	UNASSIGNED	Inhaltsrolle offen	Mikrofeld: Kanal offen; keine starken historischen Feldanker	Skalarstufe III des Zubereitungsmaterials; Dimension offen ⟦Mikrofeld: Kanal offen; keine starken historischen Feldanker⟧	1
