held_page	global_running_event_id	source_event_id	surface	component_recipe	atom_count	other_surface_pages	other_recipe_pages	unsupported_atoms	unsupported_portable_atoms	unsupported_local_atoms	adjacent_pair_count	supported_adjacent_pair_count	unsupported_adjacent_pairs	longest_other_page_span_max4	leave_one_page_replay_class
f1r	G407-E0112	G404-E0112	shey	SH+E+Y	3	f11r|f13r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f11r|f13r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0113	G404-E0113	kol	K+OL	2	f72r|f75r	f11r|f13r|f56r|f72r|f75r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0114	G404-E0114	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0115	G404-E0115	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0116	G404-E0116	kor	K+OR	2	f88r	f76r|f88r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0117	G404-E0117	chal	CH+AL	2	f56r|f71v|f72r|f75r|f76r|f81v	f56r|f71v|f72r|f75r|f76r|f81v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0118	G404-E0118	sho	SH+O	2	f24v|f56r|f72r	f24v|f56r|f72r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0119	G404-E0119	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0120	G404-E0120	shodan	SH+O+D_ADDR+AN	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0121	G404-E0121	kshy	K+SH+Y	3	f11r	f11r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0122	G404-E0122	kchy	K+Y	2	f11r|f13r	f11r|f13r|f76r|f81v|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0123	G404-E0123	d	D_ADDR	1	f11r|f13r|f17r|f56r|f72r|f77r|f82r	f11r|f13r|f17r|f56r|f72r|f77r|f82r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0124	G404-E0124	or	OR	1	f10r|f17r|f18r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f17r|f18r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0125	G404-E0125	chodaiin	CH+O+D_ADDR+AIIN	4	f10r|f76r|f89r	f10r|f76r|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0126	G404-E0126	sho	SH+O	2	f24v|f56r|f72r	f24v|f56r|f72r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0127	G404-E0127	koeam	K+O+E+AM_ADDR	4	NONE	NONE	NONE	NONE	NONE	3	2	E+AM_ADDR	3	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f1r	G407-E0128	G404-E0128	ycho	Y+CH+O	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0129	G404-E0129	tchey	T+CH+E+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0130	G404-E0130	chekain	CH+K+AIN	3	f76r	f76r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0131	G404-E0131	sheo	SH+E+O	3	f71v|f88v|f89r	f71v|f88v|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0132	G404-E0132	pshol	P+SH+OL	3	f89r	f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0133	G404-E0133	dydyd	Y+DY+D_LABEL	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0134	G404-E0134	cthy	CH+T+Y	3	f10r|f11r|f17r|f18r|f56r	f10r|f11r|f17r|f18r|f56r|f75r|f76r|f81r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0135	G404-E0135	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	4	NONE	NONE	NONE	NONE	NONE	3	1	D_ADDR+A_ADDR|LOCAL_CHAR_I+Y	2	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f1r	G407-E0136	G404-E0136	yto	Y+T+O	3	f67r2	f67r2	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0137	G404-E0137	shol	SH+OL	2	f13r|f17r|f24v|f56r|f72r|f76r|f77r|f81r|f81v|f83r|f95v	f13r|f17r|f24v|f56r|f72r|f76r|f77r|f81r|f81v|f83r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0138	G404-E0138	she	SH+E	2	f71v	f71v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0139	G404-E0139	kodshey	K+O+D_ADDR+SH+E+Y	6	NONE	NONE	NONE	NONE	NONE	5	5	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0140	G404-E0140	cphealy	CH+P+E+AL+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0141	G404-E0141	dar	D_ADDR+AR	2	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0142	G404-E0142	ain	AIN	1	f55v|f67r2|f75r|f76r|f77r|f81r|f88v|f89r	f10r|f11r|f18r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0143	G404-E0143	dain	AIN	1	f10r|f11r|f18r|f67r2|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	f10r|f11r|f18r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0144	G404-E0144	ckhyds	CH+K+Y+D_ADDR+S	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0145	G404-E0145	dchar	D_ADDR+CH+AR	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0146	G404-E0146	shcthaiin	SH+CH+T+AIIN	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0147	G404-E0147	okaiir	OK+IIN+R	3	f72r	f72r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0148	G404-E0148	chey	Y	1	f18r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0149	G404-E0149	chy	Y	1	f10r|f11r|f17r|f56r|f72r|f75r|f76r|f77r|f81v|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0150	G404-E0150	tol	T+OL	2	f83r|f88v|f89r	f11r|f56r|f83r|f88v|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0151	G404-E0151	cthols	CH+T+OL+S	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0152	G404-E0152	dloo	D_ADDR+L+O+O	4	NONE	NONE	NONE	NONE	NONE	3	2	O+O	3	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f1r	G407-E0153	G404-E0153	shok	SH+OK	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0154	G404-E0154	chor	CH+OR	2	f10r|f13r|f17r|f18r|f24v|f56r|f88r|f88v|f89r	f10r|f13r|f17r|f18r|f24v|f56r|f88r|f88v|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0155	G404-E0155	chey	Y	1	f18r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0156	G404-E0156	dain	AIN	1	f10r|f11r|f18r|f67r2|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	f10r|f11r|f18r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0157	G404-E0157	ckhey	CH+K+E+Y	4	f75r|f88r	f55v|f72r|f75r|f81v|f83r|f88r|f89r	NONE	NONE	NONE	3	3	NONE	4	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0158	G404-E0158	otol	OT+OL	2	f10r|f11r|f24v|f75r|f88v|f89r	f10r|f11r|f24v|f75r|f77r|f88v|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0159	G404-E0159	daiiin	DA+IIN	2	f17r|f77r|f83r|f89r	f17r|f77r|f83r|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0160	G404-E0160	cpho	CH+P+O	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0161	G404-E0161	shaiin	SH+AIIN	2	f13r|f18r	f13r|f18r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0162	G404-E0162	shokcheey	SH+OK+CH+EE+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0163	G404-E0163	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0164	G404-E0164	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	7	NONE	NONE	NONE	NONE	NONE	6	6	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0165	G404-E0165	shey	SH+E+Y	3	f11r|f13r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f11r|f13r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0166	G404-E0166	pydeey	P+Y+D_ADDR+EE+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0167	G404-E0167	cha	CH+A_ADDR	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0168	G404-E0168	ro	R+O	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0169	G404-E0169	dar	D_ADDR+AR	2	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0170	G404-E0170	ydoin	Y+D_ADDR+O+IIN	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0171	G404-E0171	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0172	G404-E0172	dain	AIN	1	f10r|f11r|f18r|f67r2|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	f10r|f11r|f18r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0173	G404-E0173	cthal	CH+T+AL	3	f18r|f83r	f18r|f83r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0174	G404-E0174	dar	D_ADDR+AR	2	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0175	G404-E0175	shear	SH+E+AR	3	f72r|f76r|f77r|f88r	f72r|f76r|f77r|f88r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0176	G404-E0176	kaiin	K+AIIN	2	f71v|f81r|f81v	f71v|f81r|f81v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0177	G404-E0177	dar	D_ADDR+AR	2	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0178	G404-E0178	shey	SH+E+Y	3	f11r|f13r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f11r|f13r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0179	G404-E0179	cthar	CH+T+AR	3	f17r|f18r|f76r	f17r|f18r|f76r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0180	G404-E0180	cho	HO	1	f17r|f24v|f55v|f56r|f88v|f89r	f17r|f24v|f55v|f56r|f88v|f89r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0181	G404-E0181	o	O	1	f10r|f17r|f24v|f56r|f72r|f75r|f76r|f83r|f89r	f10r|f17r|f24v|f56r|f72r|f75r|f76r|f77r|f83r|f89r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0182	G404-E0182	kaiin	K+AIIN	2	f71v|f81r|f81v	f71v|f81r|f81v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0183	G404-E0183	shoaiin	SH+O+AIIN	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0184	G404-E0184	okol	OK+OL	2	f24v|f67r2|f71v|f88r|f88v	f10r|f11r|f17r|f18r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88r|f88v|f89r	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0185	G404-E0185	daiin	AIIN	1	f10r|f11r|f13r|f18r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0186	G404-E0186	far	LOCAL_CHAR_F+AR	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0187	G404-E0187	cthol	CH+T+OL	3	f18r|f56r|f82r|f88r	f18r|f56r|f82r|f88r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0188	G404-E0188	daiin	AIIN	1	f10r|f11r|f13r|f18r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0189	G404-E0189	ctholdar	CH+T+OL+D_ADDR+AR	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0190	G404-E0190	ycheey	Y+SH+EE+Y	4	NONE	f77r	NONE	NONE	NONE	3	3	NONE	4	EXACT_RECIPE_FROM_OTHER_PAGE
f1r	G407-E0191	G404-E0191	okeey	OK+EE+Y	3	f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f89r	f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0192	G404-E0192	oky	OK+Y	2	f10r|f55v|f76r|f81r|f81v|f82r|f88r|f89r	f10r|f13r|f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0193	G404-E0193	daiin	AIIN	1	f10r|f11r|f13r|f18r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f13r|f18r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0194	G404-E0194	okchey	OK+Y	2	f13r	f10r|f13r|f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0195	G404-E0195	kokaiin	K+OK+AIIN	3	NONE	NONE	NONE	NONE	NONE	2	1	K+OK	2	KNOWN_ATOMS_NEW_PACKAGE_COMPOSITION
f1r	G407-E0196	G404-E0196	ochol	O+OL	2	f67r2	f67r2	NONE	NONE	NONE	1	1	NONE	2	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0197	G404-E0197	kdchy	K+D_ADDR+Y	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0198	G404-E0198	dal	AL	1	f18r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0199	G404-E0199	dcheo	D_ADDR+CH+E+O	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0200	G404-E0200	shody	SH+O+DY	3	f77r|f89r|f95v	f77r|f89r|f95v	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0201	G404-E0201	koshey	K+O+SH+E+Y	5	NONE	NONE	NONE	NONE	NONE	4	4	NONE	4	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0202	G404-E0202	cthy	CH+T+Y	3	f10r|f11r|f17r|f18r|f56r	f10r|f11r|f17r|f18r|f56r|f75r|f76r|f81r|f83r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0203	G404-E0203	ok	OK	1	f24v|f75r	f24v|f56r|f75r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0204	G404-E0204	chey	Y	1	f18r|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0205	G404-E0205	keey	K+EE+Y	3	f56r|f71v|f72r|f76r|f89r	f56r|f71v|f72r|f76r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0206	G404-E0206	keey	K+EE+Y	3	f56r|f71v|f72r|f76r|f89r	f56r|f71v|f72r|f76r|f89r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0207	G404-E0207	dal	AL	1	f18r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f18r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0208	G404-E0208	chtor	CH+T+OR	3	NONE	f10r|f18r	NONE	NONE	NONE	2	2	NONE	3	EXACT_RECIPE_FROM_OTHER_PAGE
f1r	G407-E0209	G404-E0209	eo	E+O	2	NONE	NONE	NONE	NONE	NONE	1	1	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0210	G404-E0210	chol	OL	1	f10r|f11r|f13r|f17r|f18r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0211	G404-E0211	chok	OK	1	f56r	f24v|f56r|f75r	NONE	NONE	NONE	0	0	NONE	1	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0212	G404-E0212	choty	CH+OT+Y	3	f11r|f56r|f72r	f11r|f56r|f72r	NONE	NONE	NONE	2	2	NONE	3	EXACT_SURFACE_FROM_OTHER_PAGE
f1r	G407-E0213	G404-E0213	chotey	CH+OT+E+Y	4	NONE	NONE	NONE	NONE	NONE	3	3	NONE	3	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
f1r	G407-E0214	G404-E0214	dchaiin	D_ADDR+CH+AIIN	3	NONE	NONE	NONE	NONE	NONE	2	2	NONE	2	ALL_ADJACENT_PACKAGES_FROM_OTHER_PAGES
