held_page	surface	held_event_count	held_recipe_count	held_recipes	exact_surface_other_pages	exact_recipe_other_pages	surface_portability	recipe_portability
f10r	cthoor	1	1	CH+T+O+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	cthor	1	1	CH+T+OR	f18r	f18r|f1r	CROSS_PAGE	CROSS_PAGE
f10r	cthy	2	1	CH+T+Y	f11r|f17r|f18r|f1r|f56r	f11r|f17r|f18r|f1r|f56r|f75r|f76r|f81r|f83r	CROSS_PAGE	CROSS_PAGE
f10r	cthyd	1	1	CH+T+Y+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	daiin	5	1	AIIN	f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f11r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	dain	1	1	AIN	f11r|f18r|f1r|f67r2|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	f11r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	dair	1	1	D_ADDR+AIR	f11r|f17r|f18r|f88v|f89r	f11r|f17r|f18r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f10r	dar	1	1	D_ADDR+AR	f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f13r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	dchey	1	1	CH+E+Y	f24v|f56r|f81r|f88r	f24v|f56r|f81r|f88r	CROSS_PAGE	CROSS_PAGE
f10r	dchy	1	1	D_ADDR+Y	f13r	f13r	CROSS_PAGE	CROSS_PAGE
f10r	doiir	1	1	D_ADDR+O+IIN+R	f24v	f24v	CROSS_PAGE	CROSS_PAGE
f10r	dy	4	1	Y	f11r|f13r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	etyd	1	1	E+T+Y	NONE	f95v	PAGE_PRIVATE	CROSS_PAGE
f10r	kaiiin	1	1	K+A_ADDR+LOCAL_CHAR_I+IIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	kchaiin	1	1	K+CH+AIIN	f18r	f18r	CROSS_PAGE	CROSS_PAGE
f10r	kom	1	1	K+O+M_LOCAL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	o	1	1	O	f17r|f1r|f24v|f56r|f72r|f75r|f76r|f83r|f89r	f17r|f1r|f24v|f56r|f72r|f75r|f76r|f77r|f83r|f89r	CROSS_PAGE	CROSS_PAGE
f10r	octhody	1	1	O+CH+T+O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	odaiin	1	1	O+D_ADDR+AIIN	f1r|f24v|f81r|f88v|f95v	f1r|f24v|f81r|f88v|f95v	CROSS_PAGE	CROSS_PAGE
f10r	ody	1	1	O+DY	f55v|f81r|f95v	f55v|f81r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	oky	1	1	OK+Y	f1r|f55v|f76r|f81r|f81v|f82r|f88r|f89r	f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	oqotor	1	1	O+OT+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	or	2	1	OR	f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	f17r|f18r|f1r|f24v|f55v|f67r2|f71v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	os	1	1	OS	f1r|f55v|f67r2|f72r	f1r|f55v|f67r2|f72r	CROSS_PAGE	CROSS_PAGE
f10r	osain	1	1	O+S+AIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	otar	1	1	OT+AR	f55v|f71v|f72r|f75r|f76r|f81r|f81v|f95v	f55v|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	otchoshor	1	1	OT+CH+O+SH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	otol	1	1	OT+OL	f11r|f1r|f24v|f75r|f88v|f89r	f11r|f1r|f24v|f75r|f77r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f10r	otor	1	1	OT+OR	f68r1|f71v|f83r	f68r1|f71v|f83r	CROSS_PAGE	CROSS_PAGE
f10r	otytchol	1	1	OT+Y+T+CH+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	oykchor	1	1	O+Y+K+CH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	pchocthy	1	1	P+CH+O+CH+T+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	pchodol	1	1	P+CH+O+D_ADDR+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	qoctholy	1	1	CARRIER_Q+O+CH+T+OL+Y	NONE	f89r	PAGE_PRIVATE	CROSS_PAGE
f10r	qokchol	1	1	OK+OL	f18r	f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f10r	qokchy	1	1	OK+Y	f13r|f17r|f18r|f55v|f83r|f89r	f13r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	qotchol	1	1	OT+CH+OL	f13r	f13r|f17r|f1r|f24v|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f10r	qotchor	1	1	OT+CH+OR	NONE	f13r|f56r	PAGE_PRIVATE	CROSS_PAGE
f10r	qotchy	2	1	OT+Y	f11r|f56r	f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	qotor	3	1	OT+OR	NONE	f68r1|f71v|f83r	PAGE_PRIVATE	CROSS_PAGE
f10r	qoty	1	1	OT+Y	f11r|f13r|f75r|f76r|f77r|f81v|f82r|f83r	f11r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	shor	2	1	SH+OR	f11r|f17r|f18r|f77r|f81r|f88v|f89r|f95v	f11r|f17r|f18r|f77r|f81r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	shy	1	1	Y	f13r|f24v|f56r|f72r|f75r|f76r|f81r|f83r|f88r|f88v	f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	sor	1	1	S+OR	f67r2|f75r|f76r|f81r|f83r	f67r2|f72r|f75r|f76r|f81r|f83r	CROSS_PAGE	CROSS_PAGE
f10r	taiin	1	1	T+AIIN	f81r|f82r|f89r|f95v	f81r|f82r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	tchy	1	1	T+Y	NONE	f13r|f83r	PAGE_PRIVATE	CROSS_PAGE
f10r	y	1	1	Y	f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f88v|f89r|f95v	f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f10r	ycheor	1	1	Y+CH+E+O+R	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	ypch	1	1	Y+P+CH	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	ytoiin	1	1	Y+T+O+IIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f10r	yty	2	1	Y+T+Y	f89r|f95v	f11r|f13r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	cfhy	1	1	CH+LOCAL_CHAR_F+Y	f10r	f10r	CROSS_PAGE	CROSS_PAGE
f11r	chaiin	2	1	CH+AIIN	f10r|f55v	f10r|f55v|f89r	CROSS_PAGE	CROSS_PAGE
f11r	chodl	1	1	CH+O+D_ADDR+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	chody	1	1	CH+O+D_ADDR+Y	f56r|f88r|f88v|f89r|f95v	f56r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	chol	1	1	OL	f10r|f13r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	choty	1	1	CH+OT+Y	f1r|f56r|f72r	f1r|f56r|f72r	CROSS_PAGE	CROSS_PAGE
f11r	chy	1	1	Y	f10r|f17r|f1r|f56r|f72r|f75r|f76r|f77r|f81v|f88r|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	cphy	1	1	CH+P+Y	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f11r	cthy	4	1	CH+T+Y	f10r|f17r|f18r|f1r|f56r	f10r|f17r|f18r|f1r|f56r|f75r|f76r|f81r|f83r	CROSS_PAGE	CROSS_PAGE
f11r	d	2	1	D_ADDR	f13r|f17r|f1r|f56r|f72r|f77r|f82r	f13r|f17r|f1r|f56r|f72r|f77r|f82r	CROSS_PAGE	CROSS_PAGE
f11r	daiin	7	1	AIIN	f10r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f13r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	dain	1	1	AIN	f10r|f18r|f1r|f67r2|f75r|f76r|f81r|f81v|f83r|f88v|f89r|f95v	f10r|f18r|f1r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	dair	1	1	D_ADDR+AIR	f10r|f17r|f18r|f88v|f89r	f10r|f17r|f18r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f11r	dchol	1	1	D_ADDR+OL	f13r|f81r	f13r|f76r|f77r|f81r|f81v|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f11r	dky	1	1	D_ADDR+K+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	dod	1	1	D_ADDR+O+D_ADDR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	dor	1	1	D_ADDR+OR	f13r|f17r|f75r|f83r	f13r|f17r|f75r|f83r	CROSS_PAGE	CROSS_PAGE
f11r	dy	2	1	Y	f10r|f13r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	kchol	1	1	K+OL	f13r|f56r	f13r|f1r|f56r|f72r|f75r	CROSS_PAGE	CROSS_PAGE
f11r	kchy	1	1	K+Y	f13r|f1r	f13r|f1r|f76r|f81v|f89r	CROSS_PAGE	CROSS_PAGE
f11r	kshy	1	1	K+SH+Y	f1r	f1r	CROSS_PAGE	CROSS_PAGE
f11r	odl	1	1	O+D_ADDR+L	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	okchol	1	1	OK+OL	NONE	f10r|f17r|f18r|f1r|f24v|f56r|f67r2|f71v|f77r|f81r|f83r|f88r|f88v|f89r	PAGE_PRIVATE	CROSS_PAGE
f11r	otol	1	1	OT+OL	f10r|f1r|f24v|f75r|f88v|f89r	f10r|f1r|f24v|f75r|f77r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f11r	qodor	1	1	CARRIER_Q+O+D_ADDR+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	qotchy	1	1	OT+Y	f10r|f56r	f10r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	qoty	1	1	OT+Y	f10r|f13r|f75r|f76r|f77r|f81v|f82r|f83r	f10r|f13r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	s	2	1	S	f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f13r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	schoal	1	1	SH+O+AL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	shey	1	1	SH+E+Y	f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f13r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	shfydaiin	1	1	SH+Y+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	shor	2	1	SH+OR	f10r|f17r|f18r|f77r|f81r|f88v|f89r|f95v	f10r|f17r|f18r|f77r|f81r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	shoyty	1	1	SH+O+Y+T+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	socthody	1	1	S+O+CH+T+O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	tchody	1	1	T+CH+O+DY	f95v	f95v	CROSS_PAGE	CROSS_PAGE
f11r	tchol	1	1	T+OL	f56r	f1r|f56r|f83r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f11r	tshol	1	1	T+SH+OL	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	y	4	1	Y	f10r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f88v|f89r|f95v	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f11r	ykchor	1	1	Y+K+CH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	ykychy	1	1	Y+K+Y+CH+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	ytchoky	1	1	Y+T+OK+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f11r	ytchy	1	1	Y+T+Y	f13r	f10r|f13r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	cfholdy	1	1	CH+LOCAL_CHAR_F+OL+DY	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	chckhy	1	1	CH+K+Y	f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r|f95v	f10r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	chol	3	1	OL	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	chor	1	1	CH+OR	f10r|f17r|f18r|f1r|f24v|f56r|f88r|f88v|f89r	f10r|f17r|f18r|f1r|f24v|f56r|f88r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f13r	d	2	1	D_ADDR	f11r|f17r|f1r|f56r|f72r|f77r|f82r	f11r|f17r|f1r|f56r|f72r|f77r|f82r	CROSS_PAGE	CROSS_PAGE
f13r	daiin	3	1	AIIN	f10r|f11r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f11r|f18r|f1r|f55v|f56r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	daldy	1	1	AL+DY	f75r|f81v|f82r	f75r|f81v|f82r	CROSS_PAGE	CROSS_PAGE
f13r	dar	1	1	D_ADDR+AR	f10r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f10r|f17r|f18r|f1r|f24v|f67r2|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	dchg	1	1	D_ADDR+CH+LOCAL_CHAR_G	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	dchol	1	1	D_ADDR+OL	f11r|f81r	f11r|f76r|f77r|f81r|f81v|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f13r	dchor	1	1	D_ADDR+CH+OR	f24v|f68r1	f24v|f68r1	CROSS_PAGE	CROSS_PAGE
f13r	dchy	1	1	D_ADDR+Y	f10r	f10r	CROSS_PAGE	CROSS_PAGE
f13r	doaiin	1	1	D_ADDR+O+AIIN	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	doiin	1	1	D_ADDR+O+IIN	f67r2	f67r2	CROSS_PAGE	CROSS_PAGE
f13r	dol	1	1	D_ADDR+OL	f76r|f77r|f81r|f81v|f82r|f88r|f89r	f11r|f76r|f77r|f81r|f81v|f82r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f13r	dor	1	1	D_ADDR+OR	f11r|f17r|f75r|f83r	f11r|f17r|f75r|f83r	CROSS_PAGE	CROSS_PAGE
f13r	dpchy	1	1	D_ADDR+P+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	dy	2	1	Y	f10r|f11r|f18r|f24v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	f10r|f11r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	dypchy	1	1	D_ADDR+Y+P+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	k	1	1	K	f24v|f95v	f24v|f95v	CROSS_PAGE	CROSS_PAGE
f13r	kchol	1	1	K+OL	f11r|f56r	f11r|f1r|f56r|f72r|f75r	CROSS_PAGE	CROSS_PAGE
f13r	kchy	2	1	K+Y	f11r|f1r	f11r|f1r|f76r|f81v|f89r	CROSS_PAGE	CROSS_PAGE
f13r	oeees	1	1	O+EEE+S	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	oiin	1	1	O+IIN	f1r|f67r2|f72r|f81v	f1r|f67r2|f72r|f76r|f77r|f81v|f89r	CROSS_PAGE	CROSS_PAGE
f13r	okchal	1	1	OK+CH+AL	f18r|f24v	f18r|f24v|f72r	CROSS_PAGE	CROSS_PAGE
f13r	okchey	1	1	OK+Y	f1r	f10r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	okchor	2	1	OK+CH+OR	f71v	f18r|f71v	CROSS_PAGE	CROSS_PAGE
f13r	okchy	1	1	OK+Y	f56r|f76r	f10r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	okorory	1	1	OK+OR+OR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	oldy	2	1	OL+DY	f55v|f67r2|f75r|f76r|f81v|f83r|f88r|f89r	f18r|f55v|f67r2|f75r|f76r|f81v|f83r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f13r	opchor	1	1	O+P+CH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	opchy	1	1	O+P+Y	NONE	f67r2|f76r	PAGE_PRIVATE	CROSS_PAGE
f13r	otchol	1	1	OT+CH+OL	f17r|f1r|f24v|f88r|f89r	f10r|f17r|f1r|f24v|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f13r	otchor	1	1	OT+CH+OR	f56r	f10r|f56r	CROSS_PAGE	CROSS_PAGE
f13r	qodchy	1	1	O+D_ADDR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	qokchy	1	1	OK+Y	f10r|f17r|f18r|f55v|f83r|f89r	f10r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	qoky	1	1	OK+Y	f75r|f76r|f77r|f81v|f82r|f83r|f88v	f10r|f17r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	qopchy	2	1	O+P+Y	f67r2	f67r2|f76r	CROSS_PAGE	CROSS_PAGE
f13r	qotchol	1	1	OT+CH+OL	f10r	f10r|f17r|f1r|f24v|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f13r	qoty	1	1	OT+Y	f10r|f11r|f75r|f76r|f77r|f81v|f82r|f83r	f10r|f11r|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	qoy	1	1	O+Y	NONE	f76r	PAGE_PRIVATE	CROSS_PAGE
f13r	s	3	1	S	f11r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	f11r|f1r|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	shaiin	1	1	SH+AIIN	f18r|f1r	f18r|f1r	CROSS_PAGE	CROSS_PAGE
f13r	shey	1	1	SH+E+Y	f11r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r	f11r|f1r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	shkchy	1	1	SH+K+Y	NONE	f76r|f83r	PAGE_PRIVATE	CROSS_PAGE
f13r	shochy	1	1	HO+Y	NONE	f24v|f56r	PAGE_PRIVATE	CROSS_PAGE
f13r	shol	2	1	SH+OL	f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81r|f81v|f83r|f95v	f17r|f1r|f24v|f56r|f72r|f76r|f77r|f81r|f81v|f83r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	shorodo	1	1	SH+OR+O+D_ADDR+O	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	shy	2	1	Y	f10r|f24v|f56r|f72r|f75r|f76r|f81r|f83r|f88r|f88v	f10r|f11r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	sotchy	1	1	S+OT+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	tchor	1	1	T+CH+OR	f18r	f18r	CROSS_PAGE	CROSS_PAGE
f13r	torchy	1	1	T+OR+Y	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	torshor	1	1	T+OR+SH+OR	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f13r	tshy	1	1	T+Y	NONE	f10r|f83r	PAGE_PRIVATE	CROSS_PAGE
f13r	y	2	1	Y	f10r|f11r|f17r|f18r|f1r|f55v|f56r|f67r2|f72r|f76r|f77r|f81r|f81v|f88v|f89r|f95v	f10r|f11r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	ydal	1	1	Y+AL	f24v|f72r	f24v|f72r	CROSS_PAGE	CROSS_PAGE
f13r	ykchy	2	1	Y+K+Y	f17r	f17r|f68r1	CROSS_PAGE	CROSS_PAGE
f13r	ykoly	1	1	Y+K+OL+Y	f72r	f72r	CROSS_PAGE	CROSS_PAGE
f13r	ykor	1	1	Y+K+OR	f67r2|f68r1	f67r2|f68r1	CROSS_PAGE	CROSS_PAGE
f13r	ytchy	1	1	Y+T+Y	f11r	f10r|f11r|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f13r	ytshy	1	1	Y+T+Y	NONE	f10r|f11r|f89r|f95v	PAGE_PRIVATE	CROSS_PAGE
f17r	chckho	1	1	CH+K+O	NONE	f89r	PAGE_PRIVATE	CROSS_PAGE
f17r	chear	1	1	CH+E+AR	f1r|f24v|f76r|f88r	f1r|f24v|f76r|f88r|f89r	CROSS_PAGE	CROSS_PAGE
f17r	cheteg	1	1	CH+E+T+E+LOCAL_CHAR_G	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f17r	cho	1	1	HO	f1r|f24v|f55v|f56r|f88v|f89r	f1r|f24v|f55v|f56r|f88v|f89r	CROSS_PAGE	CROSS_PAGE
f17r	chog	1	1	HO+LOCAL_CHAR_G	NONE	NONE	PAGE_PRIVATE	PAGE_PRIVATE
f17r	choky	1	1	OK+Y	f56r|f88v	f10r|f13r|f18r|f1r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
f17r	chol	2	1	OL	f10r|f11r|f13r|f18r|f1r|f24v|f56r|f67r2|f72r|f76r|f77r|f81r|f88r|f89r	f10r|f11r|f13r|f18r|f1r|f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE	CROSS_PAGE
