held_page	source_event_id	locus	surface	component_recipe	source_local_role	other_surface_pages	other_recipe_pages	leave_one_page_replay_class
f75r	P912-E0856	f75r.52	saldy	S+AL+DY	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f75r	P912-E0857	f75r.53	dainy	AIN+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f76r	P1008-E0506	f76r.4	s	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f70v	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f76r	P1008-E0533	f76r.7	d	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f76r	P1008-E0562	f76r.10	q	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f76r	P1008-E0602	f76r.14	s	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f70v	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f76r	P1008-E0639	f76r.18	o	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f70v|f72r|f77r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f76r	P1008-E0675	f76r.22	l	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f76r	P1008-E0729	f76r.27	k	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f76r	P1008-E0769	f76r.31	r	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f76r	P1008-E0839	f76r.37	s	SECTION_MARKER	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f70v	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f77r	P1003-E0081	f77r.1	darchdar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0082	f77r.2	olkchs	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0083	f77r.3	otedy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0084	f77r.4	otork	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0085	f77r.5	otol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f68r1	f17r|f71v|f72r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f77r	P1003-E0086	f77r.6	dchdy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0087	f77r.7	soral	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0088	f77r.8	dotedy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0410	f77r.49	otchdy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f68r1	f17r|f71v|f72r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f77r	P1003-E0411	f77r.50	otolaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f88v|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f77r	P1003-E0412	f77r.50	o	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f69v|f70v|f72r|f76r	f17r|f71v|f72r|f88v|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f81v	P912-E1111	f81v.28	otain	OT+AIN	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f81v	P912-E1112	f81v.28	olkal	OL+K+AL	LOCAL_ADDRESS_OR_LABEL	NONE	f70v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f82r	P912-E1185	f82r.10	oroldair	OR+OL+D_ADDR+AIR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1392	f82r.34	okor	OK+OR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1393	f82r.35	darol	DA+R+OL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1394	f82r.36	okal	OK+AL	LOCAL_ADDRESS_OR_LABEL	f67r2|f72r	f67r2	EXACT_LOCAL_SURFACE_OTHER_PAGE
f82r	P912-E1395	f82r.37	okaldy	OK+AL+DY	LOCAL_ADDRESS_OR_LABEL	f72r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f82r	P912-E1396	f82r.38	darary	DA+R+AR+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1397	f82r.39	okairady	OK+AIR+A_ADDR+D_ADDR+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1398	f82r.40	sororl	S+OR+OR+L	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1399	f82r.41	olkoky	OL+K+OK+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1400	f82r.42	sokoly	S+OK+OL+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1401	f82r.43	dolol	D_ADDR+OL+OL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f82r	P912-E1402	f82r.44	olaiin	OL+AIIN	LOCAL_ADDRESS_OR_LABEL	f70v|f72r	f70v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f82r	P912-E1403	f82r.45	okeear	OK+EE+AR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f83r	P912-E1718	f83r.45	chtorol	CH+T+OR+OL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f83r	P912-E1719	f83r.46	olsaiin	OL+S+AIIN	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f83r	P912-E1731	f83r.50	sasoldal	S+A_ADDR+S+OL+DA+L	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f83r	P912-E1732	f83r.51	darolsy	DA+R+OL+S+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2362	f88r.1	otorchety	OT+OR+CH+E+T+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2363	f88r.2	osal	O+S+AL	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2364	f88r.3	orald	OR+AL+D_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2365	f88r.4	oldar	OL+DA+R	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2366	f88r.5	otoky	OT+OK+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2367	f88r.6	otaly	OT+AL+Y	LOCAL_ADDRESS_OR_LABEL	f70v	f70v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f88r	P912-E2415	f88r.12	otaldy	OT+AL+DY	LOCAL_ADDRESS_OR_LABEL	f70v	f70v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f88r	P912-E2416	f88r.13	oram	OR+A_ADDR+AM_ADDR	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2417	f88r.14	dary	DA+R+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2418	f88r.15	okol	OK+OL	LOCAL_ADDRESS_OR_LABEL	f89r	NONE	EXACT_LOCAL_SURFACE_OTHER_PAGE
f88r	P912-E2419	f88r.16	sorory	S+OR+OR+Y	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2420	f88r.17	otyda	OT+Y+DA	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2460	f88r.23	ofyskydal	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88r	P912-E2461	f88r.24	otor	OT+OR	LOCAL_ADDRESS_OR_LABEL	f68r1|f70v	f68r1|f70v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f88r	P912-E2462	f88r.24	am	AM_ADDR	LOCAL_ADDRESS_OR_LABEL	f67r2|f70v|f71v	f67r2|f70v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f88r	P912-E2463	f88r.25	ofaldo	O+LOCAL_CHAR_F+AL+D_ADDR+O	LOCAL_ADDRESS_OR_LABEL	NONE	NONE	PAGE_PRIVATE_LOCAL_COPY_ALLOWED
f88v	P1003-E0413	f88v.1	okalyd	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0414	f88v.2	cheocthy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0415	f88v.3	cpheor	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0416	f88v.4	otar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f67r2|f70v|f71v|f72r	f17r|f71v|f72r|f77r|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f88v	P1003-E0417	f88v.4	arody	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0418	f88v.5	otokol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0458	f88v.11	otoram	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0459	f88v.12	otora	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0460	f88v.13	cheosdy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0461	f88v.14	okaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	f72r|f89r	f17r|f71v|f72r|f77r|f89r	EXACT_LOCAL_SURFACE_OTHER_PAGE
f88v	P1003-E0554	f88v.27	daramdal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0555	f88v.28	otydary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0556	f88v.29	otdordy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f88v	P1003-E0557	f88v.30	dararda	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_LABEL	NONE	f17r|f71v|f72r|f77r|f89r	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1038	f89r1.1	okchshy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1039	f89r1.2	qkol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1040	f89r1.3	oldam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1041	f89r1.4	otoldy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1042	f89r1.5	ararchodaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1090	f89r1.11	ykyd	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1091	f89r1.12	chol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f70v	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1092	f89r1.12	ches	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f72r	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1093	f89r1.13	otorain	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1094	f89r1.14	okaiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f72r|f88v	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1095	f89r1.14	dan	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f71v	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1175	f89r1.24	ykocfhy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1176	f89r1.25	saldam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1177	f89r1.26	sydarary	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1178	f89r1.27	yddy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1179	f89r2.1	odory	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1180	f89r2.2	doly	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1181	f89r2.3	opchosam	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1182	f89r2.4	saloiinsheol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1183	f89r2.5	opcheor	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1228	f89r2.9	otold	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1229	f89r2.9	y	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f69v	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1230	f89r2.10	okol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f88r	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1231	f89r2.10	shol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f70v	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1232	f89r2.10	dy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2|f69v|f70v|f72r	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1233	f89r2.11	opchoroiin	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1296	f89r2.16	korainy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1297	f89r2.17	sodar	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1298	f89r2.18	cheys	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1299	f89r2.19	cheody	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f69v|f70v	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1300	f89r2.20	oporain	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1301	f89r2.21	okshdchos	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1408	f89r2.29	okain	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	f67r2	f17r|f71v|f72r|f77r|f88v	EXACT_LOCAL_SURFACE_OTHER_PAGE
f89r	P1008-E1409	f89r2.30	yorain	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1410	f89r2.31	ofakal	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1411	f89r2.32	otalsy	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1412	f89r2.33	ytarem	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
f89r	P1008-E1413	f89r2.34	otolarol	LOCAL_ADDRESS	LOCAL_ADDRESS_OR_SECTION_MARKER	NONE	f17r|f71v|f72r|f77r|f88v	LOCAL_RECIPE_SHAPE_OTHER_PAGE
