page	target_locus	kind	source_loci	reader	model	source_lines_json	literal_hypotheses_json	confidence
f81v	f81v.6	P	f81v.6	it2a_clean	R	"[""qokain okaiin ol chedy cheol lky ls aiin okain daldy""]"	"[""[qokain]"", ""dessen?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[ls]"", ""[aiin]"", ""[okain]"", ""[daldy]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	rf1b_clean	N	"[""qokain okaiin ol chedy cheol lky l s aiin okain dal y""]"	"[""[qokain]"", ""Pulver?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[dal]"", ""[y]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	rf1b_clean	G	"[""qokain okaiin ol chedy cheol lky l s aiin okain dal y""]"	"[""[qokain]"", ""ist?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[dal]"", ""[y]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	rf1b_clean	Q	"[""qokain okaiin ol chedy cheol lky l s aiin okain dal y""]"	"[""[qokain]"", ""warm?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[dal]"", ""[y]""]"	C0_UNCONFIRMED
f81v	f81v.6	P	f81v.6	rf1b_clean	R	"[""qokain okaiin ol chedy cheol lky l s aiin okain dal y""]"	"[""[qokain]"", ""dessen?"", ""[ol]"", ""[chedy]"", ""[cheol]"", ""[lky]"", ""[l]"", ""[s]"", ""[aiin]"", ""[okain]"", ""[dal]"", ""[y]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	zl3b_clean	N	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""Pulver?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	zl3b_clean	G	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""ist?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	zl3b_clean	Q	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""warm?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	zl3b_clean	R	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""dessen?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	it2a_clean	N	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""Pulver?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	it2a_clean	G	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""ist?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	it2a_clean	Q	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""warm?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	it2a_clean	R	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""dessen?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	rf1b_clean	N	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""Pulver?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	rf1b_clean	G	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""ist?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	rf1b_clean	Q	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""warm?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88r	f88r.22	P	f88r.22	rf1b_clean	R	"[""ychey okaiin chol cheor ol chorcholsal""]"	"[""[ychey]"", ""dessen?"", ""trocken?"", ""[cheor]"", ""[ol]"", ""[chorcholsal]""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	zl3b_clean	N	"[""okaiin""]"	"[""Pulver?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	zl3b_clean	G	"[""okaiin""]"	"[""ist?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	zl3b_clean	Q	"[""okaiin""]"	"[""warm?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	zl3b_clean	R	"[""okaiin""]"	"[""dessen?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	it2a_clean	N	"[""okaiin""]"	"[""Pulver?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	it2a_clean	G	"[""okaiin""]"	"[""ist?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	it2a_clean	Q	"[""okaiin""]"	"[""warm?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	it2a_clean	R	"[""okaiin""]"	"[""dessen?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	rf1b_clean	N	"[""okaiin""]"	"[""Pulver?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	rf1b_clean	G	"[""okaiin""]"	"[""ist?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	rf1b_clean	Q	"[""okaiin""]"	"[""warm?""]"	C0_UNCONFIRMED
f88v	f88v.14	L	f88v.14	rf1b_clean	R	"[""okaiin""]"	"[""dessen?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	zl3b_clean	N	"[""okaiin dan""]"	"[""Pulver?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	zl3b_clean	G	"[""okaiin dan""]"	"[""ist?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	zl3b_clean	Q	"[""okaiin dan""]"	"[""warm?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	zl3b_clean	R	"[""okaiin dan""]"	"[""dessen?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	it2a_clean	N	"[""okaiin dan""]"	"[""Pulver?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	it2a_clean	G	"[""okaiin dan""]"	"[""ist?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	it2a_clean	Q	"[""okaiin dan""]"	"[""warm?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	it2a_clean	R	"[""okaiin dan""]"	"[""dessen?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	rf1b_clean	N	"[""okaiin dan""]"	"[""Pulver?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	rf1b_clean	G	"[""okaiin dan""]"	"[""ist?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	rf1b_clean	Q	"[""okaiin dan""]"	"[""warm?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f89r1	f89r1.14	L	f89r1.14	rf1b_clean	R	"[""okaiin dan""]"	"[""dessen?"", ""sehr wenig?""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	zl3b_clean	N	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""Pulver?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	zl3b_clean	G	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""ist?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	zl3b_clean	Q	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""warm?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	zl3b_clean	R	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""dessen?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	it2a_clean	N	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""Pulver?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	it2a_clean	G	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""ist?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	it2a_clean	Q	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""warm?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	it2a_clean	R	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""dessen?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	rf1b_clean	N	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""Pulver?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	rf1b_clean	G	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""ist?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	rf1b_clean	Q	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""warm?"", ""[ar]""]"	C0_UNCONFIRMED
f95v2	f95v2.5	P	f95v2.5	rf1b_clean	R	"[""tar fcheey shos aiin okar olkaiin otalain okaiin ar""]"	"[""[tar]"", ""[fcheey]"", ""[shos]"", ""[aiin]"", ""[okar]"", ""[olkaiin]"", ""[otalain]"", ""dessen?"", ""[ar]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	zl3b_clean	N	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""Pulver?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	zl3b_clean	G	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""ist?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	zl3b_clean	Q	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""warm?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	zl3b_clean	R	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""dessen?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	it2a_clean	N	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""Pulver?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	it2a_clean	G	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""ist?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	it2a_clean	Q	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""warm?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	it2a_clean	R	"[""lshee qodain okaiin otody chcthy""]"	"[""[lshee]"", ""[qodain]"", ""dessen?"", ""[otody]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	rf1b_clean	N	"[""lee qodain okaiin oto y chcthy""]"	"[""[lee]"", ""[qodain]"", ""Pulver?"", ""[oto]"", ""[y]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	rf1b_clean	G	"[""lee qodain okaiin oto y chcthy""]"	"[""[lee]"", ""[qodain]"", ""ist?"", ""[oto]"", ""[y]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	rf1b_clean	Q	"[""lee qodain okaiin oto y chcthy""]"	"[""[lee]"", ""[qodain]"", ""warm?"", ""[oto]"", ""[y]"", ""[chcthy]""]"	C0_UNCONFIRMED
f95v1	f95v1.13	P	f95v1.13	rf1b_clean	R	"[""lee qodain okaiin oto y chcthy""]"	"[""[lee]"", ""[qodain]"", ""dessen?"", ""[oto]"", ""[y]"", ""[chcthy]""]"	C0_UNCONFIRMED
