cell_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	current_semantic_value_de	v99r6_spoken_cell_de	integration_class	authority_id	authority_reading_id	authority_score_0_100_not_probability	authority_confidence_level	authority_semantic_scope	authority_global_export_scope	grade_policy_id	formal_stage	workflow_closure	modality_class	practical_unit_layer	practical_unit_id	practical_unit_role	practical_render_once_de	practical_source_positions	practical_source_surfaces	semantic_changed_from_v48	spoken_changed_from_semantic	final_changed_from_v48	component_relation_credit
G733-C00060	f100r	f100r.23	6	qockhol	[qockhol:?]	[qockhol:?]	[qockhol:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qockhol:?]	f100r.23:6	qockhol	0	0	0	0
G733-C00061	f100r	f100r.23	7	chor	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	Pflanzen-/Reproduktionsteil	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzen-/Reproduktionsteil	f100r.23:7	chor	0	0	0	0
G733-C00062	f100r	f100r.23	8	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	f100r.23:8	chol	0	0	0	0
G733-C00063	f100r	f100r.23	9	sho	feuchter Ansatz	feuchter Ansatz	feuchter Ansatz	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	sho#GLOBAL	sho#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchter Ansatz	f100r.23:9	sho	0	0	0	0
G733-C00064	f100r	f100r.23	10	keey	heiß am Ende des Grades	heiß am Ende des Grades	vollständig erhitzt	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0004	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T029	END	OPEN	HEISS	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzt	f100r.23:10	keey	0	1	1	0
G733-C00065	f100r	f100r.23	11	y	hierzu:	hierzu:	hierzu:	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	hierzu:	f100r.23:11	y	0	0	0	0
G733-C00066	f100r	f100r.23	12	ykeeam	[ykeeam:?]	[ykeeam:?]	[ykeeam:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ykeeam:?]	f100r.23:12	ykeeam	0	0	0	0
G733-C00067	f100r	f100r.24	1	saiichor	[saiichor:?]	[saiichor:?]	[saiichor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[saiichor:?]	f100r.24:1	saiichor	0	0	0	0
G733-C00068	f100r	f100r.24	2	sheor	feuchter Drogenteil	feuchter Drogenteil	feuchter Drogenteil	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	sheor#GLOBAL	sheor#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchter Drogenteil	f100r.24:2	sheor	0	0	0	0
G733-C00069	f100r	f100r.24	3	qockhody	[qockhody:?]	[qockhody:?]	[qockhody:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qockhody:?]	f100r.24:3	qockhody	0	0	0	0
G733-C00070	f100r	f100r.24	4	odeor	[odeor:?]	[odeor:?]	[odeor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[odeor:?]	f100r.24:4	odeor	0	0	0	0
G733-C00071	f100r	f100r.24	5	yk	[yk:?]	[yk:?]	[yk:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[yk:?]	f100r.24:5	yk	0	0	0	0
G733-C00072	f100r	f100r.24	6	sheey	feucht am Ende des Grades	feucht am Ende des Grades	vollständig angefeuchtet	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0005	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T013	END	OPEN	FEUCHT	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig angefeuchtet	f100r.24:6	sheey	0	1	1	0
G733-C00073	f100r	f100r.24	7	cholsheody	[cholsheody:?]	[cholsheody:?]	[cholsheody:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cholsheody:?]	f100r.24:7	cholsheody	0	0	0	0
G733-C00074	f100r	f100r.24	8	sai	[sai:?]	[sai:?]	[sai:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sai:?]	f100r.24:8	sai	0	0	0	0
G733-C00075	f100r	f100r.24	9	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	f100r.24:9	cheol	0	0	0	0
G733-C00076	f100r	f100r.24	10	raiin	Wurzel, Typ/Charge III	Wurzel, Typ/Charge III	Wurzel, Typ/Charge III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Wurzel, Typ/Charge III	f100r.24:10	raiin	0	0	0	0
G733-C00077	f100r	f100r.25	1	sheor	feuchter Drogenteil	feuchter Drogenteil	feuchter Drogenteil	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	sheor#GLOBAL	sheor#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	feuchter Drogenteil	f100r.25:1	sheor	0	0	0	0
G733-C00078	f100r	f100r.25	2	qkeeody	[qkeeody:?]	[qkeeody:?]	[qkeeody:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qkeeody:?]	f100r.25:2	qkeeody	0	0	0	0
G733-C00079	f100r	f100r.25	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	f100r.25:3	chol	0	0	0	0
G733-C00080	f100r	f100r.25	4	daiin	Qualitätsgrad III	Qualitätsgrad III	Qualitätsgrad III	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Qualitätsgrad III	f100r.25:4	daiin	0	0	0	0
G733-C00081	f100r	f100r.25	5	ctheol	Krautdrogenstoff der Mittelstufe	Krautdrogenstoff der Mittelstufe	Krautdrogenstoff der Mittelstufe	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	ctheol#GLOBAL	ctheol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Krautdrogenstoff der Mittelstufe	f100r.25:5	ctheol	0	0	0	0
G733-C00082	f100r	f100r.25	6	olcheol	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	olcheol#GLOBAL	olcheol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	f100r.25:6	olcheol	0	0	0	0
G733-C00083	f100r	f100r.25	7	cheky	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	bis zur mittleren Trockenstufe, dann leicht erhitzen	f100r.25:7	cheky	0	0	0	0
G733-C00084	f100r	f100r.25	8	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	f100r.25:8	cheol	0	0	0	0
G733-C00085	f100r	f100r.25	9	cheockhy	trocken angesetztes Arzneikompositum am Gradanfang	trocken angesetztes Arzneikompositum am Gradanfang	trocken angesetztes Arzneikompositum, Anfangsstufe	ACTIVE_SURFACE_OUTSIDE_EXACT_SCOPE_LEGACY	G732-X0006	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	G733-T047	BEGIN	OPEN	TROCKEN	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken angesetztes Arzneikompositum, Anfangsstufe	f100r.25:9	cheockhy	0	1	1	0
G733-C00086	f100r	f100r.25	10	okeol	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	Grundansatz bis zur mittleren Heizstufe erwärmt	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	okeol#GLOBAL	okeol#GLOBAL	58	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Grundansatz bis zur mittleren Heizstufe erwärmt	f100r.25:10	okeol	0	0	0	0
G733-C00087	f100r	f100r.26	1	yaiin	[yaiin:?]	[yaiin:?]	[yaiin:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[yaiin:?]	f100r.26:1	yaiin	0	0	0	0
G733-C00088	f100r	f100r.26	2	chekeey	[chekeey:?]	[chekeey:?]	[chekeey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chekeey:?]	f100r.26:2	chekeey	0	0	0	0
G733-C00089	f100r	f100r.26	3	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	f100r.26:3	chol	0	0	0	0
G733-C00090	f100r	f100r.26	4	cholody	Trockenstoff als Ansatz fertigstellen	Trockenstoff als Ansatz fertigstellen	Trockenstoff als Ansatz fertigstellen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cholody#GLOBAL	cholody#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenstoff als Ansatz fertigstellen	f100r.26:4	cholody	0	0	0	0
G733-C00091	f100r	f100r.26	5	chos	eine Charge Trockenansatz	eine Charge Trockenansatz	eine Charge Trockenansatz	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	eine Charge Trockenansatz	f100r.26:5	chos	0	0	0	0
G733-C00092	f100r	f100r.26	6	olchor	[olchor:?]	[olchor:?]	[olchor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[olchor:?]	f100r.26:6	olchor	0	0	0	0
G733-C00093	f100r	f100r.26	7	qokeol	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	erhitze den Drogenstoff bis zur Mittelstufe	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	qokeol#GLOBAL	qokeol#GLOBAL	76	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	erhitze den Drogenstoff bis zur Mittelstufe	f100r.26:7	qokeol	0	0	0	0
G733-C00094	f100r	f100r.26	8	okeeol	vollständig erhitzter Ansatzstoff	vollständig erhitzter Ansatzstoff	vollständig erhitzter Ansatzstoff	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	okeeol#GLOBAL	okeeol#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	vollständig erhitzter Ansatzstoff	f100r.26:8	okeeol	0	0	0	0
G733-C00095	f100r	f100r.26	9	cheols	[cheols:?]	[cheols:?]	[cheols:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[cheols:?]	f100r.26:9	cheols	0	0	0	0
G733-C00096	f100r	f100r.26	10	al	Rohstoffklasse I	Rohstoffklasse I	Rohstoffklasse I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Rohstoffklasse I	f100r.26:10	al	0	0	0	0
G733-C00097	f100r	f100r.27	1	chol	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	trocken; nominal trockenes Gut/Material	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trocken; nominal trockenes Gut/Material	f100r.27:1	chol	0	0	0	0
G733-C00098	f100r	f100r.27	2	cheol	trockener Drogenstoff	trockener Drogenstoff	trockener Drogenstoff	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	trockener Drogenstoff	f100r.27:2	cheol	0	0	0	0
G733-C00099	f100r	f100r.27	3	cho	Trockenansatz	Trockenansatz	Trockenansatz	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	cho#GLOBAL	cho#GLOBAL	56	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Trockenansatz	f100r.27:3	cho	0	0	0	0
G733-C00100	f100r	f100r.27	4	chckheody	[chckheody:?]	[chckheody:?]	[chckheody:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chckheody:?]	f100r.27:4	chckheody	0	0	0	0
G733-C00101	f100r	f100r.27	5	otolchey	[otolchey:?]	[otolchey:?]	[otolchey:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otolchey:?]	f100r.27:5	otolchey	0	0	0	0
G733-C00102	f100r	f100r.3	1	otear	[otear:?]	[otear:?]	[otear:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[otear:?]	f100r.3:1	otear	0	0	0	0
G733-C00103	f100r	f100r.4	1	chofary	[chofary:?]	[chofary:?]	[chofary:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chofary:?]	f100r.4:1	chofary	0	0	0	0
G733-C00104	f100r	f100r.5	1	sar	Samenfraktion I	Samenfraktion I	Samenfraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Samenfraktion I	f100r.5:1	sar	0	0	0	0
G733-C00105	f100r	f100r.5	2	char	[Trockenfraktionszeichen]	[Trockenfraktionszeichen]	[Trockenfraktionszeichen]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[Trockenfraktionszeichen]	f100r.5:2	char	0	0	0	0
G733-C00106	f100r	f100r.5	3	daiindy	[drei Maße, abgeteilt und abgeschlossen-Zeichen]	drei Maße, abgeteilt und abgeschlossen	drei Maße, abgeteilt und abgeschlossen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	daiindy#GLOBAL	daiindy#GLOBAL	53	W2_PROVISIONAL_WORKING	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	drei Maße, abgeteilt und abgeschlossen	f100r.5:3	daiindy	1	0	1	0
G733-C00107	f100r	f100r.6	1	oraro	[oraro:?]	[oraro:?]	[oraro:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[oraro:?]	f100r.6:1	oraro	0	0	0	0
G733-C00108	f100r	f100r.7	1	chalsain	[chalsain:?]	[chalsain:?]	[chalsain:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[chalsain:?]	f100r.7:1	chalsain	0	0	0	0
G733-C00109	f100r	f100r.8	1	soity	[soity:?]	[soity:?]	[soity:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[soity:?]	f100r.8:1	soity	0	0	0	0
G733-C00110	f100r	f100r.9	1	sosam	[sosam:?]	[sosam:?]	[sosam:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sosam:?]	f100r.9:1	sosam	0	0	0	0
G733-C00111	f100v	f100v.1	1	tolchd	[tolchd:?]	[tolchd:?]	[tolchd:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[tolchd:?]	f100v.1:1	tolchd	0	0	0	0
G733-C00112	f100v	f100v.10	1	okcheor	[okcheor:?]	[okcheor:?]	[okcheor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[okcheor:?]	f100v.10:1	okcheor	0	0	0	0
G733-C00113	f100v	f100v.11	1	ytchol	[ytchol:?]	[ytchol:?]	[ytchol:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ytchol:?]	f100v.11:1	ytchol	0	0	0	0
G733-C00114	f100v	f100v.12	1	dykchal	[dykchal:?]	[dykchal:?]	[dykchal:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[dykchal:?]	f100v.12:1	dykchal	0	0	0	0
G733-C00115	f100v	f100v.13	1	chos	[eine Charge Trockenansatz-Zeichen]	[eine Charge Trockenansatz-Zeichen]	[eine Charge Trockenansatz-Zeichen]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[eine Charge Trockenansatz-Zeichen]	f100v.13:1	chos	0	0	0	0
G733-C00116	f100v	f100v.13	2	ctharal	[erste Kraut- oder Blattfraktion aus Rohdroge I-Zeichen]	Pflanzenanteil I aus Rohdroge I	Pflanzenanteil I aus Rohdroge I	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	ctharal#GLOBAL	ctharal#GLOBAL	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Pflanzenanteil I aus Rohdroge I	f100v.13:2	ctharal	1	0	1	0
G733-C00117	f100v	f100v.14	1	deey	die Enddosis abmessen	die letzte Portion abmessen	die letzte Portion abmessen	ADDITIONAL_UNCONDITIONAL_V99R4_GLOBAL	deey#GLOBAL	deey#GLOBAL	71	W3_SOLID_WORKING_THEORY	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	die letzte Portion abmessen	f100v.14:1	deey	1	0	1	0
G733-C00118	f100v	f100v.14	2	sheocphy	[sheocphy:?]	[sheocphy:?]	[sheocphy:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[sheocphy:?]	f100v.14:2	sheocphy	0	0	0	0
G733-C00119	f100v	f100v.14	3	qoteody	[qoteody:?]	[qoteody:?]	[qoteody:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[qoteody:?]	f100v.14:3	qoteody	0	0	0	0
G733-C00120	f100v	f100v.14	4	ckhoor	[ckhoor:?]	[ckhoor:?]	[ckhoor:?]	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	[ckhoor:?]	f100v.14:4	ckhoor	0	0	0	0
G733-C00121	f100v	f100v.14	5	ar	Drogenfraktion I	Drogenfraktion I	Drogenfraktion I	INHERITED_OTHER	GDT671_V48_CACHE_CELL	NONE	NA	NA	OCCURRENCE_LOCAL_OR_INHERITED	NONE	NONE	NONE	NONE	NONE	SINGLE_CELL_UNIT	SELF	EMIT_CELL_ONCE	Drogenfraktion I	f100v.14:5	ar	0	0	0	0
