unified_index	kind	page	local_unit	visible_id	source_position_id	surface_or_opaque_id	dictionary_or_namespace_id	literal_value_de	practical_expansion_de	provenance	blank
U481	ASTRO_GROUP	f67r2	f67r2.40	A1:G100	ASTRO_A1:G100	A1:G100	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.40: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U482	ASTRO_GROUP	f67r2	f67r2.41	A1:G101	ASTRO_A1:G101	A1:G101	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.41: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U483	ASTRO_GROUP	f67r2	f67r2.41	A1:G102	ASTRO_A1:G102	A1:G102	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.41: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U484	ASTRO_GROUP	f67r2	f67r2.42	A1:G103	ASTRO_A1:G103	A1:G103	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.42: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U485	ASTRO_GROUP	f67r2	f67r2.42	A1:G104	ASTRO_A1:G104	A1:G104	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.42: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U486	ASTRO_GROUP	f67r2	f67r2.42	A1:G105	ASTRO_A1:G105	A1:G105	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.42: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U487	ASTRO_GROUP	f67r2	f67r2.43	A1:G106	ASTRO_A1:G106	A1:G106	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.43: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U488	ASTRO_GROUP	f67r2	f67r2.43	A1:G107	ASTRO_A1:G107	A1:G107	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.43: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U489	ASTRO_GROUP	f67r2	f67r2.43	A1:G108	ASTRO_A1:G108	A1:G108	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.43: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U490	ASTRO_GROUP	f67r2	f67r2.43	A1:G109	ASTRO_A1:G109	A1:G109	F67_LEFT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.43: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U491	ASTRO_GROUP	f67r2	f67r2.44	A1:G110	ASTRO_A1:G110	A1:G110	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.44: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U492	ASTRO_GROUP	f67r2	f67r2.44	A1:G111	ASTRO_A1:G111	A1:G111	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.44: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U493	ASTRO_GROUP	f67r2	f67r2.44	A1:G112	ASTRO_A1:G112	A1:G112	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.44: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U494	ASTRO_GROUP	f67r2	f67r2.45	A1:G113	ASTRO_A1:G113	A1:G113	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.45: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U495	ASTRO_GROUP	f67r2	f67r2.45	A1:G114	ASTRO_A1:G114	A1:G114	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.45: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U496	ASTRO_GROUP	f67r2	f67r2.45	A1:G115	ASTRO_A1:G115	A1:G115	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.45: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U497	ASTRO_GROUP	f67r2	f67r2.46	A1:G116	ASTRO_A1:G116	A1:G116	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.46: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U498	ASTRO_GROUP	f67r2	f67r2.46	A1:G117	ASTRO_A1:G117	A1:G117	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.46: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U499	ASTRO_GROUP	f67r2	f67r2.47	A1:G118	ASTRO_A1:G118	A1:G118	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.47: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U500	ASTRO_GROUP	f67r2	f67r2.48	A1:G119	ASTRO_A1:G119	A1:G119	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.48: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U501	ASTRO_GROUP	f67r2	f67r2.48	A1:G120	ASTRO_A1:G120	A1:G120	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.48: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U502	ASTRO_GROUP	f67r2	f67r2.48	A1:G121	ASTRO_A1:G121	A1:G121	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.48: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U503	ASTRO_GROUP	f67r2	f67r2.49	A1:G122	ASTRO_A1:G122	A1:G122	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.49: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U504	ASTRO_GROUP	f67r2	f67r2.49	A1:G123	ASTRO_A1:G123	A1:G123	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.49: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U505	ASTRO_GROUP	f67r2	f67r2.49	A1:G124	ASTRO_A1:G124	A1:G124	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.49: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U506	ASTRO_GROUP	f67r2	f67r2.50	A1:G125	ASTRO_A1:G125	A1:G125	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.50: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U507	ASTRO_GROUP	f67r2	f67r2.50	A1:G126	ASTRO_A1:G126	A1:G126	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.50: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U508	ASTRO_GROUP	f67r2	f67r2.51	A1:G127	ASTRO_A1:G127	A1:G127	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.51: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U509	ASTRO_GROUP	f67r2	f67r2.52	A1:G128	ASTRO_A1:G128	A1:G128	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.52: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U510	ASTRO_GROUP	f67r2	f67r2.53	A1:G129	ASTRO_A1:G129	A1:G129	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.53: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U511	ASTRO_GROUP	f67r2	f67r2.54	A1:G130	ASTRO_A1:G130	A1:G130	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.54: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U512	ASTRO_GROUP	f67r2	f67r2.54	A1:G131	ASTRO_A1:G131	A1:G131	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.54: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U513	ASTRO_GROUP	f67r2	f67r2.55	A1:G132	ASTRO_A1:G132	A1:G132	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.55: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U514	ASTRO_GROUP	f67r2	f67r2.56	A1:G133	ASTRO_A1:G133	A1:G133	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.56: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U515	ASTRO_GROUP	f67r2	f67r2.56	A1:G134	ASTRO_A1:G134	A1:G134	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.56: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U516	ASTRO_GROUP	f67r2	f67r2.57	A1:G135	ASTRO_A1:G135	A1:G135	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.57: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U517	ASTRO_GROUP	f67r2	f67r2.57	A1:G136	ASTRO_A1:G136	A1:G136	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.57: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U518	ASTRO_GROUP	f67r2	f67r2.58	A1:G137	ASTRO_A1:G137	A1:G137	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.58: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U519	ASTRO_GROUP	f67r2	f67r2.58	A1:G138	ASTRO_A1:G138	A1:G138	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.58: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U520	ASTRO_GROUP	f67r2	f67r2.58	A1:G139	ASTRO_A1:G139	A1:G139	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.58: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U521	ASTRO_GROUP	f67r2	f67r2.59	A1:G140	ASTRO_A1:G140	A1:G140	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.59: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U522	ASTRO_GROUP	f67r2	f67r2.60	A1:G141	ASTRO_A1:G141	A1:G141	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.60: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U523	ASTRO_GROUP	f67r2	f67r2.61	A1:G142	ASTRO_A1:G142	A1:G142	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.61: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U524	ASTRO_GROUP	f67r2	f67r2.62	A1:G143	ASTRO_A1:G143	A1:G143	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.62: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U525	ASTRO_GROUP	f67r2	f67r2.63	A1:G144	ASTRO_A1:G144	A1:G144	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.63: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U526	ASTRO_GROUP	f67r2	f67r2.64	A1:G145	ASTRO_A1:G145	A1:G145	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.64: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U527	ASTRO_GROUP	f67r2	f67r2.64	A1:G146	ASTRO_A1:G146	A1:G146	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.64: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U528	ASTRO_GROUP	f67r2	f67r2.65	A1:G147	ASTRO_A1:G147	A1:G147	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.65: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U529	ASTRO_GROUP	f67r2	f67r2.66	A1:G148	ASTRO_A1:G148	A1:G148	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.66: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U530	ASTRO_GROUP	f67r2	f67r2.67	A1:G149	ASTRO_A1:G149	A1:G149	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.67: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U531	ASTRO_GROUP	f67r2	f67r2.68	A1:G150	ASTRO_A1:G150	A1:G150	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.68: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U532	ASTRO_GROUP	f67r2	f67r2.69	A1:G151	ASTRO_A1:G151	A1:G151	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.69: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U533	ASTRO_GROUP	f67r2	f67r2.69	A1:G152	ASTRO_A1:G152	A1:G152	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.69: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U534	ASTRO_GROUP	f67r2	f67r2.70	A1:G153	ASTRO_A1:G153	A1:G153	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.70: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U535	ASTRO_GROUP	f67r2	f67r2.71	A1:G154	ASTRO_A1:G154	A1:G154	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.71: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U536	ASTRO_GROUP	f67r2	f67r2.72	A1:G155	ASTRO_A1:G155	A1:G155	F67_LEFT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U537	ASTRO_GROUP	f67r2	f67r2.72	A1:G156	ASTRO_A1:G156	A1:G156	F67_LEFT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U538	ASTRO_GROUP	f67r2	f67r2.72	A1:G157	ASTRO_A1:G157	A1:G157	F67_LEFT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U539	ASTRO_GROUP	f67r2	f67r2.72	A1:G158	ASTRO_A1:G158	A1:G158	F67_LEFT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U540	ASTRO_GROUP	f67r2	f67r2.72	A1:G159	ASTRO_A1:G159	A1:G159	F67_LEFT_WHEEL_NS	Etikettsegment 5 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U541	ASTRO_GROUP	f67r2	f67r2.72	A1:G160	ASTRO_A1:G160	A1:G160	F67_LEFT_WHEEL_NS	Etikettsegment 6 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U542	ASTRO_GROUP	f67r2	f67r2.72	A1:G161	ASTRO_A1:G161	A1:G161	F67_LEFT_WHEEL_NS	Etikettsegment 7 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U543	ASTRO_GROUP	f67r2	f67r2.72	A1:G162	ASTRO_A1:G162	A1:G162	F67_LEFT_WHEEL_NS	Etikettsegment 8 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U544	ASTRO_GROUP	f67r2	f67r2.72	A1:G163	ASTRO_A1:G163	A1:G163	F67_LEFT_WHEEL_NS	Etikettsegment 9 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U545	ASTRO_GROUP	f67r2	f67r2.72	A1:G164	ASTRO_A1:G164	A1:G164	F67_LEFT_WHEEL_NS	Etikettsegment 10 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U546	ASTRO_GROUP	f67r2	f67r2.72	A1:G165	ASTRO_A1:G165	A1:G165	F67_LEFT_WHEEL_NS	Etikettsegment 11 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U547	ASTRO_GROUP	f67r2	f67r2.72	A1:G166	ASTRO_A1:G166	A1:G166	F67_LEFT_WHEEL_NS	Etikettsegment 12 am lokalen Bildplatz	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U548	ASTRO_GROUP	f67r2	f67r2.73	A1:G167	ASTRO_A1:G167	A1:G167	F67_RIGHT_WHEEL_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U549	ASTRO_GROUP	f67r2	f67r2.73	A1:G168	ASTRO_A1:G168	A1:G168	F67_RIGHT_WHEEL_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U550	ASTRO_GROUP	f67r2	f67r2.73	A1:G169	ASTRO_A1:G169	A1:G169	F67_RIGHT_WHEEL_NS	Etikettsegment 3 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U551	ASTRO_GROUP	f67r2	f67r2.73	A1:G170	ASTRO_A1:G170	A1:G170	F67_RIGHT_WHEEL_NS	Etikettsegment 4 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U552	ASTRO_GROUP	f67r2	f67r2.73	A1:G171	ASTRO_A1:G171	A1:G171	F67_RIGHT_WHEEL_NS	Etikettsegment 5 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U553	ASTRO_GROUP	f67r2	f67r2.73	A1:G172	ASTRO_A1:G172	A1:G172	F67_RIGHT_WHEEL_NS	Etikettsegment 6 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U554	ASTRO_GROUP	f67r2	f67r2.73	A1:G173	ASTRO_A1:G173	A1:G173	F67_RIGHT_WHEEL_NS	Etikettsegment 7 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U555	ASTRO_GROUP	f67r2	f67r2.73	A1:G174	ASTRO_A1:G174	A1:G174	F67_RIGHT_WHEEL_NS	Etikettsegment 8 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U556	ASTRO_GROUP	f67r2	f67r2.73	A1:G175	ASTRO_A1:G175	A1:G175	F67_RIGHT_WHEEL_NS	Etikettsegment 9 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U557	ASTRO_GROUP	f67r2	f67r2.73	A1:G176	ASTRO_A1:G176	A1:G176	F67_RIGHT_WHEEL_NS	Etikettsegment 10 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U558	ASTRO_GROUP	f67r2	f67r2.73	A1:G177	ASTRO_A1:G177	A1:G177	F67_RIGHT_WHEEL_NS	Etikettsegment 11 am lokalen Bildplatz	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U559	ASTRO_GROUP	f67r2	f67r2.74	A1:G178	ASTRO_A1:G178	A1:G178	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 1 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
U560	ASTRO_GROUP	f67r2	f67r2.74	A1:G179	ASTRO_A1:G179	A1:G179	F67_PAIRED_LEGEND_QUARANTINE_NS	Etikettsegment 2 am lokalen Bildplatz	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	LOCAL_ASTRO_EXEMPLAR_LABEL	NO
