source_index	page	locus	section	language	hand	entry_id	paragraph_start	word_count	hierarchy_rows	extreme_gap_count	extreme_gap_positions	soft_break_count	soft_break_positions	high_break_count	high_break_positions	right_restart_count	right_restart_positions	right_restart_initials	boundary_classes	raw_eva	layout_aware_eva	candidate_segment_count	candidate_segments
116	f4v	f4v.10	H	A	1	f4v:E02	0	5	0	0		0		0		0				otaiin sheo okeody chol chokeody	otaiin sheo okeody chol chokeody	1	otaiin sheo okeody chol chokeody
117	f4v	f4v.11	H	A	1	f4v:E02	0	6	0	0		0		0		0				sho kcheor shody shtaiin qotol daiin	sho kcheor shody shtaiin qotol daiin	1	sho kcheor shody shtaiin qotol daiin
118	f4v	f4v.12	H	A	1	f4v:E02	0	8	0	0		0		0		0				qokey sho okeol s keey shar char ody	qokey sho okeol s keey shar char ody	1	qokey sho okeol s keey shar char ody
119	f4v	f4v.13	H	A	1	f4v:E02	0	6	0	0		0		0		0				shody s cheor chokody shodaiin qoty	shody s cheor chokody shodaiin qoty	1	shody s cheor chokody shodaiin qoty
120	f4v	f4v.14	H	A	1	f4v:E02	0	4	0	0		0		0		0				ochody chy key chtody	ochody chy key chtody	1	ochody chy key chtody
121	f5r	f5r.1	H	A	1	f5r:E01	1	9	0	0		0		0		0				kchody fchoy chkoy oaiin oar olsy chody dkshy dy	kchody fchoy chkoy oaiin oar olsy chody dkshy dy	1	kchody fchoy chkoy oaiin oar olsy chody dkshy dy
122	f5r	f5r.2	H	A	1	f5r:E01	0	9	0	0		0		0		0				ochey okey qokaiin sho ckhoy cthey chey okas otol	ochey okey qokaiin sho ckhoy cthey chey okas otol	1	ochey okey qokaiin sho ckhoy cthey chey okas otol
123	f5r	f5r.3	H	A	1	f5r:E01	0	8	0	0		0		0		0				qoaiin otan chy daiin oteeeb chocthy otchy qotchody	qoaiin otan chy daiin oteeeb chocthy otchy qotchody	1	qoaiin otan chy daiin oteeeb chocthy otchy qotchody
124	f5r	f5r.4	H	A	1	f5r:E01	0	6	0	0		0		0		0				otain sheody chan s cheor chocthy	otain sheody chan s cheor chocthy	1	otain sheody chan s cheor chocthy
125	f5r	f5r.5	H	A	1	f5r:E02	1	8	0	0		0		0		0				tchy shody qoaiin cholols sho qotcheo daiin shodaiin	tchy shody qoaiin cholols sho qotcheo daiin shodaiin	1	tchy shody qoaiin cholols sho qotcheo daiin shodaiin
126	f5r	f5r.6	H	A	1	f5r:E02	0	9	0	0		0		0		0				sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy	sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy	1	sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy
127	f5r	f5r.7	H	A	1	f5r:E02	0	5	0	0		0		0		0				qotoeey keey cheo kchy shody	qotoeey keey cheo kchy shody	1	qotoeey keey cheo kchy shody
128	f5v	f5v.1	H	A	1	f5v:E01	1	10	0	0		0		0		0				k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin	k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin	1	k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin
129	f5v	f5v.2	H	A	1	f5v:E01	0	7	1	1	1	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	dchol chol otaiin dain cthor chots ychopordg	dchol ⟨LAYOUT_INTERRUPTION?⟩ chol otaiin dain cthor chots ychopordg	1	dchol chol otaiin dain cthor chots ychopordg
130	f5v	f5v.3	H	A	1	f5v:E01	0	9	0	0		0		0		0				qotcho ytor daiin daiin otchor daiin qo darchor do	qotcho ytor daiin daiin otchor daiin qo darchor do	1	qotcho ytor daiin daiin otchor daiin qo darchor do
131	f5v	f5v.4	H	A	1	f5v:E01	0	10	0	0		0		0		0				qotor shees otol ykoiin shol daiin cthor okch y taiin	qotor shees otol ykoiin shol daiin cthor okch y taiin	1	qotor shees otol ykoiin shol daiin cthor okch y taiin
132	f5v	f5v.5	H	A	1	f5v:E01	0	8	0	0		0		0		0				shokeeol chor cheotol otchol daiin dal chol chotaiin	shokeeol chor cheotol otchol daiin dal chol chotaiin	1	shokeeol chor cheotol otchol daiin dal chol chotaiin
133	f5v	f5v.6	H	A	1	f5v:E01	0	3	0	0		0		0		0				otol chol dairodg	otol chol dairodg	1	otol chol dairodg
134	f6r	f6r.1	H	A	1	f6r:E01	1	9	0	0		0		0		0				foar y shol cholor cphol chor ch chopchol otcham	foar y shol cholor cphol chor ch chopchol otcham	1	foar y shol cholor cphol chor ch chopchol otcham
135	f6r	f6r.2	H	A	1	f6r:E01	0	8	1	1	6	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	daiin chckhy chor chor kar cthy cthor chotols	daiin chckhy chor chor kar cthy ⟨LAYOUT_INTERRUPTION?⟩ cthor chotols	1	daiin chckhy chor chor kar cthy cthor chotols
136	f6r	f6r.3	H	A	1	f6r:E01	0	8	1	1	5	0		0		1	5	y	LAYOUT_INTERRUPTION_GROUP_ONLY	foeear kshor choky os cheoeees ykeor ytaiin dam	foeear kshor choky os cheoeees ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ ykeor ytaiin dam	1	foeear kshor choky os cheoeees ykeor ytaiin dam
137	f6r	f6r.4	H	A	1	f6r:E01	0	8	0	0		0		0		0				dar cho s sheor choy otcham yaiir chy	dar cho s sheor choy otcham yaiir chy	1	dar cho s sheor choy otcham yaiir chy
138	f6r	f6r.5	H	A	1	f6r:E01	0	6	1	1	5	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	tar okoiin shees ytaly cthaiin odam	tar okoiin shees ytaly cthaiin ⟨LAYOUT_INTERRUPTION?⟩ odam	1	tar okoiin shees ytaly cthaiin odam
139	f6r	f6r.6	H	A	1	f6r:E01	0	7	0	0		0		0		0				or al daiin ckham okom cthaiin ydaiin	or al daiin ckham okom cthaiin ydaiin	1	or al daiin ckham okom cthaiin ydaiin
140	f6r	f6r.7	H	A	1	f6r:E01	0	7	0	0		0		0		0				daiin qodaiin cho s chol okaiin s	daiin qodaiin cho s chol okaiin s	1	daiin qodaiin cho s chol okaiin s
141	f6r	f6r.8	H	A	1	f6r:E01	0	5	0	0		0		0		0				ychol ckhor pchar sheo ckhaiin	ychol ckhor pchar sheo ckhaiin	1	ychol ckhor pchar sheo ckhaiin
142	f6r	f6r.9	H	A	1	f6r:E01	0	5	0	0		0		0		0				dar sheol skaiiodar otaiin chory	dar sheol skaiiodar otaiin chory	1	dar sheol skaiiodar otaiin chory
143	f6r	f6r.10	H	A	1	f6r:E01	0	7	0	0		0		0		0				tchor ctheod chy shor od she od	tchor ctheod chy shor od she od	1	tchor ctheod chy shor od she od
144	f6r	f6r.11	H	A	1	f6r:E01	0	4	0	0		0		0		0				ychar olchaj ol chokaiin	ychar olchaj ol chokaiin	1	ychar olchaj ol chokaiin
145	f6r	f6r.12	H	A	1	f6r:E01	0	5	0	0		0		0		0				or shol cthom chor cthy	or shol cthom chor cthy	1	or shol cthom chor cthy
146	f6r	f6r.13	H	A	1	f6r:E01	0	3	0	0		0		0		0				qocthol yodaiin cthy	qocthol yodaiin cthy	1	qocthol yodaiin cthy
147	f6r	f6r.14	H	A	1	f6r:E01	0	4	0	0		0		0		0				ysho taiin y kaiim	ysho taiin y kaiim	1	ysho taiin y kaiim
148	f6v	f6v.1	H	A	1	f6v:E01	1	10	0	0		0		0		0				koary sar cheekar qoor shor chapchy s chear char otchy	koary sar cheekar qoor shor chapchy s chear char otchy	1	koary sar cheekar qoor shor chapchy s chear char otchy
149	f6v	f6v.2	H	A	1	f6v:E01	0	9	0	0		0		0		0				oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin	1	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin
150	f6v	f6v.3	H	A	1	f6v:E01	0	8	0	0		0		0		0				qoair ckhy chol oechockhy chekchoy ckhy okol rychos	qoair ckhy chol oechockhy chekchoy ckhy okol rychos	1	qoair ckhy chol oechockhy chekchoy ckhy okol rychos
151	f6v	f6v.4	H	A	1	f6v:E01	0	11	1	1	10	0		0		1	10	y	LAYOUT_INTERRUPTION_GROUP_ONLY	y shckhy ytchoy s os y jajy dchy dey okody ytody	y shckhy ytchoy s os y jajy dchy dey okody ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ ytody	1	y shckhy ytchoy s os y jajy dchy dey okody ytody
152	f6v	f6v.5	H	A	1	f6v:E01	0	6	0	0		0		0		0				dair chodam dam okor oty doldom	dair chodam dam okor oty doldom	1	dair chodam dam okor oty doldom
153	f6v	f6v.6	H	A	1	f6v:E02	1	4	0	0		0		0		0				tchody shocthol choy s	tchody shocthol choy s	1	tchody shocthol choy s
154	f6v	f6v.7	H	A	1	f6v:E02	0	5	0	0		0		0		0				ychos ychol daiin cthol dol	ychos ychol daiin cthol dol	1	ychos ychol daiin cthol dol
155	f6v	f6v.8	H	A	1	f6v:E02	0	4	0	0		0		0		0				ychor chor okchey qokom	ychor chor okchey qokom	1	ychor chor okchey qokom
156	f6v	f6v.9	H	A	1	f6v:E02	0	5	0	0		0		0		0				oeeo dal chor cthom s	oeeo dal chor cthom s	1	oeeo dal chor cthom s
157	f6v	f6v.10	H	A	1	f6v:E02	0	3	0	0		0		0		0				qokchod ychear kchdy	qokchod ychear kchdy	1	qokchod ychear kchdy
158	f6v	f6v.11	H	A	1	f6v:E02	0	6	0	0		0		0		0				lor char otam ctho m dy	lor char otam ctho m dy	1	lor char otam ctho m dy
159	f6v	f6v.12	H	A	1	f6v:E02	0	4	0	0		0		0		0				ytchos shy qokam cthy	ytchos shy qokam cthy	1	ytchos shy qokam cthy
160	f6v	f6v.13	H	A	1	f6v:E02	0	6	0	0		0		0		0				yodaiin cthy s chor oees or	yodaiin cthy s chor oees or	1	yodaiin cthy s chor oees or
161	f6v	f6v.14	H	A	1	f6v:E02	0	4	0	0		0		0		0				qokor chol cthol tchalody	qokor chol cthol tchalody	1	qokor chol cthol tchalody
162	f6v	f6v.15	H	A	1	f6v:E02	0	7	0	0		0		0		0				chockhy s or chy s ain ar	chockhy s or chy s ain ar	1	chockhy s or chy s ain ar
163	f6v	f6v.16	H	A	1	f6v:E02	0	4	0	0		0		0		0				ochy cthar cthar cthy	ochy cthar cthar cthy	1	ochy cthar cthar cthy
164	f6v	f6v.17	H	A	1	f6v:E02	0	5	0	0		0		0		0				y chaies ckhal cthodam dy	y chaies ckhal cthodam dy	1	y chaies ckhal cthodam dy
165	f6v	f6v.18	H	A	1	f6v:E02	0	3	0	0		0		0		0				ytchocthol ches or	ytchocthol ches or	1	ytchocthol ches or
166	f6v	f6v.19	H	A	1	f6v:E02	0	4	0	0		0		0		0				ocholy kchos chy dor	ocholy kchos chy dor	1	ocholy kchos chy dor
167	f6v	f6v.20	H	A	1	f6v:E02	0	4	0	0		0		0		0				dchor choldar okol daiin	dchor choldar okol daiin	1	dchor choldar okol daiin
168	f6v	f6v.21	H	A	1	f6v:E02	0	3	0	0		0		0		0				ycheor chor octham	ycheor chor octham	1	ycheor chor octham
169	f7r	f7r.1	H	A	1	f7r:E01	1	7	0	0		0		0		0				fchodaiin shopchey qko shey qoos sheey charochy	fchodaiin shopchey qko shey qoos sheey charochy	1	fchodaiin shopchey qko shey qoos sheey charochy
170	f7r	f7r.2	H	A	1	f7r:E01	0	9	1	1	5	0		0		1	5	d	LAYOUT_INTERRUPTION_GROUP_ONLY	dcheey keo r shor dold dchey kchey otchy cheody	dcheey keo r shor dold ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=d⟩ dchey kchey otchy cheody	1	dcheey keo r shor dold dchey kchey otchy cheody
171	f7r	f7r.3	H	A	1	f7r:E01	0	6	1	1	3	0		0		1	3	y	LAYOUT_INTERRUPTION_GROUP_ONLY	oeeees cheodaiin sheey ytcheey qotchy chald	oeeees cheodaiin sheey ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ ytcheey qotchy chald	1	oeeees cheodaiin sheey ytcheey qotchy chald
172	f7r	f7r.4	H	A	1	f7r:E01	0	7	1	1	4	0		0		1	4	y	LAYOUT_INTERRUPTION_GROUP_ONLY	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ ychey kchos odaiin	1	qokcho cho lochey daiin ychey kchos odaiin
173	f7r	f7r.5	H	A	1	f7r:E01	0	2	1	1	1	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	oaiir otaiin	oaiir ⟨LAYOUT_INTERRUPTION?⟩ otaiin	1	oaiir otaiin
174	f7r	f7r.6	H	A	1	f7r:E02	1	6	1	1	4	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	ksholo chey qotoees chkoldy otchor choaiin	ksholo chey qotoees chkoldy ⟨LAYOUT_INTERRUPTION?⟩ otchor choaiin	1	ksholo chey qotoees chkoldy otchor choaiin
175	f7r	f7r.7	H	A	1	f7r:E02	0	8	0	0		0		0		0				dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	1	dshoy cthol chol otchol dain shody shol chotchy
176	f7r	f7r.8	H	A	1	f7r:E02	0	8	0	0		0		0		0				okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	1	okchey deeeese choty qokchy shol keey choty dain
177	f7r	f7r.9	H	A	1	f7r:E02	0	8	0	0		0		0		0				qokechy ol choiin chol cphey shckhy chochy kchod	qokechy ol choiin chol cphey shckhy chochy kchod	1	qokechy ol choiin chol cphey shckhy chochy kchod
178	f7r	f7r.10	H	A	1	f7r:E02	0	5	0	0		0		0		0				s chain chor daiin chckhy	s chain chor daiin chckhy	1	s chain chor daiin chckhy
179	f7v	f7v.1	H	A	1	f7v:E01	1	8	0	0		0		0		0				polyshy shey tchody qopchy otshol dy daiin tshodody	polyshy shey tchody qopchy otshol dy daiin tshodody	1	polyshy shey tchody qopchy otshol dy daiin tshodody
180	f7v	f7v.2	H	A	1	f7v:E01	0	9	0	0		0		0		0				chochy cthy daiin qoky chy daiin cthol cthy cthd	chochy cthy daiin qoky chy daiin cthol cthy cthd	1	chochy cthy daiin qoky chy daiin cthol cthy cthd
181	f7v	f7v.3	H	A	1	f7v:E01	0	12	0	0		0		0		0				qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	1	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy
182	f7v	f7v.4	H	A	1	f7v:E01	0	9	0	0		0		0		0				choteeeb oeear choschy dain sho kshy shol deees dol	choteeeb oeear choschy dain sho kshy shol deees dol	1	choteeeb oeear choschy dain sho kshy shol deees dol
183	f7v	f7v.5	H	A	1	f7v:E01	0	4	0	0		0		0		0				dchodaiin qotchy cheey tcheey	dchodaiin qotchy cheey tcheey	1	dchodaiin qotchy cheey tcheey
184	f7v	f7v.6	H	A	1	f7v:E02	1	9	0	0		0		0		0				kchor sheod sheodaiin sho daiin oksho lshol dair qos	kchor sheod sheodaiin sho daiin oksho lshol dair qos	1	kchor sheod sheodaiin sho daiin oksho lshol dair qos
185	f7v	f7v.7	H	A	1	f7v:E02	0	8	0	0		0		0		0				okshodeeeb chorcheor odaiin shotcho dol dol dor aiin	okshodeeeb chorcheor odaiin shotcho dol dol dor aiin	1	okshodeeeb chorcheor odaiin shotcho dol dol dor aiin
186	f7v	f7v.8	H	A	1	f7v:E02	0	10	0	0		0		0		0				qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo r cho cheeody qotchey tey o kcho r daiin	1	qoteeeo r cho cheeody qotchey tey o kcho r daiin
187	f7v	f7v.9	H	A	1	f7v:E02	0	9	0	0		0		0		0				sho keeo daiir chokchy dor deol dy dol daiin	sho keeo daiir chokchy dor deol dy dol daiin	1	sho keeo daiir chokchy dor deol dy dol daiin
188	f8r	f8r.1	H	A	1	f8r:E01	1	9	0	0		0		0		0				pshol chor otshal chopy cphol chody shy cfhodar shor	pshol chor otshal chopy cphol chody shy cfhodar shor	1	pshol chor otshal chopy cphol chody shy cfhodar shor
189	f8r	f8r.2	H	A	1	f8r:E01	0	9	1	1	4	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	tchty sh kcheals sho okche do dchy dain al	tchty sh kcheals sho ⟨LAYOUT_INTERRUPTION?⟩ okche do dchy dain al	1	tchty sh kcheals sho okche do dchy dain al
190	f8r	f8r.3	H	A	1	f8r:E01	0	7	0	0		0		0		0				chodar shy sy chodaiin shokchy chor dy	chodar shy sy chodaiin shokchy chor dy	1	chodar shy sy chodaiin shokchy chor dy
191	f8r	f8r.4	H	A	1	f8r:E01	0	9	0	0		0		0		0				qotor chor chor sheey dchol shesed chof chy dam	qotor chor chor sheey dchol shesed chof chy dam	1	qotor chor chor sheey dchol shesed chof chy dam
192	f8r	f8r.5	H	A	1	f8r:E01	0	11	0	0		0		0		0				okchey do r cheeey dy ky scho chky ooaiin chy taiin	okchey do r cheeey dy ky scho chky ooaiin chy taiin	1	okchey do r cheeey dy ky scho chky ooaiin chy taiin
193	f8r	f8r.6	H	A	1	f8r:E01	0	7	0	0		0		0		0				tosh cheey koltoldy shy choety cheeody sol	tosh cheey koltoldy shy choety cheeody sol	1	tosh cheey koltoldy shy choety cheeody sol
194	f8r	f8r.7	H	A	1	f8r:E01	0	4	0	0		0		0		0				choto kchoan choor dain	choto kchoan choor dain	1	choto kchoan choor dain
195	f8r	f8r.8	H	A	1	f8r:E01	0	2	0	0		0		0		0				dcho dain	dcho dain	1	dcho dain
196	f8r	f8r.9	H	A	1	f8r:E02	1	8	0	0		0		0		0				tchoep sho pcheey pchey ofchey dsheey sholdaiin shor	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor	1	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor
197	f8r	f8r.10	H	A	1	f8r:E02	0	8	0	0		0		0		0				daiin cheey teeodan dy cheocthy oksheo dol dairg	daiin cheey teeodan dy cheocthy oksheo dol dairg	1	daiin cheey teeodan dy cheocthy oksheo dol dairg
198	f8r	f8r.11	H	A	1	f8r:E02	0	9	0	0		0		0		0				shol cheodaiin daiin do y tchody chot choty otariin	shol cheodaiin daiin do y tchody chot choty otariin	1	shol cheodaiin daiin do y tchody chot choty otariin
199	f8r	f8r.12	H	A	1	f8r:E02	0	4	0	0		0		0		0				qo chodaiin shotokody chotol	qo chodaiin shotokody chotol	1	qo chodaiin shotokody chotol
200	f8r	f8r.13	H	A	1	f8r:E02	0	1	0	0		0		0		0				okokchodg	okokchodg	1	okokchodg
201	f8r	f8r.14	H	A	1	f8r:E03	1	9	0	0		0		0		0				o ey shol chofydy sho chey kshey lody cholal	o ey shol chofydy sho chey kshey lody cholal	1	o ey shol chofydy sho chey kshey lody cholal
202	f8r	f8r.15	H	A	1	f8r:E03	0	10	0	0		0		0		0				dchey ckhol chol chey kc chy daiin dol daiiiry ckhy	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy	1	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy
203	f8r	f8r.16	H	A	1	f8r:E03	0	8	0	0		0		0		0				ychey kchekchy chsey kchy scheaiin cthaiar cthy dar	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar	1	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar
204	f8r	f8r.17	H	A	1	f8r:E03	0	9	1	1	4	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	chol dchy qokar chl aiin chean y char chaiin	chol dchy qokar chl ⟨LAYOUT_INTERRUPTION?⟩ aiin chean y char chaiin	1	chol dchy qokar chl aiin chean y char chaiin
205	f8r	f8r.18	H	A	1	f8r:E03	0	7	1	1	3	0		0		1	3	d	LAYOUT_INTERRUPTION_GROUP_ONLY	okar cfhaiin chaiin daiin chor cha rchealcham	okar cfhaiin chaiin ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=d⟩ daiin chor cha rchealcham	1	okar cfhaiin chaiin daiin chor cha rchealcham
206	f8r	f8r.19	H	A	1	f8r:E03	0	10	0	0		0		0		0				sair cheain cphol dar shol kaiin shol kaiin dai kam	sair cheain cphol dar shol kaiin shol kaiin dai kam	1	sair cheain cphol dar shol kaiin shol kaiin dai kam
207	f8r	f8r.20	H	A	1	f8r:E03	0	7	0	0		0		0		0				or cho kesey shey o kal chal	or cho kesey shey o kal chal	1	or cho kesey shey o kal chal
208	f8r	f8r.21	H	A	1	f8r:E03	0	2	0	0		0		0		0				schol saim	schol saim	1	schol saim
209	f8v	f8v.1	H	A	1	f8v:E01	1	9	0	0		0		0		0				od soo sol shol otol chol opcheaiin opydaiin saiin	od soo sol shol otol chol opcheaiin opydaiin saiin	1	od soo sol shol otol chol opcheaiin opydaiin saiin
210	f8v	f8v.2	H	A	1	f8v:E01	0	8	1	1	2	1	2	1	2	0			HIGH_CONTINUATION_BREAK_CANDIDATE	shcthal sar chor sheaiin shor chykchy otaiin y	shcthal sar ⟨CONTINUATION_BREAK⟩ chor sheaiin shor chykchy otaiin y	2	shcthal sar || chor sheaiin shor chykchy otaiin y
211	f8v	f8v.3	H	A	1	f8v:E01	0	9	0	0		0		0		0				qody cheal sy chory chear shol chaiin shaiin dolas	qody cheal sy chory chear shol chaiin shaiin dolas	1	qody cheal sy chory chear shol chaiin shaiin dolas
212	f8v	f8v.4	H	A	1	f8v:E01	0	8	1	1	2	0		0		1	2	d	LAYOUT_INTERRUPTION_GROUP_ONLY	dshol shol dol chean cthar shealy daiin chary	dshol shol ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=d⟩ dol chean cthar shealy daiin chary	1	dshol shol dol chean cthar shealy daiin chary
213	f8v	f8v.5	H	A	1	f8v:E01	0	7	1	1	3	1	3	1	3	0			HIGH_CONTINUATION_BREAK_CANDIDATE	chol chol dar otchar etaiin cthol dar	chol chol dar ⟨CONTINUATION_BREAK⟩ otchar etaiin cthol dar	2	chol chol dar || otchar etaiin cthol dar
214	f8v	f8v.6	H	A	1	f8v:E01	0	7	1	1	2	0		0		1	2	y	LAYOUT_INTERRUPTION_GROUP_ONLY	daiin cthan ytchy chey kaiin dain ar	daiin cthan ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ ytchy chey kaiin dain ar	1	daiin cthan ytchy chey kaiin dain ar
215	f8v	f8v.7	H	A	1	f8v:E01	0	7	1	1	2	0		0		1	2	d	LAYOUT_INTERRUPTION_GROUP_ONLY	sho kchol dar shey cthar chotain ry	sho kchol ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=d⟩ dar shey cthar chotain ry	1	sho kchol dar shey cthar chotain ry
216	f8v	f8v.8	H	A	1	f8v:E01	0	6	0	0		0		0		0				okcholksh chol chol chol cthaiin dain	okcholksh chol chol chol cthaiin dain	1	okcholksh chol chol chol cthaiin dain
217	f8v	f8v.9	H	A	1	f8v:E01	0	6	1	1	2	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	shol orchl chokchy chol cthor chaiin	shol orchl ⟨LAYOUT_INTERRUPTION?⟩ chokchy chol cthor chaiin	1	shol orchl chokchy chol cthor chaiin
218	f8v	f8v.10	H	A	1	f8v:E01	0	5	1	1	1	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	scharchy oeesody kchey pchy cpharom	scharchy ⟨LAYOUT_INTERRUPTION?⟩ oeesody kchey pchy cpharom	1	scharchy oeesody kchey pchy cpharom
219	f8v	f8v.11	H	A	1	f8v:E01	0	1	0	0		0		0		0				sorain	sorain	1	sorain
220	f8v	f8v.12	H	A	1	f8v:E02	1	8	1	1	4	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	pchar cho rol dal shear chchotaiin chal daiin	pchar cho rol dal ⟨LAYOUT_INTERRUPTION?⟩ shear chchotaiin chal daiin	1	pchar cho rol dal shear chchotaiin chal daiin
221	f8v	f8v.13	H	A	1	f8v:E02	0	7	0	0		0		0		0				kchor otchar oky chokain keoky otorchy satar	kchor otchar oky chokain keoky otorchy satar	1	kchor otchar oky chokain keoky otorchy satar
222	f8v	f8v.14	H	A	1	f8v:E02	0	9	0	0		0		0		0				shor okol lokaiin shol kol char cthey tchy ckham	shor okol lokaiin shol kol char cthey tchy ckham	1	shor okol lokaiin shol kol char cthey tchy ckham
223	f8v	f8v.15	H	A	1	f8v:E02	0	10	0	0		0		0		0				or chol chan chy chor cheain char cheeky chor ry	or chol chan chy chor cheain char cheeky chor ry	1	or chol chan chy chor cheain char cheeky chor ry
224	f8v	f8v.16	H	A	1	f8v:E02	0	8	0	0		0		0		0				chor cheor chear oteey dchor chodey cho raiin	chor cheor chear oteey dchor chodey cho raiin	1	chor cheor chear oteey dchor chodey cho raiin
225	f8v	f8v.17	H	A	1	f8v:E02	0	3	0	0		0		0		0				dain chear daiin	dain chear daiin	1	dain chear daiin
226	f9r	f9r.1	H	A	1	f9r:E01	1	10	1	1	8	1	8	0		0			CONTINUATION_BREAK_CANDIDATE	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary ⟨CONTINUATION_BREAK⟩ shor cthy	2	tydlo choly cthor orchey s shy odaiin sary || shor cthy
227	f9r	f9r.2	H	A	1	f9r:E01	0	9	1	1	7	1	7	1	7	0			HIGH_CONTINUATION_BREAK_CANDIDATE	oykeey chol ytaiin okchody toeoky okoiin dy or chaiin	oykeey chol ytaiin okchody toeoky okoiin dy ⟨CONTINUATION_BREAK⟩ or chaiin	2	oykeey chol ytaiin okchody toeoky okoiin dy || or chaiin
228	f9r	f9r.3	H	A	1	f9r:E01	0	10	1	1	7	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	toiin cphy qotod otaiin cthy okor chey ctho d ram	toiin cphy qotod otaiin cthy okor chey ⟨LAYOUT_INTERRUPTION?⟩ ctho d ram	1	toiin cphy qotod otaiin cthy okor chey ctho d ram
229	f9r	f9r.4	H	A	1	f9r:E01	0	9	1	1	7	0		0		1	7	y	LAYOUT_INTERRUPTION_GROUP_ONLY	yshy chokcho chcthod shor shaiin otar dor ytol dayty	yshy chokcho chcthod shor shaiin otar dor ⟨LAYOUT_INTERRUPTION?;RIGHT_RESTART_FORM=y⟩ ytol dayty	1	yshy chokcho chcthod shor shaiin otar dor ytol dayty
230	f9r	f9r.5	H	A	1	f9r:E01	0	10	1	1	7	1	7	1	7	0			HIGH_CONTINUATION_BREAK_CANDIDATE	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	daiin chor sor cthy chokoiin shol dsholdy ⟨CONTINUATION_BREAK⟩ otchol ot dy	2	daiin chor sor cthy chokoiin shol dsholdy || otchol ot dy
231	f9r	f9r.6	H	A	1	f9r:E02	1	8	1	1	6	1	6	1	6	0			HIGH_CONTINUATION_BREAK_CANDIDATE	pshoain cthoaiin okaiir odoral shar sy shydal chdy	pshoain cthoaiin okaiir odoral shar sy ⟨CONTINUATION_BREAK⟩ shydal chdy	2	pshoain cthoaiin okaiir odoral shar sy || shydal chdy
232	f9r	f9r.7	H	A	1	f9r:E02	0	10	1	1	8	0		0		0			LAYOUT_INTERRUPTION_GROUP_ONLY	or chol chy tchy tchol ytor qotol chyky chodar aiin	or chol chy tchy tchol ytor qotol chyky ⟨LAYOUT_INTERRUPTION?⟩ chodar aiin	1	or chol chy tchy tchol ytor qotol chyky chodar aiin
