page	locus	all_three_present	all_present_exact	zl3b_it2a_similarity	zl3b_rf1b_similarity	zl3b_clean	it2a_clean	rf1b_clean
f6v	f6v.18	1	0	0.250000	0.666667	ytchocthol ches or	ytcho cthol ches cthor	ytchocthol ches cthor
f6v	f6v.19	1	0	1.000000	0.500000	ocholy kchos chy dor	ocholy kchos chy dor	ocholy kchor chy or
f6v	f6v.20	1	1	1.000000	1.000000	dchor choldar okol daiin	dchor choldar okol daiin	dchor choldar okol daiin
f6v	f6v.21	1	1	1.000000	1.000000	ycheor chor octham	ycheor chor octham	ycheor chor octham
f7r	f7r.1	1	0	0.857143	1.000000	fchodaiin shopchey qko shey qoos sheey charochy	fchodaiin shopchey qko shey qoos sheey chorochy	fchodaiin shopchey qko shey qoos sheey charochy
f7r	f7r.2	1	0	0.777778	0.888889	dcheey keo r shor dold dchey kchey otchy cheody	dcheey keor shor dold dchey kchey otchy cheody	dcheey keo r shor dol dchey kchey otchy cheody
f7r	f7r.3	1	1	1.000000	1.000000	oeeees cheodaiin sheey ytcheey qotchy chald	oeeees cheodaiin sheey ytcheey qotchy chald	oeeees cheodaiin sheey ytcheey qotchy chald
f7r	f7r.4	1	1	1.000000	1.000000	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin
f7r	f7r.5	1	1	1.000000	1.000000	oaiir otaiin	oaiir otaiin	oaiir otaiin
f7r	f7r.6	1	0	0.666667	0.333333	ksholo chey qotoees chkoldy otchor choaiin	ksholochey qotoees chkoldy otchor choaiin	ksholshey qotoees chkol y otchor choaiin
f7r	f7r.7	1	1	1.000000	1.000000	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy
f7r	f7r.8	1	1	1.000000	1.000000	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain
f7r	f7r.9	1	0	0.750000	0.750000	qokechy ol choiin chol cphey shckhy chochy kchod	qokechy olchoiin chol cphey shckhy chochy kchod	qokechy olchoiin chol cphey shckhy chochy kchod
f7r	f7r.10	1	0	0.600000	1.000000	s chain chor daiin chckhy	schain chor daiin chckhy	s chain chor daiin chckhy
f7v	f7v.1	1	0	1.000000	0.777778	polyshy shey tchody qopchy otshol dy daiin tshodody	polyshy shey tchody qopchy otshol dy daiin tshodody	pol shy shey tchody qopchy otshol dy daiin tshodody
f7v	f7v.2	1	0	0.888889	1.000000	chochy cthy daiin qoky chy daiin cthol cthy cthd	chochy cthy daiin qoky chcphhy daiin cthol cthy cthd	chochy cthy daiin qoky chy daiin cthol cthy cthd
f7v	f7v.3	1	0	0.833333	0.666667	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	qokchy dykchy chkeey kshy ky ty dor cheey ol cheol dy	qokchy dykchy chkeey kshy ky ty dor cheey ol cheoldy
f7v	f7v.4	1	0	0.888889	1.000000	choteeeb oeear choschy dain sho kshy shol deees dol	choteeen oeear choschy dain sho kshy shol deees dol	choteeeb oeear choschy dain sho kshy shol deees dol
f7v	f7v.5	1	1	1.000000	1.000000	dchodaiin qotchy cheey tcheey	dchodaiin qotchy cheey tcheey	dchodaiin qotchy cheey tcheey
f7v	f7v.6	1	0	0.444444	0.555556	kchor sheod sheodaiin sho daiin oksho lshol dair qos	kchor sheod sheodaiin shodaiin oksholshol dais qos	kchor sheod sheodaiin shodaiin oksholshol dair qos
f7v	f7v.7	1	0	0.666667	1.000000	okshodeeeb chorcheor odaiin shotcho dol dol dor aiin	okshodeeen chor cheor odaiin shotcho dol dol dor aiin	okshodeeeb chorcheor odaiin shotcho dol dol dor aiin
f7v	f7v.8	1	0	0.500000	0.500000	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin
f7v	f7v.9	1	0	1.000000	0.777778	sho keeo daiir chokchy dor deol dy dol daiin	sho keeo daiir chokchy dor deol dy dol daiin	sho keeo daiir chokchy dor deol dy oldaiin
f8r	f8r.1	1	0	1.000000	0.888889	pshol chor otshal chopy cphol chody shy cfhodar shor	pshol chor otshal chopy cphol chody shy cfhodar shor	pshol chor otshal chopy cphal chody shy cfhodar shor
f8r	f8r.2	1	1	1.000000	1.000000	tchty sh kcheals sho okche do dchy dain al	tchty sh kcheals sho okche do dchy dain al	tchty sh kcheals sho okche do dchy dain al
f8r	f8r.3	1	0	0.857143	1.000000	chodar shy sy chodaiin shokchy chor dy	chodar shy ry chodaiin shokchy chor dy	chodar shy sy chodaiin shokchy chor dy
f8r	f8r.4	1	0	0.777778	1.000000	qotor chor chor sheey dchol shesed chof chy dam	qotor chor chor sheey dchol shesed chofchy dam	qotor chor chor sheey dchol shesed chof chy dam
f8r	f8r.5	1	0	0.909091	0.909091	okchey do r cheeey dy ky scho chky ooaiin chy taiin	okchey do r cheeey dy ky scho chky ckooaiin chy taiin	okchey do r cheeey dy ky scho chky ooaiin ch taiin
f8r	f8r.6	1	0	0.714286	0.750000	tosh cheey koltoldy shy choety cheeody sol	tosh ckcheey koltoldy shy chocty cheeody sol	tosh cheey koltoldy shy choety cheeody s l
f8r	f8r.7	1	1	1.000000	1.000000	choto kchoan choor dain	choto kchoan choor dain	choto kchoan choor dain
f8r	f8r.8	1	0	0.000000	1.000000	dcho dain	ocho daiin	dcho dain
f8r	f8r.9	1	0	0.777778	1.000000	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor	tchoep sho pcheey pchey ofchey dsheey shol daiin shor	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor
f8r	f8r.10	1	0	0.875000	1.000000	daiin cheey teeodan dy cheocthy oksheo dol dairg	daiin cheey teeodan dy cheocthy oksheo dol daird	daiin cheey teeodan dy cheocthy oksheo dol dairg
f8r	f8r.11	1	0	0.777778	0.777778	shol cheodaiin daiin do y tchody chot choty otariin	shol cheodaiin daiin do ytchody chot choty otariin	shol cheodaiin daiin do ytchody chot choty otariin
f8r	f8r.12	1	0	0.500000	0.500000	qo chodaiin shotokody chotol	qochodaiin shotokody chotol	qochodaiin shotokody chotol
f8r	f8r.13	1	0	0.000000	1.000000	okokchodg	okokchodm	okokchodg
f8r	f8r.14	1	0	0.777778	1.000000	o ey shol chofydy sho chey kshey lody cholal	ctho cthey shol chofydy sho chey kshey lody cholal	o ey shol chofydy sho chey kshey lody cholal
f8r	f8r.15	1	0	0.700000	0.800000	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy	dchey ckhol chol chey kchs chy etodaiin dol daiiirchy ckhy	dchey ckhol chol chey kchs chy daiin dol daiiirchy ckhy
f8r	f8r.16	1	0	0.750000	0.375000	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar	ychey kchokchy chsey kchy scheaiin cthaichar cthy dar	chey kch kchy chseykchy scheaiin cthaichar cthy dar
f8r	f8r.17	1	0	0.888889	1.000000	chol dchy qokar chl aiin chean y char chaiin	chol dchy qokar chl aiin chean cky char chaiin	chol dchy qokar chl aiin chean y char chaiin
f8r	f8r.18	1	0	0.750000	1.000000	okar cfhaiin chaiin daiin chor cha rchealcham	okar cphaiin chaiin el daiin chor cha rchealcham	okar cfhaiin chaiin daiin chor cha rchealcham
f8r	f8r.19	1	0	0.800000	0.800000	sair cheain cphol dar shol kaiin shol kaiin dai kam	sair cheain cphol dar shol kaiin shol kaiin daikam	sair cheain cphol dar shol kaiin shol kaiin daikam
f8r	f8r.20	1	0	0.428571	0.714286	or cho kesey shey o kal chal	or chokesey shey okal chal	or chokesey shey o kal chal
f8r	f8r.21	1	0	0.500000	1.000000	schol saim	schol sair	schol saim
f8v	f8v.1	1	0	0.777778	1.000000	od soo sol shol otol chol opcheaiin opydaiin saiin	cthod soocth sol shol otol chol opcheaiin opydaiin saiin	od soo sol shol otol chol opcheaiin opydaiin saiin
f8v	f8v.2	1	0	0.875000	1.000000	shcthal sar chor sheaiin shor chykchy otaiin y	shcthal sar chor sheaiin shor chykchy otaiin cty	shcthal sar chor sheaiin shor chykchy otaiin y
f8v	f8v.3	1	0	0.888889	0.888889	qody cheal sy chory chear shol chaiin shaiin dolas	qody cheal sy chory chear shol chaiin shaiin dolar	qody cheal sy chory chear shol chaiin shaiin dolar
f8v	f8v.4	1	0	1.000000	0.875000	dshol shol dol chean cthar shealy daiin chary	dshol shol dol chean cthar shealy daiin chary	dshol shol dal chean cthar shealy daiin chary
f8v	f8v.5	1	1	1.000000	1.000000	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar	chol chol dar otchar etaiin cthol dar
f8v	f8v.6	1	0	1.000000	0.714286	daiin cthan ytchy chey kaiin dain ar	daiin cthan ytchy chey kaiin dain ar	daiin cthan ytchy cheykaiin dain ar
f8v	f8v.7	1	1	1.000000	1.000000	sho kchol dar shey cthar chotain ry	sho kchol dar shey cthar chotain ry	sho kchol dar shey cthar chotain ry
f8v	f8v.8	1	0	0.714286	0.833333	okcholksh chol chol chol cthaiin dain	okchol ksh chol chol chol cthaiin dain	okcholksh chol chol chol cthaiin ain
f8v	f8v.9	1	0	1.000000	0.714286	shol orchl chokchy chol cthor chaiin	shol orchl chokchy chol cthor chaiin	shol orchl chokchy chol cth r chaiin
f8v	f8v.10	1	1	1.000000	1.000000	scharchy oeesody kchey pchy cpharom	scharchy oeesody kchey pchy cpharom	scharchy oeesody kchey pchy cpharom
f8v	f8v.11	1	1	1.000000	1.000000	sorain	sorain	sorain
f8v	f8v.12	1	0	0.875000	0.875000	pchar cho rol dal shear chchotaiin chal daiin	pchar cho rol dal shear cheeotaiin chal daiin	pchar cho rol dal shear cheeotaiin chal daiin
f8v	f8v.13	1	1	1.000000	1.000000	kchor otchar oky chokain keoky otorchy satar	kchor otchar oky chokain keoky otorchy satar	kchor otchar oky chokain keoky otorchy satar
f8v	f8v.14	1	1	1.000000	1.000000	shor okol lokaiin shol kol char cthey tchy ckham	shor okol lokaiin shol kol char cthey tchy ckham	shor okol lokaiin shol kol char cthey tchy ckham
f8v	f8v.15	1	0	0.800000	0.727273	or chol chan chy chor cheain char cheeky chor ry	or chol cheen chcky chor cheain char cheeky chor ry	or chol cha n cky chor cheain char cheeky chor ry
f8v	f8v.16	1	0	0.875000	0.875000	chor cheor chear oteey dchor chodey cho raiin	chor chear chear oteey dchor chodey cho raiin	chor chear chear oteey dchor chodey cho raiin
f8v	f8v.17	1	1	1.000000	1.000000	dain chear daiin	dain chear daiin	dain chear daiin
f9r	f9r.1	1	1	1.000000	1.000000	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy
f9r	f9r.2	1	1	1.000000	1.000000	oykeey chol ytaiin okchody toeoky okoiin dy or chaiin	oykeey chol ytaiin okchody toeoky okoiin dy or chaiin	oykeey chol ytaiin okchody toeoky okoiin dy or chaiin
f9r	f9r.3	1	0	0.800000	0.800000	toiin cphy qotod otaiin cthy okor chey ctho d ram	toiin cphy qotod otaiin cthy okor chey cthod ram	toiin cphy qotod otaiin cthy okor chey cthod ram
f9r	f9r.4	1	1	1.000000	1.000000	yshy chokcho chcthod shor shaiin otar dor ytol dayty	yshy chokcho chcthod shor shaiin otar dor ytol dayty	yshy chokcho chcthod shor shaiin otar dor ytol dayty
f9r	f9r.5	1	1	1.000000	1.000000	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy
f9r	f9r.6	1	0	0.750000	0.600000	pshoain cthoaiin okaiir odoral shar sy shydal chdy	pshoain cthyaiin okaiir cfhodoral shar sy shydal chdy	pshoain cth aiin okaiir cfh dosal shar sy shydal chdy
f9r	f9r.7	1	0	0.800000	0.800000	or chol chy tchy tchol ytor qotol chyky chodar aiin	or chol chytchy tchol ytor qotol chyky chodar aiin	or chol chytchy tchol ytor qotol chyky chodar aiin
f9r	f9r.8	1	0	0.800000	0.888889	qotcho qokchy cthey koraiin okain d dal s olshocthy	qotcho qokchy cthey koraiin okain d dal s olsho cthy	qotcho qokchy cthey koraiin okain dal s olshocthy
f9r	f9r.9	1	0	0.857143	0.428571	ocho cthy choy chodykchy saiin dchy daiin	ocho cthy choctoy chodykchy saiin dchy daiin	ochocthy choy chodykchy saiirdchy daiin
f9r	f9r.10	1	0	0.666667	0.500000	ytchas oraiin chkor	ytchas oraiin chkar	ytchas oraiin chk r
f9v	f9v.1	1	0	1.000000	0.727273	fochor oporody opy shor daiin qopchypcho qofol shol cfhol daiin	fochor oporody opy shor daiin qopchypcho qofol shol cfhol daiin	fochor oporo y opy or daiin qopchypcho qofol shol cfhol daiin
f9v	f9v.2	1	1	1.000000	1.000000	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy
f9v	f9v.3	1	1	1.000000	1.000000	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey chor ykaiin daiin cthy otaiin oky oeees daiin
f9v	f9v.4	1	0	0.750000	0.500000	ytey tch y kaiin cthor otol oty toldy	ytey tchy kaiin cthor otol oty toldy	yteytchy taiin cthor otol oty toldy
f9v	f9v.5	1	0	0.888889	1.000000	pchor ypcheey qotor ypchy olcfholy to ar chty daiiin	pchor ypcheey qotor ypchy olcfholy te ar chty daiiin	pchor ypcheey qotor ypchy olcfholy to ar chty daiiin
f9v	f9v.6	1	0	0.875000	0.875000	odol choy ksheody chody dain otchy cthod yko	odol choy ksheody chody dain otchy cthod yky	odol choy ksheody chody dain otchy cthod yk
f9v	f9v.7	1	0	0.625000	1.000000	qo chol chol chy daiin otal dor daim	qochol chol ctchy daiin otal dor daim	qo chol chol chy daiin otal dor daim
f9v	f9v.8	1	1	1.000000	1.000000	soiin daiin qokcho rokyd daly	soiin daiin qokcho rokyd daly	soiin daiin qokcho rokyd daly
f9v	f9v.9	1	0	1.000000	0.714286	daiin chy tor chyty dary ytoldy	daiin chy tor chyty dary ytoldy	daiin chy t r chyty dary ytoldy
f9v	f9v.10	1	1	1.000000	1.000000	oty kchol chol chy kyty	oty kchol chol chy kyty	oty kchol chol chy kyty
f9v	f9v.11	1	0	1.000000	0.500000	ychor chshoty oky kaiin	ychor chshoty oky kaiin	ychor chshoty okykaiin
f9v	f9v.12	1	1	1.000000	1.000000	chkaiin ckhy chor	chkaiin ckhy chor	chkaiin ckhy chor
f10r	f10r.1	1	0	1.000000	0.750000	pchocthy shor octhody chorchy pchodol chopchal ypch kom	pchocthy shor octhody chorchy pchodol chopchal ypch kom	pchocthy shor octhody chorchy pchodol chopchal ypchkom
f10r	f10r.2	1	1	1.000000	1.000000	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey cthoor char chty os chair otytchol oky daiin etyd
f10r	f10r.3	1	0	0.818182	0.818182	qotor o tchy daiin chocthy qotchy chol or yty dy dy	qotor otchy daiin chocthy qotchy chol or yty dy dy	qotor otchy daiin chocthy qotchy chol or yty dy dy
f10r	f10r.4	1	0	1.000000	0.800000	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody	sor chaiin chcthy cthockhy or aiin chtchor doiir ody
f10r	f10r.5	1	1	1.000000	1.000000	qokchy qotchol chol cthy	qokchy qotchol chol cthy	qokchy qotchol chol cthy
f10r	f10r.6	1	1	1.000000	1.000000	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor cthy chor cthaiin qoctholy dy chy taiin shy
f10r	f10r.7	1	0	0.800000	0.800000	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am
f10r	f10r.8	1	1	1.000000	1.000000	qotchor chor otol chol cholor chol daiin dar	qotchor chor otol chol cholor chol daiin dar	qotchor chor otol chol cholor chol daiin dar
f10r	f10r.9	1	1	1.000000	1.000000	oykchor shor chor chy kaiiin dy chodaiin	oykchor shor chor chy kaiiin dy chodaiin	oykchor shor chor chy kaiiin dy chodaiin
f10r	f10r.10	1	0	0.833333	0.714286	oqotor otor cfhy cthor osain ytoiin	oqotar otor cfhy cthor osain ytoiin	oqot r otor cfhy cthor osain ytoiin
f10r	f10r.11	1	0	0.428571	1.000000	otchoshor qoty qotor cthyd otar	rotcho shor qoty qotor cthy d otar	otchoshor qoty qotor cthyd otar
f10r	f10r.12	1	0	0.750000	1.000000	odaiin daiin qotchy qotor	rodaiin daiin qotchy qotor	odaiin daiin qotchy qotor
f10v	f10v.1	1	1	1.000000	1.000000	paiin daiin sheo pcheey qoty daiin cthor otydy sain	paiin daiin sheo pcheey qoty daiin cthor otydy sain	paiin daiin sheo pcheey qoty daiin cthor otydy sain
f10v	f10v.2	1	1	1.000000	1.000000	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
f10v	f10v.3	1	0	0.714286	0.714286	dsho ytey kchol ol ty chol dy	dsho ytey kchol olty chol dy	dsho ytey kchol olty chol dy
f10v	f10v.4	1	0	0.857143	1.000000	qotchytor shoiin daiin qotchey shy ytor dain	qotchytor shoiin daiin qotchey shcthey ytor dain	qotchytor shoiin daiin qotchey shy ytor dain
f10v	f10v.5	1	0	0.777778	1.000000	sho ykeey daiin qotchy qotor chol daiin qokchy ky	sho ykeey daiin qotchy qotor chol daiin qokchyky	sho ykeey daiin qotchy qotor chol daiin qokchy ky
f10v	f10v.6	1	0	0.750000	0.750000	shoiin chor shcthy qoty qotoiin qokol chor aiin	shoiin chor shcthy qoty qotoiin qokol choraiin	shoiin chor shcthy qoty qotoiin qokol choraiin
f10v	f10v.7	1	0	0.750000	0.500000	qokol chy ky chol cheky daiin dain chckhan	qokol chyky chol cheky daiin dain chckhan	qokol chyky cholcheky daiin dain chckhan
f11r	f11r.1	1	0	1.000000	0.777778	tshol schoal cfhy shfydaiin cphy shey tchody shoyty	tshol schoal cfhy shfydaiin cphy shey tchody shoyty	tshol schoal cfhy shf daiin cphy shey tchody shoyty
f11r	f11r.2	1	0	1.000000	0.555556	socthody qodor y kshy daiin ytchy ytchoky kchol daiin	socthody qodor y kshy daiin ytchy ytchoky kchol daiin	socthody qodory tshy daiin ytchy ytchaky kchol daiin
f11r	f11r.3	1	0	0.900000	1.000000	qoty chol cthy dor ykychy choty dain chaiin daiin dod	qoty chol cthy dor ykychy choty dain chaiin daiin ded	qoty chol cthy dor ykychy choty dain chaiin daiin dod
f11r	f11r.4	1	1	1.000000	1.000000	dchol chy kchy dy daiin	dchol chy kchy dy daiin	dchol chy kchy dy daiin
f11r	f11r.5	1	0	0.727273	0.636364	tchol shor shor dky y daiin cthy d y chodl daiin	tchol shor shor dky shcphy daiin cthy dy chodl daiin	tchol shor shor dky y daiin cthy dy chodldaiin
f11r	f11r.6	1	0	0.833333	0.750000	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl ds y otol chaiin ykchor dair chody cthy s daiin	odl dsy otol chaiin ykchor dair chody cthy s daiin
f11r	f11r.7	1	1	1.000000	1.000000	qotchy okchol cthy dy	qotchy okchol cthy dy	qotchy okchol cthy dy
f11v	f11v.1	1	1	1.000000	1.000000	poldchody shcphy shordy qoty shol cphar dan y	poldchody shcphy shordy qoty shol cphar dan y	poldchody shcphy shordy qoty shol cphar dan y
f11v	f11v.2	1	0	1.000000	0.888889	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol dy chckhy shcthy daiin dam ytchy dain dchy
f11v	f11v.3	1	0	0.800000	0.777778	otchor dy kchy tchy ar qokchd oky choldy dy	otchor dy kchy tchy ar qokchd oky chol dy dy	otchor dy kchy tchy ar qokchd oky choldydy
f11v	f11v.4	1	0	0.750000	1.000000	qokchor cholol chyky dchy qoky ctho tchey tu	qokchor chololer chyky dchy qoky ctho tchey tan	qokchor cholol chyky dchy qoky ctho tchey tu
f11v	f11v.5	0	1		1.000000	dd		dd
f11v	f11v.6	1	0	0.777778	0.888889	soydy qoteey qot chor dy ddy cthor shy arg	soydy qoteey qotchor dy ddy cthor shy arg	soydy qoteey qot chor y ddy cthor shy arg
f11v	f11v.7	1	0	0.666667	1.000000	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold
f13r	f13r.1	1	0	0.888889	0.888889	torshor opchy shol dy qopchy shol opchor dypchy dchg	torshor opchy shol dy qopchy shol opchor dypchy dchm	torshor opchy ol dy qopchy shol opchor dypchy dchg
f13r	f13r.2	1	0	0.909091	0.818182	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol chol dol shkchy ydal shy ykchy qotey daiin s y	dchol chol dol shkchy ydal shy ykchy qothy aiin s y
f13r	f13r.3	1	0	1.000000	0.909091	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s dchor shaiin oeees ykor chor ytshy ykchy kchy dar
f13r	f13r.4	1	1	1.000000	1.000000	qodchy ytchy otchor	qodchy ytchy otchor	qodchy ytchy otchor
f13r	f13r.5	1	0	0.777778	1.000000	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	shorodo shy tshy kchol dpchy qopchy otchol cfhol dy	shorodo shy tshy kchol dpchy qopchy otchol cfholdy
f13r	f13r.6	1	0	1.000000	0.777778	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchoroiin chckhy d
f13r	f13r.7	1	0	0.888889	1.000000	dchy qoky chol dy qoy d oldy okchor doaiin	dchy qoky chol dy qokhy d oldy okchor doaiin	dchy qoky chol dy qoy d oldy okchor doaiin
f13r	f13r.8	1	0	0.857143	1.000000	shochy qokchy torchy k s okchey daiin	shochy qokchy torchy kccky s okchey daiin	shochy qokchy torchy k s okchey daiin
f13r	f13r.9	1	0	1.000000	0.857143	oldy shey chol doiin ykoly okchal daldy	oldy shey chol doiin ykoly okchal daldy	oldy shey chal doiin ykoly okchal daldy
f13r	f13r.10	1	1	1.000000	1.000000	sotchy kchy okorory	sotchy kchy okorory	sotchy kchy okorory
f13v	f13v.1	1	1	1.000000	1.000000	koair chtoiin otchy kchod otol otchy octhos	koair chtoiin otchy kchod otol otchy octhos	koair chtoiin otchy kchod otol otchy octhos
f13v	f13v.2	1	1	1.000000	1.000000	oko qokol chodal otchol cphol choty	oko qokol chodal otchol cphol choty	oko qokol chodal otchol cphol choty
f13v	f13v.3	1	1	1.000000	1.000000	qokchy qokod chy otchy cthody	qokchy qokod chy otchy cthody	qokchy qokod chy otchy cthody
f13v	f13v.4	1	0	0.500000	0.625000	o l s chey okos oaiin okshy qo	ols chey okos oaiin okshy qocky	ols chey okos oaiin okshy qo
f13v	f13v.5	1	1	1.000000	1.000000	qoky daiin	qoky daiin	qoky daiin
f13v	f13v.6	1	0	0.777778	1.000000	foldaiin olcphy shol dy oty shor qotyd dairod	foldaiin olcphy shol dy oty shor qotyd dairo d	foldaiin olcphy shol dy oty shor qotyd dairod
