page	locus	source_page	source_locus	old_locus	code	continuation	transcription	word_count	clean_text	raw_text	section	language	hand
f7v	f7v.3	f7v	f7v.3	f7v.P1.3	+P0	-	U	11	qokchy dykchy chkeey kshy ky ty dor cheey ol cheol dy	<:>qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.ol.cheol.dy<|>	H	A	1
f7v	f7v.4	f7v	f7v.4	f7v.P1.4	+P0	-	U	8	chotain ochar choschy dain shokshy shol deees dol	<:>chotain.ochar.choschy.dain.shokshy.shol.deees.dol<|>	H	A	1
f7v	f7v.5	f7v	f7v.5	f7v.P1.5	+P0	L	U	4	dchodaiin qotchy cheey tcheey	<:>dchodaiin.qotchy.cheey.tcheey<$>	H	A	1
f7v	f7v.6	f7v	f7v.6	f7v.P1.6	+P0	1	U	7	kchor sheod sheodaiin shodaiin oksholchol dair qos	kchor.sheod.sheodaiin.shodaiin.oksholchol.dair.qos<|>	H	A	1
f7v	f7v.7	f7v	f7v.7	f7v.P1.7	+P0	-	U	7	okshodain chorcheor odaiin shotch dol dol doraiin	okshodain.chorcheor.odaiin.shotch?-<!�>dol.dol.doraiin<|>	H	A	1
f7v	f7v.8	f7v	f7v.8	f7v.P1.8	+P0	-	U	7	qoteeeo r chocheeody qotchey tey okchor daiin	<:>qoteeeo.r.chocheeody.qotchey.tey-<!�>okchor.daiin<|>	H	A	1
f7v	f7v.9	f7v	f7v.9	f7v.P1.9	+P0	L	U	8	shokeeo daiin chotchy dor deol dy dol daiin	<:>shokeeo.daiin.chotchy.dor.deol.dy-<!�>dol.daiin<$>	H	A	1
f8r	f8r.1	f8r	f8r.1	f8r.P1.1	@P0	1	U	9	wshol chor otshal chopy cphol chody shy czhodar shor	wshol.chor.otshal.chopy-<!�>cphol.chody.shy.czhodar.shor<|>	H	A	1
f8r	f8r.4	f8r	f8r.4	f8r.P1.4	+P0	-	U	9	qotor chor chor sheey dchol shesed chof chy dam	<:>qotor.chor.chor.sheey-<!�>dchol.shesed.chof,chy.dam<|>	H	A	1
f8r	f8r.5	f8r	f8r.5	f8r.P1.5	+P0	-	U	13	okchey do r cheeey dy ky scho chky o d aiin ch taiin	okchey.do.r.cheeey.dy.ky-<!�>scho.chky.&Ck;o,d,aiin.ch&370;,taiin<|>	H	A	1
f8r	f8r.8	f8r	f8r.8	f8r.T1.8	=Pt	L	U	2	dcho daiin	�dcho.daiin�<$>	H	A	1
f8r	f8r.9	f8r	f8r.9	f8r.P2.9	*P0	1	U	8	tchoew sho wcheey wchey ozchey dsheey sholdaiin shor	tchoew.sho.wcheey.wchey-<!�>ozchey.dsheey.sholdaiin.shor<|>	H	A	1
f8r	f8r.13	f8r	f8r.13	f8r.T2.13	=Pt	L	U	1	okokchodg	�okokchodg<$>	H	A	1
f8r	f8r.14	f8r	f8r.14	f8r.P3.14	*P0	1	U	9	o ey shol chofydy sho chey kshey lody cholal	&371;o.&349;ey.shol.chofydy-<!�>sho.chey.kshey.lody.cholal<|>	H	A	1
f8r	f8r.15	f8r	f8r.15	f8r.P3.15	+P0	-	U	10	dchey ckhol chol chey kchs chy ctodaiin dol daiiirchy ckhy	dchey.ckhol.chol.chey.kchs-<!�>chy.ctodaiin.dol.daiiirchy.ckhy<|>	H	A	1
f8r	f8r.16	f8r	f8r.16	f8r.P3.16	+P0	-	U	8	ey kchekchy chshy kchy scheaiin cthaiihar cthy dar	&QCh;ey.kchekchy.chshy.kchy-<!�>scheaiin.cthaiihar.cthy.dar<|>	H	A	1
f8r	f8r.17	f8r	f8r.17	f8r.P3.17	+P0	-	U	9	chol dchy qokar chl aiin chean cky char chaiin	<:>chol.dchy.qokar.chl-<!�>aiin.chean.cky.char.chaiin<|>	H	A	1
f8r	f8r.18	f8r	f8r.18	f8r.P3.18	+P0	-	U	7	okar czhaiin chaiin daiin chor cha rchealcham	okar.czhaiin.chaiin.&Cl;-<!�>daiin.chor.cha.rchealcham<|>	H	A	1
f8r	f8r.19	f8r	f8r.19	f8r.P3.19	+P0	-	U	9	sair cheain cphol dar shol kaiin shol kaiin daikam	<:>sair.cheain.cphol.dar-<!�>shol.kaiin.shol.kaiin.daikam<|>	H	A	1
f8r	f8r.20	f8r	f8r.20	f8r.P3.20	+P0	-	U	5	or chokesey shey okal chal	or.chokesey.shey.okal-<!�>chal<$>	H	A	1
f8r	f8r.21	f8r	f8r.21	f8r.T3.21	=Pt	L	U	2	schol saim	�schol.saim<$>	H	A	1
f8v	f8v.1	f8v	f8v.1	f8v.P1.1	@P0	1	U	9	od soo sol shol otol chol owchoaiin owydaiin saiin	&371;od.soo&349;-<!�>sol.shol.otol.chol.owchoaiin.owydaiin.saiin<|>	H	A	1
f8v	f8v.2	f8v	f8v.2	f8v.P1.2	+P0	-	U	8	shcthal sar chor sheaiin shor shykchy otaiin cty	<:>shcthal.sar-<!�>chor.sheaiin.shor.shykchy.otaiin.cty<|>	H	A	1
f8v	f8v.3	f8v	f8v.3	f8v.P1.3	+P0	-	U	9	qody cheal sy chory chear shol chaiin shaiin dolar	<:>qody.cheal.sy-<!�>chory-<!�>chear.shol.chaiin.shaiin.dolar<|>	H	A	1
f8v	f8v.4	f8v	f8v.4	f8v.P1.4	+P0	-	U	8	dshol shol dal chean cthar shealy daiin chary	<:>dshol.shol-<!�>dal-<!�>chean.cthar.shealy.daiin.chary<|>	H	A	1
f8v	f8v.5	f8v	f8v.5	f8v.P1.5	+P0	-	U	7	chol chol dar otchar ctaiin cthol dar	<:>chol.chol.dar-<!�>otchar.ctaiin.cthol.dar<|>	H	A	1
f8v	f8v.6	f8v	f8v.6	f8v.P1.6	+P0	-	U	6	daiin cthan ytchy choykaiin dain ar	<:>daiin.cthan-<!�>ytchy.choykaiin.dain.ar<|>	H	A	1
f8v	f8v.7	f8v	f8v.7	f8v.P1.7	+P0	-	U	7	cho kchol dar shey cthar chotain ry	<:>cho.kchol-<!�>dar.shey.cthar.chotain.ry<|>	H	A	1
f8v	f8v.8	f8v	f8v.8	f8v.P1.8	+P0	-	U	7	okchol ksh chol chol chol cthaiin dain	<:>okchol.ksh-<!�>chol.chol.chol.cthaiin.dain<|>	H	A	1
f8v	f8v.9	f8v	f8v.9	f8v.P1.9	+P0	-	U	6	chol orchl chokchy chol cthor chaiin	<:>chol.orchl-<!�>chokchy.chol.cthor.chaiin<|>	H	A	1
f8v	f8v.10	f8v	f8v.10	f8v.P1.10	+P0	-	U	5	scharchy oeesody kchey pchy cpharom	<:>scharchy-<!�>oeesody.kchey.pchy.cpharom<|>	H	A	1
f8v	f8v.11	f8v	f8v.11	f8v.P1.11	+P0	L	U	1	sorain	<:>sorain<!�><$>	H	A	1
f8v	f8v.12	f8v	f8v.12	f8v.P1.12	+P0	1	U	8	wchar cho rol dal shear chchotaiin chal daiin	wchar.cho.rol.dal-<!�>shear-chchotaiin.chal.daiin<|>	H	A	1
f8v	f8v.13	f8v	f8v.13	f8v.P1.13	+P0	-	U	7	kchor otchar oky chokain keoky otorchy satar	<:>kchor.otchar.oky-<!�>chokain.keoky.otorchy.satar<|>	H	A	1
f8v	f8v.14	f8v	f8v.14	f8v.P1.14	+P0	-	U	9	shor okol lokaiin shol kol char cthey tchy ckham	<:>shor.okol.lokaiin-<!�>shol.kol.char.cthey.tchy.ckham<|>	H	A	1
f8v	f8v.15	f8v	f8v.15	f8v.P1.15	+P0	-	U	10	or chol cheeb cheky chor cheain char cheeky chor ry	or.chol.cheeb.cheky-<!�>chor.cheain.char.cheeky.chor.ry<|>	H	A	1
f8v	f8v.16	f8v	f8v.16	f8v.P1.16	+P0	-	U	8	chor cheor chear oteey dchor chodey cho raiin	<:>chor.cheor.chear-<!�>oteey.dchor.chodey.cho.raiin<|>	H	A	1
f8v	f8v.17	f8v	f8v.17	f8v.P1.17	+P0	L	U	3	dain chear daiin	<:>dain.chear.daiin<!�><$>	H	A	1
f9r	f9r.3	f9r	f9r.3	f9r.P1.3	+P0	-	U	10	toiin cphy qotod otaiin cthy okor chey ctho d ram	toiin.cphy.qotod.otaiin.cthy.okor,chey-<!�>ctho,d,ram<|>	H	A	1
f9r	f9r.6	f9r	f9r.6	f9r.P1.6	+P0	1	U	8	wshoain cthoaiin okaiir adosal shar sy shydal chdy	<:>wshoain.cthoaiin.okaiir.&373;adosal.shar-<!�>sy-<!�>shydal.chdy<|>	H	A	1
f9r	f9r.10	f9r	f9r.10	f9r.T1.10	+Pc	L	U	3	ytchas oraiin chkor	�ytchas.oraiin.chkor�<$>	H	A	1
f9v	f9v.1	f9v	f9v.1	f9v.P1.1	@P0	1	U	10	zochor oworody owy shor daiin qowchypcho qofol shol cwhol daiin	zochor.oworody.owy.shor.daiin.qowchypcho.qofol.shol.cwhol.daiin<|>	H	A	1
f9v	f9v.2	f9v	f9v.2	f9v.P1.2	+P0	-	U	11	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	<:>dchor.qoaiin.chkaiin.cthor.chol.chor.cphol.dy-<!�>oty.qokaiin.dy<|>	H	A	1
f9v	f9v.3	f9v	f9v.3	f9v.P1.3	+P0	-	U	9	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	<:>ykey.chor.ykaiin.daiin.cthy.otaiin.oky-<!�>oeees.daiin<|>	H	A	1
f9v	f9v.4	f9v	f9v.4	f9v.P1.4	+P0	L	U	7	ytey tchy taiin cthor otol oty toldy	<:>ytey.tchy.taiin.cthor.otol.oty.toldy<!�><$>	H	A	1
f9v	f9v.5	f9v	f9v.5	f9v.P1.5	+P0	1	U	9	wchor ypchchy qotor ypchy olczholy te ar chty daiiin	wchor.ypchchy.qotor.ypchy.olczholy.te-<!�>ar-<!�>chty.daiiin<!�><|>	H	A	1
f9v	f9v.6	f9v	f9v.6	f9v.P1.6	+P0	-	U	8	odol choy ksheody chody dain otchy cthod yko	odol.choy.ksheody.chody-<!�>dain-<!�>otchy-<!�>cthod-<!�>yko<!�><|>	H	A	1
f9v	f9v.7	f9v	f9v.7	f9v.P1.7	+P0	-	U	7	qochol chol ctchy daiin otal dor daim	qochol.chol.ctchy.daiin-<!�>otal-<!�>dor-<!�>daim<!�><|>	H	A	1
f9v	f9v.8	f9v	f9v.8	f9v.P1.8	+P0	-	U	5	soiin daiin qokcho rokyd daly	soiin.daiin.qokcho.rokyd-<!�>daly<!�><|>	H	A	1
f9v	f9v.9	f9v	f9v.9	f9v.P1.9	+P0	-	U	6	daiin chy tor chyty dary ytoldy	daiin.chy.tor.chyty.dary-<!�>ytoldy<!�><|>	H	A	1
f9v	f9v.10	f9v	f9v.10	f9v.P1.10	+P0	-	U	5	oty kchol chol chy kyty	oty.kchol.chol.chy.kyty<!�><|>	H	A	1
f9v	f9v.11	f9v	f9v.11	f9v.P1.11	+P0	-	U	3	ychor chshoty okykaiin	ychor.chshoty.okykaiin<!�><|>	H	A	1
f9v	f9v.12	f9v	f9v.12	f9v.P1.12	+P0	L	U	3	chkaiin ckhy chor	chkaiin.ckhy.chor<$>	H	A	1
f10r	f10r.1	f10r	f10r.1	f10r.P1.1	@P0	1	U	7	wchocthy shor octhody chorchy wchodolchowchal ywch kam	wchocthy.shor.octhody.chorchy.wchodolchowchal.ywch.kam<|>	H	A	1
f10r	f10r.2	f10r	f10r.2	f10r.P1.2	+P0	-	U	12	dchey cthoor char chty os chair oty tchol oky daiin yty d	<:>dchey.cthoor.char.chty.os.chair.oty.tchol.oky.daiin.yty,d<|>	H	A	1
f10r	f10r.3	f10r	f10r.3	f10r.P1.3	+P0	-	U	10	qotor otchy daiin chocthy qotchy chol ar yty dy dy	<:>qotor.otchy.daiin.chocthy.qotchy.chol.ar.yty.dy.dy<|>	H	A	1
f10r	f10r.4	f10r	f10r.4	f10r.P1.4	+P0	-	U	10	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody	sor.chaiin.chcthy.ctho.ckhy.or.aiin.chtchor.doiir.ody<|>	H	A	1
f10r	f10r.5	f10r	f10r.5	f10r.P1.5	+P0	L	U	4	qokchy qotchol chol cthy	<:>qokchy.qotchol.chol.cthy<$>	H	A	1
f10r	f10r.6	f10r	f10r.6	f10r.P1.6	+P0	1	U	9	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor.cthy.chor.cthaiin.qoctholy.dy-<!�>chy.taiin.shy<|>	H	A	1
f10r	f10r.7	f10r	f10r.7	f10r.P1.7	+P0	-	U	9	dchy qokchol ykchaiin yty daiin cth dain dair am	<:>dchy.qokchol.ykchaiin.yty.daiin.cth-<!�>dain.dair.am<|>	H	A	1
f10r	f10r.8	f10r	f10r.8	f10r.P1.8	+P0	-	U	8	qotchor chor otol chol cholor chol daiin dar	<:>qotchor.chor.otol.chol.cholor-<!�>chol.daiin,dar<|>	H	A	1
f10r	f10r.9	f10r	f10r.9	f10r.P1.9	+P0	-	U	7	oykchor shor chor chy kaiiin dy chodaiin	<:>oykchor.shor.chor.chy.kaiiin.dy-<!�>chodaiin<!�><|>	H	A	1
f10r	f10r.10	f10r	f10r.10	f10r.P1.10	+P0	-	U	6	oqotar otor cfhy cthor osain ytaiin	oqotar.otor.cfhy.cthor.osain-<!�>ytaiin<!�><|>	H	A	1
f10r	f10r.11	f10r	f10r.11	f10r.P1.11	+P0	-	U	5	rotchoshor qoty qotor cthyd otar	rotchoshor.qoty.qotor.cthyd-<!�>otar<!�><|>	H	A	1
f10r	f10r.12	f10r	f10r.12	f10r.P1.12	+P0	L	U	4	rodaiin daiin qotchy qotor	rodaiin.daiin.qotchy.qotor<!�><$>	H	A	1
f10v	f10v.1	f10v	f10v.1	f10v.P1.1	@P0	1	U	10	aiin daiin sheo pcheey qoty daiin cthor oty dy sain	&219;aiin.daiin.sheo.pcheey.qoty.daiin.cthor.oty.dy.sain<|>	H	A	1
f10v	f10v.2	f10v	f10v.2	f10v.P1.2	+P0	-	U	8	dain daiin ckhy chcthor choiin qotchodaiin cthy daiin	<:>dain.daiin.ckhy.chcthor.choiin.qotchodaiin.cthy.daiin<|>	H	A	1
f10v	f10v.3	f10v	f10v.3	f10v.P1.3	+P0	L	U	6	dsho ytey kchol olty chol dy	<:>dsho.ytey.kchol.olty.chol.dy<$>	H	A	1
f10v	f10v.4	f10v	f10v.4	f10v.P1.4	+P0	1	U	7	qotchytor shoiin daiin qotchey shcthey ytor dain	qotchytor.shoiin.daiin.qotchey.shcthey.ytor.dain<|>	H	A	1
f10v	f10v.5	f10v	f10v.5	f10v.P1.5	+P0	-	U	8	sho ykeey daiin qotchy qotor chol daiin qokchyky	<:>sho.ykeey.daiin.qotchy.qotor.chol.daiin.qokchyky<|>	H	A	1
f10v	f10v.6	f10v	f10v.6	f10v.P1.6	+P0	-	U	7	shoiin chor shcthy qoty qotoiin qokol choraiin	<:>shoiin.chor.shcthy.qoty.qotoiin.qokol.choraiin<|>	H	A	1
f10v	f10v.7	f10v	f10v.7	f10v.P1.7	+P0	L	U	7	qokol chyky chol cheky daiin dain chckhan	qokol.chyky.chol.cheky.daiin.dain.chckhan<$>	H	A	1
f11r	f11r.1	f11r	f11r.1	f11r.P1.1	@P0	1	U	8	tshol schoal cfhy shzydaiin cphy shey tchody shoyty	tshol.schoal.cfhy.shzydaiin.cphy.shey.tchody.shoyty<|>	H	A	1
f11r	f11r.2	f11r	f11r.2	f11r.P1.2	+P0	-	U	9	socthody qodor y kshy daiin ytchy ytchoky kchol daiin	<:>socthody.qodor,y.kshy.daiin.ytchy.ytchoky.kchol.daiin<|>	H	A	1
f11r	f11r.3	f11r	f11r.3	f11r.P1.3	+P0	-	U	10	qoty chol cthy dar ykychy choty dain chaiin daiin dod	<:>qoty.chol.cthy.da<!o?>r.ykychy.choty.dain.chaiin.daiin.dod<!m?><|>	H	A	1
f11r	f11r.4	f11r	f11r.4	f11r.P1.4	+P0	L	U	5	dchol chy kchy dy daiin	<:>dchol.chy.kchy.dy,daiin<$>	H	A	1
f11r	f11r.5	f11r	f11r.5	f11r.P1.5	+P0	1	U	10	tchol shor shor dky y daiin cthy dy chodl daiin	tchol.shor.shor.dky.&SHWh;y.daiin.cthy.dy,chodl,daiin<|>	H	A	1
f11r	f11r.6	f11r	f11r.6	f11r.P1.6	+P0	-	U	12	odl d s y otol chaiin ykchor dair chody cthy s daiin	<:>odl.d,s,y.otol.chaiin.ykchor.dair.chody.cthy.s.daiin<|>	H	A	1
f11r	f11r.7	f11r	f11r.7	f11r.P1.7	+P0	L	U	4	qotchy okchol cthy dy	<:>qotchy.okchol.cthy.dy<$>	H	A	1
f11v	f11v.1	f11v	f11v.1	f11v.P1.1	@P0	1	U	8	woldchody shcphy shordy qoty shol cphar dan y	woldchody.shcphy.shordy.qoty-<!�>shol.cphar.dan.y<|>	H	A	1
f11v	f11v.2	f11v	f11v.2	f11v.P1.2	+P0	-	U	9	shol dy chckhy shcthy daiin dam ykchy dain dchy	<:>shol.dy.chckhy.shcthy.daiin.dam-<!�>ykchy.dain.dchy<|>	H	A	1
f11v	f11v.3	f11v	f11v.3	f11v.P1.3	+P0	-	U	10	otchor dy kchy tchy dar qokchd oky chol dy dy	<:>otchor.dy.kchy.tchy.dar.qokchd-<!�>oky.chol.dy.dy<|>	H	A	1
f11v	f11v.4	f11v	f11v.4	f11v.P1.4	+P0	-	U	8	qokchor chololor chyky dchy qoky ctho tchey tu	qokchor.chololor.chyky.dchy.qoky-<!�>ctho.tchey.tu<|>	H	A	1
f11v	f11v.6	f11v	f11v.6	f11v.P1.5	=P0	-	U	8	soydy qoteey qotchor dy ddy cthor shy arg	<:>soydy.qoteey.qotchor.dy.ddy-<!�>cthor.shy.arg<|>	H	A	1
f11v	f11v.7	f11v	f11v.7	f11v.P1.6	+P0	L	U	6	ycheor ksho dor cthey s chold	<:>ycheor.ksho.dor.cthey.s.chold<!�><$>	H	A	1
f11v	f11v.5	f11v	f11v.5	f11v.L1.1	*L0	-	U	1	dd	dd<$>	H	A	1
f13r	f13r.1	f13r	f13r.1	f13r.P1.1	@P0	1	U	9	torshor owchy shol dy qopchy shol opchor dypchy dchm	torshor.owchy.shol.dy.qopchy.shol.opchor.dypchy.dchm<|>	H	A	1
f13r	f13r.2	f13r	f13r.2	f13r.P1.2	+P0	-	U	12	dchol chol dol shkchy ydal shy ykchy qot y daiin s y	dchol.chol.dol.shkchy.ydal.shy.ykchy.qot&�h;y.daiin.s.y<|>	H	A	1
f13r	f13r.5	f13r	f13r.5	f13r.P1.5	+P0	1	U	8	shorodo shy tshy kchol dwchy qowchy otchol cfholdy	shorodo.shy.tshy.kchol.dwchy,qowchy.otchol.cfholdy<|>	H	A	1
f13r	f13r.7	f13r	f13r.7	f13r.P1.7	+P0	-	U	10	dchy qoky chol dy qo y d oldy okchor doaiin	dchy.qoky.chol.dy.qo&kh;y.d,oldy-<!�>okchor.doaiin<|>	H	A	1
f13r	f13r.8	f13r	f13r.8	f13r.P1.8	+P0	-	U	7	shochy qokchy torchy k s okchey daiin	shochy.qokchy.torchy.k&CHKy;-<!�>s.okchey.daiin<$>	H	A	1
f13v	f13v.2	f13v	f13v.2	f13v.P1.2	+P0	-	U	6	oko qokol chodal otchol cphol choty	oko.qokol.chodal.otchol.cphol.choty<!�><|>	H	A	1
f13v	f13v.4	f13v	f13v.4	f13v.P1.4	+P0	-	U	7	ol s chey okos oaiin okshy qocky	ol,s.chey.okos.oaiin.okshy.qocky<!�><|>	H	A	1
f13v	f13v.6	f13v	f13v.6	f13v.P1.6	+P0	1	U	8	zoldaiin olcphy shol dy oty shor qotyd dairod	zoldaiin.olcphy.shol.dy-<!�>oty.shor.qotyd-<!�>dairod<$>	H	A	1
f14r	f14r.1	f14r	f14r.1	f14r.P1.1	@P0	1	U	6	wcho daiin chopol shoiin daiin dain	wcho,daiin.chopol.shoiin.daiin.dain<!�><|>	H	A	1
f14r	f14r.8	f14r	f14r.8	f14r.P1.8	+P0	1	U	6	soshy chol shor cheor ykaiin s	soshy.&137;chol.shor.cheor.ykaiin.s<!�><$>	H	A	1
f14v	f14v.1	f14v	f14v.1	f14v.P1.1	@P0	1	U	7	wdychoiin yzodain otyshy dy ypchor daiin kolydain	wdychoiin.yzodain.otyshy.dy.ypchor.daiin.kolydain<|>	H	A	1
f14v	f14v.2	f14v	f14v.2	f14v.P1.2	+P0	-	U	9	okchor dchy tshy oky chy cthy otchyty chol daiin	<:>okchor.dchy.tshy.oky.chy.cthy.otchyty.chol.daiin<|>	H	A	1
f14v	f14v.3	f14v	f14v.3	f14v.P1.3	+P0	-	U	10	ychy dy daiin chcthy yt y kaiin dytchy ykchyky dy	ychy.dy.daiin.chcthy.yt,y,kaiin.dytchy.ykchyky.dy<|>	H	A	1
f14v	f14v.4	f14v	f14v.4	f14v.P1.4	+P0	-	U	8	ytyshy ksho ykshy shokshor yty darody dy otyds	<:>ytyshy.ksho.ykshy.shokshor.yty.darody.dy.otyds<|>	H	A	1
f14v	f14v.5	f14v	f14v.5	f14v.P1.5	+P0	-	U	8	okshy daiin okchor chky qotchy daiin cthor oty	<:>okshy.daiin.okchor.chky.qotchy.daiin.cthor.oty<|>	H	A	1
f14v	f14v.6	f14v	f14v.6	f14v.P1.6	+P0	-	U	10	qoty choky cthy chokchy dy dy dy chckhy dchyd n	<:>qoty.choky.cthy.chokchy.dy.dy.dy.chckhy.dchyd.n<|>	H	A	1
f14v	f14v.7	f14v	f14v.7	f14v.P1.7	+P0	-	U	9	oykshy choty dy dy odyd otchy okchy dshy dardy	<:>oykshy.choty.dy.dy.odyd.otchy.okchy.dshy.dardy<|>	H	A	1
f14v	f14v.8	f14v	f14v.8	f14v.P1.8	+P0	-	U	7	chokshor daiin okshody daiin dol dair dam	<:>chokshor.daiin-<!�>okshody.daiin-<!�>dol.dair.dam<|>	H	A	1
f14v	f14v.9	f14v	f14v.9	f14v.P1.9	+P0	L	U	3	dykshy ctholdm dchckhy	<:>dykshy.ctholdm-<!�>dchckhy<$>	H	A	1
f15r	f15r.1	f15r	f15r.1	f15r.P1.1	@P0	1	U	7	tshor shey tchaly shy chtols shey daiin	tshor.shey.tchaly-<!�>shy.chtols,shey-<!�>daiin<|>	H	A	1
f15r	f15r.2	f15r	f15r.2	f15r.P1.2	+P0	-	U	6	otchor qokchor oly okor shy koly	<:>otchor.qokchor.oly-<!�>okor.shy.koly<!�><|>	H	A	1
f15r	f15r.3	f15r	f15r.3	f15r.P1.3	+P0	-	U	6	qokaiin qotchy tydy daiin chol cthy	qokaiin.qotchy.tydy-<!�>daiin.chol.cthy<!�><|>	H	A	1
f15r	f15r.4	f15r	f15r.4	f15r.P1.4	+P0	-	U	6	scheaiin chodaiin chl sol ckhaiin sal	scheaiin.chodaiin.chl-<!�>sol.ckhaiin.sal<!�><|>	H	A	1
f15r	f15r.5	f15r	f15r.5	f15r.P1.5	+P0	-	U	7	qotchy r shor cthy daiin cthy dy	qotchy.r,shor.cthy-<!�>daiin.cthy,dy<!�><|>	H	A	1
f15r	f15r.6	f15r	f15r.6	f15r.P1.6	+P0	-	U	6	dchy ko kaiin chdy saiin okear	dchy.ko.kaiin.chdy-<!�>saiin.okear<!�><|>	H	A	1
f15r	f15r.7	f15r	f15r.7	f15r.P1.7	+P0	-	U	5	daiin shkaiin cthy sho keocthy	daiin.shkaiin.cthy-<!�>sho,keocthy<!�><|>	H	A	1
f15r	f15r.8	f15r	f15r.8	f15r.P1.8	+P0	-	U	6	shocthy tol kaiin s dain ctholy	shocthy.tol,kaiin,s-<!�>dain.ctholy<!�><|>	H	A	1
f15r	f15r.9	f15r	f15r.9	f15r.P1.9	+P0	-	U	6	octhain qokaiin chos odaiin cthls y	octhain.qokaiin.chos-<!�>odaiin.cthls,y<!�><|>	H	A	1
f15r	f15r.10	f15r	f15r.10	f15r.P1.10	+P0	-	U	6	ychain chckhhy okshy saiiin dol chds	ychain.chckhhy.okshy-<!�>saiiin.dol.chds<!�><|>	H	A	1
f15r	f15r.11	f15r	f15r.11	f15r.P1.11	+P0	-	U	7	okaiin otaiin chl s y chor choross	okaiin.otaiin.chl.s,y-<!�>chor.choross<!�><|>	H	A	1
f15r	f15r.12	f15r	f15r.12	f15r.P1.11a	+P0	-	U	6	qotor shor tcheor chy cthaiin shan	qotor.shor.tcheor.chy-<!�>cthaiin-<!�>shan<|>	H	A	1
f15r	f15r.13	f15r	f15r.13	f15r.P1.12	+P0	-	U	8	ykshol dor sheey cthy dain sky shor shoty	<:>ykshol.dor.sheey.cthy.dain-<!�>sky-<!�>shor.shoty<|>	H	A	1
f15r	f15r.14	f15r	f15r.14	f15r.P1.13	+P0	-	U	8	otcho kchy chol daiin ithar ytol dor dam	<:>otcho.kchy.chol.daiin.ithar-<!�>ytol.dor.dam<|>	H	A	1
f15r	f15r.15	f15r	f15r.15	f15r.P1.14	+P0	L	U	5	qotchor chaiin chy kol daky	<:>qotchor.chaiin.chy.kol.daky<!�><$>	H	A	1
f15v	f15v.1	f15v	f15v.1	f15v.P1.1	@P0	1	U	5	waror arshy chaiin dtchan opchordy	waror.arshy.chaiin.dtchan.opchordy<!�><|>	H	A	1
f15v	f15v.2	f15v	f15v.2	f15v.P1.2	+P0	-	U	7	chor or oro raiin cthy ain dar	&138;chor.or.oro.raiin.cthy.&178;ain.dar<!�><|>	H	A	1
f15v	f15v.3	f15v	f15v.3	f15v.P1.3	+P0	-	U	5	cthor daiin qokor okeor okaiin	cthor.daiin.qokor.okeor.okaiin<!�><|>	H	A	1
f15v	f15v.4	f15v	f15v.4	f15v.P1.4	+P0	-	U	5	doiin choky shol qoky qotchod	doiin.choky.shol.qoky.qotchod<!�><|>	H	A	1
f15v	f15v.5	f15v	f15v.5	f15v.P1.5	+P0	-	U	6	otchor chor chor ytchor cthy s	otchor.chor.chor.ytchor.cthy.s<!�><|>	H	A	1
f15v	f15v.6	f15v	f15v.6	f15v.P1.6	+P0	-	U	5	qotchey choty kaiin otchy raiin	qotchey.choty.kaiin.otchy.raiin<!�><|>	H	A	1
f15v	f15v.7	f15v	f15v.7	f15v.P1.7	+P0	-	U	8	y choiir sho chy s chy tor ols	&Co;y.choiir.sho.&376;chy.s.chy.tor.ols<!�><|>	H	A	1
f15v	f15v.8	f15v	f15v.8	f15v.P1.8	+P0	-	U	7	ytchor chor ol oiin oty shol daiin	ytchor.chor.ol.oiin.oty.shol.daiin<!�><|>	H	A	1
f15v	f15v.9	f15v	f15v.9	f15v.P1.9	+P0	-	U	6	otchol octhol chol chol chody kan	otchol.octhol.chol.chol.chody.kan<!�><|>	H	A	1
f15v	f15v.10	f15v	f15v.10	f15v.P1.10	+P0	-	U	5	sor chor cthoiin cthy qokaiin	sor.chor.cthoiin.cthy.qokaiin<!�><|>	H	A	1
f15v	f15v.11	f15v	f15v.11	f15v.P1.11	+P0	-	U	5	soloiin cheor chol daiin cthy	soloiin.cheor.chol.daiin.cthy<!�><|>	H	A	1
f15v	f15v.12	f15v	f15v.12	f15v.P1.12	+P0	L	U	4	daiin cthor chol chor	daiin.cthor.chol.chor<$>	H	A	1
f16r	f16r.1	f16r	f16r.1	f16r.P1.1	@P0	1	U	10	wocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	wocheody.qopchey.sykaiin.opchy,dor.ychy-<!�>daiin.dy-<!�>chor.orom<|>	H	A	1
f16r	f16r.2	f16r	f16r.2	f16r.P1.2	+P0	-	U	9	ychykchy ot y kol shor ody otody qoy oeesordy	ychykchy.ot&209;y.kol.shor.ody.otody.qoy-<!�>oeesordy<|>	H	A	1
f16r	f16r.5	f16r	f16r.5	f16r.P2.5	*P0	1	U	9	tchor chor chs y kch shocthy owchy ty ky	tchor.chor.chs.y,kch.shocthy.owchy.ty,ky<!�><|>	H	A	1
