page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	quire	folio_type	paragraph_start	paragraph_end	token_count	eva_clean	ivtff_raw
12	f6v	f6v.7	7	+P0	+	P	0	H	A	1	A	x	0	0	5	ychos ychol daiin cthol dol	ychos.ychol.daiin.cthol.dol
12	f6v	f6v.8	8	+P0	+	P	0	H	A	1	A	x	0	0	4	ychor chor okchey qokom	ychor.chor.okchey.qokom
12	f6v	f6v.9	9	+P0	+	P	0	H	A	1	A	x	0	0	5	oeeo dal chor cthom s	oeeo,dal.chor.cthom.s
12	f6v	f6v.10	10	+P0	+	P	0	H	A	1	A	x	0	0	3	qokchod ychear kchdy	qokchod.ychear.kchdy
12	f6v	f6v.11	11	+P0	+	P	0	H	A	1	A	x	0	0	6	lor char otam ctho m dy	lor.char.otam.ctho,m,dy
12	f6v	f6v.12	12	+P0	+	P	0	H	A	1	A	x	0	0	4	ytchos shy qokam cthy	ytcho[s:r].shy.qokam.cthy
12	f6v	f6v.13	13	+P0	+	P	0	H	A	1	A	x	0	0	6	yodaiin cthy s chor oees or	yodaiin.cthy.s.chor.oees.or
12	f6v	f6v.14	14	+P0	+	P	0	H	A	1	A	x	0	0	4	qokor chol cthol tchalody	qokor.chol.cthol.tchalody
12	f6v	f6v.15	15	+P0	+	P	0	H	A	1	A	x	0	0	7	chockhy s or chy s ain ar	chockhy.s.or.chy.s,ain.ar
12	f6v	f6v.16	16	+P0	+	P	0	H	A	1	A	x	0	0	4	ochy cthar cthar cthy	ochy.cthar.cth[a:o]r.cthy
12	f6v	f6v.17	17	+P0	+	P	0	H	A	1	A	x	0	0	5	y chaies ckhal cthodam dy	y,chaies.ckhal.cthodam.dy
12	f6v	f6v.18	18	+P0	+	P	0	H	A	1	A	x	0	0	3	ytchocthol ches or	ytchocthol.ches.{ith}or
12	f6v	f6v.19	19	+P0	+	P	0	H	A	1	A	x	0	0	4	ocholy kchos chy dor	ocholy.kchos.chy.dor
12	f6v	f6v.20	20	+P0	+	P	0	H	A	1	A	x	0	0	4	dchor choldar okol daiin	dchor.choldar.okol.daiin
12	f6v	f6v.21	21	+P0	+	P	0	H	A	1	A	x	0	1	3	ycheor chor octham	ycheor.chor.octham<$>
13	f7r	f7r.1	1	@P0	@	P	0	H	A	1	A	y	1	0	7	fchodaiin shopchey qko shey qoos sheey charochy	<%>fchodaiin.shopchey.qko<->shey.qoos.sheey.charochy
13	f7r	f7r.2	2	+P0	+	P	0	H	A	1	A	y	0	0	9	dcheey keo r shor dold dchey kchey otchy cheody	dcheey.keo.r.shor.dold<->dchey.kchey.otchy.cheody
13	f7r	f7r.3	3	+P0	+	P	0	H	A	1	A	y	0	0	6	oeeees cheodaiin sheey ytcheey qotchy chald	oeeees.cheodaiin.sheey<->ytcheey.qotchy.chald
13	f7r	f7r.4	4	+P0	+	P	0	H	A	1	A	y	0	0	7	qokcho cho lochey daiin ychey kchos odaiin	qokcho.cho.lochey.daiin<->ychey.kchos.odaiin
13	f7r	f7r.5	5	+P0	+	P	0	H	A	1	A	y	0	1	2	oaiir otaiin	oaiir<->otaiin<$>
13	f7r	f7r.6	6	+P0	+	P	0	H	A	1	A	y	1	0	6	ksholo chey qotoees chkoldy otchor choaiin	<%>ksholo,chey.qotoees.chkoldy<->otchor.choaiin
13	f7r	f7r.7	7	+P0	+	P	0	H	A	1	A	y	0	0	8	dshoy cthol chol otchol dain shody shol chotchy	dshoy.cthol.chol.otchol.dain<->shody.shol.chotchy
13	f7r	f7r.8	8	+P0	+	P	0	H	A	1	A	y	0	0	8	okchey deeeese choty qokchy shol keey choty dain	okchey.deeeese.choty.qokchy<->shol.keey.choty.dain
13	f7r	f7r.9	9	+P0	+	P	0	H	A	1	A	y	0	0	8	qokechy ol choiin chol cphey shckhy chochy kchod	qokechy.ol,choiin.chol.cphey<->shckhy.chochy.kchod
13	f7r	f7r.10	10	+P0	+	P	0	H	A	1	A	y	0	1	5	s chain chor daiin chckhy	s,chain.chor.daiin.chckhy<$>
14	f7v	f7v.1	1	@P0	@	P	0	H	A	1	A	y	1	0	8	polyshy shey tchody qopchy otshol dy daiin tshodody	<%>polyshy.shey.tchody.qopchy.otshol.dy.daiin.tshodody
14	f7v	f7v.2	2	+P0	+	P	0	H	A	1	A	y	0	0	9	chochy cthy daiin qoky chy daiin cthol cthy cthd	chochy.cthy.daiin.qoky.ch{cphh}y.daiin.cthol.cthy.cthd
14	f7v	f7v.3	3	+P0	+	P	0	H	A	1	A	y	0	0	12	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.o,l,cheol,dy
14	f7v	f7v.4	4	+P0	+	P	0	H	A	1	A	y	0	0	9	choteeeb oeear choschy dain sho kshy shol deees dol	choteeeb.oeear.choschy.dain.sho.kshy.shol.deees.dol
14	f7v	f7v.5	5	+P0	+	P	0	H	A	1	A	y	0	1	4	dchodaiin qotchy cheey tcheey	dchodaiin.qotchy.cheey.tcheey<$>
14	f7v	f7v.6	6	+P0	+	P	0	H	A	1	A	y	1	0	9	kchor sheod sheodaiin sho daiin oksho lshol dair qos	<%>kchor.sheod.sheodaiin.sho,daiin.oksho,lshol.dair.qos
14	f7v	f7v.7	7	+P0	+	P	0	H	A	1	A	y	0	0	8	okshodeeeb chorcheor odaiin shotcho dol dol dor aiin	okshodeeeb.chorcheor,odaiin.shotch[o:?]<->dol.dol.dor.aiin
14	f7v	f7v.8	8	+P0	+	P	0	H	A	1	A	y	0	0	10	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo.r.cho,cheeody.qotchey.tey<->o,kcho,r.daiin
14	f7v	f7v.9	9	+P0	+	P	0	H	A	1	A	y	0	1	9	sho keeo daiir chokchy dor deol dy dol daiin	sho.keeo.daiir.chokchy.dor.deol.dy<->dol,daiin<$>
15	f8r	f8r.1	1	@P0	@	P	0	H	A	1	A	z	1	0	9	pshol chor otshal chopy cphol chody shy cfhodar shor	<%>pshol.chor.otshal.chopy<->cph[o:a]l.chody.shy.cfhodar.shor
15	f8r	f8r.2	2	+P0	+	P	0	H	A	1	A	z	0	0	9	tchty sh kcheals sho okche do dchy dain al	tchty.sh,kcheals.sho<->okche.do.dchy.dain.al
15	f8r	f8r.3	3	+P0	+	P	0	H	A	1	A	z	0	0	7	chodar shy sy chodaiin shokchy chor dy	chodar.shy.sy<->chodaiin.shokchy.chor.dy
15	f8r	f8r.4	4	+P0	+	P	0	H	A	1	A	z	0	0	9	qotor chor chor sheey dchol shesed chof chy dam	qotor.chor.chor.sheey<->dchol.shesed.chof.chy.dam
15	f8r	f8r.5	5	+P0	+	P	0	H	A	1	A	z	0	0	11	okchey do r cheeey dy ky scho chky ooaiin chy taiin	okchey.do.r.cheeey.dy.ky<->scho.chky.{ck}ooaiin.ch[y:a],taiin
15	f8r	f8r.6	6	+P0	+	P	0	H	A	1	A	z	0	0	7	tosh cheey koltoldy shy choety cheeody sol	tosh.{ck}cheey.koltoldy<->shy.choety.cheeody.sol
15	f8r	f8r.7	7	+P0	+	P	0	H	A	1	A	z	0	0	4	choto kchoan choor dain	choto.kchoan.choor.dain
15	f8r	f8r.8	8	=Pt	=	P	t	H	A	1	A	z	0	1	2	dcho dain	dcho.dain<$>
15	f8r	f8r.9	9	*P0	*	P	0	H	A	1	A	z	1	0	8	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor	<%>tchoep.sho.pcheey.pchey<->ofchey.dsheey.sholdaiin.shor
15	f8r	f8r.10	10	+P0	+	P	0	H	A	1	A	z	0	0	8	daiin cheey teeodan dy cheocthy oksheo dol dairg	daiin.cheey.teeodan.dy<->cheocthy.oksheo.dol.dairg
15	f8r	f8r.11	11	+P0	+	P	0	H	A	1	A	z	0	0	9	shol cheodaiin daiin do y tchody chot choty otariin	shol.cheodaiin.daiin.do<->y,tchody.chot.choty.otariin
15	f8r	f8r.12	12	+P0	+	P	0	H	A	1	A	z	0	0	4	qo chodaiin shotokody chotol	qo,chodaiin.shotokody<->chotol
15	f8r	f8r.13	13	=Pt	=	P	t	H	A	1	A	z	0	1	1	okokchodg	okokchodg<$>
15	f8r	f8r.14	14	*P0	*	P	0	H	A	1	A	z	1	0	9	o ey shol chofydy sho chey kshey lody cholal	<%>{c@132;h}o.{c@196;h}ey.shol.chofydy<->sho.chey.kshey.lody.cholal
15	f8r	f8r.15	15	+P0	+	P	0	H	A	1	A	z	0	0	10	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy	dchey.ckhol.chol.chey.kc{cs}<->chy.{cto}daiin.dol.daiiir[{ih}:ch]y.ckhy
15	f8r	f8r.16	16	+P0	+	P	0	H	A	1	A	z	0	0	8	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar	ychey.kch[e:o]kchy.chsey,kchy<->scheaiin.cthai{ih}ar.cthy.dar
15	f8r	f8r.17	17	+P0	+	P	0	H	A	1	A	z	0	0	9	chol dchy qokar chl aiin chean y char chaiin	chol.dchy.qokar.chl<->aiin.chean.{ck}y.char.chaiin
15	f8r	f8r.18	18	+P0	+	P	0	H	A	1	A	z	0	0	7	okar cfhaiin chaiin daiin chor cha rchealcham	okar.cfhaiin.chaiin.{cl}<->daiin.chor.cha.rchealcham
15	f8r	f8r.19	19	+P0	+	P	0	H	A	1	A	z	0	0	10	sair cheain cphol dar shol kaiin shol kaiin dai kam	sair.cheain.cphol.dar<->shol.kaiin.shol.kaiin.dai,kam
15	f8r	f8r.20	20	+P0	+	P	0	H	A	1	A	z	0	0	7	or cho kesey shey o kal chal	or.cho,kesey.shey.o.kal<->chal
15	f8r	f8r.21	21	=Pt	=	P	t	H	A	1	A	z	0	1	2	schol saim	schol.saim<$>
16	f8v	f8v.1	1	@P0	@	P	0	H	A	1	A	z	1	0	9	od soo sol shol otol chol opcheaiin opydaiin saiin	<%>{c@216;h}od.soo{c@196;h}<->sol.shol.otol.chol.opcheaiin.opydaiin.saiin
16	f8v	f8v.2	2	+P0	+	P	0	H	A	1	A	z	0	0	8	shcthal sar chor sheaiin shor chykchy otaiin y	shcthal.sar<->chor.sheaiin.shor.chykchy.otaiin.{ct}y
16	f8v	f8v.3	3	+P0	+	P	0	H	A	1	A	z	0	0	9	qody cheal sy chory chear shol chaiin shaiin dolas	qody.cheal.sy<->chory<->chear.shol.chaiin.shaiin.dolas
16	f8v	f8v.4	4	+P0	+	P	0	H	A	1	A	z	0	0	8	dshol shol dol chean cthar shealy daiin chary	dshol.shol<->dol<->chean.cthar.shealy.daiin.chary
16	f8v	f8v.5	5	+P0	+	P	0	H	A	1	A	z	0	0	7	chol chol dar otchar etaiin cthol dar	chol.chol.dar<->otchar.etaiin.cthol.dar
16	f8v	f8v.6	6	+P0	+	P	0	H	A	1	A	z	0	0	7	daiin cthan ytchy chey kaiin dain ar	daiin.cthan<->ytchy.chey,kaiin.dain.ar
16	f8v	f8v.7	7	+P0	+	P	0	H	A	1	A	z	0	0	7	sho kchol dar shey cthar chotain ry	sho.kchol<->dar.shey.cthar.chotain.ry
16	f8v	f8v.8	8	+P0	+	P	0	H	A	1	A	z	0	0	6	okcholksh chol chol chol cthaiin dain	okcholksh<->chol.chol.chol.cthaiin.dain
16	f8v	f8v.9	9	+P0	+	P	0	H	A	1	A	z	0	0	6	shol orchl chokchy chol cthor chaiin	shol.orchl<->chokchy.chol.cthor.chaiin
16	f8v	f8v.10	10	+P0	+	P	0	H	A	1	A	z	0	0	5	scharchy oeesody kchey pchy cpharom	scharchy<->oeesody.kchey.pchy.cpharom
16	f8v	f8v.11	11	+P0	+	P	0	H	A	1	A	z	0	1	1	sorain	sorain<$>
16	f8v	f8v.12	12	+P0	+	P	0	H	A	1	A	z	1	0	8	pchar cho rol dal shear chchotaiin chal daiin	<%>pchar.cho.rol.dal<->shear.chchotaiin.chal.daiin
16	f8v	f8v.13	13	+P0	+	P	0	H	A	1	A	z	0	0	7	kchor otchar oky chokain keoky otorchy satar	kchor.otchar.oky<->chokain.keoky.otorchy.satar
16	f8v	f8v.14	14	+P0	+	P	0	H	A	1	A	z	0	0	9	shor okol lokaiin shol kol char cthey tchy ckham	shor.okol.lokaiin<->shol.kol.char.cthey.tchy.ckham
16	f8v	f8v.15	15	+P0	+	P	0	H	A	1	A	z	0	0	10	or chol chan chy chor cheain char cheeky chor ry	or.chol.chan.ch{ck}y<->chor.cheain.char.cheeky.chor.ry
16	f8v	f8v.16	16	+P0	+	P	0	H	A	1	A	z	0	0	8	chor cheor chear oteey dchor chodey cho raiin	chor.cheor.chear<->oteey.dchor.chodey.cho.raiin
16	f8v	f8v.17	17	+P0	+	P	0	H	A	1	A	z	0	1	3	dain chear daiin	dain.chear.daiin<$>
17	f9r	f9r.1	1	@P0	@	P	0	H	A	1	B	a	1	0	10	tydlo choly cthor orchey s shy odaiin sary shor cthy	<%>tydlo.choly.cthor.orchey.s.shy.odaiin.sary<->shor.cthy
17	f9r	f9r.2	2	+P0	+	P	0	H	A	1	B	a	0	0	9	oykeey chol ytaiin okchody toeoky okoiin dy or chaiin	oykeey.chol,ytaiin.okchody.toeoky.okoiin.dy<->or.chaiin
17	f9r	f9r.3	3	+P0	+	P	0	H	A	1	B	a	0	0	10	toiin cphy qotod otaiin cthy okor chey ctho d ram	toiin.cphy.qotod.otaiin.cthy.okor.chey<->ctho,d.ram
17	f9r	f9r.4	4	+P0	+	P	0	H	A	1	B	a	0	0	9	yshy chokcho chcthod shor shaiin otar dor ytol dayty	[y:o]shy.chokcho.chcthod,shor.shaiin.otar,dor<->ytol.dayty
17	f9r	f9r.5	5	+P0	+	P	0	H	A	1	B	a	0	1	10	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	daiin.chor.sor.cthy.chokoiin.shol.dsholdy<->otchol.ot.dy<$>
17	f9r	f9r.6	6	+P0	+	P	0	H	A	1	B	a	1	0	8	pshoain cthoaiin okaiir odoral shar sy shydal chdy	<%>pshoain.cthoaiin.okaiir.{c@134;h}odoral.shar<->sy<->shydal.chdy
17	f9r	f9r.7	7	+P0	+	P	0	H	A	1	B	a	0	0	10	or chol chy tchy tchol ytor qotol chyky chodar aiin	or.chol.chy,tchy.tchol.ytor.qotol.chyky<->chodar.aiin
17	f9r	f9r.8	8	+P0	+	P	0	H	A	1	B	a	0	0	9	qotcho qokchy cthey koraiin okain d dal s olshocthy	qotcho.qokchy.cthey.koraiin.okain.d<->dal<->s.olshocth[y:g]
17	f9r	f9r.9	9	+P0	+	P	0	H	A	1	B	a	0	0	7	ocho cthy choy chodykchy saiin dchy daiin	ocho,cthy.cho{cto}y.chodykchy.saiin,dchy<->daiin
17	f9r	f9r.10	10	+Pc	+	P	c	H	A	1	B	a	0	1	3	ytchas oraiin chkor	ytcha[s:r].oraiin.chkor<$>
18	f9v	f9v.1	1	@P0	@	P	0	H	A	1	B	a	1	0	10	fochor oporody opy shor daiin qopchypcho qofol shol cfhol daiin	<%>fochor.oporody.opy.shor.daiin.qopchypcho.qofol.shol.cfhol.daiin
18	f9v	f9v.2	2	+P0	+	P	0	H	A	1	B	a	0	0	11	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	dchor.qoaiin.chkaiin.cthor.chol.chor.cphol.dy<->oty.qokaiin.dy
18	f9v	f9v.3	3	+P0	+	P	0	H	A	1	B	a	0	0	9	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey.chor.ykaiin.daiin.cthy.otaiin.oky<->oeees.daiin
18	f9v	f9v.4	4	+P0	+	P	0	H	A	1	B	a	0	1	8	ytey tch y kaiin cthor otol oty toldy	ytey,tch,y.kaiin.cthor.otol.oty.toldy<$>
18	f9v	f9v.5	5	+P0	+	P	0	H	A	1	B	a	1	0	9	pchor ypcheey qotor ypchy olcfholy to ar chty daiiin	<%>pchor.ypcheey.qotor.ypchy.olcfholy.t[o:e]<->ar<->chty.daiiin
18	f9v	f9v.6	6	+P0	+	P	0	H	A	1	B	a	0	0	8	odol choy ksheody chody dain otchy cthod yko	odol.choy.ksheody.chody<->da[in:iin]<->otchy.cthod<->yko
18	f9v	f9v.7	7	+P0	+	P	0	H	A	1	B	a	0	0	8	qo chol chol chy daiin otal dor daim	qo.chol.chol.{ct}chy.daiin<->otal<->dor<->daim
18	f9v	f9v.8	8	+P0	+	P	0	H	A	1	B	a	0	0	5	soiin daiin qokcho rokyd daly	soiin.daiin.qokcho.rokyd<->daly
18	f9v	f9v.9	9	+P0	+	P	0	H	A	1	B	a	0	0	6	daiin chy tor chyty dary ytoldy	daiin.chy.tor.chyty.dary<->ytoldy
18	f9v	f9v.10	10	+P0	+	P	0	H	A	1	B	a	0	0	5	oty kchol chol chy kyty	oty.kchol.chol.chy.kyty
18	f9v	f9v.11	11	+P0	+	P	0	H	A	1	B	a	0	0	4	ychor chshoty oky kaiin	ychor.chshoty.oky,kaiin
18	f9v	f9v.12	12	+P0	+	P	0	H	A	1	B	a	0	1	3	chkaiin ckhy chor	chkaiin.ckhy.chor<$>
19	f10r	f10r.1	1	@P0	@	P	0	H	A	1	B	b	1	0	8	pchocthy shor octhody chorchy pchodol chopchal ypch kom	<%>pchocthy.shor.octhody.chorchy.pchodol.chopchal.ypch,kom
19	f10r	f10r.2	2	+P0	+	P	0	H	A	1	B	b	0	0	10	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey.cthoor.char.chty.os,chair.otytchol.oky.daiin.etyd
19	f10r	f10r.3	3	+P0	+	P	0	H	A	1	B	b	0	0	11	qotor o tchy daiin chocthy qotchy chol or yty dy dy	qotor.o,tchy.daiin.chocthy.qotchy.chol.or.yty.dy.dy
19	f10r	f10r.4	4	+P0	+	P	0	H	A	1	B	b	0	0	10	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody	sor.chaiin.chcthy.ctho,ckhy.or.aiin.chtchor.do[iir:iin].ody
19	f10r	f10r.5	5	+P0	+	P	0	H	A	1	B	b	0	1	4	qokchy qotchol chol cthy	qokchy.qotchol.chol.cthy<$>
19	f10r	f10r.6	6	+P0	+	P	0	H	A	1	B	b	1	0	9	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	<%>ycheor.cthy.chor.cthaiin.qoctholy.dy<->chy.taiin.shy
19	f10r	f10r.7	7	+P0	+	P	0	H	A	1	B	b	0	0	10	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy.qokchol.y,kchaiin.yty.daiin.cth<->dain.dair,am
19	f10r	f10r.8	8	+P0	+	P	0	H	A	1	B	b	0	0	8	qotchor chor otol chol cholor chol daiin dar	qotchor.chor.otol.chol.cholor<->chol.daiin.dar
19	f10r	f10r.9	9	+P0	+	P	0	H	A	1	B	b	0	0	7	oykchor shor chor chy kaiiin dy chodaiin	oykchor.shor.chor.chy.kaiiin.dy<->chodaiin
19	f10r	f10r.10	10	+P0	+	P	0	H	A	1	B	b	0	0	6	oqotor otor cfhy cthor osain ytoiin	oqot[o:a]r.otor.cfhy.cthor.osain<->ytoiin
19	f10r	f10r.11	11	+P0	+	P	0	H	A	1	B	b	0	0	5	otchoshor qoty qotor cthyd otar	@135;otchoshor.qoty.qotor.cthyd<->otar
19	f10r	f10r.12	12	+P0	+	P	0	H	A	1	B	b	0	1	4	odaiin daiin qotchy qotor	@135;odaiin.daiin.qotchy.qotor<$>
20	f10v	f10v.1	1	@P0	@	P	0	H	A	1	B	b	1	0	9	paiin daiin sheo pcheey qoty daiin cthor otydy sain	<%>paiin,daiin.sheo.pcheey.qoty.daiin.cthor.otydy.sain
20	f10v	f10v.2	2	+P0	+	P	0	H	A	1	B	b	0	0	9	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain.daiin.ckhy.chcthor.choiin.qot.chodaiin.cthy.daiin
20	f10v	f10v.3	3	+P0	+	P	0	H	A	1	B	b	0	1	7	dsho ytey kchol ol ty chol dy	dsho.ytey.kchol.ol,ty.chol.dy<$>
20	f10v	f10v.4	4	+P0	+	P	0	H	A	1	B	b	1	0	7	qotchytor shoiin daiin qotchey shy ytor dain	<%>qotchytor.shoiin.daiin.qotchey.sh{cthh}y.ytor.dain
20	f10v	f10v.5	5	+P0	+	P	0	H	A	1	B	b	0	0	9	sho ykeey daiin qotchy qotor chol daiin qokchy ky	sho,ykeey.daiin.qotchy.qotor.chol.daiin.qokchy,ky
20	f10v	f10v.6	6	+P0	+	P	0	H	A	1	B	b	0	0	8	shoiin chor shcthy qoty qotoiin qokol chor aiin	shoiin.chor.shcthy.qoty.qotoiin.qokol.chor,aiin
20	f10v	f10v.7	7	+P0	+	P	0	H	A	1	B	b	0	1	8	qokol chy ky chol cheky daiin dain chckhan	qokol.chy,ky.chol,cheky.daiin.dain.chckhan<$>
21	f11r	f11r.1	1	@P0	@	P	0	H	A	1	B	c	1	0	8	tshol schoal cfhy shfydaiin cphy shey tchody shoyty	<%>tshol.schoal.cfhy.shfydaiin.cphy.shey.tchody.shoyty
21	f11r	f11r.2	2	+P0	+	P	0	H	A	1	B	c	0	0	9	socthody qodor y kshy daiin ytchy ytchoky kchol daiin	socthody.qodor,y.kshy.daiin.ytchy.ytchoky.kchol.daiin
21	f11r	f11r.3	3	+P0	+	P	0	H	A	1	B	c	0	0	10	qoty chol cthy dor ykychy choty dain chaiin daiin dod	qoty.chol.cthy.d[o:a]r.ykychy.choty.dain.chaiin.daiin.d[o:e]d
21	f11r	f11r.4	4	+P0	+	P	0	H	A	1	B	c	0	1	5	dchol chy kchy dy daiin	dchol.chy.kchy.dy.daiin<$>
21	f11r	f11r.5	5	+P0	+	P	0	H	A	1	B	c	1	0	11	tchol shor shor dky y daiin cthy d y chodl daiin	<%>tchol.shor.shor.dky.{c'h@148;h}y.daiin.cthy.d,y,chodl,daiin
21	f11r	f11r.6	6	+P0	+	P	0	H	A	1	B	c	0	0	12	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl.d,s,y.otol.chaiin.ykchor.dair.chody.cthy.s.daiin
21	f11r	f11r.7	7	+P0	+	P	0	H	A	1	B	c	0	1	4	qotchy okchol cthy dy	qotchy.okchol.cthy.dy<$>
22	f11v	f11v.1	1	@P0	@	P	0	H	A	1	B	c	1	0	8	poldchody shcphy shordy qoty shol cphar dan y	<%>poldchody.shcphy.shordy.qoty<->shol.cphar.dan,y
22	f11v	f11v.2	2	+P0	+	P	0	H	A	1	B	c	0	0	9	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol.dy.chckhy.shcthy.daiin.dam<->ykchy.dain.dchy
22	f11v	f11v.3	3	+P0	+	P	0	H	A	1	B	c	0	0	9	otchor dy kchy tchy ar qokchd oky choldy dy	otchor.dy.kchy.tchy.[@152;:d]ar.qokchd<->oky.choldy,dy
22	f11v	f11v.4	4	+P0	+	P	0	H	A	1	B	c	0	0	8	qokchor cholol chyky dchy qoky ctho tchey tu	qokchor.cholol{cr}.chyky.dchy.qoky<->ctho.tchey.tu
22	f11v	f11v.5	5	*L0	*	L	0	H	A	1	B	c	0	0	1	dd	dd
22	f11v	f11v.6	6	=P0	=	P	0	H	A	1	B	c	0	0	9	soydy qoteey qot chor dy ddy cthor shy arg	soydy.qoteey.qot.chor.dy.ddy<->cthor.shy,arg
22	f11v	f11v.7	7	+P0	+	P	0	H	A	1	B	c	0	1	6	ycheor ksho dor cthey s chold	ycheor.ksho.dor.cthey.s,chold<$>
23	f13r	f13r.1	1	@P0	@	P	0	H	A	1	B	w	1	0	9	torshor opchy shol dy qopchy shol opchor dypchy dchg	<%>torshor.opchy.shol.dy.qopchy.shol.opchor.dypchy.dchg
23	f13r	f13r.2	2	+P0	+	P	0	H	A	1	B	w	0	0	11	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol.chol.dol.shkchy.ydal.shy.ykchy.qot[?:ch]y.daiin.s.y
23	f13r	f13r.3	3	+P0	+	P	0	H	A	1	B	w	0	0	11	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s,y.dchor.shaiin.oeees.ykor.chor.ytshy.ykchy.kchy.dar
23	f13r	f13r.4	4	+P0	+	P	0	H	A	1	B	w	0	1	3	qodchy ytchy otchor	qodchy.ytchy.otchor<$>
23	f13r	f13r.5	5	+P0	+	P	0	H	A	1	B	w	1	0	8	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	<%>shorodo.shy.tshy.kchol.dpchy,qopchy.otchol.cfholdy
23	f13r	f13r.6	6	+P0	+	P	0	H	A	1	B	w	0	0	9	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor.dor.daiin.qotchol.okchy.okchor,oiin.chckhy.d
23	f13r	f13r.7	7	+P0	+	P	0	H	A	1	B	w	0	0	9	dchy qoky chol dy qoy d oldy okchor doaiin	dchy.qoky.chol.dy.qo{kh}y.d,oldy<->okchor.doaiin
23	f13r	f13r.8	8	+P0	+	P	0	H	A	1	B	w	0	0	7	shochy qokchy torchy k s okchey daiin	shochy.qokchy.torchy.k{chky}<->s.okchey.daiin
23	f13r	f13r.9	9	+P0	+	P	0	H	A	1	B	w	0	0	7	oldy shey chol doiin ykoly okchal daldy	oldy.shey.chol.d[o:a]iin.ykoly<->okchal.daldy
23	f13r	f13r.10	10	+P0	+	P	0	H	A	1	B	w	0	1	3	sotchy kchy okorory	sotchy.kchy.okorory<$>
24	f13v	f13v.1	1	@P0	@	P	0	H	A	1	B	w	1	0	7	koair chtoiin otchy kchod otol otchy octhos	<%>koair.chtoiin.otchy.kchod.otol.otchy.octhos
24	f13v	f13v.2	2	+P0	+	P	0	H	A	1	B	w	0	0	6	oko qokol chodal otchol cphol choty	oko.qokol.chodal.otchol.cphol.choty
24	f13v	f13v.3	3	+P0	+	P	0	H	A	1	B	w	0	0	5	qokchy qokod chy otchy cthody	qokchy.qokod.chy.otchy.cthody
24	f13v	f13v.4	4	+P0	+	P	0	H	A	1	B	w	0	0	8	o l s chey okos oaiin okshy qo	o,l,s.chey.okos.oa[iin:in].okshy.qo{cky}
24	f13v	f13v.5	5	+P0	+	P	0	H	A	1	B	w	0	1	2	qoky daiin	qoky.daiin<$>
24	f13v	f13v.6	6	+P0	+	P	0	H	A	1	B	w	1	0	8	foldaiin olcphy shol dy oty shor qotyd dairod	<%>foldaiin.olcphy.shol.dy<->oty.shor.qotyd<->dairod
24	f13v	f13v.7	7	+P0	+	P	0	H	A	1	B	w	0	0	7	dain okal chy qokchory dchy kokydaiin shon	dain.okal.chy.qokchory<->dchy.kok[y:a]daiin<->shon
24	f13v	f13v.8	8	+P0	+	P	0	H	A	1	B	w	0	0	11	otchy daiin y dain ykol okchy o kald d y taiin	otchy.daiin.y,dain.ykol<->okchy.o,kald<->d,y,taiin
24	f13v	f13v.9	9	+P0	+	P	0	H	A	1	B	w	0	0	9	tchtod otal cthor ytal y cho tal sho qocthy	tchtod.otal.cthor.ytal<->y.cho,tal<->sho.qocthy
24	f13v	f13v.10	10	+P0	+	P	0	H	A	1	B	w	0	1	6	y ol chy kchey kchor dal	y,ol.chy.kchey.kchor.dal<$>
25	f14r	f14r.1	1	@P0	@	P	0	H	A	1	B	x	1	0	6	pcho daiin chopol shoiin daiin dain	<%>pcho,daiin.chopol.shoiin.daiin.dain
25	f14r	f14r.2	2	+P0	+	P	0	H	A	1	B	x	0	0	7	o ykeey soiiin chok qokchy da okol	o,ykeey.soiiin.chok.qokchy.da.okol
25	f14r	f14r.3	3	+P0	+	P	0	H	A	1	B	x	0	0	5	ydaiin olchy kchor daiin olol	ydaiin.olchy.kchor.daiin.olol
25	f14r	f14r.4	4	+P0	+	P	0	H	A	1	B	x	0	0	5	ochkchor kol shy daiin dorody	ochkch[o:a]r.kol.shy.daiin.dorody
25	f14r	f14r.5	5	+P0	+	P	0	H	A	1	B	x	0	0	4	qokchol dar dalo qotolo	qokchol.dar.dalo.qotolo
