alias_ordinal	alias_id	alias_class	physical_page	statement_id	target_event_id	target_surface	target_locus	target_record_id	target_panel_id	inherited_root	lexical_source_kind	source_event_id	source_surface	source_locus	source_record_id	source_panel_id	selected_boundary_action	new_owner_key	semantic_export_credit
312	GDT581-I2691	OBJECT_ALIAS	f77r	G407-S337	G407-E2465	qoteedy	f77r.17	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
313	GDT581-I2692	OBJECT_ALIAS	f77r	G407-S338	G407-E2466	qoteedy	f77r.17	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
314	GDT581-I2693	OBJECT_ALIAS	f77r	G407-S339	G407-E2467	qokedy	f77r.17	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
315	GDT581-I2694	OBJECT_ALIAS	f77r	G407-S340	G407-E2468	sheed	f77r.17	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
316	GDT581-I2695	OBJECT_ALIAS	f77r	G407-S340	G407-E2472	qokeedy	f77r.17	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2471	sheety	f77r.17	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
317	GDT581-I2696	OBJECT_ALIAS	f77r	G407-S341	G407-E2473	lol	f77r.17	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
318	GDT581-I2697	OBJECT_ALIAS	f77r	G407-S341	G407-E2477	qo	f77r.18	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2476	lshey	f77r.18	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
319	GDT581-I2698	OBJECT_ALIAS	f77r	G407-S341	G407-E2478	l	f77r.18	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2476	lshey	f77r.18	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
320	GDT581-I2699	OBJECT_ALIAS	f77r	G407-S341	G407-E2480	chees	f77r.18	F77_P1	F77_TOP_ARCH	OR	SAME_STATEMENT_EVENT	G407-E2479	or	f77r.18	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
321	GDT581-I2700	OBJECT_ALIAS	f77r	G407-S341	G407-E2481	sheckhedy	f77r.18	F77_P1	F77_TOP_ARCH	OR	SAME_STATEMENT_EVENT	G407-E2479	or	f77r.18	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
322	GDT581-I2701	OBJECT_ALIAS	f77r	G407-S342	G407-E2482	qol	f77r.18	F77_P1	F77_TOP_ARCH	OR	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
323	GDT581-I2702	OBJECT_ALIAS	f77r	G407-S342	G407-E2485	qokeedy	f77r.19	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2484	qotaiin	f77r.18	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
324	GDT581-I2703	OBJECT_ALIAS	f77r	G407-S343	G407-E2488	qokeedy	f77r.19	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2487	lsheey	f77r.19	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
325	GDT581-I2704	OBJECT_ALIAS	f77r	G407-S344	G407-E2489	qokeedy	f77r.19	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
326	GDT581-I2705	OBJECT_ALIAS	f77r	G407-S345	G407-E2490	qokar	f77r.19	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
327	GDT581-I2706	OBJECT_ALIAS	f77r	G407-S345	G407-E2495	sheal	f77r.20	F77_P1	F77_TOP_ARCH	AIN	SAME_STATEMENT_EVENT	G407-E2494	qotain	f77r.20	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
328	GDT581-I2707	OBJECT_ALIAS	f77r	G407-S345	G407-E2496	qokeedy	f77r.20	F77_P1	F77_TOP_ARCH	AIN	SAME_STATEMENT_EVENT	G407-E2494	qotain	f77r.20	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
329	GDT581-I2708	OBJECT_ALIAS	f77r	G407-S346	G407-E2500	qotedy	f77r.20	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2499	sheey	f77r.20	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
330	GDT581-I2709	OBJECT_ALIAS	f77r	G407-S347	G407-E2501	dalchedy	f77r.20	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
331	GDT581-I2710	OBJECT_ALIAS	f77r	G407-S348	G407-E2503	shedy	f77r.21	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2502	chedaiin	f77r.21	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
332	GDT581-I2711	OBJECT_ALIAS	f77r	G407-S349	G407-E2504	qokeedy	f77r.21	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
333	GDT581-I2712	OBJECT_ALIAS	f77r	G407-S350	G407-E2505	qokedy	f77r.21	F77_P1	F77_TOP_ARCH	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
334	GDT581-I2713	OBJECT_ALIAS	f77r	G407-S351	G407-E2508	shear	f77r.21	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2507	chedy	f77r.21	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
335	GDT581-I2714	OBJECT_ALIAS	f77r	G407-S351	G407-E2510	qoteedy	f77r.22	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2509	olaiiny	f77r.21	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
336	GDT581-I2715	OBJECT_ALIAS	f77r	G407-S352	G407-E2511	al	f77r.22	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
337	GDT581-I2716	OBJECT_ALIAS	f77r	G407-S352	G407-E2512	lchedy	f77r.22	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
338	GDT581-I2717	OBJECT_ALIAS	f77r	G407-S353	G407-E2513	r	f77r.22	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
339	GDT581-I2718	OBJECT_ALIAS	f77r	G407-S353	G407-E2514	oin	f77r.22	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
340	GDT581-I2719	OBJECT_ALIAS	f77r	G407-S353	G407-E2518	okedy	f77r.22	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2517	cheey	f77r.22	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
341	GDT581-I2720	OBJECT_ALIAS	f77r	G407-S354	G407-E2523	lchedy	f77r.23	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2522	chedy	f77r.23	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
342	GDT581-I2721	OBJECT_ALIAS	f77r	G407-S355	G407-E2524	olshedy	f77r.23	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
343	GDT581-I2722	OBJECT_ALIAS	f77r	G407-S356	G407-E2525	qokeedy	f77r.23	F77_P1	F77_TOP_ARCH	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P1	ZERO__BOUNDARY_REPAIR_ONLY
344	GDT581-I2723	OBJECT_ALIAS	f77r	G407-S357	G407-E2527	qokal	f77r.23	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2526	chedy	f77r.23	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
345	GDT581-I2724	OBJECT_ALIAS	f77r	G407-S357	G407-E2529	dol	f77r.24	F77_P1	F77_TOP_ARCH	AIIN	SAME_STATEMENT_EVENT	G407-E2528	daiin	f77r.24	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
346	GDT581-I2725	OBJECT_ALIAS	f77r	G407-S357	G407-E2532	lfcheal	f77r.24	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2531	cphey	f77r.24	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
347	GDT581-I2726	OBJECT_ALIAS	f77r	G407-S357	G407-E2533	shear	f77r.24	F77_P1	F77_TOP_ARCH	Y	SAME_STATEMENT_EVENT	G407-E2531	cphey	f77r.24	F77_P1	F77_TOP_ARCH	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
348	GDT581-I2727	OBJECT_ALIAS	f77r	G407-S357	G407-E2535	otedy	f77r.25	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2534	qolchy	f77r.24	F77_P1	F77_TOP_ARCH	QUARANTINE_CROSS_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
349	GDT581-I2728	OBJECT_ALIAS	f77r	G407-S358	G407-E2536	qokar	f77r.25	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
350	GDT581-I2729	OBJECT_ALIAS	f77r	G407-S358	G407-E2537	shedy	f77r.25	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
351	GDT581-I2730	OBJECT_ALIAS	f77r	G407-S359	G407-E2538	qokal	f77r.25	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
352	GDT581-I2731	OBJECT_ALIAS	f77r	G407-S359	G407-E2539	shedar	f77r.25	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
353	GDT581-I2732	OBJECT_ALIAS	f77r	G407-S359	G407-E2540	dal	f77r.25	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
354	GDT581-I2733	OBJECT_ALIAS	f77r	G407-S359	G407-E2543	qoteedy	f77r.26	F77_P2	F77_MIDDLE_BODY	OR	SAME_STATEMENT_EVENT	G407-E2542	daror	f77r.25	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
355	GDT581-I2734	OBJECT_ALIAS	f77r	G407-S360	G407-E2544	qokeedy	f77r.26	F77_P2	F77_MIDDLE_BODY	OR	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
356	GDT581-I2735	OBJECT_ALIAS	f77r	G407-S361	G407-E2547	lchedy	f77r.26	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2546	chcthy	f77r.26	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
357	GDT581-I2736	OBJECT_ALIAS	f77r	G407-S362	G407-E2552	shedy	f77r.27	F77_P2	F77_MIDDLE_BODY	AIIN	SAME_STATEMENT_EVENT	G407-E2551	okaiin	f77r.27	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
358	GDT581-I2737	OBJECT_ALIAS	f77r	G407-S363	G407-E2553	qokeedy	f77r.27	F77_P2	F77_MIDDLE_BODY	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
359	GDT581-I2738	OBJECT_ALIAS	f77r	G407-S364	G407-E2554	qotedy	f77r.27	F77_P2	F77_MIDDLE_BODY	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
360	GDT581-I2739	OBJECT_ALIAS	f77r	G407-S365	G407-E2558	olcheedy	f77r.28	F77_P2	F77_MIDDLE_BODY	AIN	SAME_STATEMENT_EVENT	G407-E2557	qokain	f77r.28	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
361	GDT581-I2740	OBJECT_ALIAS	f77r	G407-S366	G407-E2559	sar	f77r.28	F77_P2	F77_MIDDLE_BODY	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
362	GDT581-I2741	OBJECT_ALIAS	f77r	G407-S366	G407-E2560	lom	f77r.28	F77_P2	F77_MIDDLE_BODY	AIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
363	GDT581-I2742	OBJECT_ALIAS	f77r	G407-S366	G407-E2562	cheeol	f77r.29	F77_P2	F77_MIDDLE_BODY	AIIN	SAME_STATEMENT_EVENT	G407-E2561	saiin	f77r.29	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
364	GDT581-I2743	OBJECT_ALIAS	f77r	G407-S366	G407-E2563	qokeedy	f77r.29	F77_P2	F77_MIDDLE_BODY	AIIN	SAME_STATEMENT_EVENT	G407-E2561	saiin	f77r.29	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
365	GDT581-I2744	OBJECT_ALIAS	f77r	G407-S367	G407-E2564	qokeedy	f77r.29	F77_P2	F77_MIDDLE_BODY	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
366	GDT581-I2745	OBJECT_ALIAS	f77r	G407-S368	G407-E2565	qotal	f77r.29	F77_P2	F77_MIDDLE_BODY	AIIN	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
367	GDT581-I2746	OBJECT_ALIAS	f77r	G407-S368	G407-E2568	sa	f77r.30	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2567	chckhey	f77r.30	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
368	GDT581-I2747	OBJECT_ALIAS	f77r	G407-S368	G407-E2569	iin	f77r.30	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2567	chckhey	f77r.30	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
369	GDT581-I2748	OBJECT_ALIAS	f77r	G407-S368	G407-E2572	lol	f77r.30	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2571	cheeky	f77r.30	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
370	GDT581-I2749	OBJECT_ALIAS	f77r	G407-S368	G407-E2576	qotedy	f77r.31	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2575	qokeey	f77r.31	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
371	GDT581-I2750	OBJECT_ALIAS	f77r	G407-S369	G407-E2577	qotedy	f77r.31	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
372	GDT581-I2751	OBJECT_ALIAS	f77r	G407-S370	G407-E2581	cheol	f77r.32	F77_P2	F77_MIDDLE_BODY	AIN	SAME_STATEMENT_EVENT	G407-E2580	ain	f77r.32	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
373	GDT581-I2752	OBJECT_ALIAS	f77r	G407-S370	G407-E2582	ol	f77r.32	F77_P2	F77_MIDDLE_BODY	AIN	SAME_STATEMENT_EVENT	G407-E2580	ain	f77r.32	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
374	GDT581-I2753	OBJECT_ALIAS	f77r	G407-S370	G407-E2585	qeteiiin	f77r.32	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2584	cheey	f77r.32	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
375	GDT581-I2754	OBJECT_ALIAS	f77r	G407-S370	G407-E2589	qol	f77r.33	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2588	chedy	f77r.33	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
376	GDT581-I2755	OBJECT_ALIAS	f77r	G407-S370	G407-E2590	keedy	f77r.33	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2588	chedy	f77r.33	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
377	GDT581-I2756	OBJECT_ALIAS	f77r	G407-S371	G407-E2591	qoteeedy	f77r.33	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
378	GDT581-I2757	OBJECT_ALIAS	f77r	G407-S372	G407-E2592	sar	f77r.33	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
379	GDT581-I2758	OBJECT_ALIAS	f77r	G407-S372	G407-E2593	oiiiin	f77r.33	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
380	GDT581-I2759	OBJECT_ALIAS	f77r	G407-S372	G407-E2597	shedy	f77r.34	F77_P2	F77_MIDDLE_BODY	AIIN	SAME_STATEMENT_EVENT	G407-E2596	qokaiin	f77r.34	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
381	GDT581-I2760	OBJECT_ALIAS	f77r	G407-S373	G407-E2599	qolchedy	f77r.34	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2598	chedy	f77r.34	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
382	GDT581-I2761	OBJECT_ALIAS	f77r	G407-S374	G407-E2608	sheedy	f77r.35	F77_P2	F77_MIDDLE_BODY	AIN	SAME_STATEMENT_EVENT	G407-E2607	qokain	f77r.35	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
383	GDT581-I2762	OBJECT_ALIAS	f77r	G407-S375	G407-E2612	dshedy	f77r.36	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2611	chealy	f77r.35	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
384	GDT581-I2763	OBJECT_ALIAS	f77r	G407-S376	G407-E2613	pchedy	f77r.36	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
385	GDT581-I2764	OBJECT_ALIAS	f77r	G407-S377	G407-E2616	dolchl	f77r.36	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2615	chedy	f77r.36	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
386	GDT581-I2765	OBJECT_ALIAS	f77r	G407-S377	G407-E2617	qokeedy	f77r.36	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2615	chedy	f77r.36	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
387	GDT581-I2766	OBJECT_ALIAS	f77r	G407-S378	G407-E2618	qokol	f77r.36	F77_P2	F77_MIDDLE_BODY	Y	OWNER_DEFAULT	OWNER	NONE	NONE	NONE	NONE	REPARENT_OWNER_DEFAULT_TO_LOCAL_RECORD_OWNER	RECORD_OWNER:F77_P2	ZERO__BOUNDARY_REPAIR_ONLY
388	GDT581-I2767	OBJECT_ALIAS	f77r	G407-S378	G407-E2622	qoteedy	f77r.37	F77_P2	F77_MIDDLE_BODY	Y	SAME_STATEMENT_EVENT	G407-E2621	chey	f77r.37	F77_P2	F77_MIDDLE_BODY	RETAIN_SAME_RECORD_ALIAS	NONE	ZERO__BOUNDARY_REPAIR_ONLY
