target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt776_branch	gdt776_default_de	gdt776_renderer_contextual	gdt776_span_consumes_right_token	gdt776_span_id	gdt776_right_whole	gdt776_candidate_whole_de	gdt776_semantic_family	gdt776_confidence	gdt776_positive_evidence	gdt776_counterevidence	gdt776_scope_status	gdt776_dispatch_rule	gdt776_structural_bridge	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit	gdt777_branch	gdt777_default_de	gdt777_renderer_contextual	gdt777_span_id	gdt777_registered_form	gdt777_field_head_surface	gdt777_body_surface	gdt777_semantic_family	gdt777_confidence	gdt777_consumed_token_count	gdt777_consumed_token_ids	gdt777_fallback_replacement	gdt777_contextual_sharpening	gdt777_positive_evidence	gdt777_counterevidence	gdt777_dispatch_rule	gdt777_default_is_translation	gdt777_confirmed_lexeme	gdt777_confirmed_plaintext	gdt777_component_export_credit	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_positive_evidence	gdt778_counterevidence	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit
G769-T0033	f104r	f104	f104r.23	S	B	3	1	sheockhey	2	0	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	sheockhey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0034	f104v	f104	f104v.1	S	B	3	6	ear	7	1	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	ear	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0035	f104v	f104	f104v.3	S	B	3	11	dl	12	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	dl	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0036	f104v	f104	f104v.9	S	B	3	7	chedaiin	8	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	chedaiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0039	f104v	f104	f104v.25	S	B	3	10	aiin	11	1	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Menge: Stufe III	1	1	G776-SPAN-009	aiin	Mengenwert III	VALUE_AMOUNT	C2	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Menge: Stufe III	1	G776-SPAN-009	NONE	NONE	NONE	VALUE_AMOUNT	C2	1	f104v.25@11	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Menge: Stufe III	1	G776-SPAN-009	NONE	C2	1	f104v.25@11	0	0	0	0	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0040	f104v	f104	f104v.33	S	B	3	8	ar	9	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	INHERITED_GDT775	und	1	0	NONE	ar	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	und; Anteil	1	G778-S004	ar	C2	1	f104v.33@9	0	1	0	1	0	1	242 exakte Ganzwortvorkommen und wiederkehrende ar-plus-Wert-Konstruktion	Anteil gegen Portion oder Verhältnisfeld offen	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0041	f105r	f105	f105r.15	S	B	3	2	r	3	1	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	GDT776_MEDIAL_RIGHT_WHOLE_EXTENSION	Spätbezug: folgendes Wertfeld	1	1	G776-SPAN-010	r	Spätbezugsfeld	LATE_REFERENCE	C0	three medial targets plus GDT737 nested-H3 body candidate and H3 position role; two are followed by ain or aiin and have fused rain or raiin comparators	single-glyph segmentation open; reference versus close remains unresolved; no root or material semantics	EXACT_MEDIAL_OL_SPAN_EXPLORATORY	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	GDT777_REGISTERED_SPLIT_FIELD	Bezugsfeld: Wert III	1	G777-S002	raiin	r	aiin	VALUE_III	C1	2	f105r.15@3|f105r.15@4	0	1	GDT736 registriert die vollständige H3-Ganzform mit Ordinalstufe III und später Bezugsrolle	Wert gegen Ordinalstufe und Bezug gegen Abschluss bleiben offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Bezugsfeld: Wert III	1	G777-S002	NONE	C1	2	f105r.15@3|f105r.15@4	0	0	0	0	0	0	GDT736 registriert die vollständige H3-Ganzform mit Ordinalstufe III und später Bezugsrolle	Wert gegen Ordinalstufe und Bezug gegen Abschluss bleiben offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0047	f105r	f105	f105r.36	S	B	3	4	chedy	5	1	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: getrocknetes Ergebnis, Form I	1	1	G776-SPAN-011	chedy	getrocknetes Ergebnis, Form I	DRY_RESULT	C2	GDT734 exact whole plus GDT736 dry-result body and seven medial targets	state versus completed process remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: getrocknetes Ergebnis, Form I	1	G776-SPAN-011	NONE	NONE	NONE	DRY_RESULT	C2	1	f105r.36@5	0	0	GDT734 exact whole plus GDT736 dry-result body and seven medial targets	state versus completed process remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: getrocknetes Ergebnis, Form I	1	G776-SPAN-011	NONE	C2	1	f105r.36@5	0	0	0	0	0	0	GDT734 exact whole plus GDT736 dry-result body and seven medial targets	state versus completed process remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0048	f105v	f105	f105v.4	S	B	3	6	keeol	7	1	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	INHERITED_GDT775	und	1	0	NONE	keeol	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	und	1	NONE	NONE	NONE	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0049	f105v	f105	f105v.7	S	B	3	4	olkaiin	5	1	ycheeo lkaiin otair ol olkaiin okairody lchedr	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	olkaiin	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	erhitztes Material, Wert III	1	G778-S005	olkaiin	C0	1	f105v.7@5	1	0	0	1	0	1	28 bare und 5 headed Kandidatenvorkommen tragen Wärme/Material plus Wertleiter	Beide Transferprüfungen unentschieden	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0
G769-T0050	f105v	f105	f105v.11	S	B	3	3	okaiin	4	1	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zubereitungsform: heiß, Stufe III	1	1	G776-SPAN-012	okaiin	heiße Zubereitung, Stufe III	HEATED_PREPARATION	C2	GDT734 exact whole plus GDT737 heated-preparation body and four medial targets	grade versus class and hot state versus heating process remain open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zubereitungsform: heiß, Stufe III	1	G776-SPAN-012	NONE	NONE	NONE	HEATED_PREPARATION	C2	1	f105v.11@4	0	0	GDT734 exact whole plus GDT737 heated-preparation body and four medial targets	grade versus class and hot state versus heating process remain open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zubereitungsform: heiß, Stufe III	1	G776-SPAN-012	NONE	C2	1	f105v.11@4	0	0	0	0	0	0	GDT734 exact whole plus GDT737 heated-preparation body and four medial targets	grade versus class and hot state versus heating process remain open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0056	f106r	f106	f106r.28	S	B	3	2	lcho	3	1	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	lcho	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_COMPLETE_WHOLE	Binnenfeld: Trockenansatz	1	G777-S003	lcho	l	cho	DRY_PREPARATION	C1	1	f106r.28@3	1	0	GDT737 registriert die vollständige H4-Ganzform und den body als trockenen Ansatz oder Zubereitung	Ansatz gegen Zustand bleibt offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Binnenfeld: Trockenansatz	1	G777-S003	NONE	C1	1	f106r.28@3	0	0	0	0	0	0	GDT737 registriert die vollständige H4-Ganzform und den body als trockenen Ansatz oder Zubereitung	Ansatz gegen Zustand bleibt offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0057	f106r	f106	f106r.39	S	B	3	3	aiin	4	1	ycheool cheeey ol aiin cheody laiiin chekol cheey okchar aiin aloal	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Menge: Stufe III	1	1	G776-SPAN-013	aiin	Mengenwert III	VALUE_AMOUNT	C2	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Menge: Stufe III	1	G776-SPAN-013	NONE	NONE	NONE	VALUE_AMOUNT	C2	1	f106r.39@4	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Menge: Stufe III	1	G776-SPAN-013	NONE	C2	1	f106r.39@4	0	0	0	0	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0060	f106v	f106	f106v.33	S	B	3	5	aiin	6	1	choaiin ody qotar chey ol aiin chey dychy	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Menge: Stufe III	1	1	G776-SPAN-014	aiin	Mengenwert III	VALUE_AMOUNT	C2	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Menge: Stufe III	1	G776-SPAN-014	NONE	NONE	NONE	VALUE_AMOUNT	C2	1	f106v.33@6	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Menge: Stufe III	1	G776-SPAN-014	NONE	C2	1	f106v.33@6	0	0	0	0	0	0	GDT734 exact whole plus GDT736/GDT737 value ladder and eight medial targets	amount versus dose versus ordinal class remains open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0061	f106v	f106	f106v.46	S	B	3	7	oky	8	1	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	oky	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0063	f107r	f107	f107r.19	S	B	3	2	rar	3	1	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	rar	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	GDT777_REGISTERED_COMPLETE_WHOLE	Bezugsfeld: Anteil I	1	G777-S004	rar	r	ar	PART_VALUE_I	C1	1	f107r.19@3	1	0	GDT736 registriert die vollständige H3-Ganzform mit Teil-/Fraktionsstufe I und später Bezugsrolle	Teil gegen Wertdimension bleibt offen	SURFACE_REGISTERED_AND_REQUIRED_TOKENS_READER_EXACT__NO_OCCURRENCE_ID	0	0	0	0	INHERITED_GDT777	Bezugsfeld: Anteil I	1	G777-S004	NONE	C1	1	f107r.19@3	0	0	0	0	0	0	GDT736 registriert die vollständige H3-Ganzform mit Teil-/Fraktionsstufe I und später Bezugsrolle	Teil gegen Wertdimension bleibt offen	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0066	f107r	f107	f107r.35	S	B	3	10	kaldaim	11	0	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	kaldaim	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0067	f107r	f107	f107r.46	S	B	3	5	cheor	6	1	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheor	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0068	f107r	f107	f107r.51	S	B	3	4	cheey	5	0	sar ain chol ol cheey otal otal ol otchy qoky otaily	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheey	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0069	f107v	f107	f107v.2	S	B	3	3	daiin	4	1	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Wert: Stufe III	1	1	G776-SPAN-015	daiin	Wertslot III	VALUE_AMOUNT	C1	GDT734 exact whole plus GDT737 dose/value ladder and four medial targets	new context exceeds the old named-field scope; dose versus value open	EXACT_MEDIAL_OL_SPAN_EXTRAPOLATION	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Wert: Stufe III	1	G776-SPAN-015	NONE	NONE	NONE	VALUE_AMOUNT	C1	1	f107v.2@4	0	0	GDT734 exact whole plus GDT737 dose/value ladder and four medial targets	new context exceeds the old named-field scope; dose versus value open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Wert: Stufe III	1	G776-SPAN-015	NONE	C1	1	f107v.2@4	0	0	0	0	0	0	GDT734 exact whole plus GDT737 dose/value ladder and four medial targets	new context exceeds the old named-field scope; dose versus value open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0071	f107v	f107	f107v.2	S	B	3	13	NONE	0	0	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0072	f107v	f107	f107v.21	S	B	3	2	kaiin	3	1	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Wärmezustand: heiß, Stufe III	1	1	G776-SPAN-016	kaiin	heiße Form, Stufe III	HEAT_VALUE	C2	GDT734 exact whole plus GDT737 heat-value body and five medial targets	state versus process and dimension remain open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Wärmezustand: heiß, Stufe III	1	G776-SPAN-016	NONE	NONE	NONE	HEAT_VALUE	C2	1	f107v.21@3	0	0	GDT734 exact whole plus GDT737 heat-value body and five medial targets	state versus process and dimension remain open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Wärmezustand: heiß, Stufe III	1	G776-SPAN-016	NONE	C2	1	f107v.21@3	0	0	0	0	0	0	GDT734 exact whole plus GDT737 heat-value body and five medial targets	state versus process and dimension remain open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0074	f108r	f108	f108r.6	S	B	3	1	cheol	2	1	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y	INHERITED_GDT775	Ansatz-/Zubereitungsposten	0	0	NONE	cheol	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT775	NONE	0	0	0	0	INHERITED_GDT776	Ansatz-/Zubereitungsposten	0	NONE	NONE	NONE	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT775	INHERITED_GDT775	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
G769-T0075	f108r	f108	f108r.22	S	B	3	6	shedy	7	1	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	GDT776_MEDIAL_RIGHT_WHOLE_REFINED	Zustand: feuchtes Ergebnis, Form I	1	1	G776-SPAN-017	shedy	feuchtes Ergebnis, Form I	MOIST_RESULT	C2	GDT734 exact whole plus GDT736/GDT737 moist-result family and five medial targets	moist versus soaked and state versus process remain open	EXACT_MEDIAL_OL_SPAN	NOVEL_305_AND_EXACT_RIGHT_AND_MEDIAL_AND_RECURRENT_WHOLE	H4_LEANING_HEURISTIC__INTERNAL_LATE_RECORD_FIELD_BRIDGE	0	0	0	0	INHERITED_GDT776	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-017	NONE	NONE	NONE	MOIST_RESULT	C2	1	f108r.22@7	0	0	GDT734 exact whole plus GDT736/GDT737 moist-result family and five medial targets	moist versus soaked and state versus process remain open	INHERITED_GDT776	0	0	0	0	INHERITED_GDT777	Zustand: feuchtes Ergebnis, Form I	1	G776-SPAN-017	NONE	C2	1	f108r.22@7	0	0	0	0	0	0	GDT734 exact whole plus GDT736/GDT737 moist-result family and five medial targets	moist versus soaked and state versus process remain open	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0
