unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer	instrument_id	module_id	instrument_context_de	dossier_id	case_phase	case_source_unit	case_statement_or_locus	case_context_de	dossier_title_de	crosspage_link_status
U044	PROSE_WORKSHOP	f11r	f11r.1	H3	E044	shey	WHOLE_CARD_CODEBOOK	Klarlauf	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Klarlauf	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S001	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U045	PROSE_WORKSHOP	f11r	f11r.1	H3	E045	tchody	WHOLE_CARD_CODEBOOK	kalt stellen	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kalt stellen	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S001	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U046	PROSE_WORKSHOP	f11r	f11r.1	H3	E046	shoyty	PRODUCTIVE_COMPONENTS	Zutatenteil	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutatenteil	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S002	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U047	PROSE_WORKSHOP	f11r	f11r.4	H3	E047	dchol	WHOLE_CARD_CODEBOOK	Voriges	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Voriges	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S003	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U048	PROSE_WORKSHOP	f11r	f11r.4	H3	E048	chy	PRODUCTIVE_COMPONENTS	dieser Posten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S003	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U049	PROSE_WORKSHOP	f11r	f11r.4	H3	E049	kchy	PRODUCTIVE_COMPONENTS	diesen Posten bearbeiten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	diesen Posten bearbeiten	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S003	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U050	PROSE_WORKSHOP	f11r	f11r.4	H3	E050	dy	PRODUCTIVE_COMPONENTS	dieser Posten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S003	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U051	PROSE_WORKSHOP	f11r	f11r.4	H3	E051	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S003	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U052	PROSE_WORKSHOP	f11r	f11r.7	H3	E052	qotchy	PRODUCTIVE_COMPONENTS	Folgeposten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Folgeposten	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S004	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U053	PROSE_WORKSHOP	f11r	f11r.7	H3	E053	okchol	PRODUCTIVE_COMPONENTS	Fortsetzung einsetzen	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Fortsetzung einsetzen	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S004	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U054	PROSE_WORKSHOP	f11r	f11r.7	H3	E054	cthy	PRODUCTIVE_COMPONENTS	bereit	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereit	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S004	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U055	PROSE_WORKSHOP	f11r	f11r.7	H3	E055	dy	PRODUCTIVE_COMPONENTS	dieser Posten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D2_CLEAR_EXTRACT_STAR_ATLAS	WHAT	H3	H3-S004	Kräuteransatz auswringen, stehen lassen, nachseihen, klar abziehen und kühlen	Klarauszug durch Stationen mit Sternatlas-Ablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U056	PROSE_WORKSHOP	f55v	f55v.5	H4	E056	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auf Sollmaß einstellen	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S001	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U057	PROSE_WORKSHOP	f55v	f55v.5	H4	E057	chaiin	PRODUCTIVE_COMPONENTS	Sollmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S001	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U058	PROSE_WORKSHOP	f55v	f55v.5	H4	E058	ykain	PRODUCTIVE_COMPONENTS	Postenportion	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Postenportion	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S001	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U059	PROSE_WORKSHOP	f55v	f55v.5	H4	E059	ykan	PRODUCTIVE_COMPONENTS	dieser Anteil	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Anteil	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S001	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U060	PROSE_WORKSHOP	f55v	f55v.5	H4	E060	ody	WHOLE_CARD_CODEBOOK	kühlen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kühlen	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S001	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U061	PROSE_WORKSHOP	f55v	f55v.5	H4	E061	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S002	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U062	PROSE_WORKSHOP	f55v	f55v.5	H4	E062	chedy	PRODUCTIVE_COMPONENTS	umsetzen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S002	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U063	PROSE_WORKSHOP	f55v	f55v.5	H4	E063	talam	PRODUCTIVE_COMPONENTS	am Ziel verwahren	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	am Ziel verwahren	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S002	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U064	PROSE_WORKSHOP	f55v	f55v.11	H4	E064	ykaiin	PRODUCTIVE_COMPONENTS	Postenmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Postenmaß	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S003	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U065	PROSE_WORKSHOP	f55v	f55v.11	H4	E065	cheoar	PRODUCTIVE_COMPONENTS	Auszug entnehmen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Auszug entnehmen	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S003	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U066	PROSE_WORKSHOP	f55v	f55v.11	H4	E066	cheeky	PRODUCTIVE_COMPONENTS	länger wärmen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger wärmen	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S003	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U067	PROSE_WORKSHOP	f55v	f55v.11	H4	E067	oldy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	fortsetzen; Schluss	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S003	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U068	PROSE_WORKSHOP	f55v	f55v.11	H4	E068	aiin	PRODUCTIVE_COMPONENTS	Sollmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S004	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U069	PROSE_WORKSHOP	f55v	f55v.11	H4	E069	okal	PRODUCTIVE_COMPONENTS	dort ansetzen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dort ansetzen	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S004	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U070	PROSE_WORKSHOP	f55v	f55v.11	H4	E070	oltchy	PRODUCTIVE_COMPONENTS	bereit weiterfuehren	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereit weiterfuehren	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S004	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U071	PROSE_WORKSHOP	f55v	f55v.11	H4	E071	or	PRODUCTIVE_COMPONENTS	Ansatz	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatz	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S004	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U072	PROSE_WORKSHOP	f55v	f55v.11	H4	E072	y	PRODUCTIVE_COMPONENTS	dieser Posten	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S004	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U073	PROSE_WORKSHOP	f55v	f55v.11	H4	E073	orain	PRODUCTIVE_COMPONENTS	Ansatzportion	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatzportion	D3_STORED_APPLICATION_THREE_WHEELS	WHAT	H4	H4-S004	Ansatz portionieren, lagern, wieder entnehmen und länger einwirken lassen	Gelagerter Ansatz, Tuchanwendung und Dreirad-Bedingung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U074	PROSE_WORKSHOP	f56r	f56r.5	H5	E074	chochor	PRODUCTIVE_COMPONENTS	Zutatenansatz	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutatenansatz	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U075	PROSE_WORKSHOP	f56r	f56r.5	H5	E075	cho	PRODUCTIVE_COMPONENTS	Zutat	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U076	PROSE_WORKSHOP	f56r	f56r.5	H5	E076	chodaly	PRODUCTIVE_COMPONENTS	Zutat dorthin	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat dorthin	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U077	PROSE_WORKSHOP	f56r	f56r.5	H5	E077	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U078	PROSE_WORKSHOP	f56r	f56r.7	H5	E078	sho	PRODUCTIVE_COMPONENTS	Zutat	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U079	PROSE_WORKSHOP	f56r	f56r.7	H5	E079	kchol	PRODUCTIVE_COMPONENTS	weiter bearbeiten	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	weiter bearbeiten	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U080	PROSE_WORKSHOP	f56r	f56r.7	H5	E080	otchor	PRODUCTIVE_COMPONENTS	Folgeansatz	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Folgeansatz	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U081	PROSE_WORKSHOP	f56r	f56r.7	H5	E081	choky	PRODUCTIVE_COMPONENTS	Posten ansetzen	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Posten ansetzen	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U082	PROSE_WORKSHOP	f56r	f56r.7	H5	E082	dal	PRODUCTIVE_COMPONENTS	dorthin	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dorthin	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S001	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U083	PROSE_WORKSHOP	f56r	f56r.8	H5	E083	schol	WHOLE_CARD_CODEBOOK	Voriges	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Voriges	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S002	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U084	PROSE_WORKSHOP	f56r	f56r.8	H5	E084	choy	PRODUCTIVE_COMPONENTS	diese Zutat	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	diese Zutat	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S002	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
U085	PROSE_WORKSHOP	f56r	f56r.8	H5	E085	choky	PRODUCTIVE_COMPONENTS	Posten ansetzen	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Posten ansetzen	D4_FRESH_PLANT_LEFT_WHEEL	WHAT	H5	H5-S002	frische Zutat und Stängel weiterverarbeiten, Auszug gewinnen und anwenden	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	THEMATIC_WORKSHOP_PAIRING__NOT_AN_EXPLICIT_MANUSCRIPT_POINTER
