card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f81v	f81v.13	B	B	2	3	9	MEDIAL	dchsed	ytedy	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	⟦ykeshey:?⟧ · ⟦dchsed:?⟧ · ⟦ytedy:?⟧ · ⟦ytedy:?⟧ · abgemessene Fraktion I · ⟦ykeday:?⟧ · kalt am Anfang des Grades · erhitze hiervon bis zur Mittelstufe und schließe ab · Rohstoffklasse I im Ansatz, heiß am Gradanfang.	⟦ykeshey:?⟧ · ⟦dchsed:?⟧ · hiervon bis zur Mittelstufe abkühlen und fertigstellen · ⟦ytedy:?⟧ · abgemessene Fraktion I · ⟦ykeday:?⟧ · kalt am Anfang des Grades · erhitze hiervon bis zur Mittelstufe und schließe ab · Rohstoffklasse I im Ansatz, heiß am Gradanfang.	[ykeshey:?] | [dchsed:?] | hiervon bis zur Mittelstufe abkühlen und fertigstellen | [ytedy:?] | abgemessene Fraktion I | [ykeday:?] | kalt am Anfang des Grades | erhitze hiervon bis zur Mittelstufe und schließe ab | Rohstoffklasse I im Ansatz, heiß am Gradanfang	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f81v	f81v.13	B	B	2	4	9	MEDIAL	ytedy	dar	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	yted	IT2A_ONLY_EXACT	1	0	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	⟦ykeshey:?⟧ · ⟦dchsed:?⟧ · ⟦ytedy:?⟧ · ⟦ytedy:?⟧ · abgemessene Fraktion I · ⟦ykeday:?⟧ · kalt am Anfang des Grades · erhitze hiervon bis zur Mittelstufe und schließe ab · Rohstoffklasse I im Ansatz, heiß am Gradanfang.	⟦ykeshey:?⟧ · ⟦dchsed:?⟧ · ⟦ytedy:?⟧ · hiervon bis zur Mittelstufe abkühlen und fertigstellen · abgemessene Fraktion I · ⟦ykeday:?⟧ · kalt am Anfang des Grades · erhitze hiervon bis zur Mittelstufe und schließe ab · Rohstoffklasse I im Ansatz, heiß am Gradanfang.	[ykeshey:?] | [dchsed:?] | [ytedy:?] | hiervon bis zur Mittelstufe abkühlen und fertigstellen | abgemessene Fraktion I | [ykeday:?] | kalt am Anfang des Grades | erhitze hiervon bis zur Mittelstufe und schließe ab | Rohstoffklasse I im Ansatz, heiß am Gradanfang	IT2A preserves ytedy; the RF1b shortened boundary does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f86v5	f86v5.18	T	B	2	10	11	MEDIAL	qotar	daiin	IT2A_EXACT_RETAIN	EXACT	ytedy	ONE	y	IT2A_ONLY_EXACT	1	0	poldaiin shea teraiin otcho lkaiin os al ody qotar ytedy daiin	⟦poldaiin:?⟧ · ⟦shea:?⟧ · ⟦teraiin:?⟧ · kalt-trockene Zubereitung · Holzdroge, heiß auf Stufe III · Ansatzcharge · Rohstoffklasse I · fertiggestellter Ansatz · kalte Drogenfraktion I · ⟦ytedy:?⟧ · Grad-/Maßwert III.	⟦poldaiin:?⟧ · ⟦shea:?⟧ · ⟦teraiin:?⟧ · kalt-trockene Zubereitung · Holzdroge, heiß auf Stufe III · Ansatzcharge · Rohstoffklasse I · fertiggestellter Ansatz · kalte Drogenfraktion I · hiervon bis zur Mittelstufe abkühlen und fertigstellen · Grad-/Maßwert III.	[poldaiin:?] | [shea:?] | [teraiin:?] | kalt-trockene Zubereitung | Holzdroge, heiß auf Stufe III | Ansatzcharge | Rohstoffklasse I | fertiggestellter Ansatz | kalte Drogenfraktion I | hiervon bis zur Mittelstufe abkühlen und fertigstellen | Grad-/Maßwert III	IT2a preserves ytedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
23	ANAPHORIC_COOL_MIDDLE_FINISH_COMMAND	ytedy	PRODUCTIVE_COMMAND_COMPOUND	Y_REFERENCE+T_COLD+E_MIDDLE+DY_FINISHED	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hiervon bis zur Mittelstufe abkühlen und fertigstellen	hieraus bis Mitte gekühltes Fertigpräparat as nominal result	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f86v5	f86v5.31	T	B	2	5	10	MEDIAL	chol	ytain	HOLD_SAME_CARD	EXACT	ytedy	EXACT	ytedy	BOTH_EXACT	1	0	tol kaiin ytchdy chol ytedy ytain qodaiin ytody ykeshy ar	kalt; nominal kaltes Gut/Material · heiß, Grad III · ⟦ytchdy:?⟧ · trocken; nominal trockenes Gut/Material · ⟦ytedy:?⟧ · hiervon auf Kältestufe II abkühlen · Qualitätsgrad III · ⟦ytody:?⟧ · ⟦ykeshy:?⟧ · Drogenfraktion I.	kalt; nominal kaltes Gut/Material · heiß, Grad III · ⟦ytchdy:?⟧ · trocken; nominal trockenes Gut/Material · hiervon bis zur Mittelstufe abkühlen und fertigstellen · hiervon auf Kältestufe II abkühlen · Qualitätsgrad III · ⟦ytody:?⟧ · ⟦ykeshy:?⟧ · Drogenfraktion I.	kalt; nominal kaltes Gut/Material | heiß, Grad III | [ytchdy:?] | trocken; nominal trockenes Gut/Material | hiervon bis zur Mittelstufe abkühlen und fertigstellen | hiervon auf Kältestufe II abkühlen | Qualitätsgrad III | [ytody:?] | [ykeshy:?] | Drogenfraktion I	All twenty-four contexts remain process-compatible; reader-specific drying or O-preparation rivals are recorded by position.
24	TWO_STAGE_HERB_DRY_FINISH_COMMAND	checthedy	PRODUCTIVE_PROCESS_COMPOUND	CH_DRY+E_MIDDLE+CTH_HERB+E_MIDDLE+DY_FINISHED	Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen	Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen	Krautdroge einmal bis Mitte trocknen und abschließen	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f26r	f26r.2	H	B	2	8	9	MEDIAL	dy	ls	IT2A_EXACT_RETAIN	EXACT	checthedy	ONE	y	IT2A_ONLY_EXACT	1	0	dchey aiin adeeody ykecthey chedy ytedy dy checthedy ls	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen | Menge III | [adeeody:?] | [ykecthey:?] | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | Qualitäts-/Wertfeld geschlossen | Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen | [ls:?]	IT2a preserves checthedy; the RF1b boundary or spelling rival does not overturn its concrete family core.
24	TWO_STAGE_HERB_DRY_FINISH_COMMAND	checthedy	PRODUCTIVE_PROCESS_COMPOUND	CH_DRY+E_MIDDLE+CTH_HERB+E_MIDDLE+DY_FINISHED	Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen	Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen	Krautdroge einmal bis Mitte trocknen und abschließen	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f83v	f83v.2	B	B	2	6	10	MEDIAL	qotedar	qokedy	HOLD_SAME_CARD	EXACT	checthedy	EXACT	checthedy	BOTH_EXACT	1	0	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	Materialmaß · feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · ⟦qotedar:?⟧ · ⟦checthedy:?⟧ · heiß in der Mitte des Grades, abgeschlossen · Rohstoffklasse I, kalt am Gradanfang · trocken in der Mitte des Grades · abgemessene Fraktion I.	Materialmaß · feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · ⟦qotedar:?⟧ · Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen · heiß in der Mitte des Grades, abgeschlossen · Rohstoffklasse I, kalt am Gradanfang · trocken in der Mitte des Grades · abgemessene Fraktion I.	Materialmaß | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotedar:?] | Blatt- oder Krautdroge in zwei mäßigen Trockengängen fertigstellen | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | trocken in der Mitte des Grades | abgemessene Fraktion I	Both contexts support a repeated dry treatment; RF1b source split weakens only the final marker.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f104v	f104v.22	S	B	3	6	12	MEDIAL	qokchd	aiin	BILATERAL_JOIN_RETAIN_CORE	MERGE_2	lsaiin	MERGE_2	lsaiin	NEITHER_EXACT	1	0	ytchedy qokchedy qotchy qokchedy qokchd ls aiin qchor sheor ytaiin chey tal	⟦ytchedy:?⟧ · heiß und trocken in der Mitte des Grades, abgeschlossen · kalt und trocken am Anfang des Grades · heiß und trocken in der Mitte des Grades, abgeschlossen · abgemessene heiß-trockene Droge · ⟦ls:?⟧ · Menge III · ⟦qchor:?⟧ · feuchter Drogenteil · Eintrag: kalt, Stufe III · trocken in der Mitte des Grades · Rohstoffklasse I, kalt am Gradanfang.	⟦ytchedy:?⟧ · heiß und trocken in der Mitte des Grades, abgeschlossen · kalt und trocken am Anfang des Grades · heiß und trocken in der Mitte des Grades, abgeschlossen · abgemessene heiß-trockene Droge · eine Charge Holzdroge · Menge III · ⟦qchor:?⟧ · feuchter Drogenteil · Eintrag: kalt, Stufe III · trocken in der Mitte des Grades · Rohstoffklasse I, kalt am Gradanfang.	[ytchedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades, abgeschlossen | abgemessene heiß-trockene Droge | eine Charge Holzdroge | Menge III | [qchor:?] | feuchter Drogenteil | Eintrag: kalt, Stufe III | trocken in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang	Both readers bind the following quantity but preserve the wood-charge core.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f104v	f104v.8	S	B	3	4	12	MEDIAL	cheeool	air	HOLD_SAME_CARD	EXACT	ls	EXACT	ls	BOTH_EXACT	1	0	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	⟦tchodls:?⟧ · ⟦cheeody:?⟧ · ⟦cheeool:?⟧ · ⟦ls:?⟧ · zweite Drogenfraktion · Eintrag/Bezug: heiß am Gradende, abgeschlossen · ⟦chotedy:?⟧ · kalt und trocken in der Mitte des Grades, abgeschlossen · trocken in der Mitte des Grades, abgeschlossen · ⟦qoeky:?⟧ · ⟦qoteeo:?⟧ · Holzabsud.	⟦tchodls:?⟧ · ⟦cheeody:?⟧ · ⟦cheeool:?⟧ · eine Charge Holzdroge · zweite Drogenfraktion · Eintrag/Bezug: heiß am Gradende, abgeschlossen · ⟦chotedy:?⟧ · kalt und trocken in der Mitte des Grades, abgeschlossen · trocken in der Mitte des Grades, abgeschlossen · ⟦qoeky:?⟧ · ⟦qoteeo:?⟧ · Holzabsud.	[tchodls:?] | [cheeody:?] | [cheeool:?] | eine Charge Holzdroge | zweite Drogenfraktion | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [chotedy:?] | kalt und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qoeky:?] | [qoteeo:?] | Holzabsud	Most positions tolerate a wood-drug charge; bilateral source lr overrides it locally with published Wurzelholz.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f108v	f108v.26	S	B	3	14	14	FINAL	ldyr	EOS	HOLD_SAME_CARD	EXACT	ls	EXACT	ls	BOTH_EXACT	1	0	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls	Samenfraktion II · ⟦okeaiin:?⟧ · trockener Drogenstoff · feucht in der Mitte des Grades, abgeschlossen · stark erhitzt, Endstufe III · ⟦dlaiin:?⟧ · Drogenfraktion I · Drogenportion · heiße Holzfraktion I · Trockenfraktion I · Menge III · Rohstoffklasse I im Ansatz, heiß am Gradanfang · ⟦ldyr:?⟧ · ⟦ls:?⟧.	Samenfraktion II · ⟦okeaiin:?⟧ · trockener Drogenstoff · feucht in der Mitte des Grades, abgeschlossen · stark erhitzt, Endstufe III · ⟦dlaiin:?⟧ · Drogenfraktion I · Drogenportion · heiße Holzfraktion I · Trockenfraktion I · Menge III · Rohstoffklasse I im Ansatz, heiß am Gradanfang · ⟦ldyr:?⟧ · eine Charge Holzdroge.	Samenfraktion II | [okeaiin:?] | trockener Drogenstoff | feucht in der Mitte des Grades, abgeschlossen | stark erhitzt, Endstufe III | [dlaiin:?] | Drogenfraktion I | Drogenportion | heiße Holzfraktion I | Trockenfraktion I | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [ldyr:?] | eine Charge Holzdroge	Most positions tolerate a wood-drug charge; bilateral source lr overrides it locally with published Wurzelholz.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f113v	f113v.45	S	B	3	5	11	MEDIAL	okeeeody	ar	RF1B_EXACT_RETAIN	MERGE_2	lsar	EXACT	ls	RF1B_ONLY_EXACT	1	0	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram	⟦polaiin:?⟧ · Grundauszug, Fraktion I · erste Fraktion bis zur Mittelstufe einweichen · ⟦okeeeody:?⟧ · ⟦ls:?⟧ · Drogenfraktion I · Drogenholz, heiß am Gradende · vollständig getrocknetes Pulverpräparat · heiß und trocken am Anfang des Grades, abgeschlossen · ⟦ota:?⟧ · ein Maß der ersten Drogenfraktion.	⟦polaiin:?⟧ · Grundauszug, Fraktion I · erste Fraktion bis zur Mittelstufe einweichen · ⟦okeeeody:?⟧ · eine Charge Holzdroge · Drogenfraktion I · Drogenholz, heiß am Gradende · vollständig getrocknetes Pulverpräparat · heiß und trocken am Anfang des Grades, abgeschlossen · ⟦ota:?⟧ · ein Maß der ersten Drogenfraktion.	[polaiin:?] | Grundauszug, Fraktion I | erste Fraktion bis zur Mittelstufe einweichen | [okeeeody:?] | eine Charge Holzdroge | Drogenfraktion I | Drogenholz, heiß am Gradende | vollständig getrocknetes Pulverpräparat | heiß und trocken am Anfang des Grades, abgeschlossen | [ota:?] | ein Maß der ersten Drogenfraktion	RF1b preserves ls; the IT2a boundary or spelling rival remains recorded without changing the default.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	Wurzelholz	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f26r	f26r.2	H	B	2	9	9	FINAL	checthedy	EOS	BILATERAL_REPAIR_OVERRIDE	ONE	lr	ONE	lr	NEITHER_EXACT	1	0	dchey aiin adeeody ykecthey chedy ytedy dy checthedy ls	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · ⟦ls:?⟧.	eine Dosis bis zur Mittelstufe trocknen und abschließen · Menge III · ⟦adeeody:?⟧ · ⟦ykecthey:?⟧ · trocken in der Mitte des Grades, abgeschlossen · ⟦ytedy:?⟧ · Qualitäts-/Wertfeld geschlossen · ⟦checthedy:?⟧ · Wurzelholz.	eine Dosis bis zur Mittelstufe trocknen und abschließen | Menge III | [adeeody:?] | [ykecthey:?] | trocken in der Mitte des Grades, abgeschlossen | [ytedy:?] | Qualitäts-/Wertfeld geschlossen | [checthedy:?] | eine Charge Holzdroge	Both readers replace ls with the published lr card, which therefore controls this source position.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Rohdroge I	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f29v	f29v.1	H	A	1	5	11	MEDIAL	ol	shytchy	BILATERAL_REPAIR_OVERRIDE	ONE	olals	ONE	als	NEITHER_EXACT	1	0	kooiin shor chetchy ol ls shytchy cthy shy cho shy daiin	⟦kooiin:?⟧ · Blüten-/Fruchtstand; reproduktiver Teil · getrocknete Droge; kalt-trocken, Grundform · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · ⟦ls:?⟧ · ⟦shytchy:?⟧ · CTH-Drogenmaterial · feucht am Anfang des Grades · Trockenansatz · feucht am Anfang des Grades · Grad-/Maßwert III.	⟦kooiin:?⟧ · Blüten-/Fruchtstand; reproduktiver Teil · getrocknete Droge; kalt-trocken, Grundform · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz · eine Charge Rohdroge I · ⟦shytchy:?⟧ · CTH-Drogenmaterial · feucht am Anfang des Grades · Trockenansatz · feucht am Anfang des Grades · Grad-/Maßwert III.	[kooiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | getrocknete Droge; kalt-trocken, Grundform | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | eine Charge Holzdroge | [shytchy:?] | CTH-Drogenmaterial | feucht am Anfang des Grades | Trockenansatz | feucht am Anfang des Grades | Grad-/Maßwert III	Both readers favour an AL raw-drug charge family over the ZL3b wood-charge boundary.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f52v	f52v.3	H	A	1	4	8	MEDIAL	chochar	chteeor	HOLD_SAME_CARD	EXACT	ls	EXACT	ls	BOTH_EXACT	1	1	oor chor chochar ls chteeor ytol sheol otam	Drogenportion im Ansatz · Pflanzen-/Reproduktionsteil · ⟦chochar:?⟧ · ⟦ls:?⟧ · ⟦chteeor:?⟧ · kühle hiervon den Drogenstoff ab · feuchtes Material · ein Maß kalten Ansatzes.	Drogenportion im Ansatz · Pflanzen-/Reproduktionsteil · ⟦chochar:?⟧ · eine Charge Holzdroge · ⟦chteeor:?⟧ · kühle hiervon den Drogenstoff ab · feuchtes Material · ein Maß kalten Ansatzes.	Drogenportion im Ansatz | Pflanzen-/Reproduktionsteil | [chochar:?] | eine Charge Holzdroge | [chteeor:?] | kühle hiervon den Drogenstoff ab | feuchtes Material | ein Maß kalten Ansatzes	Most positions tolerate a wood-drug charge; bilateral source lr overrides it locally with published Wurzelholz.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f58r	f58r.38	S	A	3	7	10	MEDIAL	ykar	aiin	HOLD_SAME_CARD	EXACT	ls	EXACT	ls	BOTH_EXACT	1	0	s ysheos okaly cheos otey ykar ls aiin okaiin ytolkal	Samen-/Saatgutposten · ⟦ysheos:?⟧ · Rohstoff-I-Ansatz leicht erhitzen und abschließen · Charge eines mitteltrockenen Ansatzes · kalter Ansatz in der Mitte des Grades · nimm hiervon die erste erhitzte Drogenfraktion · ⟦ls:?⟧ · Menge III · heiß, Grad III, im Ansatzrahmen · ⟦ytolkal:?⟧.	Samen-/Saatgutposten · ⟦ysheos:?⟧ · Rohstoff-I-Ansatz leicht erhitzen und abschließen · Charge eines mitteltrockenen Ansatzes · kalter Ansatz in der Mitte des Grades · nimm hiervon die erste erhitzte Drogenfraktion · eine Charge Holzdroge · Menge III · heiß, Grad III, im Ansatzrahmen · ⟦ytolkal:?⟧.	Samen-/Saatgutposten | [ysheos:?] | Rohstoff-I-Ansatz leicht erhitzen und abschließen | Charge eines mitteltrockenen Ansatzes | kalter Ansatz in der Mitte des Grades | nimm hiervon die erste erhitzte Drogenfraktion | eine Charge Holzdroge | Menge III | heiß, Grad III, im Ansatzrahmen | [ytolkal:?]	Most positions tolerate a wood-drug charge; bilateral source lr overrides it locally with published Wurzelholz.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f78v	f78v.15	B	B	2	9	9	FINAL	qokedy	EOS	RF1B_EXACT_RETAIN	ONE	lr	EXACT	ls	RF1B_ONLY_EXACT	1	0	cheey qolchedy qokey or cheef chckhey tedy qokedy ls	trocken am Ende des Grades · gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab · heiß in der Mitte des Grades · Drogenportion · ⟦cheef:?⟧ · Arzneikompositum: trocken, Gradmitte · kalt in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · ⟦ls:?⟧.	trocken am Ende des Grades · gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab · heiß in der Mitte des Grades · Drogenportion · ⟦cheef:?⟧ · Arzneikompositum: trocken, Gradmitte · kalt in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · eine Charge Holzdroge.	trocken am Ende des Grades | gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab | heiß in der Mitte des Grades | Drogenportion | [cheef:?] | Arzneikompositum: trocken, Gradmitte | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | eine Charge Holzdroge	RF1b preserves ls; the IT2a boundary or spelling rival remains recorded without changing the default.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f79r	f79r.17	B	B	2	4	11	MEDIAL	lsheey	air	HOLD_SAME_CARD	EXACT	ls	EXACT	ls	BOTH_EXACT	1	1	qokaiin shy lsheey ls air or aror otaiin ches olol ol	heiß, Grad III · feucht am Anfang des Grades · eingeweichtes Drogenholz, Form II · ⟦ls:?⟧ · zweite Drogenfraktion · Drogenportion · eine Portion der ersten Drogenfraktion · kalt im Zubereitungsrahmen, Grad III · trockenes Drogenmaterial, Mittelstufe · Holzdrogen-Grundansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz.	heiß, Grad III · feucht am Anfang des Grades · eingeweichtes Drogenholz, Form II · eine Charge Holzdroge · zweite Drogenfraktion · Drogenportion · eine Portion der ersten Drogenfraktion · kalt im Zubereitungsrahmen, Grad III · trockenes Drogenmaterial, Mittelstufe · Holzdrogen-Grundansatz · Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz.	heiß, Grad III | feucht am Anfang des Grades | eingeweichtes Drogenholz, Form II | eine Charge Holzdroge | zweite Drogenfraktion | Drogenportion | eine Portion der ersten Drogenfraktion | kalt im Zubereitungsrahmen, Grad III | trockenes Drogenmaterial, Mittelstufe | Holzdrogen-Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Most positions tolerate a wood-drug charge; bilateral source lr overrides it locally with published Wurzelholz.
25	WOOD_DRUG_CHARGE	ls	READER_REPAIR_SHORT_CARD	L_WOOD+S_TERM_CHARGE	eine Charge Holzdroge	eine Charge Holzdroge	Wurzelholz under reader lr	LOW_EXPLORATORY	0	f82r	f82r.7	B	B	2	8	9	MEDIAL	qoky	cheey	HOLD_SAME_CARD	EXACT	ls	EXACT	ls	BOTH_EXACT	1	0	dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab · ⟦sotaiin:?⟧ · heiße Drogenfraktion I · feucht in der Mitte des Grades, abgeschlossen · ⟦solshedy:?⟧ · heiß am Ende des Grades · heiß am Anfang des Grades · ⟦ls:?⟧ · trocken am Ende des Grades.	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab · ⟦sotaiin:?⟧ · heiße Drogenfraktion I · feucht in der Mitte des Grades, abgeschlossen · ⟦solshedy:?⟧ · heiß am Ende des Grades · heiß am Anfang des Grades · eine Charge Holzdroge · trocken am Ende des Grades.	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | [sotaiin:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | [solshedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades | eine Charge Holzdroge | trocken am Ende des Grades	Most positions tolerate a wood-drug charge; bilateral source lr overrides it locally with published Wurzelholz.
