branch	edition	paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	completion	row_status
C_A	ZL3b	f107r|f107r.8-f107r.12	M	f107r.10:9	chey	prüfe	f107r.10:3	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f107r.10:4;UNREAD_BETWEEN:f107r.10:5;UNREAD_BETWEEN:f107r.10:7;UNREAD_BETWEEN:f107r.10:8			29	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	M	f107r.12:2	chol	trocken	f107r.11:11	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107r.11:12;IMPLICIT_SUBJECT_CONTINUATION			46	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	M	f107r.12:3	chol	trocken	f107r.11:11	okaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107r.11:12;IMPLICIT_SUBJECT_CONTINUATION			47	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	B	f107v.32:9	qokam	erwärme	f107v.32:5	otaiin		LOCAL_LEFT	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8			8	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	B	f107v.33:2	chol	trocken	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;IMPLICIT_SUBJECT_CONTINUATION			10	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	B	f107v.34:2	chey	prüfe	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;UNREAD_BETWEEN:f107v.33:3;UNREAD_BETWEEN:f107v.33:4;UNREAD_BETWEEN:f107v.33:6;UNREAD_BETWEEN:f107v.33:7;UNREAD_BETWEEN:f107v.33:8;UNREAD_BETWEEN:f107v.33:11;UNREAD_BETWEEN:f107v.34:1;IMPLICIT_SUBJECT_CONTINUATION			21	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	B	f107v.34:6	sheey	benetze	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;UNREAD_BETWEEN:f107v.33:3;UNREAD_BETWEEN:f107v.33:4;UNREAD_BETWEEN:f107v.33:6;UNREAD_BETWEEN:f107v.33:7;UNREAD_BETWEEN:f107v.33:8;UNREAD_BETWEEN:f107v.33:11;UNREAD_BETWEEN:f107v.34:1;UNREAD_BETWEEN:f107v.34:3;UNREAD_BETWEEN:f107v.34:4;UNREAD_BETWEEN:f107v.34:5;IMPLICIT_SUBJECT_CONTINUATION			25	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	J	f107v.32:9	qokam	erwärme	f107v.32:5	otaiin		LOCAL_LEFT	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8			8	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	J	f107v.33:2	chol	trocken	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;IMPLICIT_SUBJECT_CONTINUATION			10	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	J	f107v.34:2	chey	prüfe	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;UNREAD_BETWEEN:f107v.33:3;UNREAD_BETWEEN:f107v.33:4;UNREAD_BETWEEN:f107v.33:6;UNREAD_BETWEEN:f107v.33:7;UNREAD_BETWEEN:f107v.33:8;UNREAD_BETWEEN:f107v.33:11;UNREAD_BETWEEN:f107v.34:1;IMPLICIT_SUBJECT_CONTINUATION			21	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	J	f107v.34:6	sheey	benetze	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;UNREAD_BETWEEN:f107v.33:3;UNREAD_BETWEEN:f107v.33:4;UNREAD_BETWEEN:f107v.33:6;UNREAD_BETWEEN:f107v.33:7;UNREAD_BETWEEN:f107v.33:8;UNREAD_BETWEEN:f107v.33:11;UNREAD_BETWEEN:f107v.34:1;UNREAD_BETWEEN:f107v.34:3;UNREAD_BETWEEN:f107v.34:4;UNREAD_BETWEEN:f107v.34:5;IMPLICIT_SUBJECT_CONTINUATION			25	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	M	f107v.32:9	qokam	erwärme	f107v.32:5	otaiin		LOCAL_LEFT	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8			8	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	M	f107v.33:2	chol	trocken	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;IMPLICIT_SUBJECT_CONTINUATION			10	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	M	f107v.34:2	chey	prüfe	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;UNREAD_BETWEEN:f107v.33:3;UNREAD_BETWEEN:f107v.33:4;UNREAD_BETWEEN:f107v.33:6;UNREAD_BETWEEN:f107v.33:7;UNREAD_BETWEEN:f107v.33:8;UNREAD_BETWEEN:f107v.33:11;UNREAD_BETWEEN:f107v.34:1;IMPLICIT_SUBJECT_CONTINUATION			21	recorded
C_A	ZL3b	f107v|f107v.32-f107v.34	M	f107v.34:6	sheey	benetze	f107v.32:5	otaiin		PARAGRAPH_CARRY	UNREAD_BETWEEN:f107v.32:6;UNREAD_BETWEEN:f107v.32:7;UNREAD_BETWEEN:f107v.32:8;UNREAD_BETWEEN:f107v.33:1;UNREAD_BETWEEN:f107v.33:3;UNREAD_BETWEEN:f107v.33:4;UNREAD_BETWEEN:f107v.33:6;UNREAD_BETWEEN:f107v.33:7;UNREAD_BETWEEN:f107v.33:8;UNREAD_BETWEEN:f107v.33:11;UNREAD_BETWEEN:f107v.34:1;UNREAD_BETWEEN:f107v.34:3;UNREAD_BETWEEN:f107v.34:4;UNREAD_BETWEEN:f107v.34:5;IMPLICIT_SUBJECT_CONTINUATION			25	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.6:3	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			2	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.7:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			14	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.7:4	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			16	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.7:6	chol	trocken				MISSING	MISSING_PATIENT			18	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.8:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			31	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.9:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			42	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.10:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			55	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.11:10	chey	prüfe				MISSING	MISSING_PATIENT			70	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.13:12	chey	prüfe	f111r.13:7	chr		LOCAL_LEFT	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11			95	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.14:7	oteedy	kühle vollständig	f111r.13:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11;UNREAD_BETWEEN:f111r.13:13;UNREAD_BETWEEN:f111r.13:14;UNREAD_BETWEEN:f111r.14:1;UNREAD_BETWEEN:f111r.14:2;UNREAD_BETWEEN:f111r.14:3;UNREAD_BETWEEN:f111r.14:4;UNREAD_BETWEEN:f111r.14:6;IMPLICIT_SUBJECT_CONTINUATION			104	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.15:3	sheey	benetze	f111r.13:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11;UNREAD_BETWEEN:f111r.13:13;UNREAD_BETWEEN:f111r.13:14;UNREAD_BETWEEN:f111r.14:1;UNREAD_BETWEEN:f111r.14:2;UNREAD_BETWEEN:f111r.14:3;UNREAD_BETWEEN:f111r.14:4;UNREAD_BETWEEN:f111r.14:6;UNREAD_BETWEEN:f111r.14:8;UNREAD_BETWEEN:f111r.14:9;UNREAD_BETWEEN:f111r.14:10;UNREAD_BETWEEN:f111r.14:11;UNREAD_BETWEEN:f111r.14:12;UNREAD_BETWEEN:f111r.15:1;IMPLICIT_SUBJECT_CONTINUATION			112	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.15:6	oteedy	kühle vollständig	f111r.13:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11;UNREAD_BETWEEN:f111r.13:13;UNREAD_BETWEEN:f111r.13:14;UNREAD_BETWEEN:f111r.14:1;UNREAD_BETWEEN:f111r.14:2;UNREAD_BETWEEN:f111r.14:3;UNREAD_BETWEEN:f111r.14:4;UNREAD_BETWEEN:f111r.14:6;UNREAD_BETWEEN:f111r.14:8;UNREAD_BETWEEN:f111r.14:9;UNREAD_BETWEEN:f111r.14:10;UNREAD_BETWEEN:f111r.14:11;UNREAD_BETWEEN:f111r.14:12;UNREAD_BETWEEN:f111r.15:1;UNREAD_BETWEEN:f111r.15:4;UNREAD_BETWEEN:f111r.15:5;IMPLICIT_SUBJECT_CONTINUATION			115	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.15:7	chey	prüfe	f111r.15:9	oteol		LOCAL_RIGHT				118	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.17:6	qokeey	erhitze anhaltend	f111r.15:9	oteol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.15:10;UNREAD_BETWEEN:f111r.15:11;UNREAD_BETWEEN:f111r.15:12;UNREAD_BETWEEN:f111r.16:1;UNREAD_BETWEEN:f111r.16:2;UNREAD_BETWEEN:f111r.16:3;UNREAD_BETWEEN:f111r.16:4;UNREAD_BETWEEN:f111r.16:5;UNREAD_BETWEEN:f111r.16:6;UNREAD_BETWEEN:f111r.16:7;UNREAD_BETWEEN:f111r.16:8;UNREAD_BETWEEN:f111r.16:9;UNREAD_BETWEEN:f111r.16:10;UNREAD_BETWEEN:f111r.16:11;UNREAD_BETWEEN:f111r.17:1;UNREAD_BETWEEN:f111r.17:2;UNREAD_BETWEEN:f111r.17:3;UNREAD_BETWEEN:f111r.17:5;IMPLICIT_SUBJECT_CONTINUATION			138	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.17:7	chey	prüfe	f111r.17:12	otam		LOCAL_RIGHT	UNREAD_BETWEEN:f111r.17:8;UNREAD_BETWEEN:f111r.17:9;UNREAD_BETWEEN:f111r.17:10;UNREAD_BETWEEN:f111r.17:11			144	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.18:5	qokeey	erhitze anhaltend	f111r.17:12	otam		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.18:2;UNREAD_BETWEEN:f111r.18:3;UNREAD_BETWEEN:f111r.18:4;IMPLICIT_SUBJECT_CONTINUATION			149	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.18:6	chey	prüfe	f111r.18:10	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f111r.18:7;UNREAD_BETWEEN:f111r.18:8;UNREAD_BETWEEN:f111r.18:9			154	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.20:1	qokeey	erhitze anhaltend	f111r.18:10	cheol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.18:11;UNREAD_BETWEEN:f111r.18:12;UNREAD_BETWEEN:f111r.19:1;UNREAD_BETWEEN:f111r.19:2;UNREAD_BETWEEN:f111r.19:3;UNREAD_BETWEEN:f111r.19:4;UNREAD_BETWEEN:f111r.19:5;UNREAD_BETWEEN:f111r.19:6;UNREAD_BETWEEN:f111r.19:7;UNREAD_BETWEEN:f111r.19:8;UNREAD_BETWEEN:f111r.19:9;UNREAD_BETWEEN:f111r.19:10;UNREAD_BETWEEN:f111r.19:11;UNREAD_BETWEEN:f111r.19:12;IMPLICIT_SUBJECT_CONTINUATION			169	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.20:2	qokeey	erhitze anhaltend	f111r.20:6	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f111r.20:3;UNREAD_BETWEEN:f111r.20:4;UNREAD_BETWEEN:f111r.20:5			174	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.20:10	okeey	erwärme vorsichtig	f111r.20:6	cheol		LOCAL_LEFT	UNREAD_BETWEEN:f111r.20:7;UNREAD_BETWEEN:f111r.20:8;UNREAD_BETWEEN:f111r.20:9			178	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.21:10	chey	prüfe	f111r.21:13	cheo		LOCAL_RIGHT	UNREAD_BETWEEN:f111r.21:11;UNREAD_BETWEEN:f111r.21:12			195	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.22:8	qo	nimm	f111r.21:13	cheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.21:15;UNREAD_BETWEEN:f111r.21:18;UNREAD_BETWEEN:f111r.21:19;UNREAD_BETWEEN:f111r.22:1;UNREAD_BETWEEN:f111r.22:2;UNREAD_BETWEEN:f111r.22:3;UNREAD_BETWEEN:f111r.22:5;UNREAD_BETWEEN:f111r.22:6;IMPLICIT_SUBJECT_CONTINUATION			209	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.22:10	qo	nimm	f111r.21:13	cheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.21:15;UNREAD_BETWEEN:f111r.21:18;UNREAD_BETWEEN:f111r.21:19;UNREAD_BETWEEN:f111r.22:1;UNREAD_BETWEEN:f111r.22:2;UNREAD_BETWEEN:f111r.22:3;UNREAD_BETWEEN:f111r.22:5;UNREAD_BETWEEN:f111r.22:6;IMPLICIT_SUBJECT_CONTINUATION			211	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.22:12	qokeor	erhitze den Auszug	f111r.21:13	cheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.21:15;UNREAD_BETWEEN:f111r.21:18;UNREAD_BETWEEN:f111r.21:19;UNREAD_BETWEEN:f111r.22:1;UNREAD_BETWEEN:f111r.22:2;UNREAD_BETWEEN:f111r.22:3;UNREAD_BETWEEN:f111r.22:5;UNREAD_BETWEEN:f111r.22:6;UNREAD_BETWEEN:f111r.22:11;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			213	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.22:13	okeey	erwärme vorsichtig	f111r.21:13	cheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.21:15;UNREAD_BETWEEN:f111r.21:18;UNREAD_BETWEEN:f111r.21:19;UNREAD_BETWEEN:f111r.22:1;UNREAD_BETWEEN:f111r.22:2;UNREAD_BETWEEN:f111r.22:3;UNREAD_BETWEEN:f111r.22:5;UNREAD_BETWEEN:f111r.22:6;UNREAD_BETWEEN:f111r.22:11;IMPLICIT_SUBJECT_CONTINUATION			214	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.23:5	qokeey	erhitze anhaltend	f111r.21:13	cheo		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.21:15;UNREAD_BETWEEN:f111r.21:18;UNREAD_BETWEEN:f111r.21:19;UNREAD_BETWEEN:f111r.22:1;UNREAD_BETWEEN:f111r.22:2;UNREAD_BETWEEN:f111r.22:3;UNREAD_BETWEEN:f111r.22:5;UNREAD_BETWEEN:f111r.22:6;UNREAD_BETWEEN:f111r.22:11;UNREAD_BETWEEN:f111r.22:14;UNREAD_BETWEEN:f111r.22:15;UNREAD_BETWEEN:f111r.22:16;UNREAD_BETWEEN:f111r.23:1;UNREAD_BETWEEN:f111r.23:2;UNREAD_BETWEEN:f111r.23:3;UNREAD_BETWEEN:f111r.23:4;IMPLICIT_SUBJECT_CONTINUATION			222	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.24:6	okeey	erwärme vorsichtig	f111r.24:9	char		LOCAL_RIGHT	UNREAD_BETWEEN:f111r.24:7;UNREAD_BETWEEN:f111r.24:8			236	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.25:5	qokeey	erhitze anhaltend	f111r.24:9	char		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.24:10;UNREAD_BETWEEN:f111r.24:11;UNREAD_BETWEEN:f111r.24:12;UNREAD_BETWEEN:f111r.25:1;UNREAD_BETWEEN:f111r.25:2;UNREAD_BETWEEN:f111r.25:3;UNREAD_BETWEEN:f111r.25:4;IMPLICIT_SUBJECT_CONTINUATION			244	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.25:6	qokeeo	UNCONFIRMED_ROLE_ONLY	f111r.25:14	chody		LOCAL_RIGHT	UNREAD_BETWEEN:f111r.25:8;UNREAD_BETWEEN:f111r.25:9;UNREAD_BETWEEN:f111r.25:10;UNREAD_BETWEEN:f111r.25:11			253	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.26:7	ykeey	erwärme erneut	f111r.25:14	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.26:1;UNREAD_BETWEEN:f111r.26:2;UNREAD_BETWEEN:f111r.26:3;UNREAD_BETWEEN:f111r.26:4;UNREAD_BETWEEN:f111r.26:5;UNREAD_BETWEEN:f111r.26:6;IMPLICIT_SUBJECT_CONTINUATION			260	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.27:3	qokeey	erhitze anhaltend	f111r.25:14	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.26:1;UNREAD_BETWEEN:f111r.26:2;UNREAD_BETWEEN:f111r.26:3;UNREAD_BETWEEN:f111r.26:4;UNREAD_BETWEEN:f111r.26:5;UNREAD_BETWEEN:f111r.26:6;UNREAD_BETWEEN:f111r.26:8;UNREAD_BETWEEN:f111r.26:9;UNREAD_BETWEEN:f111r.26:10;UNREAD_BETWEEN:f111r.26:11;UNREAD_BETWEEN:f111r.26:12;UNREAD_BETWEEN:f111r.27:2;IMPLICIT_SUBJECT_CONTINUATION			268	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.28:6	shekeey	weiche ein	f111r.25:14	chody		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.26:1;UNREAD_BETWEEN:f111r.26:2;UNREAD_BETWEEN:f111r.26:3;UNREAD_BETWEEN:f111r.26:4;UNREAD_BETWEEN:f111r.26:5;UNREAD_BETWEEN:f111r.26:6;UNREAD_BETWEEN:f111r.26:8;UNREAD_BETWEEN:f111r.26:9;UNREAD_BETWEEN:f111r.26:10;UNREAD_BETWEEN:f111r.26:11;UNREAD_BETWEEN:f111r.26:12;UNREAD_BETWEEN:f111r.27:2;UNREAD_BETWEEN:f111r.27:4;UNREAD_BETWEEN:f111r.27:5;UNREAD_BETWEEN:f111r.27:6;UNREAD_BETWEEN:f111r.27:7;UNREAD_BETWEEN:f111r.27:8;UNREAD_BETWEEN:f111r.27:10;UNREAD_BETWEEN:f111r.27:11;UNREAD_BETWEEN:f111r.27:12;UNREAD_BETWEEN:f111r.28:1;UNREAD_BETWEEN:f111r.28:2;UNREAD_BETWEEN:f111r.28:3;UNREAD_BETWEEN:f111r.28:4;UNREAD_BETWEEN:f111r.28:5;IMPLICIT_SUBJECT_CONTINUATION			283	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.29:5	chey	prüfe	f111r.29:7	chr		LOCAL_RIGHT	UNREAD_BETWEEN:f111r.29:6			296	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.30:6	chkeey	zerreibe vollständig	f111r.29:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.29:10;UNREAD_BETWEEN:f111r.29:11;UNREAD_BETWEEN:f111r.29:13;UNREAD_BETWEEN:f111r.30:1;UNREAD_BETWEEN:f111r.30:2;UNREAD_BETWEEN:f111r.30:3;UNREAD_BETWEEN:f111r.30:4;IMPLICIT_SUBJECT_CONTINUATION			308	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.30:10	qokeey	erhitze anhaltend	f111r.29:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.29:10;UNREAD_BETWEEN:f111r.29:11;UNREAD_BETWEEN:f111r.29:13;UNREAD_BETWEEN:f111r.30:1;UNREAD_BETWEEN:f111r.30:2;UNREAD_BETWEEN:f111r.30:3;UNREAD_BETWEEN:f111r.30:4;UNREAD_BETWEEN:f111r.30:7;UNREAD_BETWEEN:f111r.30:9;IMPLICIT_SUBJECT_CONTINUATION			312	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.31:5	qokeey	erhitze anhaltend	f111r.29:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.29:10;UNREAD_BETWEEN:f111r.29:11;UNREAD_BETWEEN:f111r.29:13;UNREAD_BETWEEN:f111r.30:1;UNREAD_BETWEEN:f111r.30:2;UNREAD_BETWEEN:f111r.30:3;UNREAD_BETWEEN:f111r.30:4;UNREAD_BETWEEN:f111r.30:7;UNREAD_BETWEEN:f111r.30:9;UNREAD_BETWEEN:f111r.30:11;UNREAD_BETWEEN:f111r.31:1;UNREAD_BETWEEN:f111r.31:2;UNREAD_BETWEEN:f111r.31:3;UNREAD_BETWEEN:f111r.31:4;IMPLICIT_SUBJECT_CONTINUATION			318	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	B	f111r.32:2	qokeeo	UNCONFIRMED_ROLE_ONLY	f111r.29:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.29:10;UNREAD_BETWEEN:f111r.29:11;UNREAD_BETWEEN:f111r.29:13;UNREAD_BETWEEN:f111r.30:1;UNREAD_BETWEEN:f111r.30:2;UNREAD_BETWEEN:f111r.30:3;UNREAD_BETWEEN:f111r.30:4;UNREAD_BETWEEN:f111r.30:7;UNREAD_BETWEEN:f111r.30:9;UNREAD_BETWEEN:f111r.30:11;UNREAD_BETWEEN:f111r.31:1;UNREAD_BETWEEN:f111r.31:2;UNREAD_BETWEEN:f111r.31:3;UNREAD_BETWEEN:f111r.31:4;UNREAD_BETWEEN:f111r.31:6;UNREAD_BETWEEN:f111r.31:7;UNREAD_BETWEEN:f111r.31:8;UNREAD_BETWEEN:f111r.32:1;IMPLICIT_SUBJECT_CONTINUATION			323	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.6:3	qoky	erwärme mäßig				MISSING	MISSING_PATIENT			2	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.7:2	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			14	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.7:4	oteedy	kühle vollständig				MISSING	MISSING_PATIENT			16	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.7:6	chol	trocken				MISSING	MISSING_PATIENT			18	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.8:6	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			31	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.9:5	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			42	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.10:7	qokeey	erhitze anhaltend				MISSING	MISSING_PATIENT			55	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.11:10	chey	prüfe				MISSING	MISSING_PATIENT			70	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.13:12	chey	prüfe	f111r.13:7	chr		LOCAL_LEFT	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11			95	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.14:7	oteedy	kühle vollständig	f111r.13:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11;UNREAD_BETWEEN:f111r.13:13;UNREAD_BETWEEN:f111r.13:14;UNREAD_BETWEEN:f111r.14:1;UNREAD_BETWEEN:f111r.14:2;UNREAD_BETWEEN:f111r.14:3;UNREAD_BETWEEN:f111r.14:4;UNREAD_BETWEEN:f111r.14:6;IMPLICIT_SUBJECT_CONTINUATION			104	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.15:3	sheey	benetze	f111r.13:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11;UNREAD_BETWEEN:f111r.13:13;UNREAD_BETWEEN:f111r.13:14;UNREAD_BETWEEN:f111r.14:1;UNREAD_BETWEEN:f111r.14:2;UNREAD_BETWEEN:f111r.14:3;UNREAD_BETWEEN:f111r.14:4;UNREAD_BETWEEN:f111r.14:6;UNREAD_BETWEEN:f111r.14:8;UNREAD_BETWEEN:f111r.14:9;UNREAD_BETWEEN:f111r.14:10;UNREAD_BETWEEN:f111r.14:11;UNREAD_BETWEEN:f111r.14:12;UNREAD_BETWEEN:f111r.15:1;IMPLICIT_SUBJECT_CONTINUATION			112	recorded
C_A	ZL3b	f111r|f111r.6-f111r.35	J	f111r.15:6	oteedy	kühle vollständig	f111r.13:7	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f111r.13:10;UNREAD_BETWEEN:f111r.13:11;UNREAD_BETWEEN:f111r.13:13;UNREAD_BETWEEN:f111r.13:14;UNREAD_BETWEEN:f111r.14:1;UNREAD_BETWEEN:f111r.14:2;UNREAD_BETWEEN:f111r.14:3;UNREAD_BETWEEN:f111r.14:4;UNREAD_BETWEEN:f111r.14:6;UNREAD_BETWEEN:f111r.14:8;UNREAD_BETWEEN:f111r.14:9;UNREAD_BETWEEN:f111r.14:10;UNREAD_BETWEEN:f111r.14:11;UNREAD_BETWEEN:f111r.14:12;UNREAD_BETWEEN:f111r.15:1;UNREAD_BETWEEN:f111r.15:4;UNREAD_BETWEEN:f111r.15:5;IMPLICIT_SUBJECT_CONTINUATION			115	recorded
