group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	local_formal_role	iatromedical_local_text	practical_local_text	orientation_status	f68_f69_mapping	semantic_ceiling
226	A2	f68r1	f68r1.12	1	A2:G036	chocfhy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S04; externer Picatrix-Vergleichsname: Aldebatam; dort überlieferte Operationsklasse: Bauten, Quellen oder Trennung.	Gezeichnete Ortsadresse f68r1.12 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
227	A2	f68r1	f68r1.13	1	A2:G037	octhey	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S05; externer Picatrix-Vergleichsname: Altintas; dort überlieferte Operationsklasse: Lernen, Reise oder Bau verbessern.	Gezeichnete Ortsadresse f68r1.13 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
228	A2	f68r1	f68r1.14	1	A2:G038	otshey	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S06; externer Picatrix-Vergleichsname: Achaia; dort überlieferte Operationsklasse: Ernte oder Arzneiwirkung hemmen.	Gezeichnete Ortsadresse f68r1.14 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
229	A2	f68r1	f68r1.15	1	A2:G039	otydy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S07; externer Picatrix-Vergleichsname: Aldira; dort überlieferte Operationsklasse: Handel, Ernte oder sichere Schifffahrt.	Gezeichnete Ortsadresse f68r1.15 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
230	A2	f68r1	f68r1.16	1	A2:G040	okear	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S08; externer Picatrix-Vergleichsname: Anathea; dort überlieferte Operationsklasse: Freundschaft, Reise oder Verwahrung.	Gezeichnete Ortsadresse f68r1.16 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
231	A2	f68r1	f68r1.17	1	A2:G041	cphocthy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S09; externer Picatrix-Vergleichsname: Atraff; dort überlieferte Operationsklasse: Streit, Schaden oder Abwehr.	Gezeichnete Ortsadresse f68r1.17 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
232	A2	f68r1	f68r1.18	1	A2:G042	ytchody	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S10; externer Picatrix-Vergleichsname: Algebhal; dort überlieferte Operationsklasse: Ehe, Gebäude oder Beistand.	Gezeichnete Ortsadresse f68r1.18 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
233	A2	f68r1	f68r1.19	1	A2:G043	otys	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S11; externer Picatrix-Vergleichsname: Ozobea; dort überlieferte Operationsklasse: Befreiung, Handel oder festen Bau.	Gezeichnete Ortsadresse f68r1.19 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
234	A2	f68r1	f68r1.20	1	A2:G044	olor	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S12; externer Picatrix-Vergleichsname: Acarfa; dort überlieferte Operationsklasse: Pflanzen, Besitz oder Schifffahrt.	Gezeichnete Ortsadresse f68r1.20 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
235	A2	f68r1	f68r1.21	1	A2:G045	ockhy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S13; externer Picatrix-Vergleichsname: Alahuc; dort überlieferte Operationsklasse: Handel, Saat, Reise oder Bau.	Gezeichnete Ortsadresse f68r1.21 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
236	A2	f68r1	f68r1.22	1	A2:G046	ofcheor	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S14; externer Picatrix-Vergleichsname: Acimech; dort überlieferte Operationsklasse: Kranke heilen, Reise oder Freundschaft.	Gezeichnete Ortsadresse f68r1.22 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
237	A2	f68r1	f68r1.23	1	A2:G047	otchdy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S15; externer Picatrix-Vergleichsname: Algafra; dort überlieferte Operationsklasse: Brunnen, Schatzsuche oder Trennung.	Gezeichnete Ortsadresse f68r1.23 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
238	A2	f68r1	f68r1.24	1	A2:G048	otykchs	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S16; externer Picatrix-Vergleichsname: Aculine; dort überlieferte Operationsklasse: Befreiung oder Zwietracht.	Gezeichnete Ortsadresse f68r1.24 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
239	A2	f68r1	f68r1.25	1	A2:G049	otol	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S17; externer Picatrix-Vergleichsname: Alichil; dort überlieferte Operationsklasse: dauerhafte Freundschaft, Bau oder Schifffahrt.	Gezeichnete Ortsadresse f68r1.25 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
240	A2	f68r1	f68r1.26	1	A2:G050	otor	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S18; externer Picatrix-Vergleichsname: Alcalb; dort überlieferte Operationsklasse: Bau, Befreiung oder Streit.	Gezeichnete Ortsadresse f68r1.26 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
241	A2	f68r1	f68r1.27	1	A2:G051	oiinar	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S19; externer Picatrix-Vergleichsname: Exaula; dort überlieferte Operationsklasse: Krieg, Ernte, Reise oder Gefangenschaft.	Gezeichnete Ortsadresse f68r1.27 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
242	A2	f68r1	f68r1.28	1	A2:G052	okoldy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S20; externer Picatrix-Vergleichsname: Nahaym; dort überlieferte Operationsklasse: Tiere zähmen, Rückkehr oder Versammlung.	Gezeichnete Ortsadresse f68r1.28 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
243	A2	f68r1	f68r1.29	1	A2:G053	ykchdy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S21; externer Picatrix-Vergleichsname: Elbelda; dort überlieferte Operationsklasse: Bau, Ernte, Reise oder Trennung.	Gezeichnete Ortsadresse f68r1.29 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
244	A2	f68r1	f68r1.30	1	A2:G054	oeeody	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S22; externer Picatrix-Vergleichsname: Cadaldeba; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	Gezeichnete Ortsadresse f68r1.30 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
245	A2	f68r1	f68r1.31	1	A2:G055	ocphy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S23; externer Picatrix-Vergleichsname: Cacidebehah; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	Gezeichnete Ortsadresse f68r1.31 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
246	A2	f68r1	f68r1.32	1	A2:G056	okeeodal	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S24; externer Picatrix-Vergleichsname: Zazedahot; dort überlieferte Operationsklasse: Handel, Ehe oder Sieg.	Gezeichnete Ortsadresse f68r1.32 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
247	A2	f68r1	f68r1.33	1	A2:G057	okshor	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S25; externer Picatrix-Vergleichsname: Cadalhacia; dort überlieferte Operationsklasse: Körperglied binden, Streit oder Bau.	Gezeichnete Ortsadresse f68r1.33 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
248	A2	f68r1	f68r1.34	1	A2:G058	osdaiin	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S26; externer Picatrix-Vergleichsname: Almiquidam; dort überlieferte Operationsklasse: Liebe, Reise oder festen Bau.	Gezeichnete Ortsadresse f68r1.34 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
249	A2	f68r1	f68r1.35	1	A2:G059	otochedy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S27; externer Picatrix-Vergleichsname: Algrafaium; dort überlieferte Operationsklasse: Krankheit heilen, Handel oder Gefahr.	Gezeichnete Ortsadresse f68r1.35 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
250	A2	f68r1	f68r1.36	1	A2:G060	dolchedy	SPATIAL_ADDRESS_LABEL	[LOKALER EXEMPLARTEXT 1/1; KEINE KARTENGLOSSE] Räumliche Stelle S28; externer Picatrix-Vergleichsname: Arexe; dort überlieferte Operationsklasse: Ernte, Reise, Frieden oder Gefangenschaft.	Gezeichnete Ortsadresse f68r1.36 nach Bildlage aufsuchen und ihr lokales Label bewahren	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
251	A2	f68r1	f68r1.37	1	A2:G061	oky	CENTRAL_LEGEND_FRAGMENT	[LOKALER EXEMPLARTEXT 1/5; KEINE KARTENGLOSSE] Der Mond besitzt	Zentrallegende Fragment 01 lesen; keine Umlaufrichtung erzeugen	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
252	A2	f68r1	f68r1.37	2	A2:G062	okchdy	CENTRAL_LEGEND_FRAGMENT	[LOKALER EXEMPLARTEXT 2/5; KEINE KARTENGLOSSE] in dieser lokalen	Zentrallegende Fragment 02 lesen; keine Umlaufrichtung erzeugen	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
253	A2	f68r1	f68r1.37	3	A2:G063	okardy	CENTRAL_LEGEND_FRAGMENT	[LOKALER EXEMPLARTEXT 3/5; KEINE KARTENGLOSSE] Editionswelt einen vollständigen	Zentrallegende Fragment 03 lesen; keine Umlaufrichtung erzeugen	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
254	A2	f68r1	f68r1.37	4	A2:G064	qear	CENTRAL_LEGEND_FRAGMENT	[LOKALER EXEMPLARTEXT 4/5; KEINE KARTENGLOSSE] Kreis aus achtundzwanzig	Zentrallegende Fragment 04 lesen; keine Umlaufrichtung erzeugen	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
255	A2	f68r1	f68r1.37	5	A2:G065	oygy	CENTRAL_LEGEND_FRAGMENT	[LOKALER EXEMPLARTEXT 5/5; KEINE KARTENGLOSSE] räumlichen Häusern.	Zentrallegende Fragment 05 lesen; keine Umlaufrichtung erzeugen	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
256	A3	f69v	f69v.1	1	A3:G001	dair	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 1/40; KEINE KARTENGLOSSE] Rubrik der	Regelband 1, Fragment 01: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
257	A3	f69v	f69v.1	2	A3:G002	cheyky	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 2/40; KEINE KARTENGLOSSE] achtundzwanzig Wahlstellen.	Regelband 1, Fragment 02: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
258	A3	f69v	f69v.1	3	A3:G003	otaza	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 3/40; KEINE KARTENGLOSSE] Nimm zuerst	Regelband 1, Fragment 03: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
259	A3	f69v	f69v.1	4	A3:G004	sar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 4/40; KEINE KARTENGLOSSE] den bekannten	Regelband 1, Fragment 04: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
260	A3	f69v	f69v.1	5	A3:G005	ar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 5/40; KEINE KARTENGLOSSE] Mondort oder	Regelband 1, Fragment 05: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
261	A3	f69v	f69v.1	6	A3:G006	chykar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 6/40; KEINE KARTENGLOSSE] die im	Regelband 1, Fragment 06: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
262	A3	f69v	f69v.1	7	A3:G007	okoirsh	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 7/40; KEINE KARTENGLOSSE] Kalender gelernte	Regelband 1, Fragment 07: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
263	A3	f69v	f69v.1	8	A3:G008	ar	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 8/40; KEINE KARTENGLOSSE] laufende	Regelband 1, Fragment 08: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
264	A3	f69v	f69v.1	9	A3:G009	chetody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 9/40; KEINE KARTENGLOSSE] Stelle.	Regelband 1, Fragment 09: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
265	A3	f69v	f69v.1	10	A3:G010	okeeos	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 10/40; KEINE KARTENGLOSSE] Prüfe	Regelband 1, Fragment 10: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
266	A3	f69v	f69v.1	11	A3:G011	o	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 11/40; KEINE KARTENGLOSSE] dann	Regelband 1, Fragment 11: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
267	A3	f69v	f69v.1	12	A3:G012	tey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 12/40; KEINE KARTENGLOSSE] die	Regelband 1, Fragment 12: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
268	A3	f69v	f69v.1	13	A3:G013	otokeeey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 13/40; KEINE KARTENGLOSSE] Kräfte	Regelband 1, Fragment 13: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
269	A3	f69v	f69v.1	14	A3:G014	okeeody	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 14/40; KEINE KARTENGLOSSE] des	Regelband 1, Fragment 14: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
270	A3	f69v	f69v.1	15	A3:G015	okeey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 15/40; KEINE KARTENGLOSSE] Kranken,	Regelband 1, Fragment 15: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
271	A3	f69v	f69v.1	16	A3:G016	doiir	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 16/40; KEINE KARTENGLOSSE] die	Regelband 1, Fragment 16: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
272	A3	f69v	f69v.1	17	A3:G017	teeo	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 17/40; KEINE KARTENGLOSSE] Art	Regelband 1, Fragment 17: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
273	A3	f69v	f69v.1	18	A3:G018	y	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 18/40; KEINE KARTENGLOSSE] des	Regelband 1, Fragment 18: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
274	A3	f69v	f69v.1	19	A3:G019	chey	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 19/40; KEINE KARTENGLOSSE] Eingriffs	Regelband 1, Fragment 19: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
275	A3	f69v	f69v.1	20	A3:G020	ot	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 20/40; KEINE KARTENGLOSSE] und	Regelband 1, Fragment 20: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
276	A3	f69v	f69v.1	21	A3:G021	y	SCHEDULE_HEADER_FRAGMENT	[LOKALER EXEMPLARTEXT 21/40; KEINE KARTENGLOSSE] den	Regelband 1, Fragment 21: Konsultationsmodus lesen; Inhalt opak halten	TRANSCRIPTION_R01_EQUALS_SOURCE_LOCUS_4; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	PAGE_LOCAL_EXEMPLAR_NOT_WORD_OR_PROSE_CARD
