unified_group_id	unified_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_local_locus	opaque_exact_or_local_id	surface_display_only	formal_layer	working_mnemonic_or_UNKNOWN_EXEMPLAR	parser_or_layout_role	iatromedical_local_exemplar	practical_local_exemplar	terminal_field_line_layer	state_contract	domain_selection	complete_source_recovery_without_exemplar	formal_roundtrip	semantic_contract
U0041	41	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	P:bdad9f9ea8b80f141496	cfhy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:durch ein feines Tuch wringen]	LOCAL[Blütenköpfe und Blätter in zwei Schalen sortieren]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0042	42	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	P:a8af08e69edab8e54f15	shfydaiin	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:den Auszug stehen lassen]	LOCAL[Krautfraktion quetschen und in Wasser mazerieren]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0043	43	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	P:deb377381ceaf55ea310	cphy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:nochmals seihen]	LOCAL[Auszug zuerst grob, dann durch Tuch seihen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0044	44	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	P:b5df9126607030b95175	shey	OPAQUE_EXACT_CARD|NONE	KLAR?	STATE_GATE	[CARD:KLAR?] [EXEMPLAR:bis zum örtlich geprüften klaren Zustand]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL[Klarheitszustand des Filtrats H3-P01 prüfen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0045	45	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	P:2e2027b1951d79911e24	tchody	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[FORMAL:CLOSE; keine Wortbedeutung] [GENRE:abkühlen lassen]	LOCAL[klares Filtrat absetzen lassen und Feld schließen]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0046	46	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F007	H3-S002	P:577c03a928d674d420d7	shoyty	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[EXEMPLAR:behalte einen Teil der frischen Blüten für die zweite Arznei zurück]	LOCAL[einen Blütenkopf als Referenzfraktion H3-R02 zurücklegen]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0047	47	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	P:d665560c8ff80799a82c	dchol	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[REGISTER:H3:I001 als erster Auszug]	LOCAL[Filtrat H3-P01 wieder aufnehmen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0048	48	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	P:b921a237be883a820352	chy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:nimm davon]	LOCAL[drei gleiche Probengläser bereitstellen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0049	49	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	P:b2812c8283c3a62438bd	kchy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:gib ihn als Trank]	LOCAL[Filtrat auf die Probengläser verteilen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0050	50	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	P:b921a237be883a820352	dy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:bei bedrücktem Gemüt und beschwerter Brust]	LOCAL[Farbton und Niederschlag je Glas vermerken]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0051	51	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	P:2f1c5e56e8f0ff459065	daiin	OPAQUE_EXACT_CARD|VORGABEPARAMETER?	MASS?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:in kleinem örtlichem Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge je Probenglas buchen]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0052	52	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	P:a48efd6c4491a046ba78	qotchy	FRAME_OT|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[EXEMPLAR:nimm die zurückbehaltenen Blüten]	LOCAL[Blattfraktion H3-R03 als neue Charge eröffnen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0053	53	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	P:322281bd391aa621f568	okchol	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:erwärme sie in Olivenöl]	LOCAL[Blätter warm in Wasser ausziehen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0054	54	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	P:e0b630cb1b5df5e7105b	cthy	OPAQUE_EXACT_CARD|NONE	BEREIT?	STATE_GATE	[CARD:BEREIT?] [EXEMPLAR:bis zum örtlichen Bereitschaftszustand]	BEREIT?=Freigabestand der aktiven Charge prüfen ; LOCAL[Arbeitsstand H3-P02 als bereit markieren]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0055	55	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	P:b921a237be883a820352	dy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:streiche das Öl äußerlich um die Lider ohne das Auge zu berühren]	LOCAL[Blattauszug und Referenzblüte getrennt verwahren]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0056	56	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	P:b5fcea1eaed06b2f2291	qokaiin	SET_STANDARD_SLOT|STANDARDSLOT_SETZEN	UNKNOWN_EXEMPLAR	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN; keine Wortbedeutung] [EXEMPLAR:setze den ersten Posten an]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[formalen Standardslot für Blattposten H4-R01 setzen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0057	57	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	P:2f1c5e56e8f0ff459065	chaiin	OPAQUE_EXACT_CARD|NONE	MASS?	PARAMETER_ASSIGN	[CARD:MASS?] [EXEMPLAR:ein örtlich vorgeschriebenes Maß]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL[Sollmenge frischer breiter Blätter buchen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0058	58	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	P:403c1592f918c8f23b88	ykain	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[IMAGE:breite Bärlauchblätter] [GENRE:zerstoße sie]	LOCAL[Blätter waschen und grob schneiden]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0059	59	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	P:d929a14ec45749b2e805	ykan	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:füge Weißwein hinzu]	LOCAL[Schnittgut in Wasser mazerieren]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0060	60	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	P:97cc9ac109148723c472	ody	OPAQUE_EXACT_CARD+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[FORMAL:CLOSE; keine Wortbedeutung] [GENRE:verschließe das Gefäß und lasse es kühl stehen]	LOCAL[erste Blattflotte absetzen lassen und Feld schließen]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0061	61	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F011	H4-S002	P:2f1c5e56e8f0ff459065	daiin	OPAQUE_EXACT_CARD|VORGABEPARAMETER?	MASS?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:miss eine Portion des Ansatzes ab]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge aus H4-P01 abteilen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0062	62	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F011	H4-S002	P:6f7ff8287eddf4da9fdb	chedy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:wringe sie durch Leinwand und lasse sie klar absetzen]	LOCAL[weichen Blattrest aus der Flotte heben]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0063	63	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F011	H4-S002	P:e026af581c99322fbd46	talam	OPAQUE_EXACT_CARD+TERMINAL_B3|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[FORMAL:CLOSE_B3; keine Wortbedeutung] [GENRE:verwahre den klaren Auszug]	LOCAL[Rest pressen, Flüssigkeit seihen und beide Fraktionen schließen]	TERMINAL|CLOSE_AND_COMMIT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0064	64	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F012	H4-S003	P:f7dc90b2c31fd341f0a4	ykaiin	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:wasche eine unreine äußere Wunde]	LOCAL[zweite Blattfraktion H4-R02 eröffnen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0065	65	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F012	H4-S003	P:807591efc3d3f7ddbfab	cheoar	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:mit dem klaren Auszug]	LOCAL[zweite Fraktion mit frischem Wasser waschen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0066	66	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F012	H4-S003	P:2c1a5fd92b9e3c762242	cheeky	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[EXEMPLAR:einmal oder nach örtlicher Vorschrift]	LOCAL[Fraktion warm mazerieren]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0067	67	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F012	H4-S003	P:1b1ffdd869fb1429ad03	oldy	LINK_ACTIVE_STATE+FRAME_O+TERMINAL|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[FORMAL:CLOSE; keine Wortbedeutung] [GENRE:beende diesen Gebrauch]	LOCAL[zweite Blattflotte H4-P03 seihen und schließen]	TERMINAL|CLOSE_AND_COMMIT>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0068	68	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F013	H4-S004	P:2f1c5e56e8f0ff459065	aiin	OPAQUE_EXACT_CARD|NONE	MASS?	PARAMETER_ASSIGN	[CARD:MASS?] [EXEMPLAR:nimm ein örtliches Maß der zurückbehaltenen Blätter]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL[Sollmenge der zweiten Flotte buchen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0069	69	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F013	H4-S004	P:308e8ea2d5d190c498e8	okal	SET_LOCAL_RELATION_SLOT|LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN_EXEMPLAR	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; keine Wortbedeutung] [EXEMPLAR:lege sie an die bezeichnete äußere Stelle]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[opaken Relationsslot für Fraktionspaar und Lagergefäß setzen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0070	70	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F013	H4-S004	P:204b04837409088c48f9	oltchy	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:erwärme sie gelinde]	LOCAL[erste und zweite Flotte nebeneinander prüfen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0071	71	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F013	H4-S004	P:7a4bb8136330ee4e6e56	or	OPAQUE_EXACT_CARD|NONE	ANSATZ?	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:H4:I002 als zweiten Ansatz führen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[zweite Flotte als aktiven Ansatz H4-P03 führen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0072	72	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F013	H4-S004	P:b921a237be883a820352	y	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:mische sie mit Honig]	LOCAL[Presskuchen und Flotten als Paarposten etikettieren]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0073	73	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.11	F013	H4-S004	P:6afeb5c9ab9f6cbdea0d	orain	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:lege den warmen Umschlag frisch auf]	LOCAL[Paarposten H4-P04 bedeckt lagern]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0074	74	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.5	F014	H5-S001	P:b9d7b6d68209a9019e7a	chochor	FRAME_O|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[IMAGE:vom rundblättrigen Sonnentau]	LOCAL[Bildbesitzer H5 als drüsiges Feuchtland-Rohlos H5-R01 eröffnen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0075	75	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.5	F014	H5-S001	P:2cc054357a929df85f64	cho	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:sammle] [IMAGE:das ganze oberirdische Kraut im feuchten Moor]	LOCAL[kleine Gesamtpflanzenprobe sammeln]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0076	76	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.5	F014	H5-S001	P:0ec6a45e2950e8e7061d	chodaly	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[EXEMPLAR:zu Beginn der Blüte]	LOCAL[feine Wurzel- und Krautfraktion trennen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0077	77	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.5	F014	H5-S001	P:2f1c5e56e8f0ff459065	daiin	OPAQUE_EXACT_CARD|VORGABEPARAMETER?	MASS?	PARAMETER_ASSIGN	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:nur ein kleines örtliches Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge der Krautfraktion buchen]	NONCLOSE|OPEN_FIELD_CUT>LINE_RESET	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0078	78	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.7	F015	H5-S001	P:2cc054357a929df85f64	sho	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:zerstoße die frischen klebrigen Blätter]	LOCAL[Krautfraktion in wenig Wasser einweichen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0079	79	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.7	F015	H5-S001	P:893c570f3fa3fce99711	kchol	OPAQUE_EXACT_CARD|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[GENRE:lege sie auf]	LOCAL[weiches Material quetschen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0080	80	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.7	F015	H5-S001	P:10488b911aae52b3b334	otchor	FRAME_OT|NONE	UNKNOWN_EXEMPLAR	EXEMPLAR_ONLY	[EXEMPLAR:eine einzelne Warze oder ein Hühnerauge]	LOCAL[klebrige Flüssigkeit als Prüfcharge H5-P01 auffangen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
U0081	81	PROSE_EXACT_JOINT_CARD	H5	f56r	f56r.7	F015	H5-S001	P:276a7c2d74d1143446f4	choky	OPAQUE_EXACT_CARD|NONE	ANWENDEN?	ACTION_APPLY	[CARD:ANWENDEN?] [EXEMPLAR:nur kurz anwenden]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL[aktive Prüfcharge H5-P01 auf Prüffläche H5-T01 einsetzen]	NONCLOSE|APPEND_FIELD>SPACE	FOUR_RECORD_LOCAL_REGISTERS	NONE;DUAL_UNRESOLVED	NO	PASS	NO_CONFIRMED_LEXEME;NO_PAGE_HOST_OR_COMPONENT_MEANING;LOCAL_DUAL_TEXT_NOT_CARD_VALUE
