global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_role	working_mnemonic	iatromedical_text	practical_text	source_recovery_without_exemplar
91	PROSE	f56r	H5	f56r.13	9ad66e67803a12e745de	okchy	EXEMPLAR_ONLY	UNKNOWN	[GENRE:setze daraus einen schwachen Auszug an]	LOCAL[getrocknete Blattfraktion H5-R03 wieder aufnehmen]	NO_FULL_SOURCE_RECOVERY
92	PROSE	f56r	H5	f56r.13	087a47b5423438cd6b6a	chokcheo	EXEMPLAR_ONLY	UNKNOWN	[GENRE:mit mildem Wein]	LOCAL[Lagerfach H5-T04 zuweisen]	NO_FULL_SOURCE_RECOVERY
93	PROSE	f56r	H5	f56r.13	75a523fcf039b006f97b	kchal	EXEMPLAR_ONLY	UNKNOWN	[GENRE:seihe ihn durch ein Tuch]	LOCAL[Fraktion trocken im Lagerfach verwahren]	NO_FULL_SOURCE_RECOVERY
94	PROSE	f56r	H5	f56r.18	2cc054357a929df85f64	sho	EXEMPLAR_ONLY	UNKNOWN	[GENRE:füge Honig hinzu]	LOCAL[frischen Pflanzenrest H5-R04 als neue Arbeitscharge einführen]	NO_FULL_SOURCE_RECOVERY
95	PROSE	f56r	H5	f56r.18	9ad66e67803a12e745de	chokchy	EXEMPLAR_ONLY	UNKNOWN	[GENRE:erwärme gelinde]	LOCAL[Rest mit wenig Wasser wieder anfeuchten]	NO_FULL_SOURCE_RECOVERY
96	PROSE	f56r	H5	f56r.18	c71c72da4e09e0833392	kchoar	EXEMPLAR_ONLY	UNKNOWN	[GENRE:gib den Auszug als Brusttrank]	LOCAL[Rest zu gleichmäßiger Klebmasse arbeiten]	NO_FULL_SOURCE_RECOVERY
97	PROSE	f56r	H5	f56r.18	61a075bc54793c1c781f	sotodan	EXEMPLAR_ONLY	UNKNOWN	[GENRE:bei trockenem Husten]	LOCAL[frische Masse H5-P02 im bedeckten Topf lagern]	NO_FULL_SOURCE_RECOVERY
98	PROSE	f56r	H5	f56r.19	faf321940aed922846a9	otchey	SELECT_PART	ANTEIL?	[CARD:ANTEIL?] [REGISTER:H5:I004 als ausgewählten Teil führen]	ANTEIL?=bezeichnete Fraktion wählen ; LOCAL[bezeichnete Blütenfraktion H5-R05 wählen]	NO_FULL_SOURCE_RECOVERY
99	PROSE	f56r	H5	f56r.19	9bb7122b386ebbc6138f	keol	EXEMPLAR_ONLY	UNKNOWN	[EXEMPLAR:je Gabe]	LOCAL[geöffnete Blüte als Referenzteil einlegen]	NO_FULL_SOURCE_RECOVERY
100	PROSE	f56r	H5	f56r.19	2f1c5e56e8f0ff459065	daiin	PARAMETER_ASSIGN	MASS?	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:ein kleines örtliches Maß]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[Sollmenge des Referenzloses buchen]	NO_FULL_SOURCE_RECOVERY
101	PROSE	f81v	B1	f81v.2	7db18b2f0fb7ed0fcfd3	qokedy	TERMINAL_FLUSH	SPÜLEN?	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NO_FULL_SOURCE_RECOVERY
102	PROSE	f81v	B1	f81v.2	b5fcea1eaed06b2f2291	okaiin	PARAMETER_ASSIGN	UNKNOWN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F022:M]	NO_FULL_SOURCE_RECOVERY
103	PROSE	f81v	B1	f81v.2	22fb87a5a83e5c3fb510	kair	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A003+A011+A020:der zurücklaufende Strom]	LOCAL_EXEMPLAR[Zulauf vorerst schließen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
104	PROSE	f81v	B1	f81v.2	308e8ea2d5d190c498e8	okal	TARGET_ASSIGN	UNKNOWN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T005] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NO_FULL_SOURCE_RECOVERY
105	PROSE	f81v	B1	f81v.2	4d4559019a961b834aa1	sar	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A007+A011+A020:Daraus, aus demselben Ansatz]	LOCAL_EXEMPLAR[Ausgangsstand im Anlagenbuch markieren;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
106	PROSE	f81v	B1	f81v.2	dcda95c81a5460feb191	ol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F022]	NO_FULL_SOURCE_RECOVERY
107	PROSE	f81v	B1	f81v.2	9da1b6ac2c929daea697	kain	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A020:ein abgemessener Anteil]	LOCAL_EXEMPLAR[Zulauf vorerst schließen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
108	PROSE	f81v	B1	f81v.2	94df4847b7b16c98394a	olkain	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A011+A020:das untere Becken]	LOCAL_EXEMPLAR[Filteraufnahme leeren;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
109	PROSE	f81v	B1	f81v.2	dd0ecaf5e27d81befffc	al	TARGET_ASSIGN	ZIEL?	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T005] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	ZIEL?=Arbeitsziel setzen oder bestätigen ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NO_FULL_SOURCE_RECOVERY
110	PROSE	f81v	B1	f81v.2	dcda95c81a5460feb191	ol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F022]	NO_FULL_SOURCE_RECOVERY
111	PROSE	f81v	B1	f81v.2	1496a731803a9f48d2e1	rol	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:bevor es abkühlt]	LOCAL_EXEMPLAR[Zulauf vorerst schließen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
112	PROSE	f81v	B1	f81v.2	0f18de177ed7c878bf95	dl	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A007+A011+A012+A015+A020:der vorbereitete Bade- oder Waschzusatz]	LOCAL_EXEMPLAR[Filteraufnahme leeren;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
113	PROSE	f81v	B1	f81v.7	dec401773c1f0347793d	olor	SELECT_PREVIOUS	VORIGES?	[CARD:VORIGES?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A009+A010+A011+A020:den vorigen recordlokalen Posten wieder aufnehmen]	VORIGES?=vorige Charge wieder aufnehmen ; LOCAL_ARGUMENT[Vorcharge im recordlokalen Register B1]	NO_FULL_SOURCE_RECOVERY
114	PROSE	f81v	B1	f81v.7	dcda95c81a5460feb191	ol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F023]	NO_FULL_SOURCE_RECOVERY
115	PROSE	f81v	B1	f81v.7	4eab1841ed655c20a348	sheckhal	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A020:eine mäßige Menge]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
116	PROSE	f81v	B1	f81v.7	2f1c5e56e8f0ff459065	daiin	PARAMETER_ASSIGN	MASS?	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	NO_FULL_SOURCE_RECOVERY
117	PROSE	f81v	B1	f81v.7	93f69c38fdedee1598e9	qokeedal	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:der eingetauchte Teil]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
118	PROSE	f81v	B1	f81v.7	2f1c5e56e8f0ff459065	daiin	PARAMETER_ASSIGN	MASS?	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	NO_FULL_SOURCE_RECOVERY
119	PROSE	f81v	B1	f81v.7	2cc8bb3c2af19607888f	chckhy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:durch die verbundenen Läufe]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
120	PROSE	f81v	B1	f81v.7	259b2b3b0bf859882e2c	schedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A020:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	LOCAL_EXEMPLAR[Füllstand am Randzeichen prüfen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
121	PROSE	f81v	B1	f81v.7	dcda95c81a5460feb191	qol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F024]	NO_FULL_SOURCE_RECOVERY
122	PROSE	f81v	B1	f81v.17	54e32e9c1414b20640e9	sshkchdy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:halte es warm und beende den Schritt]	LOCAL_EXEMPLAR[Leitungszweig wählen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
123	PROSE	f81v	B1	f81v.17	6f7ff8287eddf4da9fdb	chedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A013+A020:rühre, bis alles gleichmäßig vermischt ist]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
124	PROSE	f81v	B1	f81v.17	dcda95c81a5460feb191	ol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002;PREVIOUS_ITEM=B1:I001] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F026]	NO_FULL_SOURCE_RECOVERY
125	PROSE	f81v	B1	f81v.17	bc4f1f5c006c74a4d26d	shedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
126	PROSE	f81v	B1	f81v.17	28ffbc88b97772a75f1e	qolchedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A004+A011+A013+A020:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	LOCAL_EXEMPLAR[Wärmequelle am Becken anlegen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
127	PROSE	f81v	B1	f81v.17	1645e612504fcef59ced	qokain	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A010+A011+A020:gib einen abgemessenen Anteil in das Gefäß]	LOCAL_EXEMPLAR[obere Rinne füllen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
128	PROSE	f81v	B1	f81v.17	2cc8bb3c2af19607888f	shckhy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:durch die verbundenen Läufe]	LOCAL_EXEMPLAR[Charge über das Gefälle umlaufen lassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
129	PROSE	f81v	B1	f81v.17	0f18de177ed7c878bf95	dl	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A007+A011+A012+A015+A020:der vorbereitete Bade- oder Waschzusatz]	LOCAL_EXEMPLAR[Rücklauf im unteren Becken auffangen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
130	PROSE	f81v	B1	f81v.17	4da0f0f7b5fc7ac20067	ral	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:und lasse es abkühlen]	LOCAL_EXEMPLAR[Rücklauf erneut zuführen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
131	PROSE	f81v	B1	f81v.18	87411f84689b4f93a303	qokchdy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A009+A011+A020:erwärme es einmal und beende den Schritt]	LOCAL_EXEMPLAR[Charge ruhig stehen lassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
132	PROSE	f81v	B1	f81v.18	b921a237be883a820352	chey	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A020:Diese aktive Portion]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
133	PROSE	f81v	B1	f81v.18	dcda95c81a5460feb191	ol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;PREVIOUS_ITEM=B1:I002] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F030]	NO_FULL_SOURCE_RECOVERY
134	PROSE	f81v	B1	f81v.18	d904bf7b044dd3922781	cheky	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:bei sanfter Wärme]	LOCAL_EXEMPLAR[Rückstand vom Filter abnehmen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
135	PROSE	f81v	B1	f81v.18	dcda95c81a5460feb191	ol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;PREVIOUS_ITEM=B1:I002] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F030]	NO_FULL_SOURCE_RECOVERY
136	PROSE	f81v	B1	f81v.18	bc4f1f5c006c74a4d26d	shedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
137	PROSE	f81v	B1	f81v.18	7db18b2f0fb7ed0fcfd3	qokedy	TERMINAL_FLUSH	SPÜLEN?	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T008] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NO_FULL_SOURCE_RECOVERY
138	PROSE	f81v	B1	f81v.18	7db18b2f0fb7ed0fcfd3	qokedy	TERMINAL_FLUSH	SPÜLEN?	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NO_FULL_SOURCE_RECOVERY
139	PROSE	f81v	B1	f81v.18	2cc8bb3c2af19607888f	chckhy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:durch die verbundenen Läufe]	LOCAL_EXEMPLAR[Arbeitsziel an der Station bereitstellen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
140	PROSE	f81v	B1	f81v.18	276a7c2d74d1143446f4	qoky	ACTION_APPLY	ANWENDEN?	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010] [EXEMPLAR:A001+A005+A011+A015+A020:die Badecharge am vorgesehenen Waschplatz gebrauchen]	ANWENDEN?=aktive Charge am gesetzten Arbeitsziel einsetzen ; LOCAL_ARGUMENT[aktive Charge an technischem Stationsziel F033]	NO_FULL_SOURCE_RECOVERY
141	PROSE	f81v	B1	f81v.21	be0974b366c981dc1eef	lsho	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A005+A011+A015+A020:beginne die Spülung]	LOCAL_EXEMPLAR[Rücklaufleitung öffnen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
142	PROSE	f81v	B1	f81v.21	08bd5ca0c2ad137a056d	qokey	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A008+A011+A020:warmes Wasser]	LOCAL_EXEMPLAR[Restcharge zurückführen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
143	PROSE	f81v	B1	f81v.21	2e7e89e0bd12b999c280	lshedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	LOCAL_EXEMPLAR[vorigen Arbeitsstand aufnehmen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
144	PROSE	f81v	B1	f81v.21	2e7e89e0bd12b999c280	lshedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	LOCAL_EXEMPLAR[Charge ruhig stehen lassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
145	PROSE	f81v	B1	f81v.21	6f7ff8287eddf4da9fdb	chedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A013+A020:rühre, bis alles gleichmäßig vermischt ist]	LOCAL_EXEMPLAR[obere Rinne füllen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
146	PROSE	f81v	B1	f81v.21	c205570c49d4d93c23d3	qolky	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A004+A011+A020:die betroffene Stelle]	LOCAL_EXEMPLAR[Charge über das Gefälle umlaufen lassen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
147	PROSE	f81v	B1	f81v.21	433713294b25b0a12f66	lchedal	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A011+A020:das untere Becken]	LOCAL_EXEMPLAR[Rücklauf im unteren Becken auffangen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
148	PROSE	f81v	B1	f81v.21	dcda95c81a5460feb191	qol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I004;PREVIOUS_ITEM=B1:I003] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F036]	NO_FULL_SOURCE_RECOVERY
149	PROSE	f81v	B1	f81v.21	b6b654722e55729cc947	otar	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A003+A009+A011+A020:benutze danach den unteren Ablauf]	LOCAL_EXEMPLAR[obere Rinne füllen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
150	PROSE	f81v	B1	f81v.24	a7af89ab31ce5e247395	ytey	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A009+A011+A020:fülle danach das Gefäß]	LOCAL_EXEMPLAR[Filtertuch oder Sieb einsetzen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
151	PROSE	f81v	B1	f81v.24	07913ef9b1fb773cd325	okchedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:lasse es abkühlen und beende den Schritt]	LOCAL_EXEMPLAR[Charge durch den Filter führen;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
152	PROSE	f81v	B1	f81v.24	308e8ea2d5d190c498e8	qokal	TARGET_ASSIGN	UNKNOWN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=UNSET] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NO_FULL_SOURCE_RECOVERY
153	PROSE	f81v	B1	f81v.24	0275fbf14e07935b0a45	okeey	ACTION_TEMPER	TEMPERIEREN?	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005] [EXEMPLAR:A005+A008+A011+A015+A020:die Charge für den vorgesehenen Gebrauch temperieren]	TEMPERIEREN?=aktive Charge gelinde erwärmen ; LOCAL_ARGUMENT[aktive Charge an der Wärmestelle von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NO_FULL_SOURCE_RECOVERY
154	PROSE	f81v	B1	f81v.24	dcda95c81a5460feb191	qol	LINK_ACTIVE	UNKNOWN	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005;PREVIOUS_ITEM=B1:I004] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F038]	NO_FULL_SOURCE_RECOVERY
155	PROSE	f81v	B1	f81v.24	bc4f1f5c006c74a4d26d	cheedy	EXEMPLAR_ONLY	UNKNOWN	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_EXEMPLAR[warmen Stand halten;keine Kartenbedeutung]	NO_FULL_SOURCE_RECOVERY
