local_card_ordinal	local_card_host_key	source_partition	source_layer	source_event_id	physical_page	register	locus	owner_de	surface	component_recipe	component_count	source_local_role	record_id	record_governor_key	bundle_id	bundle_governor_key	active_local_model	guard	complete_slot_count	content_slot_count	control_slot_count	concrete_slot_trace_de	concrete_working_clause_de	gdt582_guard	gdt583_target_slot_count	gdt583_target_roots	gdt583_rule_ids	gdt583_refined_slot_trace_de	gdt583_refined_working_clause_de	gdt583_guard
215	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2118	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2118	f69v	CELESTIAL	f69v.9	drei getrennte heterogene Himmelsraeder	oeesy	O+EE+S+Y	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:O=in Eintragsform|LOCAL_COMPONENT:P912-E2118@1|LOCAL_ACTION:P912-E2118@3:S] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2118@2|LOCAL_ACTION:P912-E2118@3:S] [3:S=Wähle aus|LOCAL_COMPONENT:P912-E2118@3|LOCAL_ACTION:P912-E2118@3:S] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2118@4|LOCAL_ACTION:P912-E2118@3:S]	Wähle aus: in Eintragsform, auf Ringstufe II, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:O=in Eintragsform|LOCAL_COMPONENT:P912-E2118@1|LOCAL_ACTION:P912-E2118@3:S|GDT582_RETAINED_NON_TARGET] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2118@2|LOCAL_ACTION:P912-E2118@3:S|GDT582_RETAINED_NON_TARGET] [3:S=Wähle aus|LOCAL_COMPONENT:P912-E2118@3|LOCAL_ACTION:P912-E2118@3:S|S_CELESTIAL_SELECT] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2118@4|LOCAL_ACTION:P912-E2118@3:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: in Eintragsform, auf Ringstufe II, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
216	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2119	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2119	f69v	CELESTIAL	f69v.10	drei getrennte heterogene Himmelsraeder	ytody	Y+T+O+DY	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	3	1	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2119@1|LOCAL_ACTION:P912-E2119@2:T] [2:T=Stelle ein|LOCAL_COMPONENT:P912-E2119@2|LOCAL_ACTION:P912-E2119@2:T] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2119@3|LOCAL_ACTION:P912-E2119@2:T] [4:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E2119@4|LOCAL_CONTROL:P912-E2119@4:DY]	Stelle ein: Ringposition, in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E2119@4:DY]: Arbeitsgang abschließen.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2119@1|LOCAL_ACTION:P912-E2119@2:T|GDT582_RETAINED_NON_TARGET] [2:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2119@2|LOCAL_ACTION:P912-E2119@2:T|T_CELESTIAL_SET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2119@3|LOCAL_ACTION:P912-E2119@2:T|GDT582_RETAINED_NON_TARGET] [4:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E2119@4|LOCAL_CONTROL:P912-E2119@4:DY|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: Ringposition, in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E2119@4:DY]: Arbeitsgang abschließen.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
221	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2124	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2124	f69v	CELESTIAL	f69v.15	drei getrennte heterogene Himmelsraeder	oteeys	OT+EE+Y+S	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	3	1	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2124@1|LOCAL_CONTROL:P912-E2124@1:OT] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2124@2|LOCAL_ACTION:P912-E2124@4:S] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2124@3|LOCAL_ACTION:P912-E2124@4:S] [4:S=Wähle aus|LOCAL_COMPONENT:P912-E2124@4|LOCAL_ACTION:P912-E2124@4:S]	im Rahmen [LOCAL_CONTROL:P912-E2124@1:OT]: danach / neuer Arbeitsgang; Wähle aus: auf Ringstufe II, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2124@1|LOCAL_CONTROL:P912-E2124@1:OT|GDT582_RETAINED_NON_TARGET] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2124@2|LOCAL_ACTION:P912-E2124@4:S|GDT582_RETAINED_NON_TARGET] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2124@3|LOCAL_ACTION:P912-E2124@4:S|GDT582_RETAINED_NON_TARGET] [4:S=Wähle aus|LOCAL_COMPONENT:P912-E2124@4|LOCAL_ACTION:P912-E2124@4:S|S_CELESTIAL_SELECT]	im Rahmen [LOCAL_CONTROL:P912-E2124@1:OT]: danach / neuer Arbeitsgang; Wähle aus: auf Ringstufe II, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
225	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2128	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2128	f69v	CELESTIAL	f69v.19	drei getrennte heterogene Himmelsraeder	saral	S+AR+AL	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2128@1|LOCAL_ACTION:P912-E2128@1:S] [2:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2128@2|LOCAL_ACTION:P912-E2128@1:S] [3:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2128@3|LOCAL_ACTION:P912-E2128@1:S]	Wähle aus: von der Ausgangsposition, zur Zielposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2128@1|LOCAL_ACTION:P912-E2128@1:S|S_CELESTIAL_SELECT] [2:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2128@2|LOCAL_ACTION:P912-E2128@1:S|GDT582_RETAINED_NON_TARGET] [3:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2128@3|LOCAL_ACTION:P912-E2128@1:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: von der Ausgangsposition, zur Zielposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
226	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2129	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2129	f69v	CELESTIAL	f69v.20	drei getrennte heterogene Himmelsraeder	saiir	S+AIIN+R	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2129@1|LOCAL_ACTION:P912-E2129@1:S] [2:AIIN=Positionswert|LOCAL_COMPONENT:P912-E2129@2|LOCAL_ACTION:P912-E2129@1:S] [3:R=Markiere|LOCAL_COMPONENT:P912-E2129@3|LOCAL_ACTION:P912-E2129@3:R]	Wähle aus: Positionswert; Markiere.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2129@1|LOCAL_ACTION:P912-E2129@1:S|S_CELESTIAL_SELECT] [2:AIIN=Positionswert|LOCAL_COMPONENT:P912-E2129@2|LOCAL_ACTION:P912-E2129@1:S|GDT582_RETAINED_NON_TARGET] [3:R=Markiere|LOCAL_COMPONENT:P912-E2129@3|LOCAL_ACTION:P912-E2129@3:R|GDT582_RETAINED_NON_TARGET]	Wähle aus: Positionswert; Markiere.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
229	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2132	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2132	f69v	CELESTIAL	f69v.23	drei getrennte heterogene Himmelsraeder	sarydy	S+AR+Y+D_ADDR+Y	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2132@1|LOCAL_ACTION:P912-E2132@1:S] [2:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2132@2|LOCAL_ACTION:P912-E2132@1:S] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2132@3|LOCAL_ACTION:P912-E2132@1:S] [4:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E2132@4|LOCAL_ACTION:P912-E2132@1:S] [5:Y=Ringposition|LOCAL_COMPONENT:P912-E2132@5|LOCAL_ACTION:P912-E2132@1:S]	Wähle aus: von der Ausgangsposition, Ringposition, an der unteren Ringstelle, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2132@1|LOCAL_ACTION:P912-E2132@1:S|S_CELESTIAL_SELECT] [2:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2132@2|LOCAL_ACTION:P912-E2132@1:S|GDT582_RETAINED_NON_TARGET] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2132@3|LOCAL_ACTION:P912-E2132@1:S|GDT582_RETAINED_NON_TARGET] [4:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E2132@4|LOCAL_ACTION:P912-E2132@1:S|GDT582_RETAINED_NON_TARGET] [5:Y=Ringposition|LOCAL_COMPONENT:P912-E2132@5|LOCAL_ACTION:P912-E2132@1:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: von der Ausgangsposition, Ringposition, an der unteren Ringstelle, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
238	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2141	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2141	f69v	CELESTIAL	f69v.30	drei getrennte heterogene Himmelsraeder	okcheys	OK+CH+E+Y+S	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E2141@1|LOCAL_ACTION:P912-E2141@1:OK] [2:CH=Lies ab|LOCAL_COMPONENT:P912-E2141@2|LOCAL_ACTION:P912-E2141@2:CH] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2141@3|LOCAL_ACTION:P912-E2141@2:CH] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2141@4|LOCAL_ACTION:P912-E2141@5:S] [5:S=Wähle aus|LOCAL_COMPONENT:P912-E2141@5|LOCAL_ACTION:P912-E2141@5:S]	Trage ein; Lies ab: auf Ringstufe I; Wähle aus: Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E2141@1|LOCAL_ACTION:P912-E2141@1:OK|GDT582_RETAINED_NON_TARGET] [2:CH=Lies ab|LOCAL_COMPONENT:P912-E2141@2|LOCAL_ACTION:P912-E2141@2:CH|GDT582_RETAINED_NON_TARGET] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2141@3|LOCAL_ACTION:P912-E2141@2:CH|GDT582_RETAINED_NON_TARGET] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2141@4|LOCAL_ACTION:P912-E2141@5:S|GDT582_RETAINED_NON_TARGET] [5:S=Wähle aus|LOCAL_COMPONENT:P912-E2141@5|LOCAL_ACTION:P912-E2141@5:S|S_CELESTIAL_SELECT]	Trage ein; Lies ab: auf Ringstufe I; Wähle aus: Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
240	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2143	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2143	f69v	CELESTIAL	f69v.31	drei getrennte heterogene Himmelsraeder	alys	AL+Y+S	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2143@1|LOCAL_ACTION:P912-E2143@3:S] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2143@2|LOCAL_ACTION:P912-E2143@3:S] [3:S=Wähle aus|LOCAL_COMPONENT:P912-E2143@3|LOCAL_ACTION:P912-E2143@3:S]	Wähle aus: zur Zielposition, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2143@1|LOCAL_ACTION:P912-E2143@3:S|GDT582_RETAINED_NON_TARGET] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2143@2|LOCAL_ACTION:P912-E2143@3:S|GDT582_RETAINED_NON_TARGET] [3:S=Wähle aus|LOCAL_COMPONENT:P912-E2143@3|LOCAL_ACTION:P912-E2143@3:S|S_CELESTIAL_SELECT]	Wähle aus: zur Zielposition, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
242	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2145	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2145	f70v	CELESTIAL	f70v1.1	Widderrad mit Stern tragenden Figuren	oteoshey	OT+E+O+SH+E+Y	6	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	5	1	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2145@1|LOCAL_CONTROL:P912-E2145@1:OT] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2145@2|LOCAL_ACTION:P912-E2145@4:SH] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2145@3|LOCAL_ACTION:P912-E2145@4:SH] [4:SH=Halte fest|LOCAL_COMPONENT:P912-E2145@4|LOCAL_ACTION:P912-E2145@4:SH] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2145@5|LOCAL_ACTION:P912-E2145@4:SH] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2145@6|LOCAL_ACTION:P912-E2145@4:SH]	im Rahmen [LOCAL_CONTROL:P912-E2145@1:OT]: danach / neuer Arbeitsgang; Halte fest: auf Ringstufe I, in Eintragsform, auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2145@1|LOCAL_CONTROL:P912-E2145@1:OT|GDT582_RETAINED_NON_TARGET] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2145@2|LOCAL_ACTION:P912-E2145@4:SH|GDT582_RETAINED_NON_TARGET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2145@3|LOCAL_ACTION:P912-E2145@4:SH|GDT582_RETAINED_NON_TARGET] [4:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2145@4|LOCAL_ACTION:P912-E2145@4:SH|SH_CELESTIAL_FIX] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2145@5|LOCAL_ACTION:P912-E2145@4:SH|GDT582_RETAINED_NON_TARGET] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2145@6|LOCAL_ACTION:P912-E2145@4:SH|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P912-E2145@1:OT]: danach / neuer Arbeitsgang; Halte die Position fest: auf Ringstufe I, in Eintragsform, auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
243	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2146	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2146	f70v	CELESTIAL	f70v1.1	Widderrad mit Stern tragenden Figuren	okoksheo	OK+OK+SH+E+O	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	5	0	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E2146@1|LOCAL_ACTION:P912-E2146@1:OK] [2:OK=Trage ein|LOCAL_COMPONENT:P912-E2146@2|LOCAL_ACTION:P912-E2146@2:OK] [3:SH=Halte fest|LOCAL_COMPONENT:P912-E2146@3|LOCAL_ACTION:P912-E2146@3:SH] [4:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2146@4|LOCAL_ACTION:P912-E2146@3:SH] [5:O=in Eintragsform|LOCAL_COMPONENT:P912-E2146@5|LOCAL_ACTION:P912-E2146@3:SH]	Trage ein; Trage ein; Halte fest: auf Ringstufe I, in Eintragsform.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E2146@1|LOCAL_ACTION:P912-E2146@1:OK|GDT582_RETAINED_NON_TARGET] [2:OK=Trage ein|LOCAL_COMPONENT:P912-E2146@2|LOCAL_ACTION:P912-E2146@2:OK|GDT582_RETAINED_NON_TARGET] [3:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2146@3|LOCAL_ACTION:P912-E2146@3:SH|SH_CELESTIAL_FIX] [4:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2146@4|LOCAL_ACTION:P912-E2146@3:SH|GDT582_RETAINED_NON_TARGET] [5:O=in Eintragsform|LOCAL_COMPONENT:P912-E2146@5|LOCAL_ACTION:P912-E2146@3:SH|GDT582_RETAINED_NON_TARGET]	Trage ein; Trage ein; Halte die Position fest: auf Ringstufe I, in Eintragsform.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
244	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2147	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2147	f70v	CELESTIAL	f70v1.1	Widderrad mit Stern tragenden Figuren	shokey	SH+OK+E+Y	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2147@1|LOCAL_ACTION:P912-E2147@1:SH] [2:OK=Trage ein|LOCAL_COMPONENT:P912-E2147@2|LOCAL_ACTION:P912-E2147@2:OK] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2147@3|LOCAL_ACTION:P912-E2147@2:OK] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2147@4|LOCAL_ACTION:P912-E2147@2:OK]	Halte fest; Trage ein: auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2147@1|LOCAL_ACTION:P912-E2147@1:SH|SH_CELESTIAL_FIX] [2:OK=Trage ein|LOCAL_COMPONENT:P912-E2147@2|LOCAL_ACTION:P912-E2147@2:OK|GDT582_RETAINED_NON_TARGET] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2147@3|LOCAL_ACTION:P912-E2147@2:OK|GDT582_RETAINED_NON_TARGET] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2147@4|LOCAL_ACTION:P912-E2147@2:OK|GDT582_RETAINED_NON_TARGET]	Halte die Position fest; Trage ein: auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
248	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2151	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2151	f70v	CELESTIAL	f70v1.1	Widderrad mit Stern tragenden Figuren	s	S	1	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	1	1	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2151@1|LOCAL_ACTION:P912-E2151@1:S]	Wähle aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2151@1|LOCAL_ACTION:P912-E2151@1:S|S_CELESTIAL_SELECT]	Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
251	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2154	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2154	f70v	CELESTIAL	f70v1.1	Widderrad mit Stern tragenden Figuren	cheey	SH+EE+Y	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2154@1|LOCAL_ACTION:P912-E2154@1:SH] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2154@2|LOCAL_ACTION:P912-E2154@1:SH] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2154@3|LOCAL_ACTION:P912-E2154@1:SH]	Halte fest: auf Ringstufe II, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2154@1|LOCAL_ACTION:P912-E2154@1:SH|SH_CELESTIAL_FIX] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2154@2|LOCAL_ACTION:P912-E2154@1:SH|GDT582_RETAINED_NON_TARGET] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2154@3|LOCAL_ACTION:P912-E2154@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe II, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
