copy_order	event_id	statement_id	record	page	locus	owner_code	owner_reset	teaching_mode	teaching_parts	card_no	component_parse	procedure_tokens	automaton_before	automaton_after	line_carry_in	renderer_first_choice	renderer_final_surface	renderer_action	card_roundtrip	surface_roundtrip	apprentice_spoken_reading_de	statement_first_event	program_status	master_conscious_decision_count	master_conscious_reasons	master_mode	allograph_block_id	block_rendering_mode	block_start_decision	revised_conscious_decision_count	revised_conscious_reasons	revised_master_mode	nearest_program_base	nearest_program_edit_distance	program_selection_decision	emergent_program_rule	emergent_conscious_decision_count	emergent_conscious_reasons	emergent_master_mode	owner_handling_mode	record_start_owner_is_decision	owner_revised_conscious_decision_count	owner_revised_conscious_reasons	owner_revised_master_mode	visual_owner_threshold	owner_threshold_rule	free_owner_choice	threshold_conscious_decision_count	threshold_conscious_reasons	threshold_master_mode	locus_renderer_mode	locus_mode_load_here	renderer_execution	locus_conscious_decision_count	locus_conscious_reason	locus_master_mode	wrapper_execution	remove_wrapper	retained_surface_tail	applied_wrapper_stamp	stamp_output_surface	whole_surface_pair_memorized	locus_position	previous_procedure	next_rule_surface	context_wrapper_rule	residual_local_assignment	residual_locus_mode	residual_mode_load_here	wrapper_assignment_source	context_master_mode	record_renderer_sheet	record_sheet_load_here	record_sheet_entry	record_renderer_action	record_sheet_master_mode	page_renderer_sheet	page_sheet_load_here	page_sheet_entry	page_renderer_action	page_sheet_master_mode	bound_exemplar_page	bound_renderer_sheet	sheet_activation	free_program_choice	free_owner_choice_final	free_renderer_choice	free_semantic_invention	execution_source	final_free_decision_count	final_master_mode
85	E085	H5-S002	H5	f56r	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC008	OK+Y	ACTIVATE_CHARGE	WORK	WORK	NO	choky	choky	ACCEPT_RULE	YES	YES	ansetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR11	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	choky	NONE	choky	NO	MIDDLE	ACTIVATE_CHARGE	cheeckhody	NONE	NO	RR10	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
86	E086	H5-S002	H5	f56r	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	CH+EE+CKH+O+DY	PROC057	CH+EE+CKH+O+DY	HOLD_STATE>CLOSE	WORK	CLOSED	NO	cheeckhody	cheeckhody	ACCEPT_RULE	YES	YES	abziehen · länger · Durchlass · Arbeitsgang · Schluss	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR11	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	cheeckhody	NONE	cheeckhody	NO	LAST	ACTIVATE_CHARGE	sh	NONE	NO	RR10	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
87	E087	H5-S003	H5	f56r	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	SH	PROC058	SH	HOLD_STATE	START	WORK	NO	sh	sh	ACCEPT_RULE	YES	YES	halten	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	PG005	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	sh	NONE	sh	NO	FIRST	HOLD_STATE>CLOSE	cho	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
88	E088	H5-S003	H5	f56r	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	HO	PROC052	HO	ACTIVATE_CHARGE	WORK	WORK	NO	cho	cho	ACCEPT_RULE	YES	YES	Gabe	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG005	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	cho	NONE	cho	NO	MIDDLE	HOLD_STATE	kchey	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
89	E089	H5-S003	H5	f56r	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	K+E+Y	PROC059	K+E+Y	HOLD_STATE	WORK	WORK	NO	kchey	kchey	ACCEPT_RULE	YES	YES	zuführen · kurz · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG005	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	kchey	NONE	kchey	NO	MIDDLE	ACTIVATE_CHARGE	qokokchy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
90	E090	H5-S003	H5	f56r	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+OK+Y	PROC060	OK+OK+Y	ACTIVATE_CHARGE	WORK	WORK	NO	qokokchy	qokokchy	ACCEPT_RULE	YES	YES	ansetzen · ansetzen · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG005	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokokchy	NONE	qokokchy	NO	LAST	HOLD_STATE	okchy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
91	E091	H5-S004	H5	f56r	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC011	OK+Y	ACTIVATE_CHARGE	START	WORK	NO	okchy	okchy	ACCEPT_RULE	YES	YES	ansetzen · dies	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M01	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	okchy	NONE	okchy	NO	FIRST	ACTIVATE_CHARGE	chokcheo	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
92	E092	H5-S004	H5	f56r	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+CH+E+O	PROC061	OK+CHEO	ACTIVATE_CHARGE	WORK	WORK	NO	chokcheo	chokcheo	ACCEPT_RULE	YES	YES	ansetzen · abziehen · kurz · Arbeitsgang	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chokcheo	NONE	chokcheo	NO	MIDDLE	ACTIVATE_CHARGE	kchal	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
93	E093	H5-S004	H5	f56r	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	K+AL	PROC062	K+AL	TARGET_HANDOFF	WORK	WORK	NO	kchal	kchal	ACCEPT_RULE	YES	YES	zuführen · Zielstelle	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	kchal	NONE	kchal	NO	LAST	ACTIVATE_CHARGE	sho	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
94	E094	H5-S005	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	HO	PROC052	HO	ACTIVATE_CHARGE	START	WORK	NO	sho	sho	ACCEPT_RULE	YES	YES	Gabe	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	PG006	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR12	YES	GLOBAL_RULE_RENDERER	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	GLOBAL_RULE_SURFACE	NONE	sho	NONE	sho	NO	FIRST	TARGET_HANDOFF	okchy	NONE	NO	RR11	YES	GLOBAL_RULE_RENDERER	CONSCIOUS_LOCAL_CHOICE	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
95	E095	H5-S005	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	PROC011	OK+Y	ACTIVATE_CHARGE	WORK	WORK	NO	okchy	chokchy	COPY_LOCAL_EXEMPLAR	YES	YES	ansetzen · dies	NO	UNIQUE	1	COPY_LOCAL_ALLOGRAPH	CONSCIOUS_LOCAL_CHOICE	AB15	COPY_BLOCK_FROM_EXEMPLAR	YES	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	PG006	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	NONE	INHERIT_CURRENT_OWNER	NO	1	ENTER_ALLOGRAPH_BLOCK	CONSCIOUS_LOCAL_CHOICE	LR12	NO	LOCAL_TABLE_OVERRIDE	0	NONE	AUTOMATIC_FLOW	LOCAL_WRAPPER_STAMP	Ø	okchy	ch	chokchy	NO	MIDDLE	ACTIVATE_CHARGE	kchoar	NONE	YES	RR11	NO	RESIDUAL_LOCUS_TABLE	AUTOMATIC_FLOW	RS05	NO	RS05:2	APPLY_ADDRESSED_RECORD_ENTRY	AUTOMATIC_FLOW	PS04	NO	PS04:2	APPLY_PAGE_ADDRESSED_ENTRY	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	BOUND_PAGE_ENTRY	0	DETERMINISTIC_EXEMPLAR_EXECUTION
96	E096	H5-S005	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	K+HO+AR	PROC063	K+HO+AR	ACTIVATE_CHARGE	WORK	WORK	NO	kchoar	kchoar	ACCEPT_RULE	YES	YES	zuführen · Gabe · von dort	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR12	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	kchoar	NONE	kchoar	NO	MIDDLE	ACTIVATE_CHARGE	sotodan	NONE	NO	RR11	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
97	E097	H5-S005	H5	f56r	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+O+AIN	PROC064	OT+O+AIN	ACTIVATE_CHARGE	WORK	WORK	NO	sotodan	sotodan	ACCEPT_RULE	YES	YES	danach · Arbeitsgang · Portion	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG006	2	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR12	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	sotodan	NONE	sotodan	NO	LAST	ACTIVATE_CHARGE	otchey	NONE	NO	RR11	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
98	E098	H5-S006	H5	f56r	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+Y	PROC065	OT+Y	ACTIVATE_CHARGE	START	WORK	NO	otchey	otchey	ACCEPT_RULE	YES	YES	danach · dies	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M08	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	otchey	NONE	otchey	NO	FIRST	ACTIVATE_CHARGE	keol	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
99	E099	H5-S006	H5	f56r	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	TWENTY_TWO_COMPONENT_STRIPS	K+E+OL	PROC066	K+E+OL	HOLD_STATE	WORK	WORK	NO	keol	keol	ACCEPT_RULE	YES	YES	zuführen · kurz · fortsetzen	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M08	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	keol	NONE	keol	NO	MIDDLE	ACTIVATE_CHARGE	daiin	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
100	E100	H5-S006	H5	f56r	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NO	SEVENTEEN_EXACT_CARD_DECK	AIIN	PROC009	AIIN	METER_CHECK	WORK	AFTER_METER	NO	daiin	daiin	ACCEPT_RULE	YES	YES	Maß	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M08	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	daiin	NONE	daiin	NO	LAST	HOLD_STATE	RECORD_END	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS05	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS04	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f56r	PS04	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
101	E101	B1-S001	B1	f81v	f81v.2	B1_SHARED_TWO_ROW_POOL	YES	TWENTY_TWO_COMPONENT_STRIPS	OK+E+DY	PROC067	OK+E+DY	HOLD_STATE>CLOSE	START	CLOSED	NO	qokedy	qokedy	ACCEPT_RULE	YES	YES	ansetzen · kurz · Schluss	YES	RECURRENT	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	PG001	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	NONE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	LR13	YES	GLOBAL_RULE_RENDERER	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	GLOBAL_RULE_SURFACE	NONE	qokedy	NONE	qokedy	NO	FIRST	RECORD_START	qokaiin	NONE	NO	RR12	YES	GLOBAL_RULE_RENDERER	CONSCIOUS_LOCAL_CHOICE	RS06	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_RECORD_SETUP	PS05	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_PAGE_SETUP	f81v	PS05	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
