occurrence_id	surface	left_string	page	physical_folio	locus	stolfi_page_row_count	stolfi_same_locus_present	stolfi_whole_count	stolfi_split_left_ar_count	stolfi_raw_split_separator	boundary_status	component_export_credit
G789-O0896	kar	k	f105r	f105	f105r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0897	ar	NONE	f105r	f105	f105r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0898	otar	ot	f105r	f105	f105r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0899	otar	ot	f105r	f105	f105r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0900	qotar	qot	f105r	f105	f105r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0901	olar	ol	f105v	f105	f105v.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0902	ar	NONE	f105v	f105	f105v.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0903	ar	NONE	f105v	f105	f105v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0904	ar	NONE	f105v	f105	f105v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0905	otar	ot	f105v	f105	f105v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0906	kar	k	f105v	f105	f105v.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0907	otar	ot	f105v	f105	f105v.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0908	qopar	qop	f105v	f105	f105v.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0909	otar	ot	f105v	f105	f105v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0910	oeoar	oeo	f105v	f105	f105v.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0911	ar	NONE	f105v	f105	f105v.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0912	poar	po	f105v	f105	f105v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0913	ar	NONE	f105v	f105	f105v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0914	ar	NONE	f105v	f105	f105v.37	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0915	qotar	qot	f106r	f106	f106r.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0916	char	ch	f106r	f106	f106r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0917	ar	NONE	f106r	f106	f106r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0918	qokar	qok	f106r	f106	f106r.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0919	sar	s	f106r	f106	f106r.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0920	chokar	chok	f106r	f106	f106r.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0921	podaroar	podaro	f106r	f106	f106r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0922	chotar	chot	f106r	f106	f106r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0923	otar	ot	f106r	f106	f106r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0924	shear	she	f106r	f106	f106r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0925	chlar	chl	f106r	f106	f106r.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0926	chear	che	f106r	f106	f106r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0927	ar	NONE	f106r	f106	f106r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0928	sar	s	f106r	f106	f106r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0929	yshar	ysh	f106r	f106	f106r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0930	chkar	chk	f106r	f106	f106r.31	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0931	ar	NONE	f106r	f106	f106r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0932	lkar	lk	f106r	f106	f106r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0933	okchar	okch	f106r	f106	f106r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0934	ar	NONE	f106r	f106	f106r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0935	lar	l	f106r	f106	f106r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0936	otar	ot	f106r	f106	f106r.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0937	ykar	yk	f106r	f106	f106r.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0938	char	ch	f106r	f106	f106r.47	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0939	kar	k	f106v	f106	f106v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0940	kar	k	f106v	f106	f106v.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0941	otar	ot	f106v	f106	f106v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0942	qokar	qok	f106v	f106	f106v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0943	sar	s	f106v	f106	f106v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0944	tshoar	tsho	f106v	f106	f106v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0945	chepar	chep	f106v	f106	f106v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0946	qotar	qot	f106v	f106	f106v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0947	ytar	yt	f106v	f106	f106v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0948	char	ch	f106v	f106	f106v.14	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0949	sarar	sar	f106v	f106	f106v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0950	qotar	qot	f106v	f106	f106v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0951	salar	sal	f106v	f106	f106v.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0952	ar	NONE	f106v	f106	f106v.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0953	shokar	shok	f106v	f106	f106v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0954	qokar	qok	f106v	f106	f106v.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0955	sar	s	f106v	f106	f106v.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0956	shar	sh	f106v	f106	f106v.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0957	tar	t	f106v	f106	f106v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0958	qokar	qok	f106v	f106	f106v.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0959	chotar	chot	f106v	f106	f106v.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0960	qotar	qot	f106v	f106	f106v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0961	ar	NONE	f106v	f106	f106v.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0962	qoar	qo	f106v	f106	f106v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0963	tchar	tch	f106v	f106	f106v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0964	sar	s	f106v	f106	f106v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0965	ytar	yt	f106v	f106	f106v.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0966	cheoar	cheo	f106v	f106	f106v.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0967	pchdlar	pchdl	f107r	f107	f107r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0968	ytar	yt	f107r	f107	f107r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0969	qokar	qok	f107r	f107	f107r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0970	otar	ot	f107r	f107	f107r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0971	qokear	qoke	f107r	f107	f107r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0972	ar	NONE	f107r	f107	f107r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0973	otalar	otal	f107r	f107	f107r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0974	tar	t	f107r	f107	f107r.18	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0975	rar	r	f107r	f107	f107r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0976	ylar	yl	f107r	f107	f107r.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0977	shar	sh	f107r	f107	f107r.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0978	char	ch	f107r	f107	f107r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0979	kar	k	f107r	f107	f107r.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0980	ar	NONE	f107r	f107	f107r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0981	otar	ot	f107r	f107	f107r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0982	lkar	lk	f107r	f107	f107r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0983	otar	ot	f107r	f107	f107r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0984	lkar	lk	f107r	f107	f107r.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0985	orar	or	f107r	f107	f107r.38	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0986	cheear	chee	f107r	f107	f107r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0987	olkar	olk	f107r	f107	f107r.40	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0988	ar	NONE	f107r	f107	f107r.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0989	ar	NONE	f107r	f107	f107r.42	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0990	okeear	okee	f107r	f107	f107r.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0991	sar	s	f107r	f107	f107r.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0992	ar	NONE	f107r	f107	f107r.48	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0993	tar	t	f107r	f107	f107r.50	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0994	sar	s	f107r	f107	f107r.51	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0995	otar	ot	f107v	f107	f107v.2	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0996	qokar	qok	f107v	f107	f107v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0997	ytar	yt	f107v	f107	f107v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0998	qokar	qok	f107v	f107	f107v.14	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O0999	lkar	lk	f107v	f107	f107v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1000	ykeear	ykee	f107v	f107	f107v.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1001	qokar	qok	f107v	f107	f107v.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1002	palar	pal	f107v	f107	f107v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1003	otar	ot	f107v	f107	f107v.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1004	palchar	palch	f107v	f107	f107v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1005	ar	NONE	f107v	f107	f107v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1006	char	ch	f107v	f107	f107v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1007	opalkar	opalk	f107v	f107	f107v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1008	kaolkar	kaolk	f107v	f107	f107v.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1009	kolkar	kolk	f107v	f107	f107v.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1010	lkar	lk	f107v	f107	f107v.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1011	ar	NONE	f107v	f107	f107v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1012	pokar	pok	f107v	f107	f107v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1013	ar	NONE	f107v	f107	f107v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1014	rar	r	f107v	f107	f107v.43	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1015	lkar	lk	f107v	f107	f107v.45	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1016	pchofar	pchof	f108r	f108	f108r.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1017	okar	ok	f108r	f108	f108r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1018	okar	ok	f108r	f108	f108r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1019	char	ch	f108r	f108	f108r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1020	qokar	qok	f108r	f108	f108r.8	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1021	ar	NONE	f108r	f108	f108r.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1022	chekar	chek	f108r	f108	f108r.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1023	ar	NONE	f108r	f108	f108r.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1024	ar	NONE	f108r	f108	f108r.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1025	ofar	of	f108r	f108	f108r.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1026	dalkar	dalk	f108r	f108	f108r.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1027	char	ch	f108r	f108	f108r.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1028	okar	ok	f108r	f108	f108r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1029	chlar	chl	f108r	f108	f108r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1030	otarar	otar	f108r	f108	f108r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1031	okar	ok	f108r	f108	f108r.44	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1032	ar	NONE	f108r	f108	f108r.48	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1033	qokar	qok	f108v	f108	f108v.5	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1034	qokar	qok	f108v	f108	f108v.6	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1035	ar	NONE	f108v	f108	f108v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1036	keear	kee	f108v	f108	f108v.14	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1037	okear	oke	f108v	f108	f108v.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1038	otar	ot	f108v	f108	f108v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1039	tchar	tch	f108v	f108	f108v.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1040	ar	NONE	f108v	f108	f108v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1041	lkar	lk	f108v	f108	f108v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1042	char	ch	f108v	f108	f108v.26	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1043	okar	ok	f108v	f108	f108v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1044	ar	NONE	f108v	f108	f108v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1045	ykar	yk	f108v	f108	f108v.27	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1046	rar	r	f108v	f108	f108v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1047	chear	che	f108v	f108	f108v.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1048	shear	she	f108v	f108	f108v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1049	kar	k	f108v	f108	f108v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1050	tar	t	f108v	f108	f108v.41	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1051	keear	kee	f108v	f108	f108v.49	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1052	lar	l	f108v	f108	f108v.51	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1053	olchar	olch	f108v	f108	f108v.53	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1054	shar	sh	f111r	f111	f111r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1055	shear	she	f111r	f111	f111r.1	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1056	qokear	qoke	f111r	f111	f111r.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1057	ar	NONE	f111r	f111	f111r.4	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1058	otar	ot	f111r	f111	f111r.7	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1059	qokear	qoke	f111r	f111	f111r.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1060	ar	NONE	f111r	f111	f111r.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1061	ar	NONE	f111r	f111	f111r.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1062	tar	t	f111r	f111	f111r.15	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1063	shtar	sht	f111r	f111	f111r.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1064	okar	ok	f111r	f111	f111r.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1065	ar	NONE	f111r	f111	f111r.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1066	char	ch	f111r	f111	f111r.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1067	oxar	ox	f111r	f111	f111r.25	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1068	ar	NONE	f111r	f111	f111r.29	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1069	chtar	cht	f111r	f111	f111r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1070	ar	NONE	f111r	f111	f111r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1071	lkar	lk	f111r	f111	f111r.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1072	tear	te	f111r	f111	f111r.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1073	ar	NONE	f111r	f111	f111r.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1074	ar	NONE	f111r	f111	f111r.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1075	ar	NONE	f111r	f111	f111r.35	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1076	cheamar	cheam	f111r	f111	f111r.39	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1077	lkar	lk	f111r	f111	f111r.46	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1078	qeear	qee	f111r	f111	f111r.47	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1079	kar	k	f111r	f111	f111r.51	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1080	char	ch	f111r	f111	f111r.52	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1081	chcthar	chcth	f111v	f111	f111v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1082	otar	ot	f111v	f111	f111v.3	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1083	okear	oke	f111v	f111	f111v.9	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1084	chear	che	f111v	f111	f111v.10	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1085	shear	she	f111v	f111	f111v.11	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1086	qear	qe	f111v	f111	f111v.12	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1087	chetar	chet	f111v	f111	f111v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1088	tar	t	f111v	f111	f111v.13	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1089	chear	che	f111v	f111	f111v.14	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1090	okar	ok	f111v	f111	f111v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1091	far	f	f111v	f111	f111v.16	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1092	ar	NONE	f111v	f111	f111v.17	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1093	char	ch	f111v	f111	f111v.19	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1094	shar	sh	f111v	f111	f111v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1095	ar	NONE	f111v	f111	f111v.20	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1096	rar	r	f111v	f111	f111v.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1097	chear	che	f111v	f111	f111v.21	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1098	ychear	yche	f111v	f111	f111v.22	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1099	qokar	qok	f111v	f111	f111v.23	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1100	qokar	qok	f111v	f111	f111v.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1101	qokar	qok	f111v	f111	f111v.24	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1102	chear	che	f111v	f111	f111v.28	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1103	shokar	shok	f111v	f111	f111v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1104	ar	NONE	f111v	f111	f111v.30	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1105	tar	t	f111v	f111	f111v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1106	chkar	chk	f111v	f111	f111v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1107	alkar	alk	f111v	f111	f111v.32	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1108	char	ch	f111v	f111	f111v.33	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1109	polar	pol	f111v	f111	f111v.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1110	okar	ok	f111v	f111	f111v.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1111	qotar	qot	f111v	f111	f111v.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1112	otar	ot	f111v	f111	f111v.34	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
G789-O1113	qokar	qok	f111v	f111	f111v.36	0	0	0	0	NONE	NO_STOLFI_ROWS_FOR_PAGE	0
