surface	family_class	left_string	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
chear	LEFT_STRING_PLUS_AR	che	f28v	f28	f28v.9	2	2	1	5	MIDDLE	0.250000000000	H	A	1	0	1	0	0	sor	chl	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sor chear chl choly dar	0	G789-O0088
shear	LEFT_STRING_PLUS_AR	she	f29r	f29	f29r.3	4	4	1	7	MIDDLE	0.500000000000	H	A	1	0	0	0	0	kchaiin	cthor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokchy qoty kchaiin shear cthor dchor choly	0	G789-O0089
chykar	LEFT_STRING_PLUS_AR	chyk	f29v	f29	f29v.10	5	5	1	5	LAST	1.000000000000	H	A	1	1	0	0	0	chyd	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokoiin okaiin cho chyd chykar	0	G789-O0090
qochar	LEFT_STRING_PLUS_AR	qoch	f30r	f30	f30r.9	2	2	1	7	MIDDLE	0.166666666667	H	A	1	0	0	0	0	dchey	chol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchey qochar chol keeaiin chcthey chor cheky	0	G789-O0091
qotar	LEFT_STRING_PLUS_AR	qot	f31r	f31	f31r.4	1	1	1	10	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	chy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qotar chy dar lo r ar cheey keeol chedy qokey	0	G789-O0092
ar	BARE_AR	NONE	f31r	f31	f31r.4	6	6	1	10	MIDDLE	0.555555555556	H	B	2	0	0	0	0	r	cheey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qotar chy dar lo r ar cheey keeol chedy qokey	0	G789-O0093
ar	BARE_AR	NONE	f32v	f32	f32v.10	10	10	1	10	LAST	1.000000000000	H	A	1	0	0	0	0	da	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sho keol chor chol daiin cpho l cthol da ar	0	G789-O0094
qokar	LEFT_STRING_PLUS_AR	qok	f33r	f33	f33r.2	2	2	1	10	MIDDLE	0.111111111111	H	B	2	0	0	0	0	ytchedy	cheky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytchedy qokar cheky okaldy qokaldy otor oldar qotar otar otardam	0	G789-O0095
otar	LEFT_STRING_PLUS_AR	ot	f33r	f33	f33r.2	9	9	1	10	MIDDLE	0.888888888889	H	B	2	0	0	0	0	qotar	otardam	1	1	1	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytchedy qokar cheky okaldy qokaldy otor oldar qotar otar otardam	0	G789-O0096
far	LEFT_STRING_PLUS_AR	f	f33r	f33	f33r.4	11	11	1	13	MIDDLE	0.833333333333	H	B	2	0	0	0	0	chkeey	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	taiin chekey or al aiiin saiin okaiin dar cheedy chkeey far aiin s	0	G789-O0097
chekar	LEFT_STRING_PLUS_AR	chek	f33r	f33	f33r.6	5	5	1	9	MIDDLE	0.500000000000	H	B	2	0	0	0	0	dy	okaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	yteey shody kchedy dy chekar okaiin okaiin daiin okal	0	G789-O0098
ar	BARE_AR	NONE	f33r	f33	f33r.7	8	8	1	9	MIDDLE	0.875000000000	H	B	2	0	1	0	0	okain	okeeey	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar chos aiin or aiin cheekaiin okain ar okeeey	0	G789-O0099
tokar	LEFT_STRING_PLUS_AR	tok	f33v	f33	f33v.4	1	1	1	10	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	shdy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tokar shdy dal qokar shd otody chedy ykedy dodl dain	0	G789-O0100
ykar	LEFT_STRING_PLUS_AR	yk	f33v	f33	f33v.5	11	11	1	13	MIDDLE	0.833333333333	H	B	2	0	0	0	0	dy	cheky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchdy chody okaiin chckhy dor arl cthy dy ty dy ykar cheky dy	0	G789-O0101
okar	LEFT_STRING_PLUS_AR	ok	f33v	f33	f33v.6	4	4	1	9	MIDDLE	0.375000000000	H	B	2	0	1	0	0	olaiin	chdy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo dar olaiin okar chdy chdy oldy okar chdy	0	G789-O0102
okar	LEFT_STRING_PLUS_AR	ok	f33v	f33	f33v.6	8	8	2	9	MIDDLE	0.875000000000	H	B	2	0	1	0	0	oldy	chdy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo dar olaiin okar chdy chdy oldy okar chdy	0	G789-O0103
porar	LEFT_STRING_PLUS_AR	por	f33v	f33	f33v.7	10	10	1	10	LAST	1.000000000000	H	B	2	1	0	0	0	chdyshdy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshdy shefchdy shckhdy oltedy daiin oky cheol orain chdyshdy porar	0	G789-O0104
sar	LEFT_STRING_PLUS_AR	s	f33v	f33	f33v.9	1	1	1	14	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	0	G789-O0105
ar	BARE_AR	NONE	f33v	f33	f33v.9	10	10	1	14	MIDDLE	0.692307692308	H	B	2	0	0	0	0	chckhy	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar or aiin chor or shkair shol or chckhy ar aiin okain dal dy	0	G789-O0106
tar	LEFT_STRING_PLUS_AR	t	f33v	f33	f33v.11	1	1	1	4	FIRST	0.000000000000	H	B	2	0	1	0	0	EDGE	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar al keey oram	0	G789-O0107
olar	LEFT_STRING_PLUS_AR	ol	f34r	f34	f34r.1	2	2	1	9	MIDDLE	0.125000000000	H	B	2	1	0	0	0	pcheoepchy	yl	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheoepchy olar yl yfody okedody shod ololdy dar ytey	0	G789-O0108
ytar	LEFT_STRING_PLUS_AR	yt	f34r	f34	f34r.2	1	1	1	10	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	sheody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytar sheody o lam octhedy otedy chdain oltey kchy ty	0	G789-O0109
ar	BARE_AR	NONE	f34r	f34	f34r.5	6	6	1	11	MIDDLE	0.500000000000	H	B	2	0	0	0	0	okes	ykeed	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin	0	G789-O0110
ar	BARE_AR	NONE	f34r	f34	f34r.9	3	3	1	10	MIDDLE	0.222222222222	H	B	2	0	1	0	0	qod	ch	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykchdy qod ar ch ay or lchey todaly okaiin dardy	0	G789-O0111
char	LEFT_STRING_PLUS_AR	ch	f34r	f34	f34r.12	1	1	1	13	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	0	G789-O0112
ar	BARE_AR	NONE	f34r	f34	f34r.12	4	4	1	13	MIDDLE	0.250000000000	H	B	2	0	0	0	0	okor	tol	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	0	G789-O0113
qokar	LEFT_STRING_PLUS_AR	qok	f34r	f34	f34r.12	6	6	1	13	MIDDLE	0.416666666667	H	B	2	0	0	0	0	tol	chckhy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	0	G789-O0114
qokar	LEFT_STRING_PLUS_AR	qok	f34r	f34	f34r.12	10	10	2	13	MIDDLE	0.750000000000	H	B	2	0	0	0	0	ked	ar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	0	G789-O0115
ar	BARE_AR	NONE	f34r	f34	f34r.13	9	9	1	11	MIDDLE	0.800000000000	H	B	2	0	0	0	0	chor	aiiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeo lor ochey oly okaly kechdy qokchdy chor ar aiiin daly	0	G789-O0116
ar	BARE_AR	NONE	f34r	f34	f34r.14	2	2	1	13	MIDDLE	0.083333333333	H	B	2	0	0	0	0	or	y	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	0	G789-O0117
kar	LEFT_STRING_PLUS_AR	k	f34r	f34	f34r.14	4	4	1	13	MIDDLE	0.250000000000	H	B	2	0	0	0	0	y	ol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	0	G789-O0118
chekar	LEFT_STRING_PLUS_AR	chek	f34r	f34	f34r.15	2	2	1	8	MIDDLE	0.142857142857	H	B	2	0	1	0	0	sair	cheky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sair chekar cheky shek cholchedy qokedy yk cheolchcthy	0	G789-O0119
ykar	LEFT_STRING_PLUS_AR	yk	f34v	f34	f34v.2	9	9	1	11	MIDDLE	0.800000000000	H	B	2	0	0	0	0	loees	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	0	G789-O0120
char	LEFT_STRING_PLUS_AR	ch	f34v	f34	f34v.3	5	5	1	12	MIDDLE	0.363636363636	H	B	2	0	0	0	0	olchdy	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	0	G789-O0121
qokar	LEFT_STRING_PLUS_AR	qok	f34v	f34	f34v.5	9	9	1	11	MIDDLE	0.800000000000	H	B	2	0	1	0	0	chedy	chekaly	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lshaiir or air shedy chechey dykey kair chedy qokar chekaly chalky	0	G789-O0122
ar	BARE_AR	NONE	f34v	f34	f34v.6	9	9	1	10	MIDDLE	0.888888888889	H	B	2	1	0	0	0	lr	chedain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar chedain	0	G789-O0123
otar	LEFT_STRING_PLUS_AR	ot	f34v	f34	f34v.8	2	2	1	10	MIDDLE	0.111111111111	H	B	2	0	0	0	0	ysheos	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheos otar ar choraiin cheky olchdaiin or oldar chdar okam	0	G789-O0124
ar	BARE_AR	NONE	f34v	f34	f34v.8	3	3	1	10	MIDDLE	0.222222222222	H	B	2	0	0	0	0	otar	choraiin	1	1	1	3	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheos otar ar choraiin cheky olchdaiin or oldar chdar okam	0	G789-O0125
char	LEFT_STRING_PLUS_AR	ch	f35r	f35	f35r.1	6	6	1	7	MIDDLE	0.833333333333	H	A	1	1	0	0	0	choty	dy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oo r choly y choty char dy	0	G789-O0126
char	LEFT_STRING_PLUS_AR	ch	f35r	f35	f35r.6	2	2	1	4	MIDDLE	0.333333333333	H	A	1	0	0	0	0	schaiin	chan	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	schaiin char chan daiin	0	G789-O0127
chear	LEFT_STRING_PLUS_AR	che	f35r	f35	f35r.9	2	2	1	5	MIDDLE	0.250000000000	H	A	1	1	0	0	0	paiin	aiin	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	paiin chear aiin chear shorchaiin	0	G789-O0128
chear	LEFT_STRING_PLUS_AR	che	f35r	f35	f35r.9	4	4	2	5	MIDDLE	0.750000000000	H	A	1	1	0	0	0	aiin	shorchaiin	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	paiin chear aiin chear shorchaiin	0	G789-O0129
ar	BARE_AR	NONE	f35v	f35	f35v.1	4	4	1	4	LAST	1.000000000000	H	A	1	1	0	0	0	roaiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	parchor chocthy roaiin ar	0	G789-O0130
char	LEFT_STRING_PLUS_AR	ch	f35v	f35	f35v.13	2	2	1	5	MIDDLE	0.250000000000	H	A	1	0	0	0	0	ol	od	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol char od ar chear	0	G789-O0131
ar	BARE_AR	NONE	f35v	f35	f35v.13	4	4	1	5	MIDDLE	0.750000000000	H	A	1	0	0	0	0	od	chear	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol char od ar chear	0	G789-O0132
chear	LEFT_STRING_PLUS_AR	che	f35v	f35	f35v.13	5	5	1	5	LAST	1.000000000000	H	A	1	0	0	0	0	ar	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol char od ar chear	0	G789-O0133
tar	LEFT_STRING_PLUS_AR	t	f35v	f35	f35v.14	3	3	1	4	MIDDLE	0.666666666667	H	A	1	0	0	0	0	shy	dain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tcheain shy tar dain	0	G789-O0134
cphar	LEFT_STRING_PLUS_AR	cph	f36v	f36	f36v.1	8	8	1	9	MIDDLE	0.875000000000	H	A	1	1	0	0	0	otaiin	daiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchar asy qoforom shoaiin tchey chy otaiin cphar daiin	0	G789-O0135
ytar	LEFT_STRING_PLUS_AR	yt	f36v	f36	f36v.2	6	6	1	10	MIDDLE	0.555555555556	H	A	1	0	0	0	0	qotor	ochor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom	0	G789-O0136
otar	LEFT_STRING_PLUS_AR	ot	f36v	f36	f36v.3	6	6	1	8	MIDDLE	0.714285714286	H	A	1	0	0	0	0	qopchor	otchaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchytchy ytor s otaiin qopchor otar otchaiin s	0	G789-O0137
cphchar	LEFT_STRING_PLUS_AR	cphch	f36v	f36	f36v.5	4	4	1	4	LAST	1.000000000000	H	A	1	1	0	0	0	daiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchor ckhoiin daiin cphchar	0	G789-O0138
cthar	LEFT_STRING_PLUS_AR	cth	f38r	f38	f38r.2	6	6	1	6	LAST	1.000000000000	H	A	1	0	0	0	0	otaiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okshey chodys ytoiin otaiin otaiin cthar	0	G789-O0139
char	LEFT_STRING_PLUS_AR	ch	f38v	f38	f38v.8	3	3	1	5	MIDDLE	0.500000000000	H	A	1	0	1	0	0	aiin	chshol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	o aiin char chshol chokaiin	0	G789-O0140
ar	BARE_AR	NONE	f39r	f39	f39r.7	8	8	1	13	MIDDLE	0.583333333333	H	B	2	0	0	0	0	dar	al	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dchdar chedy cholal qokedar chdy chckhdy dar ar al ydy eee s aiiin	0	G789-O0141
ar	BARE_AR	NONE	f39r	f39	f39r.10	3	3	1	10	MIDDLE	0.222222222222	H	B	2	1	0	0	0	shedy	aiir	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchdar shedy ar aiir okair ykeols shedy qockhdy laiin ky	0	G789-O0142
ar	BARE_AR	NONE	f39r	f39	f39r.11	2	2	1	12	MIDDLE	0.090909090909	H	B	2	0	0	0	0	dshdy	aiin	1	1	1	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshdy ar aiin y yken chdy ykal olkaiin qokaldar cheol dar aiin	0	G789-O0143
kar	LEFT_STRING_PLUS_AR	k	f39r	f39	f39r.13	6	6	1	11	MIDDLE	0.500000000000	H	B	2	0	0	0	0	chor	sheolkedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin	0	G789-O0144
ofcheefar	LEFT_STRING_PLUS_AR	ofcheef	f39r	f39	f39r.15	11	11	1	11	LAST	1.000000000000	H	B	2	0	0	0	0	aiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	0	G789-O0145
kar	LEFT_STRING_PLUS_AR	k	f39v	f39	f39v.1	8	8	1	12	MIDDLE	0.636363636364	H	B	2	1	0	0	0	ofchy	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy	0	G789-O0146
ykar	LEFT_STRING_PLUS_AR	yk	f39v	f39	f39v.2	10	10	1	13	MIDDLE	0.750000000000	H	B	2	0	0	0	0	chdy	olkedaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy	0	G789-O0147
otar	LEFT_STRING_PLUS_AR	ot	f39v	f39	f39v.5	5	5	1	14	MIDDLE	0.307692307692	H	B	2	0	0	0	0	kain	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	0	G789-O0148
qokar	LEFT_STRING_PLUS_AR	qok	f39v	f39	f39v.7	3	3	1	8	MIDDLE	0.285714285714	H	B	2	1	0	0	0	shedy	sheedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pardy shedy qokar sheedy oraly olaiir okar ar	0	G789-O0149
okar	LEFT_STRING_PLUS_AR	ok	f39v	f39	f39v.7	7	7	1	8	MIDDLE	0.857142857143	H	B	2	1	0	0	0	olaiir	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pardy shedy qokar sheedy oraly olaiir okar ar	0	G789-O0150
ar	BARE_AR	NONE	f39v	f39	f39v.7	8	8	1	8	LAST	1.000000000000	H	B	2	1	0	0	0	okar	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pardy shedy qokar sheedy oraly olaiir okar ar	0	G789-O0151
tar	LEFT_STRING_PLUS_AR	t	f39v	f39	f39v.9	1	1	1	13	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	0	G789-O0152
ar	BARE_AR	NONE	f39v	f39	f39v.9	4	4	1	13	MIDDLE	0.250000000000	H	B	2	0	0	0	0	dal	ain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar aiin dal ar ain cheor ydam shody okal shd y kshy or	0	G789-O0153
ar	BARE_AR	NONE	f39v	f39	f39v.10	2	2	1	11	MIDDLE	0.100000000000	H	B	2	0	0	0	0	dar	ykar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar ar ykar or yky chdy fchor qokain ar sheedy olchef	0	G789-O0154
ykar	LEFT_STRING_PLUS_AR	yk	f39v	f39	f39v.10	3	3	1	11	MIDDLE	0.200000000000	H	B	2	0	0	0	0	ar	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar ar ykar or yky chdy fchor qokain ar sheedy olchef	0	G789-O0155
ar	BARE_AR	NONE	f39v	f39	f39v.10	9	9	2	11	MIDDLE	0.800000000000	H	B	2	0	0	0	0	qokain	sheedy	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dar ar ykar or yky chdy fchor qokain ar sheedy olchef	0	G789-O0156
qokar	LEFT_STRING_PLUS_AR	qok	f39v	f39	f39v.11	4	4	1	9	MIDDLE	0.375000000000	H	B	2	0	0	0	0	shekam	chl	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sarol chedy shekam qokar chl ykeedy chckhy dalor dy	0	G789-O0157
okar	LEFT_STRING_PLUS_AR	ok	f39v	f39	f39v.12	5	5	1	9	MIDDLE	0.500000000000	H	B	2	0	0	0	0	chd	am	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	paiin alaiin otal chd okar am okar cheodal ockhy	0	G789-O0158
okar	LEFT_STRING_PLUS_AR	ok	f39v	f39	f39v.12	7	7	2	9	MIDDLE	0.750000000000	H	B	2	0	0	0	0	am	cheodal	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	paiin alaiin otal chd okar am okar cheodal ockhy	0	G789-O0159
tar	LEFT_STRING_PLUS_AR	t	f39v	f39	f39v.14	1	1	1	4	FIRST	0.000000000000	H	B	2	0	1	0	0	EDGE	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tar aiin okaiin cholody	0	G789-O0160
ar	BARE_AR	NONE	f40r	f40	f40r.1	10	10	1	11	MIDDLE	0.900000000000	H	B	2	1	0	0	0	opches	ordaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchey k eodar aldydy qoky okal shdy olkedy opches ar ordaiin	0	G789-O0161
qokar	LEFT_STRING_PLUS_AR	qok	f40r	f40	f40r.2	1	1	1	11	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	okar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokar okar okedy dar ykchey kaiin okas chedy okar a ralos	0	G789-O0162
okar	LEFT_STRING_PLUS_AR	ok	f40r	f40	f40r.2	2	2	1	11	MIDDLE	0.100000000000	H	B	2	0	0	0	0	qokar	okedy	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokar okar okedy dar ykchey kaiin okas chedy okar a ralos	0	G789-O0163
qokar	LEFT_STRING_PLUS_AR	qok	f40r	f40	f40r.3	10	10	1	11	MIDDLE	0.900000000000	H	B	2	0	0	0	0	okolchy	okam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shy qokal chdy chckhd otor aiir o ky okolchy qokar okam	0	G789-O0164
okar	LEFT_STRING_PLUS_AR	ok	f40r	f40	f40r.4	7	7	1	10	MIDDLE	0.666666666667	H	B	2	0	0	0	0	okaiin	oky	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	or aiin chekody dar qokol okaiin okar oky okoldy ol	0	G789-O0165
lokar	LEFT_STRING_PLUS_AR	lok	f40r	f40	f40r.5	1	1	1	11	FIRST	0.000000000000	H	B	2	0	0	0	0	EDGE	qokar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lokar qokar okar okol ol chedy qokchd ar ar or dag	0	G789-O0166
qokar	LEFT_STRING_PLUS_AR	qok	f40r	f40	f40r.5	2	2	1	11	MIDDLE	0.100000000000	H	B	2	0	0	0	0	lokar	okar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lokar qokar okar okol ol chedy qokchd ar ar or dag	0	G789-O0167
okar	LEFT_STRING_PLUS_AR	ok	f40r	f40	f40r.5	3	3	1	11	MIDDLE	0.200000000000	H	B	2	0	0	0	0	qokar	okol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lokar qokar okar okol ol chedy qokchd ar ar or dag	0	G789-O0168
ar	BARE_AR	NONE	f40r	f40	f40r.5	8	8	1	11	MIDDLE	0.700000000000	H	B	2	0	0	0	0	qokchd	ar	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lokar qokar okar okol ol chedy qokchd ar ar or dag	0	G789-O0169
ar	BARE_AR	NONE	f40r	f40	f40r.5	9	9	2	11	MIDDLE	0.800000000000	H	B	2	0	0	0	0	ar	or	1	2	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lokar qokar okar okol ol chedy qokchd ar ar or dag	0	G789-O0170
ar	BARE_AR	NONE	f40r	f40	f40r.6	3	3	1	12	MIDDLE	0.181818181818	H	B	2	0	0	0	0	or	shok	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tor or ar shok or am o lshedy qokam chdy kar oraiin	0	G789-O0171
kar	LEFT_STRING_PLUS_AR	k	f40r	f40	f40r.6	11	11	1	12	MIDDLE	0.909090909091	H	B	2	0	0	0	0	chdy	oraiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tor or ar shok or am o lshedy qokam chdy kar oraiin	0	G789-O0172
toar	LEFT_STRING_PLUS_AR	to	f40r	f40	f40r.11	1	1	1	4	FIRST	0.000000000000	H	B	2	0	1	0	0	EDGE	ykaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	toar ykaiin ory dal	0	G789-O0173
