astro_group_serial	unified_group_ordinal	diagram_id	page	source_locus	local_locus_id	local_group_id	group_index_within_locus	surface_display_only_exact	frozen_v69_editorial_address	frozen_v69_formal_role_address_only	v75_local_namespace	v75_instrument_id	v75_local_namespace_address	owner_status	smallest_visible_owner	concrete_technical_lookup_default	lookup_effect	source_class	confidence	orientation_and_start_alternatives	crosspage_contract	iatromedical_rival	formal_iconographic_rival	contradiction	legacy_model_correction	semantic_ceiling
82	463	A1	f67r2	f67r2.33	A1:L033	A1:G082	2	oear	A1:I17:G02	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_33/FRAGMENT_02	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_33	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_33“. Kopiere die sichtbare Gruppe „oear“ als Fragment 2/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
83	464	A1	f67r2	f67r2.33	A1:L033	A1:G083	3	odal	A1:I17:G03	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_33/FRAGMENT_03	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_33	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_33“. Kopiere die sichtbare Gruppe „odal“ als Fragment 3/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
84	465	A1	f67r2	f67r2.34	A1:L034	A1:G084	1	ofar	A1:R05:G01	ROW_KEY	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_34/FRAGMENT_01	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_34	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_34“. Kopiere die sichtbare Gruppe „ofar“ als Fragment 1/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.32	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
85	466	A1	f67r2	f67r2.34	A1:L034	A1:G085	2	oeoldan	A1:R05:G02	ROW_REDUNDANCY_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_34/FRAGMENT_02	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_34	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_34“. Kopiere die sichtbare Gruppe „oeoldan“ als Fragment 2/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
86	467	A1	f67r2	f67r2.35	A1:L035	A1:G086	1	chol	A1:I18:G01	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_35/FRAGMENT_01	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_35	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_35“. Kopiere die sichtbare Gruppe „chol“ als Fragment 1/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.32	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
87	468	A1	f67r2	f67r2.35	A1:L035	A1:G087	2	giin	A1:I18:G02	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_35/FRAGMENT_02	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_35	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_35“. Kopiere die sichtbare Gruppe „giin“ als Fragment 2/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
88	469	A1	f67r2	f67r2.35	A1:L035	A1:G088	3	okol	A1:I18:G03	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_35/FRAGMENT_03	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_35	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_35“. Kopiere die sichtbare Gruppe „okol“ als Fragment 3/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
89	470	A1	f67r2	f67r2.36	A1:L036	A1:G089	1	ytor	A1:I19:G01	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_36/FRAGMENT_01	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_36	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_36“. Kopiere die sichtbare Gruppe „ytor“ als Fragment 1/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.32	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
90	471	A1	f67r2	f67r2.36	A1:L036	A1:G090	2	daiin	A1:I19:G02	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_36/FRAGMENT_02	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_36	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_36“. Kopiere die sichtbare Gruppe „daiin“ als Fragment 2/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
91	472	A1	f67r2	f67r2.36	A1:L036	A1:G091	3	or	A1:I19:G03	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_36/FRAGMENT_03	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_36	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_36“. Kopiere die sichtbare Gruppe „or“ als Fragment 3/3 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
92	473	A1	f67r2	f67r2.37	A1:L037	A1:G092	1	ytoaiin	A1:R06:G01	ROW_KEY	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_37/FRAGMENT_01	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_37	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_37“. Kopiere die sichtbare Gruppe „ytoaiin“ als Fragment 1/1 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.32	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
93	474	A1	f67r2	f67r2.38	A1:L038	A1:G093	1	otoldos	A1:I20:G01	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_38/FRAGMENT_01	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_38	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_38“. Kopiere die sichtbare Gruppe „otoldos“ als Fragment 1/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.32	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
94	475	A1	f67r2	f67r2.38	A1:L038	A1:G094	2	octhole	A1:I20:G02	LOOKUP_INSTRUCTION_FRAGMENT	F67_LEFT_WHEEL_NS	F67_LEFT_WHEEL	F67_LEFT_WHEEL_NS/A1_LEFT_LOCAL_FIELD_38/FRAGMENT_02	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_38	Öffne am linken f67r2-Rad ausschließlich den Besitzer „A1_LEFT_LOCAL_FIELD_38“. Kopiere die sichtbare Gruppe „octhole“ als Fragment 2/2 in den örtlichen Ergebnisposten. Wähle weder Anfang noch Drehsinn und rufe kein rechtes Radfeld auf.	OPEN_LOCAL_NAMESPACE>COPY_OPAQUE_FRAGMENT>PRESERVE_SOURCE_LOCUS>CLOSE_LOCUS_IF_FINAL_FRAGMENT	OPAQUE_GROUP_AT_INHERITED_LOCAL_FIELD	0.30	DIRECT_LOCAL_ADDRESS|ARBITRARY_START_CLOCKWISE|ARBITRARY_START_COUNTERCLOCKWISE|REFLECTED_LAYOUT;SELECTED=NONE	PAGE_LOCAL_ONLY;NO_F68_F69_JOIN;NO_COMMON_DIRECTION;NO_PROSE_CARD_VALUE	IATROMEDICAL_RIVAL: left-hand astrological or iatromathematical election wheel.	FORMAL_RIVAL: celestial diagram labels or decorative stellar text without executable content.	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik. Die Seite zeigt zwei verschieden organisierte Räder ohne Verbindung und keine sichtbare 7×12-Matrix. Start, Richtung und der konkrete Exemplarwert bleiben unbestimmt; F67_LEFT_WHEEL_NS ist nur eine lokale Werkstattadresse.	V66_FORMAL_ADDRESS_RETAINED_ONLY;NO_PAGEWIDE_7X12;NO_SINGLE_CENTER_PLUS_28;NO_ORDERED_PAGEWIDE_28_RULES	OPAQUE_LOCAL_GROUP_NOT_PROSE_CARD_WORD_STEM_SOUND_LANGUAGE_MEANING_OR_TRANSLATION
