group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	exact_visible_identity_layer	v69_local_formal_role	v71_owner_status	v71_visible_owner	local_namespace	local_owner_kind	silent_argument_default	concrete_copied_label_or_instruction	source_status	confidence	historical_celestial_rival	technical_formal_rival	contradiction	authorial_start	authorial_direction	rotation_status	f68_f69_mapping	cross_wheel_join	prose_card_import	global_7x12	semantic_ceiling
21	A1	f67r2	f67r2.10	1	A1:G021	lkshy	A1:G021@f67r2.10#1=«lkshy»	COLUMN_KEY	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_10	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	Kopiere Segment 1/3 «lkshy» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 10 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
22	A1	f67r2	f67r2.10	2	A1:G022	kchy	A1:G022@f67r2.10#2=«kchy»	COLUMN_DESCRIPTOR_FRAGMENT	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_10	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	Kopiere Segment 2/3 «kchy» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 10 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
23	A1	f67r2	f67r2.10	3	A1:G023	okar	A1:G023@f67r2.10#3=«okar»	COLUMN_DESCRIPTOR_FRAGMENT	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_10	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	Kopiere Segment 3/3 «okar» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 10 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
24	A1	f67r2	f67r2.11	1	A1:G024	chky	A1:G024@f67r2.11#1=«chky»	COLUMN_KEY	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	Kopiere Segment 1/3 «chky» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 11 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
25	A1	f67r2	f67r2.11	2	A1:G025	chykchs	A1:G025@f67r2.11#2=«chykchs»	COLUMN_DESCRIPTOR_FRAGMENT	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	Kopiere Segment 2/3 «chykchs» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 11 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
26	A1	f67r2	f67r2.11	3	A1:G026	chy	A1:G026@f67r2.11#3=«chy»	COLUMN_DESCRIPTOR_FRAGMENT	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	Kopiere Segment 3/3 «chy» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 11 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
27	A1	f67r2	f67r2.12	1	A1:G027	ykees	A1:G027@f67r2.12#1=«ykees»	COLUMN_KEY	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_12	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 12 des rechten f67r2-Rades	Kopiere Segment 1/2 «ykees» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 12 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
28	A1	f67r2	f67r2.12	2	A1:G028	ykchos	A1:G028@f67r2.12#2=«ykchos»	COLUMN_DESCRIPTOR_FRAGMENT	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_12	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_SECTOR_LABEL	dieser lokale Sektorplatz 12 des rechten f67r2-Rades	Kopiere Segment 2/2 «ykchos» in Quellordnung für den Bildbesitzer «dieser lokale Sektorplatz 12 des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige den Sektor im rechten Rad, kopiere sein örtliches Etikett und schlage nur den rechtsradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_DIRECT_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
29	A1	f67r2	f67r2.13	1	A1:G029	opodchol	A1:G029@f67r2.13#1=«opodchol»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_RING_BAND	gegenwärtiges Ringband des rechten f67r2-Rades	Kopiere Segment 1/4 «opodchol» in Quellordnung für den Bildbesitzer «gegenwärtiges Ringband des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Kopiere dieses Ringband als eigene rechtsradlokale Legende; verknüpfe es nicht mit dem linken Rad.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
30	A1	f67r2	f67r2.13	2	A1:G030	s	A1:G030@f67r2.13#2=«s»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_RING_BAND	gegenwärtiges Ringband des rechten f67r2-Rades	Kopiere Segment 2/4 «s» in Quellordnung für den Bildbesitzer «gegenwärtiges Ringband des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Kopiere dieses Ringband als eigene rechtsradlokale Legende; verknüpfe es nicht mit dem linken Rad.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
31	A1	f67r2	f67r2.13	3	A1:G031	ain	A1:G031@f67r2.13#3=«ain»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_RING_BAND	gegenwärtiges Ringband des rechten f67r2-Rades	Kopiere Segment 3/4 «ain» in Quellordnung für den Bildbesitzer «gegenwärtiges Ringband des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Kopiere dieses Ringband als eigene rechtsradlokale Legende; verknüpfe es nicht mit dem linken Rad.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
32	A1	f67r2	f67r2.13	4	A1:G032	aldy	A1:G032@f67r2.13#4=«aldy»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_RING_BAND	gegenwärtiges Ringband des rechten f67r2-Rades	Kopiere Segment 4/4 «aldy» in Quellordnung für den Bildbesitzer «gegenwärtiges Ringband des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Kopiere dieses Ringband als eigene rechtsradlokale Legende; verknüpfe es nicht mit dem linken Rad.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
33	A1	f67r2	f67r2.14	1	A1:G033	soeey	A1:G033@f67r2.14#1=«soeey»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_02	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_RING_BAND	gegenwärtiges Ringband des rechten f67r2-Rades	Kopiere Segment 1/3 «soeey» in Quellordnung für den Bildbesitzer «gegenwärtiges Ringband des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Kopiere dieses Ringband als eigene rechtsradlokale Legende; verknüpfe es nicht mit dem linken Rad.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
34	A1	f67r2	f67r2.14	2	A1:G034	doiin	A1:G034@f67r2.14#2=«doiin»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_02	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_RING_BAND	gegenwärtiges Ringband des rechten f67r2-Rades	Kopiere Segment 2/3 «doiin» in Quellordnung für den Bildbesitzer «gegenwärtiges Ringband des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Kopiere dieses Ringband als eigene rechtsradlokale Legende; verknüpfe es nicht mit dem linken Rad.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
35	A1	f67r2	f67r2.14	3	A1:G035	oldy	A1:G035@f67r2.14#3=«oldy»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_02	A67_RIGHT_CELESTIAL_WHEEL	RIGHT_WHEEL_RING_BAND	gegenwärtiges Ringband des rechten f67r2-Rades	Kopiere Segment 3/3 «oldy» in Quellordnung für den Bildbesitzer «gegenwärtiges Ringband des rechten f67r2-Rades»; das Segment erhält keinen Einzelwert. Kopiere dieses Ringband als eigene rechtsradlokale Legende; verknüpfe es nicht mit dem linken Rad.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	MEDIUM	zodiakal-, kalender- oder iatromathematisch gegliedertes Sektor-/Scheibenrad	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Kein Etikett ist identifiziert; das zweite Rad ist unverbunden, und eine seitenweite 7×12-Komposition ist nicht sichtbar.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
36	A1	f67r2	f67r2.15	1	A1:G036	dolchsody	A1:G036@f67r2.15#1=«dolchsody»	ROW_KEY	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_15	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 15 des linken f67r2-Rades	Kopiere das vollständige opake Etikett «dolchsody» für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 15 des linken f67r2-Rades». Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
37	A1	f67r2	f67r2.16	1	A1:G037	odaeiin	A1:G037@f67r2.16#1=«odaeiin»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades	Kopiere Segment 1/4 «odaeiin» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
38	A1	f67r2	f67r2.16	2	A1:G038	okoes	A1:G038@f67r2.16#2=«okoes»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades	Kopiere Segment 2/4 «okoes» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
39	A1	f67r2	f67r2.16	3	A1:G039	oekain	A1:G039@f67r2.16#3=«oekain»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades	Kopiere Segment 3/4 «oekain» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
40	A1	f67r2	f67r2.16	4	A1:G040	y	A1:G040@f67r2.16#4=«y»	LOOKUP_INSTRUCTION_FRAGMENT	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	A67_LEFT_CELESTIAL_WHEEL	LEFT_WHEEL_LOCAL_FIELD_LABEL	gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades	Kopiere Segment 4/4 «y» in Quellordnung für den Bildbesitzer «gegenwärtiges lokales Radial-/Ringfeld 16 des linken f67r2-Rades»; das Segment erhält keinen Einzelwert. Zeige das Feld im linken Rad, kopiere sein örtliches Etikett und schlage nur den linksradlokalen Exemplareintrag nach.	VISIBLE_GROUP_AND_LOCAL_INHERITED_OWNER; FUNCTION_FROM_MASTER_EXEMPLAR	LOW	eigenständiges Stern-, Kalender- oder Prognostikrad mit äußeren Sternplätzen	zwei unabhängige formale Merk- und Lookup-Räder; Etiketten sind nur Bildadressen	Lokale Felder und Sterne sind sichtbar, doch weder ihr Himmelswert noch ein Schlüssel zum rechten Rad ist gegeben.	UNKNOWN_OR_NOT_APPLICABLE	UNKNOWN_OR_NOT_APPLICABLE	UNLICENSED	NONE	NONE	NONE	NONE	LOCAL_VISIBLE_IDENTITY_AND_EXEMPLAR_INSTRUCTION_NOT_WORD_CARD_STEM_SOUND_LANGUAGE_OR_MEANING
