locus	page	diagram_id	group_count	group_serials	owner_status	local_namespace_owner	visible_basis	concrete_locus_reading	historical_rival	orientation_status	cross_namespace_mapping	strongest_contradiction	semantic_ceiling
f69v.2	f69v	A3	38	296|297|298|299|300|301|302|303|304|305|306|307|308|309|310|311|312|313|314|315|316|317|318|319|320|321|322|323|324|325|326|327|328|329|330|331|332|333	DIRECT_VISIBLE	A3_MIDDLE_WHEEL_RING_TEXT	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante	Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 1 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 2 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 3 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 4 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 5 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 6 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 7 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 8 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 9 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 10 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 11 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 12 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 13 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 14 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 15 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 16 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 17 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 18 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 19 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 20 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 21 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 22 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 23 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 24 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 25 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 26 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 27 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 28 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 29 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 30 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 31 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 32 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 33 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 34 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 35 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 36 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 37 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_MIDDLE_WHEEL_RING_TEXT“ Fragment 38 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	allgemeine Seitenlegende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.3	f69v	A3	29	334|335|336|337|338|339|340|341|342|343|344|345|346|347|348|349|350|351|352|353|354|355|356|357|358|359|360|361|362	DIRECT_VISIBLE	A3_RIGHT_WHEEL_RING_TEXT	jedes Textband umschließt nur sein eigenes Kreisbild; zwischen Rädern fehlt jede Kante	Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 1 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 2 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 3 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 4 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 5 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 6 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 7 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 8 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 9 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 10 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 11 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 12 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 13 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 14 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 15 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 16 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 17 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 18 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 19 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 20 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 21 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 22 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 23 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 24 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 25 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 26 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 27 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 28 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen. Im eigenständigen Rad „A3_RIGHT_WHEEL_RING_TEXT“ Fragment 29 der örtlichen Radlegende eintragen; kein Wert darf in ein anderes f69v-Rad übergehen.	allgemeine Seitenlegende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.4	f69v	A3	2	363|364	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_01	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_01“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen. Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_01“ Fragment 2 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.5	f69v	A3	2	365|366	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_02	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_02“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen. Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_02“ Fragment 2 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.6	f69v	A3	1	367	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_03	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_03“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.7	f69v	A3	1	368	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_04	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_04“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.8	f69v	A3	1	369	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_05	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_05“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.9	f69v	A3	1	370	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_06	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_06“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.10	f69v	A3	1	371	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_07	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_07“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.11	f69v	A3	1	372	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_08	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_08“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.12	f69v	A3	1	373	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_09	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_09“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.13	f69v	A3	1	374	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_10	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_10“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.14	f69v	A3	1	375	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_11	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_11“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.15	f69v	A3	1	376	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_12	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_12“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.16	f69v	A3	1	377	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_13	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_13“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.17	f69v	A3	1	378	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_14	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_14“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.18	f69v	A3	1	379	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_15	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_15“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.19	f69v	A3	1	380	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_16	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_16“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.20	f69v	A3	1	381	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_17	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_17“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.21	f69v	A3	1	382	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_18	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_18“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.22	f69v	A3	1	383	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_19	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_19“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.23	f69v	A3	1	384	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_20	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_20“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.24	f69v	A3	1	385	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_21	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_21“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f69v.25	f69v	A3	2	386|387	DIRECT_VISIBLE	A3_LEFT_RADIAL_SLOT_22	ungefähr 28 sichtbare Stäbe teilen die linke Mitte; kein Start und keine Richtung	Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_22“ Fragment 1 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen. Am ungeordneten linken Radialplatz „A3_LEFT_RADIAL_SLOT_22“ Fragment 2 der lokalen Wahl- oder Meidungsnotiz eintragen; weder Start noch Umlaufrichtung übernehmen.	dekorativer Strahl ohne Regel- oder Terminwert	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
