group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	owner_status	local_namespace_owner	exact_literal_layer	concrete_local_default	source_class	confidence	historical_celestial_rival	technical_or_formal_rival	strongest_contradiction	orientation_status	cross_namespace_mapping	semantic_ceiling
24	A1	f67r2	f67r2.11	1	A1:G024	chky	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	[SURFACE:chky] > [OPAQUE_LOCAL:A1:G024] > [OWNER:A1_RIGHT_SECTOR_SLOT_11] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_SECTOR_SLOT_11“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
25	A1	f67r2	f67r2.11	2	A1:G025	chykchs	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	[SURFACE:chykchs] > [OPAQUE_LOCAL:A1:G025] > [OWNER:A1_RIGHT_SECTOR_SLOT_11] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_SECTOR_SLOT_11“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
26	A1	f67r2	f67r2.11	3	A1:G026	chy	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	[SURFACE:chy] > [OPAQUE_LOCAL:A1:G026] > [OWNER:A1_RIGHT_SECTOR_SLOT_11] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_SECTOR_SLOT_11“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
27	A1	f67r2	f67r2.12	1	A1:G027	ykees	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_12	[SURFACE:ykees] > [OPAQUE_LOCAL:A1:G027] > [OWNER:A1_RIGHT_SECTOR_SLOT_12] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_SECTOR_SLOT_12“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
28	A1	f67r2	f67r2.12	2	A1:G028	ykchos	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_12	[SURFACE:ykchos] > [OPAQUE_LOCAL:A1:G028] > [OWNER:A1_RIGHT_SECTOR_SLOT_12] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_SECTOR_SLOT_12“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.34	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
29	A1	f67r2	f67r2.13	1	A1:G029	opodchol	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	[SURFACE:opodchol] > [OPAQUE_LOCAL:A1:G029] > [OWNER:A1_RIGHT_RING_BAND_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_RING_BAND_01“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
30	A1	f67r2	f67r2.13	2	A1:G030	s	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	[SURFACE:s] > [OPAQUE_LOCAL:A1:G030] > [OWNER:A1_RIGHT_RING_BAND_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_RING_BAND_01“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
31	A1	f67r2	f67r2.13	3	A1:G031	ain	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	[SURFACE:ain] > [OPAQUE_LOCAL:A1:G031] > [OWNER:A1_RIGHT_RING_BAND_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_RING_BAND_01“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
32	A1	f67r2	f67r2.13	4	A1:G032	aldy	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	[SURFACE:aldy] > [OPAQUE_LOCAL:A1:G032] > [OWNER:A1_RIGHT_RING_BAND_01] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_RING_BAND_01“ das Beschriftungsfragment 4 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
33	A1	f67r2	f67r2.14	1	A1:G033	soeey	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_02	[SURFACE:soeey] > [OPAQUE_LOCAL:A1:G033] > [OWNER:A1_RIGHT_RING_BAND_02] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_RING_BAND_02“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
34	A1	f67r2	f67r2.14	2	A1:G034	doiin	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_02	[SURFACE:doiin] > [OPAQUE_LOCAL:A1:G034] > [OWNER:A1_RIGHT_RING_BAND_02] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_RING_BAND_02“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
35	A1	f67r2	f67r2.14	3	A1:G035	oldy	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_02	[SURFACE:oldy] > [OPAQUE_LOCAL:A1:G035] > [OWNER:A1_RIGHT_RING_BAND_02] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_RIGHT_RING_BAND_02“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
36	A1	f67r2	f67r2.15	1	A1:G036	dolchsody	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_15	[SURFACE:dolchsody] > [OPAQUE_LOCAL:A1:G036] > [OWNER:A1_LEFT_LOCAL_FIELD_15] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_15“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
37	A1	f67r2	f67r2.16	1	A1:G037	odaeiin	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	[SURFACE:odaeiin] > [OPAQUE_LOCAL:A1:G037] > [OWNER:A1_LEFT_LOCAL_FIELD_16] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_16“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
38	A1	f67r2	f67r2.16	2	A1:G038	okoes	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	[SURFACE:okoes] > [OPAQUE_LOCAL:A1:G038] > [OWNER:A1_LEFT_LOCAL_FIELD_16] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_16“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
39	A1	f67r2	f67r2.16	3	A1:G039	oekain	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	[SURFACE:oekain] > [OPAQUE_LOCAL:A1:G039] > [OWNER:A1_LEFT_LOCAL_FIELD_16] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_16“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
40	A1	f67r2	f67r2.16	4	A1:G040	y	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_16	[SURFACE:y] > [OPAQUE_LOCAL:A1:G040] > [OWNER:A1_LEFT_LOCAL_FIELD_16] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_16“ das Beschriftungsfragment 4 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
41	A1	f67r2	f67r2.17	1	A1:G041	otchey	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_17	[SURFACE:otchey] > [OPAQUE_LOCAL:A1:G041] > [OWNER:A1_LEFT_LOCAL_FIELD_17] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_17“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
42	A1	f67r2	f67r2.17	2	A1:G042	soraiir	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_17	[SURFACE:soraiir] > [OPAQUE_LOCAL:A1:G042] > [OWNER:A1_LEFT_LOCAL_FIELD_17] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_17“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
43	A1	f67r2	f67r2.17	3	A1:G043	dy	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_17	[SURFACE:dy] > [OPAQUE_LOCAL:A1:G043] > [OWNER:A1_LEFT_LOCAL_FIELD_17] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_17“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
44	A1	f67r2	f67r2.18	1	A1:G044	qopchy	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_18	[SURFACE:qopchy] > [OPAQUE_LOCAL:A1:G044] > [OWNER:A1_LEFT_LOCAL_FIELD_18] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_18“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
45	A1	f67r2	f67r2.18	2	A1:G045	daiin	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_18	[SURFACE:daiin] > [OPAQUE_LOCAL:A1:G045] > [OWNER:A1_LEFT_LOCAL_FIELD_18] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_18“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
46	A1	f67r2	f67r2.18	3	A1:G046	dal	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_18	[SURFACE:dal] > [OPAQUE_LOCAL:A1:G046] > [OWNER:A1_LEFT_LOCAL_FIELD_18] > [EXEMPLAR:LOCAL_CELESTIAL_LABEL_OR_RULE_FRAGMENT]	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_18“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	PAIRED_CELESTIAL_RELATION_WHEEL_LOCAL_LOOKUP	0.22	Iatromathematischer Rivale: örtliche Zeichen-, Körper- oder Wahlrelation; konkrete Namen bleiben im Exemplar.	Das Fragment ist nur eine opake kopierte Beschriftung des sichtbaren Diagrammpostens, ohne rekonstruierbaren Sachwert.	Weder Oberfläche noch Position identifiziert den externen Namen, die Tätigkeit, den Startpunkt oder die Leserichtung.	EDITORIAL_LOCUS_ORDER_ONLY; AUTHORIAL_START_DIRECTION_ROTATION_UNPROVEN	NONE	CONCRETE_LOCAL_EXEMPLAR_NOT_TRANSLATED_WORD_OR_CROSS_PAGE_KEY
