profile_ordinal	cohort	statement_id	physical_page	register	statement_event_count	dy_occurrence_count	internal_dy_count	final_step_dy_count	singleton_dy_count	dy_event_ids	statement_end_mode	scope_profile
641	OLD26_GDT407	G407-S635	f83r	BIOLOGICAL	9	1	0	1	0	G407-E3722	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
642	OLD26_GDT407	G407-S636	f83r	BIOLOGICAL	12	1	0	1	0	G407-E3734	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
643	OLD26_GDT407	G407-S637	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3737	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
644	OLD26_GDT407	G407-S638	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3738	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
645	OLD26_GDT407	G407-S639	f83r	BIOLOGICAL	2	1	0	1	0	G407-E3740	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
646	OLD26_GDT407	G407-S640	f83r	BIOLOGICAL	4	1	0	1	0	G407-E3744	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
647	OLD26_GDT407	G407-S641	f83r	BIOLOGICAL	6	1	0	1	0	G407-E3750	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
648	OLD26_GDT407	G407-S642	f83r	BIOLOGICAL	3	1	0	1	0	G407-E3753	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
649	OLD26_GDT407	G407-S643	f83r	BIOLOGICAL	15	1	0	1	0	G407-E3768	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
650	OLD26_GDT407	G407-S644	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3769	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
651	OLD26_GDT407	G407-S645	f83r	BIOLOGICAL	1	1	0	0	1	G407-E3770	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
652	OLD26_GDT407	G407-S649	f88r	PHARMA	6	1	0	1	0	G407-E3848	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
653	OLD26_GDT407	G407-S651	f88r	PHARMA	7	1	0	1	0	G407-E3888	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
654	OLD26_GDT407	G407-S653	f88v	PHARMA	20	1	0	1	0	G407-E3949	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
655	OLD26_GDT407	G407-S655	f88v	PHARMA	1	1	0	0	1	G407-E3969	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
656	OLD26_GDT407	G407-S656	f88v	PHARMA	1	1	0	0	1	G407-E3970	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
657	OLD26_GDT407	G407-S657	f88v	PHARMA	3	1	0	1	0	G407-E3973	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
658	OLD26_GDT407	G407-S658	f88v	PHARMA	19	1	0	1	0	G407-E3992	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
659	OLD26_GDT407	G407-S659	f88v	PHARMA	6	1	0	1	0	G407-E3998	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
660	OLD26_GDT407	G407-S660	f88v	PHARMA	18	1	0	1	0	G407-E4016	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
661	OLD26_GDT407	G407-S661	f88v	PHARMA	1	1	0	0	1	G407-E4017	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
662	OLD26_GDT407	G407-S662	f88v	PHARMA	9	1	0	1	0	G407-E4026	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
663	OLD26_GDT407	G407-S663	f88v	PHARMA	17	1	0	1	0	G407-E4043	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
664	OLD26_GDT407	G407-S664	f88v	PHARMA	13	1	0	1	0	G407-E4056	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
665	OLD26_GDT407	G407-S667	f89r	PHARMA	7	1	0	1	0	G407-E4071	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
666	OLD26_GDT407	G407-S669	f89r	PHARMA	14	1	0	1	0	G407-E4121	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
667	OLD26_GDT407	G407-S670	f89r	PHARMA	19	1	0	1	0	G407-E4140	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
668	OLD26_GDT407	G407-S673	f89r	PHARMA	4	1	0	1	0	G407-E4190	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
669	OLD26_GDT407	G407-S674	f89r	PHARMA	1	1	0	0	1	G407-E4191	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
670	OLD26_GDT407	G407-S675	f89r	PHARMA	33	1	0	1	0	G407-E4224	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
671	OLD26_GDT407	G407-S677	f89r	PHARMA	2	1	0	1	0	G407-E4232	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
672	OLD26_GDT407	G407-S678	f89r	PHARMA	28	1	0	1	0	G407-E4260	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
673	OLD26_GDT407	G407-S679	f89r	PHARMA	1	1	0	0	1	G407-E4261	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
674	OLD26_GDT407	G407-S681	f89r	PHARMA	7	1	0	1	0	G407-E4299	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
675	OLD26_GDT407	G407-S682	f89r	PHARMA	4	1	0	1	0	G407-E4303	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
676	OLD26_GDT407	G407-S683	f89r	PHARMA	2	1	0	1	0	G407-E4305	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
677	OLD26_GDT407	G407-S684	f89r	PHARMA	11	1	0	1	0	G407-E4316	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
678	OLD26_GDT407	G407-S686	f95v	HERBAL	1	1	0	0	1	G407-E4399	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
679	OLD26_GDT407	G407-S687	f95v	HERBAL	2	1	0	1	0	G407-E4401	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
680	OLD26_GDT407	G407-S688	f95v	HERBAL	3	1	0	1	0	G407-E4404	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
681	OLD26_GDT407	G407-S689	f95v	HERBAL	5	1	0	1	0	G407-E4409	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
682	OLD26_GDT407	G407-S690	f95v	HERBAL	18	1	0	1	0	G407-E4427	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
683	OLD26_GDT407	G407-S691	f95v	HERBAL	5	1	0	1	0	G407-E4432	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
684	OLD26_GDT407	G407-S692	f95v	HERBAL	21	1	0	1	0	G407-E4453	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
685	OLD26_GDT407	G407-S694	f95v	HERBAL	1	1	0	0	1	G407-E4459	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
686	OLD26_GDT407	G407-S695	f95v	HERBAL	15	1	0	1	0	G407-E4474	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
687	OLD26_GDT407	G407-S696	f95v	HERBAL	5	1	0	1	0	G407-E4479	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
688	OLD26_GDT407	G407-S697	f95v	HERBAL	7	1	0	1	0	G407-E4486	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
689	OLD26_GDT407	G407-S698	f95v	HERBAL	8	1	0	1	0	G407-E4494	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
690	OLD26_GDT407	G407-S699	f95v	HERBAL	2	1	0	1	0	G407-E4496	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
691	OLD26_GDT407	G407-S700	f95v	HERBAL	5	1	0	1	0	G407-E4501	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
692	OLD26_GDT407	G407-S702	f95v	HERBAL	3	1	0	1	0	G407-E4506	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
693	OLD26_GDT407	G407-S703	f95v	HERBAL	1	1	0	0	1	G407-E4507	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
694	OLD26_GDT407	G407-S704	f95v	HERBAL	3	1	0	1	0	G407-E4510	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
695	OLD26_GDT407	G407-S705	f95v	HERBAL	14	1	0	1	0	G407-E4524	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
696	OLD26_GDT407	G407-S706	f95v	HERBAL	1	1	0	0	1	G407-E4525	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
697	OLD26_GDT407	G407-S707	f95v	HERBAL	6	1	0	1	0	G407-E4531	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
698	OLD26_GDT407	G407-S708	f95v	HERBAL	1	1	0	0	1	G407-E4532	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
699	OLD26_GDT407	G407-S709	f95v	HERBAL	11	1	0	1	0	G407-E4543	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
700	OLD26_GDT407	G407-S711	f95v	HERBAL	2	1	0	1	0	G407-E4553	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
701	OLD26_GDT407	G407-S712	f95v	HERBAL	1	1	0	0	1	G407-E4554	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
702	OLD26_GDT407	G407-S713	f95v	HERBAL	11	1	0	1	0	G407-E4565	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
703	OLD26_GDT407	G407-S714	f95v	HERBAL	10	1	0	1	0	G407-E4575	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
