event_id	phase_id	clause_id	physical_page	locus	surface	component_recipe	current_spoken_unit	current_reading_de
P912-E1957	P925-P350	P915-C349	f68r1	f68r1.3	ykor	Y+K+OR	P917-I1337	Diesen Posten und den Ansatz zugeben.
P912-E1958	P925-P351	P915-C349	f68r1	f68r1.3	shey	SH+E+Y	P917-I1338	Diesen Posten kurz halten.
P912-E1959	P925-P352	P915-C349	f68r1	f68r1.3	qocheey	CARRIER_Q+O+CH+EE+Y	P917-I1339	Diesen Posten länger ausführen und entnehmen unter q-Träger.
P912-E1960	P925-P353	P915-C349	f68r1	f68r1.3	chokal	OK+AL	P917-I1340	Ansetzen zur Ziel- oder Anschlussstelle.
P912-E1961	P925-P353	P915-C349	f68r1	f68r1.3	okeey	OK+EE+Y	P917-I1341	Diesen Posten länger ansetzen.
P912-E1962	P925-P354	P915-C349	f68r1	f68r1.3	ror	R+OR	P917-I1342	Den Ansatz kennzeichnen.
P912-E1963	P925-P354	P915-C349	f68r1	f68r1.3	eckhear	E+CKH+E+AR	P917-I1343	Von der Entnahmestelle von der lokalen Stelle auf der zweiten Stufe kurz kennzeichnen durch den Durchlass zur Innenstelle.
P912-E1964	P925-P354	P915-C349	f68r1	f68r1.3	daram	DA+R+A_ADDR+AM_ADDR	P917-I1343	Von der Entnahmestelle von der lokalen Stelle auf der zweiten Stufe kurz kennzeichnen durch den Durchlass zur Innenstelle.
P912-E1965	P925-P355	P915-C349	f68r1	f68r1.4	dchor	D_ADDR+CH+OR	P917-I1344	Aus diesem Teil den Ansatz entnehmen.
P912-E1966	P925-P356	P915-C349	f68r1	f68r1.4	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	P917-I1345	Von der lokalen Stelle auf der angegebenen Stufe ansetzen mit i-Zeichen.
P912-E1967	P925-P356	P915-C349	f68r1	f68r1.5	yky	Y+K+Y	P917-I1346	Diesen Posten zugeben.
P912-E1968	P925-P357	P915-C349	f68r1	f68r1.6	dary	DA+R+Y	P917-I1347	Auf der zweiten Stufe diesen Posten kennzeichnen.
P912-E1969	P925-P357	P915-C349	f68r1	f68r1.7	chkchykoly	CHK+CH+Y+K+OL+Y	P917-I1348	Weiter diesen Posten behandeln, entnehmen und zugeben.
P912-E0320	P925-P358	P915-C014	f55v	f55v.11	aiin	AIIN	P917-I0206	Nach Sollmaß ansetzen zur Ziel- oder Anschlussstelle.
P912-E0321	P925-P358	P915-C014	f55v	f55v.11	okal	OK+AL	P917-I0206	Nach Sollmaß ansetzen zur Ziel- oder Anschlussstelle.
P912-E0322	P925-P359	P915-C014	f55v	f55v.11	oltchy	OL+T+Y	P917-I0207	Weiter diesen Posten einstellen.
P912-E0323	P925-P360	P915-C014	f55v	f55v.11	or	OR	P917-I0208	Von der Entnahmestelle als eine Portion nach Sollmaß den Ansatz und diesen Posten kurz behandeln.
P912-E0324	P925-P360	P915-C014	f55v	f55v.11	y	Y	P917-I0208	Von der Entnahmestelle als eine Portion nach Sollmaß den Ansatz und diesen Posten kurz behandeln.
P912-E0325	P925-P360	P915-C014	f55v	f55v.11	orain	OR+AIN	P917-I0208	Von der Entnahmestelle als eine Portion nach Sollmaß den Ansatz und diesen Posten kurz behandeln.
P912-E0326	P925-P360	P915-C014	f55v	f55v.12	daiin	AIIN	P917-I0208	Von der Entnahmestelle als eine Portion nach Sollmaß den Ansatz und diesen Posten kurz behandeln.
P912-E0327	P925-P360	P915-C014	f55v	f55v.12	ar	AR	P917-I0208	Von der Entnahmestelle als eine Portion nach Sollmaß den Ansatz und diesen Posten kurz behandeln.
P912-E0328	P925-P360	P915-C014	f55v	f55v.12	cheky	CHK+E+Y	P917-I0208	Von der Entnahmestelle als eine Portion nach Sollmaß den Ansatz und diesen Posten kurz behandeln.
P912-E0329	P925-P361	P915-C014	f55v	f55v.12	olkeechy	OL+K+EE+CH+Y	P917-I0209	Weiter diesen Posten länger zugeben und entnehmen.
P912-E0330	P925-P362	P915-C014	f55v	f55v.12	sl	S+L	P917-I0210	Wählen in den nächsten Lauf.
P912-E0331	P925-P363	P915-C014	f55v	f55v.12	ar	AR	P917-I0211	Danach von der Entnahmestelle nach Sollmaß zur Innenstelle weiterarbeiten.
P912-E0332	P925-P363	P915-C014	f55v	f55v.12	aiin	AIIN	P917-I0211	Danach von der Entnahmestelle nach Sollmaß zur Innenstelle weiterarbeiten.
P912-E0333	P925-P363	P915-C014	f55v	f55v.12	daiin	AIIN	P917-I0211	Danach von der Entnahmestelle nach Sollmaß zur Innenstelle weiterarbeiten.
P912-E0334	P925-P363	P915-C014	f55v	f55v.12	otam	OT+AM_ADDR	P917-I0211	Danach von der Entnahmestelle nach Sollmaß zur Innenstelle weiterarbeiten.
P912-E0890	P925-P364	P915-C135	f81v	f81v.4	qokaiin	OK+AIIN	P917-I0596	Nach Sollmaß ansetzen.
P912-E0891	P925-P364	P915-C135	f81v	f81v.4	okain	OK+AIN	P917-I0597	Als eine Portion ansetzen.
P912-E0892	P925-P365	P915-C135	f81v	f81v.4	cheeky	CHK+EE+Y	P917-I0598	Diesen Posten länger behandeln.
P912-E0893	P925-P366	P915-C135	f81v	f81v.4	dy	Y	P917-I0599	Weiter nach Sollmaß diesen Posten zugeben.
P912-E0894	P925-P366	P915-C135	f81v	f81v.4	ol	OL	P917-I0599	Weiter nach Sollmaß diesen Posten zugeben.
P912-E0895	P925-P366	P915-C135	f81v	f81v.4	kaiin	K+AIIN	P917-I0599	Weiter nach Sollmaß diesen Posten zugeben.
P912-E0896	P925-P367	P915-C135	f81v	f81v.4	dain	AIN	P917-I0600	Als eine Portion nach Sollmaß diesen Posten entnehmen und bereitstellen.
P912-E0897	P925-P367	P915-C135	f81v	f81v.4	dy	Y	P917-I0600	Als eine Portion nach Sollmaß diesen Posten entnehmen und bereitstellen.
P912-E0898	P925-P367	P915-C135	f81v	f81v.4	daiin	AIIN	P917-I0600	Als eine Portion nach Sollmaß diesen Posten entnehmen und bereitstellen.
P912-E0899	P925-P367	P915-C135	f81v	f81v.4	chcthy	CH+CTH+Y	P917-I0600	Als eine Portion nach Sollmaß diesen Posten entnehmen und bereitstellen.
P912-E0900	P925-P368	P915-C135	f81v	f81v.5	okaiin	OK+AIIN	P917-I0601	Nach Sollmaß ansetzen.
P912-E0901	P925-P368	P915-C135	f81v	f81v.5	daiin	AIIN	P917-I0602	Danach nach Sollmaß als eine Portion diesen Posten länger ansetzen durch den Durchlass; fertig.
P912-E0902	P925-P368	P915-C135	f81v	f81v.5	otain	OT+AIN	P917-I0602	Danach nach Sollmaß als eine Portion diesen Posten länger ansetzen durch den Durchlass; fertig.
P912-E0903	P925-P368	P915-C135	f81v	f81v.5	chckhy	CKH+Y	P917-I0602	Danach nach Sollmaß als eine Portion diesen Posten länger ansetzen durch den Durchlass; fertig.
P912-E0904	P925-P368	P915-C135	f81v	f81v.5	okeedy	OK+EE+DY	P917-I0602	Danach nach Sollmaß als eine Portion diesen Posten länger ansetzen durch den Durchlass; fertig.
P912-E0905	P925-P369	P915-C136	f81v	f81v.5	qoky	OK+Y	P917-I0603	Diesen Posten ansetzen.
P912-E0906	P925-P369	P915-C136	f81v	f81v.5	kar	K+AR	P917-I0604	Von der Entnahmestelle zugeben.
P912-E0907	P925-P369	P915-C136	f81v	f81v.5	daiin	AIIN	P917-I0605	Von der Entnahmestelle nach Sollmaß ansetzen.
P912-E0908	P925-P369	P915-C136	f81v	f81v.5	okar	OK+AR	P917-I0605	Von der Entnahmestelle nach Sollmaß ansetzen.
P912-E0909	P925-P369	P915-C136	f81v	f81v.6	qokain	OK+AIN	P917-I0606	Als eine Portion ansetzen.
P912-E0910	P925-P370	P915-C136	f81v	f81v.6	okaiin	OK+AIIN	P917-I0607	Nach Sollmaß ansetzen.
P912-E0911	P925-P371	P915-C136	f81v	f81v.6	ol	OL	P917-I0608	Weiter diesen Posten umsetzen.
P912-E0912	P925-P371	P915-C136	f81v	f81v.6	chedy	CHD+Y	P917-I0608	Weiter diesen Posten umsetzen.
P912-E0913	P925-P372	P915-C136	f81v	f81v.6	cheol	CHEO+L	P917-I0609	Den Auszug und diesen Posten zugeben in den nächsten Lauf.
P912-E0914	P925-P372	P915-C136	f81v	f81v.6	lky	L+K+Y	P917-I0609	Den Auszug und diesen Posten zugeben in den nächsten Lauf.
P912-E0915	P925-P373	P915-C136	f81v	f81v.6	l	L	P917-I0610	Wählen in den nächsten Lauf.
P912-E0916	P925-P373	P915-C136	f81v	f81v.6	s	S	P917-I0610	Wählen in den nächsten Lauf.
P912-E0917	P925-P374	P915-C136	f81v	f81v.6	aiin	AIIN	P917-I0611	Nach Sollmaß als eine Portion ansetzen.
P912-E0918	P925-P374	P915-C136	f81v	f81v.6	okain	OK+AIN	P917-I0611	Nach Sollmaß als eine Portion ansetzen.
P912-E0919	P925-P375	P915-C136	f81v	f81v.6	daldy	AL+DY	P917-I0612	Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.
P912-E1703	P925-P376	P915-C331	f83r	f83r.41	qolkain	SOLK+AIN	P917-I1215	Als eine Portion auffangen.
P912-E1704	P925-P377	P915-C331	f83r	f83r.41	dal	AL	P917-I1216	Weiter aus diesem Teil diesen Posten entnehmen und bereitstellen zur Ziel- oder Anschlussstelle.
P912-E1705	P925-P377	P915-C331	f83r	f83r.42	sol	OL	P917-I1216	Weiter aus diesem Teil diesen Posten entnehmen und bereitstellen zur Ziel- oder Anschlussstelle.
P912-E1706	P925-P377	P915-C331	f83r	f83r.42	ol	OL	P917-I1216	Weiter aus diesem Teil diesen Posten entnehmen und bereitstellen zur Ziel- oder Anschlussstelle.
P912-E1707	P925-P377	P915-C331	f83r	f83r.42	chcthdy	CH+CTH+D_ADDR+Y	P917-I1216	Weiter aus diesem Teil diesen Posten entnehmen und bereitstellen zur Ziel- oder Anschlussstelle.
P912-E1708	P925-P378	P915-C331	f83r	f83r.42	l	L	P917-I1217	Diesen Posten umsetzen in den nächsten Lauf.
P912-E1709	P925-P378	P915-C331	f83r	f83r.42	chedy	CHD+Y	P917-I1217	Diesen Posten umsetzen in den nächsten Lauf.
P912-E1710	P925-P378	P915-C331	f83r	f83r.42	lchdy	L+CHD+Y	P917-I1218	Diesen Posten umsetzen in den nächsten Lauf.
P912-E1711	P925-P379	P915-C331	f83r	f83r.43	daiin	AIIN	P917-I1219	Weiter nach Sollmaß kurz halten.
P912-E1712	P925-P379	P915-C331	f83r	f83r.43	sheol	SH+E+OL	P917-I1219	Weiter nach Sollmaß kurz halten.
P912-E1713	P925-P380	P915-C331	f83r	f83r.43	chedy	CHD+Y	P917-I1220	Diesen Posten umsetzen.
P912-E1714	P925-P381	P915-C331	f83r	f83r.43	qotal	OT+AL	P917-I1221	Danach von der Entnahmestelle wählen zur Ziel- oder Anschlussstelle.
P912-E1715	P925-P381	P915-C331	f83r	f83r.43	sar	S+AR	P917-I1221	Danach von der Entnahmestelle wählen zur Ziel- oder Anschlussstelle.
P912-E1716	P925-P382	P915-C331	f83r	f83r.44	skar	K+AR	P917-I1222	Von der Entnahmestelle zugeben.
P912-E1717	P925-P383	P915-C331	f83r	f83r.44	shedy	SHED+DY	P917-I1223	Absetzen; fertig.
P912-E0660	P925-P384	P915-C058	f75r	f75r.25	ram	R+AM_ADDR	P917-I0442	Kennzeichnen zur Innenstelle.
P912-E0661	P925-P384	P915-C058	f75r	f75r.26	dain	AIN	P917-I0443	Weiter als eine Portion kurz halten.
P912-E0662	P925-P384	P915-C058	f75r	f75r.26	ol	OL	P917-I0443	Weiter als eine Portion kurz halten.
P912-E0663	P925-P384	P915-C058	f75r	f75r.26	sheol	SH+E+OL	P917-I0443	Weiter als eine Portion kurz halten.
P912-E0664	P925-P384	P915-C058	f75r	f75r.26	dain	AIN	P917-I0444	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
P912-E0665	P925-P384	P915-C058	f75r	f75r.26	ol	OL	P917-I0444	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
P912-E0666	P925-P384	P915-C058	f75r	f75r.26	qoly	OL+Y	P917-I0444	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
P912-E0667	P925-P384	P915-C058	f75r	f75r.26	dar	D_ADDR+AR	P917-I0444	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
P912-E0668	P925-P384	P915-C058	f75r	f75r.26	ajy	A_ADDR+Y	P917-I0444	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
P912-E0669	P925-P384	P915-C058	f75r	f75r.27	pdalshor	P+D_ADDR+AL+SH+OR	P917-I0444	Weiter aus diesem Teil von der Entnahmestelle von der lokalen Stelle als eine Portion diesen Posten und den Ansatz einsetzen und halten zur Ziel- oder Anschlussstelle.
P912-E0670	P925-P384	P915-C058	f75r	f75r.27	shtol	SH+T+OL	P917-I0445	Weiter halten und einstellen.
P912-E0671	P925-P385	P915-C058	f75r	f75r.27	qoty	OT+Y	P917-I0446	Danach von der Entnahmestelle diesen Posten einsetzen und halten.
P912-E0672	P925-P385	P915-C058	f75r	f75r.27	pshar	P+SH+AR	P917-I0446	Danach von der Entnahmestelle diesen Posten einsetzen und halten.
P912-E0673	P925-P385	P915-C058	f75r	f75r.27	shedy	SHED+DY	P917-I0447	Absetzen; fertig.
P912-E0701	P925-P386	P915-C066	f75r	f75r.29	chedy	CHD+Y	P917-I0463	Diesen Posten umsetzen.
P912-E0702	P925-P387	P915-C066	f75r	f75r.29	qotan	OT+AN	P917-I0464	Danach ausführen.
P912-E0703	P925-P387	P915-C066	f75r	f75r.30	qo	O	P917-I0464	Danach ausführen.
P912-E0704	P925-P388	P915-C066	f75r	f75r.30	dain	AIN	P917-I0465	Als eine Portion diesen Posten länger behandeln.
P912-E0705	P925-P388	P915-C066	f75r	f75r.30	cheeky	CHK+EE+Y	P917-I0465	Als eine Portion diesen Posten länger behandeln.
P912-E0706	P925-P389	P915-C066	f75r	f75r.30	qokey	OK+E+Y	P917-I0466	Diesen Posten kurz ansetzen.
P912-E0707	P925-P389	P915-C066	f75r	f75r.30	qokain	OK+AIN	P917-I0467	Als eine Portion ansetzen.
P912-E0708	P925-P390	P915-C066	f75r	f75r.30	cheky	CHK+E+Y	P917-I0468	Diesen Posten kurz behandeln.
P912-E0709	P925-P391	P915-C066	f75r	f75r.30	qokal	OK+AL	P917-I0469	Ansetzen zur Ziel- oder Anschlussstelle.
P912-E0710	P925-P392	P915-C066	f75r	f75r.30	dain	AIN	P917-I0470	Als eine Portion diesen Posten umsetzen.
P912-E0711	P925-P392	P915-C066	f75r	f75r.30	chedy	CHD+Y	P917-I0470	Als eine Portion diesen Posten umsetzen.
P912-E0712	P925-P393	P915-C066	f75r	f75r.30	o	O	P917-I0471	Ausführen.
P912-E0713	P925-P394	P915-C066	f75r	f75r.30	kalol	K+AL+OL	P917-I0472	Weiter zugeben zur Ziel- oder Anschlussstelle.
P912-E0714	P925-P395	P915-C066	f75r	f75r.30	shedy	SHED+DY	P917-I0473	Absetzen; fertig.
P912-E0870	P925-P396	P915-C132	f81v	f81v.2	okaiin	OK+AIIN	P917-I0582	Nach Sollmaß ansetzen.
P912-E0871	P925-P396	P915-C132	f81v	f81v.2	kair	K+AIR	P917-I0583	Zugeben entlang des Laufs.
P912-E0872	P925-P396	P915-C132	f81v	f81v.2	okal	OK+AL	P917-I0584	Ansetzen zur Ziel- oder Anschlussstelle.
P912-E0873	P925-P397	P915-C132	f81v	f81v.2	sar	S+AR	P917-I0585	Von der Entnahmestelle wählen.
P912-E0874	P925-P398	P915-C132	f81v	f81v.2	ol	OL	P917-I0586	Weiter als eine Portion zugeben.
P912-E0875	P925-P398	P915-C132	f81v	f81v.2	kain	K+AIN	P917-I0586	Weiter als eine Portion zugeben.
P912-E0876	P925-P398	P915-C132	f81v	f81v.2	olkain	OL+K+AIN	P917-I0587	Weiter als eine Portion zugeben.
P912-E0877	P925-P399	P915-C132	f81v	f81v.2	al	AL	P917-I0588	Weiter kennzeichnen zur Ziel- oder Anschlussstelle.
P912-E0878	P925-P399	P915-C132	f81v	f81v.2	ol	OL	P917-I0588	Weiter kennzeichnen zur Ziel- oder Anschlussstelle.
P912-E0879	P925-P399	P915-C132	f81v	f81v.2	rol	R+OL	P917-I0588	Weiter kennzeichnen zur Ziel- oder Anschlussstelle.
P912-E0880	P925-P400	P915-C132	f81v	f81v.2	dl	L	P917-I0589	Nach Sollmaß wählen in den nächsten Lauf.
P912-E0881	P925-P400	P915-C132	f81v	f81v.3	saiin	S+AIIN	P917-I0589	Nach Sollmaß wählen in den nächsten Lauf.
P912-E0882	P925-P401	P915-C132	f81v	f81v.3	daiin	AIIN	P917-I0590	Nach Sollmaß länger auffangen; fertig.
P912-E0883	P925-P401	P915-C132	f81v	f81v.3	olkeedy	SOLK+EE+DY	P917-I0590	Nach Sollmaß länger auffangen; fertig.
