locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f102r1.3	f102r1	P	A	f102r1.3|P01|f102r1.3|P02	polaiin shocthy qoteol loiiin oteeor cpheodar sholdaiin	<polaiin><shocthy><qoteol><loiiin><oteeor><cpheodar><sholdaiin>	<polaiin><shocthy><qoteol><loiiin><oteeor><cpheodar><sholdaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r1.4	f102r1	P	A	f102r1.4|P01|f102r1.4|P02|f102r1.4|P03	dsheody okeeoy kody chkeeody daraiiin ctheoly qokcheololain	<dsheody><okeeoy><kody><chkeeody><daraiiin><ctheoly><qokcheololain>	<dsheody><okeeoy><kody><chkeeody><daraiiin><ctheoly><qokcheololain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r1.5	f102r1	P	A	f102r1.5|P01|f102r1.5|P02	ytol sheol she olaiin orain oraroekeol chol ekey qokol dain	<ytol>v<she>g<orain><oraroekeol>s<ekey>qp	<ytol>v<she>g<orain><oraroekeol>s<ekey>qp	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r1.6	f102r1	P	A	f102r1.6|P01|f102r1.6|P02	daiin ykeeol oldy okodaiin	a<ykeeol><oldy><okodaiin>	a<ykeeol><oldy><okodaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r1.7	f102r1	P	A	f102r1.7|P01|f102r1.7|P02	okolaly	<okolaly>	<okolaly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r1.8	f102r1	P	A	f102r1.8|P01|f102r1.8|P02	pshodaiin qoorar chopy chofol daiin oteol qoteol doly	<pshodaiin><qoorar><chopy><chofol>a<oteol><qoteol><doly>	<pshodaiin><qoorar><chopy><chofol>a<oteol><qoteol><doly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r1.9	f102r1	P	A	f102r1.9|P01|f102r1.9|P02|f102r1.9|P03	daiin orsheoldy qokeol oteeody lshodykeodal qokshdy sy	a<orsheoldy>x<oteeody><lshodykeodal><qokshdy><sy>	a<orsheoldy>x<oteeody><lshodykeodal><qokshdy><sy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.1	f102r2	P	A	f102r2.1|P01|f102r2.1|P02	kodaiig	<kodaiig>	<kodaiig>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.10	f102r2	P	A	f102r2.10|P01|f102r2.10|P02	shockhy qockhey sol eeey dol cheol doaiin qkeeey cthey	<shockhy><qockhey>r<eeey>nh<doaiin><qkeeey> 	<shockhy><qockhey>r<eeey>nh<doaiin><qkeeey> 	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.11	f102r2	P	A	f102r2.11|P01|f102r2.11|P02|f102r2.11|P03	kockhas okor ykeey okeey qokeey dol ol sheody okey dol cthchy	<kockhas><okor>wugnkljn<cthchy>	<kockhas><okor>wugnkljn<cthchy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.12	f102r2	P	A	f102r2.12|P01|f102r2.12|P02|f102r2.12|P03	ytchy olockhy okeey cheody soiin dol ockhy okeody	<ytchy><olockhy>uk<soiin>n<ockhy><okeody>	<ytchy><olockhy>uk<soiin>n<ockhy><okeody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.13	f102r2	P	A	f102r2.13|P01|f102r2.13|P02|f102r2.13|P03	dedloy	<dedloy>	<dedloy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.14	f102r2	P	A	f102r2.14|P01|f102r2.14|P02|f102r2.14|P03	osal	<osal>	<osal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.15	f102r2	P	A	f102r2.15|P01|f102r2.15|P02|f102r2.15|P03	ralr	<ralr>	<ralr>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.16	f102r2	P	A	f102r2.16|P01|f102r2.16|P02|f102r2.16|P03	cthol dcthody cthol soeees ykeody qokeey qotcho soefchocphy	w<dcthody>w<soeees><ykeody>g<qotcho><soefchocphy>	w<dcthody>w<soeees><ykeody>g<qotcho><soefchocphy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.17	f102r2	P	A	f102r2.17|P01|f102r2.17|P02|f102r2.17|P03	ykeockhey okey qokeeo ckhey qokey desey qyoeey dol chkey cheky	<ykeockhey>j<qokeeo><ckhey>e<desey><qyoeey>n<chkey>t	<ykeockhey>j<qokeeo><ckhey>e<desey><qyoeey>n<chkey>t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.18	f102r2	P	A	f102r2.18|P01|f102r2.18|P02	otol shey qockhey dol shey dol sheey qokol daiin oky oky	pj<qockhey>njnlqavv	pj<qockhey>njnlqavv	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.19	f102r2	P	A	f102r2.19|P01|f102r2.19|P02|f102r2.19|P03	qokeod okeol okeol ycheo ckhey qkeody qokey ody keeody chody	<qokeod>cc<ycheo><ckhey><qkeody>e<ody><keeody>i	<qokeod>cc<ycheo><ckhey><qkeody>e<ody><keeody>i	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.2	f102r2	P	A	f102r2.2|P01|f102r2.2|P02|f102r2.2|P03	lsais amg cheey cfhey por aiin chefoly	<lsais><amg>l<cfhey><por>d<chefoly>	<lsais><amg>l<cfhey><por>d<chefoly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.20	f102r2	P	A	f102r2.20|P01|f102r2.20|P02|f102r2.20|P03	ykeey keeol cheos ydeeal cheody ykeeod olchey	w<keeol><cheos><ydeeal>k<ykeeod><olchey>	w<keeol><cheos><ydeeal>k<ykeeod><olchey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.21	f102r2	P	A	f102r2.21|P01	koldarod	<koldarod>	<koldarod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.22	f102r2	P	A	f102r2.22|P01|f102r2.22|P02	odalydary	<odalydary>	<odalydary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.3	f102r2	P	A	f102r2.3|P01|f102r2.3|P02	ycheor olaiin olsho qokol olaiin oldam	<ycheor>g<olsho>qg<oldam>	<ycheor>g<olsho>qg<oldam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.4	f102r2	P	A	f102r2.4|P01|f102r2.4|P02|f102r2.4|P03	daiin ckheeol oldor okol cheodor sor airam	a<ckheeol><oldor>v<cheodor>u<airam>	a<ckheeol><oldor>v<cheodor>u<airam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.5	f102r2	P	A	f102r2.5|P01|f102r2.5|P02|f102r2.5|P03	tor sheo or chey qoor yteor chol choky	<tor><sheo>o <qoor><yteor>s<choky>	<tor><sheo>o <qoor><yteor>s<choky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.6	f102r2	P	A	f102r2.6|P01|f102r2.6|P02|f102r2.6|P03	daiin okody qokeody okeol dor chckhy oteod sossy	a<okody><qokeody>cvp<oteod><sossy>	a<okody><qokeody>cvp<oteod><sossy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.7	f102r2	P	A	f102r2.7|P01|f102r2.7|P02	okroldy	<okroldy>	<okroldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.8	f102r2	P	A	f102r2.8|P01|f102r2.8|P02	kolor olaiin opor shey opolkod odain sheo qoeol shey	<kolor>g<opor>j<opolkod><odain><sheo><qoeol>j	<kolor>g<opor>j<opolkod><odain><sheo><qoeol>j	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102r2.9	f102r2	P	A	f102r2.9|P01|f102r2.9|P02|f102r2.9|P03	dor oiin okeody qokeol sheoy qoochey ckheol seeey skekyd	v<oiin><okeody>x<sheoy><qoochey><ckheol><seeey><skekyd>	v<oiin><okeody>x<sheoy><qoochey><ckheol><seeey><skekyd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.1	f102v1	P	A	f102v1.1|P01|f102v1.1|P02	keoraiiin	<keoraiiin>	<keoraiiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.10	f102v1	P	A	f102v1.10|P01|f102v1.10|P02|f102v1.10|P03	kochor ol ydaiin choraiin cheey ykeey kor shey qokey dy	<kochor>k<ydaiin><choraiin>lw<kor>jec	<kochor>k<ydaiin><choraiin>lw<kor>jec	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.11	f102v1	P	A	f102v1.11|P01|f102v1.11|P02|f102v1.11|P03	sol chol qooiin qokal cheol chey kolcheey daiin cheody dy	rs<qooiin>jh <kolcheey>akc	rs<qooiin>jh <kolcheey>akc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.12	f102v1	P	A	f102v1.12|P01|f102v1.12|P02|f102v1.12|P03	ycheol cheol doiir shekcheor sar cheor ckhey pchodaiin	<ycheol>h<doiir><shekcheor>ry<ckhey><pchodaiin>	<ycheol>h<doiir><shekcheor>ry<ckhey><pchodaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.13	f102v1	P	A	f102v1.13|P01|f102v1.13|P02|f102v1.13|P03	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	<toiin>ka<qkol>haj<oaiin>l<saiim>	<toiin>ka<qkol>haj<oaiin>l<saiim>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.14	f102v1	P	A	f102v1.14|P01|f102v1.14|P02|f102v1.14|P03	chor cheor ckhey oteol aikheky	ky<ckhey><oteol><aikheky>	ky<ckhey><oteol><aikheky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.15	f102v1	P	A	f102v1.15|P01|f102v1.15|P02	dindy	<dindy>	<dindy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.16	f102v1	P	A	f102v1.16|P01	ypcholdy	<ypcholdy>	<ypcholdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.17	f102v1	P	A	f102v1.17|P01|f102v1.17|P02	loralody	<loralody>	<loralody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.18	f102v1	P	A	f102v1.18|P01	opchdard	<opchdard>	<opchdard>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.19	f102v1	P	A	f102v1.19|P01|f102v1.19|P02|f102v1.19|P03	fodaiin dair or sheol okeeol qoteol orockhey olkey	<fodaiin>iov<okeeol><qoteol><orockhey><olkey>	<fodaiin>iov<okeeol><qoteol><orockhey><olkey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.2	f102v1	P	A	f102v1.2|P01|f102v1.2|P02	okeody	<okeody>	<okeody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.20	f102v1	P	A	f102v1.20|P01|f102v1.20|P02	soiin shey qokeey qoeeol qokeody sheody qoeteey okeey dam	<soiin>jg<qoeeol><qokeody>l<qoeteey>uz	<soiin>jg<qoeeol><qokeody>l<qoeteey>uz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.21	f102v1	P	A	f102v1.21|P01|f102v1.21|P02|f102v1.21|P03	qoeeody ychey okeody deody okody cheo doiin cheody sam	<qoeeody><ychey><okeody><deody><okody>h<doiin>k<sam>	<qoeeody><ychey><okeody><deody><okody>h<doiin>k<sam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.22	f102v1	P	A	f102v1.22|P01|f102v1.22|P02|f102v1.22|P03	ykeeody chodaiin qokeos cheol qool chsey oteody okchy	<ykeeody>y<qokeos>h<qool><chsey><oteody><okchy>	<ykeeody>y<qokeos>h<qool><chsey><oteody><okchy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.23	f102v1	P	A	f102v1.23|P01|f102v1.23|P02|f102v1.23|P03	ksheody sho qokey sheody qockhey olcheor odain okchody	<ksheody>lel<qockhey><olcheor><odain><okchody>	<ksheody>lel<qockhey><olcheor><odain><okchody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.24	f102v1	P	A	f102v1.24|P01|f102v1.24|P02	ysaiin ckhey qoor cheol	<ysaiin><ckhey><qoor>h	<ysaiin><ckhey><qoor>h	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.3	f102v1	P	A	f102v1.3|P01	okeody	<okeody>	<okeody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.4	f102v1	P	A	f102v1.4|P01|f102v1.4|P02	daiisaly	<daiisaly>	<daiisaly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.5	f102v1	P	A	f102v1.5|P01|f102v1.5|P02|f102v1.5|P03	ypary	<ypary>	<ypary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.6	f102v1	P	A	f102v1.6|P01|f102v1.6|P02	opchytcy	<opchytcy>	<opchytcy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.7	f102v1	P	A	f102v1.7|P01|f102v1.7|P02|f102v1.7|P03	poaiin ockhey pchol doiin shey shockhsy sheocthy qokeody	<poaiin><ockhey><pchol><doiin>j<shockhsy><sheocthy><qokeody>	<poaiin><ockhey><pchol><doiin>j<shockhsy><sheocthy><qokeody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.8	f102v1	P	A	f102v1.8|P01|f102v1.8|P02|f102v1.8|P03	daisn ol chey ckheol qokeor osaiin cheor qokey choky	<daisn>k <ckheol><qokeor><osaiin>ye<choky>	<daisn>k <ckheol><qokeor><osaiin>ye<choky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v1.9	f102v1	P	A	f102v1.9|P01|f102v1.9|P02|f102v1.9|P03	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	<teody><ckheey>x<sheky><qockheor>oh<rchol><qoteor>l	<teody><ckheey>x<sheky><qockheor>oh<rchol><qoteor>l	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.1	f102v2	P	A	f102v2.1|P01	porshols	<porshols>	<porshols>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.10	f102v2	P	A	f102v2.10|P01|f102v2.10|P02	okody	<okody>	<okody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.11	f102v2	P	A	f102v2.11|P01	cheor	y	y	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.12	f102v2	P	A	f102v2.12|P01	okoroeey	<okoroeey>	<okoroeey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.13	f102v2	P	A	f102v2.13|P01	opchy	<opchy>	<opchy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.14	f102v2	P	A	f102v2.14|P01	sarol	<sarol>	<sarol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.15	f102v2	P	A	f102v2.15|P01	olrodar	<olrodar>	<olrodar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.16	f102v2	P	A	f102v2.16|P01|f102v2.16|P02	tod	<tod>	<tod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.17	f102v2	P	A	f102v2.17|P01|f102v2.17|P02|f102v2.17|P03	podeesho oteeos sheos qokeeo chckhhy shkeey chekeod	<podeesho><oteeos><sheos><qokeeo><chckhhy><shkeey><chekeod>	<podeesho><oteeos><sheos><qokeeo><chckhhy><shkeey><chekeod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.18	f102v2	P	A	f102v2.18|P01|f102v2.18|P02|f102v2.18|P03	ocheos chy okeor okeol okeol shy o	<ocheos>e<okeor>ccdr	<ocheos>e<okeor>ccdr	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.19	f102v2	P	A	f102v2.19|P01|f102v2.19|P02|f102v2.19|P03	dcheo qoeeor oeoikhy cheos ol or ol okeeor ain	<dcheo><qoeeor><oeoikhy><cheos>kok<okeeor>r	<dcheo><qoeeor><oeoikhy><cheos>kok<okeeor>r	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.2	f102v2	P	A	f102v2.2|P01|f102v2.2|P02|f102v2.2|P03	soaimy	<soaimy>	<soaimy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.20	f102v2	P	A	f102v2.20|P01|f102v2.20|P02|f102v2.20|P03	qokeor cho keeol okeeey qokeody chockhey qokeey dol ol sheeoy tody cheoc	<qokeor>p<keeol><okeeey><qokeody><chockhey>gnk<sheeoy><tody><cheoc>	<qokeor>p<keeol><okeeey><qokeody><chockhey>gnk<sheeoy><tody><cheoc>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.21	f102v2	P	A	f102v2.21|P01|f102v2.21|P02|f102v2.21|P03	ycheey s odeeeey okeeor cheol or oiin oeees okear chey keey saiin oteos	<ycheey>o<odeeeey><okeeor>ho<oiin><oeees><okear> <keey>v<oteos>	<ycheey>o<odeeeey><okeeor>ho<oiin><oeees><okear> <keey>v<oteos>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.22	f102v2	P	A	f102v2.22|P01|f102v2.22|P02|f102v2.22|P03	doin or oiin cheol soiir chol sheey qockhy ol keor okeody okeor chos	<doin>o<oiin>h<soiir>sl<qockhy>k<keor><okeody><okeor><chos>	<doin>o<oiin>h<soiir>sl<qockhy>k<keor><okeody><okeor><chos>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.23	f102v2	P	A	f102v2.23|P01|f102v2.23|P02|f102v2.23|P03	okey okey shey okey oiees or eey	jjjj<oiees>o<eey>	jjjj<oiees>o<eey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.24	f102v2	P	A	f102v2.24|P01|f102v2.24|P02	otolky	<otolky>	<otolky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.25	f102v2	P	A	f102v2.25|P01|f102v2.25|P02	osain	<osain>	<osain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.26	f102v2	P	A	f102v2.26|P01|f102v2.26|P02	oika	<oika>	<oika>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.27	f102v2	P	A	f102v2.27|P01	okeeoraiin	<okeeoraiin>	<okeeoraiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.28	f102v2	P	A	f102v2.28|P01	okockhy	<okockhy>	<okockhy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.29	f102v2	P	A	f102v2.29|P01|f102v2.29|P02	os	<os>	<os>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.3	f102v2	P	A	f102v2.3|P01	oror	<oror>	<oror>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.30	f102v2	P	A	f102v2.30|P01|f102v2.30|P02|f102v2.30|P03	pydaeey odey pcheody qoekeey oteey qokeod sheey opaiin deeor	<pydaeey><odey><pcheody><qoekeey>n<qokeod>l<opaiin><deeor>	<pydaeey><odey><pcheody><qoekeey>n<qokeod>l<opaiin><deeor>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.31	f102v2	P	A	f102v2.31|P01|f102v2.31|P02|f102v2.31|P03	oldeey ckhy sheeody eeos shesee oeor ykoear chekeey ykory	<oldeey><ckhy><sheeody><eeos><shesee><oeor><ykoear><chekeey><ykory>	<oldeey><ckhy><sheeody><eeos><shesee><oeor><ykoear><chekeey><ykory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.32	f102v2	P	A	f102v2.32|P01|f102v2.32|P02|f102v2.32|P03	dar cheor sheor okeol shoy s ar oky cheeor ol daiin sy	lysc<shoy>otv<cheeor>ka<sy>	lysc<shoy>otv<cheeor>ka<sy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.33	f102v2	P	A	f102v2.33|P01|f102v2.33|P02|f102v2.33|P03	qokeor sho keeeos cheor os al chos aiiin oky okar aiin	<qokeor>l<keeeos>y<os>i<chos><aiiin>vxd	<qokeor>l<keeeos>y<os>i<chos><aiiin>vxd	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.34	f102v2	P	A	f102v2.34|P01|f102v2.34|P02|f102v2.34|P03	sor shey okeeor sheockhey qokeos okeeol ctheor okey sal	uj<okeeor><sheockhey><qokeos><okeeol><ctheor>jn	uj<okeeor><sheockhey><qokeos><okeeol><ctheor>jn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.35	f102v2	P	A	f102v2.35|P01|f102v2.35|P02|f102v2.35|P03	ychor sheol por sheeor shekeey qoky cheo keody qokeol dain	<ychor>v<por><sheeor><shekeey>ch<keody>xp	<ychor>v<por><sheeor><shekeey>ch<keody>xp	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.36	f102v2	P	A	f102v2.36|P01|f102v2.36|P02|f102v2.36|P03	okeeor cheey okeey sor chey okey okey okeey qokeor	<okeeor>luu jju<qokeor>	<okeeor>luu jju<qokeor>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.37	f102v2	P	A	f102v2.37|P01|f102v2.37|P02|f102v2.37|P03	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	<tchor>t <kor>o <qoeeey>g<okeoroly>r	<tchor>t <kor>o <qoeeey>g<okeoroly>r	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.38	f102v2	P	A	f102v2.38|P01|f102v2.38|P02|f102v2.38|P03	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	vl<ckheey><qokeor>j<chos>lw<okeeo>y	vl<ckheey><qokeor>j<chos>lw<okeeo>y	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f102v2.39	f102v2	P	A	f102v2.39|P01|f102v2.39|P02	yotaiin cheor cheekey orain	<yotaiin>y<cheekey><orain>	<yotaiin>y<cheekey><orain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
