unified_id	section	page	unit_id	locus_or_field	statement_or_namespace	visible_owner	visible_surface	portable_core_de	local_expansion_de	source_layer	terminal_status
A083	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.33	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_33	odal	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A084	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.34	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_34	ofar	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A085	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.34	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_34	oeoldan	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_34: im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden; lokaler Namensrest oe.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A086	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.35	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_35	chol	weiter	Sternplatz A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A087	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.35	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_35	giin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_35: Grad- oder Bedingungsstufe; lokaler Namensrest g.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A088	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.35	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_35	okol	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_35: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A089	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.36	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_36	ytor	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A090	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.36	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_36	daiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_36: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A091	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.36	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_36	or	Ansatz	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs- oder Tabellensatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A092	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.37	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_37	ytoaiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yto.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A093	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.38	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_38	otoldos	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dos.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A094	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.38	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_38	octhole	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_38: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest octh/e.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A095	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.39	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_39	sor	Ansatz	Sternplatz A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A096	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.39	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_39	chedaiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_39: Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A097	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.39	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_39	dy	dies	Sternplatz A1_LEFT_LOCAL_FIELD_39: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A098	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.40	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_40	yteos	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_40: sekundärer Phasenplatz.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A099	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.40	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_40	oiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_40: Grad- oder Bedingungsstufe; lokaler Namensrest o.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A100	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.40	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_40	og	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_40: Grundgrad.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A101	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.41	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_41	ytoeopchey	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A102	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.41	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_41	chekody	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_41: abgeleiteter Klassenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A103	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.42	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_42	sosho	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest sos.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A104	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.42	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_42	chos	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A105	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.42	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_42	ockhy	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A106	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.43	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_43	daiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A107	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.43	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_43	aiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A108	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.43	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_43	os	AUFNAHMEFELD_ODER_UMSCHLUSS	Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A109	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.43	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_43	qsg	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_43: neuer Nebengrad.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A110	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.44	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_44	ofydy	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A111	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.44	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_44	sheody	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_44: Position oder Bedingung halten; lokaler Namensrest eody.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A112	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.44	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_44	aiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A113	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.45	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_45	ycheody	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A114	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.45	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_45	es	LOCAL_LABEL	A1_LEFT_LOCAL_FIELD_45: ausgewählter Nebenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A115	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.45	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_45	odaiiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_45: Grad- oder Bedingungsstufe; lokaler Namensrest odai.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A116	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.46	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_46	yekees	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe; lokaler Namensrest yek/s.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A117	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.46	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_46	oraly	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A118	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.47	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_47	yfain	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A119	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.48	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_48	todaiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A120	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.48	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_48	dain	ABDECK_ODER_TRAEGERFELD	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A121	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.48	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_48	dy	dies	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A122	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.49	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_49	os	AUFNAHMEFELD_ODER_UMSCHLUSS	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A123	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.49	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_49	choer	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A124	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.49	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_49	aiin	Sollwert	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A125	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.50	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_50	choeea	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A126	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.50	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_50	sal	dorthin	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A127	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.51	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_51	dadaiin	LOCAL_LABEL	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A128	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.52	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_01	qotoear	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A129	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.53	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_02	dchdar	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A130	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.54	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_03	y	dies	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A131	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.54	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_03	saldal	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A132	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.55	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_04	ytodal	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ytod.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A133	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.56	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_05	tol	weiter	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A134	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.56	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_05	daiin	Sollwert	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A135	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.57	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_06	otar	DANACH_VOM_AUSGANGSPLATZ	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A136	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.57	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_06	dy	dies	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A137	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.58	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_07	cho	EINGANGSBEDINGUNG	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.	KNOWN_PROSE_CARD_IN_ASTRO	DIAGRAM_LABEL
A138	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.58	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_07	dal	dorthin	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.	THREE_REGISTER_COMMON_CORE	DIAGRAM_LABEL
A139	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.58	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_07	g	LOCAL_LABEL	A1_LEFT_OUTER_STAR_STATION_07: Gradwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A140	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.59	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_08	ytchodly	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_08: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dly.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A141	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.60	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_09	octhys	LOCAL_LABEL	A1_LEFT_OUTER_STAR_STATION_09: sekundäre Grundbedingung.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A142	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.61	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_10	ytokar	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yt.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A143	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.62	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_11	otolor	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A144	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.63	F67_LEFT_WHEEL_NS	A1_LEFT_OUTER_STAR_STATION_12	okodar	LOCAL_LABEL	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A145	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.64	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_01	s	LOCAL_LABEL	A1_RIGHT_PHASE_STATION_01: Nebenwert.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
A146	ASTRO	f67r2	ZWEI_GETRENNTE_HIMMELSRAEDER_MIT_LOKALEN_RING_UND_FELDPLAETZEN	f67r2.64	F67_RIGHT_WHEEL_NS	A1_RIGHT_PHASE_STATION_01	air	LOCAL_LABEL	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	ASTRO_LOCAL_LABEL_SIGN	DIAGRAM_LABEL
