pass1026_event_id	source_event_id	physical_page	register	statement_id	locus	surface	pass1025_recipe	pass1026_recipe	literal_core_reading_de	pass1026_change	one_edit_audit_surface	one_edit_rule
P1026-E0122	P912-E0122	f11r	HERBAL	P1009-S004	f11r.4	kchy	K+Y	K+Y	GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0123	P912-E0123	f11r	HERBAL	P1009-S004	f11r.4	dy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0124	P912-E0124	f11r	HERBAL	P1009-S004	f11r.4	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0125	P912-E0125	f11r	HERBAL	P1009-S004	f11r.5	tchol	T+OL	T+OL	EINSTELLEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0126	P912-E0126	f11r	HERBAL	P1009-S004	f11r.5	shor	SH+OR	SH+OR	HALTEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0127	P912-E0127	f11r	HERBAL	P1009-S004	f11r.5	shor	SH+OR	SH+OR	HALTEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0128	P912-E0128	f11r	HERBAL	P1009-S004	f11r.5	dky	D_ADDR+K+Y	D_ADDR+K+Y	HIER · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0129	P912-E0129	f11r	HERBAL	P1009-S004	f11r.5	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0130	P912-E0130	f11r	HERBAL	P1009-S004	f11r.5	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0131	P912-E0131	f11r	HERBAL	P1009-S004	f11r.5	cthy	CH+T+Y	CH+T+Y	NEHMEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0132	P912-E0132	f11r	HERBAL	P1009-S004	f11r.5	d	D_ADDR	D_ADDR	HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0133	P912-E0133	f11r	HERBAL	P1009-S004	f11r.5	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0134	P912-E0134	f11r	HERBAL	P1009-S004	f11r.5	chodl	CH+O+D_ADDR+L	CH+O+D_ADDR+L	NEHMEN · AUSFÜHRUNG · HIER · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0135	P912-E0135	f11r	HERBAL	P1009-S004	f11r.5	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0136	P912-E0136	f11r	HERBAL	P1009-S004	f11r.6	odl	O+D_ADDR+L	O+D_ADDR+L	AUSFÜHRUNG · HIER · VERBINDUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0137	P912-E0137	f11r	HERBAL	P1009-S004	f11r.6	d	D_ADDR	D_ADDR	HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0138	P912-E0138	f11r	HERBAL	P1009-S004	f11r.6	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0139	P912-E0139	f11r	HERBAL	P1009-S004	f11r.6	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0140	P912-E0140	f11r	HERBAL	P1009-S004	f11r.6	otol	OT+OL	OT+OL	DANACH · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0141	P912-E0141	f11r	HERBAL	P1009-S004	f11r.6	chaiin	CH+AIIN	CH+AIIN	NEHMEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0142	P912-E0142	f11r	HERBAL	P1009-S004	f11r.6	ykchor	Y+K+CH+OR	Y+K+CH+OR	AKTIVER POSTEN · GEBEN · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0143	P912-E0143	f11r	HERBAL	P1009-S004	f11r.6	dair	D_ADDR+AIR	D_ADDR+AIR	HIER · LAUF	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0144	P912-E0144	f11r	HERBAL	P1009-S004	f11r.6	chody	CH+O+D_ADDR+Y	CH+O+D_ADDR+Y	NEHMEN · AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0145	P912-E0145	f11r	HERBAL	P1009-S004	f11r.6	cthy	CH+T+Y	CH+T+Y	NEHMEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0146	P912-E0146	f11r	HERBAL	P1009-S004	f11r.6	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0147	P912-E0147	f11r	HERBAL	P1009-S004	f11r.6	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0148	P912-E0148	f11r	HERBAL	P1009-S004	f11r.7	qotchy	OT+Y	OT+Y	DANACH · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0149	P912-E0149	f11r	HERBAL	P1009-S004	f11r.7	okchol	OK+OL	OK+OL	SETZEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0150	P912-E0150	f11r	HERBAL	P1009-S004	f11r.7	cthy	CH+T+Y	CH+T+Y	NEHMEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0151	P912-E0151	f11r	HERBAL	P1009-S004	f11r.7	dy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0152	P912-E0152	f13r	HERBAL	P1009-S005	f13r.1	torshor	T+OR+SH+OR	T+OR+SH+OR	EINSTELLEN · EINHEIT · HALTEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0153	P912-E0153	f13r	HERBAL	P1009-S005	f13r.1	opchy	O+P+Y	O+P+Y	AUSFÜHRUNG · EINSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0154	P912-E0154	f13r	HERBAL	P1009-S005	f13r.1	shol	SH+OL	SH+OL	HALTEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0155	P912-E0155	f13r	HERBAL	P1009-S005	f13r.1	dy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0156	P912-E0156	f13r	HERBAL	P1009-S005	f13r.1	qopchy	O+P+Y	O+P+Y	AUSFÜHRUNG · EINSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0157	P912-E0157	f13r	HERBAL	P1009-S005	f13r.1	shol	SH+OL	SH+OL	HALTEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0158	P912-E0158	f13r	HERBAL	P1009-S005	f13r.1	opchor	O+P+CH+OR	O+P+CH+OR	AUSFÜHRUNG · EINSETZEN · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0159	P912-E0159	f13r	HERBAL	P1009-S005	f13r.1	dypchy	D_ADDR+Y+P+Y	D_ADDR+Y+P+Y	HIER · AKTIVER POSTEN · EINSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0160	P912-E0160	f13r	HERBAL	P1009-S005	f13r.1	dchg	D_ADDR+CH+LOCAL_CHAR_G	D_ADDR+CH+LOCAL_CHAR_G	HIER · NEHMEN · VARIANTE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0161	P912-E0161	f13r	HERBAL	P1009-S005	f13r.2	dchol	D_ADDR+OL	D_ADDR+OL	HIER · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0162	P912-E0162	f13r	HERBAL	P1009-S005	f13r.2	chol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0163	P912-E0163	f13r	HERBAL	P1009-S005	f13r.2	dol	D_ADDR+OL	D_ADDR+OL	HIER · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0164	P912-E0164	f13r	HERBAL	P1009-S005	f13r.2	shkchy	SH+K+Y	SH+K+Y	HALTEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0165	P912-E0165	f13r	HERBAL	P1009-S005	f13r.2	ydal	Y+AL	Y+AL	AKTIVER POSTEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0166	P912-E0166	f13r	HERBAL	P1009-S005	f13r.2	shy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0167	P912-E0167	f13r	HERBAL	P1009-S005	f13r.2	ykchy	Y+K+Y	Y+K+Y	AKTIVER POSTEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0168	P912-E0168	f13r	HERBAL	P1009-S005	f13r.2	qoty	OT+Y	OT+Y	DANACH · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0169	P912-E0169	f13r	HERBAL	P1009-S005	f13r.2	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0170	P912-E0170	f13r	HERBAL	P1009-S005	f13r.2	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0171	P912-E0171	f13r	HERBAL	P1009-S005	f13r.2	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0172	P912-E0172	f13r	HERBAL	P1009-S005	f13r.3	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0173	P912-E0173	f13r	HERBAL	P1009-S005	f13r.3	y	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0174	P912-E0174	f13r	HERBAL	P1009-S005	f13r.3	dchor	D_ADDR+CH+OR	D_ADDR+CH+OR	HIER · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0175	P912-E0175	f13r	HERBAL	P1009-S005	f13r.3	shaiin	SH+AIIN	SH+AIIN	HALTEN · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0176	P912-E0176	f13r	HERBAL	P1009-S005	f13r.3	oeees	O+EEE+S	O+EEE+S	AUSFÜHRUNG · GRAD III · WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0177	P912-E0177	f13r	HERBAL	P1009-S005	f13r.3	ykor	Y+K+OR	Y+K+OR	AKTIVER POSTEN · GEBEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0178	P912-E0178	f13r	HERBAL	P1009-S005	f13r.3	chor	CH+OR	CH+OR	NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0179	P912-E0179	f13r	HERBAL	P1009-S005	f13r.3	ytshy	Y+T+Y	Y+T+Y	AKTIVER POSTEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0180	P912-E0180	f13r	HERBAL	P1009-S005	f13r.3	ykchy	Y+K+Y	Y+K+Y	AKTIVER POSTEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0181	P912-E0181	f13r	HERBAL	P1009-S005	f13r.3	kchy	K+Y	K+Y	GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0182	P912-E0182	f13r	HERBAL	P1009-S005	f13r.3	dar	D_ADDR+AR	D_ADDR+AR	HIER · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0183	P912-E0183	f13r	HERBAL	P1009-S005	f13r.4	qodchy	O+D_ADDR+Y	O+D_ADDR+Y	AUSFÜHRUNG · HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0184	P912-E0184	f13r	HERBAL	P1009-S005	f13r.4	ytchy	Y+T+Y	Y+T+Y	AKTIVER POSTEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0185	P912-E0185	f13r	HERBAL	P1009-S005	f13r.4	otchor	OT+CH+OR	OT+CH+OR	DANACH · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0186	P912-E0186	f13r	HERBAL	P1009-S005	f13r.5	shorodo	SH+OR+O+D_ADDR+O	SH+OR+O+D_ADDR+O	HALTEN · EINHEIT · AUSFÜHRUNG · HIER · AUSFÜHRUNG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0187	P912-E0187	f13r	HERBAL	P1009-S005	f13r.5	shy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0188	P912-E0188	f13r	HERBAL	P1009-S005	f13r.5	tshy	T+Y	T+Y	EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0189	P912-E0189	f13r	HERBAL	P1009-S005	f13r.5	kchol	K+OL	K+OL	GEBEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0190	P912-E0190	f13r	HERBAL	P1009-S005	f13r.5	dpchy	D_ADDR+P+Y	D_ADDR+P+Y	HIER · EINSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0191	P912-E0191	f13r	HERBAL	P1009-S005	f13r.5	qopchy	O+P+Y	O+P+Y	AUSFÜHRUNG · EINSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0192	P912-E0192	f13r	HERBAL	P1009-S005	f13r.5	otchol	OT+CH+OL	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0193	P912-E0193	f13r	HERBAL	P1009-S005	f13r.5	cfholdy	CH+LOCAL_CHAR_F+OL+DY	CH+LOCAL_CHAR_F+OL+DY	NEHMEN · HIER · FORTSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0194	P912-E0194	f13r	HERBAL	P1009-S006	f13r.6	tchor	T+CH+OR	T+CH+OR	EINSTELLEN · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0195	P912-E0195	f13r	HERBAL	P1009-S006	f13r.6	dor	D_ADDR+OR	D_ADDR+OR	HIER · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0196	P912-E0196	f13r	HERBAL	P1009-S006	f13r.6	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0197	P912-E0197	f13r	HERBAL	P1009-S006	f13r.6	qotchol	OT+CH+OL	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0198	P912-E0198	f13r	HERBAL	P1009-S006	f13r.6	okchy	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0199	P912-E0199	f13r	HERBAL	P1009-S006	f13r.6	okchor	OK+CH+OR	OK+CH+OR	SETZEN · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0200	P912-E0200	f13r	HERBAL	P1009-S006	f13r.6	oiin	O+IIN	O+IIN	AUSFÜHRUNG · STUFE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0201	P912-E0201	f13r	HERBAL	P1009-S006	f13r.6	chckhy	CH+K+Y	CH+K+Y	NEHMEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0202	P912-E0202	f13r	HERBAL	P1009-S006	f13r.6	d	D_ADDR	D_ADDR	HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0203	P912-E0203	f13r	HERBAL	P1009-S006	f13r.7	dchy	D_ADDR+Y	D_ADDR+Y	HIER · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0204	P912-E0204	f13r	HERBAL	P1009-S006	f13r.7	qoky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0205	P912-E0205	f13r	HERBAL	P1009-S006	f13r.7	chol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0206	P912-E0206	f13r	HERBAL	P1009-S006	f13r.7	dy	Y	Y	AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0207	P912-E0207	f13r	HERBAL	P1009-S006	f13r.7	qoy	O+Y	O+Y	AUSFÜHRUNG · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0208	P912-E0208	f13r	HERBAL	P1009-S006	f13r.7	d	D_ADDR	D_ADDR	HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0209	P912-E0209	f13r	HERBAL	P1009-S006	f13r.7	oldy	OL+DY	OL+DY	FORTSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0210	P912-E0210	f13r	HERBAL	P1009-S007	f13r.7	okchor	OK+CH+OR	OK+CH+OR	SETZEN · NEHMEN · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0211	P912-E0211	f13r	HERBAL	P1009-S007	f13r.7	doaiin	D_ADDR+O+AIIN	D_ADDR+O+AIIN	HIER · AUSFÜHRUNG · WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0212	P912-E0212	f13r	HERBAL	P1009-S007	f13r.8	shochy	HO+Y	HO+Y	KLASSE · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0213	P912-E0213	f13r	HERBAL	P1009-S007	f13r.8	qokchy	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0214	P912-E0214	f13r	HERBAL	P1009-S007	f13r.8	torchy	T+OR+Y	T+OR+Y	EINSTELLEN · EINHEIT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0215	P912-E0215	f13r	HERBAL	P1009-S007	f13r.8	k	K	K	GEBEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0216	P912-E0216	f13r	HERBAL	P1009-S007	f13r.8	s	S	S	WÄHLEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0217	P912-E0217	f13r	HERBAL	P1009-S007	f13r.8	okchey	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0218	P912-E0218	f13r	HERBAL	P1009-S007	f13r.8	daiin	AIIN	AIIN	WERT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0219	P912-E0219	f13r	HERBAL	P1009-S007	f13r.9	oldy	OL+DY	OL+DY	FORTSETZEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0220	P912-E0220	f13r	HERBAL	P1009-S008	f13r.9	shey	SH+E+Y	SH+E+Y	HALTEN · GRAD I · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0221	P912-E0221	f13r	HERBAL	P1009-S008	f13r.9	chol	OL	OL	FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0222	P912-E0222	f13r	HERBAL	P1009-S008	f13r.9	doiin	D_ADDR+O+IIN	D_ADDR+O+IIN	HIER · AUSFÜHRUNG · STUFE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0223	P912-E0223	f13r	HERBAL	P1009-S008	f13r.9	ykoly	Y+K+OL+Y	Y+K+OL+Y	AKTIVER POSTEN · GEBEN · FORTSETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0224	P912-E0224	f13r	HERBAL	P1009-S008	f13r.9	okchal	OK+CH+AL	OK+CH+AL	SETZEN · NEHMEN · ZIELORT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0225	P912-E0225	f13r	HERBAL	P1009-S008	f13r.9	daldy	AL+DY	AL+DY	ZIELORT · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0226	P912-E0226	f13r	HERBAL	P1009-S009	f13r.10	sotchy	S+OT+Y	S+OT+Y	WÄHLEN · DANACH · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0227	P912-E0227	f13r	HERBAL	P1009-S009	f13r.10	kchy	K+Y	K+Y	GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0228	P912-E0228	f13r	HERBAL	P1009-S009	f13r.10	okorory	OK+OR+OR+Y	OK+OR+OR+Y	SETZEN · EINHEIT · EINHEIT · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0229	P1003-E0001	f17r	HERBAL	P1009-S010	f17r.1	fshody	LOCAL_CHAR_F+SH+O+DY	LOCAL_CHAR_F+SH+O+DY	HIER · HALTEN · AUSFÜHRUNG · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0230	P1003-E0002	f17r	HERBAL	P1009-S011	f17r.1	daram	DA+R+A_ADDR+AM_ADDR	DA+R+A_ADDR+AM_ADDR	ZWEITE STUFE · MARKIEREN · HIER · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0231	P1003-E0003	f17r	HERBAL	P1009-S011	f17r.1	ydar	Y+D_ADDR+AR	Y+D_ADDR+AR	AKTIVER POSTEN · HIER · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0232	P1003-E0004	f17r	HERBAL	P1009-S011	f17r.1	chog	HO+LOCAL_CHAR_G	HO+LOCAL_CHAR_G	KLASSE · VARIANTE	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0233	P1003-E0005	f17r	HERBAL	P1009-S011	f17r.1	opydy	O+P+Y+DY	O+P+Y+DY	AUSFÜHRUNG · EINSETZEN · AKTIVER POSTEN · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0234	P1003-E0006	f17r	HERBAL	P1009-S012	f17r.1	ypod	Y+P+O+D_ADDR	Y+P+O+D_ADDR	AKTIVER POSTEN · EINSETZEN · AUSFÜHRUNG · HIER	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0235	P1003-E0007	f17r	HERBAL	P1009-S012	f17r.1	chop	CH+O+P	CH+O+P	NEHMEN · AUSFÜHRUNG · EINSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0236	P1003-E0008	f17r	HERBAL	P1009-S012	f17r.1	otchy	OT+CH+Y	OT+CH+Y	DANACH · NEHMEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0237	P1003-E0009	f17r	HERBAL	P1009-S012	f17r.1	dody	D_ADDR+O+DY	D_ADDR+O+DY	HIER · AUSFÜHRUNG · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0238	P1003-E0010	f17r	HERBAL	P1009-S013	f17r.1	oldckhy	OL+D_ADDR+CH+K+Y	OL+D_ADDR+CH+K+Y	FORTSETZEN · HIER · NEHMEN · GEBEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0239	P1003-E0011	f17r	HERBAL	P1009-S013	f17r.2	ydair	Y+D_ADDR+AIR	Y+D_ADDR+AIR	AKTIVER POSTEN · HIER · LAUF	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0240	P1003-E0012	f17r	HERBAL	P1009-S013	f17r.2	choky	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0241	P1003-E0013	f17r	HERBAL	P1009-S013	f17r.2	okshy	OK+Y	OK+Y	SETZEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0242	P1003-E0014	f17r	HERBAL	P1009-S013	f17r.2	qodar	O+D_ADDR+AR	O+D_ADDR+AR	AUSFÜHRUNG · HIER · AUSGANG	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0243	P1003-E0015	f17r	HERBAL	P1009-S013	f17r.2	ckhody	CH+K+O+DY	CH+K+O+DY	NEHMEN · GEBEN · AUSFÜHRUNG · SCHLUSS	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0244	P1003-E0016	f17r	HERBAL	P1009-S014	f17r.2	dor	D_ADDR+OR	D_ADDR+OR	HIER · EINHEIT	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0245	P1003-E0017	f17r	HERBAL	P1009-S014	f17r.2	otchol	OT+CH+OL	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
P1026-E0246	P1003-E0018	f17r	HERBAL	P1009-S014	f17r.2	qodcthy	O+D_ADDR+CH+T+Y	O+D_ADDR+CH+T+Y	AUSFÜHRUNG · HIER · NEHMEN · EINSTELLEN · AKTIVER POSTEN	UNCHANGED	NO	NOT_IN_OLD_ONE_EDIT_SET
