comparison_id	surface	side	axis	target_contacts	target_contact_folios	target_raw_rate	target_pair_stable_contacts	target_pair_stable_folios	target_pair_stable_rate	raw_rank_of_13	pair_stable_rank_of_13	raw_controls_equal_or_exceed	pair_stable_controls_equal_or_exceed	control_raw_median	control_raw_max	control_pair_stable_median	control_pair_stable_max	raw_above_all_controls	pair_stable_above_all_controls	dominates_all_controls_both_views	control_rates	control_pair_stable_rates	decision	semantic_credit	confirmed_lexeme	component_export_credit
G805-K201	qokol	L1	PREPARATION	1	1	0.0114942528736	1	1	0.0178571428571	8	6	7	5	0.0196736581762	0.0681818181818	0.00877192982456	0.0740740740741	0	0	0	sheol:0.0333333333333|dol:0|okol:0|sol:0|qokal:0.0333333333333|qotol:0.0232558139535|shol:0.0184049079755|dal:0.020942408377|al:0.0245098039216|cthol:0|tol:0|okeol:0.0681818181818	sheol:0.0175438596491|dol:0|okol:0|sol:0|qokal:0.0462962962963|qotol:0|shol:0.0272727272727|dal:0.0333333333333|al:0.0232558139535|cthol:0|tol:0|okeol:0.0740740740741	NO_ROLE_LEAD	0	0	0
G805-K202	qokol	L1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0.0454545454545	0	0.0666666666667	0	0	0	sheol:0|dol:0|okol:0|sol:0.0175438596491|qokal:0.0111111111111|qotol:0|shol:0|dal:0|al:0|cthol:0|tol:0|okeol:0.0454545454545	sheol:0|dol:0|okol:0|sol:0.0666666666667|qokal:0|qotol:0|shol:0|dal:0|al:0|cthol:0|tol:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K203	qokol	L1	CLOSE	1	1	0.0114942528736	0	0	0	5	13	4	12	0	0.0277777777778	0	0.04	0	0	0	sheol:0.0111111111111|dol:0|okol:0.0188679245283|sol:0|qokal:0.0277777777778|qotol:0.0232558139535|shol:0|dal:0|al:0.0245098039216|cthol:0|tol:0|okeol:0	sheol:0.0175438596491|dol:0|okol:0.0263157894737|sol:0|qokal:0.0277777777778|qotol:0.04|shol:0|dal:0|al:0.031007751938|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K204	qokol	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	sheol:0|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0|dal:0|al:0|cthol:0|tol:0|okeol:0	sheol:0|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0|dal:0|al:0|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K205	qokol	R1	HOT	2	2	0.0229885057471	1	1	0.016393442623	5	10	4	9	0.0167869034406	0.0588235294118	0.0263888888889	0.0526315789474	0	0	0	sheol:0.0555555555556|dol:0.0131578947368|okol:0.0188679245283|sol:0|qokal:0.00555555555556|qotol:0.0232558139535|shol:0.0368098159509|dal:0.0104712041885|al:0.0147058823529|cthol:0|tol:0.0588235294118|okeol:0.0227272727273	sheol:0.0526315789474|dol:0.0208333333333|okol:0.0277777777778|sol:0|qokal:0.00884955752212|qotol:0.0285714285714|shol:0.0483870967742|dal:0.025|al:0.0168067226891|cthol:0|tol:0.0434782608696|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K206	qokol	R1	COLD	2	2	0.0229885057471	2	2	0.0327868852459	3	2	2	1	0	0.0333333333333	0	0.0526315789474	0	0	0	sheol:0.0333333333333|dol:0|okol:0|sol:0|qokal:0|qotol:0.0232558139535|shol:0|dal:0.00523560209424|al:0|cthol:0|tol:0|okeol:0	sheol:0.0526315789474|dol:0|okol:0|sol:0|qokal:0|qotol:0.0285714285714|shol:0|dal:0.0125|al:0|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K207	qokol	R1	DRY	2	2	0.0229885057471	2	2	0.0327868852459	2	2	1	1	0.00613496932515	0.0526315789474	0.00806451612903	0.0487804878049	0	0	0	sheol:0|dol:0.0131578947368|okol:0.0188679245283|sol:0.0526315789474|qokal:0|qotol:0|shol:0.0122699386503|dal:0.0157068062827|al:0.0196078431373|cthol:0|tol:0|okeol:0	sheol:0|dol:0.0208333333333|okol:0.0277777777778|sol:0.0487804878049|qokal:0|qotol:0|shol:0.0161290322581|dal:0.025|al:0.0168067226891|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K208	qokol	R1	MOIST	1	1	0.0114942528736	0	0	0	6	13	5	12	0.00584526244035	0.0588235294118	0.00403225806452	0.0571428571429	0	0	0	sheol:0.0222222222222|dol:0|okol:0|sol:0.0175438596491|qokal:0.00555555555556|qotol:0.046511627907|shol:0.00613496932515|dal:0|al:0|cthol:0|tol:0.0588235294118|okeol:0.0227272727273	sheol:0.0350877192982|dol:0|okol:0|sol:0.0243902439024|qokal:0|qotol:0.0571428571429|shol:0.00806451612903|dal:0|al:0|cthol:0|tol:0.0434782608696|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K209	qokol	R1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0.0222222222222	0	0.0175438596491	0	0	0	sheol:0.0222222222222|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0|dal:0.00523560209424|al:0|cthol:0|tol:0|okeol:0	sheol:0.0175438596491|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0|dal:0.0125|al:0|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K210	qokol	R1	VALUE	6	6	0.0689655172414	5	5	0.0819672131148	2	2	1	1	0.036178274991	0.0754716981132	0.0310924369748	0.111111111111	0	0	0	sheol:0.0555555555556|dol:0|okol:0.0754716981132|sol:0.0526315789474|qokal:0.00555555555556|qotol:0.0232558139535|shol:0.0429447852761|dal:0.0157068062827|al:0.0294117647059|cthol:0|tol:0.0588235294118|okeol:0.0681818181818	sheol:0.0701754385965|dol:0|okol:0.111111111111|sol:0.0243902439024|qokal:0.00884955752212|qotol:0.0285714285714|shol:0.0564516129032|dal:0.025|al:0.0336134453782|cthol:0|tol:0.0434782608696|okeol:0.0357142857143	ROLE_LEAD	0	0	0
G805-K211	qokol	R1	PART	0	0	0	0	0	0	13	13	12	12	0	0.0294117647059	0	0.0434782608696	0	0	0	sheol:0|dol:0|okol:0|sol:0.0175438596491|qokal:0|qotol:0|shol:0.00613496932515|dal:0.00523560209424|al:0.00490196078431|cthol:0|tol:0.0294117647059|okeol:0	sheol:0|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0.00806451612903|dal:0|al:0.00840336134454|cthol:0|tol:0.0434782608696|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K212	qokol	R1	MATERIAL	2	2	0.0229885057471	1	1	0.016393442623	5	10	4	9	0.0190063755564	0.093023255814	0.024800163968	0.114285714286	0	0	0	sheol:0.0555555555556|dol:0.0131578947368|okol:0|sol:0.0175438596491|qokal:0.0111111111111|qotol:0.093023255814|shol:0.0184049079755|dal:0.00523560209424|al:0.0196078431373|cthol:0.0196078431373|tol:0.0294117647059|okeol:0.0454545454545	sheol:0.0701754385965|dol:0.0208333333333|okol:0|sol:0.0243902439024|qokal:0.00884955752212|qotol:0.114285714286|shol:0.0241935483871|dal:0.0125|al:0.0252100840336|cthol:0.0285714285714|tol:0.0434782608696|okeol:0.0714285714286	NO_ROLE_LEAD	0	0	0
G805-K213	qokol	R1	PREPARATION	3	3	0.0344827586207	2	2	0.0327868852459	3	5	2	4	0.0219298245614	0.0681818181818	0.00625	0.0555555555556	0	0	0	sheol:0.0333333333333|dol:0.0263157894737|okol:0.0377358490566|sol:0.0175438596491|qokal:0|qotol:0|shol:0|dal:0.00523560209424|al:0.0294117647059|cthol:0|tol:0.0294117647059|okeol:0.0681818181818	sheol:0.0526315789474|dol:0.0416666666667|okol:0.0555555555556|sol:0|qokal:0|qotol:0|shol:0|dal:0.0125|al:0.0252100840336|cthol:0|tol:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K214	qokol	R1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0.0350877192982	0	0.0285714285714	0	0	0	sheol:0.0222222222222|dol:0|okol:0|sol:0.0350877192982|qokal:0.00555555555556|qotol:0|shol:0|dal:0.00523560209424|al:0|cthol:0.0196078431373|tol:0|okeol:0	sheol:0.0175438596491|dol:0|okol:0|sol:0.0243902439024|qokal:0.00884955752212|qotol:0|shol:0|dal:0.0125|al:0|cthol:0.0285714285714|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K215	qokol	R1	CLOSE	3	3	0.0344827586207	2	2	0.0327868852459	1	2	0	1	0.00555555555556	0.0227272727273	0.00806451612903	0.0357142857143	1	0	0	sheol:0.0111111111111|dol:0|okol:0.0188679245283|sol:0.0175438596491|qokal:0|qotol:0|shol:0.0122699386503|dal:0|al:0.0147058823529|cthol:0|tol:0|okeol:0.0227272727273	sheol:0.0175438596491|dol:0|okol:0.0277777777778|sol:0.0243902439024|qokal:0|qotol:0|shol:0.0161290322581|dal:0|al:0.0168067226891|cthol:0|tol:0|okeol:0.0357142857143	NO_ROLE_LEAD	0	0	0
G805-K216	qokol	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	sheol:0|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0|dal:0|al:0|cthol:0|tol:0|okeol:0	sheol:0|dol:0|okol:0|sol:0|qokal:0|qotol:0|shol:0|dal:0|al:0|cthol:0|tol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K217	qotal	L1	HOT	2	2	0.0357142857143	2	2	0.047619047619	2	4	1	3	0.0227390180879	0.0454545454545	0	0.125	0	0	0	sol:0.0175438596491|okol:0|qotol:0.0232558139535|sal:0.027027027027|okeol:0.0454545454545|cthol:0|sheol:0.0222222222222|dol:0.0263157894737|lol:0.0285714285714|tol:0.0294117647059|chl:0|kal:0	sol:0.0666666666667|okol:0|qotol:0|sal:0.05|okeol:0.037037037037|cthol:0|sheol:0|dol:0.0454545454545|lol:0|tol:0.125|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K218	qotal	L1	COLD	0	0	0	0	0	0	13	13	12	12	0.0211675579323	0.0857142857143	0.0111111111111	0.136363636364	0	0	0	sol:0|okol:0|qotol:0.046511627907|sal:0|okeol:0.0227272727273|cthol:0.0196078431373|sheol:0.0333333333333|dol:0.0394736842105|lol:0.0857142857143|tol:0|chl:0|kal:0.04	sol:0|okol:0|qotol:0.08|sal:0|okeol:0.037037037037|cthol:0.0222222222222|sheol:0.0350877192982|dol:0.0227272727273|lol:0.136363636364|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K219	qotal	L1	DRY	1	1	0.0178571428571	1	1	0.0238095238095	4	5	3	4	0.00555555555556	0.0571428571429	0.00877192982456	0.0666666666667	0	0	0	sol:0.0175438596491|okol:0.0188679245283|qotol:0|sal:0.0540540540541|okeol:0|cthol:0|sheol:0.0111111111111|dol:0.0131578947368|lol:0.0571428571429|tol:0|chl:0|kal:0	sol:0.0666666666667|okol:0.0263157894737|qotol:0|sal:0.05|okeol:0|cthol:0|sheol:0.0175438596491|dol:0.0227272727273|lol:0.0454545454545|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K220	qotal	L1	MOIST	1	1	0.0178571428571	0	0	0	2	13	1	12	0	0.0222222222222	0	0.0350877192982	0	0	0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0.0222222222222|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0.0350877192982|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K221	qotal	L1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0.0227272727273	0	0.0263157894737	0	0	0	sol:0|okol:0.0188679245283|qotol:0|sal:0|okeol:0.0227272727273|cthol:0|sheol:0.0222222222222|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0.0263157894737|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K222	qotal	L1	VALUE	3	3	0.0535714285714	3	3	0.0714285714286	3	4	2	3	0.0263337893297	0.142857142857	0.0385185185185	0.181818181818	0	0	0	sol:0.0175438596491|okol:0.0188679245283|qotol:0.0232558139535|sal:0.0810810810811|okeol:0.0227272727273|cthol:0|sheol:0.0333333333333|dol:0.0394736842105|lol:0.142857142857|tol:0.0294117647059|chl:0|kal:0.04	sol:0.0666666666667|okol:0.0263157894737|qotol:0.04|sal:0.1|okeol:0.037037037037|cthol:0|sheol:0.0175438596491|dol:0.0454545454545|lol:0.181818181818|tol:0.125|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K223	qotal	L1	PART	0	0	0	0	0	0	13	13	12	12	0	0.0377358490566	0	0.0526315789474	0	0	0	sol:0|okol:0.0377358490566|qotol:0.0232558139535|sal:0|okeol:0.0227272727273|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0.0526315789474|qotol:0|sal:0|okeol:0.037037037037|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K224	qotal	L1	MATERIAL	1	1	0.0178571428571	0	0	0	7	13	6	12	0.0196078431373	0.0566037735849	0.0185185185185	0.0789473684211	0	0	0	sol:0|okol:0.0566037735849|qotol:0.046511627907|sal:0|okeol:0.0454545454545|cthol:0.0392156862745|sheol:0.0555555555556|dol:0.0394736842105|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0.0789473684211|qotol:0.04|sal:0|okeol:0.037037037037|cthol:0.0444444444444|sheol:0.0701754385965|dol:0.0454545454545|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K225	qotal	L1	PREPARATION	2	2	0.0357142857143	2	2	0.047619047619	5	4	4	3	0.0116279069767	0.0857142857143	0	0.1	0	0	0	sol:0|okol:0|qotol:0.0232558139535|sal:0.0540540540541|okeol:0.0681818181818|cthol:0|sheol:0.0333333333333|dol:0|lol:0.0857142857143|tol:0|chl:0|kal:0.04	sol:0|okol:0|qotol:0|sal:0.1|okeol:0.0740740740741|cthol:0|sheol:0.0175438596491|dol:0|lol:0.0909090909091|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K226	qotal	L1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0.0454545454545	0	0.0666666666667	0	0	0	sol:0.0175438596491|okol:0|qotol:0|sal:0|okeol:0.0454545454545|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0.0666666666667|okol:0|qotol:0|sal:0|okeol:0.037037037037|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K227	qotal	L1	CLOSE	1	1	0.0178571428571	1	1	0.0238095238095	5	4	4	3	0	0.0571428571429	0	0.0909090909091	0	0	0	sol:0|okol:0.0188679245283|qotol:0.0232558139535|sal:0.027027027027|okeol:0|cthol:0|sheol:0.0111111111111|dol:0|lol:0.0571428571429|tol:0|chl:0|kal:0	sol:0|okol:0.0263157894737|qotol:0.04|sal:0|okeol:0|cthol:0|sheol:0.0175438596491|dol:0|lol:0.0909090909091|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K228	qotal	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K229	qotal	R1	HOT	1	1	0.0178571428571	1	1	0.0285714285714	10	8	9	7	0.0259136212625	0.0810810810811	0.0321428571429	0.133333333333	0	0	0	sol:0|okol:0.0188679245283|qotol:0.0232558139535|sal:0.0810810810811|okeol:0.0227272727273|cthol:0|sheol:0.0555555555556|dol:0.0131578947368|lol:0.0285714285714|tol:0.0588235294118|chl:0.0714285714286|kal:0.04	sol:0|okol:0.0277777777778|qotol:0.0285714285714|sal:0.1|okeol:0.0357142857143|cthol:0|sheol:0.0526315789474|dol:0.0208333333333|lol:0.0909090909091|tol:0.0434782608696|chl:0.133333333333|kal:0	NO_ROLE_LEAD	0	0	0
G805-K230	qotal	R1	COLD	0	0	0	0	0	0	13	13	12	12	0	0.0333333333333	0	0.0526315789474	0	0	0	sol:0|okol:0|qotol:0.0232558139535|sal:0|okeol:0|cthol:0|sheol:0.0333333333333|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0|qotol:0.0285714285714|sal:0|okeol:0|cthol:0|sheol:0.0526315789474|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K231	qotal	R1	DRY	0	0	0	0	0	0	13	13	12	12	0	0.0526315789474	0	0.0487804878049	0	0	0	sol:0.0526315789474|okol:0.0188679245283|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0.0131578947368|lol:0|tol:0|chl:0.0357142857143|kal:0	sol:0.0487804878049|okol:0.0277777777778|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0.0208333333333|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K232	qotal	R1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0.0588235294118	0	0.0571428571429	0	0	0	sol:0.0175438596491|okol:0|qotol:0.046511627907|sal:0|okeol:0.0227272727273|cthol:0|sheol:0.0222222222222|dol:0|lol:0|tol:0.0588235294118|chl:0|kal:0	sol:0.0243902439024|okol:0|qotol:0.0571428571429|sal:0|okeol:0.0357142857143|cthol:0|sheol:0.0350877192982|dol:0|lol:0|tol:0.0434782608696|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K233	qotal	R1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0.0222222222222	0	0.0175438596491	0	0	0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0.0222222222222|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0.0175438596491|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K234	qotal	R1	VALUE	1	1	0.0178571428571	1	1	0.0285714285714	10	9	9	8	0.0540935672515	0.0810810810811	0.0395962732919	0.111111111111	0	0	0	sol:0.0526315789474|okol:0.0754716981132|qotol:0.0232558139535|sal:0.0810810810811|okeol:0.0681818181818|cthol:0|sheol:0.0555555555556|dol:0|lol:0.0285714285714|tol:0.0588235294118|chl:0.0714285714286|kal:0	sol:0.0243902439024|okol:0.111111111111|qotol:0.0285714285714|sal:0.1|okeol:0.0357142857143|cthol:0|sheol:0.0701754385965|dol:0|lol:0.0909090909091|tol:0.0434782608696|chl:0.0666666666667|kal:0	NO_ROLE_LEAD	0	0	0
G805-K235	qotal	R1	PART	0	0	0	0	0	0	13	13	12	12	0	0.0714285714286	0	0.0666666666667	0	0	0	sol:0.0175438596491|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0|lol:0|tol:0.0294117647059|chl:0.0714285714286|kal:0.04	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0|lol:0|tol:0.0434782608696|chl:0.0666666666667|kal:0	NO_ROLE_LEAD	0	0	0
G805-K236	qotal	R1	MATERIAL	0	0	0	0	0	0	13	13	12	12	0.0282193958665	0.093023255814	0.0360248447205	0.114285714286	0	0	0	sol:0.0175438596491|okol:0|qotol:0.093023255814|sal:0.027027027027|okeol:0.0454545454545|cthol:0.0196078431373|sheol:0.0555555555556|dol:0.0131578947368|lol:0|tol:0.0294117647059|chl:0.0357142857143|kal:0.04	sol:0.0243902439024|okol:0|qotol:0.114285714286|sal:0.05|okeol:0.0714285714286|cthol:0.0285714285714|sheol:0.0701754385965|dol:0.0208333333333|lol:0|tol:0.0434782608696|chl:0.0666666666667|kal:0	NO_ROLE_LEAD	0	0	0
G805-K237	qotal	R1	PREPARATION	0	0	0	0	0	0	13	13	12	12	0.0266714082504	0.0681818181818	0	0.0666666666667	0	0	0	sol:0.0175438596491|okol:0.0377358490566|qotol:0|sal:0.027027027027|okeol:0.0681818181818|cthol:0|sheol:0.0333333333333|dol:0.0263157894737|lol:0|tol:0.0294117647059|chl:0.0357142857143|kal:0	sol:0|okol:0.0555555555556|qotol:0|sal:0|okeol:0.0357142857143|cthol:0|sheol:0.0526315789474|dol:0.0416666666667|lol:0|tol:0|chl:0.0666666666667|kal:0	NO_ROLE_LEAD	0	0	0
G805-K238	qotal	R1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0.0350877192982	0	0.0285714285714	0	0	0	sol:0.0350877192982|okol:0|qotol:0|sal:0|okeol:0|cthol:0.0196078431373|sheol:0.0222222222222|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0.0243902439024|okol:0|qotol:0|sal:0|okeol:0|cthol:0.0285714285714|sheol:0.0175438596491|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K239	qotal	R1	CLOSE	0	0	0	0	0	0	13	13	12	12	0.00555555555556	0.0357142857143	0	0.0666666666667	0	0	0	sol:0.0175438596491|okol:0.0188679245283|qotol:0|sal:0.027027027027|okeol:0.0227272727273|cthol:0|sheol:0.0111111111111|dol:0|lol:0|tol:0|chl:0.0357142857143|kal:0	sol:0.0243902439024|okol:0.0277777777778|qotol:0|sal:0|okeol:0.0357142857143|cthol:0|sheol:0.0175438596491|dol:0|lol:0|tol:0|chl:0.0666666666667|kal:0	NO_ROLE_LEAD	0	0	0
G805-K240	qotal	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	sol:0|okol:0|qotol:0|sal:0|okeol:0|cthol:0|sheol:0|dol:0|lol:0|tol:0|chl:0|kal:0	NO_ROLE_LEAD	0	0	0
G805-K241	sail	L1	HOT	0	0	0	0	0	0	13	13	12	12	0	0.25	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0.25|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K242	sail	L1	COLD	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K243	sail	L1	DRY	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K244	sail	L1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K245	sail	L1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K246	sail	L1	VALUE	0	0	0	0	0	0	13	13	12	12	0	0.25	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0.25|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K247	sail	L1	PART	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K248	sail	L1	MATERIAL	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K249	sail	L1	PREPARATION	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K250	sail	L1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K251	sail	L1	CLOSE	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
G805-K252	sail	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	airal:0|chcthal:0|chlal:0|oal:0|oldal:0|qokeeal:0|qopal:0|taral:0|tchal:0|okeedal:0|lcheal:0|pal:0	NO_ROLE_LEAD	0	0	0
