event_id	instruction_id	clause_id	physical_page	surface	component_recipe	workshop_phrase_de
P912-E1169	P917-I0802	P915-C193	f82r	qekeey	CARRIER_Q+E+K+EE+Y	q-Träger; kurz; zuordnen; länger; dies
P912-E1170	P917-I0803	P915-C193	f82r	sheedy	SH+EE+DY	länger halten; fertig
P912-E1171	P917-I0804	P915-C194	f82r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1172	P917-I0805	P915-C195	f82r	lcho	L+CH+O	leiten; entnehmen; Arbeitsgang
P912-E1173	P917-I0806	P915-C195	f82r	r	R	Zustand
P912-E1174	P917-I0807	P915-C195	f82r	cheey	SH+EE+Y	dies länger halten
P912-E1175	P917-I0808	P915-C195	f82r	qokey	OK+E+Y	dies kurz ansetzen
P912-E1176	P917-I0809	P915-C195	f82r	qotal	OT+AL	danach; Zielstelle
P912-E1177	P917-I0809	P915-C195	f82r	chedy	CHD+Y	dies umsetzen
P912-E1178	P917-I0810	P915-C195	f82r	qoteor	OT+E+OR	danach; kurz; Ansatz
P912-E1179	P917-I0810	P915-C195	f82r	ssholshecthy	S+SH+O+LSH+E+CTH+Y	prüfen; halten; Arbeitsgang; spülen; kurz; die Bereitschaft dieses Postens prüfen
P912-E1180	P917-I0811	P915-C195	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1181	P917-I0812	P915-C195	f82r	chkedy	CHK+E+D_ADDR+Y	behandeln; kurz; Teilstelle; dies
P912-E1182	P917-I0813	P915-C195	f82r	rchey	R+CH+E+Y	Zustand; entnehmen; kurz; dies
P912-E1183	P917-I0814	P915-C195	f82r	dairchey	D_ADDR+AIR+CH+E+Y	Teilstelle; Lauf; entnehmen; kurz; dies
P912-E1184	P917-I0815	P915-C195	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1186	P917-I0816	P915-C196	f82r	kolchdy	K+OL+CHD+Y	zuordnen; fortsetzen; dies umsetzen
P912-E1187	P917-I0817	P915-C196	f82r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1188	P917-I0818	P915-C197	f82r	qopol	CARRIER_Q+O+P+OL	q-Träger; Arbeitsgang; einsetzen; fortsetzen
P912-E1189	P917-I0819	P915-C197	f82r	qotedor	OT+E+D_ADDR+OR	danach; kurz; Teilstelle; Ansatz
P912-E1190	P917-I0819	P915-C197	f82r	chopchedy	CH+O+P+CHD+Y	entnehmen; Arbeitsgang; einsetzen; dies umsetzen
P912-E1191	P917-I0820	P915-C197	f82r	qotal	OT+AL	danach; Zielstelle
P912-E1192	P917-I0820	P915-C197	f82r	chedy	CHD+Y	dies umsetzen
P912-E1193	P917-I0821	P915-C197	f82r	kam	K+AM_ADDR	zuordnen; Innenstelle
P912-E1194	P917-I0822	P915-C197	f82r	otedy	OT+E+DY	danach kurz; fertig
P912-E1195	P917-I0823	P915-C198	f82r	qodched	CARRIER_Q+O+D_ADDR+CHD	q-Träger; Arbeitsgang; Teilstelle; umsetzen
P912-E1196	P917-I0824	P915-C198	f82r	olqo	OL+CARRIER_Q+O	fortsetzen; q-Träger; Arbeitsgang
P912-E1197	P917-I0825	P915-C198	f82r	dar	D_ADDR+AR	aus diesem Teil entnehmen
P912-E1198	P917-I0825	P915-C198	f82r	checkho	CH+E+CKH+O	entnehmen; kurz; Durchlass; Arbeitsgang
P912-E1199	P917-I0826	P915-C198	f82r	lolol	L+OL+OL	leiten; fortsetzen; fortsetzen
P912-E1200	P917-I0826	P915-C198	f82r	okal	OK+AL	an der Zielstelle ansetzen
P912-E1201	P917-I0827	P915-C198	f82r	okarchedy	OK+AR+CHD+Y	von der Entnahmestelle ansetzen; dies umsetzen
P912-E1202	P917-I0828	P915-C198	f82r	tcheol	T+CHEO+L	bearbeiten; den Auszug weiterleiten
P912-E1203	P917-I0829	P915-C198	f82r	olchedy	OL+CHD+DY	weiter umsetzen; fertig
P912-E1204	P917-I0830	P915-C199	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1205	P917-I0831	P915-C200	f82r	qotedy	OT+E+DY	danach kurz; fertig
P912-E1206	P917-I0832	P915-C201	f82r	chedar	CHD+AR	umsetzen; Entnahmestelle
P912-E1207	P917-I0833	P915-C201	f82r	cheey	SH+EE+Y	dies länger halten
P912-E1208	P917-I0834	P915-C201	f82r	lchey	L+Y	leiten; dies
P912-E1209	P917-I0834	P915-C201	f82r	solarol	S+OL+AR+OL	prüfen; fortsetzen; Entnahmestelle; fortsetzen
P912-E1210	P917-I0835	P915-C201	f82r	r	R	Zustand
P912-E1211	P917-I0836	P915-C201	f82r	olchy	OL+CH+Y	fortsetzen; entnehmen; dies
P912-E1212	P917-I0837	P915-C201	f82r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1213	P917-I0838	P915-C201	f82r	chey	Y	dies
P912-E1214	P917-I0838	P915-C201	f82r	qokain	OK+AIN	eine Portion ansetzen
P912-E1215	P917-I0839	P915-C201	f82r	deeedy	D_ADDR+EEE+D_ADDR+Y	Teilstelle; vollständig; Teilstelle; dies
P912-E1216	P917-I0839	P915-C201	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1217	P917-I0840	P915-C201	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1218	P917-I0841	P915-C201	f82r	olchedy	OL+CHD+DY	weiter umsetzen; fertig
P912-E1219	P917-I0842	P915-C202	f82r	kedy	K+E+DY	zuordnen; kurz; Schluss
P912-E1220	P917-I0843	P915-C203	f82r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1221	P917-I0844	P915-C204	f82r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1222	P917-I0845	P915-C205	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1223	P917-I0846	P915-C206	f82r	lkeedy	L+K+EE+D_ADDR+Y	leiten; zuordnen; länger; Teilstelle; dies
P912-E1224	P917-I0847	P915-C206	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1225	P917-I0848	P915-C206	f82r	dy	Y	dies
P912-E1226	P917-I0848	P915-C206	f82r	daiin	AIIN	Sollmaß
P912-E1227	P917-I0848	P915-C206	f82r	chdy	CHD+Y	dies umsetzen
P912-E1228	P917-I0849	P915-C206	f82r	dy	Y	dies
P912-E1229	P917-I0849	P915-C206	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1230	P917-I0850	P915-C207	f82r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1231	P917-I0851	P915-C208	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1232	P917-I0852	P915-C209	f82r	cheey	SH+EE+Y	dies länger halten
P912-E1233	P917-I0853	P915-C209	f82r	r	R	Zustand
P912-E1234	P917-I0854	P915-C209	f82r	or	OR	Ansatz
P912-E1235	P917-I0854	P915-C209	f82r	ol	OL	fortsetzen
P912-E1236	P917-I0854	P915-C209	f82r	s	S	prüfen
P912-E1237	P917-I0855	P915-C209	f82r	aiin	AIIN	Sollmaß
P912-E1238	P917-I0855	P915-C209	f82r	chey	Y	dies
P912-E1239	P917-I0855	P915-C209	f82r	ra	R+A_ADDR	Zustand; Adresse
P912-E1240	P917-I0856	P915-C209	f82r	dam	DA+AM_ADDR	zweite Stufe; Innenstelle
P912-E1241	P917-I0856	P915-C209	f82r	dshedy	SH+E+DY	kurz halten; fertig
P912-E1242	P917-I0857	P915-C210	f82r	qoteey	OT+EE+Y	danach; länger; dies
P912-E1243	P917-I0857	P915-C210	f82r	chedy	CHD+Y	dies umsetzen
P912-E1244	P917-I0858	P915-C210	f82r	qokeeey	OK+EEE+Y	ansetzen; vollständig; dies
P912-E1245	P917-I0859	P915-C210	f82r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1246	P917-I0860	P915-C211	f82r	lteedy	L+T+EE+D_ADDR+Y	leiten; bearbeiten; länger; Teilstelle; dies
P912-E1247	P917-I0861	P915-C211	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1248	P917-I0862	P915-C212	f82r	ralchey	R+AL+CH+E+Y	Zustand; Zielstelle; entnehmen; kurz; dies
P912-E1249	P917-I0863	P915-C212	f82r	polched	P+OL+CHD	einsetzen; fortsetzen; umsetzen
P912-E1250	P917-I0864	P915-C212	f82r	otain	OT+AIN	danach; Portion
P912-E1251	P917-I0864	P915-C212	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1252	P917-I0865	P915-C213	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1253	P917-I0866	P915-C214	f82r	dal	AL	Zielstelle
P912-E1254	P917-I0866	P915-C214	f82r	chedar	CHD+AR	umsetzen; Entnahmestelle
P912-E1255	P917-I0867	P915-C214	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1256	P917-I0868	P915-C214	f82r	ykeey	Y+K+EE+Y	dies; zuordnen; länger; dies
P912-E1257	P917-I0869	P915-C214	f82r	l	L	leiten
P912-E1258	P917-I0869	P915-C214	f82r	s	S	prüfen
P912-E1259	P917-I0870	P915-C214	f82r	araiin	AR+AIIN	Entnahmestelle; Sollmaß
P912-E1260	P917-I0870	P915-C214	f82r	ory	OR+Y	Ansatz; dies
P912-E1261	P917-I0870	P915-C214	f82r	okain	OK+AIN	eine Portion ansetzen
P912-E1262	P917-I0871	P915-C214	f82r	char	AR	Entnahmestelle
P912-E1263	P917-I0871	P915-C214	f82r	okain	OK+AIN	eine Portion ansetzen
P912-E1264	P917-I0872	P915-C214	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1265	P917-I0873	P915-C215	f82r	lchy	L+CH+Y	leiten; entnehmen; dies
P912-E1266	P917-I0874	P915-C215	f82r	posalshy	P+O+S+A_ADDR+LSH+Y	einsetzen; Arbeitsgang; prüfen; Adresse; spülen; dies
P912-E1267	P917-I0875	P915-C215	f82r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1268	P917-I0876	P915-C216	f82r	cphal	CPH+AL	Gegen-/Empfangsgang; Zielstelle
P912-E1269	P917-I0877	P915-C216	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1270	P917-I0878	P915-C217	f82r	sheol	SH+E+OL	halten; kurz; fortsetzen
P912-E1271	P917-I0879	P915-C217	f82r	keeedy	K+EEE+D_ADDR+Y	zuordnen; vollständig; Teilstelle; dies
P912-E1272	P917-I0880	P915-C217	f82r	lkaiin	L+K+AIIN	leiten; nach Sollmaß zuordnen
P912-E1273	P917-I0881	P915-C217	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1274	P917-I0882	P915-C218	f82r	qoly	OL+Y	mit diesem fortsetzen
P912-E1275	P917-I0882	P915-C218	f82r	daiin	AIIN	Sollmaß
P912-E1276	P917-I0882	P915-C218	f82r	cheoky	CHEO+K+Y	Auszug; zuordnen; dies
P912-E1277	P917-I0883	P915-C218	f82r	lkedy	L+K+E+DY	leiten; zuordnen; kurz; Schluss
P912-E1278	P917-I0884	P915-C219	f82r	salshey	S+A_ADDR+LSH+E+Y	prüfen; Adresse; spülen; kurz; dies
P912-E1279	P917-I0885	P915-C219	f82r	daiin	AIIN	Sollmaß
P912-E1280	P917-I0885	P915-C219	f82r	chey	Y	dies
P912-E1281	P917-I0885	P915-C219	f82r	qol	OL	fortsetzen
P912-E1282	P917-I0885	P915-C219	f82r	chedy	CHD+Y	dies umsetzen
P912-E1283	P917-I0886	P915-C219	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1284	P917-I0887	P915-C219	f82r	dal	AL	Zielstelle
P912-E1285	P917-I0887	P915-C219	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1286	P917-I0888	P915-C219	f82r	cheor	CHEO+R	Auszug; Zustand
P912-E1287	P917-I0889	P915-C219	f82r	sheey	SH+EE+Y	dies länger halten
P912-E1288	P917-I0890	P915-C219	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1289	P917-I0891	P915-C219	f82r	shckhey	SH+CKH+E+Y	halten; Durchlass; kurz; dies
P912-E1290	P917-I0892	P915-C219	f82r	qol	OL	fortsetzen
P912-E1291	P917-I0892	P915-C219	f82r	keeedy	K+EEE+D_ADDR+Y	zuordnen; vollständig; Teilstelle; dies
P912-E1292	P917-I0893	P915-C219	f82r	qokeeey	OK+EEE+Y	ansetzen; vollständig; dies
P912-E1293	P917-I0894	P915-C219	f82r	rasy	R+A_ADDR+S+Y	Zustand; Adresse; prüfen; dies
P912-E1294	P917-I0895	P915-C219	f82r	cheey	SH+EE+Y	dies länger halten
P912-E1295	P917-I0896	P915-C219	f82r	qcthey	CTH+E+Y	Bereitschaft; kurz; dies
P912-E1296	P917-I0897	P915-C219	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1297	P917-I0898	P915-C219	f82r	lcheey	L+EE+Y	leiten; länger; dies
P912-E1298	P917-I0898	P915-C219	f82r	daiin	AIIN	Sollmaß
P912-E1299	P917-I0898	P915-C219	f82r	chey	Y	dies
P912-E1300	P917-I0898	P915-C219	f82r	qokeeedy	OK+EEE+DY	ansetzen; vollständig; Schluss
P912-E1301	P917-I0899	P915-C220	f82r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1302	P917-I0900	P915-C221	f82r	lar	L+AR	leiten; Entnahmestelle
P912-E1303	P917-I0900	P915-C221	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1304	P917-I0901	P915-C222	f82r	lcheedy	L+CH+EE+D_ADDR+Y	leiten; entnehmen; länger; Teilstelle; dies
P912-E1305	P917-I0902	P915-C222	f82r	qokeoy	OK+E+O+Y	ansetzen; kurz; Arbeitsgang; dies
P912-E1306	P917-I0903	P915-C222	f82r	sal	S+AL	prüfen; Zielstelle
P912-E1307	P917-I0904	P915-C222	f82r	raiin	R+AIIN	Zustand; Sollmaß
P912-E1308	P917-I0905	P915-C222	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1309	P917-I0906	P915-C222	f82r	lkeey	L+K+EE+Y	leiten; zuordnen; länger; dies
P912-E1310	P917-I0907	P915-C222	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1311	P917-I0908	P915-C222	f82r	raiin	R+AIIN	Zustand; Sollmaß
P912-E1312	P917-I0909	P915-C222	f82r	ydy	Y+DY	dies; Schluss
P912-E1313	P917-I0910	P915-C223	f82r	dol	D_ADDR+OL	in diesem Teil fortsetzen
P912-E1314	P917-I0910	P915-C223	f82r	qoesedy	CARRIER_Q+O+E+S+E+DY	q-Träger; Arbeitsgang; kurz; prüfen; kurz; Schluss
P912-E1315	P917-I0911	P915-C224	f82r	sheeal	SH+EE+AL	halten; länger; Zielstelle
P912-E1316	P917-I0912	P915-C224	f82r	sheedy	SH+EE+DY	länger halten; fertig
P912-E1317	P917-I0913	P915-C225	f82r	lshed	L+SHED	leiten; absetzen
P912-E1318	P917-I0914	P915-C225	f82r	qockhey	O+CKH+E+Y	Arbeitsgang; Durchlass; kurz; dies
P912-E1319	P917-I0915	P915-C225	f82r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1320	P917-I0916	P915-C226	f82r	lar	L+AR	leiten; Entnahmestelle
P912-E1321	P917-I0916	P915-C226	f82r	sheey	SH+EE+Y	dies länger halten
P912-E1322	P917-I0917	P915-C226	f82r	ry	R+Y	Zustand; dies
P912-E1323	P917-I0918	P915-C226	f82r	tshey	SH+E+Y	dies kurz halten
P912-E1324	P917-I0919	P915-C226	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1325	P917-I0920	P915-C227	f82r	cheal	AL	Zielstelle
P912-E1326	P917-I0920	P915-C227	f82r	lchedar	L+CHD+AR	leiten; umsetzen; Entnahmestelle
P912-E1327	P917-I0921	P915-C227	f82r	ches	CH+E+S	entnehmen; kurz; prüfen
P912-E1328	P917-I0922	P915-C227	f82r	aiin	AIIN	Sollmaß
P912-E1329	P917-I0922	P915-C227	f82r	oteey	OT+EE+Y	danach; länger; dies
P912-E1330	P917-I0922	P915-C227	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1331	P917-I0923	P915-C227	f82r	okey	OK+E+Y	dies kurz ansetzen
P912-E1332	P917-I0924	P915-C227	f82r	pchedy	P+CHD+DY	einsetzen und umsetzen; fertig
P912-E1333	P917-I0925	P915-C228	f82r	rsheal	R+SH+E+AL	Zustand; halten; kurz; Zielstelle
P912-E1334	P917-I0926	P915-C228	f82r	daldy	AL+DY	Zielstelle; Schluss
P912-E1335	P917-I0927	P915-C229	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1336	P917-I0928	P915-C230	f82r	rshedy	R+SHED+DY	Zustand; ruhen lassen; fertig
P912-E1337	P917-I0929	P915-C231	f82r	qoteedy	OT+EE+DY	danach länger; fertig
P912-E1338	P917-I0930	P915-C232	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1339	P917-I0931	P915-C233	f82r	lochedy	L+O+CHD+DY	leiten; Arbeitsgang; umsetzen; Schluss
P912-E1340	P917-I0932	P915-C234	f82r	qokoiin	OK+O+IIN	ansetzen; Arbeitsgang; Stufe
P912-E1341	P917-I0933	P915-C234	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1342	P917-I0934	P915-C235	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1343	P917-I0935	P915-C236	f82r	qotaiin	OT+AIIN	danach; Sollmaß
P912-E1344	P917-I0935	P915-C236	f82r	chcthey	CH+CTH+E+Y	entnehmen; Bereitschaft; kurz; dies
P912-E1345	P917-I0936	P915-C236	f82r	qoteeol	OT+EE+OL	danach; länger; fortsetzen
P912-E1346	P917-I0936	P915-C236	f82r	chey	Y	dies
P912-E1347	P917-I0936	P915-C236	f82r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1348	P917-I0937	P915-C236	f82r	oly	OL+Y	mit diesem fortsetzen
P912-E1349	P917-I0937	P915-C236	f82r	d	D_ADDR	Teilstelle
P912-E1350	P917-I0937	P915-C236	f82r	cheey	SH+EE+Y	dies länger halten
P912-E1351	P917-I0938	P915-C236	f82r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1352	P917-I0939	P915-C237	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1353	P917-I0940	P915-C238	f82r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1354	P917-I0941	P915-C239	f82r	rchedy	R+CHD+Y	Zustand; dies umsetzen
P912-E1355	P917-I0942	P915-C239	f82r	oky	OK+Y	ansetzen; dies
P912-E1356	P917-I0943	P915-C239	f82r	qotedy	OT+E+DY	danach kurz; fertig
P912-E1357	P917-I0944	P915-C240	f82r	qoty	OT+Y	danach diesen Posten
P912-E1358	P917-I0944	P915-C240	f82r	qoty	OT+Y	danach diesen Posten
P912-E1359	P917-I0944	P915-C240	f82r	qoteey	OT+EE+Y	danach; länger; dies
P912-E1360	P917-I0944	P915-C240	f82r	raiin	R+AIIN	Zustand; Sollmaß
P912-E1361	P917-I0945	P915-C240	f82r	cheol	CHEO+L	den Auszug weiterleiten
P912-E1362	P917-I0945	P915-C240	f82r	qoteey	OT+EE+Y	danach; länger; dies
P912-E1363	P917-I0945	P915-C240	f82r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1364	P917-I0946	P915-C241	f82r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1365	P917-I0947	P915-C241	f82r	lshedy	LSH+E+DY	kurz spülen; fertig
P912-E1366	P917-I0948	P915-C242	f82r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1367	P917-I0949	P915-C243	f82r	rag	R+A_ADDR+G_LABEL	Zustand; Adresse; g-Zeichen
P912-E1368	P917-I0950	P915-C243	f82r	cheol	CHEO+L	den Auszug weiterleiten
P912-E1369	P917-I0950	P915-C243	f82r	ol	OL	fortsetzen
P912-E1370	P917-I0950	P915-C243	f82r	rsheedy	R+SH+EE+D_ADDR+Y	Zustand; halten; länger; Teilstelle; dies
P912-E1371	P917-I0951	P915-C243	f82r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1372	P917-I0952	P915-C244	f82r	qoty	OT+Y	danach diesen Posten
P912-E1373	P917-I0952	P915-C244	f82r	lcheeor	L+CH+EE+OR	leiten; entnehmen; länger; Ansatz
P912-E1374	P917-I0953	P915-C244	f82r	qokain	OK+AIN	eine Portion ansetzen
P912-E1375	P917-I0954	P915-C244	f82r	cheedy	CH+EE+D_ADDR+Y	entnehmen; länger; Teilstelle; dies
P912-E1376	P917-I0955	P915-C244	f82r	lched	L+CHD	leiten; umsetzen
P912-E1377	P917-I0956	P915-C244	f82r	taiin	T+AIIN	bearbeiten; Sollmaß
P912-E1378	P917-I0957	P915-C244	f82r	shedaiin	SHED+AIIN	absetzen; Sollmaß
P912-E1379	P917-I0958	P915-C244	f82r	chckhey	CH+CKH+E+Y	entnehmen; Durchlass; kurz; dies
P912-E1380	P917-I0959	P915-C244	f82r	lchey	L+Y	leiten; dies
P912-E1381	P917-I0959	P915-C244	f82r	lcheckhy	L+CKH+Y	leiten; dies durch den Durchlass
P912-E1382	P917-I0959	P915-C244	f82r	sheey	SH+EE+Y	dies länger halten
P912-E1383	P917-I0960	P915-C244	f82r	lr	L+R	leiten; Zustand
P912-E1384	P917-I0961	P915-C244	f82r	chey	Y	dies
P912-E1385	P917-I0961	P915-C244	f82r	rain	R+AIN	Zustand; Portion
P912-E1386	P917-I0962	P915-C244	f82r	sain	S+AIN	die Portion prüfen
P912-E1387	P917-I0963	P915-C244	f82r	ol	OL	fortsetzen
P912-E1388	P917-I0963	P915-C244	f82r	cheol	CHEO+L	den Auszug weiterleiten
P912-E1389	P917-I0963	P915-C244	f82r	ey	E+Y	kurz; dies
P912-E1390	P917-I0963	P915-C244	f82r	cheor	CHEO+R	Auszug; Zustand
P912-E1391	P917-I0964	P915-C244	f82r	chey	Y	dies
P912-E1404	P917-I0965	P915-C245	f83r	tchedy	T+CHD+Y	bearbeiten; dies umsetzen
P912-E1405	P917-I0966	P915-C245	f83r	lpchedy	L+P+CHD+Y	leiten; einsetzen; dies umsetzen
P912-E1406	P917-I0967	P915-C245	f83r	opedy	O+P+E+DY	Arbeitsgang; einsetzen; kurz; Schluss
P912-E1407	P917-I0968	P915-C246	f83r	chepol	CH+E+P+OL	entnehmen; kurz; einsetzen; fortsetzen
P912-E1408	P917-I0969	P915-C246	f83r	pchedar	P+CHD+AR	einsetzen; umsetzen; Entnahmestelle
P912-E1409	P917-I0970	P915-C246	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1410	P917-I0971	P915-C247	f83r	qopchedy	CARRIER_Q+O+P+CHD+Y	q-Träger; Arbeitsgang; einsetzen; dies umsetzen
P912-E1411	P917-I0972	P915-C247	f83r	sol	OL	fortsetzen
P912-E1412	P917-I0972	P915-C247	f83r	cheey	SH+EE+Y	dies länger halten
P912-E1413	P917-I0973	P915-C247	f83r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1414	P917-I0974	P915-C247	f83r	shol	SH+OL	halten; fortsetzen
P912-E1415	P917-I0975	P915-C247	f83r	lchs	L+CH+S	leiten; entnehmen; prüfen
P912-E1416	P917-I0976	P915-C247	f83r	shey	SH+E+Y	dies kurz halten
P912-E1417	P917-I0977	P915-C247	f83r	qoteedy	OT+EE+DY	danach länger; fertig
P912-E1418	P917-I0978	P915-C248	f83r	rches	R+CH+E+S	Zustand; entnehmen; kurz; prüfen
P912-E1419	P917-I0979	P915-C248	f83r	ar	AR	Entnahmestelle
P912-E1420	P917-I0979	P915-C248	f83r	chedy	CHD+Y	dies umsetzen
P912-E1421	P917-I0980	P915-C248	f83r	dor	D_ADDR+OR	Teilstelle; Ansatz
P912-E1422	P917-I0980	P915-C248	f83r	olkeedy	SOLK+EE+DY	Sammelstelle; länger; Schluss
P912-E1423	P917-I0981	P915-C249	f83r	qotal	OT+AL	danach; Zielstelle
P912-E1424	P917-I0981	P915-C249	f83r	chkeedy	CHK+EE+DY	behandeln; länger; Schluss
P912-E1425	P917-I0982	P915-C250	f83r	chey	Y	dies
P912-E1426	P917-I0982	P915-C250	f83r	daiin	AIIN	Sollmaß
P912-E1427	P917-I0982	P915-C250	f83r	chey	Y	dies
P912-E1428	P917-I0982	P915-C250	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1429	P917-I0983	P915-C251	f83r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1430	P917-I0984	P915-C251	f83r	qotal	OT+AL	danach; Zielstelle
P912-E1431	P917-I0984	P915-C251	f83r	dar	D_ADDR+AR	aus diesem Teil entnehmen
P912-E1432	P917-I0984	P915-C251	f83r	qokshedy	OK+SH+E+DY	ansetzen; kurz halten; fertig
P912-E1433	P917-I0985	P915-C252	f83r	chedy	CHD+Y	dies umsetzen
P912-E1434	P917-I0986	P915-C252	f83r	qokedy	OK+E+DY	kurz ansetzen; fertig
P912-E1435	P917-I0987	P915-C253	f83r	chkedy	CHK+E+D_ADDR+Y	behandeln; kurz; Teilstelle; dies
P912-E1436	P917-I0988	P915-C253	f83r	daiin	AIIN	Sollmaß
P912-E1437	P917-I0988	P915-C253	f83r	shetar	SH+E+T+AR	halten; kurz; bearbeiten; Entnahmestelle
P912-E1438	P917-I0989	P915-C253	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1439	P917-I0990	P915-C254	f83r	qekaiin	CARRIER_Q+E+K+AIIN	q-Träger; kurz; nach Sollmaß zuordnen
P912-E1440	P917-I0991	P915-C254	f83r	chedy	CHD+Y	dies umsetzen
P912-E1441	P917-I0992	P915-C254	f83r	deey	D_ADDR+EE+Y	Teilstelle; länger; dies
P912-E1442	P917-I0992	P915-C254	f83r	qotaiin	OT+AIIN	danach; Sollmaß
P912-E1443	P917-I0992	P915-C254	f83r	checkhy	CH+E+CKH+Y	entnehmen; kurz; dies durch den Durchlass
P912-E1444	P917-I0993	P915-C254	f83r	qoty	OT+Y	danach diesen Posten
P912-E1445	P917-I0993	P915-C254	f83r	cheg	CH+E+LOCAL_CHAR_G	entnehmen; kurz; g-Zeichen
P912-E1446	P917-I0994	P915-C254	f83r	shedy	SHED+DY	ruhen lassen; fertig
P912-E1447	P917-I0995	P915-C255	f83r	qokeey	OK+EE+Y	dies länger ansetzen
P912-E1448	P917-I0996	P915-C255	f83r	rchedy	R+CHD+Y	Zustand; dies umsetzen
P912-E1449	P917-I0997	P915-C255	f83r	qoteedy	OT+EE+DY	danach länger; fertig
P912-E1450	P917-I0998	P915-C256	f83r	lo	L+O	leiten; Arbeitsgang
P912-E1451	P917-I0999	P915-C256	f83r	schedy	CHD+DY	umsetzen; Schluss
P912-E1452	P917-I1000	P915-C257	f83r	chedchy	CHD+Y	dies umsetzen
P912-E1453	P917-I1001	P915-C257	f83r	qokal	OK+AL	an der Zielstelle ansetzen
P912-E1454	P917-I1002	P915-C257	f83r	olchedy	OL+CHD+DY	weiter umsetzen; fertig
P912-E1455	P917-I1003	P915-C258	f83r	qokaiin	OK+AIIN	nach Sollmaß ansetzen
P912-E1456	P917-I1004	P915-C258	f83r	chedy	CHD+Y	dies umsetzen
P912-E1457	P917-I1005	P915-C258	f83r	qokeedy	OK+EE+DY	länger ansetzen; fertig
P912-E1458	P917-I1006	P915-C259	f83r	lchedy	L+CHD+DY	abführen und umsetzen; fertig
P912-E1459	P917-I1007	P915-C260	f83r	qoky	OK+Y	ansetzen; dies
P912-E1460	P917-I1008	P915-C260	f83r	solshed	S+OL+SHED	prüfen; fortsetzen; absetzen
P912-E1461	P917-I1009	P915-C260	f83r	lsheedy	LSH+EE+D_ADDR+Y	spülen; länger; Teilstelle; dies
