event_id	source_token_id	record_unit_id	page	locus	field_id	statement_id	visible_surface	family_parse	terminal_status	surface_end_class	endpoint_scope	card_boundary_after	field_boundary_after	statement_boundary_after	record_boundary_after	line_crossing_to_next_inside_statement	reading_rule_de
E339	SRC_E339	B4	f83r	f83r.35	F120	B4-S011	cheky	E_GRADE+Y+CHK	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E340	SRC_E340	B4	f83r	f83r.35	F120	B4-S011	okeeol	OK+OL+E_GRADE	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E341	SRC_E341	B4	f83r	f83r.35	F120	B4-S011	okain	OK+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E342	SRC_E342	B4	f83r	f83r.35	F120	B4-S011	chdy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E343	SRC_E343	B4	f83r	f83r.37	F121	B4-S011	sol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E344	SRC_E344	B4	f83r	f83r.37	F121	B4-S011	lkedy	WHOLE_SIGN[lkedy]	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E345	SRC_E345	B4	f83r	f83r.37	F122	B4-S012	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E346	SRC_E346	B4	f83r	f83r.37	F123	B4-S013	qokol	OK+OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E347	SRC_E347	B4	f83r	f83r.37	F123	B4-S013	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E348	SRC_E348	B4	f83r	f83r.38	F124	B4-S014	or	OR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E349	SRC_E349	B4	f83r	f83r.38	F124	B4-S014	chey	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E350	SRC_E350	B4	f83r	f83r.38	F124	B4-S014	qockhey	OK+E_GRADE+Y+CKH	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E351	SRC_E351	B4	f83r	f83r.38	F124	B4-S014	dairydy	Y+DY+AIR	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E352	SRC_E352	B4	f83r	f83r.39	F125	B4-S015	qokain	OK+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E353	SRC_E353	B4	f83r	f83r.39	F125	B4-S015	shey	WHOLE_SIGN[cheey]	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E354	SRC_E354	B4	f83r	f83r.39	F125	B4-S015	kain	AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E355	SRC_E355	B4	f83r	f83r.39	F125	B4-S015	chckhal	AL+CKH	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E356	SRC_E356	B4	f83r	f83r.41	F126	B4-S015	solkey	E_GRADE+Y+SOLK	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E357	SRC_E357	B4	f83r	f83r.41	F126	B4-S015	lchedy	L+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E358	SRC_E358	B4	f83r	f83r.41	F127	B4-S016	qolkain	OL+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E359	SRC_E359	B4	f83r	f83r.41	F127	B4-S016	dal	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E360	SRC_E360	B4	f83r	f83r.44	F128	B4-S016	skar	AR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E361	SRC_E361	B4	f83r	f83r.44	F128	B4-S016	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	YES	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E362	SRC_E362	B5	f83r	f83r.47	F129	B5-S001	otchdy	OT+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E363	SRC_E363	B5	f83r	f83r.47	F130	B5-S002	qokchdy	OK+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E364	SRC_E364	B5	f83r	f83r.47	F131	B5-S003	shedal	AL+SHED	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E365	SRC_E365	B5	f83r	f83r.48	F132	B5-S003	dal	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E366	SRC_E366	B5	f83r	f83r.48	F132	B5-S003	cheol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E367	SRC_E367	B5	f83r	f83r.48	F132	B5-S003	lol	OL+L	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E368	SRC_E368	B5	f83r	f83r.48	F132	B5-S003	chdal	AL+CHED_TRANSFER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E369	SRC_E369	B5	f83r	f83r.48	F132	B5-S003	aiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E370	SRC_E370	B5	f83r	f83r.49	F133	B5-S003	sol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E371	SRC_E371	B5	f83r	f83r.49	F133	B5-S003	daiiin	IIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E372	SRC_E372	B5	f83r	f83r.49	F133	B5-S003	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	YES	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E373	SRC_E373	B6	f83r	f83r.52	F134	B6-S001	solkeey	E_GRADE+Y+SOLK	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E374	SRC_E374	B6	f83r	f83r.52	F134	B6-S001	qekey	WHOLE_SIGN[qekey]	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E375	SRC_E375	B6	f83r	f83r.52	F134	B6-S001	raly	AL+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E376	SRC_E376	B6	f83r	f83r.52	F134	B6-S001	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E377	SRC_E377	B6	f83r	f83r.54	F135	B6-S001	daiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E378	SRC_E378	B6	f83r	f83r.54	F135	B6-S001	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E379	SRC_E379	B6	f83r	f83r.54	F135	B6-S001	dain	WHOLE_SIGN[dain]	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E380	SRC_E380	B6	f83r	f83r.54	F135	B6-S001	chey	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E381	SRC_E381	B6	f83r	f83r.54	F135	B6-S001	ldalor	AL+L	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	YES	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
