group_serial	diagram_id	page	locus	opaque_local_id	local_image_owner	local_namespace	surface_group_status	medical_purpose_source	technical_purpose_source	orientation	crosspage_join	prose_card_import
376	A3	f69v	f69v.15	A3:G121	A3_LEFT_RADIAL_SLOT_12	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
377	A3	f69v	f69v.16	A3:G122	A3_LEFT_RADIAL_SLOT_13	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
378	A3	f69v	f69v.17	A3:G123	A3_LEFT_RADIAL_SLOT_14	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
379	A3	f69v	f69v.18	A3:G124	A3_LEFT_RADIAL_SLOT_15	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
380	A3	f69v	f69v.19	A3:G125	A3_LEFT_RADIAL_SLOT_16	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
381	A3	f69v	f69v.20	A3:G126	A3_LEFT_RADIAL_SLOT_17	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
382	A3	f69v	f69v.21	A3:G127	A3_LEFT_RADIAL_SLOT_18	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
383	A3	f69v	f69v.22	A3:G128	A3_LEFT_RADIAL_SLOT_19	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
384	A3	f69v	f69v.23	A3:G129	A3_LEFT_RADIAL_SLOT_20	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
385	A3	f69v	f69v.24	A3:G130	A3_LEFT_RADIAL_SLOT_21	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
386	A3	f69v	f69v.25	A3:G131	A3_LEFT_RADIAL_SLOT_22	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
387	A3	f69v	f69v.25	A3:G132	A3_LEFT_RADIAL_SLOT_22	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
388	A3	f69v	f69v.26	A3:G133	A3_LEFT_RADIAL_SLOT_23	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
389	A3	f69v	f69v.26	A3:G134	A3_LEFT_RADIAL_SLOT_23	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
390	A3	f69v	f69v.27	A3:G135	A3_LEFT_RADIAL_SLOT_24	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
391	A3	f69v	f69v.28	A3:G136	A3_LEFT_RADIAL_SLOT_25	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
392	A3	f69v	f69v.29	A3:G137	A3_LEFT_RADIAL_SLOT_26	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
393	A3	f69v	f69v.30	A3:G138	A3_LEFT_RADIAL_SLOT_27	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
394	A3	f69v	f69v.31	A3:G139	A3_LEFT_RADIAL_SLOT_28	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
395	A3	f69v	f69v.31	A3:G140	A3_LEFT_RADIAL_SLOT_28	F69_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
