locus	selected_path_id	source	segmentation	rule
f103r.15	f103r.15|P02	qotedy qokeey shol qotey shkain	qotedy | qokeey | shol | qotey | shkain	source-symbol stream
f103r.16	f103r.16|P03	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	dshol | sholkar | shdaiin | cheey | rar | okeey | shcfhedy | opcheol | oteedy | tchey | shky	source-symbol stream
f103r.17	f103r.17|P01	sar shey qokey keedy qokeey chckhy qokal oty or aiin	sar | shey | qokey | keedy | qokeey | chckhy | qokal | oty | or | aiin	source-symbol stream
f103r.18	f103r.18|P02	polchedy qokeol okain checthy oteey lshedy okain qokain qokalshedy oteys	polchedy | qokeol | okain | checthy | oteey | lshedy | okain | qokain | qokalshedy | oteys	source-symbol stream
f103r.19	f103r.19|P01	okaiin chey qoy shey qokaiin chedy qokain oteol lkar okaral lkldy lr	okaiin | chey | qoy | shey | qokaiin | chedy | qokain | oteol | lkar | okaral | lkldy | lr	source-symbol stream
f103r.2	f103r.2|P02	dain shek chcphhdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain | shek | chcphhdy | daloky | opchedy | peshol | chep | ar | otchy | sal | lkeey | sar | ain | ok | chedy	source-symbol stream
f103r.20	f103r.20|P01	ychain shckhy qokaiin shey qokaiin shedy olor	ychain | shckhy | qokaiin | shey | qokaiin | shedy | olor	source-symbol stream
f103r.21	f103r.21|P01	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	pcheam | sokedy | dalkar | otal | qokal | chepy | okedy | qoky | pchedy | okaly | qokeedy | lor	source-symbol stream
f103r.22	f103r.22|P02	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chepar otar opchy	dalshy | okain | shckhody | shdal | qokeedy | shedy | qotar | chcthy | chepar | otar | opchy	source-symbol stream
f103r.23	f103r.23|P01	daiin sheckhy lchedy chckhy shol	daiin | sheckhy | lchedy | chckhy | shol	source-symbol stream
f103r.24	f103r.24|P01	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	tchoky | okeal | shedy | qokal | oty | opchedy | qotain | shcthy | otey | dain | oteey | oky	source-symbol stream
f103r.25	f103r.25|P02	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	dar | shey | qokain | chckhey | chey | kain | chedal | okeeey | qoodain | okain | oteey | ol	source-symbol stream
f103r.26	f103r.26|P02	oteedy okeey qotchy shey olcheedar shey lotos	oteedy | okeey | qotchy | shey | olcheedar | shey | lotos	source-symbol stream
f103r.27	f103r.27|P01	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	qokechy | okeey | qokeey | lkeeody | sheey | qokeey | lkeol | tchey | qokeey | okeey | qokaly	source-symbol stream
f103r.28	f103r.28|P02	deshedy qokchey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	deshedy | qokchey | dalkain | okaiin | chedy | qokeey | otain | ain | ol | cheey | lkeedy	source-symbol stream
f103r.29	f103r.29|P01	qokeeechy shokeey qochey qokeey chal chedy	qokeeechy | shokeey | qochey | qokeey | chal | chedy	source-symbol stream
f103r.3	f103r.3|P02	yshdain sheek cheoty chokal chedy chckhy or orol okain chal ot kar ot chym	yshdain | sheek | cheoty | chokal | chedy | chckhy | or | orol | okain | chal | ot | kar | ot | chym	source-symbol stream
f103r.30	f103r.30|P01	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	pcholkchdy | sheckhy | qokey | okaiin | shedy | chpchy | opchedy | oteeykshy | chdaly	source-symbol stream
f103r.31	f103r.31|P03	saiin chol kaiin chal okaiin shckhy qokal shdar shchdy okaiin chty	saiin | chol | kaiin | chal | okaiin | shckhy | qokal | shdar | shchdy | okaiin | chty	source-symbol stream
f103r.32	f103r.32|P01	okeey shedy qokedy qokal shety otedy shcthy oraiin	okeey | shedy | qokedy | qokal | shety | otedy | shcthy | oraiin	source-symbol stream
f103r.33	f103r.33|P02	qokeey chechy qokey shckhy choldy qokaly shedy yteedy qotail seedy	qokeey | chechy | qokey | shckhy | choldy | qokaly | shedy | yteedy | qotail | seedy	source-symbol stream
f103r.34	f103r.34|P01	sheod oshey cheedalaiin	sheod | oshey | cheedalaiin	source-symbol stream
f103r.35	f103r.35|P02	qokeear chain olain chey kain sheol shedain qokeedy ykeedy lcheg	qokeear | chain | olain | chey | kain | sheol | shedain | qokeedy | ykeedy | lcheg	source-symbol stream
f103r.36	f103r.36|P01	okool chedy okeedy qokeedy qokeey shdy otey qokeey	okool | chedy | okeedy | qokeedy | qokeey | shdy | otey | qokeey	source-symbol stream
f103r.37	f103r.37|P02	pchedy qokeey qokeodair qokshy qokeedy qokeedy chsky shey shalky	pchedy | qokeey | qokeodair | qokshy | qokeedy | qokeedy | chsky | shey | shalky	source-symbol stream
f103r.38	f103r.38|P01	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey	otechedy | qokain | shcthy | chckhy | lokeedy | checkhy | lokain | shedy | okeey	source-symbol stream
f103r.39	f103r.39|P01	ykeedy qokeey lsheey qotal shedy oteey	ykeedy | qokeey | lsheey | qotal | shedy | oteey	source-symbol stream
f103r.4	f103r.4|P01	ychedy qokedy okedy qokeey okey chdar ol loty chedaraly	ychedy | qokedy | okedy | qokeey | okey | chdar | ol | loty | chedaraly	source-symbol stream
f103r.40	f103r.40|P02	qokeey sheeol shckhy sheol shody ol aiin otedy qoteey lotar otam	qokeey | sheeol | shckhy | sheol | shody | ol | aiin | otedy | qoteey | lotar | otam	source-symbol stream
f103r.41	f103r.41|P02	cheol sheeey qotey oteeal oteedy shetsho keeos shey qokeedy qokal dal	cheol | sheeey | qotey | oteeal | oteedy | shetsho | keeos | shey | qokeedy | qokal | dal	source-symbol stream
f103r.42	f103r.42|P01	tshey sheol cheolshy chalal	tshey | sheol | cheolshy | chalal	source-symbol stream
f103r.43	f103r.43|P01	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	tar | cheal | ol | sheey | qotal | sheal | qokal | sheedy | okeshedy | shokey | qokaiin	source-symbol stream
f103r.44	f103r.44|P01	odeeey qokeey shey sheal otshedy	odeeey | qokeey | shey | sheal | otshedy	source-symbol stream
f103r.45	f103r.45|P02	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltary	qokeedy | qokeedy | shol | shedar | chedy | qoteedy | oteedy | olkeol | ltary	source-symbol stream
f103r.46	f103r.46|P02	chol keey qokeey cheol chorol shedy qokeey qokeey ol laiin chedan	chol | keey | qokeey | cheol | chorol | shedy | qokeey | qokeey | ol | laiin | chedan	source-symbol stream
f103r.47	f103r.47|P02	ssheey okeeol lchey qokaly lcheedy oloraiin	ssheey | okeeol | lchey | qokaly | lcheedy | oloraiin	source-symbol stream
f103r.48	f103r.48|P01	polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam	polarar | lshedy | qotolaiin | qokeey | qokeey | shkchy | opchealol | kchy | sam	source-symbol stream
f103r.49	f103r.49|P01	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	okeey | lr | ain | l | ol | sheed | qokeey | sheol | qokeedy | shedy | qoky | leeesain | am	source-symbol stream
f103r.5	f103r.5|P02	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy rkar otan okdy	pocharal | okedar | shedy | oteey | qokey | lkar | sheeky | okalor | shedy | rkar | otan | okdy	source-symbol stream
f103r.50	f103r.50|P02	ssheey lshey qol cheey chey qokeey okeey qokain cheey qotain	ssheey | lshey | qol | cheey | chey | qokeey | okeey | qokain | cheey | qotain	source-symbol stream
f103r.51	f103r.51|P02	saiin chekeey shey cheosaiin	saiin | chekeey | shey | cheosaiin	source-symbol stream
f103r.52	f103r.52|P01	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	pchedal | oteey | qol | keedy | qokeey | qoty | chepchy | qopchey | lkaiin | otalsy	source-symbol stream
f103r.53	f103r.53|P01	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty	sshey | qokedy | qokaiin | shdy | qokeey | chedy | qokeey | qokeey | lchedy | loty	source-symbol stream
f103r.54	f103r.54|P02	dshey qoteeey darchedy qokey qoty	dshey | qoteeey | darchedy | qokey | qoty	source-symbol stream
f103r.6	f103r.6|P02	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qot san am	ocheey | dain | shek | okeedy | okey | shedy | qokealdy | shcthy | qotedy | qot | san | am	source-symbol stream
f103r.7	f103r.7|P02	sain chey she olshedy qokeey okeeody qoeedy olshedy	sain | chey | she | olshedy | qokeey | okeeody | qoeedy | olshedy	source-symbol stream
f103r.8	f103r.8|P02	daroal okey chedy okey rain okechy qoisol qotar adchey ofcho lteody oral kechdy lo	daroal | okey | chedy | okey | rain | okechy | qoisol | qotar | adchey | ofcho | lteody | oral | kechdy | lo	source-symbol stream
f103r.9	f103r.9|P02	oteeos ar cheal okeey shey lkaiin shey lkeor otain shedy otey l ledy okeedaram	oteeos | ar | cheal | okeey | shey | lkaiin | shey | lkeor | otain | shedy | otey | l | ledy | okeedaram	source-symbol stream
f103v.1	f103v.1|P02	pol dar olfchey qoky dy qokeey qokeey daiin okeedaky qotear shedy dal	pol | dar | olfchey | qoky | dy | qokeey | qokeey | daiin | okeedaky | qotear | shedy | dal	source-symbol stream
f103v.10	f103v.10|P02	or cheey qokeeshy okeey loiin oithy otedy lor aiin sheor qotain olldy	or | cheey | qokeeshy | okeey | loiin | oithy | otedy | lor | aiin | sheor | qotain | olldy	source-symbol stream
f103v.11	f103v.11|P01	qokeedy olkeeshy qoky qokal shed	qokeedy | olkeeshy | qoky | qokal | shed	source-symbol stream
f103v.12	f103v.12|P02	sal sheal shedy okeedy qokeey lol shedy pchor pchedy pol sheedy opalam	sal | sheal | shedy | okeedy | qokeey | lol | shedy | pchor | pchedy | pol | sheedy | opalam	source-symbol stream
f103v.13	f103v.13|P02	dain cseey olshy otey olshedy qotshdy okeey lr ain okan olshey	dain | cseey | olshy | otey | olshedy | qotshdy | okeey | lr | ain | okan | olshey	source-symbol stream
f103v.14	f103v.14|P01	teeol sheol sho qokeedy shedy qokey oshedy oteedy qokain otar aiin otam	teeol | sheol | sho | qokeedy | shedy | qokey | oshedy | oteedy | qokain | otar | aiin | otam	source-symbol stream
f103v.15	f103v.15|P02	tchedal shey lcheey lchdy char olchey lcheody tedy otain otain otaly	tchedal | shey | lcheey | lchdy | char | olchey | lcheody | tedy | otain | otain | otaly	source-symbol stream
f103v.16	f103v.16|P02	doiin sheekchy okeeshy qol shedy otain olkedy	doiin | sheekchy | okeeshy | qol | shedy | otain | olkedy	source-symbol stream
f103v.17	f103v.17|P01	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	qokeedy | chedy | qoteey | oteedy | lkedy | shedy | qokal | ol | char | otal | opchedy	source-symbol stream
f103v.18	f103v.18|P02	yshear ol oqaiin chckhy lchedy chedy olaiin oteedy qokeedal larorol	yshear | ol | oqaiin | chckhy | lchedy | chedy | olaiin | oteedy | qokeedal | larorol	source-symbol stream
f103v.19	f103v.19|P02	daiin chey lkeey chalkar cheeey lchealaiin or	daiin | chey | lkeey | chalkar | cheeey | lchealaiin | or	source-symbol stream
f103v.2	f103v.2|P02	daiin sheey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr	daiin | sheey | qokal | shedy | qokeedy | qoteor | shey | qoty | chckhy | qotain | chalr	source-symbol stream
f103v.20	f103v.20|P02	pol char otar okain shaikhy oteal okain qotal shedy qokeey lolain	pol | char | otar | okain | shaikhy | oteal | okain | qotal | shedy | qokeey | lolain	source-symbol stream
f103v.21	f103v.21|P02	tokain shal qokeed oteedy sheoky shaikhhy tar teor otam oll	tokain | shal | qokeed | oteedy | sheoky | shaikhhy | tar | teor | otam | oll	source-symbol stream
f103v.22	f103v.22|P02	olshey qokshy qotal sheey oloiin oleeedy qokain shedy qokey	olshey | qokshy | qotal | sheey | oloiin | oleeedy | qokain | shedy | qokey	source-symbol stream
f103v.23	f103v.23|P02	ycheody l ar cheey or aiiin oteey otal otear ar ar keey qoty	ycheody | l | ar | cheey | or | aiiin | oteey | otal | otear | ar | ar | keey | qoty	source-symbol stream
f103v.24	f103v.24|P01	ykeey lchey qokeey ror aiin olan otan otain otain ar y kain	ykeey | lchey | qokeey | ror | aiin | olan | otan | otain | otain | ar | y | kain	source-symbol stream
f103v.25	f103v.25|P01	sain olkeeey qokan oteedy qotain otal oty opar aram oteeam	sain | olkeeey | qokan | oteedy | qotain | otal | oty | opar | aram | oteeam	source-symbol stream
f103v.26	f103v.26|P01	yteey qokeey sheety oteey lshedy oteaiin	yteey | qokeey | sheety | oteey | lshedy | oteaiin	source-symbol stream
f103v.27	f103v.27|P02	pcheody arar okeeylchedy oteal lpar otedy qotar otaryly	pcheody | arar | okeeylchedy | oteal | lpar | otedy | qotar | otaryly	source-symbol stream
f103v.28	f103v.28|P01	daiin checkhy ykeey shckhy otealshey okain chey oteedy por aiin y	daiin | checkhy | ykeey | shckhy | otealshey | okain | chey | oteedy | por | aiin | y	source-symbol stream
f103v.29	f103v.29|P03	olcheeey chey lkeedy sho chcthy sal araiin qokeey	olcheeey | chey | lkeedy | sho | chcthy | sal | araiin | qokeey	source-symbol stream
f103v.3	f103v.3|P02	qok or chedy qokey dar chcthy chor qoty shdy okeedy qokeey qokain	qok | or | chedy | qokey | dar | chcthy | chor | qoty | shdy | okeedy | qokeey | qokain	source-symbol stream
f103v.30	f103v.30|P01	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	pchear | okain | opchedy | pchol | fchedy | otedy | poly | lchedy | fchedey | rar	source-symbol stream
f103v.31	f103v.31|P02	okeey l chey qokeey oqokeey chedy qckhhy daiin chckhy sar olainy	okeey | l | chey | qokeey | oqokeey | chedy | qckhhy | daiin | chckhy | sar | olainy	source-symbol stream
f103v.32	f103v.32|P01	qokeeey chey qotey chokaiin shal chedy olkam	qokeeey | chey | qotey | chokaiin | shal | chedy | olkam	source-symbol stream
f103v.33	f103v.33|P01	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	yshey | lkeey | qokain | okey | okaiin | cheody | otey | shdpchy | opchey | oly	source-symbol stream
f103v.34	f103v.34|P02	daiin sheey ol chey qokshey qokaiin checkhy otedy lshey lchdy	daiin | sheey | ol | chey | qokshey | qokaiin | checkhy | otedy | lshey | lchdy	source-symbol stream
f103v.35	f103v.35|P01	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	qol | shey | ykeey | okeey | lshey | sheckhy | chtain | oty | okedy | otaly	source-symbol stream
f103v.36	f103v.36|P01	saiin shey qokeey oshey olshedy	saiin | shey | qokeey | oshey | olshedy	source-symbol stream
f103v.37	f103v.37|P03	olshey qokain ol shey qokeshe lsheok shdy qcphey chety dar	olshey | qokain | ol | shey | qokeshe | lsheok | shdy | qcphey | chety | dar	source-symbol stream
f103v.38	f103v.38|P02	oteey lchees ol chey chey chol keechy	oteey | lchees | ol | chey | chey | chol | keechy	source-symbol stream
f103v.39	f103v.39|P01	polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy	polshor | keeolshey | okey | lcharar | shol | okeedar | shes | aiin | oty | lchdy	source-symbol stream
f103v.4	f103v.4|P01	y cheey qokeey okeey lkees ol qoteedy ykeedy	y | cheey | qokeey | okeey | lkees | ol | qoteedy | ykeedy	source-symbol stream
f103v.40	f103v.40|P01	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain	yteey | sheal | shey | qoain | ol | keey | qokaiin | shckhy | lchedy | rain	source-symbol stream
f103v.41	f103v.41|P02	daiin shey lshey lshey qoar shar al otar shedy ithy lchdy ras	daiin | shey | lshey | lshey | qoar | shar | al | otar | shedy | ithy | lchdy | ras	source-symbol stream
f103v.42	f103v.42|P01	yshey sheykain chey rar arol chsaly	yshey | sheykain | chey | rar | arol | chsaly	source-symbol stream
f103v.43	f103v.43|P01	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	orain | chckhey | qokaiin | shckhy | shtal | opchy | lkeedy | chdy | lchedy	source-symbol stream
f103v.44	f103v.44|P01	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro	qkain | shey | ar | ar | oky | rain | chckhy | shedy | qokeory | lteedy | ro	source-symbol stream
f103v.45	f103v.45|P02	okey ol cheey lcheey lkain shckhy sheckhy orain otar oly	okey | ol | cheey | lcheey | lkain | shckhy | sheckhy | orain | otar | oly	source-symbol stream
f103v.46	f103v.46|P02	tain shol qokain chckhy rorol chdy raly oraiin chary	tain | shol | qokain | chckhy | rorol | chdy | raly | oraiin | chary	source-symbol stream
f103v.5	f103v.5|P01	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	pcheor | olkeey | cheky | qokshdy | qokaiin | okechdy | qopchdy | qotedy | qokaiin | oly	source-symbol stream
f103v.6	f103v.6|P01	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam	dain | shey | qokeedy | cheol | qoeeor | lshor | qoky | shedy | qokaiin | chedy | qokam	source-symbol stream
f103v.7	f103v.7|P01	daiin shey chol chey oteey lkeeor okaiin shedy shedy qokaiin ol chedydy	daiin | shey | chol | chey | oteey | lkeeor | okaiin | shedy | shedy | qokaiin | ol | chedydy	source-symbol stream
f103v.8	f103v.8|P02	sain shey olsheey dair chekeeal okeey	sain | shey | olsheey | dair | chekeeal | okeey	source-symbol stream
f103v.9	f103v.9|P01	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar	pchal | shal | shorchdy | okeor | okaiin | shedy | pchedy | qotchedy | qotar | ol | lkar	source-symbol stream
f104r.1	f104r.1|P01	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	pchdar | chedy | char | qopchedy | ocphedy | qopchedy | shedaiin | oteeochey | qopchedy | sain	source-symbol stream
f104r.10	f104r.10|P02	tol chedal cheockay otyd os l air shdy qokchd octheody cholfor otalr	tol | chedal | cheockay | otyd | os | l | air | shdy | qokchd | octheody | cholfor | otalr	source-symbol stream
f104r.11	f104r.11|P01	otodchy lkeody qokair otoly shodar cheey okar olkeedy	otodchy | lkeody | qokair | otoly | shodar | cheey | okar | olkeedy	source-symbol stream
f104r.12	f104r.12|P01	tshdol qotchedy qokoeey qoteode lo sar al octhy qotor opchey qotam	tshdol | qotchedy | qokoeey | qoteode | lo | sar | al | octhy | qotor | opchey | qotam	source-symbol stream
f104r.13	f104r.13|P01	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	olcheol | qodain | chokar | okcho | lkain | okar | cheody | okeeody | qodam | chdy	source-symbol stream
f104r.14	f104r.14|P01	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal	daiin | choaiin | qokechy | qotal | cheolor | saiin | olkeechey | otal | ol | oeeal	source-symbol stream
f104r.15	f104r.15|P01	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin	sor | chodaiin | chody | okar | otolkeechdy | okal | kaiin | cheodaiin	source-symbol stream
f104r.16	f104r.16|P02	ocheoithey qoctheody ykeeodey qoepchy opchey qoty shtey yteedy shody	ocheoithey | qoctheody | ykeeodey | qoepchy | opchey | qoty | shtey | yteedy | shody	source-symbol stream
f104r.17	f104r.17|P02	ykeeshedy olkeeody qotey qokar chedy qokedy oteechy chyteody otarody	ykeeshedy | olkeeody | qotey | qokar | chedy | qokedy | oteechy | chyteody | otarody	source-symbol stream
f104r.18	f104r.18|P01	dcheeokeody qokain qolar or chockhar otalkshedy	dcheeokeody | qokain | qolar | or | chockhar | otalkshedy	source-symbol stream
f104r.19	f104r.19|P03	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otar airod lshd	toaiin | chdar | otar | shd | qotar | olkchedy | cheokeey | kary | opair | otar | airod | lshd	source-symbol stream
f104r.2	f104r.2|P02	oar aiin yteeody cheodaiin cheodar saiin chey tair osaiiin chcthedy teedaram	oar | aiin | yteeody | cheodaiin | cheodar | saiin | chey | tair | osaiiin | chcthedy | teedaram	source-symbol stream
f104r.20	f104r.20|P02	dsheoy qocthey qokchdy qokaiin chol rar cheody cheekan ar ain ar alam	dsheoy | qocthey | qokchdy | qokaiin | chol | rar | cheody | cheekan | ar | ain | ar | alam	source-symbol stream
