language	model_kind	config	seed	unit	category	output	train_occurrences	held_occurrences
latin	destroyed	primary_42L_4D_34S_7N_11W	271	So	D	ii	201	76
latin	destroyed	primary_42L_4D_34S_7N_11W	271	qokaI	L	a	201	74
latin	destroyed	primary_42L_4D_34S_7N_11W	271	i	N		199	118
latin	destroyed	primary_42L_4D_34S_7N_11W	271	op	N		198	110
latin	destroyed	primary_42L_4D_34S_7N_11W	271	Sol	S	ier	195	51
latin	destroyed	primary_42L_4D_34S_7N_11W	271	qokaN	L	l	190	72
latin	destroyed	primary_42L_4D_34S_7N_11W	271	qokEdy	D	xx	189	105
latin	destroyed	primary_42L_4D_34S_7N_11W	271	qokal	L	a	187	41
latin	destroyed	primary_42L_4D_34S_7N_11W	271	qokedy	D	nn	185	62
latin	destroyed	primary_42L_4D_34S_7N_11W	271	CE	N		178	98
latin	destroyed	primary_42L_4D_34S_7N_11W	271	Sy	S	uis	173	68
latin	destroyed	primary_42L_4D_34S_7N_11W	271	eol	L	s	173	75
latin	destroyed	primary_42L_4D_34S_7N_11W	271	q	L	i	173	71
latin	destroyed	primary_42L_4D_34S_7N_11W	271	CEy	S	uti	171	113
latin	destroyed	primary_42L_4D_34S_7N_11W	271	Ceol	S	ni	167	77
latin	destroyed	primary_42L_4D_34S_7N_11W	271	daI	L	a	165	148
latin	destroyed	primary_42L_4D_34S_7N_11W	271	os	S	si	164	86
latin	destroyed	primary_42L_4D_34S_7N_11W	271	qol	L	t	158	45
latin	destroyed	primary_42L_4D_34S_7N_11W	271	lk	L	i	156	249
latin	destroyed	primary_42L_4D_34S_7N_11W	271	qokEy	L	a	149	134
latin	destroyed	primary_42L_4D_34S_7N_11W	271	okaN	L	a	144	92
latin	destroyed	primary_42L_4D_34S_7N_11W	271	okal	S	rie	143	52
latin	destroyed	primary_42L_4D_34S_7N_11W	271	m	L	u	138	80
latin	destroyed	primary_42L_4D_34S_7N_11W	271	otal	L	a	130	48
latin	destroyed	primary_42L_4D_34S_7N_11W	271	oky	L	t	129	44
latin	destroyed	primary_42L_4D_34S_7N_11W	271	oty	L	c	127	48
latin	destroyed	primary_42L_4D_34S_7N_11W	271	P	L	i	107	66
latin	destroyed	primary_42L_4D_34S_7N_11W	271	n	L	e	86	37
latin	destroyed	primary_42L_4D_34S_7N_11W	271	g	L	t	73	38
latin	destroyed	primary_42L_4D_34S_7N_11W	271	F	N		35	13
latin	destroyed	primary_42L_4D_34S_7N_11W	271	I	N		18	9
latin	destroyed	primary_42L_4D_34S_7N_11W	271	x	L	c	14	11
latin	destroyed	primary_42L_4D_34S_7N_11W	271	b	L	n	12	3
latin	destroyed	primary_42L_4D_34S_7N_11W	271	j	L	n	7	3
latin	destroyed	primary_42L_4D_34S_7N_11W	271	u	N		5	3
latin	destroyed	primary_42L_4D_34S_7N_11W	271	c	L	x	4	1
latin	destroyed	primary_42L_4D_34S_7N_11W	271	h	L	m	2	1
latin	destroyed	primary_42L_4D_34S_7N_11W	271	z	L	n	2	1
latin	destroyed	primary_42L_4D_34S_7N_11W	271	v	L	c	1	0
latin	real	primary_42L_4D_34S_7N_11W	11	ol	W	omnibus	1825	712
latin	real	primary_42L_4D_34S_7N_11W	11	y	W	caesar	1554	554
latin	real	primary_42L_4D_34S_7N_11W	11	C	W	habebat	1445	711
latin	real	primary_42L_4D_34S_7N_11W	11	ar	W	helvetii	1423	766
latin	real	primary_42L_4D_34S_7N_11W	11	or	W	longius	1322	535
latin	real	primary_42L_4D_34S_7N_11W	11	s	W	legiones	1322	486
latin	real	primary_42L_4D_34S_7N_11W	11	aN	S	tum	1169	556
latin	real	primary_42L_4D_34S_7N_11W	11	d	W	exercitum	1144	597
latin	real	primary_42L_4D_34S_7N_11W	11	o	W	civitates	1126	609
latin	real	primary_42L_4D_34S_7N_11W	11	ok	S	eti	1084	625
latin	real	primary_42L_4D_34S_7N_11W	11	ot	S	ven	1033	689
latin	real	primary_42L_4D_34S_7N_11W	11	k	W	helvetios	1025	478
latin	real	primary_42L_4D_34S_7N_11W	11	al	W	navibus	915	476
latin	real	primary_42L_4D_34S_7N_11W	11	S	S	con	910	439
latin	real	primary_42L_4D_34S_7N_11W	11	t	W	legatos	883	359
latin	real	primary_42L_4D_34S_7N_11W	11	Ce	S	ari	866	609
latin	real	primary_42L_4D_34S_7N_11W	11	qok	S	per	862	444
latin	real	primary_42L_4D_34S_7N_11W	11	daN	S	qua	844	387
latin	real	primary_42L_4D_34S_7N_11W	11	Cedy	S	ani	732	448
latin	real	primary_42L_4D_34S_7N_11W	11	qot	S	non	727	353
latin	real	primary_42L_4D_34S_7N_11W	11	e	N		699	453
latin	real	primary_42L_4D_34S_7N_11W	11	Cy	S	ere	671	212
latin	real	primary_42L_4D_34S_7N_11W	11	E	N		669	497
latin	real	primary_42L_4D_34S_7N_11W	11	l	N		666	524
latin	real	primary_42L_4D_34S_7N_11W	11	ody	S	tra	608	272
latin	real	primary_42L_4D_34S_7N_11W	11	dy	S	que	603	204
latin	real	primary_42L_4D_34S_7N_11W	11	aI	S	cum	597	414
latin	real	primary_42L_4D_34S_7N_11W	11	p	N		572	338
latin	real	primary_42L_4D_34S_7N_11W	11	Se	S	quo	570	260
latin	real	primary_42L_4D_34S_7N_11W	11	Col	S	int	522	188
latin	real	primary_42L_4D_34S_7N_11W	11	Cey	S	iis	521	264
latin	real	primary_42L_4D_34S_7N_11W	11	Ey	L	e	505	370
latin	real	primary_42L_4D_34S_7N_11W	11	ey	L	i	498	259
latin	real	primary_42L_4D_34S_7N_11W	11	Edy	L	e	469	312
latin	real	primary_42L_4D_34S_7N_11W	11	edy	L	i	446	253
latin	real	primary_42L_4D_34S_7N_11W	11	od	S	ter	445	222
latin	real	primary_42L_4D_34S_7N_11W	11	Sedy	S	et	418	173
latin	real	primary_42L_4D_34S_7N_11W	11	am	S	tem	408	242
latin	real	primary_42L_4D_34S_7N_11W	11	olk	L	s	402	152
latin	real	primary_42L_4D_34S_7N_11W	11	yk	L	s	396	149
latin	real	primary_42L_4D_34S_7N_11W	11	Cor	S	est	376	100
latin	real	primary_42L_4D_34S_7N_11W	11	yt	S	de	375	90
latin	real	primary_42L_4D_34S_7N_11W	11	r	S	nos	374	250
latin	real	primary_42L_4D_34S_7N_11W	11	qo	S	cer	371	233
latin	real	primary_42L_4D_34S_7N_11W	11	Co	S	era	364	121
latin	real	primary_42L_4D_34S_7N_11W	11	dal	L	a	362	174
latin	real	primary_42L_4D_34S_7N_11W	11	T	S	aes	344	121
latin	real	primary_42L_4D_34S_7N_11W	11	dar	L	a	341	227
latin	real	primary_42L_4D_34S_7N_11W	11	Cdy	S	ant	331	167
latin	real	primary_42L_4D_34S_7N_11W	11	a	L	e	278	128
latin	real	primary_42L_4D_34S_7N_11W	11	Ky	S	tur	273	120
latin	real	primary_42L_4D_34S_7N_11W	11	ai	L	s	264	143
latin	real	primary_42L_4D_34S_7N_11W	11	air	L	a	254	210
latin	real	primary_42L_4D_34S_7N_11W	11	Ty	L	t	251	74
latin	real	primary_42L_4D_34S_7N_11W	11	K	L	s	250	98
latin	real	primary_42L_4D_34S_7N_11W	11	Sey	L	a	236	148
latin	real	primary_42L_4D_34S_7N_11W	11	N	L	e	222	88
latin	real	primary_42L_4D_34S_7N_11W	11	f	N		220	104
latin	real	primary_42L_4D_34S_7N_11W	11	ky	L	t	204	69
latin	real	primary_42L_4D_34S_7N_11W	11	So	S	tri	201	76
latin	real	primary_42L_4D_34S_7N_11W	11	qokaI	D	cc	201	74
latin	real	primary_42L_4D_34S_7N_11W	11	i	L	i	199	118
latin	real	primary_42L_4D_34S_7N_11W	11	op	N		198	110
latin	real	primary_42L_4D_34S_7N_11W	11	Sol	S	ac	195	51
latin	real	primary_42L_4D_34S_7N_11W	11	qokaN	S	si	190	72
latin	real	primary_42L_4D_34S_7N_11W	11	qokEdy	L	c	189	105
latin	real	primary_42L_4D_34S_7N_11W	11	qokal	L	e	187	41
latin	real	primary_42L_4D_34S_7N_11W	11	qokedy	D	xx	185	62
latin	real	primary_42L_4D_34S_7N_11W	11	CE	L	e	178	98
latin	real	primary_42L_4D_34S_7N_11W	11	Sy	S	are	173	68
latin	real	primary_42L_4D_34S_7N_11W	11	eol	L	i	173	75
latin	real	primary_42L_4D_34S_7N_11W	11	q	S	in	173	71
latin	real	primary_42L_4D_34S_7N_11W	11	CEy	S	cae	171	113
latin	real	primary_42L_4D_34S_7N_11W	11	Ceol	D	ii	167	77
latin	real	primary_42L_4D_34S_7N_11W	11	daI	L	t	165	148
latin	real	primary_42L_4D_34S_7N_11W	11	os	L	t	164	86
latin	real	primary_42L_4D_34S_7N_11W	11	qol	L	c	158	45
latin	real	primary_42L_4D_34S_7N_11W	11	lk	L	s	156	249
latin	real	primary_42L_4D_34S_7N_11W	11	qokEy	L	l	149	134
latin	real	primary_42L_4D_34S_7N_11W	11	okaN	L	a	144	92
latin	real	primary_42L_4D_34S_7N_11W	11	okal	L	c	143	52
latin	real	primary_42L_4D_34S_7N_11W	11	m	L	t	138	80
latin	real	primary_42L_4D_34S_7N_11W	11	otal	S	ad	130	48
latin	real	primary_42L_4D_34S_7N_11W	11	oky	L	a	129	44
latin	real	primary_42L_4D_34S_7N_11W	11	oty	L	d	127	48
latin	real	primary_42L_4D_34S_7N_11W	11	P	L	s	107	66
latin	real	primary_42L_4D_34S_7N_11W	11	n	L	t	86	37
latin	real	primary_42L_4D_34S_7N_11W	11	g	L	i	73	38
latin	real	primary_42L_4D_34S_7N_11W	11	F	N		35	13
latin	real	primary_42L_4D_34S_7N_11W	11	I	L	d	18	9
latin	real	primary_42L_4D_34S_7N_11W	11	x	L	x	14	11
latin	real	primary_42L_4D_34S_7N_11W	11	b	L	i	12	3
latin	real	primary_42L_4D_34S_7N_11W	11	j	L	m	7	3
latin	real	primary_42L_4D_34S_7N_11W	11	u	L	d	5	3
latin	real	primary_42L_4D_34S_7N_11W	11	c	D	mm	4	1
latin	real	primary_42L_4D_34S_7N_11W	11	h	L	q	2	1
latin	real	primary_42L_4D_34S_7N_11W	11	z	L	g	2	1
latin	real	primary_42L_4D_34S_7N_11W	11	v	L	x	1	0
latin	real	primary_42L_4D_34S_7N_11W	29	ol	W	castris	1825	712
latin	real	primary_42L_4D_34S_7N_11W	29	y	W	exercitum	1554	554
latin	real	primary_42L_4D_34S_7N_11W	29	C	W	civitates	1445	711
latin	real	primary_42L_4D_34S_7N_11W	29	ar	S	tum	1423	766
latin	real	primary_42L_4D_34S_7N_11W	29	or	W	hostibus	1322	535
latin	real	primary_42L_4D_34S_7N_11W	29	s	W	proeliis	1322	486
latin	real	primary_42L_4D_34S_7N_11W	29	aN	S	qui	1169	556
latin	real	primary_42L_4D_34S_7N_11W	29	d	W	exercitus	1144	597
latin	real	primary_42L_4D_34S_7N_11W	29	o	W	legiones	1126	609
latin	real	primary_42L_4D_34S_7N_11W	29	ok	S	in	1084	625
latin	real	primary_42L_4D_34S_7N_11W	29	ot	S	con	1033	689
latin	real	primary_42L_4D_34S_7N_11W	29	k	W	haeduorum	1025	478
latin	real	primary_42L_4D_34S_7N_11W	29	al	W	finibus	915	476
latin	real	primary_42L_4D_34S_7N_11W	29	S	W	essent	910	439
latin	real	primary_42L_4D_34S_7N_11W	29	t	W	proelium	883	359
latin	real	primary_42L_4D_34S_7N_11W	29	Ce	N		866	609
latin	real	primary_42L_4D_34S_7N_11W	29	qok	S	ver	862	444
latin	real	primary_42L_4D_34S_7N_11W	29	daN	S	est	844	387
latin	real	primary_42L_4D_34S_7N_11W	29	Cedy	S	ius	732	448
latin	real	primary_42L_4D_34S_7N_11W	29	qot	S	res	727	353
latin	real	primary_42L_4D_34S_7N_11W	29	e	N		699	453
latin	real	primary_42L_4D_34S_7N_11W	29	Cy	S	cum	671	212
latin	real	primary_42L_4D_34S_7N_11W	29	E	N		669	497
latin	real	primary_42L_4D_34S_7N_11W	29	l	N		666	524
latin	real	primary_42L_4D_34S_7N_11W	29	ody	S	que	608	272
latin	real	primary_42L_4D_34S_7N_11W	29	dy	S	rem	603	204
latin	real	primary_42L_4D_34S_7N_11W	29	aI	S	um	597	414
latin	real	primary_42L_4D_34S_7N_11W	29	p	N		572	338
latin	real	primary_42L_4D_34S_7N_11W	29	Se	S	iti	570	260
latin	real	primary_42L_4D_34S_7N_11W	29	Col	S	non	522	188
latin	real	primary_42L_4D_34S_7N_11W	29	Cey	S	iis	521	264
latin	real	primary_42L_4D_34S_7N_11W	29	Ey	L	t	505	370
latin	real	primary_42L_4D_34S_7N_11W	29	ey	S	sse	498	259
latin	real	primary_42L_4D_34S_7N_11W	29	Edy	L	t	469	312
latin	real	primary_42L_4D_34S_7N_11W	29	edy	L	t	446	253
latin	real	primary_42L_4D_34S_7N_11W	29	od	S	ari	445	222
latin	real	primary_42L_4D_34S_7N_11W	29	Sedy	S	qua	418	173
latin	real	primary_42L_4D_34S_7N_11W	29	am	S	ita	408	242
latin	real	primary_42L_4D_34S_7N_11W	29	olk	L	e	402	152
latin	real	primary_42L_4D_34S_7N_11W	29	yk	L	s	396	149
latin	real	primary_42L_4D_34S_7N_11W	29	Cor	S	ini	376	100
latin	real	primary_42L_4D_34S_7N_11W	29	yt	L	e	375	90
latin	real	primary_42L_4D_34S_7N_11W	29	r	S	tur	374	250
latin	real	primary_42L_4D_34S_7N_11W	29	qo	S	min	371	233
latin	real	primary_42L_4D_34S_7N_11W	29	Co	S	ani	364	121
latin	real	primary_42L_4D_34S_7N_11W	29	dal	S	nis	362	174
latin	real	primary_42L_4D_34S_7N_11W	29	T	L	e	344	121
latin	real	primary_42L_4D_34S_7N_11W	29	dar	S	mis	341	227
latin	real	primary_42L_4D_34S_7N_11W	29	Cdy	S	sar	331	167
latin	real	primary_42L_4D_34S_7N_11W	29	a	L	i	278	128
latin	real	primary_42L_4D_34S_7N_11W	29	Ky	L	a	273	120
latin	real	primary_42L_4D_34S_7N_11W	29	ai	L	i	264	143
latin	real	primary_42L_4D_34S_7N_11W	29	air	L	a	254	210
latin	real	primary_42L_4D_34S_7N_11W	29	Ty	L	a	251	74
latin	real	primary_42L_4D_34S_7N_11W	29	K	L	e	250	98
latin	real	primary_42L_4D_34S_7N_11W	29	Sey	S	si	236	148
latin	real	primary_42L_4D_34S_7N_11W	29	N	L	t	222	88
latin	real	primary_42L_4D_34S_7N_11W	29	f	N		220	104
latin	real	primary_42L_4D_34S_7N_11W	29	ky	L	a	204	69
latin	real	primary_42L_4D_34S_7N_11W	29	So	S	ad	201	76
latin	real	primary_42L_4D_34S_7N_11W	29	qokaI	D	xx	201	74
latin	real	primary_42L_4D_34S_7N_11W	29	i	L	n	199	118
latin	real	primary_42L_4D_34S_7N_11W	29	op	N		198	110
latin	real	primary_42L_4D_34S_7N_11W	29	Sol	D	ii	195	51
latin	real	primary_42L_4D_34S_7N_11W	29	qokaN	L	l	190	72
latin	real	primary_42L_4D_34S_7N_11W	29	qokEdy	D	cc	189	105
latin	real	primary_42L_4D_34S_7N_11W	29	qokal	L	p	187	41
latin	real	primary_42L_4D_34S_7N_11W	29	qokedy	L	c	185	62
latin	real	primary_42L_4D_34S_7N_11W	29	CE	L	t	178	98
latin	real	primary_42L_4D_34S_7N_11W	29	Sy	S	tra	173	68
latin	real	primary_42L_4D_34S_7N_11W	29	eol	L	t	173	75
latin	real	primary_42L_4D_34S_7N_11W	29	q	L	s	173	71
latin	real	primary_42L_4D_34S_7N_11W	29	CEy	S	tus	171	113
latin	real	primary_42L_4D_34S_7N_11W	29	Ceol	S	tem	167	77
latin	real	primary_42L_4D_34S_7N_11W	29	daI	S	hos	165	148
latin	real	primary_42L_4D_34S_7N_11W	29	os	S	ter	164	86
latin	real	primary_42L_4D_34S_7N_11W	29	qol	S	pro	158	45
latin	real	primary_42L_4D_34S_7N_11W	29	lk	L	e	156	249
latin	real	primary_42L_4D_34S_7N_11W	29	qokEy	L	l	149	134
latin	real	primary_42L_4D_34S_7N_11W	29	okaN	L	c	144	92
latin	real	primary_42L_4D_34S_7N_11W	29	okal	L	s	143	52
latin	real	primary_42L_4D_34S_7N_11W	29	m	L	i	138	80
latin	real	primary_42L_4D_34S_7N_11W	29	otal	L	c	130	48
latin	real	primary_42L_4D_34S_7N_11W	29	oky	L	a	129	44
latin	real	primary_42L_4D_34S_7N_11W	29	oty	L	a	127	48
latin	real	primary_42L_4D_34S_7N_11W	29	P	L	e	107	66
latin	real	primary_42L_4D_34S_7N_11W	29	n	L	s	86	37
latin	real	primary_42L_4D_34S_7N_11W	29	g	L	s	73	38
latin	real	primary_42L_4D_34S_7N_11W	29	F	L	i	35	13
latin	real	primary_42L_4D_34S_7N_11W	29	I	L	i	18	9
latin	real	primary_42L_4D_34S_7N_11W	29	x	L	s	14	11
latin	real	primary_42L_4D_34S_7N_11W	29	b	L	i	12	3
latin	real	primary_42L_4D_34S_7N_11W	29	j	L	l	7	3
latin	real	primary_42L_4D_34S_7N_11W	29	u	L	q	5	3
latin	real	primary_42L_4D_34S_7N_11W	29	c	L	q	4	1
latin	real	primary_42L_4D_34S_7N_11W	29	h	L	o	2	1
latin	real	primary_42L_4D_34S_7N_11W	29	z	D	rr	2	1
latin	real	primary_42L_4D_34S_7N_11W	29	v	L	m	1	0
latin	real	primary_42L_4D_34S_7N_11W	47	ol	W	haeduorum	1825	712
latin	real	primary_42L_4D_34S_7N_11W	47	y	W	caesaris	1554	554
latin	real	primary_42L_4D_34S_7N_11W	47	C	W	nostrorum	1445	711
latin	real	primary_42L_4D_34S_7N_11W	47	ar	W	caesar	1423	766
latin	real	primary_42L_4D_34S_7N_11W	47	or	W	omnibus	1322	535
latin	real	primary_42L_4D_34S_7N_11W	47	s	W	possent	1322	486
latin	real	primary_42L_4D_34S_7N_11W	47	aN	S	cum	1169	556
latin	real	primary_42L_4D_34S_7N_11W	47	d	W	celeriter	1144	597
latin	real	primary_42L_4D_34S_7N_11W	47	o	W	legiones	1126	609
latin	real	primary_42L_4D_34S_7N_11W	47	ok	S	in	1084	625
latin	real	primary_42L_4D_34S_7N_11W	47	ot	N		1033	689
latin	real	primary_42L_4D_34S_7N_11W	47	k	W	gallorum	1025	478
latin	real	primary_42L_4D_34S_7N_11W	47	al	S	qui	915	476
latin	real	primary_42L_4D_34S_7N_11W	47	S	W	legatos	910	439
latin	real	primary_42L_4D_34S_7N_11W	47	t	N		883	359
latin	real	primary_42L_4D_34S_7N_11W	47	Ce	W	rhenum	866	609
latin	real	primary_42L_4D_34S_7N_11W	47	qok	L	e	862	444
latin	real	primary_42L_4D_34S_7N_11W	47	daN	S	non	844	387
latin	real	primary_42L_4D_34S_7N_11W	47	Cedy	S	tem	732	448
latin	real	primary_42L_4D_34S_7N_11W	47	qot	N		727	353
latin	real	primary_42L_4D_34S_7N_11W	47	e	N		699	453
latin	real	primary_42L_4D_34S_7N_11W	47	Cy	S	que	671	212
latin	real	primary_42L_4D_34S_7N_11W	47	E	S	re	669	497
latin	real	primary_42L_4D_34S_7N_11W	47	l	S	ari	666	524
latin	real	primary_42L_4D_34S_7N_11W	47	ody	S	ret	608	272
latin	real	primary_42L_4D_34S_7N_11W	47	dy	S	mis	603	204
latin	real	primary_42L_4D_34S_7N_11W	47	aI	S	ius	597	414
latin	real	primary_42L_4D_34S_7N_11W	47	p	N		572	338
latin	real	primary_42L_4D_34S_7N_11W	47	Se	S	tra	570	260
latin	real	primary_42L_4D_34S_7N_11W	47	Col	S	ani	522	188
latin	real	primary_42L_4D_34S_7N_11W	47	Cey	S	rat	521	264
latin	real	primary_42L_4D_34S_7N_11W	47	Ey	S	iis	505	370
latin	real	primary_42L_4D_34S_7N_11W	47	ey	S	tur	498	259
latin	real	primary_42L_4D_34S_7N_11W	47	Edy	S	et	469	312
latin	real	primary_42L_4D_34S_7N_11W	47	edy	S	res	446	253
latin	real	primary_42L_4D_34S_7N_11W	47	od	S	per	445	222
latin	real	primary_42L_4D_34S_7N_11W	47	Sedy	S	est	418	173
latin	real	primary_42L_4D_34S_7N_11W	47	am	S	ant	408	242
latin	real	primary_42L_4D_34S_7N_11W	47	olk	S	ner	402	152
latin	real	primary_42L_4D_34S_7N_11W	47	yk	N		396	149
latin	real	primary_42L_4D_34S_7N_11W	47	Cor	S	quo	376	100
latin	real	primary_42L_4D_34S_7N_11W	47	yt	N		375	90
latin	real	primary_42L_4D_34S_7N_11W	47	r	S	pro	374	250
latin	real	primary_42L_4D_34S_7N_11W	47	qo	S	ter	371	233
latin	real	primary_42L_4D_34S_7N_11W	47	Co	S	qua	364	121
latin	real	primary_42L_4D_34S_7N_11W	47	dal	S	tri	362	174
latin	real	primary_42L_4D_34S_7N_11W	47	T	L	a	344	121
latin	real	primary_42L_4D_34S_7N_11W	47	dar	S	de	341	227
latin	real	primary_42L_4D_34S_7N_11W	47	Cdy	S	num	331	167
latin	real	primary_42L_4D_34S_7N_11W	47	a	L	i	278	128
latin	real	primary_42L_4D_34S_7N_11W	47	Ky	L	m	273	120
latin	real	primary_42L_4D_34S_7N_11W	47	ai	L	s	264	143
latin	real	primary_42L_4D_34S_7N_11W	47	air	S	ita	254	210
latin	real	primary_42L_4D_34S_7N_11W	47	Ty	L	d	251	74
latin	real	primary_42L_4D_34S_7N_11W	47	K	L	e	250	98
latin	real	primary_42L_4D_34S_7N_11W	47	Sey	L	t	236	148
latin	real	primary_42L_4D_34S_7N_11W	47	N	L	e	222	88
latin	real	primary_42L_4D_34S_7N_11W	47	f	L	e	220	104
latin	real	primary_42L_4D_34S_7N_11W	47	ky	L	i	204	69
latin	real	primary_42L_4D_34S_7N_11W	47	So	L	a	201	76
latin	real	primary_42L_4D_34S_7N_11W	47	qokaI	D	cc	201	74
latin	real	primary_42L_4D_34S_7N_11W	47	i	L	u	199	118
latin	real	primary_42L_4D_34S_7N_11W	47	op	S	ini	198	110
latin	real	primary_42L_4D_34S_7N_11W	47	Sol	S	sar	195	51
latin	real	primary_42L_4D_34S_7N_11W	47	qokaN	L	a	190	72
latin	real	primary_42L_4D_34S_7N_11W	47	qokEdy	L	c	189	105
latin	real	primary_42L_4D_34S_7N_11W	47	qokal	L	a	187	41
latin	real	primary_42L_4D_34S_7N_11W	47	qokedy	L	l	185	62
latin	real	primary_42L_4D_34S_7N_11W	47	CE	L	e	178	98
latin	real	primary_42L_4D_34S_7N_11W	47	Sy	S	are	173	68
latin	real	primary_42L_4D_34S_7N_11W	47	eol	L	t	173	75
latin	real	primary_42L_4D_34S_7N_11W	47	q	L	i	173	71
latin	real	primary_42L_4D_34S_7N_11W	47	CEy	L	a	171	113
latin	real	primary_42L_4D_34S_7N_11W	47	Ceol	D	ii	167	77
latin	real	primary_42L_4D_34S_7N_11W	47	daI	L	m	165	148
latin	real	primary_42L_4D_34S_7N_11W	47	os	L	t	164	86
latin	real	primary_42L_4D_34S_7N_11W	47	qol	S	ad	158	45
latin	real	primary_42L_4D_34S_7N_11W	47	lk	L	i	156	249
latin	real	primary_42L_4D_34S_7N_11W	47	qokEy	L	c	149	134
latin	real	primary_42L_4D_34S_7N_11W	47	okaN	L	c	144	92
latin	real	primary_42L_4D_34S_7N_11W	47	okal	L	a	143	52
latin	real	primary_42L_4D_34S_7N_11W	47	m	L	e	138	80
latin	real	primary_42L_4D_34S_7N_11W	47	otal	L	c	130	48
latin	real	primary_42L_4D_34S_7N_11W	47	oky	D	xx	129	44
latin	real	primary_42L_4D_34S_7N_11W	47	oty	L	m	127	48
latin	real	primary_42L_4D_34S_7N_11W	47	P	L	i	107	66
latin	real	primary_42L_4D_34S_7N_11W	47	n	L	n	86	37
latin	real	primary_42L_4D_34S_7N_11W	47	g	L	t	73	38
latin	real	primary_42L_4D_34S_7N_11W	47	F	L	s	35	13
latin	real	primary_42L_4D_34S_7N_11W	47	I	L	i	18	9
latin	real	primary_42L_4D_34S_7N_11W	47	x	L	l	14	11
latin	real	primary_42L_4D_34S_7N_11W	47	b	L	t	12	3
latin	real	primary_42L_4D_34S_7N_11W	47	j	L	d	7	3
latin	real	primary_42L_4D_34S_7N_11W	47	u	L	m	5	3
latin	real	primary_42L_4D_34S_7N_11W	47	c	L	l	4	1
latin	real	primary_42L_4D_34S_7N_11W	47	h	L	n	2	1
latin	real	primary_42L_4D_34S_7N_11W	47	z	L	n	2	1
latin	real	primary_42L_4D_34S_7N_11W	47	v	D	tt	1	0
latin	real	primary_42L_4D_34S_7N_11W	71	ol	W	caesarem	1825	712
latin	real	primary_42L_4D_34S_7N_11W	71	y	W	nostrorum	1554	554
latin	real	primary_42L_4D_34S_7N_11W	71	C	W	legiones	1445	711
latin	real	primary_42L_4D_34S_7N_11W	71	ar	W	castris	1423	766
latin	real	primary_42L_4D_34S_7N_11W	71	or	W	caesar	1322	535
latin	real	primary_42L_4D_34S_7N_11W	71	s	W	galliae	1322	486
latin	real	primary_42L_4D_34S_7N_11W	71	aN	S	cum	1169	556
latin	real	primary_42L_4D_34S_7N_11W	71	d	W	civitates	1144	597
latin	real	primary_42L_4D_34S_7N_11W	71	o	W	omnibus	1126	609
latin	real	primary_42L_4D_34S_7N_11W	71	ok	S	ter	1084	625
latin	real	primary_42L_4D_34S_7N_11W	71	ot	S	per	1033	689
latin	real	primary_42L_4D_34S_7N_11W	71	k	S	ari	1025	478
latin	real	primary_42L_4D_34S_7N_11W	71	al	W	galliam	915	476
latin	real	primary_42L_4D_34S_7N_11W	71	S	W	navibus	910	439
latin	real	primary_42L_4D_34S_7N_11W	71	t	W	caesaris	883	359
latin	real	primary_42L_4D_34S_7N_11W	71	Ce	N		866	609
latin	real	primary_42L_4D_34S_7N_11W	71	qok	S	res	862	444
latin	real	primary_42L_4D_34S_7N_11W	71	daN	S	rem	844	387
latin	real	primary_42L_4D_34S_7N_11W	71	Cedy	S	tem	732	448
latin	real	primary_42L_4D_34S_7N_11W	71	qot	L	s	727	353
latin	real	primary_42L_4D_34S_7N_11W	71	e	N		699	453
latin	real	primary_42L_4D_34S_7N_11W	71	Cy	S	tus	671	212
latin	real	primary_42L_4D_34S_7N_11W	71	E	N		669	497
latin	real	primary_42L_4D_34S_7N_11W	71	l	S	qui	666	524
latin	real	primary_42L_4D_34S_7N_11W	71	ody	S	unt	608	272
latin	real	primary_42L_4D_34S_7N_11W	71	dy	S	quo	603	204
latin	real	primary_42L_4D_34S_7N_11W	71	aI	S	ius	597	414
latin	real	primary_42L_4D_34S_7N_11W	71	p	N		572	338
latin	real	primary_42L_4D_34S_7N_11W	71	Se	S	ver	570	260
latin	real	primary_42L_4D_34S_7N_11W	71	Col	S	est	522	188
latin	real	primary_42L_4D_34S_7N_11W	71	Cey	S	ant	521	264
latin	real	primary_42L_4D_34S_7N_11W	71	Ey	L	i	505	370
latin	real	primary_42L_4D_34S_7N_11W	71	ey	L	e	498	259
latin	real	primary_42L_4D_34S_7N_11W	71	Edy	L	e	469	312
latin	real	primary_42L_4D_34S_7N_11W	71	edy	L	i	446	253
latin	real	primary_42L_4D_34S_7N_11W	71	od	L	e	445	222
latin	real	primary_42L_4D_34S_7N_11W	71	Sedy	S	num	418	173
latin	real	primary_42L_4D_34S_7N_11W	71	am	S	int	408	242
latin	real	primary_42L_4D_34S_7N_11W	71	olk	S	ar	402	152
latin	real	primary_42L_4D_34S_7N_11W	71	yk	S	mis	396	149
latin	real	primary_42L_4D_34S_7N_11W	71	Cor	S	iis	376	100
latin	real	primary_42L_4D_34S_7N_11W	71	yt	L	s	375	90
latin	real	primary_42L_4D_34S_7N_11W	71	r	S	bus	374	250
latin	real	primary_42L_4D_34S_7N_11W	71	qo	S	par	371	233
latin	real	primary_42L_4D_34S_7N_11W	71	Co	S	ita	364	121
latin	real	primary_42L_4D_34S_7N_11W	71	dal	S	iti	362	174
latin	real	primary_42L_4D_34S_7N_11W	71	T	L	s	344	121
