page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f18r	f18	f18r.9	3	H	Cy k al d	ere helvetios navibus exercitum	cum haeduorum finibus exercitus	que gallorum qui celeriter	tusari galliam civitates	tes proeliis nostris quibus	ant possent civitates haeduorum
f18r	f18	f18r.10	0	H	dar	a	mis	de	ani	res	qua
f18r	f18	f18r.10	1	H	S or	con longius	essent hostibus	legatos omnibus	navibus caesar	ter legatis	auxilium caesari
f18r	f18	f18r.10	2	H	qok Col	perint	vernon	eani	resest	etinos	non
f18r	f18	f18r.10	3	H	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f18r	f18	f18r.10	4	H	y daN	caesar qua	exercitum est	caesaris non	nostrorum rem	omnibus qui	exercitum et
f18r	f18	f18r.11	0	H	s ot C aN	legiones ven habebat tum	proeliis con civitates qui	possent nostrorum cum	galliae per legiones cum	propter par caesare cum	omnibus in castris tum
f18r	f18	f18r.11	1	H	C ok Cy	habebat etiere	civitates incum	nostrorum inque	legiones tertus	caesare pertes	castris quoant
f18r	f18	f18r.11	2	H	C K ol	habebat s omnibus	civitates e castris	nostrorum e haeduorum	legiones s caesarem	caesare s exercitus	castris e exercitus
f18r	f18	f18r.11	3	H	Cor	est	ini	quo	iis	ita	nos
f18r	f18	f18r.11	4	H	g	i	s	t	t	i	i
f18r	f18	f18r.12	0	H	y C air	caesar habebat a	exercitum civitates a	caesaris nostrorum ita	nostrorum legiones a	omnibus caesare e	exercitum castris t
f18r	f18	f18r.12	1	H	T ol	aes omnibus	e castris	a haeduorum	s caesarem	s exercitus	e exercitus
f18r	f18	f18r.12	2	H	daN	qua	est	non	rem	qui	et
f18r	f18	f18r.12	3	H	qok Cy	perere	vercum	eque	restus	etites	ant
f18r	f18	f18r.12	4	H	Ty	t	a	d	men	a	a
f18r	f18	f18r.13	0	H	or	longius	hostibus	omnibus	caesar	legatis	caesari
f18r	f18	f18r.13	1	H	S aN	contum	essent qui	legatos cum	navibus cum	tercum	auxilium tum
f18r	f18	f18r.13	2	H	T ar	aes helvetii	etum	a caesar	s castris	s exercitum	e caesarem
f18r	f18	f18r.13	3	H	T al	aes navibus	e finibus	aqui	s galliam	s nostris	e civitates
f18r	f18	f18r.13	4	H	okal	c	s	a	a	c	c
f18r	f18	f18r.13	5	H	dar	a	mis	de	ani	res	qua
f18r	f18	f18r.14	0	H	y Ce k Cy	caesar ari helvetios ere	exercitum haeduorum cum	caesaris rhenum gallorum que	nostrorum aritus	omnibus proeliis tes	exercitum ani possent ant
f18r	f18	f18r.14	1	H	k C aN	helvetios habebat tum	haeduorum civitates qui	gallorum nostrorum cum	ari legiones cum	proeliis caesare cum	possent castris tum
f18v	f18	f18v.1	0	H	t ol d	legatos omnibus exercitum	proelium castris exercitus	haeduorum celeriter	caesaris caesarem civitates	exercitus quibus	exercitus haeduorum
f18v	f18	f18v.1	1	H	S or	con longius	essent hostibus	legatos omnibus	navibus caesar	ter legatis	auxilium caesari
f18v	f18	f18v.1	2	H	yt Sy	deare	etra	are	se	sus	eatu
f18v	f18	f18v.1	3	H	ot C dal	ven habebat a	con civitates nis	nostrorum tri	per legiones iti	par caesare se	in castris ari
f18v	f18	f18v.1	4	H	d C al	exercitum habebat navibus	exercitus civitates finibus	celeriter nostrorum qui	civitates legiones galliam	quibus caesare nostris	haeduorum castris civitates
f18v	f18	f18v.1	5	H	d Cy	exercitum ere	exercitus cum	celeriter que	civitates tus	quibus tes	haeduorum ant
f18v	f18	f18v.1	6	H	yt d g	de exercitum i	e exercitus s	celeriter t	s civitates t	s quibus i	e haeduorum i
f18v	f18	f18v.2	0	H	qo E e s	cer legiones	min proeliis	terre possent	par galliae	ini propter	parter omnibus
f18v	f18	f18v.2	1	H	or	longius	hostibus	omnibus	caesar	legatis	caesari
f18v	f18	f18v.2	2	H	o aN	civitates tum	legiones qui	legiones cum	omnibus cum	haeduorum cum	helvetii tum
f18v	f18	f18v.2	3	H	Sy	are	tra	are	e	us	atu
f18v	f18	f18v.2	4	H	ok Sy	etiare	intra	inare	tere	perus	quoatu
f18v	f18	f18v.2	5	H	qok Cy	perere	vercum	eque	restus	etites	ant
f18v	f18	f18v.2	6	H	qok Cy	perere	vercum	eque	restus	etites	ant
f18v	f18	f18v.2	7	H	s	legiones	proeliis	possent	galliae	propter	omnibus
f18v	f18	f18v.2	8	H	g	i	s	t	t	i	i
f18v	f18	f18v.3	0	H	or Sy	longius are	hostibus tra	omnibus are	caesar e	legatis us	caesari atu
f18v	f18	f18v.3	1	H	qok y	per caesar	ver exercitum	e caesaris	res nostrorum	eti omnibus	exercitum
f18v	f18	f18v.3	2	H	qok y	per caesar	ver exercitum	e caesaris	res nostrorum	eti omnibus	exercitum
f18v	f18	f18v.3	3	H	C k Cy	habebat helvetios ere	civitates haeduorum cum	nostrorum gallorum que	legiones aritus	caesare proeliis tes	castris possent ant
f18v	f18	f18v.3	4	H	qok Sy	perare	vertra	eare	rese	etius	atu
f18v	f18	f18v.3	5	H	qok am	pertem	verita	eant	resint	etitur	rum
f18v	f18	f18v.4	0	H	qot Cy	nonere	rescum	que	stus	stes	eraant
f18v	f18	f18v.4	1	H	qok a y	pere caesar	veri exercitum	ei caesaris	resi nostrorum	etii omnibus	t exercitum
f18v	f18	f18v.4	2	H	qok Cy	perere	vercum	eque	restus	etites	ant
f18v	f18	f18v.4	3	H	yk Co	sera	sani	qua	misita	essani	etri
f18v	f18	f18v.4	4	H	y d l	caesar exercitum	exercitum exercitus	caesaris celeriter ari	nostrorum civitates qui	omnibus quibus caesar	exercitum haeduorum qui
f18v	f18	f18v.4	5	H	dar	a	mis	de	ani	res	qua
f18v	f18	f18v.5	0	H	y Co E s	caesar era legiones	exercitum ani proeliis	caesaris quare possent	nostrorum ita galliae	omnibus ani propter	exercitum tri omnibus
f18v	f18	f18v.5	1	H	yk Cy	sere	scum	que	mistus	esstes	eant
f18v	f18	f18v.5	2	H	qol	c	pro	ad	min	min	hos
f18v	f18	f18v.5	3	H	k Cy	helvetios ere	haeduorum cum	gallorum que	aritus	proeliis tes	possent ant
f18v	f18	f18v.5	4	H	qot Col	nonint	resnon	ani	sest	snos	eranon
f18v	f18	f18v.5	5	H	d ai i r o m	exercitum sinos civitates t	exercitus intur legiones i	celeriter supro legiones e	civitates eibus omnibus t	quibus inde haeduorum t	haeduorum iii helvetii s
f18v	f18	f18v.6	0	H	qot or Cor	non longius est	res hostibus ini	omnibus quo	s caesar iis	s legatis ita	era caesari nos
f18v	f18	f18v.6	1	H	ot Cy	venere	concum	que	pertus	partes	inant
f18v	f18	f18v.6	2	H	qok E e s	per legiones	ver proeliis	ere possent	res galliae	etii propter	ter omnibus
f18v	f18	f18v.6	3	H	Cy	ere	cum	que	tus	tes	ant
f18v	f18	f18v.6	4	H	s	legiones	proeliis	possent	galliae	propter	omnibus
f18v	f18	f18v.6	5	H	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f18v	f18	f18v.6	6	H	yk ar	s helvetii	stum	caesar	mis castris	ess exercitum	e caesarem
f18v	f18	f18v.7	0	H	y Col	caesar int	exercitum non	caesaris ani	nostrorum est	omnibus nos	exercitum non
f18v	f18	f18v.7	1	H	d or	exercitum longius	exercitus hostibus	celeriter omnibus	civitates caesar	quibus legatis	haeduorum caesari
f18v	f18	f18v.7	2	H	C od	habebat ter	civitates ari	nostrorum per	legiones e	caesare ari	castris re
f18v	f18	f18v.7	3	H	qok ol	per omnibus	ver castris	e haeduorum	res caesarem	eti exercitus	exercitus
f18v	f18	f18v.7	4	H	daN	qua	est	non	rem	qui	et
f18v	f18	f18v.7	5	H	qok ol	per omnibus	ver castris	e haeduorum	res caesarem	eti exercitus	exercitus
f18v	f18	f18v.7	6	H	dar	a	mis	de	ani	res	qua
f18v	f18	f18v.7	7	H	dy	que	rem	mis	quo	quo	res
f18v	f18	f18v.8	0	H	t ol ol	legatos omnibus omnibus	proelium castris castris	haeduorum haeduorum	caesaris caesarem caesarem	exercitus exercitus	exercitus exercitus
f18v	f18	f18v.8	1	H	S	con	essent	legatos	navibus	ter	auxilium
f18v	f18	f18v.8	2	H	P o y	s civitates caesar	e legiones exercitum	i legiones caesaris	s omnibus nostrorum	r haeduorum omnibus	helvetii exercitum
f18v	f18	f18v.8	3	H	dar or	a longius	mis hostibus	de omnibus	ani caesar	res legatis	qua caesari
f18v	f18	f18v.8	4	H	d dy	exercitum que	exercitus rem	celeriter mis	civitates quo	quibus quo	haeduorum res
f18v	f18	f18v.8	5	H	yt or	de longius	e hostibus	omnibus	s caesar	s legatis	e caesari
f18v	f18	f18v.8	6	H	yk am	stem	sita	ant	misint	esstur	erum
f18v	f18	f18v.9	0	H	ok Cor	etiest	inini	inquo	teriis	perita	quonos
f18v	f18	f18v.9	1	H	qot Cy	nonere	rescum	que	stus	stes	eraant
f18v	f18	f18v.9	2	H	qok Cy	perere	vercum	eque	restus	etites	ant
f18v	f18	f18v.9	3	H	yt ol	de omnibus	e castris	haeduorum	s caesarem	s exercitus	e exercitus
f18v	f18	f18v.9	4	H	d oky	exercitum a	exercitus a	celeriter xx	civitates a	quibus a	haeduorum m
f18v	f18	f18v.9	5	H	dy	que	rem	mis	quo	quo	res
f18v	f18	f18v.10	0	H	yk o	s civitates	s legiones	legiones	mis omnibus	ess haeduorum	e helvetii
f18v	f18	f18v.10	1	H	d Sy	exercitum are	exercitus tra	celeriter are	civitates e	quibus us	haeduorum atu
f18v	f18	f18v.10	2	H	d air	exercitum a	exercitus a	celeriter ita	civitates a	quibus e	haeduorum t
f18v	f18	f18v.10	3	H	yk ol	s omnibus	s castris	haeduorum	mis caesarem	ess exercitus	e exercitus
f18v	f18	f18v.10	4	H	d o m	exercitum civitates t	exercitus legiones i	celeriter legiones e	civitates omnibus t	quibus haeduorum t	haeduorum helvetii s
f23r	f23	f23r.1	0	H	p y d C d o m	caesar exercitum habebat exercitum civitates t	exercitum exercitus civitates exercitus legiones i	caesaris celeriter nostrorum celeriter legiones e	nostrorum civitates legiones civitates omnibus t	omnibus quibus caesare quibus haeduorum t	exercitum haeduorum castris haeduorum helvetii s
f23r	f23	f23r.1	1	H	Cy	ere	cum	que	tus	tes	ant
f23r	f23	f23r.1	2	H	f Col dy	intque	nonrem	eanimis	estquo	nosquo	nonres
f23r	f23	f23r.1	3	H	oty	d	a	m	m	c	c
f23r	f23	f23r.1	4	H	ot Col Sy	venintare	connontra	aniare	pereste	parnosus	innonatu
f23r	f23	f23r.1	5	H	op y aN	caesar tum	exercitum qui	ini caesaris cum	nostrorum cum	omnibus cum	exercitum tum
f23r	f23	f23r.1	6	H	y y f Cy	caesar caesar ere	exercitum exercitum cum	caesaris caesaris eque	nostrorum nostrorum tus	omnibus omnibus tes	exercitum exercitum ant
f23r	f23	f23r.1	7	H	daN	qua	est	non	rem	qui	et
f23r	f23	f23r.1	8	H	ol ol dy	omnibus omnibus que	castris castris rem	haeduorum haeduorum mis	caesarem caesarem quo	exercitus exercitus quo	exercitus exercitus res
f23r	f23	f23r.1	9	H	dal	a	nis	tri	iti	se	ari
f23r	f23	f23r.2	0	H	t o	legatos civitates	proelium legiones	legiones	caesaris omnibus	haeduorum	helvetii
f23r	f23	f23r.2	1	H	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f23r	f23	f23r.2	2	H	Cor	est	ini	quo	iis	ita	nos
f23r	f23	f23r.2	3	H	daN	qua	est	non	rem	qui	et
f23r	f23	f23r.2	4	H	C k daI	habebat helvetios t	civitates haeduorum hos	nostrorum gallorum m	legiones aribat	caesare proeliis pro	castris possent a
f23r	f23	f23r.2	5	H	ot Cy	venere	concum	que	pertus	partes	inant
f23r	f23	f23r.2	6	H	l ol Cor	omnibus est	castris ini	ari haeduorum quo	qui caesarem iis	caesar exercitus ita	qui exercitus nos
f23r	f23	f23r.2	7	H	daN	qua	est	non	rem	qui	et
f23r	f23	f23r.2	8	H	d am	exercitum tem	exercitus ita	celeriter ant	civitates int	quibus tur	haeduorum rum
f23r	f23	f23r.2	9	H	ok Col	etiint	innon	inani	terest	pernos	quonon
f23r	f23	f23r.2	10	H	daI g	ti	hoss	mt	batt	proi	ai
f23r	f23	f23r.3	0	H	d C ar	exercitum habebat helvetii	exercitus civitates tum	celeriter nostrorum caesar	civitates legiones castris	quibus caesare exercitum	haeduorum castris caesarem
f23r	f23	f23r.3	1	H	yk or	s longius	s hostibus	omnibus	mis caesar	ess legatis	e caesari
f23r	f23	f23r.3	2	H	yk aN	stum	squi	cum	miscum	esscum	etum
f23r	f23	f23r.3	3	H	daN	qua	est	non	rem	qui	et
f23r	f23	f23r.3	4	H	T	aes	e	a	s	s	e
f23r	f23	f23r.3	5	H	g	i	s	t	t	i	i
f23r	f23	f23r.4	0	H	qok ol dy	per omnibus que	ver castris rem	e haeduorum mis	res caesarem quo	eti exercitus quo	exercitus res
f23r	f23	f23r.4	1	H	ok ai i r	etisinos	inintur	insupro	tereibus	perinde	quoiii
f23r	f23	f23r.4	2	H	yk ai i l g	ssii	sins	suarit	miseiquit	essin caesar i	eiiquii
f23r	f23	f23r.4	3	H	qokEy	l	l	c	m	cc	cc
f23r	f23	f23r.4	4	H	o f Col	civitates int	legiones non	legiones eani	omnibus est	haeduorum nos	helvetii non
f23r	f23	f23r.4	5	H	daI	t	hos	m	bat	pro	a
f23r	f23	f23r.4	6	H	y f Cor	caesar est	exercitum ini	caesaris equo	nostrorum iis	omnibus ita	exercitum nos
f23r	f23	f23r.4	7	H	ol f Cor	omnibus est	castris ini	haeduorum equo	caesarem iis	exercitus ita	exercitus nos
f23r	f23	f23r.4	8	H	ot C al d	ven habebat navibus exercitum	con civitates finibus exercitus	nostrorum qui celeriter	per legiones galliam civitates	par caesare nostris quibus	in castris civitates haeduorum
f23r	f23	f23r.5	0	H	y Cor	caesar est	exercitum ini	caesaris quo	nostrorum iis	omnibus ita	exercitum nos
f23r	f23	f23r.5	1	H	qok Col	perint	vernon	eani	resest	etinos	non
f23r	f23	f23r.5	2	H	yt y m	de caesar t	e exercitum i	caesaris e	s nostrorum t	s omnibus t	e exercitum s
f23r	f23	f23r.5	3	H	Col	int	non	ani	est	nos	non
f23r	f23	f23r.5	4	H	d air	exercitum a	exercitus a	celeriter ita	civitates a	quibus e	haeduorum t
f23r	f23	f23r.5	5	H	Col	int	non	ani	est	nos	non
f23r	f23	f23r.5	6	H	ar	helvetii	tum	caesar	castris	exercitum	caesarem
f23r	f23	f23r.5	7	H	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f23r	f23	f23r.5	8	H	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f23r	f23	f23r.5	9	H	d ol	exercitum omnibus	exercitus castris	celeriter haeduorum	civitates caesarem	quibus exercitus	haeduorum exercitus
f23r	f23	f23r.5	10	H	daI	t	hos	m	bat	pro	a
f23r	f23	f23r.6	0	H	t Sol	legatos ac	proelium ii	sar	caesaris que	ii	se
f23r	f23	f23r.6	1	H	yk or	s longius	s hostibus	omnibus	mis caesar	ess legatis	e caesari
f23r	f23	f23r.6	2	H	qokaN	si	l	a	l	l	bat
f23r	f23	f23r.6	3	H	yk y	s caesar	s exercitum	caesaris	mis nostrorum	ess omnibus	e exercitum
f23r	f23	f23r.6	4	H	dar	a	mis	de	ani	res	qua
f23r	f23	f23r.6	5	H	ok ol	eti omnibus	in castris	in haeduorum	ter caesarem	per exercitus	quo exercitus
f23r	f23	f23r.6	6	H	d Cey	exercitum iis	exercitus iis	celeriter rat	civitates ant	quibus tem	haeduorum nis
f23r	f23	f23r.6	7	H	d ai i dal	exercitum sia	exercitus innis	celeriter sutri	civitates eiiti	quibus inse	haeduorum iiari
f23r	f23	f23r.6	8	H	d am	exercitum tem	exercitus ita	celeriter ant	civitates int	quibus tur	haeduorum rum
f23r	f23	f23r.6	9	H	yt Co	deera	eani	qua	sita	sani	etri
f23r	f23	f23r.6	10	H	l dal s	a legiones	nis proeliis	aritri possent	quiiti galliae	caesar se propter	quiari omnibus
f23r	f23	f23r.7	0	H	ok ar	eti helvetii	intum	in caesar	ter castris	per exercitum	quo caesarem
f23r	f23	f23r.7	1	H	ol C ar	omnibus habebat helvetii	castris civitates tum	haeduorum nostrorum caesar	caesarem legiones castris	exercitus caesare exercitum	exercitus castris caesarem
f23r	f23	f23r.7	2	H	S aN	contum	essent qui	legatos cum	navibus cum	tercum	auxilium tum
f23r	f23	f23r.7	3	H	qok Col	perint	vernon	eani	resest	etinos	non
f23r	f23	f23r.7	4	H	dar	a	mis	de	ani	res	qua
f23r	f23	f23r.7	5	H	qok Col	perint	vernon	eani	resest	etinos	non
f23r	f23	f23r.7	6	H	d air o	exercitum a civitates	exercitus a legiones	celeriter ita legiones	civitates a omnibus	quibus e haeduorum	haeduorum t helvetii
f23r	f23	f23r.7	7	H	r	nos	tur	pro	bus	de	i
f23r	f23	f23r.7	8	H	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f23r	f23	f23r.7	9	H	daN	qua	est	non	rem	qui	et
f23r	f23	f23r.7	10	H	al g	navibus i	finibus s	quit	galliam t	nostris i	civitates i
f23r	f23	f23r.8	0	H	qok Sy	perare	vertra	eare	rese	etius	atu
f23r	f23	f23r.8	1	H	C ar	habebat helvetii	civitates tum	nostrorum caesar	legiones castris	caesare exercitum	castris caesarem
f23r	f23	f23r.8	2	H	d ai i r	exercitum sinos	exercitus intur	celeriter supro	civitates eibus	quibus inde	haeduorum iii
f23r	f23	f23r.8	3	H	qokaN	si	l	a	l	l	bat
f23r	f23	f23r.8	4	H	ol ol	omnibus omnibus	castris castris	haeduorum haeduorum	caesarem caesarem	exercitus exercitus	exercitus exercitus
f23r	f23	f23r.8	5	H	qo aN	certum	minqui	tercum	parcum	incum	partum
f23r	f23	f23r.8	6	H	yk Cy	sere	scum	que	mistus	esstes	eant
f23r	f23	f23r.8	7	H	s	legiones	proeliis	possent	galliae	propter	omnibus
f23r	f23	f23r.8	8	H	dal	a	nis	tri	iti	se	ari
f23r	f23	f23r.8	9	H	ok Cy	etiere	incum	inque	tertus	pertes	quoant
f23r	f23	f23r.9	0	H	ok ol ok Sy	eti omnibus etiare	in castris intra	in haeduorum inare	ter caesarem tere	per exercitus perus	quo exercitus quoatu
f23r	f23	f23r.9	1	H	qok ol dy	per omnibus que	ver castris rem	e haeduorum mis	res caesarem quo	eti exercitus quo	exercitus res
f23r	f23	f23r.9	2	H	dal	a	nis	tri	iti	se	ari
f23r	f23	f23r.9	3	H	d Se	exercitum quo	exercitus iti	celeriter tra	civitates ver	quibus	haeduorum per
f23r	f23	f23r.9	4	H	qok E e s	per legiones	ver proeliis	ere possent	res galliae	etii propter	ter omnibus
f23r	f23	f23r.9	5	H	y	caesar	exercitum	caesaris	nostrorum	omnibus	exercitum
f23r	f23	f23r.9	6	H	ol y	omnibus caesar	castris exercitum	haeduorum caesaris	caesarem nostrorum	exercitus omnibus	exercitus exercitum
f23r	f23	f23r.9	7	H	daN	qua	est	non	rem	qui	et
f23r	f23	f23r.9	8	H	dal	a	nis	tri	iti	se	ari
f23r	f23	f23r.10	0	H	qok	per	ver	e	res	eti	<EMPTY>
f23r	f23	f23r.10	1	H	okaN	a	c	c	l	l	a
f23r	f23	f23r.10	2	H	C k Cy s	habebat helvetios ere legiones	civitates haeduorum cum proeliis	nostrorum gallorum que possent	legiones aritus galliae	caesare proeliis tes propter	castris possent ant omnibus
f23r	f23	f23r.10	3	H	yt e aI	decum	eum	ius	sius	situm	etertia
f23r	f23	f23r.10	4	H	od al	ter navibus	ari finibus	perqui	e galliam	ari nostris	re civitates
f23r	f23	f23r.10	5	H	C al dy	habebat navibus que	civitates finibus rem	nostrorum quimis	legiones galliam quo	caesare nostris quo	castris civitates res
f23r	f23	f23r.10	6	H	dar	a	mis	de	ani	res	qua
f23r	f23	f23r.10	7	H	yk aI	scum	sum	ius	misius	esstum	etia
f23r	f23	f23r.11	0	H	yk yk a	sse	ssi	i	mismisi	essessi	eet
f23r	f23	f23r.11	1	H	dal or y	a longius caesar	nis hostibus exercitum	tri omnibus caesaris	iti caesar nostrorum	se legatis omnibus	ari caesari exercitum
f23v	f23	f23v.1	0	H	p od air ol	tera omnibus	aria castris	perita haeduorum	ea caesarem	arie exercitus	ret exercitus
f23v	f23	f23v.1	1	H	od ai i i l y	tersii caesar	ariinn exercitum	persuuari caesaris	eeiiqui nostrorum	ariinn caesar omnibus	reiiiqui exercitum
f23v	f23	f23v.1	2	H	So al dy	tri navibus que	ad finibus rem	aquimis	a galliam quo	e nostris quo	men civitates res
f23v	f23	f23v.1	3	H	op Col	int	non	iniani	est	nos	non
f23v	f23	f23v.1	4	H	ot ol	ven omnibus	con castris	haeduorum	per caesarem	par exercitus	in exercitus
f23v	f23	f23v.1	5	H	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f23v	f23	f23v.1	6	H	C P y	habebat s caesar	civitates e exercitum	nostrorum i caesaris	legiones s nostrorum	caesare r omnibus	castris exercitum
f23v	f23	f23v.1	7	H	qot C ar	non habebat helvetii	res civitates tum	nostrorum caesar	s legiones castris	s caesare exercitum	era castris caesarem
f23v	f23	f23v.1	8	H	s	legiones	proeliis	possent	galliae	propter	omnibus
f23v	f23	f23v.2	0	H	qot t or	non legatos longius	res proelium hostibus	omnibus	s caesaris caesar	s legatis	era caesari
f23v	f23	f23v.2	1	H	Cy	ere	cum	que	tus	tes	ant
f23v	f23	f23v.2	2	H	ok C al dy	eti habebat navibus que	in civitates finibus rem	in nostrorum quimis	ter legiones galliam quo	per caesare nostris quo	quo castris civitates res
f23v	f23	f23v.2	3	H	qok Cey	periis	veriis	erat	resant	etitem	nis
f23v	f23	f23v.2	4	H	d ol	exercitum omnibus	exercitus castris	celeriter haeduorum	civitates caesarem	quibus exercitus	haeduorum exercitus
f23v	f23	f23v.2	5	H	ot Col	venint	connon	ani	perest	parnos	innon
f23v	f23	f23v.2	6	H	C al	habebat navibus	civitates finibus	nostrorum qui	legiones galliam	caesare nostris	castris civitates
f23v	f23	f23v.2	7	H	ot C g	ven habebat i	con civitates s	nostrorum t	per legiones t	par caesare i	in castris i
f23v	f23	f23v.3	0	H	y Co	caesar era	exercitum ani	caesaris qua	nostrorum ita	omnibus ani	exercitum tri
f23v	f23	f23v.3	1	H	okaN	a	c	c	l	l	a
f23v	f23	f23v.3	2	H	ok eol	etii	int	int	tere	pere	quot
f23v	f23	f23v.3	3	H	E e s	legiones	proeliis	re possent	galliae	i propter	ter omnibus
f23v	f23	f23v.3	4	H	ol	omnibus	castris	haeduorum	caesarem	exercitus	exercitus
f23v	f23	f23v.3	5	H	daN	qua	est	non	rem	qui	et
f23v	f23	f23v.3	6	H	ok E or	eti longius	in hostibus	inre omnibus	ter caesar	per legatis	quo caesari
f23v	f23	f23v.3	7	H	daN	qua	est	non	rem	qui	et
f23v	f23	f23v.3	8	H	qot Col g	noninti	resnons	anit	sestt	snosi	eranoni
f23v	f23	f23v.4	0	H	ok Cey	etiiis	iniis	inrat	terant	pertem	quonis
f23v	f23	f23v.4	1	H	d air	exercitum a	exercitus a	celeriter ita	civitates a	quibus e	haeduorum t
f23v	f23	f23v.4	2	H	Sol ol	ac omnibus	ii castris	sar haeduorum	que caesarem	ii exercitus	se exercitus
f23v	f23	f23v.4	3	H	ol dal	omnibus a	castris nis	haeduorum tri	caesarem iti	exercitus se	exercitus ari
f23v	f23	f23v.4	4	H	ot Cor dar	venesta	coninimis	quode	periisani	paritares	innosqua
f23v	f23	f23v.5	0	H	d or Ce ar	exercitum longius ari helvetii	exercitus hostibus tum	celeriter omnibus rhenum caesar	civitates caesar castris	quibus legatis exercitum	haeduorum caesari ani caesarem
f23v	f23	f23v.5	1	H	S or	con longius	essent hostibus	legatos omnibus	navibus caesar	ter legatis	auxilium caesari
f23v	f23	f23v.5	2	H	d ol	exercitum omnibus	exercitus castris	celeriter haeduorum	civitates caesarem	quibus exercitus	haeduorum exercitus
f23v	f23	f23v.5	3	H	o al dar y	civitates navibus a caesar	legiones finibus mis exercitum	legiones quide caesaris	omnibus galliam ani nostrorum	haeduorum nostris res omnibus	helvetii civitates qua exercitum
f23v	f23	f23v.6	0	H	t Sol	legatos ac	proelium ii	sar	caesaris que	ii	se
f23v	f23	f23v.6	1	H	S or	con longius	essent hostibus	legatos omnibus	navibus caesar	ter legatis	auxilium caesari
f23v	f23	f23v.6	2	H	S k Sy	con helvetios are	essent haeduorum tra	legatos gallorum are	navibus arie	ter proeliis us	auxilium possent atu
f23v	f23	f23v.6	3	H	ok ol	eti omnibus	in castris	in haeduorum	ter caesarem	per exercitus	quo exercitus
f23v	f23	f23v.6	4	H	daN	qua	est	non	rem	qui	et
f23v	f23	f23v.6	5	H	ot S or	vencon longius	con essent hostibus	legatos omnibus	per navibus caesar	parter legatis	in auxilium caesari
f23v	f23	f23v.6	6	H	ol s ar	omnibus legiones helvetii	castris proeliis tum	haeduorum possent caesar	caesarem galliae castris	exercitus propter exercitum	exercitus omnibus caesarem
f23v	f23	f23v.7	0	H	ot or	ven longius	con hostibus	omnibus	per caesar	par legatis	in caesari
f23v	f23	f23v.7	1	H	o N	civitates e	legiones t	legiones e	omnibus t	haeduorum t	helvetii s
f23v	f23	f23v.7	2	H	So	tri	ad	a	a	e	men
f23v	f23	f23v.7	3	H	Sol	ac	ii	sar	que	ii	se
f23v	f23	f23v.7	4	H	qok ol	per omnibus	ver castris	e haeduorum	res caesarem	eti exercitus	exercitus
f23v	f23	f23v.7	5	H	daN	qua	est	non	rem	qui	et
f23v	f23	f23v.7	6	H	s ol	legiones omnibus	proeliis castris	possent haeduorum	galliae caesarem	propter exercitus	omnibus exercitus
f23v	f23	f23v.7	7	H	daN	qua	est	non	rem	qui	et
f23v	f23	f23v.7	8	H	y l g	caesar i	exercitum s	caesaris arit	nostrorum quit	omnibus caesar i	exercitum quii
f23v	f23	f23v.8	0	H	qokaN	si	l	a	l	l	bat
f23v	f23	f23v.8	1	H	daI	t	hos	m	bat	pro	a
f23v	f23	f23v.8	2	H	qok or	per longius	ver hostibus	e omnibus	res caesar	eti legatis	caesari
f23v	f23	f23v.8	3	H	okal g	ci	ss	at	at	ci	ci
f23v	f23	f23v.8	4	H	d am	exercitum tem	exercitus ita	celeriter ant	civitates int	quibus tur	haeduorum rum
