page	physical_folio	split	locus	line_number	section	language	hand	eva_clean	ivtff_raw
f8r	f8	train	f8r.17	17	H	A	1	chol dchy qokar chl aiin chean y char chaiin	chol.dchy.qokar.chl<->aiin.chean.{ck}y.char.chaiin
f8r	f8	train	f8r.18	18	H	A	1	okar cfhaiin chaiin daiin chor cha rchealcham	okar.cfhaiin.chaiin.{cl}<->daiin.chor.cha.rchealcham
f8r	f8	train	f8r.19	19	H	A	1	sair cheain cphol dar shol kaiin shol kaiin dai kam	sair.cheain.cphol.dar<->shol.kaiin.shol.kaiin.dai,kam
f8r	f8	train	f8r.20	20	H	A	1	or cho kesey shey o kal chal	or.cho,kesey.shey.o.kal<->chal
f8r	f8	train	f8r.21	21	H	A	1	schol saim	schol.saim<$>
f8v	f8	train	f8v.1	1	H	A	1	od soo sol shol otol chol opcheaiin opydaiin saiin	<%>{c@216;h}od.soo{c@196;h}<->sol.shol.otol.chol.opcheaiin.opydaiin.saiin
f8v	f8	train	f8v.2	2	H	A	1	shcthal sar chor sheaiin shor chykchy otaiin y	shcthal.sar<->chor.sheaiin.shor.chykchy.otaiin.{ct}y
f8v	f8	train	f8v.3	3	H	A	1	qody cheal sy chory chear shol chaiin shaiin dolas	qody.cheal.sy<->chory<->chear.shol.chaiin.shaiin.dolas
f8v	f8	train	f8v.4	4	H	A	1	dshol shol dol chean cthar shealy daiin chary	dshol.shol<->dol<->chean.cthar.shealy.daiin.chary
f8v	f8	train	f8v.5	5	H	A	1	chol chol dar otchar etaiin cthol dar	chol.chol.dar<->otchar.etaiin.cthol.dar
f8v	f8	train	f8v.6	6	H	A	1	daiin cthan ytchy chey kaiin dain ar	daiin.cthan<->ytchy.chey,kaiin.dain.ar
f8v	f8	train	f8v.7	7	H	A	1	sho kchol dar shey cthar chotain ry	sho.kchol<->dar.shey.cthar.chotain.ry
f8v	f8	train	f8v.8	8	H	A	1	okcholksh chol chol chol cthaiin dain	okcholksh<->chol.chol.chol.cthaiin.dain
f8v	f8	train	f8v.9	9	H	A	1	shol orchl chokchy chol cthor chaiin	shol.orchl<->chokchy.chol.cthor.chaiin
f8v	f8	train	f8v.10	10	H	A	1	scharchy oeesody kchey pchy cpharom	scharchy<->oeesody.kchey.pchy.cpharom
f8v	f8	train	f8v.11	11	H	A	1	sorain	sorain<$>
f8v	f8	train	f8v.12	12	H	A	1	pchar cho rol dal shear chchotaiin chal daiin	<%>pchar.cho.rol.dal<->shear.chchotaiin.chal.daiin
f8v	f8	train	f8v.13	13	H	A	1	kchor otchar oky chokain keoky otorchy satar	kchor.otchar.oky<->chokain.keoky.otorchy.satar
f8v	f8	train	f8v.14	14	H	A	1	shor okol lokaiin shol kol char cthey tchy ckham	shor.okol.lokaiin<->shol.kol.char.cthey.tchy.ckham
f8v	f8	train	f8v.15	15	H	A	1	or chol chan chy chor cheain char cheeky chor ry	or.chol.chan.ch{ck}y<->chor.cheain.char.cheeky.chor.ry
f8v	f8	train	f8v.16	16	H	A	1	chor cheor chear oteey dchor chodey cho raiin	chor.cheor.chear<->oteey.dchor.chodey.cho.raiin
f8v	f8	train	f8v.17	17	H	A	1	dain chear daiin	dain.chear.daiin<$>
f9r	f9	train	f9r.1	1	H	A	1	tydlo choly cthor orchey s shy odaiin sary shor cthy	<%>tydlo.choly.cthor.orchey.s.shy.odaiin.sary<->shor.cthy
f9r	f9	train	f9r.2	2	H	A	1	oykeey chol ytaiin okchody toeoky okoiin dy or chaiin	oykeey.chol,ytaiin.okchody.toeoky.okoiin.dy<->or.chaiin
f9r	f9	train	f9r.3	3	H	A	1	toiin cphy qotod otaiin cthy okor chey ctho d ram	toiin.cphy.qotod.otaiin.cthy.okor.chey<->ctho,d.ram
f9r	f9	train	f9r.4	4	H	A	1	yshy chokcho chcthod shor shaiin otar dor ytol dayty	[y:o]shy.chokcho.chcthod,shor.shaiin.otar,dor<->ytol.dayty
f9r	f9	train	f9r.5	5	H	A	1	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	daiin.chor.sor.cthy.chokoiin.shol.dsholdy<->otchol.ot.dy<$>
f9r	f9	train	f9r.6	6	H	A	1	pshoain cthoaiin okaiir odoral shar sy shydal chdy	<%>pshoain.cthoaiin.okaiir.{c@134;h}odoral.shar<->sy<->shydal.chdy
f9r	f9	train	f9r.7	7	H	A	1	or chol chy tchy tchol ytor qotol chyky chodar aiin	or.chol.chy,tchy.tchol.ytor.qotol.chyky<->chodar.aiin
f9r	f9	train	f9r.8	8	H	A	1	qotcho qokchy cthey koraiin okain d dal s olshocthy	qotcho.qokchy.cthey.koraiin.okain.d<->dal<->s.olshocth[y:g]
f9r	f9	train	f9r.9	9	H	A	1	ocho cthy choy chodykchy saiin dchy daiin	ocho,cthy.cho{cto}y.chodykchy.saiin,dchy<->daiin
f9r	f9	train	f9r.10	10	H	A	1	ytchas oraiin chkor	ytcha[s:r].oraiin.chkor<$>
f9v	f9	train	f9v.1	1	H	A	1	fochor oporody opy shor daiin qopchypcho qofol shol cfhol daiin	<%>fochor.oporody.opy.shor.daiin.qopchypcho.qofol.shol.cfhol.daiin
f9v	f9	train	f9v.2	2	H	A	1	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	dchor.qoaiin.chkaiin.cthor.chol.chor.cphol.dy<->oty.qokaiin.dy
f9v	f9	train	f9v.3	3	H	A	1	ykey chor ykaiin daiin cthy otaiin oky oeees daiin	ykey.chor.ykaiin.daiin.cthy.otaiin.oky<->oeees.daiin
f9v	f9	train	f9v.4	4	H	A	1	ytey tch y kaiin cthor otol oty toldy	ytey,tch,y.kaiin.cthor.otol.oty.toldy<$>
f9v	f9	train	f9v.5	5	H	A	1	pchor ypcheey qotor ypchy olcfholy to ar chty daiiin	<%>pchor.ypcheey.qotor.ypchy.olcfholy.t[o:e]<->ar<->chty.daiiin
f9v	f9	train	f9v.6	6	H	A	1	odol choy ksheody chody dain otchy cthod yko	odol.choy.ksheody.chody<->da[in:iin]<->otchy.cthod<->yko
f9v	f9	train	f9v.7	7	H	A	1	qo chol chol chy daiin otal dor daim	qo.chol.chol.{ct}chy.daiin<->otal<->dor<->daim
f9v	f9	train	f9v.8	8	H	A	1	soiin daiin qokcho rokyd daly	soiin.daiin.qokcho.rokyd<->daly
f9v	f9	train	f9v.9	9	H	A	1	daiin chy tor chyty dary ytoldy	daiin.chy.tor.chyty.dary<->ytoldy
f9v	f9	train	f9v.10	10	H	A	1	oty kchol chol chy kyty	oty.kchol.chol.chy.kyty
f9v	f9	train	f9v.11	11	H	A	1	ychor chshoty oky kaiin	ychor.chshoty.oky,kaiin
f9v	f9	train	f9v.12	12	H	A	1	chkaiin ckhy chor	chkaiin.ckhy.chor<$>
f10r	f10	train	f10r.1	1	H	A	1	pchocthy shor octhody chorchy pchodol chopchal ypch kom	<%>pchocthy.shor.octhody.chorchy.pchodol.chopchal.ypch,kom
f10r	f10	train	f10r.2	2	H	A	1	dchey cthoor char chty os chair otytchol oky daiin etyd	dchey.cthoor.char.chty.os,chair.otytchol.oky.daiin.etyd
f10r	f10	train	f10r.3	3	H	A	1	qotor o tchy daiin chocthy qotchy chol or yty dy dy	qotor.o,tchy.daiin.chocthy.qotchy.chol.or.yty.dy.dy
f10r	f10	train	f10r.4	4	H	A	1	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody	sor.chaiin.chcthy.ctho,ckhy.or.aiin.chtchor.do[iir:iin].ody
f10r	f10	train	f10r.5	5	H	A	1	qokchy qotchol chol cthy	qokchy.qotchol.chol.cthy<$>
f10r	f10	train	f10r.6	6	H	A	1	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	<%>ycheor.cthy.chor.cthaiin.qoctholy.dy<->chy.taiin.shy
f10r	f10	train	f10r.7	7	H	A	1	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy.qokchol.y,kchaiin.yty.daiin.cth<->dain.dair,am
f10r	f10	train	f10r.8	8	H	A	1	qotchor chor otol chol cholor chol daiin dar	qotchor.chor.otol.chol.cholor<->chol.daiin.dar
f10r	f10	train	f10r.9	9	H	A	1	oykchor shor chor chy kaiiin dy chodaiin	oykchor.shor.chor.chy.kaiiin.dy<->chodaiin
f10r	f10	train	f10r.10	10	H	A	1	oqotor otor cfhy cthor osain ytoiin	oqot[o:a]r.otor.cfhy.cthor.osain<->ytoiin
f10r	f10	train	f10r.11	11	H	A	1	otchoshor qoty qotor cthyd otar	@135;otchoshor.qoty.qotor.cthyd<->otar
f10r	f10	train	f10r.12	12	H	A	1	odaiin daiin qotchy qotor	@135;odaiin.daiin.qotchy.qotor<$>
f10v	f10	train	f10v.1	1	H	A	1	paiin daiin sheo pcheey qoty daiin cthor otydy sain	<%>paiin,daiin.sheo.pcheey.qoty.daiin.cthor.otydy.sain
f10v	f10	train	f10v.2	2	H	A	1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain.daiin.ckhy.chcthor.choiin.qot.chodaiin.cthy.daiin
f10v	f10	train	f10v.3	3	H	A	1	dsho ytey kchol ol ty chol dy	dsho.ytey.kchol.ol,ty.chol.dy<$>
f10v	f10	train	f10v.4	4	H	A	1	qotchytor shoiin daiin qotchey shy ytor dain	<%>qotchytor.shoiin.daiin.qotchey.sh{cthh}y.ytor.dain
f10v	f10	train	f10v.5	5	H	A	1	sho ykeey daiin qotchy qotor chol daiin qokchy ky	sho,ykeey.daiin.qotchy.qotor.chol.daiin.qokchy,ky
f10v	f10	train	f10v.6	6	H	A	1	shoiin chor shcthy qoty qotoiin qokol chor aiin	shoiin.chor.shcthy.qoty.qotoiin.qokol.chor,aiin
f10v	f10	train	f10v.7	7	H	A	1	qokol chy ky chol cheky daiin dain chckhan	qokol.chy,ky.chol,cheky.daiin.dain.chckhan<$>
f11r	f11	train	f11r.1	1	H	A	1	tshol schoal cfhy shfydaiin cphy shey tchody shoyty	<%>tshol.schoal.cfhy.shfydaiin.cphy.shey.tchody.shoyty
f11r	f11	train	f11r.2	2	H	A	1	socthody qodor y kshy daiin ytchy ytchoky kchol daiin	socthody.qodor,y.kshy.daiin.ytchy.ytchoky.kchol.daiin
f11r	f11	train	f11r.3	3	H	A	1	qoty chol cthy dor ykychy choty dain chaiin daiin dod	qoty.chol.cthy.d[o:a]r.ykychy.choty.dain.chaiin.daiin.d[o:e]d
f11r	f11	train	f11r.4	4	H	A	1	dchol chy kchy dy daiin	dchol.chy.kchy.dy.daiin<$>
f11r	f11	train	f11r.5	5	H	A	1	tchol shor shor dky y daiin cthy d y chodl daiin	<%>tchol.shor.shor.dky.{c'h@148;h}y.daiin.cthy.d,y,chodl,daiin
f11r	f11	train	f11r.6	6	H	A	1	odl d s y otol chaiin ykchor dair chody cthy s daiin	odl.d,s,y.otol.chaiin.ykchor.dair.chody.cthy.s.daiin
f11r	f11	train	f11r.7	7	H	A	1	qotchy okchol cthy dy	qotchy.okchol.cthy.dy<$>
f11v	f11	train	f11v.1	1	H	A	1	poldchody shcphy shordy qoty shol cphar dan y	<%>poldchody.shcphy.shordy.qoty<->shol.cphar.dan,y
f11v	f11	train	f11v.2	2	H	A	1	shol dy chckhy shcthy daiin dam ykchy dain dchy	shol.dy.chckhy.shcthy.daiin.dam<->ykchy.dain.dchy
f11v	f11	train	f11v.3	3	H	A	1	otchor dy kchy tchy ar qokchd oky choldy dy	otchor.dy.kchy.tchy.[@152;:d]ar.qokchd<->oky.choldy,dy
f11v	f11	train	f11v.4	4	H	A	1	qokchor cholol chyky dchy qoky ctho tchey tu	qokchor.cholol{cr}.chyky.dchy.qoky<->ctho.tchey.tu
f11v	f11	train	f11v.5	5	H	A	1	dd	dd
f11v	f11	train	f11v.6	6	H	A	1	soydy qoteey qot chor dy ddy cthor shy arg	soydy.qoteey.qot.chor.dy.ddy<->cthor.shy,arg
f11v	f11	train	f11v.7	7	H	A	1	ycheor ksho dor cthey s chold	ycheor.ksho.dor.cthey.s,chold<$>
f13r	f13	train	f13r.1	1	H	A	1	torshor opchy shol dy qopchy shol opchor dypchy dchg	<%>torshor.opchy.shol.dy.qopchy.shol.opchor.dypchy.dchg
f13r	f13	train	f13r.2	2	H	A	1	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol.chol.dol.shkchy.ydal.shy.ykchy.qot[?:ch]y.daiin.s.y
f13r	f13	train	f13r.3	3	H	A	1	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	s,y.dchor.shaiin.oeees.ykor.chor.ytshy.ykchy.kchy.dar
f13r	f13	train	f13r.4	4	H	A	1	qodchy ytchy otchor	qodchy.ytchy.otchor<$>
f13r	f13	train	f13r.5	5	H	A	1	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	<%>shorodo.shy.tshy.kchol.dpchy,qopchy.otchol.cfholdy
f13r	f13	train	f13r.6	6	H	A	1	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor.dor.daiin.qotchol.okchy.okchor,oiin.chckhy.d
f13r	f13	train	f13r.7	7	H	A	1	dchy qoky chol dy qoy d oldy okchor doaiin	dchy.qoky.chol.dy.qo{kh}y.d,oldy<->okchor.doaiin
f13r	f13	train	f13r.8	8	H	A	1	shochy qokchy torchy k s okchey daiin	shochy.qokchy.torchy.k{chky}<->s.okchey.daiin
f13r	f13	train	f13r.9	9	H	A	1	oldy shey chol doiin ykoly okchal daldy	oldy.shey.chol.d[o:a]iin.ykoly<->okchal.daldy
f13r	f13	train	f13r.10	10	H	A	1	sotchy kchy okorory	sotchy.kchy.okorory<$>
f13v	f13	train	f13v.1	1	H	A	1	koair chtoiin otchy kchod otol otchy octhos	<%>koair.chtoiin.otchy.kchod.otol.otchy.octhos
f13v	f13	train	f13v.2	2	H	A	1	oko qokol chodal otchol cphol choty	oko.qokol.chodal.otchol.cphol.choty
f13v	f13	train	f13v.3	3	H	A	1	qokchy qokod chy otchy cthody	qokchy.qokod.chy.otchy.cthody
f13v	f13	train	f13v.4	4	H	A	1	o l s chey okos oaiin okshy qo	o,l,s.chey.okos.oa[iin:in].okshy.qo{cky}
f13v	f13	train	f13v.5	5	H	A	1	qoky daiin	qoky.daiin<$>
f13v	f13	train	f13v.6	6	H	A	1	foldaiin olcphy shol dy oty shor qotyd dairod	<%>foldaiin.olcphy.shol.dy<->oty.shor.qotyd<->dairod
f13v	f13	train	f13v.7	7	H	A	1	dain okal chy qokchory dchy kokydaiin shon	dain.okal.chy.qokchory<->dchy.kok[y:a]daiin<->shon
f13v	f13	train	f13v.8	8	H	A	1	otchy daiin y dain ykol okchy o kald d y taiin	otchy.daiin.y,dain.ykol<->okchy.o,kald<->d,y,taiin
f13v	f13	train	f13v.9	9	H	A	1	tchtod otal cthor ytal y cho tal sho qocthy	tchtod.otal.cthor.ytal<->y.cho,tal<->sho.qocthy
f13v	f13	train	f13v.10	10	H	A	1	y ol chy kchey kchor dal	y,ol.chy.kchey.kchor.dal<$>
f14r	f14	train	f14r.1	1	H	A	1	pcho daiin chopol shoiin daiin dain	<%>pcho,daiin.chopol.shoiin.daiin.dain
f14r	f14	train	f14r.2	2	H	A	1	o ykeey soiiin chok qokchy da okol	o,ykeey.soiiin.chok.qokchy.da.okol
f14r	f14	train	f14r.3	3	H	A	1	ydaiin olchy kchor daiin olol	ydaiin.olchy.kchor.daiin.olol
f14r	f14	train	f14r.4	4	H	A	1	ochkchor kol shy daiin dorody	ochkch[o:a]r.kol.shy.daiin.dorody
f14r	f14	train	f14r.5	5	H	A	1	qokchol dar dalo qotolo	qokchol.dar.dalo.qotolo
f14r	f14	train	f14r.6	6	H	A	1	ychol oir okor choor ockhy	ychol.oir.okor.choor.ockhy
f14r	f14	train	f14r.7	7	H	A	1	otcho dain chckhy	otcho.dain.chckhy<$>
f14r	f14	train	f14r.8	8	H	A	1	soshy chol shor cheos ykaiin s	<%>soshy.@137;chol.shor.cheos.ykaiin.s
f14r	f14	train	f14r.9	9	H	A	1	sody chody otchody qotchy koiin sy sho ty dy	sody.chody.otchody.qotchy,koiin.sy<->sho.ty,dy
f14r	f14	train	f14r.10	10	H	A	1	qotchor chod shoty chody dol dy dy okchydy	qotchor.chod.shoty.chody.dol,dy,dy<->okchydy
f14r	f14	train	f14r.11	11	H	A	1	dchokchy schol dy shey dar qoty ykeeyky	dchokchy.schol.dy.shey.dar.qoty<->ykeeyky
f14r	f14	train	f14r.12	12	H	A	1	oeeeb chey keor chey tchyky chodalg	oeeeb.chey.keor.chey.tchyky<->chodalg
f14r	f14	train	f14r.13	13	H	A	1	sodaiin chy kchy kchy ykeody	sodaiin.chy.kchy.kchy.ykeody<$>
f14v	f14	train	f14v.1	1	H	A	1	pdychoiin yfodain otyshy dy ypchor daiin kol ydain	<%>pdychoiin.yfodain.otyshy.dy.ypchor.daiin.kol.ydain
f14v	f14	train	f14v.2	2	H	A	1	okchor d chytshy oty chy cthy otchy ty chol daiin	okchor.d,chytshy.oty.chy.cthy.otchy,ty.chol,daiin
f14v	f14	train	f14v.3	3	H	A	1	ychy dy daiin chcthy yk ykaiin dytchy y ky dy	ychy,dy.daiin.chcthy.y[k:t],ykaiin.dytchy.{ykhh}y.ky,dy
f14v	f14	train	f14v.4	4	H	A	1	ytychy ksho ykshy shokshor yty darody dyoty ds	ytychy.ksho.ykshy.shokshor.yty.darody.dyoty,ds
f14v	f14	train	f14v.5	5	H	A	1	okshy daiin okchor chky qotchy daiin cthor oty	okshy.daiin.okchor,chky.qotchy.daiin.cthor.oty
f14v	f14	train	f14v.6	6	H	A	1	qoty choky cthy chokchy dy dy dy chckhy dchyd n	qoty.choky.cthy.chokchy.dy,dy,dy.chckhy.dchyd.n
f14v	f14	train	f14v.7	7	H	A	1	oy kshy cho ty dydy odyd otchy o kchy dshy dardy	oy,kshy.cho,ty.dydy,odyd.otchy.o.kchy.dshy.dardy
f14v	f14	train	f14v.8	8	H	A	1	chokshor daiin okshody daiin dol dair dam	chokshor.daiin<->okshody.daiin<->dol.dair.dam
f14v	f14	train	f14v.9	9	H	A	1	dykchy ctholdg dchckhy	dykchy.ctholdg<->dchckhy<$>
f15r	f15	train	f15r.1	1	H	A	1	tshor shey tchaly shy chtols shey daiin	<%>tshor.shey.tchaly<->shy.chtols.shey.daiin
f15r	f15	train	f15r.2	2	H	A	1	otchor qokchor oly okor shy koly	otchor.qokchor.oly<->okor.shy.koly
f15r	f15	train	f15r.3	3	H	A	1	qokaiin qotchy tydy daiin chol cthy	qokaiin.qotchy,tydy<->daiin.chol.cthy
f15r	f15	train	f15r.4	4	H	A	1	scheaiin chodaiin chl sol ckhaiin sal	scheaiin.chodaiin.chl<->sol.ckhaiin.sal
f15r	f15	train	f15r.5	5	H	A	1	qotchy r shor cthy daiin cthy dy	qotchy.r,shor.cthy<->daiin.cthy.dy
f15r	f15	train	f15r.6	6	H	A	1	dchy ko kaiin chdy saiin okear	dchy.ko,kaiin.chdy<->saiin.okear
f15r	f15	train	f15r.7	7	H	A	1	daiin shkaiin cthy sho keocthy	daiin.shkaiin.cthy<->sho.keocthy
f15r	f15	train	f15r.8	8	H	A	1	shocthy tol kaiin s dain ctholy	shocthy.tol,kaiin,s<->dain.ctholy
f15r	f15	train	f15r.9	9	H	A	1	octhain qokaiin chos odaiin cthl s y	octhain.qokaiin.chos<->odaiin.cthl,s.y
f15r	f15	train	f15r.10	10	H	A	1	ychain chy okshy saiiin dolchds	ychain.ch{ckhh}y.okshy<->saiiin.dolchds
f15r	f15	train	f15r.11	11	H	A	1	okaiin otaiin chl sy chor choross	okaiin.otaiin.chl.sy<->chor.choross
f15r	f15	train	f15r.12	12	H	A	1	qotor shor tcheor chy cthaiin shan	qotor.shor.tcheor.chy<->cthaiin<->shan
f15r	f15	train	f15r.13	13	H	A	1	ykshol dor sheey cthy dain sky shor shoty	ykshol.dor.sheey.cthy.dain<->sky<->shor,shoty
f15r	f15	train	f15r.14	14	H	A	1	otcho kchy chol daiin ar ytol dor dom	otcho.kchy.chol.daiin.{ith}ar<->ytol.dor.dom
f15r	f15	train	f15r.15	15	H	A	1	qotchor chaiin chy kol daky	qotchor.chaiin.chy,kol.daky<$>
f15v	f15	train	f15v.1	1	H	A	1	poror orshy choiin dtchan opchordy	<%>poror.orshy.choiin.dtchan.opchordy
f15v	f15	train	f15v.2	2	H	A	1	chor or oro r aiin cthy ain dar	@138;chor.or.oro.r,aiin.cthy.[?:t]ain,dar
f15v	f15	train	f15v.3	3	H	A	1	cthor daiin qokor okeor okaiin	cthor.daiin.qokor.okeor.okaiin
f15v	f15	train	f15v.4	4	H	A	1	doiin choky shol qoky qotchod	doiin.choky.shol.qoky.qotchod
f15v	f15	train	f15v.5	5	H	A	1	otchor chor chor ytchor cthy s	otchor.chor.chor.ytchor.cthy.s
f15v	f15	train	f15v.6	6	H	A	1	qotchey choty kaiin otchy r aiin	qotchey.choty.kaiin.otchy.r.aiin
f15v	f15	train	f15v.7	7	H	A	1	y choiin sho chy s chy tor ols	{co}y.cho[iin:iir].sho.[?:s].chy.s.chy.tor.ols
f15v	f15	train	f15v.8	8	H	A	1	ytchor chor ol oiin oty shol daiin	ytchor.chor.ol.oiin.oty.shol.daiin
f15v	f15	train	f15v.9	9	H	A	1	otchol octhol chol chol chody kan	otchol,octhol.chol.chol.chody.kan
f15v	f15	train	f15v.10	10	H	A	1	sor chor cthoiin cthy qokaiin	sor.chor.cthoiin.cthy.qokaiin
f15v	f15	train	f15v.11	11	H	A	1	sol oiin cheor chol daiin cthy	sol,oiin.cheor.chol.daiin.cthy
f15v	f15	train	f15v.12	12	H	A	1	daiin cthor chol chor	daiin.cthor.chol.chor<$>
f16r	f16	train	f16r.1	1	H	A	1	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	<%>pocheody.qopchey.sykaiin.opchy,dor.ychy<->daiin.dy<->chor.orom
f16r	f16	train	f16r.2	2	H	A	1	ychykchy otey kol shor ody otody qoy oeesordy	ychykchy.otey<!corr?>.kol.shor.ody.otody.qoy<->oeesordy
f16r	f16	train	f16r.3	3	H	A	1	ydor sheal okchy qoy koiin choky ykair	ydor.sheal.okchy.qoy,koiin.choky.ykair
f16r	f16	train	f16r.4	4	H	A	1	dainod ychealod	dainod.ychealod<$>
f16r	f16	train	f16r.5	5	H	A	1	tchor chor chs y kch shocthy opchy ty ky	<%>tchor.chor.chs.y,kch.shocthy.opchy.ty,ky
f16r	f16	train	f16r.6	6	H	A	1	oshaiin dyky oeees deeeod aiin d toaiin	oshaiin.dyky.oeees.deeeod.aiin.d,toaiin
f16r	f16	train	f16r.7	7	H	A	1	daiin dalchy dyky schy s aiin doal qoky	daiin.dalchy.dyky.schy.s,aiin.doal.qoky
f16r	f16	train	f16r.8	8	H	A	1	shotchy ydain yky shody otol daiin	shotchy.ydain.yky.shody.otol.daiin
f16r	f16	train	f16r.9	9	H	A	1	saiin ytaiin	saiin.ytaiin<$>
f16r	f16	train	f16r.10	10	H	A	1	toror daly dal opchy fchol ypcho okal	<%>toror.dal[y:o],dal.opchy,fchol.ypcho{cfy}.okal
f16r	f16	train	f16r.11	11	H	A	1	sokchy qokol choty okchy cthy chy kchy	sokchy.qokol.choty.okchy.cthy.chy,kchy
f16r	f16	train	f16r.12	12	H	A	1	dy cho kchy shcthy shtshy sho tchokyd	dy,cho,kchy.shcthy.shtshy.sho.tchokyd
f16r	f16	train	f16r.13	13	H	A	1	qokor dl dy shey	qok[{oh}:ch]or.dl.dy.shey<$>
f16v	f16	train	f16v.1	1	H	A	1	pchroiin otchor chpchol chpchey s pchoy	<%>pchroiin.otchor.chpchol.chpchey.s,pcho{ct}y
f16v	f16	train	f16v.2	2	H	A	1	ytchor y ky chokchy qokchocthor shory	ytchor.y.ky,chokchy.qokchocthor.shory
f16v	f16	train	f16v.3	3	H	A	1	ykchy dy choy qoty chy kchy koshet	ykchy.dy.choy.qoty.chy,kchy.koshet
f16v	f16	train	f16v.4	4	H	A	1	dchol chcthody cphod chotol dal	dchol.chcthody.cphod.chotol.dal
f16v	f16	train	f16v.5	5	H	A	1	ytchy chyty chor chol ytchy dan	ytchy.chyty.chor.chol.ytchy.dan
f16v	f16	train	f16v.6	6	H	A	1	sor ch kar oty chkar chol dairin	sor.ch,k[a:o]r.oty.chkar.chol.dairin<$>
f16v	f16	train	f16v.7	7	H	A	1	pchocthy chypchy qotchy chy sy	<%>pchocthy.chypchy.qotchy.ch{cfhh}y.sy
f16v	f16	train	f16v.8	8	H	A	1	daiin chol y daiin chcthy qot char chor sholo	daiin.chol.y.daiin.chcthy.qot,char.chor.sholo
f16v	f16	train	f16v.9	9	H	A	1	dshy okaiin okaiin chol chor cthor ty chody	dshy.okaiin.okaiin.chol.chor.cthor.ty.chody
f16v	f16	train	f16v.10	10	H	A	1	qokchy chy dy ykchy chckhy otain cthor cthy	qokchy.chy,dy.ykchy.chckhy.otain.cthor.[cth:{ith}]y
f16v	f16	train	f16v.11	11	H	A	1	okytaiin chkchy saiin	okytaiin.chkchy.saiin
f16v	f16	train	f16v.12	12	H	A	1	daiin yky otor chody	daiin.yky.otor.chody
f16v	f16	train	f16v.13	13	H	A	1	sokar oaorar	sokar.oaorar<$>
f17r	f17	train	f17r.1	1	H	A	1	fshody daram ydar chog opydy ypod chop otchy dody oldckhy	<%>fshody.daram.ydar,chog.opydy.ypod.chop.otchy.dody.oldckhy
f17r	f17	train	f17r.2	2	H	A	1	ydair choky okshy qodar ckhody dor otchol qodcthy ods	ydair.choky.okshy.qodar.ckhody.dor.otchol.qodcthy.ods
f17r	f17	train	f17r.3	3	H	A	1	chol or chy qodam okor chor okchom	chol.or.chy.qodam.okor.chor.okchom<$>
f17r	f17	train	f17r.4	4	H	A	1	tcho shol qokol qor olaiin opydg som ypchy ypaim	<%>tcho@154;.shol.qokol.qor.olaiin.opydg<->som.ypchy.ypaim
f17r	f17	train	f17r.5	5	H	A	1	ychekchy cthy chor shor cphor cphaldy dair cthey qody	ychekchy.cthy.chor.shor.cphor.cphaldy<->dair.cthey.qody
f17r	f17	train	f17r.6	6	H	A	1	tsho qof cho qokcheor cheteg	tsho.qof,cho.qokcheor.cheteg<$>
f17r	f17	train	f17r.7	7	H	A	1	ksheo qokchy choldshy zepchy d opchordy	<%>ksheo.qokchy.choldshy.zepchy<->d{c'a}<->opchordy
f17r	f17	train	f17r.8	8	H	A	1	dchchy dychear schar ykchy	dchchy.dychear.schar.ykchy
f17r	f17	train	f17r.9	9	H	A	1	soy chckho o das chypcham	soy.chckho.o.da[s:r].chypcham
f17r	f17	train	f17r.10	10	H	A	1	dar chear dcheor sain y mol	dar.chear.dcheor.[s:?]ain.y.mol
f17r	f17	train	f17r.11	11	H	A	1	otchol cthar okaiin chol daiiin	otchol.cthar.okaiin.chol.daiiin
f17r	f17	train	f17r.12	12	H	A	1	ychod y chotom	ychod,y.chotom<$>
f17r	f17	train	f17r.13	13	H	A	1	oteeeon oiil	oteeeon.oiil
f17v	f17	train	f17v.1	1	H	A	1	pchodol chor pchy opydaiin odal dy	<%>pchodol.chor.pchy.opydaiin.odal,dy
f17v	f17	train	f17v.2	2	H	A	1	ycheey keeor cthodal okol odaiin okal	ycheey.keeor.cthodal.okol.odaiin.okal
f17v	f17	train	f17v.3	3	H	A	1	oldaig odaiin okal oldaiin chockhol olol	oldaig.odaiin.okal.oldaiin.chockhol.olol
f17v	f17	train	f17v.4	4	H	A	1	kchor fchol cphol olcheol okeeey	kchor.fchol.cphol.olcheol.ok[eee:eeee]y
f17v	f17	train	f17v.5	5	H	A	1	ychol chol dolcheey tchol dar ckhy	ychol.chol.dolcheey.tchol.dar.ckhy
f17v	f17	train	f17v.6	6	H	A	1	oekor or okaiin or otaiin d	oekor.or.okaiin.or.otaiin,d
f17v	f17	train	f17v.7	7	H	A	1	sor chkeey poiis cheor os s aiin	sor.chkeey.poiis.cheor.os.s.aiin
