page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f18r	f18	f18r.9	0	H	Col	sch	her	dar	min	mit	dar
f18r	f18	f18r.9	1	H	C T al	gesellen ge uuolde	cunegin gesman	vrouuuen r schoene	geschehen s uuider	geschach sein	geschach n muoste
f18r	f18	f18r.9	2	H	ok S al	gerder uuolde	gesellen ungemach man	geschiht schoene	gesuua uuider	uuaren ichein	ritter muoste
f18r	f18	f18r.9	3	H	Cy k al d	genuue uuolde sprach	ich vrouuue man schoene	daz under schoene sprach	als geriten uuider uuolde	uue geuuan ein ritter	des uuol muoste vrouuue
f18r	f18	f18r.10	0	H	dar	den	ze	get	ent	als	e
f18r	f18	f18r.10	1	H	S or	der geuuan	ungemach uuolde	geschiht vrouuue	uua guoten	ich uuaere	ritter sinen
f18r	f18	f18r.10	2	H	qok Col	versch	her	dar	bermin	vermit	verdar
f18r	f18	f18r.10	3	H	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f18r	f18	f18r.10	4	H	y daN	geschach er	vrouuuen han	begunde gen	vrouuuen des	geschiht des	sprach die
f18r	f18	f18r.11	0	H	s ot C aN	geriten si gesellen gesehen	ritter er cunegin und	geschehen vrouuuen und	mohte ers geschehen ich	vrouuuen ger geschach iht	enmohte geschach der
f18r	f18	f18r.11	1	H	C ok Cy	gesellen gergen	cunegin gesellen ich	vrouuuen daz	geschehen gesals	geschach uuaren uue	geschach des
f18r	f18	f18r.11	2	H	C K ol	gesellen e ritter	cunegin i sprach	vrouuuen l enmohte	geschehen i sprach	geschach z enmohte	geschach en uuolde
f18r	f18	f18r.11	3	H	Cor	die	ben	mit	sin	und	vil
f18r	f18	f18r.11	4	H	g	r	t	n	z	t	t
f18r	f18	f18r.12	0	H	y C air	geschach gesellen t	vrouuuen cunegin ane	begunde vrouuuen vil	vrouuuen geschehen von	geschiht geschach e	sprach geschach han
f18r	f18	f18r.12	1	H	T ol	ge ritter	ges sprach	r enmohte	s sprach	s enmohte	n uuolde
f18r	f18	f18r.12	2	H	daN	er	han	gen	des	des	die
f18r	f18	f18r.12	3	H	qok Cy	vergen	ich	daz	berals	veruue	verdes
f18r	f18	f18r.12	4	H	Ty	e	t	t	n	so	t
f18r	f18	f18r.13	0	H	or	geuuan	uuolde	vrouuue	guoten	uuaere	sinen
f18r	f18	f18r.13	1	H	S aN	der gesehen	ungemach und	geschiht und	uuaich	ichiht	ritter der
f18r	f18	f18r.13	2	H	T ar	ge uuaere	ges geschiht	rder	s ritter	s durch	n uuaere
f18r	f18	f18r.13	3	H	T al	ge uuolde	gesman	r schoene	s uuider	sein	n muoste
f18r	f18	f18r.13	4	H	okal	r	r	r	r	s	n
f18r	f18	f18r.13	5	H	dar	den	ze	get	ent	als	e
f18r	f18	f18r.14	0	H	y Ce k Cy	geschach geschiht uuegen	vrouuuen ber vrouuue ich	begunde gesehen under daz	vrouuuen geriten als	geschiht geuuan uue	sprach sch uuol des
f18r	f18	f18r.14	1	H	k C aN	uue gesellen gesehen	vrouuue cunegin und	under vrouuuen und	geriten geschehen ich	geuuan geschach iht	uuol geschach der
f18v	f18	f18v.1	0	H	t ol d	ere ritter sprach	sprach schoene	enmohte sprach	durch sprach uuolde	sch enmohte ritter	uuolde vrouuue
f18v	f18	f18v.1	1	H	S or	der geuuan	ungemach uuolde	geschiht vrouuue	uua guoten	ich uuaere	ritter sinen
f18v	f18	f18v.1	2	H	yt Sy	anet	get	gerim	ter	st	ten
f18v	f18	f18v.1	3	H	ot C dal	si gesellen von	er cunegin gen	vrouuuen ers	ers geschehen sch	ger geschach ers	geschach ger
f18v	f18	f18v.1	4	H	d C al	sprach gesellen uuolde	schoene cunegin man	sprach vrouuuen schoene	uuolde geschehen uuider	ritter geschach ein	vrouuue geschach muoste
f18v	f18	f18v.1	5	H	d Cy	sprach gen	schoene ich	sprach daz	uuolde als	ritter uue	vrouuue des
f18v	f18	f18v.1	6	H	yt d g	ane sprach r	schoene t	ger sprach n	uuolde z	s ritter t	vrouuue t
f18v	f18	f18v.2	0	H	qo E e s	man geriten	sinuue ritter	ieinher geschehen	vrocht mohte	man vrouuuen	smanein enmohte
f18v	f18	f18v.2	1	H	or	geuuan	uuolde	vrouuue	guoten	uuaere	sinen
f18v	f18	f18v.2	2	H	o aN	vrouuuen gesehen	geschach und	geschach und	geschach ich	geschehen iht	geschehen der
f18v	f18	f18v.2	3	H	Sy	t	get	im	ter	t	ten
f18v	f18	f18v.2	4	H	ok Sy	gert	gesellen get	im	gester	uuaren t	ten
f18v	f18	f18v.2	5	H	qok Cy	vergen	ich	daz	berals	veruue	verdes
f18v	f18	f18v.2	6	H	qok Cy	vergen	ich	daz	berals	veruue	verdes
f18v	f18	f18v.2	7	H	s	geriten	ritter	geschehen	mohte	vrouuuen	enmohte
f18v	f18	f18v.2	8	H	g	r	t	n	z	t	t
f18v	f18	f18v.3	0	H	or Sy	geuuan t	uuolde get	vrouuue im	guoten ter	uuaere t	sinen ten
f18v	f18	f18v.3	1	H	qok y	ver geschach	vrouuuen	begunde	ber vrouuuen	ver geschiht	ver sprach
f18v	f18	f18v.3	2	H	qok y	ver geschach	vrouuuen	begunde	ber vrouuuen	ver geschiht	ver sprach
f18v	f18	f18v.3	3	H	C k Cy	gesellen uuegen	cunegin vrouuue ich	vrouuuen under daz	geschehen geriten als	geschach geuuan uue	geschach uuol des
f18v	f18	f18v.3	4	H	qok Sy	vert	get	im	berter	vert	verten
f18v	f18	f18v.3	5	H	qok am	vernie	nie	iht	bereit	verin	verich
f18v	f18	f18v.4	0	H	qot Cy	hergen	gelich	daz	als	getuue	des
f18v	f18	f18v.4	1	H	qok a y	ver geschach	e vrouuuen	i begunde	bere vrouuuen	veri geschiht	vers sprach
f18v	f18	f18v.4	2	H	qok Cy	vergen	ich	daz	berals	veruue	verdes
f18v	f18	f18v.4	3	H	yk Co	gelmin	ein	uua	suue	ssi	uua
f18v	f18	f18v.4	4	H	y d l	geschach sprach sin	vrouuuen schoene ger	begunde sprach sin	vrouuuen uuolde der	geschiht ritter	sprach vrouuue ber
f18v	f18	f18v.4	5	H	dar	den	ze	get	ent	als	e
f18v	f18	f18v.5	0	H	y Co E s	geschach min geriten	vrouuuen einuue ritter	begunde uuaein geschehen	vrouuuen uuech mohte	geschiht si vrouuuen	sprach uuaman enmohte
f18v	f18	f18v.5	1	H	yk Cy	gelgen	ich	daz	sals	suue	des
f18v	f18	f18v.5	2	H	qol	o	uu	ben	mit	m	e
f18v	f18	f18v.5	3	H	k Cy	uuegen	vrouuue ich	under daz	geriten als	geuuan uue	uuol des
f18v	f18	f18v.5	4	H	qot Col	hersch	gelher	dar	min	getmit	dar
f18v	f18	f18v.5	5	H	d ai i r o m	sprach uue vrouuuen a	schoene menien geschach e	sprach ensi geschach z	uuolde ir geschach n	ritter alz geschehen n	vrouuue iar geschehen n
f18v	f18	f18v.6	0	H	qot or Cor	her geuuan die	gel uuolde ben	vrouuue mit	guoten sin	get uuaere und	sinen vil
f18v	f18	f18v.6	1	H	ot Cy	sigen	erich	daz	ersals	geruue	des
f18v	f18	f18v.6	2	H	qok E e s	ver geriten	uue ritter	einher geschehen	bercht mohte	ver vrouuuen	vermanein enmohte
f18v	f18	f18v.6	3	H	Cy	gen	ich	daz	als	uue	des
f18v	f18	f18v.6	4	H	s	geriten	ritter	geschehen	mohte	vrouuuen	enmohte
f18v	f18	f18v.6	5	H	ar	uuaere	geschiht	der	ritter	durch	uuaere
f18v	f18	f18v.6	6	H	yk ar	gel uuaere	geschiht	der	s ritter	s durch	uuaere
f18v	f18	f18v.7	0	H	y Col	geschach sch	vrouuuen her	begunde dar	vrouuuen min	geschiht mit	sprach dar
f18v	f18	f18v.7	1	H	d or	sprach geuuan	schoene uuolde	sprach vrouuue	uuolde guoten	ritter uuaere	vrouuue sinen
f18v	f18	f18v.7	2	H	C od	gesellen ide	cunegin	vrouuuen ich	geschehen er	geschach ant	geschach e
f18v	f18	f18v.7	3	H	qok ol	ver ritter	sprach	enmohte	ber sprach	ver enmohte	ver uuolde
f18v	f18	f18v.7	4	H	daN	er	han	gen	des	des	die
f18v	f18	f18v.7	5	H	qok ol	ver ritter	sprach	enmohte	ber sprach	ver enmohte	ver uuolde
f18v	f18	f18v.7	6	H	dar	den	ze	get	ent	als	e
f18v	f18	f18v.7	7	H	dy	ich	nen	uue	ste	en	ere
f18v	f18	f18v.8	0	H	t ol ol	ere ritter ritter	sprach sprach	enmohte enmohte	durch sprach sprach	sch enmohte enmohte	uuolde uuolde
f18v	f18	f18v.8	1	H	S	der	ungemach	geschiht	uua	ich	ritter
f18v	f18	f18v.8	2	H	P o y	i vrouuuen geschach	i geschach vrouuuen	l geschach begunde	s geschach vrouuuen	z geschehen geschiht	r geschehen sprach
f18v	f18	f18v.8	3	H	dar or	den geuuan	ze uuolde	get vrouuue	ent guoten	als uuaere	e sinen
f18v	f18	f18v.8	4	H	d dy	sprach ich	schoene nen	sprach uue	uuolde ste	ritter en	vrouuue ere
f18v	f18	f18v.8	5	H	yt or	ane geuuan	uuolde	ger vrouuue	guoten	s uuaere	sinen
f18v	f18	f18v.8	6	H	yk am	gelnie	nie	iht	seit	sin	ich
f18v	f18	f18v.9	0	H	ok Cor	gerdie	gesellen ben	mit	gessin	uuaren und	vil
f18v	f18	f18v.9	1	H	qot Cy	hergen	gelich	daz	als	getuue	des
f18v	f18	f18v.9	2	H	qok Cy	vergen	ich	daz	berals	veruue	verdes
f18v	f18	f18v.9	3	H	yt ol	ane ritter	sprach	ger enmohte	sprach	s enmohte	uuolde
f18v	f18	f18v.9	4	H	d oky	sprach t	schoene n	sprach n	uuolde t	ritter t	vrouuue r
f18v	f18	f18v.9	5	H	dy	ich	nen	uue	ste	en	ere
f18v	f18	f18v.10	0	H	yk o	gel vrouuuen	geschach	geschach	s geschach	s geschehen	geschehen
f18v	f18	f18v.10	1	H	d Sy	sprach t	schoene get	sprach im	uuolde ter	ritter t	vrouuue ten
f18v	f18	f18v.10	2	H	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f18v	f18	f18v.10	3	H	yk ol	gel ritter	sprach	enmohte	s sprach	s enmohte	uuolde
f18v	f18	f18v.10	4	H	d o m	sprach vrouuuen a	schoene geschach e	sprach geschach z	uuolde geschach n	ritter geschehen n	vrouuue geschehen n
f23r	f23	f23r.1	0	H	p y d C d o m	geschach sprach gesellen sprach vrouuuen a	vrouuuen schoene cunegin schoene geschach e	begunde sprach vrouuuen sprach geschach z	vrouuuen uuolde geschehen uuolde geschach n	ungemach geschiht ritter geschach ritter geschehen n	sprach vrouuue geschach vrouuue geschehen n
f23r	f23	f23r.1	1	H	Cy	gen	ich	daz	als	uue	des
f23r	f23	f23r.1	2	H	f Col dy	schich	thernen	ndaruue	minste	miten	idarere
f23r	f23	f23r.1	3	H	oty	e	n	t	n	z	z
f23r	f23	f23r.1	4	H	ot Col Sy	sischt	erherget	darim	ersminter	germitt	darten
f23r	f23	f23r.1	5	H	op y aN	geschach gesehen	i vrouuuen und	i begunde und	vrouuuen ich	geschiht iht	m sprach der
f23r	f23	f23r.1	6	H	y y f Cy	geschach geschach gen	vrouuuen vrouuuen tich	begunde begunde ndaz	vrouuuen vrouuuen als	geschiht geschiht uue	sprach sprach ides
f23r	f23	f23r.1	7	H	daN	er	han	gen	des	des	die
f23r	f23	f23r.1	8	H	ol ol dy	ritter ritter ich	sprach sprach nen	enmohte enmohte uue	sprach sprach ste	enmohte enmohte en	uuolde uuolde ere
f23r	f23	f23r.1	9	H	dal	von	gen	ers	sch	ers	ger
f23r	f23	f23r.2	0	H	t o	ere vrouuuen	geschach	geschach	durch geschach	sch geschehen	geschehen
f23r	f23	f23r.2	1	H	ar	uuaere	geschiht	der	ritter	durch	uuaere
f23r	f23	f23r.2	2	H	Cor	die	ben	mit	sin	und	vil
f23r	f23	f23r.2	3	H	daN	er	han	gen	des	des	die
f23r	f23	f23r.2	4	H	C k daI	gesellen uuez	cunegin vrouuue t	vrouuuen under e	geschehen geriten z	geschach geuuan sol	geschach uuol e
f23r	f23	f23r.2	5	H	ot Cy	sigen	erich	daz	ersals	geruue	des
f23r	f23	f23r.2	6	H	l ol Cor	sin ritter die	ger sprach ben	sin enmohte mit	der sprach sin	enmohte und	ber uuolde vil
f23r	f23	f23r.2	7	H	daN	er	han	gen	des	des	die
f23r	f23	f23r.2	8	H	d am	sprach nie	schoene nie	sprach iht	uuolde eit	ritter in	vrouuue ich
f23r	f23	f23r.2	9	H	ok Col	gersch	gesellen her	dar	gesmin	uuaren mit	dar
f23r	f23	f23r.2	10	H	daI g	zr	tt	en	zz	solt	et
f23r	f23	f23r.3	0	H	d C ar	sprach gesellen uuaere	schoene cunegin geschiht	sprach vrouuuen der	uuolde geschehen ritter	ritter geschach durch	vrouuue geschach uuaere
f23r	f23	f23r.3	1	H	yk or	gel geuuan	uuolde	vrouuue	s guoten	s uuaere	sinen
f23r	f23	f23r.3	2	H	yk aN	gel gesehen	und	und	sich	siht	der
f23r	f23	f23r.3	3	H	daN	er	han	gen	des	des	die
f23r	f23	f23r.3	4	H	T	ge	ges	r	s	s	n
f23r	f23	f23r.3	5	H	g	r	t	n	z	t	t
f23r	f23	f23r.4	0	H	qok ol dy	ver ritter ich	sprach nen	enmohte uue	ber sprach ste	ver enmohte en	ver uuolde ere
f23r	f23	f23r.4	1	H	ok ai i r	geruue	gesellen menien	ensi	gesir	uuaren alz	iar
f23r	f23	f23r.4	2	H	yk ai i l g	geluusinr	mengert	ensinn	sirderz	salt	iabert
f23r	f23	f23r.4	3	H	qokEy	z	z	ff	z	zz	n
f23r	f23	f23r.4	4	H	o f Col	vrouuuen sch	geschach ther	geschach ndar	geschach min	geschehen mit	geschehen idar
f23r	f23	f23r.4	5	H	daI	z	t	e	z	sol	e
f23r	f23	f23r.4	6	H	y f Cor	geschach die	vrouuuen tben	begunde nmit	vrouuuen sin	geschiht und	sprach ivil
f23r	f23	f23r.4	7	H	ol f Cor	ritter die	sprach tben	enmohte nmit	sprach sin	enmohte und	uuolde ivil
f23r	f23	f23r.4	8	H	ot C al d	si gesellen uuolde sprach	er cunegin man schoene	vrouuuen schoene sprach	ers geschehen uuider uuolde	ger geschach ein ritter	geschach muoste vrouuue
f23r	f23	f23r.5	0	H	y Cor	geschach die	vrouuuen ben	begunde mit	vrouuuen sin	geschiht und	sprach vil
f23r	f23	f23r.5	1	H	qok Col	versch	her	dar	bermin	vermit	verdar
f23r	f23	f23r.5	2	H	yt y m	ane geschach a	vrouuuen e	ger begunde z	vrouuuen n	s geschiht n	sprach n
f23r	f23	f23r.5	3	H	Col	sch	her	dar	min	mit	dar
f23r	f23	f23r.5	4	H	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f23r	f23	f23r.5	5	H	Col	sch	her	dar	min	mit	dar
f23r	f23	f23r.5	6	H	ar	uuaere	geschiht	der	ritter	durch	uuaere
f23r	f23	f23r.5	7	H	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f23r	f23	f23r.5	8	H	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f23r	f23	f23r.5	9	H	d ol	sprach ritter	schoene sprach	sprach enmohte	uuolde sprach	ritter enmohte	vrouuue uuolde
f23r	f23	f23r.5	10	H	daI	z	t	e	z	sol	e
f23r	f23	f23r.6	0	H	t Sol	eremir	iu	ane	durch ze	schz	her
f23r	f23	f23r.6	1	H	yk or	gel geuuan	uuolde	vrouuue	s guoten	s uuaere	sinen
f23r	f23	f23r.6	2	H	qokaN	ff	ff	zz	z	t	zz
f23r	f23	f23r.6	3	H	yk y	gel geschach	vrouuuen	begunde	s vrouuuen	s geschiht	sprach
f23r	f23	f23r.6	4	H	dar	den	ze	get	ent	als	e
f23r	f23	f23r.6	5	H	ok ol	ger ritter	gesellen sprach	enmohte	ges sprach	uuaren enmohte	uuolde
f23r	f23	f23r.6	6	H	d Cey	sprach nen	schoene diu	sprach er	uuolde man	ritter an	vrouuue er
f23r	f23	f23r.6	7	H	d ai i dal	sprach uuvon	schoene mengen	sprach eners	uuolde irsch	ritter alers	vrouuue iager
f23r	f23	f23r.6	8	H	d am	sprach nie	schoene nie	sprach iht	uuolde eit	ritter in	vrouuue ich
f23r	f23	f23r.6	9	H	yt Co	anemin	ein	geruua	uue	ssi	uua
f23r	f23	f23r.6	10	H	l dal s	sinvon geriten	gergen ritter	siners geschehen	dersch mohte	ers vrouuuen	berger enmohte
f23r	f23	f23r.7	0	H	ok ar	ger uuaere	gesellen geschiht	der	ges ritter	uuaren durch	uuaere
f23r	f23	f23r.7	1	H	ol C ar	ritter gesellen uuaere	sprach cunegin geschiht	enmohte vrouuuen der	sprach geschehen ritter	enmohte geschach durch	uuolde geschach uuaere
f23r	f23	f23r.7	2	H	S aN	der gesehen	ungemach und	geschiht und	uuaich	ichiht	ritter der
f23r	f23	f23r.7	3	H	qok Col	versch	her	dar	bermin	vermit	verdar
f23r	f23	f23r.7	4	H	dar	den	ze	get	ent	als	e
f23r	f23	f23r.7	5	H	qok Col	versch	her	dar	bermin	vermit	verdar
f23r	f23	f23r.7	6	H	d air o	sprach t vrouuuen	schoene ane geschach	sprach vil geschach	uuolde von geschach	ritter e geschehen	vrouuue han geschehen
f23r	f23	f23r.7	7	H	r	e	ien	si	<EMPTY>	z	r
f23r	f23	f23r.7	8	H	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f23r	f23	f23r.7	9	H	daN	er	han	gen	des	des	die
f23r	f23	f23r.7	10	H	al g	uuolde r	mant	schoene n	uuider z	eint	muoste t
f23r	f23	f23r.8	0	H	qok Sy	vert	get	im	berter	vert	verten
f23r	f23	f23r.8	1	H	C ar	gesellen uuaere	cunegin geschiht	vrouuuen der	geschehen ritter	geschach durch	geschach uuaere
f23r	f23	f23r.8	2	H	d ai i r	sprach uue	schoene menien	sprach ensi	uuolde ir	ritter alz	vrouuue iar
f23r	f23	f23r.8	3	H	qokaN	ff	ff	zz	z	t	zz
f23r	f23	f23r.8	4	H	ol ol	ritter ritter	sprach sprach	enmohte enmohte	sprach sprach	enmohte enmohte	uuolde uuolde
f23r	f23	f23r.8	5	H	qo aN	man gesehen	sinund	iund	vroich	maniht	sder
f23r	f23	f23r.8	6	H	yk Cy	gelgen	ich	daz	sals	suue	des
f23r	f23	f23r.8	7	H	s	geriten	ritter	geschehen	mohte	vrouuuen	enmohte
f23r	f23	f23r.8	8	H	dal	von	gen	ers	sch	ers	ger
f23r	f23	f23r.8	9	H	ok Cy	gergen	gesellen ich	daz	gesals	uuaren uue	des
f23r	f23	f23r.9	0	H	ok ol ok Sy	ger ritter gert	gesellen sprach gesellen get	enmohte im	ges sprach gester	uuaren enmohte uuaren t	uuolde ten
f23r	f23	f23r.9	1	H	qok ol dy	ver ritter ich	sprach nen	enmohte uue	ber sprach ste	ver enmohte en	ver uuolde ere
f23r	f23	f23r.9	2	H	dal	von	gen	ers	sch	ers	ger
f23r	f23	f23r.9	3	H	d Se	sprach ges	schoene uua	sprach man	uuolde ger	ritter der	vrouuue sin
f23r	f23	f23r.9	4	H	qok E e s	ver geriten	uue ritter	einher geschehen	bercht mohte	ver vrouuuen	vermanein enmohte
f23r	f23	f23r.9	5	H	y	geschach	vrouuuen	begunde	vrouuuen	geschiht	sprach
f23r	f23	f23r.9	6	H	ol y	ritter geschach	sprach vrouuuen	enmohte begunde	sprach vrouuuen	enmohte geschiht	uuolde sprach
f23r	f23	f23r.9	7	H	daN	er	han	gen	des	des	die
f23r	f23	f23r.9	8	H	dal	von	gen	ers	sch	ers	ger
f23r	f23	f23r.10	0	H	qok	ver	<EMPTY>	<EMPTY>	ber	ver	ver
f23r	f23	f23r.10	1	H	okaN	t	z	t	n	t	z
f23r	f23	f23r.10	2	H	C k Cy s	gesellen uuegen geriten	cunegin vrouuue ich ritter	vrouuuen under daz geschehen	geschehen geriten als mohte	geschach geuuan uue vrouuuen	geschach uuol des enmohte
f23r	f23	f23r.10	3	H	yt e aI	aneste	ez	gerherste	tere	ser	einin
f23r	f23	f23r.10	4	H	od al	ide uuolde	man	ich schoene	er uuider	antein	e muoste
f23r	f23	f23r.10	5	H	C al dy	gesellen uuolde ich	cunegin mannen	vrouuuen schoene uue	geschehen uuider ste	geschach einen	geschach muoste ere
f23r	f23	f23r.10	6	H	dar	den	ze	get	ent	als	e
f23r	f23	f23r.10	7	H	yk aI	gelste	ez	ste	sere	ser	in
f23r	f23	f23r.11	0	H	yk yk a	gelgel	e	i	sse	ssi	s
f23r	f23	f23r.11	1	H	dal or y	von geuuan geschach	gen uuolde vrouuuen	ers vrouuue begunde	sch guoten vrouuuen	ers uuaere geschiht	ger sinen sprach
f23v	f23	f23v.1	0	H	p od air ol	idet ritter	ane sprach	ichvil enmohte	ervon sprach	ungemach ante enmohte	ehan uuolde
f23v	f23	f23v.1	1	H	od ai i i l y	ideuusin geschach	menenger vrouuuen	ichennsin begunde	erirrder vrouuuen	antall geschiht	eiaaber sprach
f23v	f23	f23v.1	2	H	So al dy	ist uuolde ich	solmannen	e schoene uue	e uuider ste	mireinen	hie muoste ere
f23v	f23	f23v.1	3	H	op Col	sch	iher	idar	min	mit	mdar
f23v	f23	f23v.1	4	H	ot ol	si ritter	er sprach	enmohte	ers sprach	ger enmohte	uuolde
f23v	f23	f23v.1	5	H	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f23v	f23	f23v.1	6	H	C P y	gesellen i geschach	cunegin i vrouuuen	vrouuuen l begunde	geschehen s vrouuuen	geschach z geschiht	geschach r sprach
f23v	f23	f23v.1	7	H	qot C ar	her gesellen uuaere	gel cunegin geschiht	vrouuuen der	geschehen ritter	get geschach durch	geschach uuaere
f23v	f23	f23v.1	8	H	s	geriten	ritter	geschehen	mohte	vrouuuen	enmohte
f23v	f23	f23v.2	0	H	qot t or	herere geuuan	gel uuolde	vrouuue	durch guoten	getsch uuaere	sinen
f23v	f23	f23v.2	1	H	Cy	gen	ich	daz	als	uue	des
f23v	f23	f23v.2	2	H	ok C al dy	ger gesellen uuolde ich	gesellen cunegin mannen	vrouuuen schoene uue	ges geschehen uuider ste	uuaren geschach einen	geschach muoste ere
f23v	f23	f23v.2	3	H	qok Cey	vernen	diu	er	berman	veran	verer
f23v	f23	f23v.2	4	H	d ol	sprach ritter	schoene sprach	sprach enmohte	uuolde sprach	ritter enmohte	vrouuue uuolde
f23v	f23	f23v.2	5	H	ot Col	sisch	erher	dar	ersmin	germit	dar
f23v	f23	f23v.2	6	H	C al	gesellen uuolde	cunegin man	vrouuuen schoene	geschehen uuider	geschach ein	geschach muoste
f23v	f23	f23v.2	7	H	ot C g	si gesellen r	er cunegin t	vrouuuen n	ers geschehen z	ger geschach t	geschach t
f23v	f23	f23v.3	0	H	y Co	geschach min	vrouuuen ein	begunde uua	vrouuuen uue	geschiht si	sprach uua
f23v	f23	f23v.3	1	H	okaN	t	z	t	n	t	z
f23v	f23	f23v.3	2	H	ok eol	gern	gesellen n	von	geso	uuaren t	e
f23v	f23	f23v.3	3	H	E e s	geriten	uue ritter	einher geschehen	cht mohte	vrouuuen	manein enmohte
f23v	f23	f23v.3	4	H	ol	ritter	sprach	enmohte	sprach	enmohte	uuolde
f23v	f23	f23v.3	5	H	daN	er	han	gen	des	des	die
f23v	f23	f23v.3	6	H	ok E or	ger geuuan	gesellen uue uuolde	ein vrouuue	gesch guoten	uuaren uuaere	man sinen
f23v	f23	f23v.3	7	H	daN	er	han	gen	des	des	die
f23v	f23	f23v.3	8	H	qot Col g	herschr	gelhert	darn	minz	getmitt	dart
f23v	f23	f23v.4	0	H	ok Cey	gernen	gesellen diu	er	gesman	uuaren an	er
f23v	f23	f23v.4	1	H	d air	sprach t	schoene ane	sprach vil	uuolde von	ritter e	vrouuue han
f23v	f23	f23v.4	2	H	Sol ol	mir ritter	iu sprach	ane enmohte	ze sprach	z enmohte	her uuolde
f23v	f23	f23v.4	3	H	ol dal	ritter von	sprach gen	enmohte ers	sprach sch	enmohte ers	uuolde ger
f23v	f23	f23v.4	4	H	ot Cor dar	sidieden	erbenze	mitget	erssinent	gerundals	vile
f23v	f23	f23v.5	0	H	d or Ce ar	sprach geuuan geschiht uuaere	schoene uuolde ber geschiht	sprach vrouuue gesehen der	uuolde guoten ritter	ritter uuaere durch	vrouuue sinen sch uuaere
f23v	f23	f23v.5	1	H	S or	der geuuan	ungemach uuolde	geschiht vrouuue	uua guoten	ich uuaere	ritter sinen
f23v	f23	f23v.5	2	H	d ol	sprach ritter	schoene sprach	sprach enmohte	uuolde sprach	ritter enmohte	vrouuue uuolde
f23v	f23	f23v.5	3	H	o al dar y	vrouuuen uuolde den geschach	geschach manze vrouuuen	geschach schoene get begunde	geschach uuider ent vrouuuen	geschehen einals geschiht	geschehen muoste e sprach
f23v	f23	f23v.6	0	H	t Sol	eremir	iu	ane	durch ze	schz	her
f23v	f23	f23v.6	1	H	S or	der geuuan	ungemach uuolde	geschiht vrouuue	uua guoten	ich uuaere	ritter sinen
f23v	f23	f23v.6	2	H	S k Sy	deruuet	ungemach vrouuue get	geschiht under im	uua geriten ter	ich geuuan t	ritter uuol ten
f23v	f23	f23v.6	3	H	ok ol	ger ritter	gesellen sprach	enmohte	ges sprach	uuaren enmohte	uuolde
f23v	f23	f23v.6	4	H	daN	er	han	gen	des	des	die
f23v	f23	f23v.6	5	H	ot S or	sider geuuan	er ungemach uuolde	geschiht vrouuue	ersuua guoten	gerich uuaere	ritter sinen
f23v	f23	f23v.6	6	H	ol s ar	ritter geriten uuaere	sprach ritter geschiht	enmohte geschehen der	sprach mohte ritter	enmohte vrouuuen durch	uuolde enmohte uuaere
f23v	f23	f23v.7	0	H	ot or	si geuuan	er uuolde	vrouuue	ers guoten	ger uuaere	sinen
f23v	f23	f23v.7	1	H	o N	vrouuuen und	geschach e	geschach z	geschach n	geschehen n	geschehen n
f23v	f23	f23v.7	2	H	So	ist	sol	e	e	mir	hie
f23v	f23	f23v.7	3	H	Sol	mir	iu	ane	ze	z	her
f23v	f23	f23v.7	4	H	qok ol	ver ritter	sprach	enmohte	ber sprach	ver enmohte	ver uuolde
f23v	f23	f23v.7	5	H	daN	er	han	gen	des	des	die
f23v	f23	f23v.7	6	H	s ol	geriten ritter	ritter sprach	geschehen enmohte	mohte sprach	vrouuuen enmohte	enmohte uuolde
f23v	f23	f23v.7	7	H	daN	er	han	gen	des	des	die
f23v	f23	f23v.7	8	H	y l g	geschach sinr	vrouuuen gert	begunde sinn	vrouuuen derz	geschiht t	sprach bert
f23v	f23	f23v.8	0	H	qokaN	ff	ff	zz	z	t	zz
f23v	f23	f23v.8	1	H	daI	z	t	e	z	sol	e
f23v	f23	f23v.8	2	H	qok or	ver geuuan	uuolde	vrouuue	ber guoten	ver uuaere	ver sinen
f23v	f23	f23v.8	3	H	okal g	rr	rt	rn	rz	st	nt
f23v	f23	f23v.8	4	H	d am	sprach nie	schoene nie	sprach iht	uuolde eit	ritter in	vrouuue ich
f23v	f23	f23v.8	5	H	Cor	die	ben	mit	sin	und	vil
f23v	f23	f23v.8	6	H	ol ol	ritter ritter	sprach sprach	enmohte enmohte	sprach sprach	enmohte enmohte	uuolde uuolde
f23v	f23	f23v.8	7	H	d am	sprach nie	schoene nie	sprach iht	uuolde eit	ritter in	vrouuue ich
f23v	f23	f23v.9	0	H	ot Sy	sit	erget	im	erster	gert	ten
f23v	f23	f23v.9	1	H	dal	von	gen	ers	sch	ers	ger
f23v	f23	f23v.9	2	H	dar	den	ze	get	ent	als	e
f23v	f23	f23v.9	3	H	ol dar	ritter den	sprach ze	enmohte get	sprach ent	enmohte als	uuolde e
