target_surface	channel	denominator	view	omitted_physical_folio	fixed_selected_sign	target_uncentered_delta	k12_exact_median	target_centered_delta	target_bilateral	all_12_controls_bilateral	robust_controls_after_drop	fold_success
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f104v	-1	3687/24440	2911/18126	-2157139/221499720	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f105r	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f105v	-1	2683/18471	7951/49210	-14832491/908957910	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f106r	-1	22113/149384	192119/1181040	-322895897/22053559920	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	-1	21849/148858	5987/38304	-27154375/2850928416	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	-1	21465/147244	439/2736	-1477969/100714896	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	-1	7/47	449/2800	-1503/131600	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	-1	21/142	95597/590520	-586927/41926920	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f108v	-1	41/279	1529/9576	-3775/296856	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f111r	-1	42/283	109/684	-2119/193572	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f111v	-1	7/47	5987/38304	-13261/1800288	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f112r	-1	83/562	109/684	-2243/192204	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f112v	-1	83/568	109/684	-1285/97128	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f113r	-1	42/283	2603/15984	-65321/4523472	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f113v	-1	42/283	7951/49210	-183313/13926430	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f114r	-1	22205/146682	7951/49210	-18390133/1804555305	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	-1	21847/147806	7951/49210	-25028659/1818383315	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f115r	-1	21/142	6103/37620	-38303/2671020	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f115v	-1	21/142	1529/9576	-8011/679896	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f116r	-1	10630/72779	109/684	-661991/49780836	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f15v	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f17v	-1	21465/147244	29257/191520	-49235227/7050042720	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f18r	-1	83/568	109/684	-1285/97128	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f20r	-1	21/142	4937/31008	-24943/2201568	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f22r	-1	21/142	221621/1382364	-1220269/98147844	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f23r	-1	7/47	7951/49210	-29227/2312870	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f23v	-1	83/566	7951/49210	-103959/6963215	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f24r	-1	42/283	15199/98420	-167677/27852860	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f26r	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f30r	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f30v	-1	83/568	109/684	-1285/97128	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f32r	-1	42/283	109/684	-2119/193572	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f32v	-1	7297/50160	109/684	-2089/150480	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f33r	-1	83/568	109/684	-1285/97128	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f34r	-1	83/568	10151/63840	-58381/4532640	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f34v	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f35v	-1	14/95	109/684	-41/3420	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f39r	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f39v	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f3r	-1	21629/149424	3079/19152	-238739/14905044	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f40r	-1	42/283	15237/98420	-178431/27852860	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f40v	-1	83/568	109/684	-1285/97128	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f41v	-1	14/95	109/684	-41/3420	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f42v	-1	83/568	7951/49210	-215869/13975640	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f43v	-1	14/95	109/684	-41/3420	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f44r	-1	83/568	109/684	-1285/97128	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f48v	-1	5615/37488	109/684	-20461/2136816	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f4r	-1	14/95	109/684	-41/3420	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f4v	-1	14/95	109/684	-41/3420	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f52v	-1	21/142	3079/19152	-17513/1359792	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f55v	-1	3635/24722	109/684	-104179/8454924	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f58r	-1	21/142	4985/30096	-37927/2136816	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f66r	-1	83/564	105011/676476	-128279/15897186	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f6r	-1	14/95	109/684	-41/3420	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f75r	-1	21/139	1483/9405	-8632/1307295	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	-1	21/139	109/684	-787/95076	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f76r	-1	21503/147244	109/684	-167693/12589362	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f76v	-1	83/566	109/684	-2461/193572	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f77r	-1	7/47	109/684	-335/32148	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f77v	-1	41/277	53567/345591	-668828/95728707	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	-1	10841/73080	109/684	-1699/154280	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f78v	-1	9798/67519	6569/41440	-37503191/2797987360	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f79r	-1	83/542	10461/66674	-33980/9034327	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f79v	-1	18939/137126	109/684	-996229/46897092	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80r	-1	77/544	1529/9576	-11803/651168	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	-1	19871/139740	5987/38304	-6290383/446050080	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f81r	-1	4/27	109/684	-23/2052	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f81v	-1	8/55	109/684	-523/37620	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82r	-1	42/283	109/684	-2119/193572	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	-1	42/283	1483/9405	-24679/2661615	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f83r	-1	83/562	3079/19152	-70391/5381712	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f83v	-1	14/95	1204283/7412580	-2126153/140839020	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f85r	-1	83/552	151/950	-2251/262200	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	-1	10561/69596	2503/15840	-1728137/275600160	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f87v	-1	5407/37488	109/684	-32317/2136816	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f88r	-1	83/568	213/1330	-5297/377720	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f88v	-1	21/142	95597/590520	-586927/41926920	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f89r	-1	21/142	6103/37620	-38303/2671020	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f89v	-1	21/142	2137/13832	-6491/982072	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f90r	-1	83/568	3079/19152	-19907/1359792	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f93r	-1	2726/18673	109/684	-170773/12772332	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f94v	-1	14/95	109/684	-41/3420	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f95r	-1	21299/146120	1949/12654	-7635167/924501240	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f95v	-1	21/142	109/684	-557/48564	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f96r	-1	14/95	11989/73260	-22663/1391940	1	1	12	0
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	-1	21/142	2209/13300	-17189/944300	1	1	12	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f103r	0	1/2	NA	NA	1	0	5	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f106r	0	1/2	NA	NA	1	0	5	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f113r	0	1/2	NA	NA	1	0	5	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f58v	0	1/2	NA	NA	1	0	5	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f96r	0	1/2	NA	NA	1	0	5	0
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f100r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f100v	1	1/16	1/80	1/20	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f102r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f102v	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f103r	1	1/16	23/1680	41/840	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f104v	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f106r	1	1/25	431/18480	1541/92400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	1	3/50	23/1680	389/8400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f113r	1	1/25	1/80	11/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f115r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f21r	1	3/52	1/80	47/1040	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f24r	1	3/52	1/80	47/1040	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f48r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f49v	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f51r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	1	1/24	1/80	7/240	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f82r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f88r	1	3/50	1/76	89/1900	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f89r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f90r	1	3/52	1/80	47/1040	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f96r	1	3/50	1/80	19/400	1	1	12	1
qokeol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	1	1/14	1/80	33/560	1	1	12	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f100v	-1	3/16	39/154	-81/1232	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f102v	-1	1/21	107/440	-1807/9240	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f103r	-1	1/84	39/154	-223/924	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f115r	-1	1/7	39/154	-17/154	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f48r	-1	1/7	39/154	-17/154	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f51r	-1	3/16	39/154	-81/1232	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f89r	-1	1/14	39/154	-2/11	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f99v	-1	1/8	39/154	-79/616	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f100r	-1	19/525	241/2800	-419/8400	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f100v	-1	1/16	284/3325	-1219/53200	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f102r	-1	7/200	241/2800	-143/2800	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f102v	-1	1/100	193/2660	-208/3325	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f103r	-1	-5/912	1171/13300	-14927/159600	1	1	12	1
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f104v	-1	7/200	83/960	-247/4800	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f106r	-1	19/525	241/2800	-419/8400	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	-1	7/200	241/2800	-143/2800	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f113r	-1	7/200	241/2800	-143/2800	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f115r	-1	7/200	241/2800	-143/2800	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f21r	-1	17/520	241/2800	-1943/36400	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f24r	-1	17/520	241/2800	-1943/36400	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f48r	-1	7/200	237/2720	-709/13600	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f49v	-1	19/525	241/2800	-419/8400	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f51r	-1	3/50	241/2800	-73/2800	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	-1	3/80	241/2800	-17/350	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82r	-1	19/525	4719/53200	-8381/159600	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f88r	-1	19/525	1171/13300	-2069/39900	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f89r	-1	17/1050	83/960	-787/11200	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f90r	-1	17/520	1689/18200	-547/9100	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f96r	-1	7/200	41/560	-107/2800	1	1	12	0
qokeol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	-1	5/119	241/2800	-2097/47600	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f104v	-1	0/1	87/560	-87/560	1	1	11	0
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f114v	-1	1/6	87/560	19/1680	1	1	11	0
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f28r	-1	0/1	87/560	-87/560	1	1	10	0
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f45r	-1	1/4	87/560	53/560	1	1	11	0
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f79r	-1	1/6	87/560	19/1680	1	1	11	0
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f80v	-1	0/1	83/336	-83/336	1	1	10	0
qokol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f90r	-1	0/1	87/560	-87/560	1	1	11	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f102r	-1	49/6710	319/41280	-11777/27698880	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	-1	49/6710	83/10560	-359/644160	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f104v	-1	12/1537	9811/1256640	173/1931455680	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	-1	1/132	83/10560	-1/3520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	-1	12/1537	13147/1633632	-603355/2510892384	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	-1	1/132	38749/4922016	-487/1640672	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f10v	-1	49/6710	83/10560	-359/644160	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	-1	49/6372	83/10560	-953/5607360	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f115r	-1	49/6710	78685/9927456	-1887773/3027874080	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f13v	-1	1/132	9811/1256640	-97/418880	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f16r	-1	49/6710	83/10560	-359/644160	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f17r	-1	1/132	83/10560	-1/3520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f18v	-1	49/6372	83/10560	-953/5607360	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f22r	-1	51/6490	5141/646720	-38237/419721280	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f22v	-1	1/132	83/10560	-1/3520	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f23v	-1	1/132	12161/864892	-92545/14270718	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f28r	-1	49/6710	5141/646720	-280683/433949120	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f3r	-1	13/1680	83/10560	-3/24640	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f40r	-1	13/1680	9811/1256640	-29/418880	1	1	12	0
qokol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f40v	-1	47/6588	83/10560	-4207/5797440	1	1	12	0
