surface	source_reading_id	working_model_level	v99r7_spoken_default_de	axis_tags	macro_tags	unconditional_global_export_allowed	gdt734_composition_semantic_credit	gdt734_component_export_allowed	gdt806_semantic_credit	gdt806_renderer_license
ycheeodaiin	ycheeodaiin#1	W2_PROVISIONAL_WORKING	drei Portionen des zweiten Trockenansatzes abmessen	DRY|AMOUNT|PREPARATION|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
ycheey	ycheey#GLOBAL	W3_SOLID_WORKING_THEORY	trockne hiervon bis zur Endstufe	DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
ycheo	ycheo#GLOBAL	W3_SOLID_WORKING_THEORY	nimm hierzu den Trockenansatz	DRY|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
ycheol	ycheol#GLOBAL	W3_SOLID_WORKING_THEORY	trockener Drogenstoff dieser Droge	DRY|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
yches	yches#GLOBAL	W2_PROVISIONAL_WORKING	trockne hiervon eine Charge bis zur Mittelstufe	DRY|AMOUNT|VALUE	QUALITY|SCALAR	1	0	0	0	0
ychey	ychey#GLOBAL	W3_SOLID_WORKING_THEORY	trockne hiervon bis zur Mittelstufe und schließe ab	DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
ycho	ycho#GLOBAL	W2_PROVISIONAL_WORKING	Eintrag: Trockenansatz	DRY|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
ychocthy	ychocthy#GLOBAL	W2_PROVISIONAL_WORKING	trockne hiervon einen Ansatz mit Krautdroge leicht	DRY|MATERIAL|PREPARATION	CARRIER|QUALITY	1	0	0	0	0
ychol	ychol#GLOBAL	W3_SOLID_WORKING_THEORY	trockne hiervon den Drogenstoff	DRY|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
ychos	ychos#GLOBAL	W2_PROVISIONAL_WORKING	trockne hiervon eine Ansatzcharge	DRY|VALUE|PREPARATION	CARRIER|QUALITY|SCALAR	1	0	0	0	0
ychy	ychy#GLOBAL	W3_SOLID_WORKING_THEORY	trockne hiervon leicht	DRY	QUALITY	1	0	0	0	0
ydy	ydy#GLOBAL	W2_PROVISIONAL_WORKING	Wertfeldgrenze	VALUE	SCALAR	1	0	0	0	0
ykaiin	ykaiin#1	W3_SOLID_WORKING_THEORY	erhitze hiervon auf Stufe III	HOT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ykain	ykain#1	W2_PROVISIONAL_WORKING	erhitze hiervon auf Stufe II	HOT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ykair	ykair#GLOBAL	W3_SOLID_WORKING_THEORY	nimm hiervon die zweite erhitzte Drogenfraktion	HOT|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
ykal	ykal#GLOBAL	W3_SOLID_WORKING_THEORY	Eintrag: heißer Rohstoff, Klasse I	HOT|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
ykar	ykar#GLOBAL	W3_SOLID_WORKING_THEORY	nimm hiervon die erste erhitzte Drogenfraktion	HOT|PART|MATERIAL	CARRIER|QUALITY	1	0	0	0	0
ykchey	ykchey#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze und trockne hiervon bis zur Mittelstufe	HOT|DRY|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ykchol	ykchol#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze und trockne hiervon den Drogenstoff	HOT|DRY|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
ykchor	ykchor#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze hiervon den Pflanzenteil	HOT|PART|PROCESS	CARRIER|PROCESS|QUALITY	1	0	0	0	0
ykchy	ykchy#GLOBAL	W3_SOLID_WORKING_THEORY	Eintrag: heiß-trocken am Gradanfang	HOT|DRY|VALUE	QUALITY|SCALAR	1	0	0	0	0
ykecthey	ykecthey#1	W2_PROVISIONAL_WORKING	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	HOT|VALUE|MATERIAL|PROCESS	CARRIER|PROCESS|QUALITY|SCALAR	1	0	0	0	0
ykeedy	ykeedy#GLOBAL	W2_PROVISIONAL_WORKING	Eintrag: heiß am Gradende, abgeschlossen	HOT|VALUE|CLOSE	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ykeey	ykeey#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze hiervon bis zur Endstufe und schließe ab	HOT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ykeor	ykeor#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze hiervon eine Portion bis zur Mittelstufe	HOT|AMOUNT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
ykey	ykey#GLOBAL	W3_SOLID_WORKING_THEORY	erhitze hiervon bis zur Mittelstufe und schließe ab	HOT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
yodaiin	yodaiin#GLOBAL	W2_PROVISIONAL_WORKING	hiervon drei Portionen Ansatz abmessen	AMOUNT|PREPARATION|PROCESS	CARRIER|PROCESS|SCALAR	1	0	0	0	0
yshedy	yshedy#GLOBAL	W3_SOLID_WORKING_THEORY	weiche hiervon bis zur mittleren Stufe ein und schließe ab	VALUE	SCALAR	1	0	0	0	0
ysheey	ysheey#GLOBAL	W2_PROVISIONAL_WORKING	Eintragsform: feucht am Gradende	MOIST|VALUE	QUALITY|SCALAR	1	0	0	0	0
yshey	yshey#GLOBAL	W2_PROVISIONAL_WORKING	weiche hiervon bis zur mittleren Stufe ein	VALUE	SCALAR	1	0	0	0	0
yshol	yshol#GLOBAL	W2_PROVISIONAL_WORKING	weiche hiervon den Drogenstoff ein	MATERIAL	CARRIER	1	0	0	0	0
ytaiin	ytaiin#GLOBAL	W3_SOLID_WORKING_THEORY	Eintrag: kalt, Stufe III	COLD|VALUE	QUALITY|SCALAR	1	0	0	0	0
ytair	ytair#GLOBAL	W2_PROVISIONAL_WORKING	kühle hiervon die zweite Fraktion	PART	CARRIER	1	0	0	0	0
ytal	ytal#GLOBAL	W3_SOLID_WORKING_THEORY	Eintrag: kalter Rohstoff I am Gradanfang	COLD|VALUE|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
ytam	ytam#GLOBAL	W3_SOLID_WORKING_THEORY	nimm hiervon ein Maß und kühle es	AMOUNT	SCALAR	1	0	0	0	0
ytar	ytar#GLOBAL	W3_SOLID_WORKING_THEORY	nimm hiervon die erste gekühlte Drogenfraktion	PART|MATERIAL	CARRIER	1	0	0	0	0
ytchor	ytchor#GLOBAL	W3_SOLID_WORKING_THEORY	kalt-trockene Portion dieser Droge	COLD|DRY|AMOUNT|MATERIAL	CARRIER|QUALITY|SCALAR	1	0	0	0	0
ytchy	ytchy#GLOBAL	W3_SOLID_WORKING_THEORY	Eintrag: kalt-trockene Grundform	COLD|DRY	QUALITY	1	0	0	0	0
ytedy	ytedy#1	W2_PROVISIONAL_WORKING	bis zur Mittelstufe abkühlen und abschließen	COLD|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
yteedy	yteedy#1	W2_PROVISIONAL_WORKING	hiervon bis zur Endstufe abkühlen	COLD|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
yteeeor	yteeeor#1	W2_PROVISIONAL_WORKING	hiervon eine Portion bis zur letzten Stufe abkühlen	COLD|AMOUNT|VALUE|PROCESS	PROCESS|QUALITY|SCALAR	1	0	0	0	0
yteey	yteey#GLOBAL	W3_SOLID_WORKING_THEORY	kühle hiervon bis zur Endstufe ab	VALUE	SCALAR	1	0	0	0	0
yteody	yteody#1	W2_PROVISIONAL_WORKING	fertige kalte Zubereitung	COLD|PREPARATION|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
ytey	ytey#GLOBAL	W3_SOLID_WORKING_THEORY	kühle hiervon bis zur Mittelstufe ab und schließe ab	VALUE	SCALAR	1	0	0	0	0
ytoiin	ytoiin#GLOBAL	W2_PROVISIONAL_WORKING	kühle hiervon einen Ansatz in Zubereitungsform III	PREPARATION	CARRIER	1	0	0	0	0
ytol	ytol#1	W2_PROVISIONAL_WORKING	kühle hiervon den Drogenstoff ab	MATERIAL	CARRIER	1	0	0	0	0
ytoldy	ytoldy#GLOBAL	W3_SOLID_WORKING_THEORY	stelle hiervon kalten Drogenstoff fertig	COLD|MATERIAL|CLOSE	CARRIER|PROCESS|QUALITY	1	0	0	0	0
