source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	model	reading	role
ZL3b|f77r.26|G002	ZL3b	f77r	f77r.26	P	f77r:P2	2	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.26|G003	ZL3b	f77r	f77r.26	P	f77r:P2	3	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.26|G004	ZL3b	f77r	f77r.26	P	f77r:P2	4	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chcthy⟧	UNREAD
ZL3b|f77r.26|G005	ZL3b	f77r	f77r.26	P	f77r:P2	5	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦lchedy⟧	UNREAD
ZL3b|f77r.26|G006	ZL3b	f77r	f77r.26	P	f77r:P2	6	qokaly	DEFINITE_SPACE	LINE_END	M	⟦qokaly⟧	UNREAD
ZL3b|f77r.27|G001	ZL3b	f77r	f77r.27	P	f77r:P2	1	solchedy	LINE_START	DEFINITE_SPACE	M	hier?	LOCATION
ZL3b|f77r.27|G002	ZL3b	f77r	f77r.27	P	f77r:P2	2	qokain	DEFINITE_SPACE	DEFINITE_SPACE	M	ist?	COPULA
ZL3b|f77r.27|G003	ZL3b	f77r	f77r.27	P	f77r:P2	3	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	Rohr?	VESSEL
ZL3b|f77r.27|G004	ZL3b	f77r	f77r.27	P	f77r:P2	4	shedy	DEFINITE_SPACE	DEFINITE_SPACE	M	Flüssigkeit?	MATERIAL
ZL3b|f77r.27|G005	ZL3b	f77r	f77r.27	P	f77r:P2	5	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.27|G006	ZL3b	f77r	f77r.27	P	f77r:P2	6	qotedy	DEFINITE_SPACE	LINE_END	M	aus der Mündung?	SOURCE
ZL3b|f77r.28|G001	ZL3b	f77r	f77r.28	P	f77r:P2	1	olchey	LINE_START	DEFINITE_SPACE	M	⟦olchey⟧	UNREAD
ZL3b|f77r.28|G002	ZL3b	f77r	f77r.28	P	f77r:P2	2	qotey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotey⟧	UNREAD
ZL3b|f77r.28|G003	ZL3b	f77r	f77r.28	P	f77r:P2	3	qokain	DEFINITE_SPACE	DEFINITE_SPACE	M	ist?	COPULA
ZL3b|f77r.28|G004	ZL3b	f77r	f77r.28	P	f77r:P2	4	olcheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦olcheedy⟧	UNREAD
ZL3b|f77r.28|G005	ZL3b	f77r	f77r.28	P	f77r:P2	5	sar	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sar⟧	UNREAD
ZL3b|f77r.28|G006	ZL3b	f77r	f77r.28	P	f77r:P2	6	lom	DEFINITE_SPACE	LINE_END	M	⟦lom⟧	UNREAD
ZL3b|f77r.29|G001	ZL3b	f77r	f77r.29	P	f77r:P2	1	saiin	LINE_START	DEFINITE_SPACE	M	⟦saiin⟧	UNREAD
ZL3b|f77r.29|G002	ZL3b	f77r	f77r.29	P	f77r:P2	2	cheeol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheeol⟧	UNREAD
ZL3b|f77r.29|G003	ZL3b	f77r	f77r.29	P	f77r:P2	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.29|G004	ZL3b	f77r	f77r.29	P	f77r:P2	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.29|G005	ZL3b	f77r	f77r.29	P	f77r:P2	5	qotal	DEFINITE_SPACE	LINE_END	M	⟦qotal⟧	UNREAD
ZL3b|f77r.30|G001	ZL3b	f77r	f77r.30	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.30|G002	ZL3b	f77r	f77r.30	P	f77r:P2	2	chckhey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chckhey⟧	UNREAD
ZL3b|f77r.30|G003	ZL3b	f77r	f77r.30	P	f77r:P2	3	sa	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦sa⟧	UNREAD
ZL3b|f77r.30|G004	ZL3b	f77r	f77r.30	P	f77r:P2	4	iin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦iin⟧	UNREAD
ZL3b|f77r.30|G005	ZL3b	f77r	f77r.30	P	f77r:P2	5	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qolkain⟧	UNREAD
ZL3b|f77r.30|G006	ZL3b	f77r	f77r.30	P	f77r:P2	6	cheeky	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheeky⟧	UNREAD
ZL3b|f77r.30|G007	ZL3b	f77r	f77r.30	P	f77r:P2	7	lol	DEFINITE_SPACE	LINE_END	M	⟦lol⟧	UNREAD
ZL3b|f77r.31|G001	ZL3b	f77r	f77r.31	P	f77r:P2	1	qokain	LINE_START	DEFINITE_SPACE	M	ist?	COPULA
ZL3b|f77r.31|G002	ZL3b	f77r	f77r.31	P	f77r:P2	2	chckhy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chckhy⟧	UNREAD
ZL3b|f77r.31|G003	ZL3b	f77r	f77r.31	P	f77r:P2	3	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qokeey⟧	UNREAD
ZL3b|f77r.31|G004	ZL3b	f77r	f77r.31	P	f77r:P2	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	M	aus der Mündung?	SOURCE
ZL3b|f77r.31|G005	ZL3b	f77r	f77r.31	P	f77r:P2	5	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	M	aus der Mündung?	SOURCE
ZL3b|f77r.31|G006	ZL3b	f77r	f77r.31	P	f77r:P2	6	qotary	DEFINITE_SPACE	LINE_END	M	⟦qotary⟧	UNREAD
ZL3b|f77r.32|G001	ZL3b	f77r	f77r.32	P	f77r:P2	1	qor	LINE_START	DEFINITE_SPACE	M	⟦qor⟧	UNREAD
ZL3b|f77r.32|G002	ZL3b	f77r	f77r.32	P	f77r:P2	2	ain	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ain⟧	UNREAD
ZL3b|f77r.32|G003	ZL3b	f77r	f77r.32	P	f77r:P2	3	cheol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheol⟧	UNREAD
ZL3b|f77r.32|G004	ZL3b	f77r	f77r.32	P	f77r:P2	4	ol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ol⟧	UNREAD
ZL3b|f77r.32|G005	ZL3b	f77r	f77r.32	P	f77r:P2	5	chealor	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chealor⟧	UNREAD
ZL3b|f77r.32|G006	ZL3b	f77r	f77r.32	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheey⟧	UNREAD
ZL3b|f77r.32|G007	ZL3b	f77r	f77r.32	P	f77r:P2	7	qet[eiiin:aiin]	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qet[eiiin:aiin]⟧	UNREAD
ZL3b|f77r.32|G008	ZL3b	f77r	f77r.32	P	f77r:P2	8	d[a:y]ry	DEFINITE_SPACE	LINE_END	M	⟦d[a:y]ry⟧	UNREAD
ZL3b|f77r.33|G001	ZL3b	f77r	f77r.33	P	f77r:P2	1	daiin	LINE_START	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
ZL3b|f77r.33|G002	ZL3b	f77r	f77r.33	P	f77r:P2	2	chedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chedy⟧	UNREAD
ZL3b|f77r.33|G003	ZL3b	f77r	f77r.33	P	f77r:P2	3	qol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦qol⟧	UNREAD
ZL3b|f77r.33|G004	ZL3b	f77r	f77r.33	P	f77r:P2	4	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦keedy⟧	UNREAD
ZL3b|f77r.33|G005	ZL3b	f77r	f77r.33	P	f77r:P2	5	qoteeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qoteeedy⟧	UNREAD
ZL3b|f77r.33|G006	ZL3b	f77r	f77r.33	P	f77r:P2	6	sar	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sar⟧	UNREAD
ZL3b|f77r.33|G007	ZL3b	f77r	f77r.33	P	f77r:P2	7	oiiiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦oiiiin⟧	UNREAD
ZL3b|f77r.33|G008	ZL3b	f77r	f77r.33	P	f77r:P2	8	cheety	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheety⟧	UNREAD
ZL3b|f77r.33|G009	ZL3b	f77r	f77r.33	P	f77r:P2	9	dy	DEFINITE_SPACE	LINE_END	M	⟦dy⟧	UNREAD
ZL3b|f77r.34|G001	ZL3b	f77r	f77r.34	P	f77r:P2	1	qokaiin	LINE_START	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.34|G002	ZL3b	f77r	f77r.34	P	f77r:P2	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	M	Flüssigkeit?	MATERIAL
ZL3b|f77r.34|G003	ZL3b	f77r	f77r.34	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chedy⟧	UNREAD
ZL3b|f77r.34|G004	ZL3b	f77r	f77r.34	P	f77r:P2	4	qolchedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qolchedy⟧	UNREAD
ZL3b|f77r.34|G005	ZL3b	f77r	f77r.34	P	f77r:P2	5	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.34|G006	ZL3b	f77r	f77r.34	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.34|G007	ZL3b	f77r	f77r.34	P	f77r:P2	7	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦checkhy⟧	UNREAD
ZL3b|f77r.34|G008	ZL3b	f77r	f77r.34	P	f77r:P2	8	raiin	DEFINITE_SPACE	LINE_END	M	⟦raiin⟧	UNREAD
ZL3b|f77r.35|G001	ZL3b	f77r	f77r.35	P	f77r:P2	1	solkeey	LINE_START	DEFINITE_SPACE	M	⟦solkeey⟧	UNREAD
ZL3b|f77r.35|G002	ZL3b	f77r	f77r.35	P	f77r:P2	2	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	Rohr?	VESSEL
ZL3b|f77r.35|G003	ZL3b	f77r	f77r.35	P	f77r:P2	3	chedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chedy⟧	UNREAD
ZL3b|f77r.35|G004	ZL3b	f77r	f77r.35	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	M	ist?	COPULA
ZL3b|f77r.35|G005	ZL3b	f77r	f77r.35	P	f77r:P2	5	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sheedy⟧	UNREAD
ZL3b|f77r.35|G006	ZL3b	f77r	f77r.35	P	f77r:P2	6	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.35|G007	ZL3b	f77r	f77r.35	P	f77r:P2	7	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chedaiin⟧	UNREAD
ZL3b|f77r.35|G008	ZL3b	f77r	f77r.35	P	f77r:P2	8	chealy	DEFINITE_SPACE	LINE_END	M	⟦chealy⟧	UNREAD
ZL3b|f77r.36|G001	ZL3b	f77r	f77r.36	P	f77r:P2	1	dshedy	LINE_START	DEFINITE_SPACE	M	⟦dshedy⟧	UNREAD
ZL3b|f77r.36|G002	ZL3b	f77r	f77r.36	P	f77r:P2	2	pchedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦pchedy⟧	UNREAD
ZL3b|f77r.36|G003	ZL3b	f77r	f77r.36	P	f77r:P2	3	qotain	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotain⟧	UNREAD
ZL3b|f77r.36|G004	ZL3b	f77r	f77r.36	P	f77r:P2	4	chedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chedy⟧	UNREAD
ZL3b|f77r.36|G005	ZL3b	f77r	f77r.36	P	f77r:P2	5	d[o:a]lchl	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦d[o:a]lchl⟧	UNREAD
ZL3b|f77r.36|G006	ZL3b	f77r	f77r.36	P	f77r:P2	6	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.36|G007	ZL3b	f77r	f77r.36	P	f77r:P2	7	qokol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦qokol⟧	UNREAD
ZL3b|f77r.36|G008	ZL3b	f77r	f77r.36	P	f77r:P2	8	olchey	UNCERTAIN_SMALL_SPACE	LINE_END	M	⟦olchey⟧	UNREAD
ZL3b|f77r.37|G001	ZL3b	f77r	f77r.37	P	f77r:P2	1	teeolain	LINE_START	DEFINITE_SPACE	M	⟦teeolain⟧	UNREAD
ZL3b|f77r.37|G002	ZL3b	f77r	f77r.37	P	f77r:P2	2	chey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chey⟧	UNREAD
ZL3b|f77r.37|G003	ZL3b	f77r	f77r.37	P	f77r:P2	3	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	M	warm?	QUALITY
ZL3b|f77r.37|G004	ZL3b	f77r	f77r.37	P	f77r:P2	4	qokain	DEFINITE_SPACE	DEFINITE_SPACE	M	ist?	COPULA
ZL3b|f77r.37|G005	ZL3b	f77r	f77r.37	P	f77r:P2	5	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheedy⟧	UNREAD
ZL3b|f77r.37|G006	ZL3b	f77r	f77r.37	P	f77r:P2	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheey⟧	UNREAD
ZL3b|f77r.37|G007	ZL3b	f77r	f77r.37	P	f77r:P2	7	lchedy	DEFINITE_SPACE	LINE_END	M	⟦lchedy⟧	UNREAD
ZL3b|f77r.38|G001	ZL3b	f77r	f77r.38	P	f77r:P3	1	pol	LINE_START	DEFINITE_SPACE	M	⟦pol⟧	UNREAD
ZL3b|f77r.38|G002	ZL3b	f77r	f77r.38	P	f77r:P3	2	shedy	DEFINITE_SPACE	DEFINITE_SPACE	M	Flüssigkeit?	MATERIAL
ZL3b|f77r.38|G003	ZL3b	f77r	f77r.38	P	f77r:P3	3	qoeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qoeedy⟧	UNREAD
ZL3b|f77r.38|G004	ZL3b	f77r	f77r.38	P	f77r:P3	4	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.38|G005	ZL3b	f77r	f77r.38	P	f77r:P3	5	chcphey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chcphey⟧	UNREAD
ZL3b|f77r.38|G006	ZL3b	f77r	f77r.38	P	f77r:P3	6	qol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qol⟧	UNREAD
ZL3b|f77r.38|G007	ZL3b	f77r	f77r.38	P	f77r:P3	7	ltaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ltaiin⟧	UNREAD
ZL3b|f77r.38|G008	ZL3b	f77r	f77r.38	P	f77r:P3	8	shedy	DEFINITE_SPACE	DEFINITE_SPACE	M	Flüssigkeit?	MATERIAL
ZL3b|f77r.38|G009	ZL3b	f77r	f77r.38	P	f77r:P3	9	qol	DEFINITE_SPACE	LINE_END	M	⟦qol⟧	UNREAD
ZL3b|f77r.39|G001	ZL3b	f77r	f77r.39	P	f77r:P3	1	olaiin	LINE_START	DEFINITE_SPACE	M	⟦olaiin⟧	UNREAD
ZL3b|f77r.39|G002	ZL3b	f77r	f77r.39	P	f77r:P3	2	cheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheey⟧	UNREAD
ZL3b|f77r.39|G003	ZL3b	f77r	f77r.39	P	f77r:P3	3	sheckhey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sheckhey⟧	UNREAD
ZL3b|f77r.39|G004	ZL3b	f77r	f77r.39	P	f77r:P3	4	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦lsheey⟧	UNREAD
ZL3b|f77r.39|G005	ZL3b	f77r	f77r.39	P	f77r:P3	5	qykaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qykaiin⟧	UNREAD
ZL3b|f77r.39|G006	ZL3b	f77r	f77r.39	P	f77r:P3	6	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sheedy⟧	UNREAD
ZL3b|f77r.39|G007	ZL3b	f77r	f77r.39	P	f77r:P3	7	laiin	DEFINITE_SPACE	LINE_END	M	⟦laiin⟧	UNREAD
ZL3b|f77r.40|G001	ZL3b	f77r	f77r.40	P	f77r:P3	1	daiiin	LINE_START	DEFINITE_SPACE	M	⟦daiiin⟧	UNREAD
ZL3b|f77r.40|G002	ZL3b	f77r	f77r.40	P	f77r:P3	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦ol⟧	UNREAD
ZL3b|f77r.40|G003	ZL3b	f77r	f77r.40	P	f77r:P3	3	eeedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦eeedy⟧	UNREAD
ZL3b|f77r.40|G004	ZL3b	f77r	f77r.40	P	f77r:P3	4	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	Rohr?	VESSEL
ZL3b|f77r.40|G005	ZL3b	f77r	f77r.40	P	f77r:P3	5	sheeol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦sheeol⟧	UNREAD
ZL3b|f77r.40|G006	ZL3b	f77r	f77r.40	P	f77r:P3	6	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotaiin⟧	UNREAD
ZL3b|f77r.40|G007	ZL3b	f77r	f77r.40	P	f77r:P3	7	shody	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦shody⟧	UNREAD
ZL3b|f77r.40|G008	ZL3b	f77r	f77r.40	P	f77r:P3	8	qoty	DEFINITE_SPACE	LINE_END	M	⟦qoty⟧	UNREAD
ZL3b|f77r.41|G001	ZL3b	f77r	f77r.41	P	f77r:P3	1	daiin	LINE_START	UNCERTAIN_SMALL_SPACE	M	⟦daiin⟧	UNREAD
ZL3b|f77r.41|G002	ZL3b	f77r	f77r.41	P	f77r:P3	2	sh	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦sh⟧	UNREAD
ZL3b|f77r.41|G003	ZL3b	f77r	f77r.41	P	f77r:P3	3	qolchey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qolchey⟧	UNREAD
ZL3b|f77r.41|G004	ZL3b	f77r	f77r.41	P	f77r:P3	4	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	M	aus der Mündung?	SOURCE
ZL3b|f77r.41|G005	ZL3b	f77r	f77r.41	P	f77r:P3	5	qotal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotal⟧	UNREAD
ZL3b|f77r.41|G006	ZL3b	f77r	f77r.41	P	f77r:P3	6	r	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦r⟧	UNREAD
ZL3b|f77r.41|G007	ZL3b	f77r	f77r.41	P	f77r:P3	7	ain	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦ain⟧	UNREAD
ZL3b|f77r.41|G008	ZL3b	f77r	f77r.41	P	f77r:P3	8	chl	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chl⟧	UNREAD
ZL3b|f77r.41|G009	ZL3b	f77r	f77r.41	P	f77r:P3	9	s	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦s⟧	UNREAD
ZL3b|f77r.41|G010	ZL3b	f77r	f77r.41	P	f77r:P3	10	arol	DEFINITE_SPACE	LINE_END	M	⟦arol⟧	UNREAD
ZL3b|f77r.42|G001	ZL3b	f77r	f77r.42	P	f77r:P3	1	qokeedy	LINE_START	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.42|G002	ZL3b	f77r	f77r.42	P	f77r:P3	2	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	M	aus der Mündung?	SOURCE
ZL3b|f77r.42|G003	ZL3b	f77r	f77r.42	P	f77r:P3	3	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.42|G004	ZL3b	f77r	f77r.42	P	f77r:P3	4	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	M	fließt?	FLOW
ZL3b|f77r.42|G005	ZL3b	f77r	f77r.42	P	f77r:P3	5	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qokeey⟧	UNREAD
ZL3b|f77r.42|G006	ZL3b	f77r	f77r.42	P	f77r:P3	6	[s:r]	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦[s:r]⟧	UNREAD
ZL3b|f77r.42|G007	ZL3b	f77r	f77r.42	P	f77r:P3	7	aiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦aiin⟧	UNREAD
ZL3b|f77r.42|G008	ZL3b	f77r	f77r.42	P	f77r:P3	8	al	DEFINITE_SPACE	LINE_END	M	⟦al⟧	UNREAD
ZL3b|f77r.43|G001	ZL3b	f77r	f77r.43	P	f77r:P3	1	d	LINE_START	UNCERTAIN_SMALL_SPACE	M	⟦d⟧	UNREAD
ZL3b|f77r.43|G002	ZL3b	f77r	f77r.43	P	f77r:P3	2	chee	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦chee⟧	UNREAD
ZL3b|f77r.43|G003	ZL3b	f77r	f77r.43	P	f77r:P3	3	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦ol⟧	UNREAD
ZL3b|f77r.43|G004	ZL3b	f77r	f77r.43	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheedy⟧	UNREAD
ZL3b|f77r.43|G005	ZL3b	f77r	f77r.43	P	f77r:P3	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qotaiin⟧	UNREAD
ZL3b|f77r.43|G006	ZL3b	f77r	f77r.43	P	f77r:P3	6	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	M	warm?	QUALITY
ZL3b|f77r.43|G007	ZL3b	f77r	f77r.43	P	f77r:P3	7	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	M	aus der Mündung?	SOURCE
ZL3b|f77r.43|G008	ZL3b	f77r	f77r.43	P	f77r:P3	8	raiin	DEFINITE_SPACE	LINE_END	M	⟦raiin⟧	UNREAD
ZL3b|f77r.44|G001	ZL3b	f77r	f77r.44	P	f77r:P3	1	sheey	LINE_START	DEFINITE_SPACE	M	⟦sheey⟧	UNREAD
ZL3b|f77r.44|G002	ZL3b	f77r	f77r.44	P	f77r:P3	2	qepchedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qepchedy⟧	UNREAD
ZL3b|f77r.44|G003	ZL3b	f77r	f77r.44	P	f77r:P3	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qol⟧	UNREAD
ZL3b|f77r.44|G004	ZL3b	f77r	f77r.44	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheedy⟧	UNREAD
ZL3b|f77r.44|G005	ZL3b	f77r	f77r.44	P	f77r:P3	5	qokear	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦qokear⟧	UNREAD
ZL3b|f77r.44|G006	ZL3b	f77r	f77r.44	P	f77r:P3	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheey⟧	UNREAD
ZL3b|f77r.44|G007	ZL3b	f77r	f77r.44	P	f77r:P3	7	loly	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦loly⟧	UNREAD
ZL3b|f77r.44|G008	ZL3b	f77r	f77r.44	P	f77r:P3	8	dy	DEFINITE_SPACE	LINE_END	M	⟦dy⟧	UNREAD
ZL3b|f77r.45|G001	ZL3b	f77r	f77r.45	P	f77r:P3	1	qokaiin	LINE_START	DEFINITE_SPACE	M	aus dem Rohr?	SOURCE
ZL3b|f77r.45|G002	ZL3b	f77r	f77r.45	P	f77r:P3	2	ches	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ches⟧	UNREAD
ZL3b|f77r.45|G003	ZL3b	f77r	f77r.45	P	f77r:P3	3	lchear	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦lchear⟧	UNREAD
ZL3b|f77r.45|G004	ZL3b	f77r	f77r.45	P	f77r:P3	4	dal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦dal⟧	UNREAD
ZL3b|f77r.45|G005	ZL3b	f77r	f77r.45	P	f77r:P3	5	chr	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chr⟧	UNREAD
ZL3b|f77r.45|G006	ZL3b	f77r	f77r.45	P	f77r:P3	6	sl	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦sl⟧	UNREAD
ZL3b|f77r.45|G007	ZL3b	f77r	f77r.45	P	f77r:P3	7	s	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦s⟧	UNREAD
ZL3b|f77r.45|G008	ZL3b	f77r	f77r.45	P	f77r:P3	8	ain	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦ain⟧	UNREAD
ZL3b|f77r.45|G009	ZL3b	f77r	f77r.45	P	f77r:P3	9	ol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦ol⟧	UNREAD
ZL3b|f77r.45|G010	ZL3b	f77r	f77r.45	P	f77r:P3	10	raiin	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦raiin⟧	UNREAD
ZL3b|f77r.45|G011	ZL3b	f77r	f77r.45	P	f77r:P3	11	lod	DEFINITE_SPACE	LINE_END	M	⟦lod⟧	UNREAD
ZL3b|f77r.46|G001	ZL3b	f77r	f77r.46	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	M	⟦daiin⟧	UNREAD
ZL3b|f77r.46|G002	ZL3b	f77r	f77r.46	P	f77r:P3	2	chlchpsheey	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦chlchpsheey⟧	UNREAD
ZL3b|f77r.46|G003	ZL3b	f77r	f77r.46	P	f77r:P3	3	tal	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦tal⟧	UNREAD
ZL3b|f77r.46|G004	ZL3b	f77r	f77r.46	P	f77r:P3	4	cheol	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦cheol⟧	UNREAD
ZL3b|f77r.46|G005	ZL3b	f77r	f77r.46	P	f77r:P3	5	dag	DEFINITE_SPACE	DEFINITE_SPACE	M	⟦dag⟧	UNREAD
ZL3b|f77r.46|G006	ZL3b	f77r	f77r.46	P	f77r:P3	6	as	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	M	⟦as⟧	UNREAD
ZL3b|f77r.46|G007	ZL3b	f77r	f77r.46	P	f77r:P3	7	otey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	M	⟦otey⟧	UNREAD
