edition	page	locus	source_group_id	source_group_index	ivtff_group_raw	left_separator	right_separator	F_gloss	S_gloss	F_role	S_role	meaning_status
ZL3b	f39v	f39v.5	ZL3b|f39v.5|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f39v	f39v.6	ZL3b|f39v.6|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f39v	f39v.8	ZL3b|f39v.8|G004	4	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f39v	f39v.9	ZL3b|f39v.9|G013	13	or	DEFINITE_SPACE	LINE_END	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f3r	f3r.11	ZL3b|f3r.11|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f3r	f3r.15	ZL3b|f3r.15|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f3r	f3r.20	ZL3b|f3r.20|G008	8	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f3v	f3v.3	ZL3b|f3v.3|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f3v	f3v.6	ZL3b|f3v.6|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f41v	f41v.5	ZL3b|f41v.5|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f41v	f41v.6	ZL3b|f41v.6|G009	9	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f43r	f43r.1	ZL3b|f43r.1|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f43r	f43r.11	ZL3b|f43r.11|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f43r	f43r.11	ZL3b|f43r.11|G010	10	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f43r	f43r.12	ZL3b|f43r.12|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f43v	f43v.1	ZL3b|f43v.1|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f43v	f43v.11	ZL3b|f43v.11|G002	2	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f43v	f43v.12	ZL3b|f43v.12|G010	10	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f45r	f45r.10	ZL3b|f45r.10|G005	5	kair	DEFINITE_SPACE	DEFINITE_SPACE	allmählich	allmählich	RATE	RATE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f45r	f45r.9	ZL3b|f45r.9|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f45v	f45v.11	ZL3b|f45v.11|G001	1	or	LINE_START	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f45v	f45v.3	ZL3b|f45v.3|G003	3	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f47r	f47r.1	ZL3b|f47r.1|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f47r	f47r.6	ZL3b|f47r.6|G005	5	shol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f47r	f47r.6	ZL3b|f47r.6|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f47r	f47r.6	ZL3b|f47r.6|G008	8	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f47v	f47v.3	ZL3b|f47v.3|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f49r	f49r.1	ZL3b|f49r.1|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f49r	f49r.21	ZL3b|f49r.21|G004	4	shol	DEFINITE_SPACE	LINE_END	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f49r	f49r.6	ZL3b|f49r.6|G002	2	or	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f49v	f49v.10	ZL3b|f49v.10|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f49v	f49v.2	ZL3b|f49v.2|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f49v	f49v.28	ZL3b|f49v.28|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f51r	f51r.10	ZL3b|f51r.10|G006	6	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f51r	f51r.15	ZL3b|f51r.15|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f53v	f53v.11	ZL3b|f53v.11|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f53v	f53v.2	ZL3b|f53v.2|G005	5	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55r	f55r.10	ZL3b|f55r.10|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55r	f55r.11	ZL3b|f55r.11|G003	3	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55r	f55r.2	ZL3b|f55r.2|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55r	f55r.4	ZL3b|f55r.4|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55r	f55r.5	ZL3b|f55r.5|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55v	f55v.11	ZL3b|f55v.11|G008	8	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55v	f55v.7	ZL3b|f55v.7|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55v	f55v.9	ZL3b|f55v.9|G005	5	or	DEFINITE_SPACE	DRAWING_INTERRUPTION	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f55v	f55v.9	ZL3b|f55v.9|G006	6	or	DRAWING_INTERRUPTION	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f5v	f5v.4	ZL3b|f5v.4|G005	5	shol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.13	ZL3b|f75r.13|G002	2	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.15	ZL3b|f75r.15|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.21	ZL3b|f75r.21|G004	4	or	DEFINITE_SPACE	DRAWING_INTERRUPTION	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.22	ZL3b|f75r.22|G005	5	or	DRAWING_INTERRUPTION	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.3	ZL3b|f75r.3|G009	9	or	DEFINITE_SPACE	LINE_END	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.36	ZL3b|f75r.36|G002	2	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.40	ZL3b|f75r.40|G006	6	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.41	ZL3b|f75r.41|G006	6	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75r	f75r.6	ZL3b|f75r.6|G002	2	olky	DEFINITE_SPACE	DRAWING_INTERRUPTION	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75v	f75v.16	ZL3b|f75v.16|G006	6	or	DRAWING_INTERRUPTION	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75v	f75v.16	ZL3b|f75v.16|G009	9	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75v	f75v.39	ZL3b|f75v.39|G002	2	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75v	f75v.39	ZL3b|f75v.39|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75v	f75v.41	ZL3b|f75v.41|G014	14	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f75v	f75v.43	ZL3b|f75v.43|G003	3	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f77r	f77r.13	ZL3b|f77r.13|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f77r	f77r.18	ZL3b|f77r.18|G006	6	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f77r	f77r.30	ZL3b|f77r.30|G005	5	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Inhalt	aus dem Inhalt	CONTENT_SOURCE	CONTENT_SOURCE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f77r	f77r.33	ZL3b|f77r.33|G004	4	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f77r	f77r.41	ZL3b|f77r.41|G010	10	arol	DEFINITE_SPACE	LINE_END	wird	wird	PASSIVE_AUX	PASSIVE_AUX	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f77v	f77v.14	ZL3b|f77v.14|G007	7	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f77v	f77v.21	ZL3b|f77v.21|G006	6	olky	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.1	ZL3b|f79r.1|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.13	ZL3b|f79r.13|G007	7	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.17	ZL3b|f79r.17|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.23	ZL3b|f79r.23|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.26	ZL3b|f79r.26|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.36	ZL3b|f79r.36|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.39	ZL3b|f79r.39|G004	4	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.5	ZL3b|f79r.5|G004	4	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79r	f79r.6	ZL3b|f79r.6|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.1	ZL3b|f79v.1|G006	6	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.10	ZL3b|f79v.10|G005	5	olky	DEFINITE_SPACE	DEFINITE_SPACE	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.19	ZL3b|f79v.19|G009	9	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.25	ZL3b|f79v.25|G006	6	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.32	ZL3b|f79v.32|G003	3	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.33	ZL3b|f79v.33|G003	3	or	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.39	ZL3b|f79v.39|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f79v	f79v.39	ZL3b|f79v.39|G005	5	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f7r	f7r.7	ZL3b|f7r.7|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f7r	f7r.8	ZL3b|f7r.8|G005	5	shol	DRAWING_INTERRUPTION	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f7v	f7v.4	ZL3b|f7v.4|G007	7	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81r	f81r.1	ZL3b|f81r.1|G003	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81r	f81r.14	ZL3b|f81r.14|G003	3	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81r	f81r.14	ZL3b|f81r.14|G005	5	arol	DEFINITE_SPACE	DEFINITE_SPACE	wird	wird	PASSIVE_AUX	PASSIVE_AUX	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81r	f81r.31	ZL3b|f81r.31|G010	10	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81r	f81r.5	ZL3b|f81r.5|G008	8	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81v	f81v.1	ZL3b|f81v.1|G003	3	keedy	DEFINITE_SPACE	DEFINITE_SPACE	gebildet	abgesondert	FORMATION_PARTICIPLE	SEPARATION_PARTICIPLE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81v	f81v.2	ZL3b|f81v.2|G003	3	kair	DEFINITE_SPACE	DEFINITE_SPACE	allmählich	allmählich	RATE	RATE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81v	f81v.2	ZL3b|f81v.2|G008	8	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81v	f81v.23	ZL3b|f81v.23|G001	1	shol	LINE_START	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81v	f81v.23	ZL3b|f81v.23|G004	4	olkain	DEFINITE_SPACE	DEFINITE_SPACE	Inhalt	Inhalt	CONTENT_MATERIAL	CONTENT_MATERIAL	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f81v	f81v.8	ZL3b|f81v.8|G002	2	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f83r	f83r.2	ZL3b|f83r.2|G004	4	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f83r	f83r.38	ZL3b|f83r.38|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f83r	f83r.41	ZL3b|f83r.41|G003	3	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	aus dem Inhalt	aus dem Inhalt	CONTENT_SOURCE	CONTENT_SOURCE	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f83v	f83v.28	ZL3b|f83v.28|G002	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	zerfällt	zerfällt	DISINTEGRATION	DISINTEGRATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.15	ZL3b|f85r1.15|G012	12	olky	DEFINITE_SPACE	LINE_END	dabei	dabei	SIMULTANEITY	SIMULTANEITY	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.26	ZL3b|f85r1.26|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.26	ZL3b|f85r1.26|G012	12	or	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.29	ZL3b|f85r1.29|G005	5	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.32	ZL3b|f85r1.32|G008	8	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.32	ZL3b|f85r1.32|G010	10	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.33	ZL3b|f85r1.33|G007	7	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r1	f85r1.34	ZL3b|f85r1.34|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.13	ZL3b|f85r2.13|G001	1	or	LINE_START	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.15	ZL3b|f85r2.15|G004	4	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.2	ZL3b|f85r2.2|G002	2	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.2	ZL3b|f85r2.2|G003	3	or	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.20	ZL3b|f85r2.20|G001	1	or	LINE_START	UNCERTAIN_SMALL_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.20	ZL3b|f85r2.20|G004	4	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.22	ZL3b|f85r2.22|G006	6	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
ZL3b	f85r2	f85r2.24	ZL3b|f85r2.24|G009	9	or	DEFINITE_SPACE	DEFINITE_SPACE	und	und	COORDINATION	COORDINATION	ALL_EIGHT_BASE_MODELS;HYPOTHESIS
