component_recipe	intake_tier	register	incoming_action	incoming_argument	explicit_action_roots	explicit_argument_roots	inherited_action_root	inherited_argument_root	outgoing_action	outgoing_argument	baseline_clause_de	order_safe_clause_de	order_repair_rule	clause_changed_by_order_repair
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NONE	Y	NONE	AIIN|AIN	NONE	NONE	NONE	AIN	Bezug: den Stationswert und den Stationsanteil.	Bezug: den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	NONE	Y	NONE	AIIN|AIN	NONE	NONE	NONE	AIN	Bezug: den Positionswert und den Sektoranteil.	Bezug: den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	NONE	Y	NONE	AIIN|AIN	NONE	NONE	NONE	AIN	Bezug: den Mengenwert und den Drogenanteil.	Bezug: den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	AIIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang trage den Kennwert und den Teilwert ein.	Im laufenden Gang trage den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	OK	AIIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	AIIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	OK	AIIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil.	Im laufenden Gang setze den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	OK	AIIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	AIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang trage den Kennwert und den Teilwert ein.	Im laufenden Gang trage den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	OK	AIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	AIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	OK	AIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil.	Im laufenden Gang setze den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	OK	AIN	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	NONE	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang trage den Kennwert und den Teilwert ein.	Im laufenden Gang trage den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	OK	NONE	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	NONE	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	OK	NONE	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil.	Im laufenden Gang setze den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	OK	NONE	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	OR	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang trage den Kennwert und den Teilwert ein.	Im laufenden Gang trage den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	OK	OR	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	OR	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	OK	OR	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil.	Im laufenden Gang setze den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	OK	OR	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	OK	Y	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang trage den Kennwert und den Teilwert ein.	Im laufenden Gang trage den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	OK	Y	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	Im laufenden Gang setze den Arbeitswert und den Materialanteil im Arbeitsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	OK	Y	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	Im laufenden Gang setze den Stationswert und den Stationsanteil im Stationsgang an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	OK	Y	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil.	Im laufenden Gang setze den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	OK	Y	NONE	AIIN|AIN	OK	NONE	OK	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	Im laufenden Gang setze den Mengenwert und den Drogenanteil als Ansatz an.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	AIIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Kennwert und den Teilwert ein.	Im laufenden Gang setze den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	P	AIIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	P	AIIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	P	AIIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	P	AIIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	AIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Kennwert und den Teilwert ein.	Im laufenden Gang setze den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	P	AIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	P	AIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	P	AIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	P	AIN	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	NONE	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Kennwert und den Teilwert ein.	Im laufenden Gang setze den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	P	NONE	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	P	NONE	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	P	NONE	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	P	NONE	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	OR	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Kennwert und den Teilwert ein.	Im laufenden Gang setze den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	P	OR	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	P	OR	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	P	OR	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	P	OR	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	P	Y	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Kennwert und den Teilwert ein.	Im laufenden Gang setze den Kennwert und den Teilwert ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	P	Y	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	Im laufenden Gang setze den Arbeitswert und den Materialanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	P	Y	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	Im laufenden Gang setze den Stationswert und den Stationsanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	P	Y	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	Im laufenden Gang setze den Positionswert und den Sektoranteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	P	Y	NONE	AIIN|AIN	P	NONE	P	AIN	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	Im laufenden Gang setze den Mengenwert und den Drogenanteil ein.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	AIIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	R	AIIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	R	AIIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	R	AIIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	R	AIIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	AIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	R	AIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	R	AIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	R	AIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	R	AIN	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	NONE	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	R	NONE	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	R	NONE	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	R	NONE	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	R	NONE	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	OR	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	R	OR	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	R	OR	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	R	OR	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	R	OR	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	R	Y	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	Im laufenden Gang kennzeichne den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	R	Y	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	Im laufenden Gang markiere den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	R	Y	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	Im laufenden Gang markiere den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	R	Y	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	Im laufenden Gang markiere den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	R	Y	NONE	AIIN|AIN	R	NONE	R	AIN	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	Im laufenden Gang markiere den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	AIIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Kennwert und den Teilwert.	Im laufenden Gang wähle den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	S	AIIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Arbeitswert und den Materialanteil.	Im laufenden Gang wähle den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	S	AIIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Stationswert und den Stationsanteil.	Im laufenden Gang wähle den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	S	AIIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Positionswert und den Sektoranteil.	Im laufenden Gang wähle den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	S	AIIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Mengenwert und den Drogenanteil.	Im laufenden Gang wähle den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	AIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Kennwert und den Teilwert.	Im laufenden Gang wähle den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	S	AIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Arbeitswert und den Materialanteil.	Im laufenden Gang wähle den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	S	AIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Stationswert und den Stationsanteil.	Im laufenden Gang wähle den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	S	AIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Positionswert und den Sektoranteil.	Im laufenden Gang wähle den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	S	AIN	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Mengenwert und den Drogenanteil.	Im laufenden Gang wähle den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	S	NONE	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Kennwert und den Teilwert.	Im laufenden Gang wähle den Kennwert und den Teilwert.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	HERBAL	S	NONE	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Arbeitswert und den Materialanteil.	Im laufenden Gang wähle den Arbeitswert und den Materialanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	BIOLOGICAL	S	NONE	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Stationswert und den Stationsanteil.	Im laufenden Gang wähle den Stationswert und den Stationsanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	CELESTIAL	S	NONE	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Positionswert und den Sektoranteil.	Im laufenden Gang wähle den Positionswert und den Sektoranteil.	BASELINE_ORDER_ALREADY_SAFE	NO
AIIN+AIN	T2_FUTURE_STRONG	PHARMA	S	NONE	NONE	AIIN|AIN	S	NONE	S	AIN	Im laufenden Gang wähle den Mengenwert und den Drogenanteil.	Im laufenden Gang wähle den Mengenwert und den Drogenanteil.	BASELINE_ORDER_ALREADY_SAFE	NO
