event_id	record_unit_id	page	statement_id	microcycle	slot_code	program_id	surface	atomic_value_de	material_marker_state	previous_material_marker	next_material_marker	material_thread_role	record_source_state_ids	record_target_state_id	owner
E336	B4	f83r	B4-S009	1	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	shedy	Kurzabsetzung	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_ARCH_LINKED_PAIR
E337	B4	f83r	B4-S010	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	oldy	Fortschluss	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_ARCH_LINKED_PAIR
E338	B4	f83r	B4-S011	1	S2_MATERIAL_MASS	P01_DOSIEREN	saiin	Sollmaß	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E339	B4	f83r	B4-S011	1	S4_DAUER_ZUSTAND	P05_LANG_BEHANDELN	cheky	Kurzwärme	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E340	B4	f83r	B4-S011	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	okeeol	Langfortsetzung	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E341	B4	f83r	B4-S011	2	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	okain	Zugabe	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E342	B4	f83r	B4-S011	2	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	chdy	Umsetzen	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E343	B4	f83r	B4-S011	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	sol	Fortsetzung	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E344	B4	f83r	B4-S011	3	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	lkedy	Kurzabzugsschluss	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E345	B4	f83r	B4-S012	1	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	lchedy	abführen	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E346	B4	f83r	B4-S013	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	qokol	Wiedereinsatz	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E347	B4	f83r	B4-S013	2	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	shedy	Kurzabsetzung	NONE	M4_MEASURED_PORTION	M2_PREPARATION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E348	B4	f83r	B4-S014	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	or	Ansatz	M2_PREPARATION	M4_MEASURED_PORTION	M3_CLEAR_EXTRACT	EXPLICIT_STATE_MARKER	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E349	B4	f83r	B4-S014	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chey	Diesposten	NONE	M2_PREPARATION	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E350	B4	f83r	B4-S014	1	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	qockhey	Kurzdurchgang	NONE	M2_PREPARATION	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E351	B4	f83r	B4-S014	1	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	dairydy	Laufschluss	NONE	M2_PREPARATION	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E352	B4	f83r	B4-S015	1	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	qokain	Zugabe	NONE	M2_PREPARATION	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E353	B4	f83r	B4-S015	1	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	shey	Klarauszug	M3_CLEAR_EXTRACT	M2_PREPARATION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E354	B4	f83r	B4-S015	2	S2_MATERIAL_MASS	P01_DOSIEREN	kain	Portion	M4_MEASURED_PORTION	M3_CLEAR_EXTRACT	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E355	B4	f83r	B4-S015	2	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	chckhal	Zielpassage	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_LEFT_OPEN_FRINGE_STATION
E356	B4	f83r	B4-S015	2	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	solkey	Kurzsammlung	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION
E357	B4	f83r	B4-S015	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	lchedy	abführen	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION
E358	B4	f83r	B4-S016	1	S2_MATERIAL_MASS	P01_DOSIEREN	qolkain	Folgeportion	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M3_CLEAR_EXTRACT	EXPLICIT_STATE_MARKER	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION
E359	B4	f83r	B4-S016	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	dal	Stelle	NONE	M4_MEASURED_PORTION	M3_CLEAR_EXTRACT	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION
E360	B4	f83r	B4-S016	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	skar	Quellausguss	M3_CLEAR_EXTRACT	M4_MEASURED_PORTION	NONE	EXPLICIT_STATE_MARKER	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION
E361	B4	f83r	B4-S016	2	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	shedy	Kurzabsetzung	NONE	M3_CLEAR_EXTRACT	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M4_MEASURED_PORTION+M2_PREPARATION	M3_CLEAR_EXTRACT	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION
E362	B5	f83r	B5-S001	1	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	otchdy	Nachtransfer	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E363	B5	f83r	B5-S002	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	qokchdy	Neueinsatz	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E364	B5	f83r	B5-S003	1	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	shedal	Zielabsetzung	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E365	B5	f83r	B5-S003	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	dal	Stelle	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E366	B5	f83r	B5-S003	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	cheol	Fortsetzung	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E367	B5	f83r	B5-S003	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	lol	Weiterabzug	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E368	B5	f83r	B5-S003	2	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	chdal	Zieltransfer	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E369	B5	f83r	B5-S003	3	S2_MATERIAL_MASS	P01_DOSIEREN	aiin	Sollmaß	M4_MEASURED_PORTION	NONE	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E370	B5	f83r	B5-S003	4	S1_BEZUG_FOLGE	P06_FORTSETZEN	sol	Fortsetzung	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E371	B5	f83r	B5-S003	4	S2_MATERIAL_MASS	P01_DOSIEREN	daiiin	Endstufe	M4_MEASURED_PORTION	M4_MEASURED_PORTION	NONE	EXPLICIT_STATE_MARKER	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E372	B5	f83r	B5-S003	4	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	chedy	Umsetzen	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M2_PREPARATION	B5_LEFT_OPEN_FRINGE_STATION
E373	B6	f83r	B6-S001	1	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	solkeey	Langsammlung	NONE	NONE	M5_APPLICATION_ITEM	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E374	B6	f83r	B6-S001	1	S4_DAUER_ZUSTAND	P04_KURZ_BEHANDELN	qekey	Kurzbearbeitung	NONE	NONE	M5_APPLICATION_ITEM	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E375	B6	f83r	B6-S001	1	S6_BEREIT_ABSCHLUSS	P11_BEREITEN_SCHLIESSEN	raly	Endposten	M5_APPLICATION_ITEM	NONE	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E376	B6	f83r	B6-S001	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	M5_APPLICATION_ITEM	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E377	B6	f83r	B6-S001	2	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M5_APPLICATION_ITEM	M5_APPLICATION_ITEM	EXPLICIT_STATE_MARKER	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E378	B6	f83r	B6-S001	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	M4_MEASURED_PORTION	M5_APPLICATION_ITEM	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E379	B6	f83r	B6-S001	3	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	dain	Einlage	NONE	M4_MEASURED_PORTION	M5_APPLICATION_ITEM	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E380	B6	f83r	B6-S001	4	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chey	Diesposten	NONE	M4_MEASURED_PORTION	M5_APPLICATION_ITEM	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
E381	B6	f83r	B6-S001	4	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	ldalor	Endziel	M5_APPLICATION_ITEM	M4_MEASURED_PORTION	NONE	EXPLICIT_STATE_MARKER	M2_PREPARATION	M5_APPLICATION_ITEM	B6_RIGHT_S_RUN_MULTIPORT_STATION
